SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0015_311.4,     0.484,Both,Total,       1.0,      35.0,       8.0,       3.9,Freeway,      1739,   24866.2,   52387.3,   31969.3,   45806.3,  155029.1,      69.3,      57.1,      60.3,      50.9,      69.2,      59.8,     0.419,     0.508,     0.478,     0.564,     0.419,     0.483,     41742,     83484,     41742,    166968,    333936,      0.93,      0.86,      0.97,      0.37,      0.97,   12043.9,   25373.7,   15484.3,   22186.2,   75088.1,    9457.1,   19217.4,   12600.0,   18419.1,   59693.6,     246.7,    1154.9,     357.6,     383.4,    2142.6,    1484.0,    2642.4,    1559.7,    1806.4,    7492.5,     856.3,    2359.0,     967.0,    1577.3,    5759.6,   1083.78,    210.91,    420.92,    304.31,    320.43,   1256.57,    36.698,    51.500,    77.100,     0.307,   165.605
0015_311.8,     1.322,Both,Total,       1.0,      11.0,       8.0,      10.6,Freeway,      1739,   24222.8,   51172.0,   32542.6,   43619.2,  151556.6,      69.3,      54.8,      59.6,      46.0,      69.2,      57.4,     1.144,     1.448,     1.321,     1.705,     1.145,     1.373,     41742,     83484,     41742,    166968,    333936,      0.95,      0.89,      1.01,      0.36,      1.01,   32018.3,   67640.1,   43015.5,   57656.8,  200330.7,   25077.9,   51417.4,   35487.6,   47879.0,  159861.9,     649.3,    2956.5,     938.5,     982.8,    5527.1,    3958.2,    6978.9,    4049.2,    4640.0,   19626.3,    2332.9,    6287.4,    2540.1,    4155.0,   15315.4,   2891.86,    584.73,   1135.66,    935.59,    832.72,   3488.70,   122.724,   151.307,   304.564,     0.623,   579.218
0015_313.7,     2.093,Both,Total,       1.0,      11.0,      10.0,      20.9,Freeway,      1710,   29245.9,   59103.4,   38844.3,   48148.8,  175342.4,      65.8,      56.2,      60.5,      50.6,      65.1,      58.4,     1.904,     2.234,     2.062,     2.463,     1.924,     2.143,     51306,    102612,     51306,    205224,    410448,      0.90,      0.79,      0.95,      0.30,      0.95,   61210.0,  123700.1,   81298.8,  100772.8,  366981.7,   48559.0,   93554.2,   67001.6,   83603.5,  292718.3,    1153.9,    5456.3,    1781.5,    1758.0,   10149.7,    7215.8,   13052.7,    7898.8,    8189.0,   36356.3,    4281.3,   11636.9,    4617.0,    7222.1,   27757.3,   5576.43,   1089.30,   2043.68,   1607.45,   1547.37,   6287.80,   161.150,   156.141,   362.285,    16.424,   696.000
0015_315.3,     1.623,Both,Total,       1.0,      11.0,      10.0,      16.2,Freeway,      1710,   26757.3,   54342.2,   36081.6,   42958.8,  160139.9,      65.1,      61.3,      63.0,      56.9,      65.0,      61.7,     1.492,     1.587,     1.540,     1.701,     1.494,     1.572,     51306,    102612,     51306,    205224,    410448,      0.81,      0.72,      0.89,      0.26,      0.89,   43432.3,   88208.2,   58567.7,   69730.7,  259938.9,   34579.7,   66906.8,   48381.3,   57992.5,  207860.3,     832.5,    4074.2,    1314.5,    1274.2,    7495.4,    4924.8,    8838.1,    5487.6,    5346.3,   24596.8,    3095.3,    8389.1,    3384.4,    5117.6,   19986.4,   3993.63,    709.00,   1401.18,   1028.51,   1072.39,   4211.08,    42.178,    43.133,   125.748,     1.681,   212.740
0015_316.9,     0.670,Both,Total,       1.0,      11.0,      10.0,       6.7,Freeway,      1710,   25570.0,   51078.9,   34238.9,   41656.6,  152544.4,      60.0,      57.1,      58.5,      54.9,      59.7,      57.7,     0.667,     0.701,     0.682,     0.729,     0.671,     0.693,     51306,    102612,     51306,    205224,    410448,      0.80,      0.68,      0.88,      0.26,      0.88,   17125.1,   34209.4,   22931.0,   27898.9,  102164.4,   13707.0,   25939.9,   18928.5,   23269.8,   81845.2,     335.0,    1620.7,     552.0,     518.8,    3026.5,    1868.3,    3344.4,    2088.5,    2067.2,    9368.4,    1215.0,    3304.3,    1361.9,    2043.1,    7924.3,   1703.20,    299.66,    584.95,    417.90,    467.52,   1770.03,    14.652,    13.291,    35.313,     2.790,    66.046
0015_317.6,     0.724,Both,Total,       1.0,      11.0,      10.0,       7.2,Freeway,      1710,   22169.1,   44486.1,   29898.7,   36154.9,  132708.8,      69.3,      67.9,      68.9,      66.5,      69.3,      68.3,     0.627,     0.640,     0.630,     0.653,     0.627,     0.636,     51306,    102612,     51306,    205224,    410448,      0.69,      0.58,      0.75,      0.22,      0.75,   16053.6,   32214.4,   21651.0,   26181.3,   96100.3,   12998.7,   24757.0,   18054.5,   21937.9,   77748.1,     306.1,    1466.1,     503.2,     474.3,    2749.7,    1626.0,    2902.6,    1821.9,    1811.2,    8161.7,    1122.7,    3088.4,    1271.5,    1957.8,    7440.4,   1387.18,    236.53,    467.73,    325.53,    377.92,   1407.71,     4.929,     2.498,    13.005,     0.068,    20.500
0015_318.3,     1.231,Both,Total,       1.0,      11.0,      10.0,      12.3,Freeway,      1710,   24452.3,   49486.5,   33283.9,   39105.9,  146328.6,      67.5,      64.0,      66.1,      61.2,      67.5,      64.9,     1.092,     1.155,     1.114,     1.202,     1.092,     1.135,     51306,    102612,     51306,    205224,    410448,      0.78,      0.67,      0.82,      0.24,      0.82,   30092.0,   60900.1,   40960.5,   48125.4,  180078.0,   24195.7,   46457.0,   34034.6,   40028.4,  144715.7,     596.4,    2840.9,     969.8,     918.8,    5325.9,    3110.0,    5575.7,    3516.2,    3459.7,   15661.6,    2189.9,    6026.4,    2439.9,    3718.5,   14374.7,   2668.29,    470.09,    921.21,    669.22,    712.45,   2772.97,    25.452,    17.938,    60.954,         0,   104.344
0015_319.5,     2.513,Both,Total,       1.0,      11.0,      10.0,      25.1,Freeway,      1710,   24256.3,   48656.7,   32858.3,   38476.1,  144247.4,      68.6,      65.4,      67.5,      62.6,      68.6,      66.2,     2.195,     2.308,     2.229,     2.403,     2.195,     2.274,     51306,    102612,     51306,    205224,    410448,      0.77,      0.66,      0.82,      0.24,      0.82,   60947.9,  122258.0,   82562.0,   96677.6,  362445.5,   48824.3,   92635.1,   68244.8,   80099.7,  289803.9,    1262.6,    5920.1,    2001.9,    1900.3,   11084.9,    6195.7,   11202.2,    7122.6,    6995.0,   31515.5,    4665.3,   12500.5,    5192.7,    7682.4,   30040.9,   5282.90,    932.35,   1811.01,   1319.60,   1408.94,   5471.90,    45.529,    27.503,   113.691,         0,   186.723
0015_321.0,     0.590,Both,Total,       1.0,      11.0,      10.0,       5.9,Freeway,      1710,   22373.6,   45256.8,   30087.2,   35572.6,  133290.2,      69.3,      67.8,      68.7,      66.6,      69.3,      68.2,     0.511,     0.522,     0.515,     0.531,     0.511,     0.519,     51306,    102612,     51306,    205224,    410448,      0.69,      0.60,      0.74,      0.22,      0.74,   13209.0,   26719.0,   17763.1,   21001.6,   78692.7,   10527.0,   20146.2,   14603.4,   17286.7,   62563.3,     278.6,    1299.6,     435.0,     426.3,    2439.5,    1365.3,    2485.5,    1571.3,    1560.5,    6982.6,    1038.0,    2787.8,    1153.3,    1728.1,    6707.2,   1136.31,    194.82,    388.82,    266.84,    303.26,   1153.74,     4.172,     2.773,    10.055,     0.052,    17.052
0015_322.0,     1.493,Both,Total,       1.0,      11.0,      10.0,      14.9,Freeway,      1710,   20107.6,   40366.6,   27045.2,   31713.9,  119233.3,      69.2,      68.4,      68.9,      67.7,      69.2,      68.6,     1.294,     1.311,     1.299,     1.323,     1.295,     1.305,     51306,    102612,     51306,    205224,    410448,      0.64,      0.55,      0.69,      0.20,      0.69,   30029.6,   60285.3,   40390.5,   47363.0,  178068.4,   24004.3,   45505.2,   33253.5,   38966.7,  141729.7,     609.4,    2932.8,     982.3,     957.3,    5481.8,    3063.2,    5463.3,    3475.4,    3439.4,   15441.3,    2352.6,    6383.8,    2679.1,    3999.6,   15415.1,   2574.25,    439.33,    874.81,    597.02,    684.70,   2595.86,     5.389,     2.979,    12.891,     0.078,    21.337
0015_323.8,     0.327,Both,Total,       1.0,      11.0,      10.0,       3.3,Freeway,      1710,   13793.7,   28511.0,   18261.0,   22386.1,   82951.8,      69.3,      69.2,      69.3,      69.3,      69.3,      69.3,     0.282,     0.283,     0.282,     0.282,     0.282,     0.282,     51306,    102612,     51306,    205224,    410448,      0.41,      0.38,      0.42,      0.14,      0.42,    4503.9,    9309.3,    5962.5,    7309.3,   27085.0,    3572.3,    7053.3,    4897.3,    6002.3,   21525.2,      98.3,     460.6,     157.2,     158.0,     874.1,     471.5,     832.2,     511.9,     531.9,    2347.5,     361.7,     963.2,     396.1,     617.1,    2338.1,    390.68,     65.06,    134.32,     85.95,    105.43,    390.76,     0.122,     0.013,         0,     0.004,     0.139
0015_324.4,     1.175,Both,Total,       1.0,      11.0,       9.0,      10.6,Freeway,      1725,   20041.4,   41179.2,   26328.4,   32273.0,  119822.0,      69.2,      65.3,      67.3,      64.0,      69.2,      66.7,     1.019,     1.080,     1.047,     1.097,     1.019,     1.056,     46524,     93048,     46524,    186096,    372192,      0.79,      0.73,      0.83,      0.27,      0.83,   23558.2,   48405.1,   30948.4,   37936.2,  140847.9,   18830.8,   36974.6,   25497.8,   31550.1,  112853.3,     483.5,    2368.8,     796.5,     762.9,    4411.7,    2469.0,    4319.1,    2746.9,    2703.3,   12238.3,    1775.0,    4742.6,    1907.3,    2920.0,   11344.9,   2035.90,    360.57,    719.73,    483.21,    548.37,   2111.88,    20.388,    19.279,    34.303,     0.091,    74.061
0015_325.6,     3.039,Both,Total,       1.0,      11.0,       9.0,      27.3,Freeway,      1725,   20039.3,   41616.1,   26473.9,   32446.1,  120575.4,      69.2,      66.9,      67.7,      64.4,      69.2,      67.2,     2.631,     2.721,     2.686,     2.818,     2.631,     2.706,     46524,     93048,     46524,    186096,    372192,      0.74,      0.71,      0.83,      0.26,      0.83,   60891.6,  126455.0,   80443.8,   98591.1,  366381.5,   48187.2,   95805.2,   66078.8,   81633.2,  291704.4,    1310.6,    6346.4,    2056.2,    2014.5,   11727.7,    6602.3,   11619.3,    7282.1,    7273.6,   32777.3,    4791.6,   12684.1,    5026.8,    7669.7,   30172.2,   5292.31,    909.53,   1866.81,   1248.20,   1424.00,   5448.54,    30.069,    37.875,    82.215,     0.066,   150.225
0015_328.7,     1.431,Both,Total,       1.0,      11.0,       8.0,      11.4,Freeway,      1739,   21195.8,   43800.4,   27555.9,   34420.1,  126972.2,      65.2,      62.3,      62.2,      55.2,      65.1,      61.3,     1.315,     1.374,     1.373,     1.544,     1.316,     1.396,     41742,     83484,     41742,    166968,    333936,      0.77,      0.76,      0.89,      0.29,      0.89,   30327.4,   62670.5,   39427.5,   49248.9,  181674.3,   23985.3,   47163.0,   32278.3,   40690.8,  144117.4,     635.2,    3239.1,    1041.0,     999.3,    5914.6,    3334.5,    5933.5,    3634.4,    3734.1,   16636.5,    2372.4,    6334.8,    2473.7,    3824.7,   15005.6,   2788.40,    486.47,   1007.26,    713.68,    756.50,   2963.91,    21.094,    42.960,   105.538,     0.872,   170.464
0015_330.1,     1.504,Both,Total,       1.0,      11.0,       8.0,      12.0,Freeway,      1739,   21071.9,   43101.6,   27139.0,   34009.4,  125321.9,      63.5,      59.2,      59.3,      51.9,      63.3,      58.5,     1.417,     1.519,     1.515,     1.727,     1.423,     1.537,     41742,     83484,     41742,    166968,    333936,      0.75,      0.76,      0.91,      0.29,      0.91,   31689.4,   64819.2,   40813.6,   51145.7,  188467.9,   24900.4,   48406.6,   33110.2,   42164.1,  148581.3,     658.3,    3361.9,    1104.3,    1015.6,    6140.1,    3592.8,    6388.1,    3976.7,    4001.8,   17959.4,    2538.0,    6662.6,    2622.5,    3964.2,   15787.3,   2967.67,    534.89,   1093.62,    786.73,    808.46,   3223.70,    35.698,    69.961,   140.317,     3.413,   249.389
0015_331.6,     1.283,Both,Total,       1.0,      11.0,       8.0,      10.3,Freeway,      1739,   20484.3,   41650.3,   25842.8,   32710.4,  120687.8,      62.5,      59.2,      59.6,      55.4,      62.1,      59.2,     1.227,     1.295,     1.285,     1.381,     1.236,     1.294,     41742,     83484,     41742,    166968,    333936,      0.74,      0.72,      0.86,      0.28,      0.86,   26271.3,   53417.1,   33143.8,   41951.6,  154783.8,   20067.3,   38714.0,   26224.2,   33910.2,  118915.7,     530.3,    2733.4,     884.7,     845.7,    4994.1,    3331.4,    5933.6,    3693.7,    3642.2,   16600.9,    2342.3,    6036.1,    2341.1,    3553.5,   14273.0,   2476.05,    443.52,    897.00,    598.33,    675.06,   2613.91,    22.997,    40.125,    66.121,     4.541,   133.784
0015_332.9,     1.206,Both,Total,       1.0,      11.0,       8.0,       9.6,Freeway,      1739,   21027.0,   42945.2,   27122.8,   32217.3,  123312.3,      63.7,      59.9,      60.3,      52.6,      63.7,      59.1,     1.132,     1.205,     1.192,     1.363,     1.132,     1.217,     41742,     83484,     41742,    166968,    333936,      0.82,      0.80,      0.95,      0.29,      0.95,   25353.5,   51781.5,   32703.6,   38846.3,  148684.9,   18998.7,   36686.7,   25585.8,   30865.4,  112136.6,     528.9,    2734.2,     881.2,     798.2,    4942.5,    3413.6,    6178.3,    3838.7,    3587.0,   17017.6,    2412.2,    6182.3,    2398.0,    3595.7,   14588.2,   2335.40,    423.12,    859.44,    621.74,    609.44,   2513.74,    25.370,    43.078,   104.582,         0,   173.030
0015_334.1,     1.725,Both,Total,       1.0,      11.0,       8.0,      13.8,Freeway,      1739,   23875.4,   48010.2,   29828.5,   37723.3,  139437.4,      63.7,      54.3,      55.8,      44.1,      63.0,      54.2,     1.621,     1.900,     1.838,     2.320,     1.638,     1.899,     41742,     83484,     41742,    166968,    333936,      0.90,      0.86,      0.99,      0.33,      0.99,   41187.1,   82821.7,   51456.7,   65075.8,  240541.3,   31378.5,   58960.1,   40621.8,   52105.7,  183066.1,     864.2,    4531.5,    1439.4,    1402.9,    8238.0,    5278.8,    9681.5,    5850.8,    5964.3,   26775.4,    3665.6,    9648.6,    3544.7,    5603.0,   22461.9,   3777.97,    757.97,   1483.08,   1166.56,   1032.37,   4439.98,   110.844,   173.594,   347.590,    10.716,   642.744
0015_335.8,     1.139,Both,Total,       1.0,      11.0,       8.0,       9.1,Freeway,      1739,   25127.2,   49897.6,   30406.6,   39885.9,  145317.3,      63.7,      50.2,      53.3,      41.1,      63.2,      51.7,     1.069,     1.358,     1.271,     1.646,     1.079,     1.312,     41742,     83484,     41742,    166968,    333936,      0.98,      0.92,      1.04,      0.36,      1.04,   28621.0,   56835.5,   34634.4,   45431.7,  165522.6,   21344.2,   39108.6,   26749.8,   35541.9,  122744.5,     605.5,    3255.8,    1016.2,     997.1,    5874.6,    3966.7,    7252.7,    4333.2,    4610.0,   20162.6,    2704.6,    7218.4,    2535.3,    4282.8,   16741.1,   2597.13,    569.80,   1066.99,    843.23,    718.77,   3198.79,   120.736,   167.332,   292.118,     6.211,   586.397
0015_337.0,     1.518,Both,Total,       1.0,      11.0,       8.0,      12.1,Freeway,      1739,   23323.5,   45600.0,   28550.9,   35734.2,  133208.6,      69.1,      58.3,      60.2,      44.7,      69.1,      57.6,     1.317,     1.559,     1.503,     2.018,     1.317,     1.576,     41742,     83484,     41742,    166968,    333936,      0.88,      0.84,      0.98,      0.33,      0.98,   35411.8,   69233.9,   43348.5,   54254.8,  202249.0,   26043.8,   46438.3,   32715.6,   41378.2,  146575.9,     746.7,    4068.0,    1298.6,    1247.6,    7360.9,    5100.5,    9316.9,    5710.4,    5981.4,   26109.2,    3520.7,    9410.8,    3623.8,    5647.6,   22202.9,   2925.62,    607.44,   1149.43,    970.80,    784.86,   3512.53,    94.054,   141.848,   333.880,     0.127,   569.909
0015_338.5,     0.662,Both,Total,       1.0,      57.0,       8.0,       5.3,Freeway,      1739,   20990.3,   40485.9,   26100.0,   31306.3,  118882.5,      59.7,      52.2,      56.5,      52.4,      59.7,      55.6,     0.663,     0.757,     0.699,     0.753,     0.663,     0.711,     41742,     83484,     41742,    166968,    333936,      0.76,      0.75,      0.90,      0.28,      0.90,   13886.0,   26783.3,   17266.5,   20710.7,   78646.5,   10181.2,   17811.3,   12904.6,   15673.3,   56570.4,     299.0,    1610.7,     531.8,     498.4,    2939.9,    1984.3,    3572.2,    2307.2,    2253.0,   10116.7,    1421.3,    3789.1,    1522.9,    2285.8,    9019.1,   1317.27,    266.02,    473.63,    329.63,    346.04,   1415.32,    32.864,    24.020,    38.982,         0,    95.866
0015_339.1,     1.196,Both,Total,       1.0,      57.0,       8.0,       9.6,Freeway,      1739,   17106.0,   33341.6,   21942.6,   25583.0,   97973.2,      69.2,      68.0,      68.4,      65.0,      69.2,      67.7,     1.037,     1.055,     1.048,     1.101,     1.037,     1.058,     41742,     83484,     41742,    166968,    333936,      0.66,      0.61,      0.76,      0.23,      0.76,   20463.7,   39886.1,   26249.7,   30604.6,  117204.1,   14839.3,   26523.3,   19550.4,   23184.0,   84097.0,     461.8,    2282.0,     805.7,     695.0,    4244.5,    2976.0,    5309.6,    3531.2,    3262.1,   15078.9,    2186.7,    5771.1,    2362.4,    3463.6,   13783.8,   1694.89,    301.03,    583.14,    403.74,    442.50,   1730.41,     5.152,     5.856,    23.368,         0,    34.376
0015_340.3,     1.634,Both,Total,       1.0,      57.0,       8.0,      13.1,Freeway,      1696,   19024.3,   37624.2,   25230.5,   28519.2,  110398.2,      61.6,      57.1,      57.5,      56.7,      59.2,      57.7,     1.591,     1.717,     1.706,     1.729,     1.655,     1.699,     40704,     81408,     40704,    162816,    325632,      0.59,      0.57,      0.73,      0.21,      0.73,   31090.0,   61486.6,   41232.4,   46606.9,  180415.9,   22141.0,   40227.4,   30142.7,   34651.3,  127162.4,     700.1,    3422.1,    1229.6,    1007.5,    6359.3,    4513.3,    8005.6,    5505.1,    4847.8,   22871.8,    3735.7,    9831.5,    4355.1,    6100.4,   24022.7,   2927.92,    544.70,   1069.08,    726.60,    786.76,   3127.14,    39.937,    71.662,    57.951,    30.462,   200.012
0015_342.0,     1.128,Both,Total,       1.0,      57.0,       8.0,       9.0,Freeway,      1696,   17512.5,   34764.9,   24292.9,   24184.1,  100754.4,      61.7,      60.8,      61.0,      59.4,      61.4,      60.7,     1.097,     1.115,     1.108,     1.138,     1.102,     1.115,     40704,     81408,     40704,    162816,    325632,      0.58,      0.55,      0.73,      0.19,      0.73,   19758.3,   39223.1,   27408.2,   27285.5,  113675.1,   13951.3,   25322.8,   19723.6,   20393.1,   79390.8,     459.9,    2300.7,     853.7,     587.9,    4202.2,    2807.3,    4863.2,    3767.6,    2631.5,   14069.6,    2539.7,    6736.5,    3063.4,    3673.0,   16012.6,   1843.39,    325.05,    642.51,    461.54,    444.61,   1873.71,     5.155,     6.146,    16.616,     2.041,    29.958
0015_343.1,     0.781,Both,Total,       1.0,      57.0,       8.0,       6.3,Freeway,      1696,   17933.6,   35615.7,   24439.7,   25490.9,  103479.9,      61.4,      61.1,      61.1,      59.4,      60.9,      60.7,     0.763,     0.769,     0.766,     0.788,     0.768,     0.773,     40704,     81408,     40704,    162816,    325632,      0.61,      0.57,      0.73,      0.20,      0.73,   14012.1,   27827.7,   19095.6,   19917.0,   80852.4,    9893.1,   17932.0,   13747.8,   14700.5,   56273.4,     339.6,    1681.6,     593.7,     453.8,    3068.7,    1964.2,    3505.6,    2617.7,    2014.5,   10102.0,    1815.1,    4708.6,    2136.4,    2748.1,   11408.2,   1316.33,    229.35,    455.23,    321.56,    326.92,   1333.06,     1.861,     1.949,    10.419,     2.425,    16.654
0015_343.9,     1.123,Both,Total,       1.0,      57.0,       8.0,       9.0,Freeway,      1696,   17146.9,   33742.0,   22552.7,   24333.1,   97774.7,      64.0,      62.6,      62.6,      59.8,      64.0,      62.3,     1.053,     1.076,     1.076,     1.126,     1.053,     1.082,     40704,     81408,     40704,    162816,    325632,      0.58,      0.52,      0.66,      0.19,      0.66,   19256.3,   37892.9,   25327.2,   27326.5,  109802.9,   13633.1,   24598.7,   18509.5,   20060.6,   76801.9,     470.0,    2275.7,     765.5,     629.9,    4141.1,    2707.5,    4691.8,    3283.5,    2739.6,   13422.4,    2445.8,    6326.8,    2768.7,    3896.5,   15437.8,   1715.43,    307.72,    604.92,    423.26,    426.91,   1762.81,     6.575,    13.010,    27.709,         0,    47.294
0015_345.0,     1.754,Both,Total,       1.0,      57.0,       6.0,      10.5,Freeway,      1767,   15112.1,   29818.3,   19510.0,   22232.2,   86672.6,      69.4,      68.2,      68.6,      66.0,      69.2,      68.1,     1.516,     1.544,     1.533,     1.596,     1.521,     1.547,     31806,     63612,     31806,    127224,    254448,      0.67,      0.59,      0.72,      0.22,      0.72,   26506.4,   52300.9,   34220.2,   38995.0,  152022.5,   19364.8,   34979.5,   25263.5,   28559.8,  108167.6,     594.8,    2997.4,     986.8,     905.9,    5484.9,    3386.9,    5952.0,    4061.7,    3830.2,   17230.8,    3159.8,    8371.9,    3908.3,    5699.1,   21139.1,   2189.55,    388.60,    762.01,    518.59,    563.63,   2232.83,     7.086,     8.669,    26.019,     2.038,    43.812
0015_346.7,     2.634,Both,Total,       1.0,      57.0,       6.0,      15.8,Freeway,      1767,   13653.1,   26652.5,   17388.3,   20393.7,   78087.6,      69.1,      66.8,      67.4,      64.4,      68.7,      66.9,     2.287,     2.368,     2.344,     2.458,     2.299,     2.363,     31806,     63612,     31806,    127224,    254448,      0.60,      0.53,      0.66,      0.21,      0.66,   35967.4,   70212.8,   45807.4,   53724.7,  205712.3,   26389.4,   47139.1,   33678.7,   39101.9,  146309.1,     806.4,    3933.7,    1304.5,    1190.0,    7234.6,    4387.1,    7624.7,    5341.7,    5159.7,   22513.2,    4384.6,   11515.4,    5482.4,    8273.2,   29655.6,   2976.80,    538.62,   1041.37,    711.27,    781.48,   3072.74,    18.353,    25.424,    49.626,     4.151,    97.554
0015_349.4,     2.473,Both,Total,       1.0,      57.0,       6.0,      14.8,Freeway,      1767,    9964.4,   19831.3,   12786.2,   15170.4,   57752.3,      72.5,      72.3,      72.4,      72.3,      72.4,      72.4,     2.048,     2.053,     2.049,     2.052,     2.049,     2.051,     31806,     63612,     31806,    127224,    254448,      0.43,      0.39,      0.50,      0.16,      0.50,   24641.6,   49042.0,   31619.8,   37515.9,  142819.3,   18242.0,   33523.7,   22972.4,   26888.5,  101626.6,     535.2,    2547.6,     841.8,     767.1,    4691.7,    2698.3,    4635.3,    3534.9,    3283.9,   14152.4,    3166.2,    8335.4,    4270.8,    6576.4,   22348.8,   1971.04,    340.88,    677.06,    437.32,    518.13,   1973.39,     0.739,     0.318,     0.926,     0.343,     2.326
0015_351.9,     5.717,Both,Total,       1.0,       3.0,       6.0,      34.3,Freeway,      1767,    9382.6,   18470.2,   11805.7,   14197.7,   53856.2,      74.3,      74.3,      74.3,      74.2,      74.3,      74.3,     4.615,     4.615,     4.616,     4.624,     4.615,     4.617,     31806,     63612,     31806,    127224,    254448,      0.39,      0.36,      0.48,      0.16,      0.48,   53640.2,  105593.9,   67493.1,   81168.1,  307895.3,   39850.8,   72544.0,   48536.6,   57216.7,  218148.1,     959.9,    4575.8,    1664.2,    1332.0,    8531.9,    5659.9,    9631.4,    7517.9,    7292.0,   30101.2,    7169.7,   18842.6,    9774.4,   15327.3,   51114.0,   4142.35,    721.65,   1421.10,    909.78,   1092.11,   4144.64,         0,     0.441,     1.717,     0.105,     2.263
0015_357.6,     4.458,Both,Total,       1.0,       3.0,       6.0,      26.8,Freeway,      1767,    9376.7,   18315.8,   11680.4,   14107.1,   53480.0,      70.8,      69.5,      69.6,      69.2,      70.7,      69.8,     3.776,     3.848,     3.840,     3.864,     3.783,     3.832,     31806,     63612,     31806,    127224,    254448,      0.39,      0.35,      0.48,      0.16,      0.48,   41804.8,   81658.6,   52075.5,   62894.6,  238433.5,   31213.9,   56507.2,   37554.1,   44440.5,  169715.7,     683.9,    3157.5,    1161.0,     920.2,    5922.6,    4349.6,    7381.7,    5764.2,    5600.6,   23096.1,    5557.3,   14612.3,    7596.2,   11933.3,   39699.1,   3366.98,    601.54,   1173.18,    752.46,    889.66,   3416.84,    11.269,    19.661,    17.036,     1.708,    49.674
0015_362.0,     1.715,Both,Total,       1.0,       3.0,       4.0,       6.9,Freeway,      1767,    6176.7,   11924.7,    8006.8,    9057.4,   35165.6,      69.0,      68.6,      69.0,      68.6,      68.9,      68.9,     1.489,     1.499,     1.489,     1.500,     1.492,     1.493,     21204,     42408,     21204,     84816,    169632,      0.39,      0.35,      0.50,      0.16,      0.50,   10590.5,   20446.0,   13728.3,   15529.7,   60294.5,    7774.8,   14069.4,    9725.0,   10697.5,   42266.7,      97.5,     489.0,     217.9,     115.4,     919.8,    1178.3,    1910.1,    1563.0,    1420.5,    6071.9,    1539.9,    3977.6,    2222.5,    3296.3,   11036.3,    873.31,    154.33,    295.83,    200.26,    225.26,    875.68,     1.001,         0,     1.372,     0.440,     2.813
0015_363.7,     1.796,Both,Total,       1.0,       3.0,       4.0,       7.2,Freeway,      1767,    5892.1,   11341.7,    7694.8,    8819.5,   33748.1,      74.0,      73.8,      74.0,      73.4,      74.0,      73.8,     1.456,     1.460,     1.457,     1.469,     1.456,     1.460,     21204,     42408,     21204,     84816,    169632,      0.40,      0.34,      0.47,      0.15,      0.47,   10580.3,   20365.9,   13817.3,   15836.9,   60600.4,    7767.7,   14062.0,    9785.7,   10839.4,   42454.8,      61.0,     319.6,     116.7,      77.2,     574.5,    1177.6,    1915.1,    1625.8,    1475.6,    6194.1,    1573.9,    4069.2,    2289.1,    3444.6,   11376.8,    818.48,    143.40,    275.25,    188.17,    213.85,    820.67,     0.462,     0.265,     1.675,         0,     2.402
0015_365.5,     2.590,Both,Total,       1.0,       3.0,       4.0,      10.4,Freeway,      1767,    5310.0,   10164.2,    6861.6,    8064.6,   30400.4,      71.5,      71.2,      71.4,      71.1,      71.5,      71.3,     2.175,     2.183,     2.179,     2.187,     2.175,     2.181,     21204,     42408,     21204,     84816,    169632,      0.34,      0.31,      0.42,      0.13,      0.42,   13753.3,   26326.1,   17772.1,   20888.0,   78739.5,   10248.9,   18738.0,   12650.3,   14433.5,   56070.7,       6.4,      33.4,      12.4,       8.0,      60.2,    1482.5,    2452.5,    2129.3,    2010.4,    8074.7,    2015.4,    5102.2,    2980.2,    4436.0,   14533.8,   1101.91,    193.30,    368.89,    250.00,    292.34,   1104.53,     0.711,     0.572,     1.343,         0,     2.626
