Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings
      4.00,O628,pk,     12.92,     44.00,     17.62,     30.00,      2.00,    155.04,    102.07,    101.99,     17.00,     85.07,     16.98,     85.01
      4.00,O630,pk,     48.72,     97.88,     29.87,     60.00,      1.00,    292.32,    238.00,    237.94,     24.84,    213.16,     24.78,    213.16
      4.00,O640,pk,     35.10,    110.69,     19.03,     30.00,      2.00,    421.20,    566.98,    566.90,    138.67,    428.31,    138.60,    428.30
      4.00,O667,pk,      2.75,      9.46,     17.44,     30.00,      2.00,     33.00,      0.76,      0.75,         0,      0.76,         0,      0.75
      4.00,OF605,pk,     14.18,     48.56,     17.52,     60.00,      1.00,     85.08,    142.60,    142.58,      8.94,    133.66,      8.94,    133.64
      4.00,OF618,pk,     14.04,     42.00,     20.06,     30.00,      2.00,    168.48,     94.18,     94.18,     11.88,     82.30,     11.87,     82.31
      4.00,OF620,pk,     16.66,     44.97,     22.23,     30.00,      2.00,    199.92,     96.81,     96.84,      9.37,     87.44,      9.37,     87.47
      4.00,OF638,pk,     13.40,     34.23,     23.49,     60.00,      1.00,     80.40,     13.74,     13.76,      0.10,     13.64,      0.10,     13.66
      4.00,S002,pk,      8.42,     39.15,     12.90,     15.00,      4.00,    202.08,   1006.94,   1006.93,    123.20,    883.74,    123.18,    883.75
      4.00,S004,pk,     23.85,     79.47,     18.01,     30.00,      2.00,    286.20,    783.28,    783.26,     35.00,    748.28,     34.95,    748.31
      4.00,S009,pk,     19.62,     72.49,     16.24,     15.00,      4.00,    470.88,   1168.94,   1168.87,     31.49,   1137.45,     31.44,   1137.43
      4.00,S017,pk,     15.42,     61.53,     15.04,     30.00,      2.00,    185.04,    531.60,    531.63,     69.78,    461.82,     69.77,    461.86
      4.00,S021,pk,     15.70,     58.29,     16.16,     15.00,      4.00,    376.80,   1282.80,   1282.76,    184.46,   1098.34,    184.45,   1098.31
      4.00,S033,pk,     12.54,     36.51,     20.61,     15.00,      4.00,    300.96,    334.02,    334.07,     14.75,    319.27,     14.77,    319.30
      4.00,S035,pk,     28.18,     87.08,     19.42,     15.00,      4.00,    676.32,    547.64,    547.58,     35.76,    511.88,     35.73,    511.85
      4.00,S039,pk,     22.92,     73.59,     18.69,     15.00,      4.00,    550.08,    775.70,    775.70,     44.28,    731.42,     44.31,    731.39
      4.00,S045,pk,     16.22,     49.81,     19.54,     15.00,      4.00,    389.28,    364.06,    363.99,     27.53,    336.53,     27.54,    336.45
      4.00,S047,pk,     25.68,     79.32,     19.43,     30.00,      2.00,    308.16,    248.22,    248.12,     10.21,    238.01,     10.20,    237.92
      4.00,S054,pk,     17.78,     54.00,     19.76,     15.00,      4.00,    426.72,    334.48,    334.44,     26.45,    308.03,     26.43,    308.01
      4.00,S062,pk,     20.26,     61.47,     19.78,     60.00,      1.00,    121.56,     49.94,     49.94,      1.05,     48.89,      1.02,     48.92
      4.00,S072,pk,     11.06,     38.76,     17.12,     30.00,      2.00,    132.72,    149.76,    149.75,      9.08,    140.68,      9.08,    140.67
      4.00,S1,pk,     21.44,     85.28,     15.08,     15.00,      4.00,    514.56,   1262.64,   1262.56,      4.78,   1257.86,      4.73,   1257.83
      4.00,S200,pk,     22.56,     85.60,     15.81,     15.00,      4.00,    541.44,   1393.68,   1393.54,     42.01,   1351.67,     41.99,   1351.55
      4.00,S201,pk,     19.42,     66.63,     17.49,     30.00,      2.00,    233.04,    129.82,    129.85,     16.54,    113.28,     16.57,    113.28
      4.00,S205,pk,     28.62,    102.19,     16.80,     15.00,      4.00,    686.88,   1686.80,   1686.72,     25.83,   1660.97,     25.77,   1660.95
      4.00,S209,pk,     28.98,     99.67,     17.45,     15.00,      4.00,    695.52,   1631.48,   1631.41,     59.55,   1571.93,     59.50,   1571.91
      4.00,S213,pk,     31.02,    111.56,     16.68,     30.00,      2.00,    372.24,    988.01,    988.07,     29.74,    958.27,     29.76,    958.31
      4.00,S217,pk,     24.42,     76.68,     19.11,     15.00,      4.00,    586.08,    656.58,    656.59,     59.84,    596.74,     59.90,    596.69
      4.00,S218,pk,     13.84,     49.15,     16.90,     30.00,      2.00,    166.08,    176.60,    176.55,      7.61,    168.99,      7.58,    168.97
      4.00,S220,pk,     33.42,    110.92,     18.08,     30.00,      2.00,    401.04,   1050.91,   1050.89,    146.31,    904.60,    146.32,    904.57
      4.00,S223,pk,     33.17,    119.27,     16.69,     30.00,      2.00,    398.04,    943.45,    943.46,     59.96,    883.49,     59.97,    883.49
      4.00,S227,pk,     33.90,    112.41,     18.09,     30.00,      2.00,    406.80,    330.40,    330.38,     29.38,    301.02,     29.36,    301.02
      4.00,S236,pk,     15.93,     46.30,     20.64,     30.00,      2.00,    191.16,     62.09,     62.10,      4.38,     57.71,      4.36,     57.74
      4.00,S240,pk,     24.30,     82.38,     17.70,     15.00,      4.00,    583.20,    274.46,    274.38,     10.69,    263.77,     10.65,    263.73
      4.00,S248,pk,     45.08,    153.14,     17.66,     30.00,      2.00,    540.96,    283.57,    283.54,     15.41,    268.16,     15.35,    268.19
      4.00,S31,pk,     26.50,     94.99,     16.74,     30.00,      2.00,    318.00,    237.36,    237.38,     12.11,    225.25,     12.11,    225.27
      4.00,S455,pk,     46.84,    152.49,     18.43,     30.00,      2.00,    562.08,   1321.15,   1320.98,    199.17,   1121.98,    199.14,   1121.84
      4.00,S470,pk,     39.74,    125.08,     19.06,     30.00,      2.00,    476.88,    734.54,    734.33,     73.40,    661.14,     73.35,    660.98
      4.00,S509,pk,     10.34,     36.91,     16.81,     30.00,      2.00,    124.08,    106.32,    106.28,     14.53,     91.79,     14.51,     91.77
      4.00,SF11,pk,      7.80,     30.12,     15.54,     60.00,      1.00,     46.80,     48.71,     48.70,         0,     48.71,         0,     48.70
      4.00,SF202,pk,     10.44,     37.38,     16.76,     30.00,      2.00,    125.28,     41.41,     41.41,      0.85,     40.56,      0.84,     40.57
      4.00,SF232,pk,     15.34,     50.74,     18.14,     30.00,      2.00,    184.08,     51.41,     51.32,      0.83,     50.58,      0.79,     50.53
      4.00,SF453,pk,     39.47,     75.68,     31.29,     30.00,      2.00,    473.64,     22.57,     22.57,      5.21,     17.36,      5.22,     17.35
      4.00,SF514,pk,     12.18,     44.22,     16.53,     30.00,      2.00,    146.16,     98.16,     98.12,     18.90,     79.26,     18.89,     79.23
      4.00,SF525,pk,      8.90,     31.30,     17.06,     30.00,      2.00,    106.80,     43.63,     43.64,     10.41,     33.22,     10.43,     33.21
      4.00,SF570,pk,     14.72,     43.52,     20.29,     30.00,      2.00,    176.64,     78.72,     78.71,      0.32,     78.40,      0.31,     78.40
      4.00,SF578,pk,     13.44,     40.42,     19.95,     30.00,      2.00,    161.28,     35.42,     35.46,      0.13,     35.29,      0.12,     35.34
      4.00,SF590,pk,     11.44,     39.39,     17.43,     30.00,      2.00,    137.28,     68.31,     68.33,      4.76,     63.55,      4.78,     63.55
      4.00,SF94,pk,      7.22,     21.94,     19.74,     30.00,      2.00,     86.64,     59.75,     59.70,      4.53,     55.22,      4.53,     55.17
      4.00,M805_Santaquin,pk,     61.64,    110.05,     33.61,     40.00,      1.50,    554.76,    463.67,    463.69,    237.41,    226.26,    237.43,    226.26
      4.00,M806_EglMtn,pk,     27.94,     67.73,     24.75,     45.00,      1.33,    223.52,    316.12,    316.12,    105.72,    210.40,    105.71,    210.41
      4.00,M807_NoCnty,pk,     22.21,     65.02,     20.50,     40.00,      1.50,    199.89,    583.24,    583.24,    213.72,    369.52,    213.73,    369.51
      4.00,M822_Psn,pk,     54.34,    148.09,     22.02,     60.00,      1.00,    326.04,    458.59,    458.61,    113.65,    344.94,    113.62,    344.99
      4.00,MF809,pk,     21.39,     64.92,     19.77,     30.00,      2.00,    256.68,     63.98,     63.99,      8.35,     55.63,      8.36,     55.63
      4.00,O606,pk,      4.96,     13.82,     21.53,    360.00,      0.17,      4.96,      0.01,      0.01,         0,      0.01,         0,      0.01
      4.00,S513,pk,     32.36,    110.76,     17.53,     30.00,      2.00,    388.32,    231.47,    231.37,     37.85,    193.62,     37.80,    193.57
      4.00,S551,pk,     15.23,     44.32,     20.62,     30.00,      2.00,    182.76,     28.44,     28.45,      6.26,     22.18,      6.26,     22.19
      4.00,M821_5YR2023,ok,     37.33,     95.77,     23.39,     30.00,      2.00,    746.60,    185.64,    185.65,     20.76,    164.88,     20.75,    164.90
      4.00,M823_5RY2023,ok,     19.12,     60.44,     18.98,     30.00,      2.00,    382.40,    194.42,    194.39,     11.50,    182.92,     11.50,    182.89
      4.00,M831_WPr,ok,     23.68,     84.57,     16.80,     30.00,      2.00,    473.60,    311.71,    311.67,     10.94,    300.77,     10.90,    300.77
      4.00,M833_CntPr,ok,      9.75,     30.24,     19.35,     60.00,      1.00,     97.50,     41.55,     41.55,      1.42,     40.13,      1.43,     40.12
      4.00,M834_EstPr,ok,     25.64,     84.76,     18.15,     30.00,      2.00,    512.80,    228.99,    229.04,      9.30,    219.69,      9.30,    219.74
      4.00,M841_UVU,ok,      5.32,     20.63,     15.47,     30.00,      2.00,    106.40,     31.37,     31.35,      1.06,     30.31,      1.05,     30.30
      4.00,M850_StateStree,ok,     45.58,    161.87,     16.90,     15.00,      4.00,   1823.20,   1254.39,   1254.40,     93.89,   1160.50,     93.85,   1160.55
      4.00,M862_Orem,ok,     28.28,    100.60,     16.87,     30.00,      2.00,    565.60,    173.76,    173.76,      8.99,    164.77,      9.02,    164.74
      4.00,M864_Thanksgivi,ok,      7.25,     26.25,     16.57,     30.00,      2.00,    145.00,     55.11,     55.13,      5.12,     49.99,      5.12,     50.01
      4.00,M871_SLtoUtahCn,ok,     26.46,     80.12,     19.82,     60.00,      1.00,    264.60,     28.93,     28.92,      2.39,     26.54,      2.39,     26.53
      4.00,O600,ok,     46.04,    159.75,     17.29,     15.00,      4.00,   1841.60,    705.04,    704.98,     47.83,    657.21,     47.80,    657.18
      4.00,O601,ok,      3.70,     17.95,     12.37,     20.00,      3.00,    111.00,     13.03,     13.00,      0.29,     12.74,      0.28,     12.72
      4.00,O604,ok,     14.00,     47.43,     17.71,     30.00,      2.00,    280.00,     54.50,     54.51,      9.23,     45.27,      9.24,     45.27
      4.00,O607,ok,     20.92,     67.09,     18.71,     30.00,      2.00,    418.40,    178.84,    178.84,     16.65,    162.19,     16.68,    162.16
      4.00,O609,ok,     42.50,    135.11,     18.87,     30.00,      2.00,    850.00,    157.41,    157.39,     19.75,    137.66,     19.76,    137.63
      4.00,O612,ok,     26.20,     84.23,     18.66,     15.00,      4.00,   1048.00,    586.83,    586.88,     19.48,    567.35,     19.51,    567.37
      4.00,O614,ok,     17.94,     56.13,     19.18,     30.00,      2.00,    358.80,     76.23,     76.22,      0.96,     75.27,      0.95,     75.27
      4.00,O615,ok,     15.08,     45.88,     19.72,     30.00,      2.00,    301.60,     79.23,     79.27,      5.42,     73.81,      5.43,     73.84
      4.00,O626,ok,     28.38,     82.98,     20.52,     30.00,      2.00,    567.60,    112.99,    112.96,      8.75,    104.24,      8.75,    104.21
      4.00,O627,ok,     18.58,     60.02,     18.57,     30.00,      2.00,    371.60,     83.62,     83.65,      6.00,     77.62,      6.00,     77.65
      4.00,O628,ok,     12.92,     47.58,     16.29,     30.00,      2.00,    258.40,     86.94,     86.96,     10.95,     75.99,     10.95,     76.01
      4.00,O630,ok,     48.72,    108.36,     26.98,     60.00,      1.00,    487.20,    206.65,    206.61,     14.45,    192.20,     14.43,    192.18
      4.00,O640,ok,     35.10,    118.95,     17.70,     30.00,      2.00,    702.00,    171.45,    171.43,     12.44,    159.01,     12.46,    158.97
      4.00,O667,ok,      2.75,      9.93,     16.62,     30.00,      2.00,     55.00,      1.48,      1.47,      0.01,      1.47,      0.01,      1.46
      4.00,OF605,ok,     14.18,     52.37,     16.25,     60.00,      1.00,    141.80,     65.12,     65.18,      4.76,     60.36,      4.76,     60.42
      4.00,OF618,ok,     14.04,     45.02,     18.71,     30.00,      2.00,    280.80,     99.32,     99.28,      8.71,     90.61,      8.69,     90.59
      4.00,OF620,ok,     16.66,     48.56,     20.58,     30.00,      2.00,    333.20,     83.55,     83.51,      8.84,     74.71,      8.80,     74.71
      4.00,OF638,ok,     13.40,     37.45,     21.47,     60.00,      1.00,    134.00,     24.66,     24.66,      0.16,     24.50,      0.16,     24.50
      4.00,S002,ok,      8.42,     39.19,     12.89,     15.00,      4.00,    336.80,   1055.41,   1055.47,     55.60,    999.81,     55.60,    999.87
      4.00,S004,ok,     23.85,     85.20,     16.80,     30.00,      2.00,    477.00,    681.99,    682.04,     12.20,    669.79,     12.23,    669.81
      4.00,S009,ok,     19.62,     73.38,     16.04,     15.00,      4.00,    784.80,    837.49,    837.54,      6.32,    831.17,      6.33,    831.21
      4.00,S017,ok,     15.42,     61.75,     14.98,     30.00,      2.00,    308.40,    282.58,    282.61,     19.85,    262.73,     19.83,    262.78
      4.00,S021,ok,     15.70,     57.33,     16.43,     15.00,      4.00,    628.00,   1011.09,   1011.03,     71.43,    939.66,     71.38,    939.65
      4.00,S033,ok,     12.54,     39.88,     18.87,     15.00,      4.00,    501.60,    425.71,    425.68,     18.72,    406.99,     18.70,    406.98
      4.00,S035,ok,     28.18,     93.59,     18.07,     15.00,      4.00,   1127.20,    541.70,    541.67,     27.13,    514.57,     27.11,    514.56
      4.00,S039,ok,     22.92,     79.53,     17.29,     15.00,      4.00,    916.80,    692.38,    692.28,     20.66,    671.72,     20.60,    671.68
      4.00,S045,ok,     16.22,     53.68,     18.13,     15.00,      4.00,    648.80,    329.98,    329.99,     21.14,    308.84,     21.19,    308.80
      4.00,S047,ok,     25.68,     85.13,     18.10,     30.00,      2.00,    513.60,    185.09,    184.97,      1.97,    183.12,      1.91,    183.06
      4.00,S054,ok,     17.78,     57.20,     18.65,     15.00,      4.00,    711.20,    298.64,    298.53,     17.31,    281.33,     17.27,    281.26
      4.00,S062,ok,     20.26,     64.19,     18.94,     60.00,      1.00,    202.60,     57.08,     57.09,      1.61,     55.47,      1.64,     55.45
      4.00,S072,ok,     11.06,     42.16,     15.74,     30.00,      2.00,    221.20,    165.62,    165.55,      8.49,    157.13,      8.49,    157.06
      4.00,S1,ok,     21.44,     89.10,     14.44,     15.00,      4.00,    857.60,   1449.10,   1449.01,      4.16,   1444.94,      4.09,   1444.92
      4.00,S200,ok,     22.56,     93.54,     14.47,     15.00,      4.00,    902.40,   1742.25,   1742.19,     22.15,   1720.10,     22.12,   1720.07
      4.00,S201,ok,     19.42,     70.92,     16.43,     60.00,      1.00,    194.20,     57.93,     57.89,      6.12,     51.81,      6.08,     51.81
      4.00,S205,ok,     28.62,    108.68,     15.80,     15.00,      4.00,   1144.80,   2167.64,   2167.60,     17.72,   2149.92,     17.70,   2149.90
      4.00,S209,ok,     28.98,    105.13,     16.54,     15.00,      4.00,   1159.20,   2028.35,   2028.30,     40.65,   1987.70,     40.59,   1987.71
      4.00,S213,ok,     31.02,    114.95,     16.19,     30.00,      2.00,    620.40,    574.14,    574.14,      6.95,    567.19,      6.93,    567.21
      4.00,S217,ok,     24.42,     81.41,     18.00,     15.00,      4.00,    976.80,    518.28,    518.28,     22.92,    495.36,     22.91,    495.37
      4.00,S218,ok,     13.84,     51.58,     16.10,     30.00,      2.00,    276.80,     95.45,     95.39,      7.25,     88.20,      7.24,     88.15
      4.00,S220,ok,     33.42,    118.02,     16.99,     30.00,      2.00,    668.40,    886.18,    886.23,     65.06,    821.12,     65.07,    821.16
      4.00,S223,ok,     33.17,    117.68,     16.91,     30.00,      2.00,    663.40,    670.08,    670.07,     27.64,    642.44,     27.65,    642.42
      4.00,S227,ok,     33.90,    119.34,     17.04,     30.00,      2.00,    678.00,    215.89,    215.87,      9.08,    206.81,      9.04,    206.83
      4.00,S236,ok,     15.93,     45.15,     21.17,     30.00,      2.00,    318.60,     71.97,     72.01,      6.09,     65.88,      6.07,     65.94
      4.00,S240,ok,     24.30,     85.81,     16.99,     15.00,      4.00,    972.00,    247.10,    247.07,      8.98,    238.12,      9.01,    238.06
      4.00,S248,ok,     45.08,    154.94,     17.46,     30.00,      2.00,    901.60,    254.69,    254.69,     12.54,    242.15,     12.53,    242.16
      4.00,S31,ok,     26.50,     98.53,     16.14,     30.00,      2.00,    530.00,    255.47,    255.48,      7.91,    247.56,      7.89,    247.59
      4.00,S455,ok,     46.84,    158.47,     17.73,     30.00,      2.00,    936.80,    933.56,    933.63,     79.96,    853.60,     79.97,    853.66
      4.00,S470,ok,     39.74,    134.55,     17.72,     30.00,      2.00,    794.80,    781.70,    781.67,     37.32,    744.38,     37.38,    744.29
      4.00,S509,ok,     10.34,     39.31,     15.78,     30.00,      2.00,    206.80,    157.00,    157.02,     11.20,    145.80,     11.16,    145.86
      4.00,SF11,ok,      7.80,     28.63,     16.35,     60.00,      1.00,     78.00,     39.66,     39.65,         0,     39.66,         0,     39.65
      4.00,SF202,ok,     10.44,     39.22,     15.97,     30.00,      2.00,    208.80,     57.81,     57.79,      1.65,     56.16,      1.63,     56.16
      4.00,SF232,ok,     15.34,     50.79,     18.12,     30.00,      2.00,    306.80,     70.54,     70.57,      1.65,     68.89,      1.66,     68.91
      4.00,SF453,ok,     39.47,     91.29,     25.94,     60.00,      1.00,    394.70,      5.70,      5.73,      2.94,      2.76,      2.96,      2.77
      4.00,SF514,ok,     12.18,     48.13,     15.18,     30.00,      2.00,    243.60,    103.16,    103.17,     18.03,     85.13,     18.03,     85.14
      4.00,SF525,ok,      8.90,     32.80,     16.28,     30.00,      2.00,    178.00,     59.80,     59.84,     10.02,     49.78,     10.03,     49.81
      4.00,SF570,ok,     14.72,     46.97,     18.80,     30.00,      2.00,    294.40,     77.17,     77.17,      0.50,     76.67,      0.46,     76.71
      4.00,SF578,ok,     13.44,     43.76,     18.43,     30.00,      2.00,    268.80,     31.54,     31.57,      0.22,     31.32,      0.23,     31.34
      4.00,SF590,ok,     11.44,     42.49,     16.15,     30.00,      2.00,    228.80,     64.35,     64.35,      4.23,     60.12,      4.24,     60.11
      4.00,SF94,ok,      7.22,     24.12,     17.96,     30.00,      2.00,    144.40,     51.76,     51.76,      2.84,     48.92,      2.84,     48.92
      5.00,BRT56_R,pk,     52.52,    155.10,     20.32,     15.00,      4.00,   1260.48,   3293.57,   3293.61,   1033.65,   2259.92,   1033.68,   2259.93
      5.00,MidValCon,pk,     13.36,     38.41,     20.87,     15.00,      4.00,    320.64,   1038.36,   1038.39,    201.16,    837.20,    201.17,    837.22
      5.00,BRT56_R,ok,     52.52,    163.52,     19.27,     15.00,      4.00,   2100.80,   3137.60,   3137.72,    619.52,   2518.08,    619.58,   2518.14
      5.00,MidValCon,ok,     13.36,     40.65,     19.72,     15.00,      4.00,    534.40,    555.47,    555.51,     29.10,    526.37,     29.09,    526.42
      6.00,S451X,pk,     21.64,     38.20,     33.99,     30.00,      2.00,    259.68,      0.71,      0.72,         0,      0.71,         0,      0.72
      6.00,S472X,pk,     34.39,     66.87,     30.86,     30.00,      2.00,    412.68,     75.05,     75.04,         0,     75.05,         0,     75.04
      6.00,S473X,pk,     42.74,    109.25,     23.47,     30.00,      2.00,    512.88,    660.55,    660.53,    387.78,    272.77,    387.76,    272.77
      7.00,Blue,pk,     38.08,    103.36,     22.11,     15.00,      4.00,    913.92,   5564.81,   5564.77,   1198.28,   4366.53,   1198.25,   4366.52
      7.00,Green,pk,     28.64,     93.54,     18.37,     15.00,      4.00,    687.36,   4755.80,   4755.82,    446.18,   4309.62,    446.18,   4309.64
      7.00,Red,pk,     47.22,    120.72,     23.47,     15.00,      4.00,   1133.28,  13581.44,  13581.40,   3626.32,   9955.12,   3626.32,   9955.08
      7.00,Sline,pk,      4.02,     20.58,     11.72,     15.00,      4.00,     96.48,    308.98,    308.95,      8.18,    300.80,      8.19,    300.76
      7.00,Blue,ok,     38.08,    103.36,     22.11,     15.00,      4.00,   1523.20,   6414.57,   6414.56,   1040.31,   5374.26,   1040.28,   5374.28
      7.00,Green,ok,     28.64,     93.54,     18.37,     15.00,      4.00,   1145.60,   6852.42,   6852.39,    518.99,   6333.43,    518.98,   6333.41
      7.00,Red,ok,     47.22,    120.72,     23.47,     15.00,      4.00,   1888.80,   9574.95,   9574.96,   1357.34,   8217.61,   1357.36,   8217.60
      7.00,Sline,ok,      4.02,     20.58,     11.72,     15.00,      4.00,    160.80,    447.66,    447.70,      7.13,    440.53,      7.13,    440.57
      8.00,RCRT_OGPN,pk,    162.16,    245.34,     39.66,     30.00,      2.00,   1945.92,  11341.39,  11341.38,   6809.20,   4532.19,   6809.18,   4532.20
      8.00,RCRT_OGPN,ok,    162.16,    245.34,     39.66,     60.00,      1.00,   1621.60,   5933.71,   5933.77,   2864.10,   3069.61,   2864.14,   3069.63
      9.00,630X,pk,      9.86,     40.51,     14.60,     10.00,      6.00,    354.96,   1368.18,   1368.21,    529.85,    838.33,    529.85,    838.36
      9.00,M830X_ARPT,pk,     11.28,     27.28,     24.81,     30.00,      2.00,    135.36,     17.14,     17.16,      3.42,     13.72,      3.42,     13.74
      9.00,UVX,pk,     22.92,     79.21,     17.36,      6.00,     10.00,   1375.20,   7372.19,   7372.20,   1147.68,   6224.51,   1147.67,   6224.53
      9.00,630X,ok,      9.86,     43.11,     13.72,     10.00,      6.00,    591.60,    707.23,    707.28,     37.08,    670.15,     37.10,    670.18
      9.00,M830X_ARPT,ok,     11.28,     29.37,     23.04,     30.00,      2.00,    225.60,     33.05,     33.04,      2.19,     30.86,      2.20,     30.84
      9.00,UVX,ok,     22.92,     83.73,     16.42,     10.00,      6.00,   1375.20,   3487.21,   3487.22,    112.07,   3375.14,    112.09,   3375.13
