SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0006_141.0,     5.843,Both,Total,       1.0,      49.0,       2.0,      11.7,Principal Arterial,      1065,     244.2,     540.4,     344.3,     438.2,    1567.1,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     6.152,     6.152,     6.152,     6.152,     6.153,      6390,     12780,      6390,     25560,     51120,      0.06,      0.05,      0.07,      0.02,      0.07,    1427.0,    3157.7,    2011.8,    2560.5,    9157.0,    1163.9,    2456.5,    1526.9,    1976.2,    7123.5,         0,         0,         0,         0,         0,     169.5,     414.9,     327.2,     309.7,    1221.3,      93.5,     286.3,     157.8,     274.6,     812.2,    160.67,     25.03,     55.41,     35.30,     44.93,    160.67,         0,         0,         0,     0.007,     0.007
0006_146.9,     3.039,Both,Total,       1.0,      49.0,       2.0,       6.1,Principal Arterial,      1065,     246.0,     542.2,     346.8,     440.7,    1575.7,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     3.199,     3.199,     3.199,     3.199,     3.200,      6390,     12780,      6390,     25560,     51120,      0.06,      0.05,      0.07,      0.02,      0.07,     747.6,    1647.8,    1053.9,    1339.3,    4788.6,     610.8,    1283.0,     801.7,    1035.4,    3730.9,         0,         0,         0,         0,         0,      88.2,     215.8,     170.2,     161.0,     635.2,      48.6,     148.9,      82.1,     142.8,     422.4,     84.01,     13.12,     28.91,     18.49,     23.49,     84.01,         0,     0.001,         0,     0.008,     0.009
0006_149.9,     0.678,Both,Total,       1.0,      49.0,       2.0,       1.4,Principal Arterial,      1065,     521.5,     736.9,     698.1,     628.0,    2584.5,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     0.714,     0.714,     0.714,     0.714,     0.714,      6390,     12780,      6390,     25560,     51120,      0.15,      0.08,      0.15,      0.03,      0.15,     353.6,     499.6,     473.3,     425.8,    1752.3,     301.3,     390.6,     400.7,     357.9,    1450.5,       4.7,      21.7,       6.1,       3.4,      35.9,      32.6,      54.1,      45.5,      35.3,     167.5,      14.9,      33.2,      21.0,      29.1,      98.2,     30.73,      6.20,      8.77,      8.31,      7.46,     30.74,     0.005,         0,     0.002,     0.001,     0.008
0006_150.6,     1.973,Both,Total,       1.0,      49.0,       2.0,       3.9,Principal Arterial,      1065,     600.3,     870.6,     811.0,     742.8,    3024.7,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     2.077,     2.078,     2.077,     2.078,     2.077,      6390,     12780,      6390,     25560,     51120,      0.16,      0.09,      0.17,      0.03,      0.17,    1184.5,    1717.8,    1600.2,    1465.6,    5968.1,     994.8,    1322.2,    1351.0,    1231.0,    4899.0,      16.0,      86.7,      27.0,      14.0,     143.7,     127.6,     191.0,     155.9,     122.1,     596.6,      46.0,     118.0,      66.3,      98.4,     328.7,    104.71,     20.78,     30.14,     28.08,     25.71,    104.71,     0.007,     0.004,     0.009,     0.003,     0.023
0006_152.6,     0.316,Both,Total,       1.0,      49.0,       2.0,       0.6,Minor Arterial,       983,     862.2,    1311.9,    1151.2,    1069.4,    4394.7,      46.0,      46.0,      46.0,      46.0,      46.0,      46.0,     0.412,     0.413,     0.412,     0.413,     0.413,      5898,     11796,      5898,     23592,     47184,      0.23,      0.14,      0.26,      0.05,      0.26,     272.7,     414.9,     364.1,     338.3,    1390.0,     232.1,     321.6,     309.3,     287.3,    1150.3,       3.4,      21.9,       7.3,       4.5,      37.1,      27.0,      42.7,      33.2,      26.9,     129.8,      10.1,      28.8,      14.2,      19.7,      72.8,     30.19,      5.93,      9.01,      7.92,      7.35,     30.21,     0.009,     0.003,     0.012,     0.010,     0.034
0006_152.9,     2.923,Both,Total,       1.0,      49.0,       2.0,       5.8,Principal Arterial,      1052,    1136.0,    1885.5,    1482.5,    1551.3,    6055.3,      55.0,      54.9,      55.0,      54.8,      55.0,      54.9,     3.188,     3.197,     3.190,     3.200,     3.188,      6311,     12622,      6311,     25243,     50487,      0.28,      0.17,      0.30,      0.07,      0.30,    3320.8,    5511.8,    4333.6,    4534.8,   17701.0,    2876.2,    4443.3,    3749.6,    3969.1,   15038.2,      40.6,     247.9,      91.8,      50.3,     430.6,     301.7,     505.8,     355.4,     303.1,    1466.0,     102.3,     314.8,     136.8,     212.2,     766.1,    321.72,     60.52,    100.26,     79.07,     82.42,    322.27,     0.168,     0.077,     0.312,         0,     0.557
0006_155.8,     0.202,Both,Total,       1.0,      49.0,       2.0,       0.4,Principal Arterial,      1065,    1148.9,    1905.1,    1497.7,    1577.0,    6128.7,      57.0,      56.8,      56.9,      56.8,      57.0,      56.9,     0.212,     0.213,     0.212,     0.213,     0.212,      6390,     12780,      6390,     25560,     51120,      0.28,      0.17,      0.30,      0.07,      0.30,     231.6,     384.1,     302.0,     318.0,    1235.7,     200.9,     310.1,     261.5,     278.7,    1051.2,       2.8,      17.2,       6.2,       3.4,      29.6,      20.9,      35.1,      24.7,      21.2,     101.9,       7.0,      21.8,       9.4,      14.8,      53.0,     21.69,      4.08,      6.75,      5.32,      5.58,     21.73,     0.017,         0,     0.023,         0,     0.040
0006_155.9,     1.316,Both,Total,       1.0,      49.0,       2.0,       2.6,Principal Arterial,      1016,    1674.8,    2916.3,    2187.3,    2482.1,    9260.5,      48.0,      45.2,      47.4,      43.5,      48.0,      46.1,     1.645,     1.752,     1.667,     1.820,     1.646,      6096,     12192,      6096,     24384,     48768,      0.41,      0.27,      0.47,      0.12,      0.47,    2204.0,    3837.9,    2878.5,    3266.5,   12186.9,    1947.0,    3159.5,    2556.4,    2916.4,   10579.3,      26.9,     170.0,      53.4,      40.8,     291.1,     168.7,     303.2,     207.3,     183.2,     862.4,      61.4,     205.2,      61.5,     126.0,     454.1,    253.94,     48.80,     81.05,     66.20,     68.10,    264.15,     2.968,     1.076,     6.365,     0.034,    10.443
0006_157.3,     0.250,Both,Total,       1.0,      49.0,       2.0,       0.5,Principal Arterial,      1016,    2989.3,    5168.5,    3864.4,    4478.8,   16501.0,      48.0,      42.7,      46.8,      40.1,      48.0,      44.6,     0.312,     0.352,     0.320,     0.375,     0.312,      6096,     12192,      6096,     24384,     48768,      0.73,      0.47,      0.83,      0.22,      0.83,     746.3,    1290.4,     964.8,    1118.2,    4119.7,     668.2,    1083.9,     869.3,    1012.8,    3634.2,       9.5,      51.0,      15.9,      14.4,      90.8,      49.4,      92.2,      60.3,      55.3,     257.2,      19.2,      63.5,      19.2,      35.7,     137.6,     85.75,     17.49,     27.58,     24.06,     23.29,     92.42,     2.012,     0.726,     4.057,     0.022,     6.817
0006_157.6,     0.918,Both,Total,       1.0,      49.0,       2.0,       1.8,Principal Arterial,      1060,    2969.3,    5088.3,    3710.8,    4419.9,   16188.3,      55.9,      51.0,      54.7,      49.4,      55.8,      53.0,     0.986,     1.084,     1.008,     1.119,     0.987,      6358,     12717,      6358,     25434,     50867,      0.69,      0.45,      0.75,      0.21,      0.75,    2726.8,    4672.8,    3407.9,    4059.0,   14866.5,    2439.0,    3915.9,    3076.0,    3671.0,   13101.9,      33.8,     182.6,      54.2,      50.6,     321.2,     181.5,     339.4,     208.8,     206.0,     935.7,      72.6,     234.9,      68.9,     131.4,     507.8,    266.16,     53.50,     85.47,     69.03,     72.74,    280.74,     4.835,     1.815,     8.175,     0.073,    14.898
0006_158.5,     0.472,Both,Total,       1.0,      49.0,       2.0,       0.9,Principal Arterial,       998,    3121.1,    5195.6,    3811.4,    4502.2,   16630.3,      44.5,      38.6,      43.3,      37.4,      44.5,      41.2,     0.636,     0.737,     0.654,     0.761,     0.636,      5987,     11974,      5987,     23947,     47895,      0.77,      0.47,      0.83,      0.23,      0.83,    1472.9,    2451.8,    1798.6,    2124.6,    7847.9,    1324.4,    2079.1,    1643.9,    1945.6,    6993.0,      18.8,     100.1,      31.7,      26.5,     177.1,      94.6,     165.5,      95.8,      97.9,     453.8,      34.9,     107.1,      27.3,      54.7,     224.0,    176.17,     38.19,     56.64,     48.14,     47.74,    190.71,     5.281,     1.603,     7.940,     0.051,    14.875
0006_158.9,     0.381,Both,Total,       1.0,      49.0,       2.0,       0.8,Principal Arterial,       997,    3201.6,    5353.6,    3907.9,    4638.2,   17101.3,      46.0,      41.1,      44.9,      40.0,      45.9,      43.2,     0.497,     0.558,     0.509,     0.573,     0.498,      5984,     11969,      5984,     23937,     47874,      0.79,      0.49,      0.84,      0.23,      0.84,    1219.6,    2039.2,    1488.5,    1766.8,    6514.1,    1094.5,    1724.2,    1359.4,    1613.5,    5791.6,      17.0,      84.8,      26.4,      23.4,     151.6,      78.9,     138.9,      79.8,      82.8,     380.4,      29.1,      91.4,      23.0,      47.0,     190.5,    141.72,     29.68,     45.41,     37.20,     38.47,    150.76,     3.252,     1.042,     4.923,     0.030,     9.247
0006_159.3,     0.278,Both,Total,       1.0,      49.0,       4.0,       1.1,Principal Arterial,       929,    3513.6,    5925.7,    4320.5,    5138.1,   18897.9,      40.0,      39.2,      39.8,      39.0,      40.0,      39.6,     0.418,     0.426,     0.419,     0.428,     0.418,     11148,     22296,     11148,     44592,     89184,      0.46,      0.29,      0.50,      0.14,      0.50,     977.7,    1648.9,    1202.2,    1429.8,    5258.6,     872.1,    1379.5,    1090.6,    1301.8,    4644.0,      15.5,      74.2,      22.7,      19.0,     131.4,      66.0,     118.2,      68.8,      69.0,     322.0,      24.1,      76.9,      20.1,      39.9,     161.0,    131.54,     24.94,     41.41,     30.83,     35.77,    132.95,     0.499,     0.169,     0.770,     0.006,     1.444
0006_159.6,     0.226,Both,Total,       1.0,      49.0,       4.0,       0.9,Principal Arterial,       929,    3946.1,    6999.8,    4996.1,    6015.3,   21957.3,      40.0,      39.1,      39.7,      38.5,      40.0,      39.4,     0.339,     0.347,     0.342,     0.352,     0.339,     11148,     22296,     11148,     44592,     89184,      0.48,      0.35,      0.55,      0.16,      0.55,     892.3,    1582.9,    1129.7,    1360.2,    4965.1,     783.2,    1299.5,    1006.6,    1222.2,    4311.5,      14.0,      73.4,      24.9,      21.1,     133.4,      68.4,     127.5,      74.6,      74.9,     345.4,      26.7,      82.3,      23.7,      42.0,     174.7,    124.13,     22.81,     39.90,     29.31,     34.02,    126.04,     0.512,     0.330,     1.084,     0.016,     1.942
0006_159.8,     0.445,Both,Total,       1.0,      49.0,       4.0,       1.8,Principal Arterial,       929,    4216.1,    7653.2,    5351.3,    6725.8,   23946.4,      40.0,      38.5,      39.5,      37.9,      40.0,      39.1,     0.669,     0.696,     0.677,     0.706,     0.669,     11148,     22296,     11148,     44592,     89184,      0.55,      0.38,      0.60,      0.18,      0.60,    1877.5,    3408.1,    2383.0,    2995.1,   10663.7,    1645.1,    2818.1,    2128.6,    2701.7,    9293.5,      28.9,     144.8,      45.7,      42.8,     262.2,     145.2,     265.0,     155.9,     152.6,     718.7,      58.4,     180.1,      52.9,      97.9,     389.3,    266.82,     48.82,     86.29,     62.92,     74.97,    273.00,     1.904,     1.025,     3.383,     0.043,     6.355
0006_160.3,     0.249,Both,Total,       1.0,      49.0,       4.0,       1.0,Principal Arterial,       929,    5028.5,    9320.0,    6512.1,    8044.5,   28905.1,      40.0,      37.3,      39.0,      35.9,      40.0,      38.2,     0.373,     0.402,     0.383,     0.417,     0.374,     11148,     22296,     11148,     44592,     89184,      0.65,      0.47,      0.73,      0.21,      0.73,    1252.5,    2321.4,    1622.0,    2003.7,    7199.6,    1095.1,    1908.6,    1436.0,    1794.2,    6233.9,      17.9,      97.4,      30.1,      28.6,     174.0,      97.2,     183.5,     112.6,     105.7,     499.0,      42.3,     132.1,      43.4,      75.3,     293.1,    179.78,     33.59,     59.53,     45.18,     50.08,    188.38,     2.398,     1.558,     4.794,     0.056,     8.806
0006_173.4,     0.446,Both,Total,       1.0,      49.0,       6.0,       2.7,Expressway,       919,    9672.5,   18182.8,   12079.6,   14535.5,   54470.4,      44.9,      40.3,      43.0,      37.1,      44.9,      41.5,     0.596,     0.668,     0.622,     0.724,     0.596,     16542,     33084,     16542,     66168,    132336,      0.82,      0.65,      0.88,      0.26,      0.88,    4315.8,    8113.1,    5389.9,    6485.6,   24304.4,    3399.8,    5858.6,    4252.6,    5167.1,   18678.1,      77.2,     359.8,     115.7,     107.5,     660.2,     501.9,     935.3,     621.3,     572.9,    2631.4,     337.0,     959.3,     400.2,     638.0,    2334.5,    540.99,    107.13,    188.48,    145.28,    144.39,    585.28,    11.558,     7.885,    25.728,     0.033,    45.204
0006_173.7,     0.270,Both,Total,       1.0,      49.0,       6.0,       1.6,Expressway,       919,    8313.6,   15703.6,   10754.9,   13364.0,   48136.1,      45.0,      41.7,      44.3,      39.4,      45.0,      42.9,     0.360,     0.391,     0.366,     0.414,     0.360,     16542,     33084,     16542,     66168,    132336,      0.76,      0.55,      0.84,      0.24,      0.84,    2248.5,    4247.2,    2908.7,    3614.4,   13018.8,    1844.9,    3184.0,    2368.9,    2976.4,   10374.2,      35.1,     166.4,      53.3,      53.3,     308.1,     216.4,     431.3,     286.0,     261.0,    1194.7,     152.1,     465.5,     200.5,     323.8,    1141.9,    289.04,     53.94,     95.87,     73.75,     80.25,    303.81,     4.242,     1.586,     9.548,         0,    15.376
0006_174.0,     0.438,Both,Total,       1.0,      49.0,       4.0,       1.8,Expressway,       948,    6549.6,   13045.5,    8530.6,   11316.0,   39441.7,      45.0,      38.9,      42.7,      34.8,      45.0,      40.6,     0.584,     0.680,     0.615,     0.762,     0.585,     11376,     22752,     11376,     45504,     91008,      0.85,      0.67,      0.95,      0.30,      0.95,    2868.7,    5713.8,    3736.3,    4956.3,   17275.1,    2346.3,    4340.6,    3032.2,    4084.3,   13803.4,      38.1,     186.1,      56.2,      52.6,     333.0,     270.9,     523.6,     357.0,     336.4,    1487.9,     213.4,     663.5,     291.0,     483.1,    1651.0,    384.14,     73.68,    133.75,    107.46,    110.24,    425.13,    10.411,     6.697,    25.240,     0.035,    42.383
0006_174.4,     0.435,Both,Total,       1.0,      49.0,       4.0,       1.7,Expressway,       948,    6549.6,   13045.5,    8530.6,   11316.0,   39441.7,      45.0,      38.9,      42.7,      34.8,      44.9,      40.6,     0.580,     0.675,     0.610,     0.756,     0.580,     11376,     22752,     11376,     45504,     91008,      0.85,      0.67,      0.95,      0.30,      0.95,    2845.9,    5668.3,    3706.5,    4916.8,   17137.5,    2327.6,    4306.1,    3008.1,    4051.7,   13693.5,      37.8,     184.6,      55.7,      52.1,     330.2,     268.8,     519.4,     354.1,     333.7,    1476.0,     211.7,     658.1,     288.7,     479.2,    1637.7,    381.21,     73.11,    132.71,    106.65,    109.40,    421.87,    10.336,     6.641,    25.049,     0.040,    42.066
0006_174.9,     0.700,Both,Total,       1.0,      49.0,       4.0,       2.8,Expressway,      1021,    4706.3,    9797.6,    6419.0,    8148.6,   29071.5,      55.0,      54.5,      54.7,      53.2,      55.0,      54.4,     0.763,     0.771,     0.768,     0.790,     0.763,     12252,     24504,     12252,     49008,     98016,      0.54,      0.48,      0.66,      0.20,      0.66,    3293.6,    6856.7,    4492.2,    5702.7,   20345.2,    2673.7,    5184.8,    3584.1,    4568.9,   16011.5,      41.3,     182.2,      52.5,      49.7,     325.7,     289.6,     603.3,     442.6,     398.2,    1733.7,     289.1,     886.4,     413.1,     685.8,    2274.4,    369.76,     60.46,    125.43,     84.46,    103.65,    374.00,     0.613,     0.818,     2.910,     0.004,     4.345
0006_175.6,     0.551,Both,Total,       1.0,      49.0,       4.0,       2.2,Expressway,      1021,    4079.7,    8717.9,    5611.2,    7097.1,   25505.9,      55.0,      54.8,      54.8,      54.2,      55.0,      54.7,     0.601,     0.603,     0.603,     0.610,     0.601,     12252,     24504,     12252,     49008,     98016,      0.46,      0.44,      0.57,      0.17,      0.57,    2248.7,    4805.3,    3092.9,    3911.9,   14058.8,    1793.5,    3580.0,    2415.7,    3074.1,   10863.3,      27.0,     123.2,      35.8,      25.9,     211.9,     208.8,     431.6,     323.1,     286.1,    1249.6,     219.5,     670.6,     318.2,     525.9,    1734.2,    255.55,     41.02,     87.65,     57.07,     71.11,    256.85,     0.149,     0.289,     0.869,     0.002,     1.309
0006_176.1,     0.900,Both,Total,       1.0,      49.0,       4.0,       3.6,Expressway,      1021,    3012.0,    6658.2,    4216.6,    5258.9,   19145.7,      55.0,      54.9,      54.9,      54.8,      55.0,      54.9,     0.983,     0.983,     0.983,     0.986,     0.983,     12252,     24504,     12252,     49008,     98016,      0.32,      0.35,      0.43,      0.14,      0.43,    2711.9,    5994.8,    3796.4,    4734.9,   17238.0,    2109.1,    4345.5,    2852.5,    3542.7,   12849.8,      18.0,      95.8,      24.3,      19.8,     157.9,     258.0,     540.9,     428.7,     370.1,    1597.7,     326.8,    1012.6,     491.0,     802.2,    2632.6,    313.55,     49.36,    109.13,     69.26,     86.12,    313.87,     0.034,     0.092,     0.205,         0,     0.331
0006_177.0,     0.194,Both,Total,       1.0,      49.0,       4.0,       0.8,Expressway,      1021,    3058.5,    6750.4,    4361.2,    5266.4,   19436.5,      55.0,      55.0,      54.9,      54.8,      55.0,      54.9,     0.212,     0.212,     0.212,     0.212,     0.212,     12252,     24504,     12252,     49008,     98016,      0.32,      0.36,      0.44,      0.14,      0.44,     593.3,    1309.3,     845.9,    1021.5,    3770.0,     458.0,     946.5,     637.5,     762.9,    2804.9,       4.1,      23.2,       5.4,       6.6,      39.3,      58.7,     121.7,      97.4,      80.3,     358.1,      72.5,     218.1,     105.6,     171.7,     567.9,     68.55,     10.79,     23.83,     15.44,     18.58,     68.64,     0.002,     0.014,     0.049,         0,     0.065
0006_177.2,     0.317,Both,Total,       1.0,      49.0,       4.0,       1.3,Expressway,      1021,    2845.9,    6378.8,    4077.4,    4959.2,   18261.3,      55.0,      55.0,      54.9,      54.8,      55.0,      54.9,     0.345,     0.345,     0.346,     0.346,     0.346,     12252,     24504,     12252,     49008,     98016,      0.29,      0.34,      0.41,      0.13,      0.41,     901.1,    2019.8,    1291.0,    1570.2,    5782.1,     690.1,    1445.4,     954.7,    1153.5,    4243.7,       4.8,      28.6,       9.8,       6.6,      49.8,      89.8,     188.7,     154.5,     128.0,     561.0,     116.5,     357.0,     172.0,     282.1,     927.6,    105.15,     16.39,     36.76,     23.54,     28.55,    105.24,         0,     0.034,     0.052,     0.003,     0.089
0006_177.5,     0.433,Both,Total,       1.0,      49.0,       2.0,       0.9,Expressway,      1064,    2518.5,    5725.0,    3583.4,    4415.0,   16241.9,      55.0,      54.6,      54.0,      51.8,      55.0,      53.8,     0.472,     0.475,     0.481,     0.501,     0.472,      6384,     12768,      6384,     25536,     51072,      0.52,      0.59,      0.69,      0.24,      0.69,    1090.0,    2477.8,    1550.9,    1910.8,    7029.5,     815.9,    1749.5,    1104.1,    1356.9,    5026.4,       3.1,      23.0,       8.7,       6.5,      41.3,     112.7,     236.3,     198.2,     168.8,     716.0,     158.4,     468.9,     239.9,     378.7,    1245.9,    127.81,     19.97,     45.91,     29.94,     34.74,    130.56,     0.139,     0.878,     1.734,         0,     2.751
0006_177.9,     0.901,Both,Total,       1.0,      49.0,       2.0,       1.8,Expressway,      1064,    2548.1,    5745.0,    3620.0,    4361.8,   16274.9,      55.0,      54.5,      53.9,      51.3,      55.0,      53.7,     0.984,     0.992,     1.004,     1.053,     0.984,      6384,     12768,      6384,     25536,     51072,      0.53,      0.59,      0.71,      0.24,      0.71,    2296.4,    5177.5,    3262.3,    3930.9,   14667.1,    1703.3,    3623.0,    2279.1,    2763.9,   10369.3,       4.6,      32.1,       6.7,       6.5,      49.9,     247.2,     522.7,     448.2,     364.2,    1582.3,     341.4,     999.6,     528.5,     796.3,    2665.8,    266.81,     42.14,     96.08,     63.54,     71.51,    273.27,     0.358,     1.966,     4.168,     0.003,     6.495
0006_178.8,     2.759,Both,Total,       1.0,      49.0,       2.0,       5.5,Expressway,      1064,    2500.6,    5642.0,    3547.1,    4273.0,   15962.7,      56.0,      55.6,      55.0,      52.7,      56.0,      54.8,     2.956,     2.978,     3.011,     3.139,     2.956,      6384,     12768,      6384,     25536,     51072,      0.52,      0.58,      0.70,      0.23,      0.70,    6898.9,   15565.9,    9786.2,   11788.9,   44039.9,    5105.1,   10861.3,    6803.5,    8243.7,   31013.6,      11.0,      74.5,      13.8,      13.8,     113.1,     742.7,    1578.7,    1354.9,    1098.0,    4774.3,    1040.1,    3051.4,    1614.0,    2433.4,    8138.9,    786.37,    124.15,    283.00,    185.68,    210.51,    803.34,     0.924,     5.219,    10.828,     0.004,    16.975
0006_181.6,     2.513,Both,Total,       1.0,      49.0,       2.0,       5.0,Expressway,      1064,    2393.4,    5420.8,    3400.9,    4104.9,   15320.0,      56.0,      55.7,      55.2,      53.3,      56.0,      55.0,     2.692,     2.708,     2.734,     2.827,     2.692,      6384,     12768,      6384,     25536,     51072,      0.49,      0.56,      0.68,      0.23,      0.68,    6013.8,   13620.7,    8545.4,   10314.3,   38494.2,    4408.0,    9429.3,    5871.7,    7125.7,   26834.7,       5.0,      30.2,       2.5,       7.5,      45.2,     656.0,    1407.4,    1208.8,     974.9,    4247.1,     944.8,    2753.8,    1462.4,    2206.2,    7367.2,    687.43,    108.05,    246.85,    160.37,    184.20,    699.47,     0.630,     3.742,     7.632,     0.012,    12.016
0006_184.1,     3.358,Both,Total,       1.0,      49.0,       2.0,       6.7,Expressway,      1064,    2319.4,    5272.8,    3297.8,    3980.4,   14870.4,      56.0,      55.7,      55.3,      53.6,      56.0,      55.2,     3.599,     3.617,     3.647,     3.755,     3.599,      6384,     12768,      6384,     25536,     51072,      0.48,      0.55,      0.67,      0.22,      0.67,    7789.3,   17707.9,   11075.1,   13367.6,   49939.9,    5646.3,   12119.2,    7505.2,    9105.8,   34376.5,       6.7,      37.0,       3.4,      10.1,      57.2,     873.5,    1874.3,    1612.1,    1303.1,    5663.0,    1262.8,    3677.4,    1954.6,    2948.6,    9843.4,    891.92,    139.84,    320.34,    206.56,    238.75,    905.49,     0.699,     4.226,     8.571,     0.003,    13.499
0006_187.5,     7.315,Both,Total,       1.0,      49.0,       2.0,      14.6,Expressway,      1064,    1654.6,    3924.2,    2377.4,    2924.5,   10880.7,      56.0,      56.0,      55.8,      55.5,      56.0,      55.8,     7.838,     7.845,     7.862,     7.912,     7.838,      6384,     12768,      6384,     25536,     51072,      0.34,      0.43,      0.54,      0.18,      0.54,   12103.5,   28705.9,   17390.8,   21393.0,   79593.2,    7897.4,   17894.1,   10500.0,   12958.6,   49250.1,         0,         0,         0,         0,         0,    1602.0,    3269.8,    2867.5,    2355.5,   10094.8,    2604.2,    7541.8,    4023.3,    6078.8,   20248.1,   1421.38,    216.32,    514.13,    313.60,    382.04,   1426.09,     0.182,     1.566,     2.915,     0.007,     4.670
0006_194.8,     8.833,Both,Total,       1.0,      49.0,       2.0,      17.7,Expressway,      1064,    1631.5,    3868.9,    2343.6,    2885.1,   10729.1,      56.0,      56.0,      55.8,      55.5,      56.0,      55.8,     9.464,     9.471,     9.491,     9.547,     9.464,      6384,     12768,      6384,     25536,     51072,      0.33,      0.42,      0.53,      0.17,      0.53,   14410.5,   34172.6,   20700.2,   25483.1,   94766.4,    9393.5,   21234.5,   12452.3,   15387.4,   58467.7,         0,         0,         0,         0,         0,    1890.2,    3893.4,    3407.6,    2800.0,   11991.2,    3126.8,    9044.6,    4840.2,    7295.8,   24307.4,   1692.33,    257.53,    611.91,    373.05,    455.08,   1697.57,     0.186,     1.746,     3.239,     0.006,     5.177
0006_203.6,     7.548,Both,Total,       1.0,      49.0,       2.0,      15.1,Expressway,      1064,    1609.0,    3807.1,    2303.3,    2834.3,   10553.7,      56.0,      56.0,      55.9,      55.5,      56.0,      55.8,     8.087,     8.093,     8.108,     8.152,     8.087,      6384,     12768,      6384,     25536,     51072,      0.33,      0.42,      0.52,      0.17,      0.52,   12144.7,   28735.9,   17385.3,   21393.2,   79659.1,    7895.1,   17798.9,   10410.9,   12841.3,   48946.2,         0,         0,         0,         0,         0,    1592.6,    3253.2,    2853.1,    2362.5,   10061.4,    2656.9,    7683.8,    4121.2,    6189.3,   20651.2,   1422.48,    217.02,    514.42,    313.07,    382.03,   1426.54,     0.146,     1.345,     2.506,     0.016,     4.013
0006_211.2,     5.022,Both,Total,       1.0,      49.0,       2.0,      10.0,Expressway,      1064,    1609.0,    3807.1,    2303.3,    2834.3,   10553.7,      56.0,      56.0,      55.9,      55.5,      56.0,      55.8,     5.381,     5.385,     5.395,     5.424,     5.381,      6384,     12768,      6384,     25536,     51072,      0.33,      0.42,      0.52,      0.17,      0.52,    8080.0,   19118.4,   11566.7,   14233.3,   52998.4,    5252.8,   11841.9,    6926.5,    8543.6,   32564.8,         0,         0,         0,         0,         0,    1059.6,    2164.4,    1898.2,    1571.8,    6694.0,    1767.6,    5112.1,    2741.9,    4117.8,   13739.4,    946.45,    144.40,    342.27,    208.30,    254.18,    949.15,     0.100,     0.898,     1.678,     0.013,     2.689
0006_216.2,     4.891,Both,Total,       1.0,      49.0,       2.0,       9.8,Expressway,      1064,    1529.5,    3574.7,    2176.9,    2683.7,    9964.8,      56.0,      56.0,      55.9,      55.7,      56.0,      55.9,     5.241,     5.244,     5.250,     5.268,     5.241,      6384,     12768,      6384,     25536,     51072,      0.31,      0.39,      0.48,      0.16,      0.48,    7481.0,   17484.3,   10647.5,   13126.3,   48739.1,    4849.5,   11067.1,    6495.0,    8020.0,   30431.6,         0,         0,         0,         0,         0,     997.8,    1834.2,    1618.9,    1413.5,    5864.4,    1633.6,    4583.0,    2533.6,    3692.8,   12443.0,    870.36,    133.66,    312.75,    191.18,    234.41,    872.00,     0.075,     0.549,     1.011,     0.005,     1.640
0013_000.0,     0.652,Both,Total,       1.0,       3.0,       4.0,       2.6,Principal Arterial,       929,    2341.8,    5336.9,    3504.3,    3823.9,   15006.9,      40.0,      39.9,      39.9,      39.6,      40.0,      39.9,     0.978,     0.980,     0.981,     0.987,     0.978,     11148,     22296,     11148,     44592,     89184,      0.25,      0.26,      0.37,      0.09,      0.37,    1525.9,    3477.5,    2283.4,    2491.6,    9778.4,    1175.3,    2452.8,    1806.3,    2063.6,    7498.0,     121.8,     586.1,     203.2,     179.5,    1090.6,     171.2,     308.3,     218.0,     179.5,     877.0,      57.7,     130.3,      55.9,      69.0,     312.9,    244.57,     38.23,     87.21,     57.61,     62.32,    245.37,     0.072,     0.246,     0.510,         0,     0.828
