Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings
      4.00,O615,pk,     15.08,     43.70,     20.70,     30.00,      2.00,    180.96,    257.45,    257.40,     23.51,    233.94,     23.50,    233.90
      4.00,O626,pk,     28.38,     76.72,     22.19,     30.00,      2.00,    340.56,    126.55,    126.66,     12.46,    114.09,     12.50,    114.16
      4.00,O627,pk,     18.58,     54.97,     20.28,     30.00,      2.00,    222.96,     81.25,     81.27,      8.28,     72.97,      8.29,     72.98
      4.00,O628,pk,     12.92,     44.00,     17.62,     30.00,      2.00,    155.04,     79.96,     79.98,     13.26,     66.70,     13.27,     66.71
      4.00,O630,pk,     48.72,     97.88,     29.87,     60.00,      1.00,    292.32,    189.07,    188.98,     15.35,    173.72,     15.31,    173.67
      4.00,O640,pk,     35.10,    110.69,     19.03,     30.00,      2.00,    421.20,    546.01,    545.97,    136.80,    409.21,    136.81,    409.16
      4.00,O667,pk,      2.75,      9.46,     17.44,     30.00,      2.00,     33.00,      0.78,      0.78,         0,      0.78,         0,      0.78
      4.00,OF605,pk,     14.18,     48.56,     17.52,     60.00,      1.00,     85.08,    126.89,    126.90,      2.43,    124.46,      2.43,    124.47
      4.00,OF618,pk,     14.04,     42.00,     20.06,     30.00,      2.00,    168.48,     72.10,     72.07,      5.74,     66.36,      5.75,     66.32
      4.00,OF620,pk,     16.66,     44.97,     22.23,     30.00,      2.00,    199.92,     85.72,     85.68,      6.65,     79.07,      6.65,     79.03
      4.00,OF638,pk,     13.40,     34.23,     23.49,     60.00,      1.00,     80.40,     13.87,     13.86,      0.10,     13.77,      0.10,     13.76
      4.00,S002,pk,      8.42,     39.15,     12.90,     15.00,      4.00,    202.08,    971.29,    971.32,    104.31,    866.98,    104.30,    867.02
      4.00,S004,pk,     23.85,     79.47,     18.01,     30.00,      2.00,    286.20,    800.52,    800.51,     35.40,    765.12,     35.38,    765.13
      4.00,S009,pk,     19.62,     72.49,     16.24,     15.00,      4.00,    470.88,   1180.61,   1180.60,     31.37,   1149.24,     31.35,   1149.25
      4.00,S017,pk,     15.42,     61.53,     15.04,     30.00,      2.00,    185.04,    537.04,    537.02,     70.52,    466.52,     70.53,    466.49
      4.00,S021,pk,     15.70,     58.29,     16.16,     15.00,      4.00,    376.80,   1306.15,   1306.17,    187.73,   1118.42,    187.73,   1118.44
      4.00,S033,pk,     12.54,     36.51,     20.61,     15.00,      4.00,    300.96,    352.45,    352.53,     14.65,    337.80,     14.71,    337.82
      4.00,S035,pk,     28.18,     87.08,     19.42,     15.00,      4.00,    676.32,    560.54,    560.53,     36.68,    523.86,     36.63,    523.90
      4.00,S039,pk,     22.92,     73.59,     18.69,     15.00,      4.00,    550.08,    798.71,    798.66,     44.04,    754.67,     44.04,    754.62
      4.00,S045,pk,     16.22,     49.81,     19.54,     15.00,      4.00,    389.28,    351.42,    351.28,     17.04,    334.38,     16.99,    334.29
      4.00,S047,pk,     25.68,     79.32,     19.43,     30.00,      2.00,    308.16,    256.11,    256.02,     10.29,    245.82,     10.26,    245.76
      4.00,S054,pk,     17.78,     54.00,     19.76,     15.00,      4.00,    426.72,    333.86,    333.93,     23.86,    310.00,     23.89,    310.04
      4.00,S062,pk,     20.26,     61.47,     19.78,     60.00,      1.00,    121.56,     52.34,     52.27,      1.14,     51.20,      1.11,     51.16
      4.00,S072,pk,     11.06,     38.76,     17.12,     30.00,      2.00,    132.72,    154.08,    154.03,      9.39,    144.69,      9.38,    144.65
      4.00,S1,pk,     21.44,     85.28,     15.08,     15.00,      4.00,    514.56,   1288.24,   1288.20,      4.47,   1283.77,      4.44,   1283.76
      4.00,S200,pk,     22.56,     85.60,     15.81,     15.00,      4.00,    541.44,   1421.43,   1421.46,     37.13,   1384.30,     37.12,   1384.34
      4.00,S201,pk,     19.42,     66.63,     17.49,     30.00,      2.00,    233.04,    117.26,    117.26,     10.59,    106.67,     10.59,    106.67
      4.00,S205,pk,     28.62,    102.19,     16.80,     15.00,      4.00,    686.88,   1735.05,   1735.05,     25.11,   1709.94,     25.09,   1709.96
      4.00,S209,pk,     28.98,     99.67,     17.45,     15.00,      4.00,    695.52,   1676.19,   1676.11,     59.62,   1616.57,     59.62,   1616.49
      4.00,S213,pk,     31.02,    111.56,     16.68,     30.00,      2.00,    372.24,    999.41,    999.43,     29.25,    970.16,     29.25,    970.18
      4.00,S217,pk,     24.42,     76.68,     19.11,     15.00,      4.00,    586.08,    667.39,    667.38,     60.46,    606.93,     60.44,    606.94
      4.00,S218,pk,     13.84,     49.15,     16.90,     30.00,      2.00,    166.08,    164.67,    164.59,      4.40,    160.27,      4.35,    160.24
      4.00,S220,pk,     33.42,    110.92,     18.08,     30.00,      2.00,    401.04,   1026.03,   1026.01,    130.73,    895.30,    130.75,    895.26
      4.00,S223,pk,     33.17,    119.27,     16.69,     30.00,      2.00,    398.04,    957.64,    957.57,     60.90,    896.74,     60.89,    896.68
      4.00,S227,pk,     33.90,    112.41,     18.09,     30.00,      2.00,    406.80,    338.96,    338.99,     29.96,    309.00,     29.93,    309.06
      4.00,S236,pk,     15.93,     46.30,     20.64,     30.00,      2.00,    191.16,     62.65,     62.62,      4.50,     58.15,      4.48,     58.14
      4.00,S240,pk,     24.30,     82.38,     17.70,     15.00,      4.00,    583.20,    281.79,    281.85,     11.37,    270.42,     11.38,    270.47
      4.00,S248,pk,     45.08,    153.14,     17.66,     30.00,      2.00,    540.96,    286.15,    286.19,     15.56,    270.59,     15.60,    270.59
      4.00,S31,pk,     26.50,     94.99,     16.74,     30.00,      2.00,    318.00,    238.51,    238.54,     12.19,    226.32,     12.18,    226.36
      4.00,S455,pk,     46.84,    152.49,     18.43,     30.00,      2.00,    562.08,   1343.60,   1343.53,    208.03,   1135.57,    207.97,   1135.56
      4.00,S470,pk,     39.74,    125.08,     19.06,     30.00,      2.00,    476.88,    750.90,    750.89,     72.18,    678.72,     72.14,    678.75
      4.00,S509,pk,     10.34,     36.91,     16.81,     30.00,      2.00,    124.08,     93.92,     93.87,      6.49,     87.43,      6.48,     87.39
      4.00,SF11,pk,      7.80,     30.12,     15.54,     60.00,      1.00,     46.80,     49.39,     49.39,         0,     49.39,         0,     49.39
      4.00,SF202,pk,     10.44,     37.38,     16.76,     30.00,      2.00,    125.28,     43.66,     43.66,      0.91,     42.75,      0.90,     42.76
      4.00,SF232,pk,     15.34,     50.74,     18.14,     30.00,      2.00,    184.08,     53.35,     53.24,      0.90,     52.45,      0.85,     52.39
      4.00,SF453,pk,     39.47,     75.68,     31.29,     30.00,      2.00,    473.64,     20.40,     20.41,      4.10,     16.30,      4.10,     16.31
      4.00,SF514,pk,     12.18,     44.22,     16.53,     30.00,      2.00,    146.16,     78.00,     77.96,     12.23,     65.77,     12.22,     65.74
      4.00,SF525,pk,      8.90,     31.30,     17.06,     30.00,      2.00,    106.80,     32.92,     32.90,      6.27,     26.65,      6.27,     26.63
      4.00,SF570,pk,     14.72,     43.52,     20.29,     30.00,      2.00,    176.64,     81.04,     81.08,      0.34,     80.70,      0.35,     80.73
      4.00,SF578,pk,     13.44,     40.42,     19.95,     30.00,      2.00,    161.28,     37.41,     37.41,      0.14,     37.27,      0.13,     37.28
      4.00,SF590,pk,     11.44,     39.39,     17.43,     30.00,      2.00,    137.28,     71.19,     71.16,      5.18,     66.01,      5.17,     65.99
      4.00,SF94,pk,      7.22,     21.94,     19.74,     30.00,      2.00,     86.64,     61.26,     61.28,      4.76,     56.50,      4.78,     56.50
      4.00,M805_Santaquin,pk,     61.64,    110.05,     33.61,     40.00,      1.50,    554.76,    457.41,    457.36,    238.19,    219.22,    238.17,    219.19
      4.00,M806_EglMtn,pk,     27.94,     67.73,     24.75,     45.00,      1.33,    223.52,    307.11,    307.10,    108.59,    198.52,    108.58,    198.52
      4.00,M807_NoCnty,pk,     22.21,     65.02,     20.50,     40.00,      1.50,    199.89,    586.13,    586.08,    214.56,    371.57,    214.55,    371.53
      4.00,M822_Psn,pk,     54.34,    148.09,     22.02,     60.00,      1.00,    326.04,    469.22,    469.28,    117.55,    351.67,    117.53,    351.75
      4.00,MF809,pk,     21.39,     64.92,     19.77,     30.00,      2.00,    256.68,     59.10,     59.10,      7.61,     51.49,      7.60,     51.50
      4.00,O606,pk,      4.96,     13.82,     21.53,    360.00,      0.17,      4.96,      0.01,      0.01,         0,      0.01,         0,      0.01
      4.00,S513,pk,     32.36,    110.76,     17.53,     30.00,      2.00,    388.32,    196.58,    196.54,     17.07,    179.51,     17.08,    179.46
      4.00,S551,pk,     15.23,     44.32,     20.62,     30.00,      2.00,    182.76,     28.14,     28.12,      6.42,     21.72,      6.40,     21.72
      4.00,M821_5YR2023,ok,     37.33,     95.77,     23.39,     30.00,      2.00,    746.60,    175.61,    175.58,     21.83,    153.78,     21.81,    153.77
      4.00,M823_5RY2023,ok,     19.12,     60.44,     18.98,     30.00,      2.00,    382.40,    173.66,    173.66,     11.80,    161.86,     11.81,    161.85
      4.00,M831_WPr,ok,     23.68,     84.57,     16.80,     30.00,      2.00,    473.60,    309.82,    309.73,     10.81,    299.01,     10.75,    298.98
      4.00,M833_CntPr,ok,      9.75,     30.24,     19.35,     60.00,      1.00,     97.50,     35.83,     35.83,      1.35,     34.48,      1.36,     34.47
      4.00,M834_EstPr,ok,     25.64,     84.76,     18.15,     30.00,      2.00,    512.80,    223.47,    223.44,      7.39,    216.08,      7.37,    216.07
      4.00,M841_UVU,ok,      5.32,     20.63,     15.47,     30.00,      2.00,    106.40,     30.86,     30.87,      0.89,     29.97,      0.88,     29.99
      4.00,M850_StateStree,ok,     45.58,    161.87,     16.90,     15.00,      4.00,   1823.20,   1279.04,   1278.97,    101.47,   1177.57,    101.51,   1177.46
      4.00,M862_Orem,ok,     28.28,    100.60,     16.87,     30.00,      2.00,    565.60,    178.27,    178.36,      9.68,    168.59,      9.69,    168.67
      4.00,M864_Thanksgivi,ok,      7.25,     26.25,     16.57,     30.00,      2.00,    145.00,     47.28,     47.25,      3.45,     43.83,      3.45,     43.80
      4.00,M871_SLtoUtahCn,ok,     26.46,     80.12,     19.82,     60.00,      1.00,    264.60,     26.58,     26.58,      1.83,     24.75,      1.84,     24.74
      4.00,O600,ok,     46.04,    159.75,     17.29,     15.00,      4.00,   1841.60,    664.90,    664.98,     41.41,    623.49,     41.45,    623.53
      4.00,O601,ok,      3.70,     17.95,     12.37,     20.00,      3.00,    111.00,     12.63,     12.59,      0.30,     12.33,      0.30,     12.29
      4.00,O604,ok,     14.00,     47.43,     17.71,     30.00,      2.00,    280.00,     53.36,     53.35,      8.82,     44.54,      8.83,     44.52
      4.00,O607,ok,     20.92,     67.09,     18.71,     30.00,      2.00,    418.40,    152.79,    152.76,     13.03,    139.76,     13.04,    139.72
      4.00,O609,ok,     42.50,    135.11,     18.87,     30.00,      2.00,    850.00,    149.07,    149.05,     20.18,    128.89,     20.18,    128.87
      4.00,O612,ok,     26.20,     84.23,     18.66,     15.00,      4.00,   1048.00,    605.47,    605.40,     20.27,    585.20,     20.27,    585.13
      4.00,O614,ok,     17.94,     56.13,     19.18,     30.00,      2.00,    358.80,     76.87,     76.84,      0.99,     75.88,      0.99,     75.85
      4.00,O615,ok,     15.08,     45.88,     19.72,     30.00,      2.00,    301.60,     80.70,     80.72,      5.69,     75.01,      5.70,     75.02
      4.00,O626,ok,     28.38,     82.98,     20.52,     30.00,      2.00,    567.60,    107.00,    107.01,      8.41,     98.59,      8.39,     98.62
      4.00,O627,ok,     18.58,     60.02,     18.57,     30.00,      2.00,    371.60,     78.91,     78.91,      4.73,     74.18,      4.72,     74.19
      4.00,O628,ok,     12.92,     47.58,     16.29,     30.00,      2.00,    258.40,     77.95,     77.91,      9.03,     68.92,      9.00,     68.91
      4.00,O630,ok,     48.72,    108.36,     26.98,     60.00,      1.00,    487.20,    163.56,    163.57,      8.42,    155.14,      8.38,    155.19
      4.00,O640,ok,     35.10,    118.95,     17.70,     30.00,      2.00,    702.00,    167.42,    167.42,     12.14,    155.28,     12.19,    155.23
      4.00,O667,ok,      2.75,      9.93,     16.62,     30.00,      2.00,     55.00,      1.49,      1.49,      0.01,      1.48,      0.01,      1.48
      4.00,OF605,ok,     14.18,     52.37,     16.25,     60.00,      1.00,    141.80,     57.17,     57.16,      2.39,     54.78,      2.38,     54.78
      4.00,OF618,ok,     14.04,     45.02,     18.71,     30.00,      2.00,    280.80,     78.33,     78.33,      4.60,     73.73,      4.58,     73.75
      4.00,OF620,ok,     16.66,     48.56,     20.58,     30.00,      2.00,    333.20,     73.83,     73.78,      6.43,     67.40,      6.39,     67.39
      4.00,OF638,ok,     13.40,     37.45,     21.47,     60.00,      1.00,    134.00,     24.79,     24.75,      0.16,     24.63,      0.16,     24.59
      4.00,S002,ok,      8.42,     39.19,     12.89,     15.00,      4.00,    336.80,   1037.33,   1037.22,     49.37,    987.96,     49.35,    987.87
      4.00,S004,ok,     23.85,     85.20,     16.80,     30.00,      2.00,    477.00,    692.92,    692.96,     12.54,    680.38,     12.53,    680.43
      4.00,S009,ok,     19.62,     73.38,     16.04,     15.00,      4.00,    784.80,    840.90,    840.91,      6.27,    834.63,      6.28,    834.63
      4.00,S017,ok,     15.42,     61.75,     14.98,     30.00,      2.00,    308.40,    285.97,    286.02,     20.20,    265.77,     20.21,    265.81
      4.00,S021,ok,     15.70,     57.33,     16.43,     15.00,      4.00,    628.00,   1025.43,   1025.36,     73.68,    951.75,     73.65,    951.71
      4.00,S033,ok,     12.54,     39.88,     18.87,     15.00,      4.00,    501.60,    425.38,    425.45,     18.46,    406.92,     18.47,    406.98
      4.00,S035,ok,     28.18,     93.59,     18.07,     15.00,      4.00,   1127.20,    537.63,    537.61,     27.43,    510.20,     27.40,    510.21
      4.00,S039,ok,     22.92,     79.53,     17.29,     15.00,      4.00,    916.80,    690.29,    690.28,     20.30,    669.99,     20.27,    670.01
      4.00,S045,ok,     16.22,     53.68,     18.13,     15.00,      4.00,    648.80,    319.93,    319.91,     17.58,    302.35,     17.59,    302.32
      4.00,S047,ok,     25.68,     85.13,     18.10,     30.00,      2.00,    513.60,    183.48,    183.40,      2.00,    181.48,      1.95,    181.45
      4.00,S054,ok,     17.78,     57.20,     18.65,     15.00,      4.00,    711.20,    291.30,    291.30,     16.52,    274.78,     16.49,    274.81
      4.00,S062,ok,     20.26,     64.19,     18.94,     60.00,      1.00,    202.60,     55.58,     55.62,      1.66,     53.92,      1.67,     53.95
      4.00,S072,ok,     11.06,     42.16,     15.74,     30.00,      2.00,    221.20,    164.67,    164.63,      8.66,    156.01,      8.66,    155.97
      4.00,S1,ok,     21.44,     89.10,     14.44,     15.00,      4.00,    857.60,   1470.62,   1470.60,      3.94,   1466.68,      3.87,   1466.73
      4.00,S200,ok,     22.56,     93.54,     14.47,     15.00,      4.00,    902.40,   1755.61,   1755.62,     20.84,   1734.77,     20.85,   1734.77
      4.00,S201,ok,     19.42,     70.92,     16.43,     60.00,      1.00,    194.20,     52.95,     52.96,      4.43,     48.52,      4.42,     48.54
      4.00,S205,ok,     28.62,    108.68,     15.80,     15.00,      4.00,   1144.80,   2191.04,   2190.97,     17.50,   2173.54,     17.45,   2173.52
      4.00,S209,ok,     28.98,    105.13,     16.54,     15.00,      4.00,   1159.20,   2042.99,   2042.90,     40.37,   2002.62,     40.38,   2002.52
      4.00,S213,ok,     31.02,    114.95,     16.19,     30.00,      2.00,    620.40,    574.21,    574.21,      6.74,    567.47,      6.72,    567.49
      4.00,S217,ok,     24.42,     81.41,     18.00,     15.00,      4.00,    976.80,    516.01,    516.01,     23.21,    492.80,     23.17,    492.84
      4.00,S218,ok,     13.84,     51.58,     16.10,     30.00,      2.00,    276.80,     85.14,     85.14,      5.04,     80.10,      5.06,     80.08
      4.00,S220,ok,     33.42,    118.02,     16.99,     30.00,      2.00,    668.40,    862.32,    862.24,     60.43,    801.89,     60.45,    801.79
      4.00,S223,ok,     33.17,    117.68,     16.91,     30.00,      2.00,    663.40,    680.91,    680.84,     28.22,    652.69,     28.20,    652.64
      4.00,S227,ok,     33.90,    119.34,     17.04,     30.00,      2.00,    678.00,    214.88,    214.93,      9.36,    205.52,      9.34,    205.59
      4.00,S236,ok,     15.93,     45.15,     21.17,     30.00,      2.00,    318.60,     72.52,     72.50,      6.16,     66.36,      6.13,     66.37
      4.00,S240,ok,     24.30,     85.81,     16.99,     15.00,      4.00,    972.00,    242.56,    242.51,      9.32,    233.24,      9.29,    233.22
      4.00,S248,ok,     45.08,    154.94,     17.46,     30.00,      2.00,    901.60,    251.60,    251.66,     12.48,    239.12,     12.44,    239.22
      4.00,S31,ok,     26.50,     98.53,     16.14,     30.00,      2.00,    530.00,    251.10,    251.11,      7.88,    243.22,      7.84,    243.27
      4.00,S455,ok,     46.84,    158.47,     17.73,     30.00,      2.00,    936.80,    943.47,    943.44,     84.65,    858.82,     84.64,    858.80
      4.00,S470,ok,     39.74,    134.55,     17.72,     30.00,      2.00,    794.80,    789.22,    789.26,     36.47,    752.75,     36.52,    752.74
      4.00,S509,ok,     10.34,     39.31,     15.78,     30.00,      2.00,    206.80,    147.49,    147.45,      7.77,    139.72,      7.74,    139.71
      4.00,SF11,ok,      7.80,     28.63,     16.35,     60.00,      1.00,     78.00,     40.35,     40.35,         0,     40.35,         0,     40.35
      4.00,SF202,ok,     10.44,     39.22,     15.97,     30.00,      2.00,    208.80,     58.40,     58.37,      1.71,     56.69,      1.69,     56.68
      4.00,SF232,ok,     15.34,     50.79,     18.12,     30.00,      2.00,    306.80,     69.07,     69.06,      1.68,     67.39,      1.68,     67.38
      4.00,SF453,ok,     39.47,     91.29,     25.94,     60.00,      1.00,    394.70,      5.73,      5.73,      2.98,      2.75,      2.98,      2.75
      4.00,SF514,ok,     12.18,     48.13,     15.18,     30.00,      2.00,    243.60,     87.00,     87.02,     13.26,     73.74,     13.22,     73.80
      4.00,SF525,ok,      8.90,     32.80,     16.28,     30.00,      2.00,    178.00,     50.97,     51.03,      6.95,     44.02,      6.97,     44.06
      4.00,SF570,ok,     14.72,     46.97,     18.80,     30.00,      2.00,    294.40,     77.11,     77.18,      0.51,     76.60,      0.48,     76.70
      4.00,SF578,ok,     13.44,     43.76,     18.43,     30.00,      2.00,    268.80,     31.73,     31.67,      0.24,     31.49,      0.22,     31.45
      4.00,SF590,ok,     11.44,     42.49,     16.15,     30.00,      2.00,    228.80,     64.30,     64.29,      4.46,     59.84,      4.45,     59.84
      4.00,SF94,ok,      7.22,     24.12,     17.96,     30.00,      2.00,    144.40,     50.44,     50.47,      2.94,     47.50,      2.95,     47.52
      5.00,BRT56_R,pk,     52.52,    155.10,     20.32,     15.00,      4.00,   1260.48,   2187.34,   2187.43,    326.95,   1860.39,    326.94,   1860.49
      5.00,MidValCon,pk,     13.36,     38.41,     20.87,     15.00,      4.00,    320.64,   1001.54,   1001.55,    182.83,    818.71,    182.78,    818.77
      5.00,BRT56_R,ok,     52.52,    163.52,     19.27,     15.00,      4.00,   2100.80,   2530.85,   2530.87,    289.92,   2240.93,    289.90,   2240.97
      5.00,MidValCon,ok,     13.36,     40.65,     19.72,     15.00,      4.00,    534.40,    534.54,    534.56,     22.22,    512.32,     22.21,    512.35
      6.00,S451X,pk,     21.64,     38.20,     33.99,     30.00,      2.00,    259.68,      0.75,      0.75,         0,      0.75,         0,      0.75
      6.00,S472X,pk,     34.39,     66.87,     30.86,     30.00,      2.00,    412.68,     21.11,     21.12,         0,     21.11,         0,     21.12
      6.00,S473X,pk,     42.74,    109.25,     23.47,     30.00,      2.00,    512.88,    297.19,    297.17,    176.42,    120.77,    176.40,    120.77
      7.00,Blue,pk,     38.08,    103.36,     22.11,     15.00,      4.00,    913.92,   5358.36,   5358.40,   1052.16,   4306.20,   1052.18,   4306.22
      7.00,Green,pk,     28.64,     93.54,     18.37,     15.00,      4.00,    687.36,   4663.08,   4663.03,    365.56,   4297.52,    365.59,   4297.44
      7.00,Red,pk,     47.22,    120.72,     23.47,     15.00,      4.00,   1133.28,  12467.82,  12467.85,   2878.64,   9589.18,   2878.64,   9589.21
      7.00,Sline,pk,      4.02,     20.58,     11.72,     15.00,      4.00,     96.48,    316.38,    316.34,      7.75,    308.63,      7.76,    308.58
      7.00,Blue,ok,     38.08,    103.36,     22.11,     15.00,      4.00,   1523.20,   6205.91,   6205.82,    935.03,   5270.88,    935.00,   5270.82
      7.00,Green,ok,     28.64,     93.54,     18.37,     15.00,      4.00,   1145.60,   6768.99,   6768.99,    464.92,   6304.07,    464.91,   6304.08
      7.00,Red,ok,     47.22,    120.72,     23.47,     15.00,      4.00,   1888.80,   8868.02,   8867.98,    962.17,   7905.85,    962.13,   7905.85
      7.00,Sline,ok,      4.02,     20.58,     11.72,     15.00,      4.00,    160.80,    448.86,    448.84,      6.72,    442.14,      6.70,    442.14
      8.00,RCRT_OGPN,pk,    162.16,    245.34,     39.66,     30.00,      2.00,   1945.92,   7154.51,   7154.52,   4221.77,   2932.74,   4221.77,   2932.75
      8.00,RCRT_OGPN,ok,    162.16,    245.34,     39.66,     60.00,      1.00,   1621.60,   3538.08,   3538.09,   1565.74,   1972.34,   1565.77,   1972.32
      9.00,630X,pk,      9.86,     40.51,     14.60,     10.00,      6.00,    354.96,   1300.55,   1300.53,    517.02,    783.53,    517.02,    783.51
      9.00,M830X_ARPT,pk,     11.28,     27.28,     24.81,     30.00,      2.00,    135.36,     14.21,     14.23,      1.88,     12.33,      1.88,     12.35
      9.00,UVX,pk,     22.92,     79.21,     17.36,      6.00,     10.00,   1375.20,   7049.51,   7049.53,   1105.34,   5944.17,   1105.34,   5944.19
      9.00,630X,ok,      9.86,     43.11,     13.72,     10.00,      6.00,    591.60,    607.32,    607.37,     27.16,    580.16,     27.17,    580.20
      9.00,M830X_ARPT,ok,     11.28,     29.37,     23.04,     30.00,      2.00,    225.60,     29.45,     29.44,      1.38,     28.07,      1.38,     28.06
      9.00,UVX,ok,     22.92,     83.73,     16.42,     10.00,      6.00,   1375.20,   3270.32,   3270.34,     89.16,   3181.16,     89.15,   3181.19
