Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings
      4.00,S1,pk,     21.44,     85.28,     15.08,     15.00,      4.00,    514.56,   1287.38,   1287.41,      4.72,   1282.66,      4.66,   1282.75
      4.00,S200,pk,     22.56,     85.60,     15.81,     15.00,      4.00,    541.44,   1428.29,   1428.30,     41.11,   1387.18,     41.07,   1387.23
      4.00,S201,pk,     19.42,     66.63,     17.49,     30.00,      2.00,    233.04,    131.70,    131.62,     15.57,    116.13,     15.56,    116.06
      4.00,S205,pk,     28.62,    102.19,     16.80,     15.00,      4.00,    686.88,   1731.26,   1731.17,     25.72,   1705.54,     25.67,   1705.50
      4.00,S209,pk,     28.98,     99.67,     17.45,     15.00,      4.00,    695.52,   1668.28,   1668.26,     59.05,   1609.23,     59.06,   1609.20
      4.00,S213,pk,     31.02,    111.56,     16.68,     30.00,      2.00,    372.24,    995.88,    995.90,     29.11,    966.77,     29.12,    966.78
      4.00,S217,pk,     24.42,     76.68,     19.11,     15.00,      4.00,    586.08,    664.72,    664.67,     60.07,    604.65,     60.09,    604.58
      4.00,S218,pk,     13.84,     49.15,     16.90,     30.00,      2.00,    166.08,    174.54,    174.47,      7.03,    167.51,      7.00,    167.47
      4.00,S220,pk,     33.42,    110.92,     18.08,     30.00,      2.00,    401.04,   1056.18,   1056.07,    144.78,    911.40,    144.74,    911.33
      4.00,S223,pk,     33.17,    119.27,     16.69,     30.00,      2.00,    398.04,    954.50,    954.41,     60.23,    894.27,     60.16,    894.25
      4.00,S227,pk,     33.90,    112.41,     18.09,     30.00,      2.00,    406.80,    337.40,    337.46,     29.65,    307.75,     29.70,    307.76
      4.00,S236,pk,     15.93,     46.30,     20.64,     30.00,      2.00,    191.16,     61.84,     61.82,      4.39,     57.45,      4.38,     57.44
      4.00,S240,pk,     24.30,     82.38,     17.70,     15.00,      4.00,    583.20,    282.11,    282.15,     11.02,    271.09,     11.06,    271.09
      4.00,S248,pk,     45.08,    153.14,     17.66,     30.00,      2.00,    540.96,    286.30,    286.31,     15.35,    270.95,     15.35,    270.96
      4.00,S31,pk,     26.50,     94.99,     16.74,     30.00,      2.00,    318.00,    237.63,    237.66,     12.10,    225.53,     12.11,    225.55
      4.00,S455,pk,     46.84,    152.49,     18.43,     30.00,      2.00,    562.08,   1329.95,   1329.85,    200.78,   1129.17,    200.73,   1129.12
      4.00,S470,pk,     39.74,    125.08,     19.06,     30.00,      2.00,    476.88,    742.20,    742.18,     72.58,    669.62,     72.55,    669.63
      4.00,S509,pk,     10.34,     36.91,     16.81,     30.00,      2.00,    124.08,    108.42,    108.37,     13.47,     94.95,     13.45,     94.92
      4.00,SF11,pk,      7.80,     30.12,     15.54,     60.00,      1.00,     46.80,     49.39,     49.39,         0,     49.39,         0,     49.39
      4.00,SF202,pk,     10.44,     37.38,     16.76,     30.00,      2.00,    125.28,     43.35,     43.36,      0.89,     42.46,      0.88,     42.48
      4.00,SF232,pk,     15.34,     50.74,     18.14,     30.00,      2.00,    184.08,     53.20,     53.10,      0.87,     52.33,      0.83,     52.27
      4.00,SF453,pk,     39.47,     75.68,     31.29,     30.00,      2.00,    473.64,     22.08,     22.06,      5.09,     16.99,      5.07,     16.99
      4.00,SF514,pk,     12.18,     44.22,     16.53,     30.00,      2.00,    146.16,     95.98,     95.95,     17.68,     78.30,     17.66,     78.29
      4.00,SF525,pk,      8.90,     31.30,     17.06,     30.00,      2.00,    106.80,     43.33,     43.33,      9.75,     33.58,      9.77,     33.56
      4.00,SF570,pk,     14.72,     43.52,     20.29,     30.00,      2.00,    176.64,     80.84,     80.84,      0.32,     80.52,      0.33,     80.51
      4.00,SF578,pk,     13.44,     40.42,     19.95,     30.00,      2.00,    161.28,     37.24,     37.23,      0.13,     37.11,      0.12,     37.11
      4.00,SF590,pk,     11.44,     39.39,     17.43,     30.00,      2.00,    137.28,     70.63,     70.56,      4.97,     65.66,      4.98,     65.58
      4.00,SF94,pk,      7.22,     21.94,     19.74,     30.00,      2.00,     86.64,     60.98,     60.98,      4.68,     56.30,      4.68,     56.30
      4.00,M805_Santaquin,pk,     61.64,    110.05,     33.61,     40.00,      1.50,    554.76,    462.80,    462.80,    237.26,    225.54,    237.24,    225.56
      4.00,M806_EglMtn,pk,     27.94,     67.73,     24.75,     45.00,      1.33,    223.52,    315.57,    315.58,    106.14,    209.43,    106.14,    209.44
      4.00,M807_NoCnty,pk,     22.21,     65.02,     20.50,     40.00,      1.50,    199.89,    584.05,    584.06,    213.71,    370.34,    213.70,    370.36
      4.00,M822_Psn,pk,     54.34,    148.09,     22.02,     60.00,      1.00,    326.04,    460.73,    460.74,    114.10,    346.63,    114.08,    346.66
      4.00,MF809,pk,     21.39,     64.92,     19.77,     30.00,      2.00,    256.68,     64.42,     64.44,      8.17,     56.25,      8.16,     56.28
      4.00,O606,pk,      4.96,     13.82,     21.53,    360.00,      0.17,      4.96,      0.01,      0.01,         0,      0.01,         0,      0.01
      4.00,S513,pk,     32.36,    110.76,     17.53,     30.00,      2.00,    388.32,    228.42,    228.38,     34.59,    193.83,     34.60,    193.78
      4.00,S551,pk,     15.23,     44.32,     20.62,     30.00,      2.00,    182.76,     27.82,     27.84,      6.33,     21.49,      6.33,     21.51
      4.00,M821_5YR2023,ok,     37.33,     95.77,     23.39,     30.00,      2.00,    746.60,    174.97,    175.03,     19.96,    155.01,     19.98,    155.05
      4.00,M823_5RY2023,ok,     19.12,     60.44,     18.98,     30.00,      2.00,    382.40,    182.29,    182.28,     10.98,    171.31,     10.99,    171.29
      4.00,M831_WPr,ok,     23.68,     84.57,     16.80,     30.00,      2.00,    473.60,    309.96,    309.87,     10.59,    299.37,     10.54,    299.33
      4.00,M833_CntPr,ok,      9.75,     30.24,     19.35,     60.00,      1.00,     97.50,     38.91,     38.94,      1.36,     37.55,      1.38,     37.56
      4.00,M834_EstPr,ok,     25.64,     84.76,     18.15,     30.00,      2.00,    512.80,    223.57,    223.60,      7.90,    215.67,      7.91,    215.69
      4.00,M841_UVU,ok,      5.32,     20.63,     15.47,     30.00,      2.00,    106.40,     31.05,     31.06,      0.93,     30.12,      0.93,     30.13
      4.00,M850_StateStree,ok,     45.58,    161.87,     16.90,     15.00,      4.00,   1823.20,   1241.74,   1241.65,     91.70,   1150.04,     91.66,   1149.99
      4.00,M862_Orem,ok,     28.28,    100.60,     16.87,     30.00,      2.00,    565.60,    174.75,    174.78,      9.04,    165.71,      9.06,    165.72
      4.00,M864_Thanksgivi,ok,      7.25,     26.25,     16.57,     30.00,      2.00,    145.00,     50.03,     49.99,      3.87,     46.16,      3.88,     46.11
      4.00,M871_SLtoUtahCn,ok,     26.46,     80.12,     19.82,     60.00,      1.00,    264.60,     27.00,     26.98,      1.93,     25.07,      1.93,     25.05
      4.00,O600,ok,     46.04,    159.75,     17.29,     15.00,      4.00,   1841.60,    674.78,    674.74,     41.50,    633.28,     41.45,    633.29
      4.00,O601,ok,      3.70,     17.95,     12.37,     20.00,      3.00,    111.00,     12.70,     12.65,      0.29,     12.41,      0.28,     12.37
      4.00,O604,ok,     14.00,     47.43,     17.71,     30.00,      2.00,    280.00,     52.59,     52.57,      8.18,     44.41,      8.16,     44.41
      4.00,O607,ok,     20.92,     67.09,     18.71,     30.00,      2.00,    418.40,    166.41,    166.39,     13.48,    152.93,     13.48,    152.91
      4.00,O609,ok,     42.50,    135.11,     18.87,     30.00,      2.00,    850.00,    151.87,    151.89,     19.25,    132.62,     19.23,    132.66
      4.00,O612,ok,     26.20,     84.23,     18.66,     15.00,      4.00,   1048.00,    593.15,    593.12,     19.82,    573.33,     19.83,    573.29
      4.00,O614,ok,     17.94,     56.13,     19.18,     30.00,      2.00,    358.80,     76.54,     76.51,      0.97,     75.57,      0.96,     75.55
      4.00,O615,ok,     15.08,     45.88,     19.72,     30.00,      2.00,    301.60,     79.59,     79.57,      5.45,     74.14,      5.47,     74.10
      4.00,O626,ok,     28.38,     82.98,     20.52,     30.00,      2.00,    567.60,    109.48,    109.41,      8.08,    101.40,      8.02,    101.39
      4.00,O627,ok,     18.58,     60.02,     18.57,     30.00,      2.00,    371.60,     81.16,     81.22,      5.04,     76.12,      5.03,     76.19
      4.00,O628,ok,     12.92,     47.58,     16.29,     30.00,      2.00,    258.40,     82.19,     82.17,      9.36,     72.83,      9.33,     72.84
      4.00,O630,ok,     48.72,    108.36,     26.98,     60.00,      1.00,    487.20,    183.34,    183.38,     10.21,    173.13,     10.20,    173.18
      4.00,O640,ok,     35.10,    118.95,     17.70,     30.00,      2.00,    702.00,    168.88,    168.86,     11.81,    157.07,     11.85,    157.01
      4.00,O667,ok,      2.75,      9.93,     16.62,     30.00,      2.00,     55.00,      1.49,      1.49,      0.01,      1.48,      0.01,      1.48
      4.00,OF605,ok,     14.18,     52.37,     16.25,     60.00,      1.00,    141.80,     61.29,     61.30,      3.53,     57.76,      3.52,     57.78
      4.00,OF618,ok,     14.04,     45.02,     18.71,     30.00,      2.00,    280.80,     87.15,     87.13,      5.65,     81.50,      5.64,     81.49
      4.00,OF620,ok,     16.66,     48.56,     20.58,     30.00,      2.00,    333.20,     77.51,     77.52,      6.72,     70.79,      6.71,     70.81
      4.00,OF638,ok,     13.40,     37.45,     21.47,     60.00,      1.00,    134.00,     24.79,     24.75,      0.16,     24.63,      0.16,     24.59
      4.00,S002,ok,      8.42,     39.19,     12.89,     15.00,      4.00,    336.80,   1048.17,   1048.13,     53.02,    995.15,     53.00,    995.13
      4.00,S004,ok,     23.85,     85.20,     16.80,     30.00,      2.00,    477.00,    689.61,    689.63,     12.29,    677.32,     12.31,    677.32
      4.00,S009,ok,     19.62,     73.38,     16.04,     15.00,      4.00,    784.80,    836.22,    836.23,      6.20,    830.02,      6.20,    830.03
      4.00,S017,ok,     15.42,     61.75,     14.98,     30.00,      2.00,    308.40,    285.65,    285.65,     20.05,    265.60,     20.04,    265.61
      4.00,S021,ok,     15.70,     57.33,     16.43,     15.00,      4.00,    628.00,   1021.66,   1021.60,     73.21,    948.45,     73.16,    948.44
      4.00,S033,ok,     12.54,     39.88,     18.87,     15.00,      4.00,    501.60,    421.65,    421.63,     18.52,    403.13,     18.53,    403.10
      4.00,S035,ok,     28.18,     93.59,     18.07,     15.00,      4.00,   1127.20,    534.49,    534.43,     27.20,    507.29,     27.16,    507.27
      4.00,S039,ok,     22.92,     79.53,     17.29,     15.00,      4.00,    916.80,    683.42,    683.46,     20.23,    663.19,     20.24,    663.22
      4.00,S045,ok,     16.22,     53.68,     18.13,     15.00,      4.00,    648.80,    322.80,    322.73,     19.28,    303.52,     19.29,    303.44
      4.00,S047,ok,     25.68,     85.13,     18.10,     30.00,      2.00,    513.60,    182.72,    182.68,      1.97,    180.75,      1.93,    180.75
      4.00,S054,ok,     17.78,     57.20,     18.65,     15.00,      4.00,    711.20,    291.27,    291.25,     16.81,    274.46,     16.81,    274.44
      4.00,S062,ok,     20.26,     64.19,     18.94,     60.00,      1.00,    202.60,     55.43,     55.42,      1.63,     53.80,      1.66,     53.76
      4.00,S072,ok,     11.06,     42.16,     15.74,     30.00,      2.00,    221.20,    163.67,    163.67,      8.50,    155.17,      8.50,    155.17
      4.00,S1,ok,     21.44,     89.10,     14.44,     15.00,      4.00,    857.60,   1469.41,   1469.34,      4.03,   1465.38,      3.96,   1465.38
      4.00,S200,ok,     22.56,     93.54,     14.47,     15.00,      4.00,    902.40,   1751.84,   1751.80,     21.15,   1730.69,     21.16,   1730.64
      4.00,S201,ok,     19.42,     70.92,     16.43,     60.00,      1.00,    194.20,     56.00,     56.00,      5.37,     50.63,      5.35,     50.65
      4.00,S205,ok,     28.62,    108.68,     15.80,     15.00,      4.00,   1144.80,   2182.14,   2182.01,     17.39,   2164.75,     17.35,   2164.66
      4.00,S209,ok,     28.98,    105.13,     16.54,     15.00,      4.00,   1159.20,   2031.37,   2031.32,     39.82,   1991.55,     39.77,   1991.55
      4.00,S213,ok,     31.02,    114.95,     16.19,     30.00,      2.00,    620.40,    570.12,    570.15,      6.66,    563.46,      6.66,    563.49
      4.00,S217,ok,     24.42,     81.41,     18.00,     15.00,      4.00,    976.80,    512.97,    513.00,     22.93,    490.04,     22.94,    490.06
      4.00,S218,ok,     13.84,     51.58,     16.10,     30.00,      2.00,    276.80,     89.04,     89.05,      6.15,     82.89,      6.16,     82.89
      4.00,S220,ok,     33.42,    118.02,     16.99,     30.00,      2.00,    668.40,    864.92,    864.71,     62.36,    802.56,     62.30,    802.41
      4.00,S223,ok,     33.17,    117.68,     16.91,     30.00,      2.00,    663.40,    675.77,    675.77,     27.65,    648.12,     27.62,    648.15
      4.00,S227,ok,     33.90,    119.34,     17.04,     30.00,      2.00,    678.00,    213.20,    213.12,      9.10,    204.10,      9.07,    204.05
      4.00,S236,ok,     15.93,     45.15,     21.17,     30.00,      2.00,    318.60,     71.85,     71.81,      6.09,     65.76,      6.05,     65.76
      4.00,S240,ok,     24.30,     85.81,     16.99,     15.00,      4.00,    972.00,    242.43,    242.41,      9.06,    233.37,      9.06,    233.35
      4.00,S248,ok,     45.08,    154.94,     17.46,     30.00,      2.00,    901.60,    251.22,    251.30,     12.31,    238.91,     12.30,    239.00
      4.00,S31,ok,     26.50,     98.53,     16.14,     30.00,      2.00,    530.00,    249.94,    249.96,      7.81,    242.13,      7.80,    242.16
      4.00,S455,ok,     46.84,    158.47,     17.73,     30.00,      2.00,    936.80,    929.17,    929.16,     79.67,    849.50,     79.67,    849.49
      4.00,S470,ok,     39.74,    134.55,     17.72,     30.00,      2.00,    794.80,    775.41,    775.49,     36.06,    739.35,     36.08,    739.41
      4.00,S509,ok,     10.34,     39.31,     15.78,     30.00,      2.00,    206.80,    151.86,    151.81,      9.53,    142.33,      9.51,    142.30
      4.00,SF11,ok,      7.80,     28.63,     16.35,     60.00,      1.00,     78.00,     40.35,     40.35,         0,     40.35,         0,     40.35
      4.00,SF202,ok,     10.44,     39.22,     15.97,     30.00,      2.00,    208.80,     58.08,     58.07,      1.67,     56.41,      1.65,     56.42
      4.00,SF232,ok,     15.34,     50.79,     18.12,     30.00,      2.00,    306.80,     68.81,     68.82,      1.66,     67.15,      1.67,     67.15
      4.00,SF453,ok,     39.47,     91.29,     25.94,     60.00,      1.00,    394.70,      5.75,      5.77,      2.98,      2.77,      2.99,      2.78
      4.00,SF514,ok,     12.18,     48.13,     15.18,     30.00,      2.00,    243.60,     95.98,     96.00,     15.79,     80.19,     15.77,     80.23
      4.00,SF525,ok,      8.90,     32.80,     16.28,     30.00,      2.00,    178.00,     56.87,     56.88,      8.78,     48.09,      8.77,     48.11
      4.00,SF570,ok,     14.72,     46.97,     18.80,     30.00,      2.00,    294.40,     76.85,     76.83,      0.50,     76.35,      0.47,     76.36
      4.00,SF578,ok,     13.44,     43.76,     18.43,     30.00,      2.00,    268.80,     31.41,     31.40,      0.23,     31.18,      0.22,     31.18
      4.00,SF590,ok,     11.44,     42.49,     16.15,     30.00,      2.00,    228.80,     63.69,     63.70,      4.28,     59.41,      4.28,     59.42
      4.00,SF94,ok,      7.22,     24.12,     17.96,     30.00,      2.00,    144.40,     50.15,     50.16,      2.88,     47.27,      2.89,     47.27
      5.00,BRT56_R,pk,     52.52,    155.10,     20.32,     15.00,      4.00,   1260.48,   3100.22,   3100.24,    904.42,   2195.80,    904.44,   2195.80
      5.00,MidValCon,pk,     13.36,     38.41,     20.87,     15.00,      4.00,    320.64,   1037.93,   1037.97,    198.46,    839.47,    198.45,    839.52
      5.00,BRT56_R,ok,     52.52,    163.52,     19.27,     15.00,      4.00,   2100.80,   2933.57,   2933.56,    514.06,   2419.51,    514.04,   2419.52
      5.00,MidValCon,ok,     13.36,     40.65,     19.72,     15.00,      4.00,    534.40,    541.28,    541.26,     26.21,    515.07,     26.19,    515.07
      6.00,S451X,pk,     21.64,     38.20,     33.99,     30.00,      2.00,    259.68,      0.75,      0.75,         0,      0.75,         0,      0.75
      6.00,S472X,pk,     34.39,     66.87,     30.86,     30.00,      2.00,    412.68,     68.50,     68.49,         0,     68.50,         0,     68.49
      6.00,S473X,pk,     42.74,    109.25,     23.47,     30.00,      2.00,    512.88,    597.35,    597.33,    348.77,    248.58,    348.76,    248.57
      7.00,Blue,pk,     38.08,    103.36,     22.11,     15.00,      4.00,    913.92,   5510.50,   5510.46,   1140.83,   4369.67,   1140.83,   4369.63
      7.00,Green,pk,     28.64,     93.54,     18.37,     15.00,      4.00,    687.36,   4755.36,   4755.39,    425.51,   4329.85,    425.54,   4329.85
      7.00,Red,pk,     47.22,    120.72,     23.47,     15.00,      4.00,   1133.28,  13277.84,  13277.81,   3427.53,   9850.31,   3427.53,   9850.28
      7.00,Sline,pk,      4.02,     20.58,     11.72,     15.00,      4.00,     96.48,    315.88,    315.87,      8.05,    307.83,      8.07,    307.80
      7.00,Blue,ok,     38.08,    103.36,     22.11,     15.00,      4.00,   1523.20,   6239.08,   6239.06,    966.57,   5272.51,    966.58,   5272.48
      7.00,Green,ok,     28.64,     93.54,     18.37,     15.00,      4.00,   1145.60,   6821.00,   6821.01,    497.15,   6323.85,    497.13,   6323.88
      7.00,Red,ok,     47.22,    120.72,     23.47,     15.00,      4.00,   1888.80,   9260.64,   9260.65,   1217.01,   8043.63,   1216.99,   8043.66
      7.00,Sline,ok,      4.02,     20.58,     11.72,     15.00,      4.00,    160.80,    447.80,    447.78,      6.85,    440.95,      6.85,    440.93
      8.00,RCRT_OGPN,pk,    162.16,    245.34,     39.66,     30.00,      2.00,   1945.92,  10548.78,  10548.74,   6279.92,   4268.86,   6279.89,   4268.85
      8.00,RCRT_OGPN,ok,    162.16,    245.34,     39.66,     60.00,      1.00,   1621.60,   5009.00,   5009.04,   2376.48,   2632.52,   2376.50,   2632.54
      9.00,630X,pk,      9.86,     40.51,     14.60,     10.00,      6.00,    354.96,   1362.09,   1362.10,    524.68,    837.41,    524.69,    837.41
      9.00,M830X_ARPT,pk,     11.28,     27.28,     24.81,     30.00,      2.00,    135.36,     16.58,     16.60,      3.03,     13.55,      3.03,     13.57
      9.00,UVX,pk,     22.92,     79.21,     17.36,      6.00,     10.00,   1375.20,   7335.56,   7335.59,   1133.82,   6201.74,   1133.84,   6201.75
      9.00,630X,ok,      9.86,     43.11,     13.72,     10.00,      6.00,    591.60,    665.53,    665.60,     30.36,    635.17,     30.38,    635.22
      9.00,M830X_ARPT,ok,     11.28,     29.37,     23.04,     30.00,      2.00,    225.60,     31.19,     31.18,      1.71,     29.48,      1.71,     29.47
      9.00,UVX,ok,     22.92,     83.73,     16.42,     10.00,      6.00,   1375.20,   3394.34,   3394.31,     97.89,   3296.45,     97.86,   3296.45
