;TAZID,TOTHH,HHPOP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,39,0,0,0,0,0,0,0,0,0,0,2,1
3,22,65,0,0,0,0,0,0,0,0,0,0,2,1
4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
5,58,192,0,0,0,0,0,0,2,0,0,0,7,3
6,3,9,0,0,0,8,0,0,0,0,0,0,1,0
7,35.99999997,105.9999999,1.999999998,0,0,26.99999998,0,0,0,5.999999995,214.9999998,0,5.999999995,2.999999998
8,45,150,17,0,0,0,36,0,0,2,0,0,6,3
9,14,40,0,0,0,90,0,0,0,0,0,0,2,1
10,20,59,0,0,0,93,0,0,0,0,0,0,3,1
11,7,23,0,0,0,0,0,0,0,0,0,0,0,0
12,16,50,0,0,0,0,0,0,0,0,0,0,2,1
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,3,0,0,109,146,0,0,0,9,49,0,4,0
16,1,3,0,0,2,74,0,0,0,21,0,0,2,0
17,3,10,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,467,216,0,0,0,0,0,0,10,0
19,222,733,15,0,0,10,0,0,0,0,0,0,20,10
20,150,378,12,0,0,2,0,0,0,23,0,0,18,9
21,0,0,0,0,385,39,0,0,0,0,0,0,7,0
22,2,6,0,0,9,0,0,0,0,0,0,0,0,0
23,3,10,0,0,20,27,0,0,0,0,0,0,1,0
24,131,433,0,0,0,0,0,0,1,0,0,0,11,5
25,298,985,5,0,0,2,0,102,12,4,0,0,38,18
26,201,564,17,0,13,19,0,46,62,19,0,0,26,11
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,3,0,0,78,0,0,0,0,0,0,0,2,0
29,229,725,0,0,0,2,0,0,0,0,0,0,18,9
30,286,660,13,0,0,8,41,0,27,9,0,0,40,19
31,217,523,5,66,73,0,39,0,0,36,0,0,27,12
32,111,311,0,0,0,2,0,0,0,0,0,0,13,7
33,161,388,0,0,0,14,0,0,0,0,0,0,17,8
34,198,555,2,0,14,0,5,0,0,0,0,0,22,11
35,277,717,0,0,0,0,0,0,0,0,0,0,32,16
36,77,194,0,0,0,0,0,0,0,0,0,0,10,5
37,0,0,0,0,0,0,0,0,0,4,0,0,0,0
38,0,0,0,0,1426,0,0,21,3,0,0,0,24,0
39,59,187,17,0,0,0,0,0,3,109,0,0,10,3
40,288,665,37,0,0,21,58,79,24,53,0,0,48,21
41,107,247,211,0,0,0,0,0,22,102,0,0,20,7
42,64,149,0,0,0,0,3,0,0,72,0,0,9,4
43,190,493,0,0,0,2,0,38,37,0,0,0,24,11
44,98,296,0,0,0,0,0,0,0,0,0,0,15,7
45,89,267,0,0,0,0,36,0,0,0,0,0,7,3
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,6,0,0,0,0,0,0,0,0,0,0,0,0
48,8,26,0,0,0,0,0,0,0,0,0,0,1,0
49,0,0,74,29,0,0,0,0,0,0,0,0,2,0
50,3,10,0,0,12,41,33,94,43,4,0,0,5,0
51,5,14,0,0,11,39,16,0,11,0,0,0,2,0
52,50,112,0,0,169,0,0,0,22,1495,0,0,43,3
53,238,536,284,48,6,64,63,332,53,456,0,0,52,13
54,138,428,12,53,18,0,91,215,64,168,0,0,32,10
55,162,500,0,0,1,0,3,195,0,15,0,0,24,9
56,38,114,0,0,0,0,0,0,0,0,0,0,4,2
57,51,153,0,0,0,0,0,0,0,0,0,0,9,4
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,253,872,0,0,0,0,0,0,0,0,0,0,25,12
62,200,687,2,0,0,0,0,0,0,13,0,0,24,11
63,19,52,0,0,0,0,0,199,0,0,0,0,6,1
64,219,752,0,91,0,0,0,0,0,21,0,0,27,12
65,270,743,42,0,0,0,0,5,1,23,0,0,34,16
66,135,290,52,26,0,0,0,0,7,38,0,0,22,10
67,134,414,84,0,0,0,3,0,1,38,0,0,20,9
68,168,518,0,0,0,0,0,0,17,17,0,0,22,11
69,29,88,0,0,0,0,0,0,0,21,0,0,4,1
70,101,218,0,0,0,0,8,0,0,15,0,0,11,5
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,91,280,2,0,0,4,0,0,0,75,0,0,11,5
73,3,11,0,0,0,0,0,0,0,0,0,0,1,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,130,447,5,16,0,0,0,41,86,15,0,0,19,7
76,86,294,0,0,0,0,0,0,5,2,0,0,9,4
77,76,261,0,0,38,0,0,156,469,9,0,0,30,8
78,416,1110,66,22,0,2,0,0,9,66,0,0,56,26
79,40,107,61,116,0,0,14,57,87,21,0,0,14,4
80,158,422,20,101,0,0,22,118,0,0,0,0,22,9
81,23,49,0,0,0,0,0,57,0,102,0,0,13,4
82,333,715,51,83,4,8,47,0,64,130,0,0,55,23
83,0,0,76,134,0,0,0,0,0,11,0,0,4,0
84,0,0,84,26,0,0,5,64,12,15,0,0,4,0
85,41,135,3,0,0,21,5,0,10,43,0,0,7,2
86,1,3,22,4,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3,10,0,0,0,0,0,0,0,0,29,0,0,0
89,67,218,3,334,0,8,0,0,0,38,0,0,10,2
90,53,173,514,80,20,0,166,52,0,9,0,0,20,3
91,201,659,0,0,0,4,121,0,2,23,0,0,26,12
92,209,687,0,0,8,2,11,0,18,30,0,0,22,11
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,21,73,0,0,0,0,0,0,0,0,0,0,3,1
95,246,854,0,53,0,2,5,0,18,32,0,0,31,14
96,244,801,0,0,0,0,0,0,9,4,0,0,34,17
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,58,0,0,0,0,0,0,2,0,0,0,2,1
101,447,1296,0,16,0,10,5,17,23,43,0,0,52,25
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,222,643,0,0,0,4,0,0,2,2,0,0,24,11
104,67,193,0,0,1,0,0,118,0,0,0,0,10,4
105,27,75,0,5,0,0,0,0,0,0,0,0,4,2
106,7,21,10,0,0,0,0,0,0,0,539,0,2,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,10,26,0,0,0,0,0,0,0,0,0,0,1,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2,5,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,25,69,0,0,0,0,0,0,0,0,0,0,3,1
114,33,93,0,0,0,2,0,0,0,0,0,0,4,2
115,0,0,59,0,0,0,0,0,0,0,0,0,1,0
116,0,0,0,0,20,0,0,0,0,0,0,0,0,0
117,20,55,22,0,0,0,0,0,0,0,0,0,3,1
118,4,12,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,36,0,0,0,0,1,0
120,23,63,2,0,0,0,0,0,0,0,0,0,3,1
121,48,130,0,0,0,2,0,0,0,2,0,9,5,2
122,15,42,0,0,0,0,0,0,0,0,0,0,2,1
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,72,197,0,0,0,0,0,0,0,2,0,0,9,4
125,63,174,0,0,0,0,14,56,0,0,0,0,9,4
126,185,525,0,0,7,2,0,0,0,0,0,0,21,11
127,21,58,0,0,0,0,0,0,0,0,0,0,12,6
128,84,232,0,0,0,10,0,0,0,0,0,0,7,3
129,70,191,0,0,0,0,0,0,0,0,0,0,1,1
130,48,135,0,0,1,0,0,0,0,0,0,0,8,4
131,115,327,0,0,0,0,0,0,0,0,0,0,7,4
132,34,96,0,0,4,0,0,0,0,0,147,0,4,2
133,177,487,0,0,0,0,3,0,0,4,0,0,19,9
134,2,5,0,0,0,0,0,0,0,0,0,0,1,0
135,6,17,0,0,0,0,0,0,0,0,0,0,0,0
136,157,447,0,0,0,10,11,0,0,2,0,0,19,9
137,4,11,0,0,0,55,0,0,0,0,0,0,1,0
138,155,426,0,0,13,0,33,0,0,17,0,0,19,9
139,42,120,0,0,0,0,0,13,0,0,0,43,5,2
140,3,8,0,0,0,0,0,0,0,0,0,0,1,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,58,159,40,0,0,66,0,0,0,0,0,0,9,4
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,15,37,0,0,0,0,0,0,0,0,0,0,2,1
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,463,1724,29,0,0,4,5,48,8,23,0,0,44,21
151,34,126,0,0,26,0,0,0,0,0,0,0,3,1
152,3,9,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,9.052258065,0,0,0
155,14,41.47424128,0,0,0,0,0,0,0,0,6.03483871,0,0.549223712,1.002716838
156,5.5,17.76525537,0,0,0,0,0,0,0,0,7.040645161,0,0.215766458,0
157,50,144.1973987,0,0,0,0,0,0,0,0,74.42967742,0,2.961513257,2.005433676
158,95,268.6764538,0,0,0,0,0,0,0,0,9.052258065,0,3.726875189,4.010867352
159,0,0,0,0,280,0,0,0,0,0,11.06387097,84,10.98447424,0
160,2.5,5.934263959,0,0,0,0,0,0,0,0,816.7148387,0,0.098075663,0
161,24,61.28647031,0,0,5,0,0,0,0,0,1.005806452,0,1.137677689,1.002716838
162,56,159.0284048,0,0,0,0,0,0,0,0,90.52258065,0,9.196894848,2.005433676
163,8,22.71834354,0,0,0,0,0,0,0,0,1.005806452,0,0.313842121,0
164,1,1.981222903,0,0,0,0,0,0,0,0,8.046451613,0,0.039230265,0
165,0,0,0,3,435,0,0,0,0,18,2.011612903,0,17.88900091,0
166,28,80.98603676,0,0,0,0,0,0,0,0,40.23225806,0,1.098447424,1.002716838
167,14,36.56812677,0,0,0,0,0,0,0,0,4.023225806,0,0.549223712,1.002716838
168,50,132.4227239,0,0,0,0,0,0,0,0,1.005806452,0,1.961513257,2.005433676
169,20,52.3803558,0,0,0,0,0,0,0,0,3.017419355,0,0.784605303,1.002716838
170,27,76.06114515,0,11,0,0,0,0,0,0,32.18580645,0,1.490750076,1.002716838
171,40,112.6104948,0,0,0,0,0,0,0,0,4.023225806,0,1.569210606,2.005433676
172,84,219.4087606,0,0,0,0,0,79,0,0,3.017419355,0,8.394533219,3.008150514
173,79,208.5214232,0,0,0,0,0,0,0,0,8.046451613,0,11.09919095,3.008150514
174,27,70.17380773,0,0,0,0,0,0,0,0,7.040645161,0,1.059217159,1.002716838
175,33,88.92970547,9,0,1,1,1,2,1,4,2.011612903,0,2.039973788,1.002716838
176,10,25.69956645,0,0,0,0,0,0,0,0,2.011612903,0,0.392302651,0
177,26.5,75.56121287,0,0,0,0,0,0,0,0,2.011612903,0,1.039602026,1.002716838
178,32,91.85459708,0,0,0,0,0,9,0,4,11.06387097,0,1.765361932,1.002716838
179,5.25,16.28877459,0,0,0,0,0,0,0,0,7.040645161,0,0.205958892,0
180,29,81.00481386,0,0,0,0,0,0,0,0,10.05806452,0,1.137677689,1.002716838
181,39,107.6856032,0,0,0,0,0,0,0,0,2.011612903,0,1.529980341,2.005433676
182,43,116.5917177,0,0,1,1,1,2,1,2,5.029032258,0,2.000743523,2.005433676
183,20,54.3428016,0,0,0,0,0,5,1,4,9.052258065,0,1.176907954,1.002716838
184,91,248.9768874,0,0,0,0,0,0,0,0,10.05806452,0,3.569954128,4.010867352
185,45,122.5166093,0,0,0,0,0,0,0,0,4.023225806,0,1.765361932,2.005433676
186,9,27.64323516,0,0,0,0,0,0,0,0,1.005806452,0,0.353072386,0
187,14,41.47424128,0,4,0,0,1,0,0,0,1.005806452,0,0.745375038,1.002716838
188,3.5,9.632610011,0,0,0,0,0,0,0,0,21.12193548,0,0.137305928,0
189,65,175.878188,0,0,0,0,0,0,0,0,5.029032258,0,10.54996723,3.008150514
190,69,190.67164,0,0,4,0,0,0,0,0,4.023225806,0,2.863809356,3.008150514
191,140,385.3057257,0,0,0,0,0,0,0,0,3.017419355,0,26.49223712,5.01358419
192,3,8.887337418,0,0,0,0,0,0,0,0,4.023225806,0,0.117690795,0
193,197,544.3529077,0,0,0,0,0,0,0,0,1.005806452,0,12.72836223,8.021734705
194,0,0,0,0,0,0,0,0,0,0,74.42967742,0,0,0
195,72,251.5637912,0,0,0,0,0,0,0,0,3.017419355,0,9.824579091,3.008150514
196,90,315.6812677,0,0,0,0,0,0,0,0,3.017419355,0,3.530723863,4.010867352
197,138,480.4467931,0,0,0,0,0,0,0,0,2.011612903,0,6.41377659,5.01358419
198,25,87.79826579,0,0,0,0,0,0,0,0,4.023225806,0,0.980756629,1.002716838
199,0,0,0,0,0,0,0,0,0,0,3.017419355,0,0,0
200,52.25,152.5800087,0,0,0,0,0,0,0,0,6.03483871,0,2.049781354,2.005433676
201,23,76.96725966,0,0,0,0,0,0,0,0,4.023225806,0,0.902296098,1.002716838
202,29.5,94.01538599,0,0,0,0,0,0,0,0,4.023225806,0,2.157292822,1.002716838
203,69.25,190.92164,0,0,0,1,7,0,0,1,4.023225806,0,3.069768248,3.008150514
204,86.5,285.4428354,0,0,0,0,0,0,0,0,3.017419355,0,3.393417935,3.008150514
205,236.25,775.1866964,0,0,0,0,0,0,0,0,1.005806452,0,32.26815014,9.024451543
206,104,340.4747196,0,0,0,0,0,0,0,0,1.005806452,0,40.07994758,4.010867352
207,20.25,58.27230578,0,0,0,0,0,0,0,0,4.023225806,0,0.794412869,1.002716838
208,74.5,247.4405271,0,0,0,0,0,0,0,0,1.005806452,0,3.922654754,3.008150514
209,58.75,193.6681595,0,0,0,0,0,0,0,0,3.017419355,0,17.30477808,2.005433676
210,13,34.58690387,0,0,0,0,0,0,0,0,4.023225806,0,0.509993447,1.002716838
211,6,17.77467484,0,12,0,0,0,0,0,0,2.011612903,0,0.706144773,0
212,118.5,326.2738032,1,0,1,6,2,6,2,14,1.005806452,0,5.904154905,5.01358419
213,250,1002.597967,135,63,16,23,22,125,11,80,1.005806452,0,28.44194223,10.02716838
214,350,1402.852175,0,0,0,0,0,0,0,0,2.011612903,0,13.7305928,14.03803573
215,132.9999999,370.4559423,0.999999999,0,4.999999997,4.999999997,4.999999997,8.999999995,4.999999997,18.99999999,2.011612902,0,7.139908253,5.013584188
216,78,214.3899835,0,0,0,1,0,0,0,2,0,0,3.177651477,3.008150514
217,125,501.7895947,16,0,0,1,0,0,0,10,1.005806452,0,8.963000302,5.01358419
218,253,1014.428973,0,0,0,0,0,0,0,0,0,0,12.92525708,10.02716838
219,122,337.8690387,0,0,0,0,0,179,0,2,0,0,11.88677034,5.01358419
220,155,334.5637912,0,0,0,0,0,0,1,0,2.011612903,0,18.11992136,6.016301029
221,250,539.4607564,0,0,0,0,0,0,0,0,3.017419355,0,11.80756629,10.02716838
222,100.25,284.2293282,0,0,0,0,0,0,0,0,2.011612903,0,3.932834081,4.010867352
223,93,246.0707729,0,0,0,0,0,0,0,0,0,0,3.648414659,4.010867352
224,667,2009.312931,0,0,0,0,25,113,0,64,0,0,37.09110041,26.07063779
225,28,83.92970547,149,90,11,185,62,108,45,228,0,0,35.54262022,1.002716838
226,325,978.4944534,0,0,0,0,0,0,15,0,1.005806452,0,29.33829015,13.0353189
227,80,240.9205561,24,1,3,77,15,109,11,58,3.017419355,0,14.82904023,3.008150514
228,307,1178.325938,0,0,0,0,0,124,0,0,0,0,16.90824428,12.03260206
229,139,533.451607,1,0,0,0,2,5,1,26,1.005806452,0,6.826066136,5.01358419
230,0,0,9,156,0,1095,2,0,0,155,0,0,55.58928571,0
231,0,0,390,261,1968,200,54,43,38,528,0,0,136.5997832,0
232,101,386.5358648,0,0,0,0,0,0,0,0,1.005806452,0,3.96225678,4.010867352
233,56.25,215.6986673,8,0,6,8,22,28,22,87,0,0,29.30738041,2.005433676
234,155,531.7895947,0,0,1,1,1,3,2,16,1.005806452,0,7.022217461,6.016301029
235,81,176.1786216,12,0,507,30,43,62,52,157,3.017419355,0,37.0333703,3.008150514
236,255,873.1704289,12,0,11,0,0,0,0,13,3.017419355,0,11.41600716,10.02716838
237,20,68.07992225,7,0,4,8,22,69,20,99,1.005806452,0,9.768336022,1.002716838
238,414,891.8555538,47,0,4,116,17,94,14,77,1.005806452,0,30.71729761,16.04346941
239,9,30.58690387,0,0,0,1,0,0,0,0,1.005806452,0,0.392302651,0
240,21,56.32402451,0,0,0,0,0,0,0,0,0,0,0.823835568,1.002716838
241,1,1.981222903,0,0,0,0,0,0,0,0,0,0,0.039230265,0
242,7,21.71834354,0,0,0,0,0,0,0,0,1.005806452,0,0.274611856,0
243,133,365.549828,0,0,0,0,1,1,0,2,1.005806452,0,12.37454633,5.01358419
244,0,0,0,4,0,0,0,0,0,0,2.011612903,0,0.156921061,0
245,257.25,962.7492672,12,78,120,47,19,14,12,57,1.005806452,0,32.1756509,10.02716838
246,36,125.2912842,0,0,0,0,0,0,0,0,1.005806452,0,2.412289545,1.002716838
247,470.25,1612.393459,0,0,0,0,0,0,0,0,0,0,24.44803219,18.04890309
248,108,295.4135745,0,0,0,0,0,0,0,0,0,0,4.236868636,4.010867352
249,303,1133.114576,0,0,0,0,0,0,0,0,0,0,15.88677034,12.03260206
250,276,755.8179996,2,0,4,12,13,120,33,72,0,0,20.87050106,11.02988522
251,91,339.2493945,0,0,0,0,0,202,0,0,0,0,11.49446769,4.010867352
252,67.75,205.1211387,38,294,409,17,64,14,8,132,2.011612903,0,40.94658925,3.008150514
253,506.75,1903.520883,35,18,208,280,49,66,160,203,1.005806452,0,197.855577,20.05433676
254,330,1237.385886,1,23,17,7,5,91,5,28,1.005806452,0,24.88974443,13.0353189
255,239,577.5219015,0,0,1,0,19,28,14,76,0,0,14.78980996,9.024451543
256,78,189.8594109,1,0,0,5,2,3,2,15,0,0,8.158408106,3.008150514
257,375,1088.34905,74,68,10,61,19,18,16,95,0,0,28.87347515,15.04075257
258,1,3.943668709,6,0,4,31,22,22,17,51,0,0,6.041460833,0
259,138,331.3009119,7,0,9,6,28,55,34,107,0,0,50.06442182,5.01358419
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,78.5,277.9336397,0,0,0,0,0,0,0,0,0,0,10.07957581,3.008150514
262,50.25,176.0918101,0,0,0,0,0,0,0,0,0,0,2.971320824,2.005433676
263,349,1156.546449,2,0,0,1,3,0,0,2,0,0,22.00520466,14.03803573
264,745,2469.008641,0,0,0,0,0,0,0,0,0,0,38.22654754,29.0787883
265,346.25,1064.505138,0,0,0,0,0,87,0,0,0,0,16.99651238,14.03803573
266,213,705.5738973,0,0,0,0,0,0,0,0,0,0,8.356046476,8.021734705
267,289,1079.86566,0,0,0,0,0,0,0,0,0,0,11.33754663,11.02988522
268,149,458.0852144,0,0,0,0,0,0,0,0,0,0,5.845309507,6.016301029
269,108,259.1083271,2,0,11,5,29,12,74,41,1.005806452,0,11.06293477,4.010867352
270,66,158.2349529,170,112,1,10,2,2,2,47,0,0,16.16286924,3.008150514
271,366.25,1045.746894,6,0,1,2,4,68,25,24,0,0,22.46801908,14.03803573
272,208,606.3764986,0,0,7,0,0,92,0,13,0,0,13.55368485,8.021734705
273,307,908.4896395,0,0,0,0,0,0,0,0,0,0,12.0436914,12.03260206
274,605,1963.993721,0,0,0,0,0,0,0,0,0,0,35.73431041,24.06520411
275,15.25000009,31.93078954,0,0,0,1.000000006,1.000000006,3.000000018,1.000000006,5.000000029,0,0,2.029794472,1.002716844
276,767.25,2130.659258,50,30,3,6,9,85,18,65,0,0,69.53467146,30.08150514
277,12,28.68078935,33,0,1,2,4,3,5,33,0,0,3.648414659,0
278,486.75,1196.419549,268,172,21,7,22,153,139,109,1.005806452,0,55.04949781,19.05161992
279,103,254.1083271,2,0,3,2,8,23,8,33,2.011612903,0,8.139908257,4.010867352
280,147,418.7987441,0,0,0,0,0,0,0,0,0,0,10.76684898,6.016301029
281,303,743.8144473,0,0,0,0,0,1,0,0,1.005806452,0,14.9260006,12.03260206
282,487.25,1539.366136,55,15,13,13,53,44,40,177,1.005806452,0,35.1993554,19.05161992
283,462,1376.499746,19,77,3,5,15,100,14,56,0,0,29.46192913,18.04890309
284,373,1110.879623,0,0,0,0,3,0,4,1,0,0,16.94673102,15.04075257
285,46.25,130.3897822,0,0,0,0,0,0,1,7,2.011612903,0,2.128241884,2.005433676
286,205,573.9398115,2,7,1,2,48,3,41,29,0,0,15.25982962,8.021734705
287,126.5,362.2387988,0,0,0,0,0,0,0,0,0,0,4.962628541,5.01358419
288,983,2599.074121,20,1,12,58.25,9,223,7,69,0,0,90.226034,39.10595669
289,45,136.25373,53,4,14,2,16,15,14,100,1.005806452,0,10.31755973,2.005433676
290,119,403.5546419,0,0,0,0,0,0,0,0,0,0,4.668401553,5.01358419
291,425.5,1345.641763,0,0,0,0,0,2,0,0,0,0,16.77093835,17.04618625
292,127,393.8926296,58,15,8,8,24,18,34,103,3.017419355,0,15.49595473,5.01358419
293,373.25,1152.340958,19,0,6,12,24,43,18,76,1.005806452,0,24.41028897,15.04075257
294,191,588.3952757,476,115,23,30,68,99,81,284,1.005806452,0,58.62777246,8.021734705
295,8,14.86856032,0,0,0,0,0,0,0,0,1.005806452,0,0.313842121,0
296,10,25.69956645,0,0,0,0,0,0,0,0,2.011612903,0,0.392302651,0
297,43.25,118.0682633,0,0,0,0,0,0,0,0,4.023225806,0,1.696708968,2.005433676
298,29,63.3428016,0,0,0,0,0,0,0,0,2.011612903,0,1.137677689,1.002716838
299,18,39.58690387,51,21,5,63,22,22,14,67,1.005806452,0,11.10216504,1.002716838
300,5,16.77467484,92,9,19,2,23,154,16,186,1.005806452,0,19.85051416,0
301,12,41.43668709,0,0,0,0,0,0,0,0,1.005806452,0,0.470763182,0
302,80.25,219.5836522,0,0,0,0,3,5,1,5,3.017419355,0,5.69745249,3.008150514
303,55.75,153.3816685,17,40,2,4,9,6,8,56,1.005806452,0,8.757784933,2.005433676
304,72.25,195.8840858,1,0,0,0,2,55,1,6,1.005806452,0,9.384353892,3.008150514
305,1.25,2.47654556,0,0,0,0,0,0,0,0,3.017419355,0,0.049037831,0
306,27,75.07992225,0,0,0,0,0,0,0,0,2.011612903,0,1.059217159,1.002716838
307,92.25,254.1518467,0,0,0,0,0,0,0,0,2.011612903,0,3.61899196,4.010867352
308,45.25,123.9931549,86,3,10,18.25,40,59,38,156,1.005806452,0,17.86938577,2.005433676
309,181.5,492.7930506,40,10,74,8,22,30,16,76,2.011612903,0,18.94784631,7.019017867
310,0,0,59,1,18,25,7,0,4,64,0,0,6.982987196,0
311,23,62.24891612,280,162,150,39,121,220,86,453,1.005806452,0,64.17922674,1.002716838
312,414,1566.936911,1,0,2,3,7,49,230,180,2.011612903,0,34.75801492,16.04346941
313,713,1990.55222,0,19,0,1,1,44,1,8,0,0,30.87421867,28.07607147
314,589.75,1667.13273,0,0,0,1,0,1,1,10,0,0,23.64604232,23.06248728
315,0,0,182,2,311,274,71,4,43,530,0,0,55.58928571,0
316,1187,3702.855523,5,0,4,10,20,26,59,109,0,0,79.70697651,47.12769139
317,514.5,1298.006366,0,0,0,1,0,0,1,5,0,0,20.45858327,20.05433676
318,116,289.6764538,0,0,0,0,0,0,0,0,0,0,5.550710757,5.01358419
319,0,0,282,16,1569,495,124,248,38,348,0,0,122.3984273,0
320,615.75,1613.653495,0,0,0,1,0,27,0,19,0,0,25.99985823,24.06520411
321,518,1258.823292,0,0,0,2,4,116,0,14,0,0,25.65659341,20.05433676
322,333,686.2402451,40,0,11,17,44,26,37,160,0,0,26.20581712,13.0353189
323,367,829.1559873,45,0,2,67,6,5,6,55,0,0,21.69433663,14.03803573
324,392.75,888.2674306,162,22,35,16,44,65,40,184,0,0,37.69047724,15.04075257
325,465,1174.424159,0,0,0,0,0,0,0,0,0,0,18.24207329,18.04890309
326,0,0,157,1,1279,389,350,561,195,1380,1.005806452,0,169.1609033,0
327,510,1221.386605,0,0,1,31,3,76,2,48,1.005806452,0,26.32350791,20.05433676
328,328,673.3904618,58,58,1,3,7,6,7,334,0,0,31.46267265,13.0353189
329,871.75,2041.122469,65,3,18,11,15,123,15,91,0,0,47.57650406,34.0923725
330,440,1347.631185,28,0,2,5,10,81,6,27,0,0,23.49892882,17.04618625
331,315,652.5406786,0,0,0,0,0,413,0,0,0,0,28.55963303,12.03260206
332,352.0000001,858.3110181,3.000000001,0,4.000000001,3.000000001,7.000000001,46.00000001,8.000000001,39.00000001,0,0,18.1243825,14.03803574
333,630.25,1903.63187,95,32,150,36,79,102,63,335,0,0,59.71827112,25.06792095
334,314,655.4655702,265,309,10,27,47,39,89,231,0,0,68.21548291,12.03260206
335,465,1249.978322,25,466,6,44,18,16,18,135,0,0,46.80170632,18.04890309
336,214,656.5315292,2,0,2,3,7,93,9,24,0,0,13.88751386,8.021734705
337,328,1018.780924,1,0,2,8.999999999,8.999999999,296,68.99999999,30,0,0,29.18731727,13.03531889
338,495.9999997,1350.399934,0,0,0,0,0,1.999999999,0,4.999999997,0,0,21.73282335,19.30216295
339,2,4.943668709,38,12,16,20,46,340,74,168,0,0,28.08886985,0
340,402,840.6066376,232,114,1582,162,126,189,107,348,0,0,131.9691249,16.04346941
341,84,173.2912842,87,69,8,11,44,143,22,69,0,0,21.06665238,3.008150514
342,233.25,699.5762016,0,71,0,0,1,0,0,1,0,0,12.0142687,9.024451543
343,144.25,431.9936332,9,142,0,2,2,1,1,38,0,0,13.30886745,6.016301029
344,354.75,751.6544596,65,6,24,21,43,22,39,131,0,0,27.68675963,14.03803573
345,221.75,448.1671856,0,0,0,1,2,8,25,9,0,0,10.46467323,9.024451543
346,403.25,653.461908,2,47,1,0,1,67,1,8,0,0,20.80184809,16.04346941
347,696,1139.512752,164,0,4,4,18,11,26,67,0,0,38.8379625,27.07335463
348,193.2500004,424.3280285,1.000000002,103.0000002,2.000000005,2.000000005,17.00000004,19.00000004,14.00000003,120.0000003,0,0,18.48726249,8.021734723
349,199,414.8690387,0,0,0,0,0,0,0,0,0,0,7.806822764,8.021734705
350,259,552.385648,6,0,0,1,1.25,1,1,8,0,0,29.87659101,10.02716838
351,3,9.868560321,16,0,10,34,10,12,5,32,0,0,4.786092348,0
352,32.25,64.6303558,2,0,1,214,1,0,1,56,0,0,12.05349897,1.002716838
353,99.99999759,202.2924496,328.9999921,9.999999759,8.999999783,19.99999952,46.99999887,6.999999831,37.99999908,132.9999968,0,0,27.18657309,4.010867256
354,0,0,44,0,3,6,9,0,8,47,0,0,4.589941022,0
355,19.5,57.03179297,40,0,18,18,5,1,5,17,0,0,4.844937746,1.002716838
356,236,478.6072266,9,11,3,4,8,0,5,27,0,0,11.88677034,9.024451543
357,49,145.1598445,0,0,0,0,0,0,0,2,0,0,2.000743523,2.005433676
358,97.5,199.5471642,25,136,29,0,0,0,0,0,0,0,15.27870123,4.010867352
359,78,234.9956645,12,0,2,2,7,1,4,28,0,0,7.25685553,3.008150514
360,345.75,596.2071188,0,34,0,0,0,0,9,128,0,0,20.27223952,14.03803573
361,159.25,446.0124103,0,0,0,0,0,300,0,0,0,0,18.01649927,6.016301029
