;TAZID,TOTHH,HHPOP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
686,460,1282.836721,0,0,0,0,2,0,7,2,0,0,14.87084701,23.00443587
687,881,2227.418806,1,1,3,0,11,0,3,8,0,0,28.66821462,44.00848602
688,604,1458.839511,31,15,7,1,11,2,7,78,0,0,23.86913023,30.00578592
689,0,0,0,0,0,0,0,0,0,0,65.23809524,0,0,0
690,1014,2216.004879,127,69,26,42,223,191,362,752,19.06959707,0,88.59362358,50.0096432
691,589,1215.197809,609,490,497,391,1044,195,1217,2063,19.06959707,0,242.0098928,29.00559306
692,768,1775.902285,9,3,4,21,184,30,60,470,0,0,141.9064586,38.00732883
693,1454,2969.275702,72,25,24,44,264,391,458,1002,4.014652015,0,159.8932967,72.01388621
694,272,494.696883,173,81,52,108,158,246,137,786,3.010989011,0,620.5562952,13.00250723
695,169,368.4891092,3,1,47,20,1,2,0,138,18.06593407,0,75.02928389,8.001542912
696,560,1340.415525,194,130,14,59,104,70,63,365,2.007326007,0,49.22218787,28.00540019
697,796,1765.760591,0,0,14,7,7,4,195,28,3.010989011,0,130.1831427,39.0075217
698,1421,3420.436568,0,0,0,0,0,47,2,3,0,0,90.50691644,70.01350048
699,1219,2884.540997,0,10,0,1,9,2,8,43,0,0,66.79221727,60.01157184
700,879,1479.651397,113,106,20,11,44,142,62,288,0,0,117.5689178,43.00829315
701,798,1531.172102,62,26,25,58,57,171,283,273,2.007326007,0,72.34733505,39.0075217
702,1398,2398.24422,96,23,22,89,41,66,39,238,1.003663004,0,69.52472226,69.01330762
703,1470,2880.45553,752,471,119,141,737,270,2151,2044,0,0,257.4771919,73.01407907
704,2330,3991.792217,532,373,153,85,597,184,644,1989,0,0,240.4427247,115.0221794
705,1859,3920.286821,210,73,31,93,255,51,445,959,2.007326007,0,138.5339442,92.01774349
706,322,670.5227808,15,1,6,20,15,9,13,93,4.014652015,0,29.59702425,16.00308582
707,1767,4091.773137,0,0,0,0,3,0,12,1,1.003663004,0,347.2945228,87.01677917
708,1165,2722.839473,0,0,0,0,4,0,4,0,0,0,37.03503937,58.01118611
709,424,804.698094,8,3,58,97,25,2,7,55,1.003663004,0,29.43801512,21.00405014
710,1131,2108.981725,251,101,25,83,62,100,133,404,0,0,114.301995,56.01080039
711,594,962.410704,420,454,12,42,52,38,169,364,0,0,67.72392109,29.00559306
712,375,723.5766926,19,7,2,5,13,62,149,64,2.007326007,0,35.97475482,19.00366442
713,1178,2528.631208,37,10,0,3,20,6,19,87,0,0,61.93917608,58.01118611
714,1462,3688.251216,22,0,2,0,7,51,23,15,1.003663004,0,77.94836511,72.01388621
715,838,2033.213035,114,38,17,21,86,17,97,559,0,0,122.4208144,41.00790743
716,322,794.1094905,17,5,1,3,7,0,108,17,0,0,15.15500332,16.00308582
717,1181,2490.151695,100,25,48,25,51,33,50,162,4.014652015,0,64.88464701,58.01118611
718,256,695.6957609,4,0,3,5,14,65,10,48,5.018315018,0,12.78703405,13.00250723
719,0,0,36,4,271,490,84,8,17,197,0,23.968,34.95122641,0
720,1328,2239.16906,1560,494,212,188,372,599,668,1967,0,0,261.2607595,66.01272903
721,760,1422.616677,9,3,2,0,8,119,9,37,0,0,32.89955864,38.00732883
722,498,818.4568345,75,21,7,37,140,371,199,497,0,0,61.25204402,25.0048216
723,1434,2530.973837,13,6,3,3,13,66,14,75,0,0,55.36914668,71.01369335
724,2174,4497.01077,0,0,1,0,0,9,1,63,5.018315018,0,141.9759322,108.0208293
725,247,676.7733616,1,0,0,0,2,102,2,5,0,0,11.33467957,12.00231437
726,398,946.5749842,0,0,1,0,0,81,1,8,1.003663004,0,15.43915963,20.00385728
727,553,1229.504687,0,0,0,0,0,0,0,0,0,0,17.45982674,27.00520733
728,919,2107.814152,7,0,6,19,25,137,23,128,1.003663004,0,44.90817541,45.00867888
729,407,800.7151038,94,4,496,865,112,7,83,210,4.014652015,0,75.92311993,20.00385728
730,2179,5320.378708,15,5,7,1,4,7,7,40,1.003663004,0,149.5126719,108.0208293
731,752,1955.352711,554,252,106,63,738,110,975,1282,8.029304029,0,184.5603668,37.00713597
732,914,2297.223457,231,74,40,29,312,125,354,626,8.029304029,0,85.4047583,45.00867888
733,905,2317.595293,0,0,0,0,0,0,0,0,2.007326007,0,28.57349585,45.00867888
734,694,1730.454645,0,0,0,0,0,0,0,0,0,0,25.91160897,34.00655738
735,510,1394.651041,8,8,0,2,3,0,4,13,0,0,17.30196213,25.0048216
736,590,1140.68358,0,0,0,0,0,0,0,0,1.003663004,0,25.62802492,29.00559306
737,1164,2294.767749,17,6,14,13,30,89,65,336,0,0,67.7474495,58.01118611
738,242,410.4962851,281,169,22,67,95,45,237,665,0,0,57.5574397,12.00231437
739,1763,3766.826281,35,8,6,28,68,45,63,354,2.007326007,0,99.8278289,87.01677917
740,3,6.518725796,0,0,0,0,0,0,0,0,40.14652015,0,0.094718771,0
741,177,442.9123979,0,0,0,0,0,0,0,0,0,0,5.588407475,9.001735776
742,396,914.9767127,13,19,4,9,38,6,1177,114,0,0,77.07351229,20.00385728
743,820,2203.24742,16,1,0,16,22,140,21,92,5.018315018,3.424,35.61425781,41.00790743
744,1537,3428.489436,0,0,0,0,3,56,6,2,1.003663004,0,71.64296943,76.01465767
745,459,1136.796206,2,0,0,3,1,0,0,2,0,0,14.74455532,23.00443587
746,292,774.5542485,6,1,4,10,29,24,19,138,0,0,21.51263904,14.0027001
747,1345,2646.868636,85,24,10,24,100,200,197,445,0,0,80.72220432,67.01292189
748,947,1796.627908,0,0,0,0,9,0,3,2,2.007326007,0,36.34157957,47.00906461
749,364,974.1005715,0,0,0,0,0,0,0,0,0,0,22.49254419,18.00347155
750,661,1590.934415,276,111,10,29,24,19,30,234,0,0,98.01265548,33.00636451
751,1297,3382.324872,285,24,80,74,128,26,74,191,0,0,68.7974005,64.0123433
752,1131,2475.305409,294,101,110,83,206,163,838,1203,1.003663004,0,130.3646015,56.01080039
753,1,2.172908598,0,0,0,0,0,0,0,0,19.06959707,0,0.031572924,0
754,554,1647.435963,9,0,4,9,18,45,12,46,7.025641026,0,25.00632774,27.00520733
755,761,1970.472443,0,0,0,0,0,0,0,0,4.014652015,0,48.02699485,38.00732883
756,518,1315.700054,121,24,37,101,66,167,150,649,0,0,81.87316893,26.00501446
757,1168,1933.96681,7,8,2,4,28,1,47,44,0,0,181.328957,58.01118611
758,1262,2159.76867,20,4,11,15,83,287,79,379,0,0,75.56605648,62.01195757
759,481,1275.864227,0,0,1,1,12,0,0,1,6.021978022,0,30.6601701,24.00462874
760,696,1710.08312,1,2,0,3,13,123,7,57,12.04395604,0,28.47877708,34.00655738
761,416,993.292675,14,3,8,9,48,966,85,205,4.014652015,0,55.37890797,21.00405014
762,501,1361.151748,9,2,2,7,40,219,13,105,4.014652015,0,28.35248538,25.0048216
763,473,1277.494298,0,0,0,0,0,0,0,0,1.003663004,0,21.93399286,23.00443587
764,1532,3232.561717,4,0,3,10,16,73,7,34,0,0,101.0109387,76.01465767
765,390,1073.059321,3,1,4,46,16,73,12,91,1.003663004,0,26.0803794,19.00366442
766,239,433.7651252,0,1,0,26,3,1,8,13,9.032967033,0,20.18772076,12.00231437
767,629,1295.776373,52,25,15,18,26,7,29,207,4.014652015,0,39.82550698,31.00597878
768,754,1459.647688,0,0,10,0,2,0,3,4,0,0,58.40586993,37.00713597
769,703,1353.265795,25,22,5,14,18,6,19,388,0,0,81.8875083,35.00675024
770,1000,2133.614363,2,0,6,2,19,82,2,7,0,0,56.36167442,49.00945034
771,685,1578.438866,151,32,25,83,234,44,309,1087,0,0,83.66824751,34.00655738
772,673,1374.272345,0,0,0,0,0,0,0,0,0,0,61.24857757,33.00636451
773,884,1901.204083,0,0,0,0,0,2,6,0,0,0,89.16304784,44.00848602
774,322,784.6028206,202,43,12,47,80,30,199,547,1.003663004,0,53.79107276,16.00308582
775,3922,7110.72392,569,331,176,71,455,148,720,1699,4.014652015,0,255.4565247,194.0374156
776,951,1750.180856,30,1,1,3,37,38,56,107,0,0,45.64525847,47.00906461
777,1339,2580.593832,76,54,34,38,63,80,179,332,0,0,69.30256727,66.01272903
778,976,3039.103112,1,0,0,0,1,0,0,0,2.007326007,0,42.87831927,48.00925747
779,730,1438.553003,0,0,0,0,7,0,2,1,0,0,23.36396345,36.00694311
780,935,1862.450814,753,315,12,41,68,70,518,713,0,0,108.1372633,46.00887175
781,25,45.44982298,25,1,1,6,18,38,8,2282,1.003663004,0,75.9013083,1.000192864
782,696,1389.391453,0,1,14,1,2,5,2,28,0,0,23.64811977,34.00655738
783,242,520.7736568,8,1,3,8,4,8,1,68,26.0952381,0,10.82951279,12.00231437
784,555,1522.853272,1,0,1,0,0,47,3,2,9.032967033,0,43.22791046,27.00520733
785,878,2005.415561,1,0,0,0,0,17,0,0,0,0,107.2893395,43.00829315
786,637,1379.072553,10,1,15,33,36,696,28,108,2.007326007,0,55.38005249,32.00617165
787,500,1005.330716,64,13,84,28,134,737,266,834,0,0,83.98397674,25.0048216
788,483,961.4197113,3,3,1,6,1,107,30,22,0,0,25.71183787,24.00462874
789,606,1271.150595,0,0,0,0,0,2,0,1,0,0,22.22791046,30.00578592
790,659,1552.998364,0,0,0,4,3,4,1,20,0,0,40.8168902,33.00636451
791,1,4.708020594,13,4,22,54,4,0,9,109,9.032967033,0,6.819751495,0
792,172,324.305595,0,0,0,0,0,0,0,0,0,0,5.430542857,9.001735776
793,1034,2417.90755,0,0,0,0,0,0,2,0,1.003663004,0,43.70954884,51.00983607
794,77,196.46775,31,13,52,24,16,50,17,150,34.12454212,0,23.57635714,4.000771456
795,638,1623.348657,3,0,0,1,0,38,1,3,2.007326007,0,24.59587973,32.00617165
796,470,1145.487529,0,0,0,0,0,0,0,0,3.010989011,0,14.83927409,23.00443587
797,494,1048.699505,0,0,0,0,0,0,0,0,0,0,24.59702425,24.00462874
798,531,1151.279354,3,0,0,0,0,52,1,2,0,0,22.59645199,26.00501446
799,694,1547.292804,1,0,0,0,0,0,2,0,0,0,40.00632774,34.00655738
800,0,0,0,0,0,0,1,2,0,7,9.032967033,0,0.315729236,0
801,86,195.7430315,207,67,202,154,99,49,56,300,0,0,38.51896678,4.000771456
802,415,847.8859385,22,56,9,6,26,15,25,242,0,0,25.76350565,21.00405014
803,768,1531.897756,6,5,2,0,0,0,0,7,0,0,33.87946379,38.00732883
804,348,737.1588524,0,0,0,0,0,0,0,0,0,0,33.98737741,17.00327869
805,1043,2419.717944,0,0,0,0,0,0,0,0,0,0,53.9305593,52.01002893
806,913,2099.213146,55,40,131,43,125,14,47,302,2.007326007,0,98.72678239,45.00867888
807,857,2067.526741,119,33,29,16,26,50,26,174,0,0,50.99198837,42.00810029
808,857,1945.207586,354,63,87,23,115,89,112,520,0,0,70.09189036,42.00810029
809,475,1055.58137,37,26,4,16,6,86,19,71,0,0,29.36396345,23.00443587
810,361,703.9301982,144,28,14,39,33,28,32,229,0,0,40.66821462,18.00347155
811,478,908.7258207,0,0,0,0,0,0,0,0,0,0,19.09185747,24.00462874
812,361,717.2395362,2,1,1,0,0,111,1,3,0,0,15.15500332,18.00347155
813,141,332.9987884,0,0,0,1,1,2,1,17,1.003663004,0,5.146386545,7.001350048
814,319,681.116061,0,0,4,0,0,0,9,0,2.007326007,0,26.48221063,16.00308582
815,517,1069.522615,11,1,3,2,0,4,2,18,0,0,17.61769136,26.00501446
816,2,3.712039198,3,0,1,49,2,2,0,52,1.003663004,0,3.504594518,0
817,336,759.8848551,12,1,4,7,4,7,3,45,6.021978022,0,109.229055,17.00327869
818,502,1199.809933,0,0,0,0,0,0,0,22,0,0,63.54421196,25.0048216
819,610,1469.341851,3,0,2,1,10,93,8,35,0,0,72.05856777,30.00578592
820,80,192.8460279,1,21,1,5,0,0,0,4,12.04395604,0,40.53616744,4.000771456
821,514,1195.463491,0,22,1,9,2,0,3,6,4.014652015,0,54.58611844,25.0048216
822,129,284.7416552,5,77,3,9,4,0,1,29,0,10.272,31.11424136,6.001157184
823,80,174.4664659,57,53,22,10,37,7,14,87,1.003663004,0,20.58726296,4.000771456
824,1,2.172908598,1131,378,131,103,204,304,149,1019,0,0,107.9793987,0
825,890,1708.897463,209,105,69,49,110,174,129,618,0,0,122.2910892,44.00848602
826,859,1720.125769,91,13,25,33,155,270,426,717,0,0,93.74229917,42.00810029
827,728,1661.09971,146,66,27,46,76,162,105,581,0,0,105.156753,36.00694311
828,845,1924.202907,2,1,0,0,1,0,1,3,0,0,29.93170382,42.00810029
829,584,1390.03022,0,0,0,0,0,0,0,0,0,0,52.43858737,29.00559306
830,894,2040.815877,259,109,47,36,165,121,117,419,0,0,116.4185254,44.00848602
831,800,1854.308252,137,50,39,23,57,269,111,351,0,27.392,69.99946063,40.00771456
832,1077,2578.523088,66,7,18,19,47,18,256,168,0,0,55.91621993,53.01022179
833,760,1774.363467,149,3,29,24,136,88,912,537,0,0,86.28937242,38.00732883
834,399,906.9185449,1,0,2,0,0,54,1,4,0,0,22.55511777,20.00385728
835,760,1930.906632,2,1,0,6,17,47,6,19,0,0,85.08956844,38.00732883
836,346,713.7996952,305,317,64,69,92,128,80,403,0,0,59.95755415,17.00327869
837,796,1674.496559,72,10,10,6,19,9,97,82,0,0,34.76178887,39.0075217
838,605,1168.840763,33,6,18,13,53,195,61,145,0,0,46.64583073,30.00578592
839,374,651.0544262,2,0,3,0,1,115,2,1,0,0,23.72331595,18.00347155
840,496,1108.184009,18,2,5,18,14,54,28,61,0,0,34.97475482,25.0048216
841,409,936.8867445,37,1,2,0,1,61,2,11,0,0,44.54421196,20.00385728
842,763,1713.701724,0,0,4,0,0,0,0,5,0,0,61.37429701,38.00732883
843,392,927.8335308,0,0,0,0,0,0,0,0,0,0,124.376586,19.00366442
844,690,1323.750428,74,26,14,8,18,125,62,80,0,0,86.63549717,34.00655738
845,374,767.669578,130,14,38,21,91,42,308,351,0,0,43.22333239,18.00347155
846,518,1074.230636,24,1,2,8,4,2,2,18,1.003663004,0,70.28072276,26.00501446
847,582,1418.00708,174,24,22,45,35,43,44,354,0,0,53.77097791,29.00559306
848,978,2209.397083,0,0,0,0,0,0,0,0,0,0,40.87831927,48.00925747
849,303,717.9664372,3,0,1,0,0,75,1,5,0,0,19.25029435,15.00289296
850,418,998.27227,1,0,1,0,1,62,0,4,0,0,54.37601379,21.00405014
851,222,531.1866148,0,0,0,0,0,0,3,0,0,0,7.103907807,11.0021215
852,611,1455.036532,5,0,2,3,11,66,7,75,0,0,79.6268804,30.00578592
853,849,1916.416314,0,0,0,0,0,0,0,0,0,0,141.8054121,42.00810029
854,327,648.4308678,12,1,2,1,37,7,7,33,0,0,24.48163837,16.00308582
855,487,1065.811824,203,98,27,16,27,79,27,229,0,0,44.66649784,24.00462874
856,602,1326.470539,17,3,6,12,17,35,11,129,0,0,43.26867242,30.00578592
857,776,1895.323812,0,0,0,0,0,0,0,0,0,0,82.5005887,38.00732883
858,700,1777.716109,0,0,0,0,0,5,0,0,0,0,69.25891113,35.00675024
859,0,0,0,0,0,0,0,0,0,0,7.025641026,0,0,0
860,90,184.1537699,982,154,331,46,207,468,255,685,5.018315018,0,113.6016681,4.000771456
861,1458,3477.3844,0,0,0,0,0,0,0,0,2.007326007,0,46.03332259,72.01388621
862,221,546.7594902,1742,512,358,123,367,751,423,1116,17.06227106,0,208.2188201,11.0021215
863,250,609.7738395,197,243,97,73,110,13,164,246,1.003663004,0,78.98108256,12.00231437
864,411,853.7711981,116,40,381,29,160,87,53,198,0,0,55.57006229,20.00385728
865,246,391.9354655,490,186,106,107,429,195,659,1059,0,0,188.7790553,12.00231437
866,601,1345.846082,62,34,169,112,15,22,13,122,0,0,54.30886212,30.00578592
867,3,8.420059792,187,680,294,450,79,10,163,453,1.003663004,0,73.2176098,0
868,820,2169.657187,39,110,38,98,59,176,28,316,0,0,53.16880332,41.00790743
869,12,27.97623718,22,120,139,87,12,7,17,65,0,0,15.18657625,1.000192864
870,323,784.8743951,71,27,28,49,31,30,23,104,0,0,21.65902558,16.00308582
871,326,722.9450971,90,67,13,23,35,84,25,146,0,0,25.54249518,16.00308582
872,322,681.9307848,522,174,50,31,110,162,99,315,0,0,85.3576686,16.00308582
873,315,637.5666366,36,10,7,6,4,13,8,51,0,0,14.20781561,16.00308582
874,1213,2711.157712,23,8,3,6,16,11,10,75,0,0,94.0970407,60.01157184
875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1735,4026.676508,627,147,344,375,291,834,270,868,0,0,437.3669234,86.01658631
877,0,0,459,66,567,727,110,100,82,513,0,6.848,82.84735149,0
878,0,0,15,57,137,953,5,2,8,124,0,0,41.07637359,0
879,138,222.5404707,66,78,415,201,30,53,27,239,0,136.96,39.37143571,7.001350048
880,518,889.1674605,242,136,50,32,88,64,86,444,0,0,95.41105315,26.00501446
881,0,0,163,61,615,317,79,14,25,952,0,0,70.2813279,0
882,0,0,7,7,188,139,7,9,7,245,0,0,19.22791046,0
883,675,1569.38534,122,30,30,18,55,31,38,143,0,0,60.05627874,33.00636451
884,650,1333.802118,84,10,17,2,11,114,18,76,0,0,43.00461096,32.00617165
885,234,450.1530362,53,1,12,13,18,82,20,141,0,0,22.12285814,12.00231437
886,447,984.5994811,0,0,0,0,4,0,0,2,0,0,64.30253438,22.00424301
887,354,769.2096438,0,0,0,0,0,0,0,0,0,0,31.17681495,18.00347155
888,0,0,82,21,130,118,98,107,43,214,0,0,25.66878688,0
889,0,0,1,4,17,227,1,0,0,2,0,0,7.956376744,0
890,0,0,65,9,352,149,4,0,7,151,0,0,23.26924468,0
891,668,1303.83267,40,7,13,3,15,88,14,66,0,0,38.85765216,33.00636451
892,746,1492.966659,0,0,0,0,0,2,0,0,0,0,42.61654684,37.00713597
893,0,0,113,50,444,119,67,53,62,201,0,0,35.01437226,0
894,1054,2265.528321,11,0,6,1,2,2,0,32,0,99.296,34.98279933,52.01002893
895,358,782.9715022,6,0,3,1,1,0,0,58,0,0,13.48163837,18.00347155
896,593,1519.863769,0,0,1,0,12,0,2,72,0,0,42.46958804,29.00559306
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,0,0,8.029304029,0,0,0
899,0,0,0,0,0,0,0,0,0,0,31.11355311,0,0,0
900,0,0,0,0,0,0,0,5,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,7,16.47791619,0,0,0,0,0,0,0,0,0,0,0.221010465,0
904,15,32.59362898,0,0,0,0,0,0,0,0,0,0,0.473593854,1.000192864
905,1,1.5391306,0,0,0,0,0,0,0,0,0,0,0.031572924,0
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,0,0,11,21,549,108,9,323,0,99,0,0,54.77269181,0
908,0,0,0,6,158,0,0,89,0,0,0,0,12.37275985,0
909,0,0,0,3,56,0,0,30,0,0,0,0,4.352472832,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,0,0,0,19,559,0,0,339,0,0,0,0,44.84514142,0
912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,0,0,0,0,12,0,0,1,0,0,0,0,0.635754459,0
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0,19.10928513,0,0,0
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,0,0,0,0,0,0,0,0,0,0,5.028759244,0,0,0
924,0,0,0,0,0,0,0,0,0,0,0,2293.855467,0,0
925,0,0,0,2,549,0,0,53,0,0,0,567.0646993,29.53813023,0
926,390,889.8528582,0,24,96,25,1,15,1,5,0,0,27.23963334,37.99628634
927,0,0,0,0,6,31,0,0,0,0,0,0,1.809454997,0
928,0,0,0,0,18,0,0,1,0,0,0,0,0.929179593,0
929,0,0,0,0,24,0,0,3,0,0,74.42563681,0,1.320413106,0
930,0,0,0,10,421,0,0,212,0,0,0,0,31.4453936,0
931,93,210.0898607,0,26,815,0,0,32,0,1,38.21857025,0,47.29035088,8.99912045
932,2987,5993.065372,0,4,241,0,0,5,0,0,13.07477403,0,158.3028602,293.971268
933,3568,7668.752835,3,75,2633,10,20,171,0,56,0,0,319.6377801,350.9656975
934,327,714.7300824,0,0,0,0,0,0,0,0,3.017255546,0,25.99166984,31.99687271
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,128,285.3887554,0,0,0,0,0,0,0,0,0,0,40.25973621,12.99872954
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,61,151.2550978,0,0,0,0,0,0,0,0,0,0,8.983155536,5.999413633
939,286,611.8112262,1333,830,18,357,1780,1173,0,5495,9.051766639,0,551.2480198,27.99726362
940,0,0,35,11,3,118,51,97,0,317,0,0,30.90744752,0
941,237,536.2709301,1,0,0,0,0,149,0,2,1.005751849,0,19.02372957,22.99775226
942,0,0,0,2,282,0,0,918,0,0,0,0,58.78283532,0
943,0,0,0,1,5,0,0,2,0,0,87.50041085,0,0.391233513,0
944,0,0,178,65,7,359,179,304,0,889,0,0,96.87919865,0
945,0,0,134,43,105,259,91,172,0,617,0,0,69.49285274,0
946,0,0,264,113,7,298,182,198,0,824,0,11.8138479,92.23330068,0
947,0,0,4,2,0,2247,18,790,0,1416,1.005751849,0,218.9440547,0
948,0,0,157,85,3,167,404,270,43,838,0,0,96.19454,0
949,1,2.454728526,302,141,6,111,511,276,0,1180,0,0,123.6297901,0
950,0,0,111,91,66,168,481,183,0,871,19.10928513,0,96.39015676,0
951,1364,4096.720276,17,0,0,0,0,58,0,0,0,0,70.37312814,133.9869045
952,152,396.6269301,7,6,0,3,17,37,0,77,0,0,14.62235255,14.99853408
953,0,0,51,13,0,65,22,201,0,180,0,0,26.01702861,0
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,0,0,0,1,26,0,0,12,0,0,0,0,1.907263376,0
956,0,0,0,3,481,0,0,43,0,0,60.34511093,0,25.77250767,0
957,0,0,56,88,7451,543,201,576,0,724,4.023007395,0,471.3874789,0
958,0,0,43,16,58,5682,35,82,0,287,22.12654067,0,303.3526851,0
959,0,0,37,20,541,443,128,244,172,528,0,0,103.3345516,0
960,603,1631.867069,89,81,0,17,231,226,73,317,0,0,80.05615759,58.99423406
961,742,1897.99978,4,1,0,0,8,156,8,29,0,0,46.36117129,72.99286587
962,487,1111.278291,30,11,0,3,6,11,0,72,0,0,30.32059725,47.99530906
963,131,221.4700298,1054,564,40,169,1657,874,93,3277,0,0,384.3380223,12.99872954
964,705,1562.234607,0,0,0,0,0,0,0,0,0,0,34.47745333,68.99325678
965,0,0,22,572,0,7713,170,5314,14,1391,0,0,743.1480579,0
966,212,552.2522588,33,31,0,1,28,29,9,83,0,0,20.83318457,20.99794772
967,374,888.4936439,4,14,0,1,8,50,15,28,0,0,24.15866943,36.99638407
968,469,738.7367887,8,13,0,0,1,2,0,5,0,0,24.35428618,45.99550452
969,367,1040.417876,0,0,0,0,0,55,0,0,0,0,20.63756781,35.9964818
970,761,1085.16514,13,21,0,1,8,8,0,52,0,0,42.2532194,74.99267041
971,585,930.2108503,55,15,5,19,63,54,0,146,0,0,46.06774615,56.99442951
972,302,515.3460199,84,45,89,25,235,103,97,338,0,0,64.45572126,29.99706817
973,721,1373.253283,0,0,0,0,0,0,0,0,0,0,35.25992036,70.99306132
974,928,1831.332384,40,11,1,20,88,163,9,170,0,0,69.93299044,90.99110677
975,0,0,0,1,175,0,0,21,0,0,0,0,9.634125257,0
976,0,0,0,0,0,3,0,1,0,4,63.36236647,0,0.391233513,0
977,0,0,128,13,2193,282,181,26,0,188,0,0,147.2505134,0
978,0,0,1132,882,2193,1983,2295,2577,0,7114,0,0,888.8825415,0
979,0,0,18,51,1816,313,1600,116,320,403,0,92.54180856,226.768725,0
980,701,2107.512406,37,19,2,1,62,26,27,135,0,0,49.39323101,68.99325678
981,598,1194.929276,38,32,0,14,70,214,0,170,1.005751849,0,55.55515884,58.99423406
982,346,819.7612451,133,9,3,5,15,23,0,68,0,0,29.44032185,33.99667725
983,265,570.1202021,0,0,0,0,0,0,0,0,0,0,12.95961012,25.99745908
984,1388,2748.933759,876,557,0,115,2553,3697,0,3201,0,0,605.7761906,135.986709
985,1879,4327.303255,303,208,0,31,658,1361,0,1022,0,0,267.114681,184.9819204
986,517,1131.837127,123,57,0,40,337,429,0,584,0,0,102.0630427,50.99501588
987,523,1224.673369,0,0,0,0,0,0,0,0,0,0,25.57689091,50.99501588
988,701,1312.025451,63,24,0,6,180,96,16,229,0,0,64.30900869,68.99325678
989,449,1290.238661,4,2,0,2,2,12,67,7,0,0,26.65278307,43.99569998
990,765,1285.612497,19,15,0,17,63,45,87,115,0,0,55.06611695,74.99267041
991,458,713.2514326,11,4,3,246,33,23,95,71,0,0,46.16555453,44.99560225
992,1270,1933.753906,84,24,8,56,329,52,192,277,0,0,112.0884015,124.987784
993,626,984.5966601,12,6,14,29,21,6,40,45,0,0,39.07444711,61.99394087
994,395,658.7029427,115,98,0,6,217,496,230,359,0,0,93.70042635,38.99618861
995,1222,1889.484835,15,62,1,3,9,4,36,20,0,0,67.09654747,119.9882727
996,729,1184.35068,31,10,0,6,67,97,43,157,0,0,55.7507756,71.9929636
997,544,770.417331,19,12,0,6,13,12,13,32,0,0,31.83662712,52.99482043
998,563,873.9318361,10,2,0,7,63,51,16,102,0,0,39.80800994,54.99462497
999,0,0,348,145,0,141,318,1039,39,660,0,0,131.5522687,0
1000,301,562.940995,213,100,24,101,523,453,1760,961,0,0,216.9389829,29.99706817
1001,557,903.9448667,140,34,4,2,25,11,0,111,0,0,43.23130318,54.99462497
1002,470,876.1740511,0,0,0,0,0,0,0,0,0,0,22.98496889,45.99550452
1003,646,949.5167298,8,0,0,0,1,0,0,16,0,0,32.8147109,62.99384315
1004,447,799.9987451,2,3,1,0,2,2,0,10,0,0,22.83825632,43.99569998
1005,51,86.51638389,0,0,0,0,0,0,0,0,0,0,2.494113645,4.999511361
1006,489,1371.744567,29,12,0,20,47,49,158,109,0,0,44.64952467,47.99530906
1007,0,0,3,1,0,0,947,6,15338,31,0,0,798.4097916,0
1008,0,0,0,0,0,3,0,0,0,0,0,0,0.146712567,0
1009,0,0,34,12,32,202,28,92,0,272,0,0,32.86361509,0
1010,0,0,76,18,435,414,73,184,0,627,0,0,89.34795352,0
1011,0,0,171,65,110,1414,409,383,0,1265,0,0,186.6672899,0
1012,0,0,49,11,37,243,72,65,5,383,0,0,42.30212359,0
1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,0,0,0,1,0,1,0,2,0,22,0,0,1.271508917,0
1016,2726,6184.267967,5,1,0,1,11,31,0,22,0,0,136.785017,267.9738089
1017,0,0,125,42,0,276,294,256,0,892,0,0,92.18439649,0
1018,171,445.5417586,25,8,11,9,26,20,0,117,0,0,18.92592119,16.99833863
1019,364,966.3207521,157,68,16,155,717,351,1,492,0,0,113.5066229,35.9964818
1020,495,1261.348679,40,20,96,25,45,30,1,142,0,0,43.72034507,48.99521134
1021,693,1779.234739,24,6,16,10,19,16,54,71,0,0,44.45390791,67.99335451
1022,916,2201.514941,6,11,0,0,31,11,16,36,0,0,50.22460223,89.9912045
1023,0,0,15,4,55,401,6,9,6,16,0,0,25.03894483,0
