Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings
      4.00,S072,pk,     11.06,     38.76,     17.12,     30.00,      2.00,    132.72,    148.21,    148.22,      9.54,    138.67,      9.54,    138.68
      4.00,S1,pk,     21.44,     85.28,     15.08,     15.00,      4.00,    514.56,   1231.25,   1231.18,      4.18,   1227.07,      4.16,   1227.02
      4.00,S200,pk,     22.56,     85.60,     15.81,     15.00,      4.00,    541.44,   1313.74,   1313.69,     32.60,   1281.14,     32.55,   1281.14
      4.00,S201,pk,     19.42,     66.63,     17.49,     30.00,      2.00,    233.04,    109.63,    109.66,     11.61,     98.02,     11.59,     98.07
      4.00,S205,pk,     28.62,    102.19,     16.80,     15.00,      4.00,    686.88,   1534.77,   1534.70,     21.05,   1513.72,     20.99,   1513.71
      4.00,S209,pk,     28.98,     99.67,     17.45,     15.00,      4.00,    695.52,   1482.66,   1482.62,     49.69,   1432.97,     49.67,   1432.95
      4.00,S213,pk,     31.02,    111.56,     16.68,     30.00,      2.00,    372.24,    939.67,    939.68,     27.40,    912.27,     27.38,    912.30
      4.00,S217,pk,     24.42,     76.68,     19.11,     15.00,      4.00,    586.08,    599.14,    599.06,     57.16,    541.98,     57.10,    541.96
      4.00,S218,pk,     13.84,     49.15,     16.90,     30.00,      2.00,    166.08,    154.61,    154.56,      5.01,    149.60,      4.99,    149.57
      4.00,S220,pk,     33.42,    110.92,     18.08,     30.00,      2.00,    401.04,    922.00,    921.91,    121.98,    800.02,    121.98,    799.93
      4.00,S223,pk,     33.17,    119.27,     16.69,     30.00,      2.00,    398.04,    928.91,    928.89,     54.91,    874.00,     54.87,    874.02
      4.00,S227,pk,     33.90,    112.41,     18.09,     30.00,      2.00,    406.80,    306.45,    306.39,     28.29,    278.16,     28.25,    278.14
      4.00,S236,pk,     15.93,     46.30,     20.64,     30.00,      2.00,    191.16,     56.97,     56.94,      4.00,     52.97,      3.99,     52.95
      4.00,S240,pk,     24.30,     82.38,     17.70,     15.00,      4.00,    583.20,    257.25,    257.22,     10.56,    246.69,     10.57,    246.65
      4.00,S248,pk,     45.08,    153.14,     17.66,     30.00,      2.00,    540.96,    256.63,    256.64,     12.90,    243.73,     12.87,    243.77
      4.00,S31,pk,     26.50,     94.99,     16.74,     30.00,      2.00,    318.00,    205.85,    205.83,     10.49,    195.36,     10.45,    195.38
      4.00,S455,pk,     46.84,    152.49,     18.43,     30.00,      2.00,    562.08,   1229.76,   1229.65,    181.75,   1048.01,    181.70,   1047.95
      4.00,S470,pk,     39.74,    125.08,     19.06,     30.00,      2.00,    476.88,    634.03,    634.07,     63.74,    570.29,     63.68,    570.39
      4.00,S509,pk,     10.34,     36.91,     16.81,     30.00,      2.00,    124.08,     81.81,     81.78,      8.33,     73.48,      8.31,     73.47
      4.00,SF11,pk,      7.80,     30.12,     15.54,     60.00,      1.00,     46.80,     53.58,     53.57,         0,     53.58,         0,     53.57
      4.00,SF202,pk,     10.44,     37.38,     16.76,     30.00,      2.00,    125.28,     42.21,     42.17,      0.74,     41.47,      0.73,     41.44
      4.00,SF232,pk,     15.34,     50.74,     18.14,     30.00,      2.00,    184.08,     46.65,     46.61,      0.75,     45.90,      0.73,     45.88
      4.00,SF453,pk,     39.47,     75.68,     31.29,     30.00,      2.00,    473.64,     18.50,     18.49,      4.07,     14.43,      4.07,     14.42
      4.00,SF514,pk,     12.18,     44.22,     16.53,     30.00,      2.00,    146.16,     73.72,     73.73,     13.19,     60.53,     13.19,     60.54
      4.00,SF525,pk,      8.90,     31.30,     17.06,     30.00,      2.00,    106.80,     34.72,     34.74,      7.24,     27.48,      7.26,     27.48
      4.00,SF570,pk,     14.72,     43.52,     20.29,     30.00,      2.00,    176.64,     86.19,     86.24,      0.37,     85.82,      0.37,     85.87
      4.00,SF578,pk,     13.44,     40.42,     19.95,     30.00,      2.00,    161.28,     38.22,     38.16,      0.18,     38.04,      0.16,     38.00
      4.00,SF590,pk,     11.44,     39.39,     17.43,     30.00,      2.00,    137.28,     60.12,     60.11,      4.47,     55.65,      4.47,     55.64
      4.00,SF94,pk,      7.22,     21.94,     19.74,     30.00,      2.00,     86.64,     51.55,     51.55,      4.66,     46.89,      4.67,     46.88
      4.00,M805_Santaquin,pk,     61.64,    110.05,     33.61,     40.00,      1.50,    554.76,    449.02,    449.01,    232.04,    216.98,    232.05,    216.96
      4.00,M806_EglMtn,pk,     27.94,     67.73,     24.75,     45.00,      1.33,    223.52,    304.77,    304.75,    106.13,    198.64,    106.12,    198.63
      4.00,M807_NoCnty,pk,     22.21,     65.02,     20.50,     40.00,      1.50,    199.89,    576.59,    576.56,    211.74,    364.85,    211.70,    364.86
      4.00,M822_Psn,pk,     54.34,    148.09,     22.02,     60.00,      1.00,    326.04,    446.99,    446.91,    109.97,    337.02,    109.95,    336.96
      4.00,MF809,pk,     21.39,     64.92,     19.77,     30.00,      2.00,    256.68,     54.36,     54.38,      6.59,     47.77,      6.60,     47.78
      4.00,O606,pk,      4.96,     13.82,     21.53,    360.00,      0.17,      4.96,      0.01,      0.01,         0,      0.01,         0,      0.01
      4.00,S513,pk,     32.36,    110.76,     17.53,     30.00,      2.00,    388.32,    185.73,    185.71,     23.80,    161.93,     23.75,    161.96
      4.00,S551,pk,     15.23,     44.32,     20.62,     30.00,      2.00,    182.76,     24.15,     24.16,      5.40,     18.75,      5.39,     18.77
      4.00,M821_5YR2023,ok,     37.33,     95.77,     23.39,     30.00,      2.00,    746.60,    165.99,    165.99,     17.43,    148.56,     17.43,    148.56
      4.00,M823_5RY2023,ok,     19.12,     60.44,     18.98,     30.00,      2.00,    382.40,    176.40,    176.39,      9.88,    166.52,      9.87,    166.52
      4.00,M831_WPr,ok,     23.68,     84.57,     16.80,     30.00,      2.00,    473.60,    315.33,    315.29,     10.00,    305.33,      9.97,    305.32
      4.00,M833_CntPr,ok,      9.75,     30.24,     19.35,     60.00,      1.00,     97.50,     37.64,     37.65,      1.32,     36.32,      1.31,     36.34
      4.00,M834_EstPr,ok,     25.64,     84.76,     18.15,     30.00,      2.00,    512.80,    220.03,    220.00,      7.20,    212.83,      7.21,    212.79
      4.00,M841_UVU,ok,      5.32,     20.63,     15.47,     30.00,      2.00,    106.40,     32.30,     32.26,      0.90,     31.40,      0.90,     31.36
      4.00,M850_StateStree,ok,     45.58,    161.87,     16.90,     15.00,      4.00,   1823.20,   1220.95,   1220.89,     84.33,   1136.62,     84.33,   1136.56
      4.00,M862_Orem,ok,     28.28,    100.60,     16.87,     30.00,      2.00,    565.60,    182.30,    182.30,      9.31,    172.99,      9.34,    172.96
      4.00,M864_Thanksgivi,ok,      7.25,     26.25,     16.57,     30.00,      2.00,    145.00,     50.95,     50.93,      3.49,     47.46,      3.49,     47.44
      4.00,M871_SLtoUtahCn,ok,     26.46,     80.12,     19.82,     60.00,      1.00,    264.60,     27.23,     27.26,      1.72,     25.51,      1.73,     25.53
      4.00,O600,ok,     46.04,    159.75,     17.29,     15.00,      4.00,   1841.60,    661.37,    661.38,     38.77,    622.60,     38.83,    622.55
      4.00,O601,ok,      3.70,     17.95,     12.37,     20.00,      3.00,    111.00,     13.31,     13.31,      0.25,     13.06,      0.25,     13.06
      4.00,O604,ok,     14.00,     47.43,     17.71,     30.00,      2.00,    280.00,     51.61,     51.63,      7.39,     44.22,      7.37,     44.26
      4.00,O607,ok,     20.92,     67.09,     18.71,     30.00,      2.00,    418.40,    164.42,    164.38,     12.81,    151.61,     12.80,    151.58
      4.00,O609,ok,     42.50,    135.11,     18.87,     30.00,      2.00,    850.00,    149.65,    149.62,     17.64,    132.01,     17.63,    131.99
      4.00,O612,ok,     26.20,     84.23,     18.66,     15.00,      4.00,   1048.00,    583.65,    583.70,     17.42,    566.23,     17.43,    566.27
      4.00,O614,ok,     17.94,     56.13,     19.18,     30.00,      2.00,    358.80,     77.23,     77.23,      0.93,     76.30,      0.92,     76.31
      4.00,O615,ok,     15.08,     45.88,     19.72,     30.00,      2.00,    301.60,     77.30,     77.33,      5.12,     72.18,      5.11,     72.22
      4.00,O626,ok,     28.38,     82.98,     20.52,     30.00,      2.00,    567.60,    110.44,    110.48,      8.32,    102.12,      8.32,    102.16
      4.00,O627,ok,     18.58,     60.02,     18.57,     30.00,      2.00,    371.60,     83.70,     83.73,      4.77,     78.93,      4.78,     78.95
      4.00,O628,ok,     12.92,     47.58,     16.29,     30.00,      2.00,    258.40,     80.39,     80.34,      9.18,     71.21,      9.19,     71.15
      4.00,O630,ok,     48.72,    108.36,     26.98,     60.00,      1.00,    487.20,    175.04,    174.94,      9.07,    165.97,      9.02,    165.92
      4.00,O640,ok,     35.10,    118.95,     17.70,     30.00,      2.00,    702.00,    167.53,    167.65,     11.08,    156.45,     11.20,    156.45
      4.00,O667,ok,      2.75,      9.93,     16.62,     30.00,      2.00,     55.00,      1.59,      1.59,      0.01,      1.58,      0.01,      1.58
      4.00,OF605,ok,     14.18,     52.37,     16.25,     60.00,      1.00,    141.80,     61.33,     61.27,      3.12,     58.21,      3.10,     58.17
      4.00,OF618,ok,     14.04,     45.02,     18.71,     30.00,      2.00,    280.80,     84.01,     84.00,      4.98,     79.03,      4.96,     79.04
      4.00,OF620,ok,     16.66,     48.56,     20.58,     30.00,      2.00,    333.20,     77.18,     77.15,      6.65,     70.53,      6.62,     70.53
      4.00,OF638,ok,     13.40,     37.45,     21.47,     60.00,      1.00,    134.00,     25.09,     25.11,      0.18,     24.91,      0.17,     24.94
      4.00,S002,ok,      8.42,     39.19,     12.89,     15.00,      4.00,    336.80,   1019.00,   1018.98,     50.40,    968.60,     50.38,    968.60
      4.00,S004,ok,     23.85,     85.20,     16.80,     30.00,      2.00,    477.00,    653.12,    653.15,     10.53,    642.59,     10.52,    642.63
      4.00,S009,ok,     19.62,     73.38,     16.04,     15.00,      4.00,    784.80,    835.51,    835.51,      5.43,    830.08,      5.43,    830.08
      4.00,S017,ok,     15.42,     61.75,     14.98,     30.00,      2.00,    308.40,    313.71,    313.67,     22.10,    291.61,     22.09,    291.58
      4.00,S021,ok,     15.70,     57.33,     16.43,     15.00,      4.00,    628.00,   1097.66,   1097.68,     75.92,   1021.74,     75.92,   1021.76
      4.00,S033,ok,     12.54,     39.88,     18.87,     15.00,      4.00,    501.60,    411.94,    411.89,     17.94,    394.00,     17.88,    394.01
      4.00,S035,ok,     28.18,     93.59,     18.07,     15.00,      4.00,   1127.20,    523.19,    523.21,     26.75,    496.44,     26.76,    496.45
      4.00,S039,ok,     22.92,     79.53,     17.29,     15.00,      4.00,    916.80,    654.51,    654.53,     19.04,    635.47,     19.07,    635.46
      4.00,S045,ok,     16.22,     53.68,     18.13,     15.00,      4.00,    648.80,    319.06,    319.06,     18.29,    300.77,     18.30,    300.76
      4.00,S047,ok,     25.68,     85.13,     18.10,     30.00,      2.00,    513.60,    183.72,    183.71,      1.96,    181.76,      1.93,    181.78
      4.00,S054,ok,     17.78,     57.20,     18.65,     15.00,      4.00,    711.20,    282.16,    282.17,     16.10,    266.06,     16.08,    266.09
      4.00,S062,ok,     20.26,     64.19,     18.94,     60.00,      1.00,    202.60,     54.20,     54.21,      1.66,     52.54,      1.68,     52.53
      4.00,S072,ok,     11.06,     42.16,     15.74,     30.00,      2.00,    221.20,    173.80,    173.77,      8.96,    164.84,      8.99,    164.78
      4.00,S1,ok,     21.44,     89.10,     14.44,     15.00,      4.00,    857.60,   1429.67,   1429.66,      3.74,   1425.93,      3.70,   1425.96
      4.00,S200,ok,     22.56,     93.54,     14.47,     15.00,      4.00,    902.40,   1697.13,   1697.10,     18.86,   1678.27,     18.83,   1678.27
      4.00,S201,ok,     19.42,     70.92,     16.43,     60.00,      1.00,    194.20,     54.88,     54.90,      4.88,     50.00,      4.90,     50.00
      4.00,S205,ok,     28.62,    108.68,     15.80,     15.00,      4.00,   1144.80,   2064.56,   2064.54,     15.75,   2048.81,     15.71,   2048.83
      4.00,S209,ok,     28.98,    105.13,     16.54,     15.00,      4.00,   1159.20,   1924.64,   1924.57,     35.76,   1888.88,     35.72,   1888.85
      4.00,S213,ok,     31.02,    114.95,     16.19,     30.00,      2.00,    620.40,    544.94,    544.90,      6.02,    538.92,      6.01,    538.89
      4.00,S217,ok,     24.42,     81.41,     18.00,     15.00,      4.00,    976.80,    501.00,    500.95,     21.71,    479.29,     21.69,    479.26
      4.00,S218,ok,     13.84,     51.58,     16.10,     30.00,      2.00,    276.80,     86.57,     86.57,      5.62,     80.95,      5.62,     80.95
      4.00,S220,ok,     33.42,    118.02,     16.99,     30.00,      2.00,    668.40,    811.48,    811.52,     55.41,    756.07,     55.44,    756.08
      4.00,S223,ok,     33.17,    117.68,     16.91,     30.00,      2.00,    663.40,    664.21,    664.21,     23.97,    640.24,     23.95,    640.26
      4.00,S227,ok,     33.90,    119.34,     17.04,     30.00,      2.00,    678.00,    207.89,    207.87,      8.59,    199.30,      8.54,    199.33
      4.00,S236,ok,     15.93,     45.15,     21.17,     30.00,      2.00,    318.60,     71.65,     71.64,      5.87,     65.78,      5.85,     65.79
      4.00,S240,ok,     24.30,     85.81,     16.99,     15.00,      4.00,    972.00,    243.46,    243.37,      9.05,    234.41,      8.98,    234.39
      4.00,S248,ok,     45.08,    154.94,     17.46,     30.00,      2.00,    901.60,    246.94,    247.05,     11.30,    235.64,     11.31,    235.74
      4.00,S31,ok,     26.50,     98.53,     16.14,     30.00,      2.00,    530.00,    240.71,    240.65,      7.21,    233.50,      7.17,    233.48
      4.00,S455,ok,     46.84,    158.47,     17.73,     30.00,      2.00,    936.80,    866.73,    866.70,     68.34,    798.39,     68.30,    798.40
      4.00,S470,ok,     39.74,    134.55,     17.72,     30.00,      2.00,    794.80,    722.22,    722.26,     31.45,    690.77,     31.53,    690.73
      4.00,S509,ok,     10.34,     39.31,     15.78,     30.00,      2.00,    206.80,    143.79,    143.83,      8.56,    135.23,      8.57,    135.26
      4.00,SF11,ok,      7.80,     28.63,     16.35,     60.00,      1.00,     78.00,     44.94,     44.94,         0,     44.94,         0,     44.94
      4.00,SF202,ok,     10.44,     39.22,     15.97,     30.00,      2.00,    208.80,     59.75,     59.75,      1.54,     58.21,      1.53,     58.22
      4.00,SF232,ok,     15.34,     50.79,     18.12,     30.00,      2.00,    306.80,     67.17,     67.22,      1.62,     65.55,      1.64,     65.58
      4.00,SF453,ok,     39.47,     91.29,     25.94,     60.00,      1.00,    394.70,      5.61,      5.60,      2.78,      2.83,      2.77,      2.83
      4.00,SF514,ok,     12.18,     48.13,     15.18,     30.00,      2.00,    243.60,     91.69,     91.70,     14.41,     77.28,     14.40,     77.30
      4.00,SF525,ok,      8.90,     32.80,     16.28,     30.00,      2.00,    178.00,     54.18,     54.22,      7.93,     46.25,      7.94,     46.28
      4.00,SF570,ok,     14.72,     46.97,     18.80,     30.00,      2.00,    294.40,     85.84,     85.77,      0.54,     85.30,      0.49,     85.28
      4.00,SF578,ok,     13.44,     43.76,     18.43,     30.00,      2.00,    268.80,     35.05,     35.04,      0.28,     34.77,      0.28,     34.76
      4.00,SF590,ok,     11.44,     42.49,     16.15,     30.00,      2.00,    228.80,     62.76,     62.76,      4.12,     58.64,      4.15,     58.61
      4.00,SF94,ok,      7.22,     24.12,     17.96,     30.00,      2.00,    144.40,     49.38,     49.40,      2.96,     46.42,      2.97,     46.43
      5.00,BRT56_R,pk,     52.52,    155.10,     20.32,     15.00,      4.00,   1260.48,   2588.44,   2588.59,    655.31,   1933.13,    655.37,   1933.22
      5.00,MidValCon,pk,     13.36,     38.41,     20.87,     15.00,      4.00,    320.64,    957.59,    957.63,    187.83,    769.76,    187.85,    769.78
      5.00,BRT56_R,ok,     52.52,    163.52,     19.27,     15.00,      4.00,   2100.80,   2766.75,   2766.85,    437.19,   2329.56,    437.22,   2329.63
      5.00,MidValCon,ok,     13.36,     40.65,     19.72,     15.00,      4.00,    534.40,    522.30,    522.31,     24.12,    498.18,     24.10,    498.21
      6.00,S451X,pk,     21.64,     38.20,     33.99,     30.00,      2.00,    259.68,      1.01,      1.01,         0,      1.01,         0,      1.01
      6.00,S472X,pk,     34.39,     66.87,     30.86,     30.00,      2.00,    412.68,     52.75,     52.75,         0,     52.75,         0,     52.75
      6.00,S473X,pk,     42.74,    109.25,     23.47,     30.00,      2.00,    512.88,    477.38,    477.36,    275.45,    201.93,    275.46,    201.90
      7.00,Blue,pk,     38.08,    103.36,     22.11,     15.00,      4.00,    913.92,   4852.50,   4852.43,    910.54,   3941.96,    910.54,   3941.89
      7.00,Green,pk,     28.64,     93.54,     18.37,     15.00,      4.00,    687.36,   4420.69,   4420.73,    363.92,   4056.77,    363.93,   4056.80
      7.00,Red,pk,     47.22,    120.72,     23.47,     15.00,      4.00,   1133.28,  12511.14,  12511.16,   3112.27,   9398.87,   3112.28,   9398.88
      7.00,Sline,pk,      4.02,     20.58,     11.72,     15.00,      4.00,     96.48,    292.78,    292.79,      7.13,    285.65,      7.13,    285.66
      7.00,Blue,ok,     38.08,    103.36,     22.11,     15.00,      4.00,   1523.20,   5905.94,   5905.95,    816.93,   5089.01,    816.91,   5089.04
      7.00,Green,ok,     28.64,     93.54,     18.37,     15.00,      4.00,   1145.60,   6609.55,   6609.59,    457.71,   6151.84,    457.74,   6151.85
      7.00,Red,ok,     47.22,    120.72,     23.47,     15.00,      4.00,   1888.80,   8887.23,   8887.26,   1058.34,   7828.89,   1058.34,   7828.92
      7.00,Sline,ok,      4.02,     20.58,     11.72,     15.00,      4.00,    160.80,    438.51,    438.50,      6.41,    432.10,      6.42,    432.08
      8.00,RCRT_OGPN,pk,    162.16,    245.34,     39.66,     30.00,      2.00,   1945.92,   8741.34,   8741.35,   5296.38,   3444.96,   5296.39,   3444.96
      8.00,RCRT_OGPN,ok,    162.16,    245.34,     39.66,     60.00,      1.00,   1621.60,   4473.82,   4473.88,   2094.40,   2379.42,   2094.46,   2379.42
      9.00,630X,pk,      9.86,     40.51,     14.60,     10.00,      6.00,    354.96,   1348.71,   1348.69,    516.27,    832.44,    516.26,    832.43
      9.00,M830X_ARPT,pk,     11.28,     27.28,     24.81,     30.00,      2.00,    135.36,     15.57,     15.58,      2.23,     13.34,      2.22,     13.36
      9.00,UVX,pk,     22.92,     79.21,     17.36,      6.00,     10.00,   1375.20,   7210.08,   7210.08,   1102.96,   6107.12,   1102.95,   6107.13
      9.00,630X,ok,      9.86,     43.11,     13.72,     10.00,      6.00,    591.60,    670.83,    670.88,     28.32,    642.51,     28.31,    642.57
      9.00,M830X_ARPT,ok,     11.28,     29.37,     23.04,     30.00,      2.00,    225.60,     31.28,     31.29,      1.58,     29.70,      1.58,     29.71
      9.00,UVX,ok,     22.92,     83.73,     16.42,     10.00,      6.00,   1375.20,   3381.90,   3381.90,     91.83,   3290.07,     91.84,   3290.06
