Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings
      4.00,OF618,pk,     14.04,     42.00,     20.06,     30.00,      2.00,    168.48,     76.66,     76.64,      6.32,     70.34,      6.32,     70.32
      4.00,OF620,pk,     16.66,     44.97,     22.23,     30.00,      2.00,    199.92,     86.91,     86.89,      6.57,     80.34,      6.55,     80.34
      4.00,OF638,pk,     13.40,     34.23,     23.49,     60.00,      1.00,     80.40,     13.89,     13.89,      0.10,     13.79,      0.10,     13.79
      4.00,S002,pk,      8.42,     39.15,     12.90,     15.00,      4.00,    202.08,    986.06,    986.09,    113.82,    872.24,    113.81,    872.28
      4.00,S004,pk,     23.85,     79.47,     18.01,     30.00,      2.00,    286.20,    792.60,    792.59,     35.00,    757.60,     35.00,    757.59
      4.00,S009,pk,     19.62,     72.49,     16.24,     15.00,      4.00,    470.88,   1160.79,   1160.81,     30.94,   1129.85,     30.95,   1129.86
      4.00,S017,pk,     15.42,     61.53,     15.04,     30.00,      2.00,    185.04,    535.75,    535.76,     70.46,    465.29,     70.46,    465.30
      4.00,S021,pk,     15.70,     58.29,     16.16,     15.00,      4.00,    376.80,   1290.87,   1290.79,    188.04,   1102.83,    188.00,   1102.79
      4.00,S033,pk,     12.54,     36.51,     20.61,     15.00,      4.00,    300.96,    325.22,    325.25,     14.43,    310.79,     14.46,    310.79
      4.00,S035,pk,     28.18,     87.08,     19.42,     15.00,      4.00,    676.32,    523.34,    523.25,     35.56,    487.78,     35.57,    487.68
      4.00,S039,pk,     22.92,     73.59,     18.69,     15.00,      4.00,    550.08,    749.98,    749.90,     42.91,    707.07,     42.90,    707.00
      4.00,S045,pk,     16.22,     49.81,     19.54,     15.00,      4.00,    389.28,    339.68,    339.61,     21.40,    318.28,     21.39,    318.22
      4.00,S047,pk,     25.68,     79.32,     19.43,     30.00,      2.00,    308.16,    243.32,    243.21,     10.25,    233.07,     10.22,    232.99
      4.00,S054,pk,     17.78,     54.00,     19.76,     15.00,      4.00,    426.72,    312.50,    312.58,     24.74,    287.76,     24.80,    287.78
      4.00,S062,pk,     20.26,     61.47,     19.78,     60.00,      1.00,    121.56,     47.93,     47.93,      1.11,     46.82,      1.10,     46.83
      4.00,S072,pk,     11.06,     38.76,     17.12,     30.00,      2.00,    132.72,    141.24,    141.22,      8.90,    132.34,      8.91,    132.31
      4.00,S1,pk,     21.44,     85.28,     15.08,     15.00,      4.00,    514.56,   1290.79,   1290.76,      4.48,   1286.31,      4.41,   1286.35
      4.00,S200,pk,     22.56,     85.60,     15.81,     15.00,      4.00,    541.44,   1400.57,   1400.59,     37.97,   1362.60,     37.94,   1362.65
      4.00,S201,pk,     19.42,     66.63,     17.49,     30.00,      2.00,    233.04,    119.04,    119.01,     13.19,    105.85,     13.17,    105.84
      4.00,S205,pk,     28.62,    102.19,     16.80,     15.00,      4.00,    686.88,   1700.30,   1700.35,     24.61,   1675.69,     24.62,   1675.73
      4.00,S209,pk,     28.98,     99.67,     17.45,     15.00,      4.00,    695.52,   1623.93,   1623.78,     57.04,   1566.89,     56.98,   1566.80
      4.00,S213,pk,     31.02,    111.56,     16.68,     30.00,      2.00,    372.24,    976.88,    976.90,     28.62,    948.26,     28.62,    948.28
      4.00,S217,pk,     24.42,     76.68,     19.11,     15.00,      4.00,    586.08,    630.02,    630.06,     59.64,    570.38,     59.64,    570.42
      4.00,S218,pk,     13.84,     49.15,     16.90,     30.00,      2.00,    166.08,    159.78,    159.73,      5.72,    154.06,      5.68,    154.05
      4.00,S220,pk,     33.42,    110.92,     18.08,     30.00,      2.00,    401.04,    999.07,    998.97,    136.39,    862.68,    136.35,    862.62
      4.00,S223,pk,     33.17,    119.27,     16.69,     30.00,      2.00,    398.04,    946.92,    946.89,     59.94,    886.98,     59.88,    887.01
      4.00,S227,pk,     33.90,    112.41,     18.09,     30.00,      2.00,    406.80,    323.74,    323.69,     29.40,    294.34,     29.40,    294.29
      4.00,S236,pk,     15.93,     46.30,     20.64,     30.00,      2.00,    191.16,     59.28,     59.32,      4.33,     54.95,      4.33,     54.99
      4.00,S240,pk,     24.30,     82.38,     17.70,     15.00,      4.00,    583.20,    264.21,    264.18,     10.92,    253.29,     10.90,    253.28
      4.00,S248,pk,     45.08,    153.14,     17.66,     30.00,      2.00,    540.96,    270.94,    271.06,     14.47,    256.47,     14.50,    256.56
      4.00,S31,pk,     26.50,     94.99,     16.74,     30.00,      2.00,    318.00,    220.78,    220.80,     11.56,    209.22,     11.55,    209.25
      4.00,S455,pk,     46.84,    152.49,     18.43,     30.00,      2.00,    562.08,   1298.58,   1298.48,    199.44,   1099.14,    199.33,   1099.15
      4.00,S470,pk,     39.74,    125.08,     19.06,     30.00,      2.00,    476.88,    698.52,    698.50,     70.34,    628.18,     70.25,    628.25
      4.00,S509,pk,     10.34,     36.91,     16.81,     30.00,      2.00,    124.08,     97.08,     97.03,      9.76,     87.32,      9.74,     87.29
      4.00,SF11,pk,      7.80,     30.12,     15.54,     60.00,      1.00,     46.80,     49.72,     49.73,         0,     49.72,         0,     49.73
      4.00,SF202,pk,     10.44,     37.38,     16.76,     30.00,      2.00,    125.28,     42.36,     42.34,      0.90,     41.46,      0.88,     41.46
      4.00,SF232,pk,     15.34,     50.74,     18.14,     30.00,      2.00,    184.08,     49.30,     49.25,      0.85,     48.45,      0.83,     48.42
      4.00,SF453,pk,     39.47,     75.68,     31.29,     30.00,      2.00,    473.64,     20.63,     20.60,      4.75,     15.88,      4.74,     15.86
      4.00,SF514,pk,     12.18,     44.22,     16.53,     30.00,      2.00,    146.16,     81.61,     81.57,     15.06,     66.55,     15.05,     66.52
      4.00,SF525,pk,      8.90,     31.30,     17.06,     30.00,      2.00,    106.80,     38.98,     38.95,      8.41,     30.57,      8.40,     30.55
      4.00,SF570,pk,     14.72,     43.52,     20.29,     30.00,      2.00,    176.64,     77.75,     77.71,      0.33,     77.42,      0.34,     77.37
      4.00,SF578,pk,     13.44,     40.42,     19.95,     30.00,      2.00,    161.28,     35.50,     35.47,      0.13,     35.37,      0.12,     35.35
      4.00,SF590,pk,     11.44,     39.39,     17.43,     30.00,      2.00,    137.28,     65.55,     65.52,      4.96,     60.59,      4.96,     60.56
      4.00,SF94,pk,      7.22,     21.94,     19.74,     30.00,      2.00,     86.64,     54.59,     54.60,      4.68,     49.91,      4.69,     49.91
      4.00,M805_Santaquin,pk,     61.64,    110.05,     33.61,     40.00,      1.50,    554.76,    455.35,    455.35,    235.42,    219.93,    235.40,    219.95
      4.00,M806_EglMtn,pk,     27.94,     67.73,     24.75,     45.00,      1.33,    223.52,    310.20,    310.20,    106.17,    204.03,    106.18,    204.02
      4.00,M807_NoCnty,pk,     22.21,     65.02,     20.50,     40.00,      1.50,    199.89,    579.52,    579.54,    213.00,    366.52,    213.02,    366.52
      4.00,M822_Psn,pk,     54.34,    148.09,     22.02,     60.00,      1.00,    326.04,    455.20,    455.17,    113.23,    341.97,    113.25,    341.92
      4.00,MF809,pk,     21.39,     64.92,     19.77,     30.00,      2.00,    256.68,     57.57,     57.57,      7.38,     50.19,      7.37,     50.20
      4.00,O606,pk,      4.96,     13.82,     21.53,    360.00,      0.17,      4.96,      0.01,      0.01,         0,      0.01,         0,      0.01
      4.00,S513,pk,     32.36,    110.76,     17.53,     30.00,      2.00,    388.32,    199.84,    199.84,     26.29,    173.55,     26.29,    173.55
      4.00,S551,pk,     15.23,     44.32,     20.62,     30.00,      2.00,    182.76,     26.70,     26.68,      6.37,     20.33,      6.35,     20.33
      4.00,M821_5YR2023,ok,     37.33,     95.77,     23.39,     30.00,      2.00,    746.60,    174.74,    174.74,     19.93,    154.81,     19.94,    154.80
      4.00,M823_5RY2023,ok,     19.12,     60.44,     18.98,     30.00,      2.00,    382.40,    181.45,    181.40,     10.96,    170.49,     10.97,    170.43
      4.00,M831_WPr,ok,     23.68,     84.57,     16.80,     30.00,      2.00,    473.60,    310.68,    310.60,     10.57,    300.11,     10.53,    300.07
      4.00,M833_CntPr,ok,      9.75,     30.24,     19.35,     60.00,      1.00,     97.50,     38.72,     38.71,      1.36,     37.36,      1.37,     37.34
      4.00,M834_EstPr,ok,     25.64,     84.76,     18.15,     30.00,      2.00,    512.80,    223.61,    223.64,      7.79,    215.82,      7.81,    215.83
      4.00,M841_UVU,ok,      5.32,     20.63,     15.47,     30.00,      2.00,    106.40,     31.15,     31.17,      0.92,     30.23,      0.93,     30.24
      4.00,M850_StateStree,ok,     45.58,    161.87,     16.90,     15.00,      4.00,   1823.20,   1245.29,   1245.25,     91.90,   1153.39,     91.97,   1153.28
      4.00,M862_Orem,ok,     28.28,    100.60,     16.87,     30.00,      2.00,    565.60,    175.43,    175.53,      9.07,    166.36,      9.11,    166.42
      4.00,M864_Thanksgivi,ok,      7.25,     26.25,     16.57,     30.00,      2.00,    145.00,     50.02,     50.02,      3.80,     46.22,      3.79,     46.23
      4.00,M871_SLtoUtahCn,ok,     26.46,     80.12,     19.82,     60.00,      1.00,    264.60,     27.04,     27.04,      1.89,     25.15,      1.90,     25.14
      4.00,O600,ok,     46.04,    159.75,     17.29,     15.00,      4.00,   1841.60,    673.33,    673.30,     40.85,    632.48,     40.83,    632.47
      4.00,O601,ok,      3.70,     17.95,     12.37,     20.00,      3.00,    111.00,     12.70,     12.68,      0.29,     12.41,      0.28,     12.40
      4.00,O604,ok,     14.00,     47.43,     17.71,     30.00,      2.00,    280.00,     52.71,     52.69,      8.13,     44.58,      8.12,     44.57
      4.00,O607,ok,     20.92,     67.09,     18.71,     30.00,      2.00,    418.40,    165.60,    165.60,     13.27,    152.33,     13.28,    152.32
      4.00,O609,ok,     42.50,    135.11,     18.87,     30.00,      2.00,    850.00,    151.82,    151.85,     19.25,    132.57,     19.21,    132.64
      4.00,O612,ok,     26.20,     84.23,     18.66,     15.00,      4.00,   1048.00,    597.04,    597.10,     20.00,    577.04,     20.02,    577.08
      4.00,O614,ok,     17.94,     56.13,     19.18,     30.00,      2.00,    358.80,     76.74,     76.69,      0.97,     75.77,      0.97,     75.72
      4.00,O615,ok,     15.08,     45.88,     19.72,     30.00,      2.00,    301.60,     79.81,     79.84,      5.46,     74.35,      5.48,     74.36
      4.00,O626,ok,     28.38,     82.98,     20.52,     30.00,      2.00,    567.60,    109.33,    109.30,      8.03,    101.30,      7.99,    101.31
      4.00,O627,ok,     18.58,     60.02,     18.57,     30.00,      2.00,    371.60,     81.13,     81.15,      4.94,     76.19,      4.94,     76.21
      4.00,O628,ok,     12.92,     47.58,     16.29,     30.00,      2.00,    258.40,     81.90,     81.96,      9.24,     72.66,      9.23,     72.73
      4.00,O630,ok,     48.72,    108.36,     26.98,     60.00,      1.00,    487.20,    181.70,    181.69,      9.82,    171.88,      9.83,    171.86
      4.00,O640,ok,     35.10,    118.95,     17.70,     30.00,      2.00,    702.00,    168.69,    168.76,     11.67,    157.02,     11.73,    157.03
      4.00,O667,ok,      2.75,      9.93,     16.62,     30.00,      2.00,     55.00,      1.51,      1.49,      0.01,      1.50,      0.01,      1.48
      4.00,OF605,ok,     14.18,     52.37,     16.25,     60.00,      1.00,    141.80,     61.35,     61.34,      3.36,     57.99,      3.36,     57.98
      4.00,OF618,ok,     14.04,     45.02,     18.71,     30.00,      2.00,    280.80,     86.15,     86.10,      5.22,     80.93,      5.21,     80.89
      4.00,OF620,ok,     16.66,     48.56,     20.58,     30.00,      2.00,    333.20,     77.21,     77.18,      6.64,     70.57,      6.61,     70.57
      4.00,OF638,ok,     13.40,     37.45,     21.47,     60.00,      1.00,    134.00,     24.84,     24.82,      0.16,     24.68,      0.16,     24.66
      4.00,S002,ok,      8.42,     39.19,     12.89,     15.00,      4.00,    336.80,   1051.70,   1051.66,     52.69,    999.01,     52.66,    999.00
      4.00,S004,ok,     23.85,     85.20,     16.80,     30.00,      2.00,    477.00,    696.80,    696.73,     12.37,    684.43,     12.38,    684.35
      4.00,S009,ok,     19.62,     73.38,     16.04,     15.00,      4.00,    784.80,    837.25,    837.26,      6.12,    831.13,      6.12,    831.14
      4.00,S017,ok,     15.42,     61.75,     14.98,     30.00,      2.00,    308.40,    287.63,    287.63,     20.14,    267.49,     20.11,    267.52
      4.00,S021,ok,     15.70,     57.33,     16.43,     15.00,      4.00,    628.00,   1029.75,   1029.81,     74.24,    955.51,     74.24,    955.57
      4.00,S033,ok,     12.54,     39.88,     18.87,     15.00,      4.00,    501.60,    424.50,    424.50,     18.55,    405.95,     18.55,    405.95
      4.00,S035,ok,     28.18,     93.59,     18.07,     15.00,      4.00,   1127.20,    535.09,    535.05,     27.38,    507.71,     27.35,    507.70
      4.00,S039,ok,     22.92,     79.53,     17.29,     15.00,      4.00,    916.80,    685.61,    685.58,     20.21,    665.40,     20.19,    665.39
      4.00,S045,ok,     16.22,     53.68,     18.13,     15.00,      4.00,    648.80,    324.98,    324.99,     19.22,    305.76,     19.24,    305.75
      4.00,S047,ok,     25.68,     85.13,     18.10,     30.00,      2.00,    513.60,    183.44,    183.36,      1.97,    181.47,      1.95,    181.41
      4.00,S054,ok,     17.78,     57.20,     18.65,     15.00,      4.00,    711.20,    291.64,    291.61,     16.90,    274.74,     16.87,    274.74
      4.00,S062,ok,     20.26,     64.19,     18.94,     60.00,      1.00,    202.60,     55.33,     55.29,      1.66,     53.67,      1.67,     53.62
      4.00,S072,ok,     11.06,     42.16,     15.74,     30.00,      2.00,    221.20,    164.16,    164.17,      8.51,    155.65,      8.52,    155.65
      4.00,S1,ok,     21.44,     89.10,     14.44,     15.00,      4.00,    857.60,   1481.94,   1481.85,      3.96,   1477.98,      3.92,   1477.93
      4.00,S200,ok,     22.56,     93.54,     14.47,     15.00,      4.00,    902.40,   1763.71,   1763.73,     21.01,   1742.70,     21.02,   1742.71
      4.00,S201,ok,     19.42,     70.92,     16.43,     60.00,      1.00,    194.20,     56.15,     56.13,      5.27,     50.88,      5.23,     50.90
      4.00,S205,ok,     28.62,    108.68,     15.80,     15.00,      4.00,   1144.80,   2199.41,   2199.37,     17.34,   2182.07,     17.31,   2182.06
      4.00,S209,ok,     28.98,    105.13,     16.54,     15.00,      4.00,   1159.20,   2042.15,   2042.04,     39.58,   2002.57,     39.56,   2002.48
      4.00,S213,ok,     31.02,    114.95,     16.19,     30.00,      2.00,    620.40,    570.25,    570.25,      6.51,    563.74,      6.51,    563.74
      4.00,S217,ok,     24.42,     81.41,     18.00,     15.00,      4.00,    976.80,    513.99,    513.95,     23.00,    490.99,     22.97,    490.98
      4.00,S218,ok,     13.84,     51.58,     16.10,     30.00,      2.00,    276.80,     88.13,     88.15,      6.02,     82.11,      6.03,     82.12
      4.00,S220,ok,     33.42,    118.02,     16.99,     30.00,      2.00,    668.40,    865.34,    865.38,     62.18,    803.16,     62.14,    803.24
      4.00,S223,ok,     33.17,    117.68,     16.91,     30.00,      2.00,    663.40,    680.38,    680.33,     27.64,    652.74,     27.61,    652.72
      4.00,S227,ok,     33.90,    119.34,     17.04,     30.00,      2.00,    678.00,    213.77,    213.74,      9.17,    204.60,      9.15,    204.59
      4.00,S236,ok,     15.93,     45.15,     21.17,     30.00,      2.00,    318.60,     71.91,     71.94,      6.07,     65.84,      6.06,     65.88
      4.00,S240,ok,     24.30,     85.81,     16.99,     15.00,      4.00,    972.00,    243.24,    243.25,      9.16,    234.08,      9.17,    234.08
      4.00,S248,ok,     45.08,    154.94,     17.46,     30.00,      2.00,    901.60,    251.42,    251.50,     12.24,    239.18,     12.22,    239.28
      4.00,S31,ok,     26.50,     98.53,     16.14,     30.00,      2.00,    530.00,    248.94,    248.96,      7.81,    241.13,      7.78,    241.18
      4.00,S455,ok,     46.84,    158.47,     17.73,     30.00,      2.00,    936.80,    931.81,    931.76,     79.76,    852.05,     79.74,    852.02
      4.00,S470,ok,     39.74,    134.55,     17.72,     30.00,      2.00,    794.80,    778.39,    778.35,     35.71,    742.68,     35.72,    742.63
      4.00,S509,ok,     10.34,     39.31,     15.78,     30.00,      2.00,    206.80,    153.31,    153.30,      9.33,    143.98,      9.31,    143.99
      4.00,SF11,ok,      7.80,     28.63,     16.35,     60.00,      1.00,     78.00,     40.73,     40.76,         0,     40.73,         0,     40.76
      4.00,SF202,ok,     10.44,     39.22,     15.97,     30.00,      2.00,    208.80,     58.56,     58.54,      1.67,     56.89,      1.65,     56.89
      4.00,SF232,ok,     15.34,     50.79,     18.12,     30.00,      2.00,    306.80,     68.67,     68.62,      1.67,     67.00,      1.67,     66.95
      4.00,SF453,ok,     39.47,     91.29,     25.94,     60.00,      1.00,    394.70,      5.75,      5.77,      2.99,      2.76,      3.00,      2.77
      4.00,SF514,ok,     12.18,     48.13,     15.18,     30.00,      2.00,    243.60,     95.45,     95.48,     15.44,     80.01,     15.41,     80.07
      4.00,SF525,ok,      8.90,     32.80,     16.28,     30.00,      2.00,    178.00,     56.97,     56.94,      8.58,     48.39,      8.57,     48.37
      4.00,SF570,ok,     14.72,     46.97,     18.80,     30.00,      2.00,    294.40,     77.20,     77.23,      0.51,     76.69,      0.48,     76.75
      4.00,SF578,ok,     13.44,     43.76,     18.43,     30.00,      2.00,    268.80,     31.68,     31.69,      0.24,     31.44,      0.22,     31.47
      4.00,SF590,ok,     11.44,     42.49,     16.15,     30.00,      2.00,    228.80,     64.11,     64.10,      4.35,     59.76,      4.32,     59.78
      4.00,SF94,ok,      7.22,     24.12,     17.96,     30.00,      2.00,    144.40,     50.07,     50.08,      2.92,     47.15,      2.91,     47.17
      5.00,BRT56_R,pk,     52.52,    155.10,     20.32,     15.00,      4.00,   1260.48,   2803.36,   2803.36,    752.18,   2051.18,    752.13,   2051.23
      5.00,MidValCon,pk,     13.36,     38.41,     20.87,     15.00,      4.00,    320.64,    992.00,    991.95,    191.03,    800.97,    191.00,    800.95
      5.00,BRT56_R,ok,     52.52,    163.52,     19.27,     15.00,      4.00,   2100.80,   2891.92,   2891.94,    487.74,   2404.18,    487.73,   2404.21
      5.00,MidValCon,ok,     13.36,     40.65,     19.72,     15.00,      4.00,    534.40,    541.21,    541.19,     25.70,    515.51,     25.70,    515.49
      6.00,S451X,pk,     21.64,     38.20,     33.99,     30.00,      2.00,    259.68,      0.77,      0.76,         0,      0.77,         0,      0.76
      6.00,S472X,pk,     34.39,     66.87,     30.86,     30.00,      2.00,    412.68,     60.09,     60.11,         0,     60.09,         0,     60.11
      6.00,S473X,pk,     42.74,    109.25,     23.47,     30.00,      2.00,    512.88,    531.91,    531.90,    316.91,    215.00,    316.90,    215.00
      7.00,Blue,pk,     38.08,    103.36,     22.11,     15.00,      4.00,    913.92,   5219.66,   5219.62,   1059.42,   4160.24,   1059.41,   4160.21
      7.00,Green,pk,     28.64,     93.54,     18.37,     15.00,      4.00,    687.36,   4653.28,   4653.25,    401.31,   4251.97,    401.31,   4251.94
      7.00,Red,pk,     47.22,    120.72,     23.47,     15.00,      4.00,   1133.28,  12861.59,  12861.57,   3266.15,   9595.44,   3266.16,   9595.41
      7.00,Sline,pk,      4.02,     20.58,     11.72,     15.00,      4.00,     96.48,    307.13,    307.12,      7.56,    299.57,      7.57,    299.55
      7.00,Blue,ok,     38.08,    103.36,     22.11,     15.00,      4.00,   1523.20,   6210.33,   6210.38,    941.26,   5269.07,    941.27,   5269.11
      7.00,Green,ok,     28.64,     93.54,     18.37,     15.00,      4.00,   1145.60,   6826.18,   6826.13,    489.62,   6336.56,    489.60,   6336.53
      7.00,Red,ok,     47.22,    120.72,     23.47,     15.00,      4.00,   1888.80,   9155.43,   9155.42,   1161.49,   7993.94,   1161.46,   7993.96
      7.00,Sline,ok,      4.02,     20.58,     11.72,     15.00,      4.00,    160.80,    450.44,    450.43,      6.79,    443.65,      6.79,    443.64
      8.00,RCRT_OGPN,pk,    162.16,    245.34,     39.66,     30.00,      2.00,   1945.92,   9346.13,   9346.13,   5640.23,   3705.90,   5640.21,   3705.92
      8.00,RCRT_OGPN,ok,    162.16,    245.34,     39.66,     60.00,      1.00,   1621.60,   4834.78,   4834.77,   2270.44,   2564.34,   2270.43,   2564.34
      9.00,630X,pk,      9.86,     40.51,     14.60,     10.00,      6.00,    354.96,   1333.27,   1333.30,    519.62,    813.65,    519.62,    813.68
      9.00,M830X_ARPT,pk,     11.28,     27.28,     24.81,     30.00,      2.00,    135.36,     15.23,     15.24,      2.40,     12.83,      2.41,     12.83
      9.00,UVX,pk,     22.92,     79.21,     17.36,      6.00,     10.00,   1375.20,   7215.40,   7215.42,   1116.28,   6099.12,   1116.27,   6099.15
      9.00,630X,ok,      9.86,     43.11,     13.72,     10.00,      6.00,    591.60,    662.46,    662.47,     29.35,    633.11,     29.35,    633.12
      9.00,M830X_ARPT,ok,     11.28,     29.37,     23.04,     30.00,      2.00,    225.60,     31.06,     31.05,      1.65,     29.41,      1.64,     29.41
      9.00,UVX,ok,     22.92,     83.73,     16.42,     10.00,      6.00,   1375.20,   3388.41,   3388.42,     95.68,   3292.73,     95.69,   3292.73
