Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings,scenario_id
4.0,O667,pk,2.75,9.46,17.44,30.0,2.0,33.0,0.78,0.78,0.0,0.78,0.0,0.78,Shorten00
4.0,OF605,pk,14.18,48.56,17.52,60.0,1.0,85.08,140.87,140.82,7.66,133.21,7.65,133.17,Shorten00
4.0,OF618,pk,14.04,42.0,20.06,30.0,2.0,168.48,88.82,88.79,8.79,80.03,8.77,80.02,Shorten00
4.0,OF620,pk,16.66,44.97,22.23,30.0,2.0,199.92,94.83,94.8,8.41,86.42,8.39,86.41,Shorten00
4.0,OF638,pk,13.4,34.23,23.49,60.0,1.0,80.4,13.87,13.86,0.1,13.77,0.1,13.76,Shorten00
4.0,S002,pk,8.42,39.15,12.9,15.0,4.0,202.08,1010.62,1010.64,120.74,889.88,120.73,889.91,Shorten00
4.0,S004,pk,23.85,79.47,18.01,30.0,2.0,286.2,798.73,798.69,35.29,763.44,35.27,763.42,Shorten00
4.0,S009,pk,19.62,72.49,16.24,15.0,4.0,470.88,1176.34,1176.37,31.2,1145.14,31.2,1145.17,Shorten00
4.0,S017,pk,15.42,61.53,15.04,30.0,2.0,185.04,536.62,536.62,70.26,466.36,70.27,466.35,Shorten00
4.0,S021,pk,15.7,58.29,16.16,15.0,4.0,376.8,1303.06,1302.99,187.14,1115.92,187.1,1115.89,Shorten00
4.0,S033,pk,12.54,36.51,20.61,15.0,4.0,300.96,350.46,350.42,14.96,335.5,14.95,335.47,Shorten00
4.0,S035,pk,28.18,87.08,19.42,15.0,4.0,676.32,558.14,558.08,36.42,521.72,36.38,521.7,Shorten00
4.0,S039,pk,22.92,73.59,18.69,15.0,4.0,550.08,794.46,794.47,44.27,750.19,44.31,750.16,Shorten00
4.0,S045,pk,16.22,49.81,19.54,15.0,4.0,389.28,373.42,373.39,26.52,346.9,26.49,346.9,Shorten00
4.0,S047,pk,25.68,79.32,19.43,30.0,2.0,308.16,255.63,255.53,10.26,245.37,10.25,245.28,Shorten00
4.0,S054,pk,17.78,54.0,19.76,15.0,4.0,426.72,341.04,341.02,26.46,314.58,26.45,314.57,Shorten00
4.0,S062,pk,20.26,61.47,19.78,60.0,1.0,121.56,52.19,52.17,1.11,51.08,1.1,51.07,Shorten00
4.0,S072,pk,11.06,38.76,17.12,30.0,2.0,132.72,153.18,153.18,9.19,143.99,9.2,143.98,Shorten00
4.0,S1,pk,21.44,85.28,15.08,15.0,4.0,514.56,1287.38,1287.41,4.72,1282.66,4.66,1282.75,Shorten00
4.0,S200,pk,22.56,85.6,15.81,15.0,4.0,541.44,1428.29,1428.3,41.11,1387.18,41.07,1387.23,Shorten00
4.0,S201,pk,19.42,66.63,17.49,30.0,2.0,233.04,131.7,131.62,15.57,116.13,15.56,116.06,Shorten00
4.0,S205,pk,28.62,102.19,16.8,15.0,4.0,686.88,1731.26,1731.17,25.72,1705.54,25.67,1705.5,Shorten00
4.0,S209,pk,28.98,99.67,17.45,15.0,4.0,695.52,1668.28,1668.26,59.05,1609.23,59.06,1609.2,Shorten00
4.0,S213,pk,31.02,111.56,16.68,30.0,2.0,372.24,995.88,995.9,29.11,966.77,29.12,966.78,Shorten00
4.0,S217,pk,24.42,76.68,19.11,15.0,4.0,586.08,664.72,664.67,60.07,604.65,60.09,604.58,Shorten00
4.0,S218,pk,13.84,49.15,16.9,30.0,2.0,166.08,174.54,174.47,7.03,167.51,7.0,167.47,Shorten00
4.0,S220,pk,33.42,110.92,18.08,30.0,2.0,401.04,1056.18,1056.07,144.78,911.4,144.74,911.33,Shorten00
4.0,S223,pk,33.17,119.27,16.69,30.0,2.0,398.04,954.5,954.41,60.23,894.27,60.16,894.25,Shorten00
4.0,S227,pk,33.9,112.41,18.09,30.0,2.0,406.8,337.4,337.46,29.65,307.75,29.7,307.76,Shorten00
4.0,S236,pk,15.93,46.3,20.64,30.0,2.0,191.16,61.84,61.82,4.39,57.45,4.38,57.44,Shorten00
4.0,S240,pk,24.3,82.38,17.7,15.0,4.0,583.2,282.11,282.15,11.02,271.09,11.06,271.09,Shorten00
4.0,S248,pk,45.08,153.14,17.66,30.0,2.0,540.96,286.3,286.31,15.35,270.95,15.35,270.96,Shorten00
4.0,S31,pk,26.5,94.99,16.74,30.0,2.0,318.0,237.63,237.66,12.1,225.53,12.11,225.55,Shorten00
4.0,S455,pk,46.84,152.49,18.43,30.0,2.0,562.08,1329.95,1329.85,200.78,1129.17,200.73,1129.12,Shorten00
4.0,S470,pk,39.74,125.08,19.06,30.0,2.0,476.88,742.2,742.18,72.58,669.62,72.55,669.63,Shorten00
4.0,S509,pk,10.34,36.91,16.81,30.0,2.0,124.08,108.42,108.37,13.47,94.95,13.45,94.92,Shorten00
4.0,SF11,pk,7.8,30.12,15.54,60.0,1.0,46.8,49.39,49.39,0.0,49.39,0.0,49.39,Shorten00
4.0,SF202,pk,10.44,37.38,16.76,30.0,2.0,125.28,43.35,43.36,0.89,42.46,0.88,42.48,Shorten00
4.0,SF232,pk,15.34,50.74,18.14,30.0,2.0,184.08,53.2,53.1,0.87,52.33,0.83,52.27,Shorten00
4.0,SF453,pk,39.47,75.68,31.29,30.0,2.0,473.64,22.08,22.06,5.09,16.99,5.07,16.99,Shorten00
4.0,SF514,pk,12.18,44.22,16.53,30.0,2.0,146.16,95.98,95.95,17.68,78.3,17.66,78.29,Shorten00
4.0,SF525,pk,8.9,31.3,17.06,30.0,2.0,106.8,43.33,43.33,9.75,33.58,9.77,33.56,Shorten00
4.0,SF570,pk,14.72,43.52,20.29,30.0,2.0,176.64,80.84,80.84,0.32,80.52,0.33,80.51,Shorten00
4.0,SF578,pk,13.44,40.42,19.95,30.0,2.0,161.28,37.24,37.23,0.13,37.11,0.12,37.11,Shorten00
4.0,SF590,pk,11.44,39.39,17.43,30.0,2.0,137.28,70.63,70.56,4.97,65.66,4.98,65.58,Shorten00
4.0,SF94,pk,7.22,21.94,19.74,30.0,2.0,86.64,60.98,60.98,4.68,56.3,4.68,56.3,Shorten00
4.0,M805_Santaquin,pk,61.64,110.05,33.61,40.0,1.5,554.76,462.8,462.8,237.26,225.54,237.24,225.56,Shorten00
4.0,M806_EglMtn,pk,27.94,67.73,24.75,45.0,1.33,223.52,315.57,315.58,106.14,209.43,106.14,209.44,Shorten00
4.0,M807_NoCnty,pk,22.21,65.02,20.5,40.0,1.5,199.89,584.05,584.06,213.71,370.34,213.7,370.36,Shorten00
4.0,M822_Psn,pk,54.34,148.09,22.02,60.0,1.0,326.04,460.73,460.74,114.1,346.63,114.08,346.66,Shorten00
4.0,MF809,pk,21.39,64.92,19.77,30.0,2.0,256.68,64.42,64.44,8.17,56.25,8.16,56.28,Shorten00
4.0,O606,pk,4.96,13.82,21.53,360.0,0.17,4.96,0.01,0.01,0.0,0.01,0.0,0.01,Shorten00
4.0,S513,pk,32.36,110.76,17.53,30.0,2.0,388.32,228.42,228.38,34.59,193.83,34.6,193.78,Shorten00
4.0,S551,pk,15.23,44.32,20.62,30.0,2.0,182.76,27.82,27.84,6.33,21.49,6.33,21.51,Shorten00
4.0,M821_5YR2023,ok,37.33,95.77,23.39,30.0,2.0,746.6,174.97,175.03,19.96,155.01,19.98,155.05,Shorten00
4.0,M823_5RY2023,ok,19.12,60.44,18.98,30.0,2.0,382.4,182.29,182.28,10.98,171.31,10.99,171.29,Shorten00
4.0,M831_WPr,ok,23.68,84.57,16.8,30.0,2.0,473.6,309.96,309.87,10.59,299.37,10.54,299.33,Shorten00
4.0,M833_CntPr,ok,9.75,30.24,19.35,60.0,1.0,97.5,38.91,38.94,1.36,37.55,1.38,37.56,Shorten00
4.0,M834_EstPr,ok,25.64,84.76,18.15,30.0,2.0,512.8,223.57,223.6,7.9,215.67,7.91,215.69,Shorten00
4.0,M841_UVU,ok,5.32,20.63,15.47,30.0,2.0,106.4,31.05,31.06,0.93,30.12,0.93,30.13,Shorten00
4.0,M850_StateStree,ok,45.58,161.87,16.9,15.0,4.0,1823.2,1241.74,1241.65,91.7,1150.04,91.66,1149.99,Shorten00
4.0,M862_Orem,ok,28.28,100.6,16.87,30.0,2.0,565.6,174.75,174.78,9.04,165.71,9.06,165.72,Shorten00
4.0,M864_Thanksgivi,ok,7.25,26.25,16.57,30.0,2.0,145.0,50.03,49.99,3.87,46.16,3.88,46.11,Shorten00
4.0,M871_SLtoUtahCn,ok,26.46,80.12,19.82,60.0,1.0,264.6,27.0,26.98,1.93,25.07,1.93,25.05,Shorten00
4.0,O600,ok,46.04,159.75,17.29,15.0,4.0,1841.6,674.78,674.74,41.5,633.28,41.45,633.29,Shorten00
4.0,O601,ok,3.7,17.95,12.37,20.0,3.0,111.0,12.7,12.65,0.29,12.41,0.28,12.37,Shorten00
4.0,O604,ok,14.0,47.43,17.71,30.0,2.0,280.0,52.59,52.57,8.18,44.41,8.16,44.41,Shorten00
4.0,O607,ok,20.92,67.09,18.71,30.0,2.0,418.4,166.41,166.39,13.48,152.93,13.48,152.91,Shorten00
4.0,O609,ok,42.5,135.11,18.87,30.0,2.0,850.0,151.87,151.89,19.25,132.62,19.23,132.66,Shorten00
4.0,O612,ok,26.2,84.23,18.66,15.0,4.0,1048.0,593.15,593.12,19.82,573.33,19.83,573.29,Shorten00
4.0,O614,ok,17.94,56.13,19.18,30.0,2.0,358.8,76.54,76.51,0.97,75.57,0.96,75.55,Shorten00
4.0,O615,ok,15.08,45.88,19.72,30.0,2.0,301.6,79.59,79.57,5.45,74.14,5.47,74.1,Shorten00
4.0,O626,ok,28.38,82.98,20.52,30.0,2.0,567.6,109.48,109.41,8.08,101.4,8.02,101.39,Shorten00
4.0,O627,ok,18.58,60.02,18.57,30.0,2.0,371.6,81.16,81.22,5.04,76.12,5.03,76.19,Shorten00
4.0,O628,ok,12.92,47.58,16.29,30.0,2.0,258.4,82.19,82.17,9.36,72.83,9.33,72.84,Shorten00
4.0,O630,ok,48.72,108.36,26.98,60.0,1.0,487.2,183.34,183.38,10.21,173.13,10.2,173.18,Shorten00
4.0,O640,ok,35.1,118.95,17.7,30.0,2.0,702.0,168.88,168.86,11.81,157.07,11.85,157.01,Shorten00
4.0,O667,ok,2.75,9.93,16.62,30.0,2.0,55.0,1.49,1.49,0.01,1.48,0.01,1.48,Shorten00
4.0,OF605,ok,14.18,52.37,16.25,60.0,1.0,141.8,61.29,61.3,3.53,57.76,3.52,57.78,Shorten00
4.0,OF618,ok,14.04,45.02,18.71,30.0,2.0,280.8,87.15,87.13,5.65,81.5,5.64,81.49,Shorten00
4.0,OF620,ok,16.66,48.56,20.58,30.0,2.0,333.2,77.51,77.52,6.72,70.79,6.71,70.81,Shorten00
4.0,OF638,ok,13.4,37.45,21.47,60.0,1.0,134.0,24.79,24.75,0.16,24.63,0.16,24.59,Shorten00
4.0,S002,ok,8.42,39.19,12.89,15.0,4.0,336.8,1048.17,1048.13,53.02,995.15,53.0,995.13,Shorten00
4.0,S004,ok,23.85,85.2,16.8,30.0,2.0,477.0,689.61,689.63,12.29,677.32,12.31,677.32,Shorten00
4.0,S009,ok,19.62,73.38,16.04,15.0,4.0,784.8,836.22,836.23,6.2,830.02,6.2,830.03,Shorten00
4.0,S017,ok,15.42,61.75,14.98,30.0,2.0,308.4,285.65,285.65,20.05,265.6,20.04,265.61,Shorten00
4.0,S021,ok,15.7,57.33,16.43,15.0,4.0,628.0,1021.66,1021.6,73.21,948.45,73.16,948.44,Shorten00
4.0,S033,ok,12.54,39.88,18.87,15.0,4.0,501.6,421.65,421.63,18.52,403.13,18.53,403.1,Shorten00
4.0,S035,ok,28.18,93.59,18.07,15.0,4.0,1127.2,534.49,534.43,27.2,507.29,27.16,507.27,Shorten00
4.0,S039,ok,22.92,79.53,17.29,15.0,4.0,916.8,683.42,683.46,20.23,663.19,20.24,663.22,Shorten00
4.0,S045,ok,16.22,53.68,18.13,15.0,4.0,648.8,322.8,322.73,19.28,303.52,19.29,303.44,Shorten00
4.0,S047,ok,25.68,85.13,18.1,30.0,2.0,513.6,182.72,182.68,1.97,180.75,1.93,180.75,Shorten00
4.0,S054,ok,17.78,57.2,18.65,15.0,4.0,711.2,291.27,291.25,16.81,274.46,16.81,274.44,Shorten00
4.0,S062,ok,20.26,64.19,18.94,60.0,1.0,202.6,55.43,55.42,1.63,53.8,1.66,53.76,Shorten00
4.0,S072,ok,11.06,42.16,15.74,30.0,2.0,221.2,163.67,163.67,8.5,155.17,8.5,155.17,Shorten00
4.0,S1,ok,21.44,89.1,14.44,15.0,4.0,857.6,1469.41,1469.34,4.03,1465.38,3.96,1465.38,Shorten00
4.0,S200,ok,22.56,93.54,14.47,15.0,4.0,902.4,1751.84,1751.8,21.15,1730.69,21.16,1730.64,Shorten00
4.0,S201,ok,19.42,70.92,16.43,60.0,1.0,194.2,56.0,56.0,5.37,50.63,5.35,50.65,Shorten00
4.0,S205,ok,28.62,108.68,15.8,15.0,4.0,1144.8,2182.14,2182.01,17.39,2164.75,17.35,2164.66,Shorten00
4.0,S209,ok,28.98,105.13,16.54,15.0,4.0,1159.2,2031.37,2031.32,39.82,1991.55,39.77,1991.55,Shorten00
4.0,S213,ok,31.02,114.95,16.19,30.0,2.0,620.4,570.12,570.15,6.66,563.46,6.66,563.49,Shorten00
4.0,S217,ok,24.42,81.41,18.0,15.0,4.0,976.8,512.97,513.0,22.93,490.04,22.94,490.06,Shorten00
4.0,S218,ok,13.84,51.58,16.1,30.0,2.0,276.8,89.04,89.05,6.15,82.89,6.16,82.89,Shorten00
4.0,S220,ok,33.42,118.02,16.99,30.0,2.0,668.4,864.92,864.71,62.36,802.56,62.3,802.41,Shorten00
4.0,S223,ok,33.17,117.68,16.91,30.0,2.0,663.4,675.77,675.77,27.65,648.12,27.62,648.15,Shorten00
4.0,S227,ok,33.9,119.34,17.04,30.0,2.0,678.0,213.2,213.12,9.1,204.1,9.07,204.05,Shorten00
4.0,S236,ok,15.93,45.15,21.17,30.0,2.0,318.6,71.85,71.81,6.09,65.76,6.05,65.76,Shorten00
4.0,S240,ok,24.3,85.81,16.99,15.0,4.0,972.0,242.43,242.41,9.06,233.37,9.06,233.35,Shorten00
4.0,S248,ok,45.08,154.94,17.46,30.0,2.0,901.6,251.22,251.3,12.31,238.91,12.3,239.0,Shorten00
4.0,S31,ok,26.5,98.53,16.14,30.0,2.0,530.0,249.94,249.96,7.81,242.13,7.8,242.16,Shorten00
4.0,S455,ok,46.84,158.47,17.73,30.0,2.0,936.8,929.17,929.16,79.67,849.5,79.67,849.49,Shorten00
4.0,S470,ok,39.74,134.55,17.72,30.0,2.0,794.8,775.41,775.49,36.06,739.35,36.08,739.41,Shorten00
4.0,S509,ok,10.34,39.31,15.78,30.0,2.0,206.8,151.86,151.81,9.53,142.33,9.51,142.3,Shorten00
4.0,SF11,ok,7.8,28.63,16.35,60.0,1.0,78.0,40.35,40.35,0.0,40.35,0.0,40.35,Shorten00
4.0,SF202,ok,10.44,39.22,15.97,30.0,2.0,208.8,58.08,58.07,1.67,56.41,1.65,56.42,Shorten00
4.0,SF232,ok,15.34,50.79,18.12,30.0,2.0,306.8,68.81,68.82,1.66,67.15,1.67,67.15,Shorten00
4.0,SF453,ok,39.47,91.29,25.94,60.0,1.0,394.7,5.75,5.77,2.98,2.77,2.99,2.78,Shorten00
4.0,SF514,ok,12.18,48.13,15.18,30.0,2.0,243.6,95.98,96.0,15.79,80.19,15.77,80.23,Shorten00
4.0,SF525,ok,8.9,32.8,16.28,30.0,2.0,178.0,56.87,56.88,8.78,48.09,8.77,48.11,Shorten00
4.0,SF570,ok,14.72,46.97,18.8,30.0,2.0,294.4,76.85,76.83,0.5,76.35,0.47,76.36,Shorten00
4.0,SF578,ok,13.44,43.76,18.43,30.0,2.0,268.8,31.41,31.4,0.23,31.18,0.22,31.18,Shorten00
4.0,SF590,ok,11.44,42.49,16.15,30.0,2.0,228.8,63.69,63.7,4.28,59.41,4.28,59.42,Shorten00
4.0,SF94,ok,7.22,24.12,17.96,30.0,2.0,144.4,50.15,50.16,2.88,47.27,2.89,47.27,Shorten00
5.0,BRT56_R,pk,52.52,155.1,20.32,15.0,4.0,1260.48,3100.22,3100.24,904.42,2195.8,904.44,2195.8,Shorten00
5.0,MidValCon,pk,13.36,38.41,20.87,15.0,4.0,320.64,1037.93,1037.97,198.46,839.47,198.45,839.52,Shorten00
5.0,BRT56_R,ok,52.52,163.52,19.27,15.0,4.0,2100.8,2933.57,2933.56,514.06,2419.51,514.04,2419.52,Shorten00
5.0,MidValCon,ok,13.36,40.65,19.72,15.0,4.0,534.4,541.28,541.26,26.21,515.07,26.19,515.07,Shorten00
6.0,S451X,pk,21.64,38.2,33.99,30.0,2.0,259.68,0.75,0.75,0.0,0.75,0.0,0.75,Shorten00
6.0,S472X,pk,34.39,66.87,30.86,30.0,2.0,412.68,68.5,68.49,0.0,68.5,0.0,68.49,Shorten00
6.0,S473X,pk,42.74,109.25,23.47,30.0,2.0,512.88,597.35,597.33,348.77,248.58,348.76,248.57,Shorten00
7.0,Blue,pk,38.08,103.36,22.11,15.0,4.0,913.92,5510.5,5510.46,1140.83,4369.67,1140.83,4369.63,Shorten00
7.0,Green,pk,28.64,93.54,18.37,15.0,4.0,687.36,4755.36,4755.39,425.51,4329.85,425.54,4329.85,Shorten00
7.0,Red,pk,47.22,120.72,23.47,15.0,4.0,1133.28,13277.84,13277.81,3427.53,9850.31,3427.53,9850.28,Shorten00
7.0,Sline,pk,4.02,20.58,11.72,15.0,4.0,96.48,315.88,315.87,8.05,307.83,8.07,307.8,Shorten00
7.0,Blue,ok,38.08,103.36,22.11,15.0,4.0,1523.2,6239.08,6239.06,966.57,5272.51,966.58,5272.48,Shorten00
7.0,Green,ok,28.64,93.54,18.37,15.0,4.0,1145.6,6821.0,6821.01,497.15,6323.85,497.13,6323.88,Shorten00
7.0,Red,ok,47.22,120.72,23.47,15.0,4.0,1888.8,9260.64,9260.65,1217.01,8043.63,1216.99,8043.66,Shorten00
7.0,Sline,ok,4.02,20.58,11.72,15.0,4.0,160.8,447.8,447.78,6.85,440.95,6.85,440.93,Shorten00
8.0,RCRT_OGPN,pk,162.16,245.34,39.66,30.0,2.0,1945.92,10548.78,10548.74,6279.92,4268.86,6279.89,4268.85,Shorten00
8.0,RCRT_OGPN,ok,162.16,245.34,39.66,60.0,1.0,1621.6,5009.0,5009.04,2376.48,2632.52,2376.5,2632.54,Shorten00
9.0,630X,pk,9.86,40.51,14.6,10.0,6.0,354.96,1362.09,1362.1,524.68,837.41,524.69,837.41,Shorten00
9.0,M830X_ARPT,pk,11.28,27.28,24.81,30.0,2.0,135.36,16.58,16.6,3.03,13.55,3.03,13.57,Shorten00
9.0,UVX,pk,22.92,79.21,17.36,6.0,10.0,1375.2,7335.56,7335.59,1133.82,6201.74,1133.84,6201.75,Shorten00
9.0,630X,ok,9.86,43.11,13.72,10.0,6.0,591.6,665.53,665.6,30.36,635.17,30.38,635.22,Shorten00
9.0,M830X_ARPT,ok,11.28,29.37,23.04,30.0,2.0,225.6,31.19,31.18,1.71,29.48,1.71,29.47,Shorten00
9.0,UVX,ok,22.92,83.73,16.42,10.0,6.0,1375.2,3394.34,3394.31,97.89,3296.45,97.86,3296.45,Shorten00
