Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
NHB,Pk,A,2048,214.12,208.43,0.81,208.43,5.69,4.88,0.0,Shorten02
HBC,Pk,P,2048,45.0,38.07,0.0,45.0,0.0,0.0,6.93,Shorten02
HBC,Pk,A,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2048,191.17,100.87,0.12,100.87,90.3,0.9,0.0,Shorten02
HBSch,Pk,A,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2049,82.86,79.59,0.42,79.61,3.25,2.09,0.02,Shorten02
All,Pk,A,2049,634.69,460.13,1.59,460.13,174.56,8.01,0.0,Shorten02
HBW,Pk,P,2049,15.1,14.96,0.06,14.97,0.13,0.08,0.01,Shorten02
HBW,Pk,A,2049,63.78,62.45,0.62,62.45,1.33,0.71,0.0,Shorten02
HBO,Pk,P,2049,28.35,26.87,0.2,26.88,1.47,1.27,0.01,Shorten02
HBO,Pk,A,2049,60.93,55.5,0.56,55.5,5.43,4.86,0.0,Shorten02
NHB,Pk,P,2049,37.12,36.21,0.16,36.22,0.9,0.74,0.01,Shorten02
NHB,Pk,A,2049,36.23,35.3,0.15,35.3,0.93,0.78,0.0,Shorten02
HBC,Pk,P,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBC,Pk,A,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2049,2.29,1.55,0.0,1.55,0.74,0.01,0.0,Shorten02
HBSch,Pk,A,2049,473.74,306.88,0.24,306.88,166.86,1.67,0.0,Shorten02
All,Pk,P,2050,1661.47,1564.88,8.94,1565.92,95.56,48.86,1.04,Shorten02
All,Pk,A,2050,522.22,476.62,4.28,476.62,45.6,41.32,0.0,Shorten02
HBW,Pk,P,2050,448.5,445.99,1.79,446.33,2.16,0.37,0.35,Shorten02
HBW,Pk,A,2050,2.14,2.14,0.0,2.14,0.0,0.0,0.0,Shorten02
HBO,Pk,P,2050,1005.07,951.55,6.72,952.2,52.87,46.16,0.66,Shorten02
HBO,Pk,A,2050,436.32,393.09,3.92,393.09,43.23,39.31,0.0,Shorten02
NHB,Pk,P,2050,85.35,83.02,0.36,83.03,2.31,1.95,0.01,Shorten02
NHB,Pk,A,2050,83.76,81.39,0.35,81.39,2.37,2.01,0.0,Shorten02
HBC,Pk,P,2050,1.0,0.97,0.0,1.0,0.0,0.0,0.03,Shorten02
HBC,Pk,A,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2050,121.56,83.35,0.07,83.35,38.21,0.38,0.0,Shorten02
HBSch,Pk,A,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2051,1715.53,1563.48,9.89,1564.79,150.74,75.15,1.31,Shorten02
All,Pk,A,2051,508.04,452.13,4.1,452.13,55.91,51.81,0.0,Shorten02
HBW,Pk,P,2051,439.37,436.56,1.74,437.01,2.36,0.63,0.44,Shorten02
HBW,Pk,A,2051,2.16,2.16,0.0,2.16,0.0,0.0,0.0,Shorten02
HBO,Pk,P,2051,1057.33,978.41,7.69,979.03,78.3,70.62,0.62,Shorten02
HBO,Pk,A,2051,424.77,372.52,3.73,372.52,52.25,48.52,0.0,Shorten02
NHB,Pk,P,2051,83.25,79.61,0.38,79.62,3.62,3.24,0.01,Shorten02
NHB,Pk,A,2051,81.11,77.45,0.37,77.45,3.66,3.29,0.0,Shorten02
HBC,Pk,P,2051,7.0,6.76,0.0,7.0,0.0,0.0,0.24,Shorten02
HBC,Pk,A,2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2051,128.58,62.13,0.08,62.13,66.45,0.66,0.0,Shorten02
HBSch,Pk,A,2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2052,2876.78,2600.03,17.55,2603.29,273.48,131.79,3.26,Shorten02
All,Pk,A,2052,1279.84,1014.5,8.79,1014.5,265.34,107.73,0.0,Shorten02
HBW,Pk,P,2052,710.17,702.29,3.49,703.11,7.06,3.57,0.82,Shorten02
HBW,Pk,A,2052,85.24,81.21,0.84,81.21,4.02,3.18,0.0,Shorten02
HBO,Pk,P,2052,1748.89,1615.24,13.07,1616.45,132.44,119.37,1.21,Shorten02
HBO,Pk,A,2052,814.11,711.46,6.97,711.46,102.65,95.68,0.0,Shorten02
NHB,Pk,P,2052,184.35,175.89,0.84,175.92,8.44,7.59,0.03,Shorten02
NHB,Pk,A,2052,180.62,172.45,0.81,172.45,8.17,7.37,0.0,Shorten02
HBC,Pk,P,2052,22.0,20.79,0.0,22.0,0.0,0.0,1.21,Shorten02
HBC,Pk,A,2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2052,211.37,85.82,0.15,85.82,125.55,1.25,0.0,Shorten02
HBSch,Pk,A,2052,199.87,49.38,0.17,49.38,150.49,1.5,0.0,Shorten02
All,Pk,P,2053,6419.09,5894.73,43.37,5910.04,509.05,307.8,15.31,Shorten02
All,Pk,A,2053,3712.99,3379.2,30.23,3379.2,333.79,303.56,0.0,Shorten02
HBW,Pk,P,2053,1738.44,1709.09,11.6,1711.48,26.96,15.36,2.39,Shorten02
HBW,Pk,A,2053,292.06,275.05,3.48,275.05,17.01,13.53,0.0,Shorten02
HBO,Pk,P,2053,3666.65,3370.91,28.4,3373.67,292.98,264.58,2.76,Shorten02
HBO,Pk,A,2053,2742.58,2455.13,23.56,2455.13,287.45,263.89,0.0,Shorten02
NHB,Pk,P,2053,690.67,661.11,3.18,661.22,29.44,26.27,0.11,Shorten02
NHB,Pk,A,2053,678.35,649.02,3.19,649.02,29.33,26.14,0.0,Shorten02
HBC,Pk,P,2053,65.0,54.95,0.0,65.0,0.0,0.0,10.05,Shorten02
HBC,Pk,A,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2053,258.33,98.66,0.19,98.66,159.66,1.59,0.0,Shorten02
HBSch,Pk,A,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2054,1810.31,1682.71,10.42,1699.28,111.03,63.65,16.57,Shorten02
All,Pk,A,2054,763.65,691.4,6.05,691.4,72.26,66.21,0.0,Shorten02
HBW,Pk,P,2054,510.14,506.59,2.68,507.03,3.11,0.43,0.45,Shorten02
HBW,Pk,A,2054,3.14,3.14,0.0,3.14,0.0,0.0,0.0,Shorten02
HBO,Pk,P,2054,1049.87,982.8,7.19,983.67,66.2,59.0,0.87,Shorten02
HBO,Pk,A,2054,638.45,570.56,5.56,570.56,67.89,62.32,0.0,Shorten02
NHB,Pk,P,2054,124.7,120.34,0.5,120.36,4.34,3.85,0.02,Shorten02
NHB,Pk,A,2054,122.07,117.7,0.49,117.7,4.37,3.88,0.0,Shorten02
HBC,Pk,P,2054,48.0,32.76,0.0,48.0,0.0,0.0,15.24,Shorten02
HBC,Pk,A,2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2054,77.6,40.22,0.05,40.22,37.38,0.37,0.0,Shorten02
HBSch,Pk,A,2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2055,2876.1,2652.44,16.45,2663.08,213.02,119.92,10.64,Shorten02
All,Pk,A,2055,1223.82,1093.39,9.5,1093.39,130.42,120.93,0.0,Shorten02
HBW,Pk,P,2055,729.66,722.3,3.72,723.13,6.52,2.8,0.84,Shorten02
HBW,Pk,A,2055,37.99,35.78,0.41,35.78,2.21,1.8,0.0,Shorten02
HBO,Pk,P,2055,1556.8,1439.42,11.49,1440.58,116.22,104.73,1.16,Shorten02
HBO,Pk,A,2055,933.6,817.89,7.99,817.89,115.71,107.72,0.0,Shorten02
NHB,Pk,P,2055,257.7,244.91,1.14,244.95,12.75,11.61,0.04,Shorten02
NHB,Pk,A,2055,252.23,239.72,1.1,239.72,12.51,11.41,0.0,Shorten02
HBC,Pk,P,2055,206.0,197.4,0.0,206.0,0.0,0.0,8.6,Shorten02
HBC,Pk,A,2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2055,125.94,48.42,0.09,48.42,77.52,0.77,0.0,Shorten02
HBSch,Pk,A,2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2056,3553.68,3316.41,25.02,3319.64,234.04,146.67,3.23,Shorten02
All,Pk,A,2056,1566.18,1415.33,12.23,1415.33,150.86,138.63,0.0,Shorten02
HBW,Pk,P,2056,1033.91,1023.38,8.58,1024.25,9.66,1.08,0.87,Shorten02
HBW,Pk,A,2056,6.32,6.32,0.0,6.32,0.0,0.0,0.0,Shorten02
HBO,Pk,P,2056,2096.21,1941.12,15.3,1943.04,153.18,137.88,1.92,Shorten02
HBO,Pk,A,2056,1309.91,1167.4,11.21,1167.4,142.51,131.3,0.0,Shorten02
NHB,Pk,P,2056,255.43,247.25,1.05,247.29,8.14,7.09,0.04,Shorten02
NHB,Pk,A,2056,249.96,241.6,1.02,241.6,8.35,7.33,0.0,Shorten02
HBC,Pk,P,2056,14.0,13.6,0.0,14.0,0.0,0.0,0.4,Shorten02
HBC,Pk,A,2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2056,154.12,91.06,0.08,91.06,63.06,0.63,0.0,Shorten02
HBSch,Pk,A,2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2057,1731.82,1602.31,10.48,1604.12,127.7,74.8,1.81,Shorten02
All,Pk,A,2057,1962.56,1540.99,10.85,1540.99,421.57,95.88,0.0,Shorten02
HBW,Pk,P,2057,461.63,452.5,2.52,453.02,8.61,6.09,0.52,Shorten02
HBW,Pk,A,2057,292.25,280.59,2.86,280.59,11.65,8.8,0.0,Shorten02
HBO,Pk,P,2057,949.71,882.87,6.92,883.48,66.22,59.3,0.61,Shorten02
HBO,Pk,A,2057,769.06,687.1,6.6,687.1,81.96,75.37,0.0,Shorten02
NHB,Pk,P,2057,235.74,225.73,0.99,225.77,9.98,8.99,0.04,Shorten02
NHB,Pk,A,2057,232.05,222.54,0.98,222.54,9.52,8.53,0.0,Shorten02
HBC,Pk,P,2057,15.0,14.36,0.0,15.0,0.0,0.0,0.64,Shorten02
HBC,Pk,A,2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2057,69.74,26.85,0.05,26.85,42.89,0.43,0.0,Shorten02
HBSch,Pk,A,2057,669.2,350.77,0.41,350.77,318.43,3.18,0.0,Shorten02
All,Pk,P,2058,6121.87,5706.35,39.45,5712.05,409.83,291.68,5.69,Shorten02
All,Pk,A,2058,3938.0,3576.9,28.29,3576.9,361.1,293.5,0.0,Shorten02
HBW,Pk,P,2058,1661.21,1627.36,11.25,1629.13,32.08,20.83,1.77,Shorten02
HBW,Pk,A,2058,523.64,496.6,5.51,496.6,27.04,21.53,0.0,Shorten02
HBO,Pk,P,2058,3481.77,3209.31,25.1,3211.88,269.89,244.79,2.57,Shorten02
HBO,Pk,A,2058,2539.29,2273.34,19.92,2273.34,265.95,246.04,0.0,Shorten02
NHB,Pk,P,2058,717.59,689.42,2.79,689.54,28.06,25.27,0.12,Shorten02
NHB,Pk,A,2058,704.19,675.83,2.81,675.83,28.35,25.54,0.0,Shorten02
HBC,Pk,P,2058,17.0,15.6,0.17,16.83,0.17,0.0,1.23,Shorten02
HBC,Pk,A,2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2058,244.3,164.67,0.14,164.67,79.63,0.79,0.0,Shorten02
HBSch,Pk,A,2058,170.89,131.13,0.06,131.13,39.76,0.4,0.0,Shorten02
All,Pk,P,2059,256.12,250.59,1.35,250.71,5.41,2.21,0.12,Shorten02
All,Pk,A,2059,106.61,104.05,0.65,104.05,2.55,1.91,0.0,Shorten02
HBW,Pk,P,2059,76.87,76.44,0.35,76.5,0.37,0.02,0.06,Shorten02
HBW,Pk,A,2059,0.48,0.48,0.0,0.48,0.0,0.0,0.0,Shorten02
HBO,Pk,P,2059,150.51,147.42,0.95,147.47,3.04,2.09,0.06,Shorten02
HBO,Pk,A,2059,90.15,87.72,0.6,87.72,2.43,1.83,0.0,Shorten02
NHB,Pk,P,2059,16.22,16.1,0.05,16.1,0.13,0.07,0.0,Shorten02
NHB,Pk,A,2059,15.98,15.85,0.05,15.85,0.13,0.08,0.0,Shorten02
HBC,Pk,P,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBC,Pk,A,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2059,12.51,10.64,0.0,10.64,1.87,0.02,0.0,Shorten02
HBSch,Pk,A,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2060,60.3,59.73,0.18,59.74,0.56,0.38,0.01,Shorten02
All,Pk,A,2060,348.96,342.7,2.36,342.7,6.26,3.91,0.0,Shorten02
HBW,Pk,P,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBW,Pk,A,2060,162.6,161.17,1.19,161.17,1.44,0.25,0.0,Shorten02
HBO,Pk,P,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBO,Pk,A,2060,126.74,122.5,0.98,122.5,4.24,3.26,0.0,Shorten02
NHB,Pk,P,2060,60.3,59.73,0.18,59.74,0.56,0.38,0.01,Shorten02
NHB,Pk,A,2060,59.62,59.03,0.19,59.03,0.59,0.4,0.0,Shorten02
HBC,Pk,P,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBC,Pk,A,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,A,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2061,176.46,172.66,0.59,172.69,3.77,3.18,0.03,Shorten02
All,Pk,A,2061,737.89,721.62,4.46,721.62,16.27,11.81,0.0,Shorten02
HBW,Pk,P,2061,0.7,0.69,0.0,0.69,0.01,0.01,0.0,Shorten02
HBW,Pk,A,2061,287.96,285.67,1.97,285.67,2.29,0.32,0.0,Shorten02
HBO,Pk,P,2061,1.8,1.68,0.01,1.68,0.12,0.11,0.0,Shorten02
HBO,Pk,A,2061,278.37,268.1,1.92,268.1,10.27,8.35,0.0,Shorten02
NHB,Pk,P,2061,173.84,170.17,0.57,170.2,3.63,3.07,0.03,Shorten02
NHB,Pk,A,2061,171.56,167.85,0.57,167.85,3.71,3.14,0.0,Shorten02
HBC,Pk,P,2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBC,Pk,A,2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2061,0.12,0.11,0.0,0.11,0.01,0.0,0.0,Shorten02
HBSch,Pk,A,2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2062,2741.86,2545.01,18.86,2561.2,180.66,84.61,16.18,Shorten02
All,Pk,A,2062,1156.19,976.98,8.42,976.98,179.21,52.81,0.0,Shorten02
HBW,Pk,P,2062,689.36,676.07,4.64,680.51,8.85,4.21,4.43,Shorten02
HBW,Pk,A,2062,59.05,57.09,0.6,57.09,1.95,1.35,0.0,Shorten02
HBO,Pk,P,2062,1613.54,1524.2,12.93,1525.36,88.17,75.24,1.16,Shorten02
HBO,Pk,A,2062,744.24,692.03,6.78,692.03,52.21,45.43,0.0,Shorten02
NHB,Pk,P,2062,168.82,163.47,0.93,163.51,5.31,4.38,0.03,Shorten02
NHB,Pk,A,2062,166.94,161.21,0.89,161.21,5.72,4.83,0.0,Shorten02
HBC,Pk,P,2062,66.01,55.2,0.26,65.75,0.26,0.0,10.55,Shorten02
HBC,Pk,A,2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2062,204.13,126.07,0.1,126.07,78.07,0.78,0.0,Shorten02
HBSch,Pk,A,2062,185.96,66.64,0.15,66.64,119.32,1.19,0.0,Shorten02
All,Pk,P,2063,1206.24,1138.5,7.78,1141.62,64.61,42.68,3.12,Shorten02
All,Pk,A,2063,1903.76,1824.57,17.1,1824.57,79.19,62.1,0.0,Shorten02
HBW,Pk,P,2063,208.08,201.48,1.55,202.51,5.57,4.02,1.03,Shorten02
HBW,Pk,A,2063,698.45,682.23,7.89,682.23,16.22,8.33,0.0,Shorten02
HBO,Pk,P,2063,436.85,411.24,3.43,411.45,25.41,21.98,0.2,Shorten02
HBO,Pk,A,2063,712.13,670.4,6.58,670.4,41.73,35.15,0.0,Shorten02
NHB,Pk,P,2063,496.48,477.09,2.75,477.2,19.28,16.53,0.11,Shorten02
NHB,Pk,A,2063,493.18,471.94,2.62,471.94,21.24,18.61,0.0,Shorten02
HBC,Pk,P,2063,19.0,17.18,0.04,18.96,0.04,0.0,1.78,Shorten02
HBC,Pk,A,2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2063,45.83,31.51,0.02,31.51,14.32,0.14,0.0,Shorten02
HBSch,Pk,A,2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2064,2675.14,2512.47,17.7,2516.75,158.39,103.18,4.29,Shorten02
All,Pk,A,2064,2932.26,2793.41,24.59,2793.41,138.85,114.27,0.0,Shorten02
HBW,Pk,P,2064,463.99,450.3,3.6,452.6,11.39,7.79,2.3,Shorten02
HBW,Pk,A,2064,488.0,474.5,5.9,474.5,13.5,7.6,0.0,Shorten02
HBO,Pk,P,2064,996.55,936.45,7.88,936.92,59.63,51.75,0.48,Shorten02
HBO,Pk,A,2064,1350.51,1277.98,12.76,1277.98,72.53,59.77,0.0,Shorten02
NHB,Pk,P,2064,1100.78,1051.2,6.1,1051.43,49.35,43.25,0.23,Shorten02
NHB,Pk,A,2064,1093.75,1040.93,5.92,1040.93,52.82,46.9,0.0,Shorten02
HBC,Pk,P,2064,8.0,6.65,0.07,7.93,0.07,0.0,1.28,Shorten02
HBC,Pk,A,2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2064,105.82,67.88,0.06,67.88,37.95,0.38,0.0,Shorten02
HBSch,Pk,A,2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2065,1050.48,975.24,7.59,985.91,64.57,32.41,10.67,Shorten02
All,Pk,A,2065,432.1,397.56,3.38,397.56,34.54,16.62,0.0,Shorten02
HBW,Pk,P,2065,270.43,264.79,2.16,266.32,4.11,1.96,1.53,Shorten02
HBW,Pk,A,2065,24.94,24.46,0.21,24.46,0.47,0.27,0.0,Shorten02
HBO,Pk,P,2065,605.17,571.61,4.98,571.93,33.24,28.26,0.32,Shorten02
HBO,Pk,A,2065,308.93,292.1,2.78,292.1,16.83,14.05,0.0,Shorten02
NHB,Pk,P,2065,70.99,68.64,0.38,68.66,2.33,1.94,0.01,Shorten02
NHB,Pk,A,2065,70.38,67.85,0.38,67.85,2.53,2.15,0.0,Shorten02
HBC,Pk,P,2065,47.0,38.16,0.03,46.97,0.03,0.0,8.81,Shorten02
HBC,Pk,A,2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2065,56.89,32.04,0.03,32.04,24.85,0.25,0.0,Shorten02
HBSch,Pk,A,2065,27.84,13.14,0.02,13.14,14.71,0.15,0.0,Shorten02
All,Pk,P,2066,3074.45,2883.83,23.26,2901.01,173.43,87.87,17.19,Shorten02
All,Pk,A,2066,2748.9,2466.56,14.95,2466.56,282.34,74.19,0.0,Shorten02
HBW,Pk,P,2066,768.56,751.82,6.38,755.98,12.57,6.19,4.16,Shorten02
HBW,Pk,A,2066,292.42,284.3,3.18,284.3,8.12,4.94,0.0,Shorten02
HBO,Pk,P,2066,1649.33,1563.65,13.61,1564.48,84.85,71.24,0.83,Shorten02
HBO,Pk,A,2066,1066.95,1000.82,9.27,1000.82,66.13,56.86,0.0,Shorten02
NHB,Pk,P,2066,429.73,417.59,2.23,417.7,12.04,9.81,0.1,Shorten02
NHB,Pk,A,2066,427.94,415.3,2.2,415.3,12.63,10.43,0.0,Shorten02
HBC,Pk,P,2066,78.01,64.97,0.94,77.07,0.94,0.0,12.1,Shorten02
HBC,Pk,A,2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2066,148.81,85.79,0.1,85.79,63.03,0.63,0.0,Shorten02
HBSch,Pk,A,2066,961.59,766.13,0.31,766.13,195.46,1.95,0.0,Shorten02
All,Pk,P,2067,1760.43,1664.67,13.95,1669.79,90.64,51.15,5.12,Shorten02
All,Pk,A,2067,1378.94,1317.75,10.94,1317.75,61.19,50.25,0.0,Shorten02
HBW,Pk,P,2067,445.56,434.65,4.27,437.33,8.23,3.95,2.68,Shorten02
HBW,Pk,A,2067,272.29,265.54,2.69,265.54,6.75,4.06,0.0,Shorten02
HBO,Pk,P,2067,930.51,881.44,8.11,881.99,48.51,40.4,0.56,Shorten02
HBO,Pk,A,2067,803.55,757.23,6.73,757.23,46.32,39.59,0.0,Shorten02
NHB,Pk,P,2067,304.63,296.48,1.53,296.56,8.06,6.53,0.08,Shorten02
NHB,Pk,A,2067,303.1,294.98,1.52,294.98,8.13,6.6,0.0,Shorten02
HBC,Pk,P,2067,16.0,14.2,0.0,16.0,0.0,0.0,1.8,Shorten02
HBC,Pk,A,2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2067,63.74,37.9,0.04,37.9,25.84,0.26,0.0,Shorten02
HBSch,Pk,A,2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2068,639.01,590.46,4.77,607.53,31.48,16.07,17.07,Shorten02
All,Pk,A,2068,231.1,218.4,1.83,218.4,12.7,10.87,0.0,Shorten02
HBW,Pk,P,2068,162.26,159.15,1.56,160.21,2.05,0.48,1.06,Shorten02
HBW,Pk,A,2068,1.2,1.2,0.0,1.2,0.0,0.0,0.0,Shorten02
HBO,Pk,P,2068,331.86,313.99,2.98,314.13,17.73,14.75,0.14,Shorten02
HBO,Pk,A,2068,190.77,179.03,1.62,179.03,11.74,10.11,0.0,Shorten02
NHB,Pk,P,2068,39.23,38.28,0.21,38.29,0.94,0.73,0.01,Shorten02
NHB,Pk,A,2068,39.13,38.17,0.21,38.17,0.97,0.76,0.0,Shorten02
HBC,Pk,P,2068,82.01,66.15,0.0,82.01,0.0,0.0,15.86,Shorten02
HBC,Pk,A,2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2068,23.65,12.89,0.01,12.89,10.76,0.11,0.0,Shorten02
HBSch,Pk,A,2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2069,4126.63,3868.97,31.52,3877.99,248.64,143.81,9.02,Shorten02
All,Pk,A,2069,3607.87,3349.39,26.54,3349.39,258.48,152.13,0.0,Shorten02
HBW,Pk,P,2069,919.5,894.35,9.15,900.44,19.06,9.91,6.09,Shorten02
HBW,Pk,A,2069,506.63,491.42,5.35,491.42,15.2,9.85,0.0,Shorten02
HBO,Pk,P,2069,1957.96,1836.2,17.06,1837.3,120.66,103.6,1.1,Shorten02
HBO,Pk,A,2069,1944.59,1816.79,15.96,1816.79,127.8,111.84,0.0,Shorten02
NHB,Pk,P,2069,1019.49,984.5,5.15,984.78,34.71,29.56,0.28,Shorten02
NHB,Pk,A,2069,1017.23,982.47,5.13,982.47,34.76,29.63,0.0,Shorten02
HBC,Pk,P,2069,80.0,78.37,0.08,79.92,0.08,0.0,1.55,Shorten02
HBC,Pk,A,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2069,149.68,75.55,0.09,75.55,74.13,0.74,0.0,Shorten02
HBSch,Pk,A,2069,139.43,58.71,0.11,58.71,80.72,0.81,0.0,Shorten02
All,Pk,P,2070,3170.22,2997.85,26.75,3017.54,152.68,91.57,19.69,Shorten02
All,Pk,A,2070,1593.3,1510.23,11.86,1510.23,83.07,71.2,0.0,Shorten02
HBW,Pk,P,2070,890.77,870.49,9.09,877.56,13.2,4.11,7.07,Shorten02
HBW,Pk,A,2070,118.06,114.97,0.98,114.97,3.09,2.11,0.0,Shorten02
HBO,Pk,P,2070,1779.82,1680.72,16.14,1681.76,98.06,81.92,1.03,Shorten02
HBO,Pk,A,2070,1203.54,1130.07,9.52,1130.07,73.46,63.94,0.0,Shorten02
NHB,Pk,P,2070,272.47,265.84,1.36,265.92,6.55,5.19,0.08,Shorten02
NHB,Pk,A,2070,271.7,265.19,1.36,265.19,6.51,5.16,0.0,Shorten02
HBC,Pk,P,2070,114.01,102.4,0.11,113.9,0.11,0.0,11.51,Shorten02
HBC,Pk,A,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2070,113.16,78.4,0.05,78.4,34.76,0.35,0.0,Shorten02
HBSch,Pk,A,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2071,2809.34,2665.98,23.95,2678.38,130.96,84.6,12.41,Shorten02
All,Pk,A,2071,1809.29,1725.96,13.06,1725.96,83.33,70.27,0.0,Shorten02
HBW,Pk,P,2071,687.66,671.13,7.54,676.53,11.13,3.6,5.4,Shorten02
HBW,Pk,A,2071,125.96,122.54,1.29,122.54,3.41,2.13,0.0,Shorten02
HBO,Pk,P,2071,1416.44,1334.59,13.2,1335.45,80.99,67.79,0.86,Shorten02
HBO,Pk,A,2071,1124.28,1060.3,8.85,1060.3,63.98,55.13,0.0,Shorten02
NHB,Pk,P,2071,559.65,543.54,2.93,543.73,15.91,12.99,0.19,Shorten02
NHB,Pk,A,2071,559.06,543.12,2.92,543.12,15.94,13.02,0.0,Shorten02
HBC,Pk,P,2071,48.0,41.79,0.25,47.75,0.25,0.0,5.96,Shorten02
HBC,Pk,A,2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2071,97.59,74.92,0.04,74.92,22.68,0.23,0.0,Shorten02
HBSch,Pk,A,2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2072,2179.04,2020.58,15.29,2039.58,139.46,93.4,19.0,Shorten02
All,Pk,A,2072,907.72,823.78,7.89,823.78,83.93,76.04,0.0,Shorten02
HBW,Pk,P,2072,602.98,592.3,4.11,594.84,8.14,4.03,2.54,Shorten02
HBW,Pk,A,2072,4.34,4.34,0.0,4.34,0.0,0.0,0.0,Shorten02
HBO,Pk,P,2072,1248.02,1153.92,10.09,1155.1,92.92,82.83,1.18,Shorten02
HBO,Pk,A,2072,756.07,679.08,7.1,679.08,76.99,69.89,0.0,Shorten02
NHB,Pk,P,2072,149.56,142.49,0.82,142.52,7.04,6.22,0.03,Shorten02
NHB,Pk,A,2072,147.31,140.36,0.8,140.36,6.95,6.15,0.0,Shorten02
HBC,Pk,P,2072,85.0,69.52,0.23,84.77,0.23,0.0,15.25,Shorten02
HBC,Pk,A,2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBSch,Pk,P,2072,93.48,62.35,0.05,62.35,31.13,0.31,0.0,Shorten02
HBSch,Pk,A,2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Pk,P,2073,982.41,920.46,6.92,923.38,59.03,40.78,2.92,Shorten02
