Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBO,Pk,P,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBO,Pk,A,791,81.31,77.18,0.7,77.18,4.13,3.44,0.0,Shorten00
NHB,Pk,P,791,17.52,17.3,0.06,17.31,0.21,0.14,0.01,Shorten00
NHB,Pk,A,791,16.97,16.75,0.06,16.75,0.22,0.16,0.0,Shorten00
HBC,Pk,P,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBC,Pk,A,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,A,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,792,148.55,138.85,0.89,140.41,8.14,3.91,1.56,Shorten00
All,Pk,A,792,79.79,75.41,0.62,75.41,4.38,3.76,0.0,Shorten00
HBW,Pk,P,792,41.17,40.12,0.16,40.85,0.32,0.16,0.73,Shorten00
HBW,Pk,A,792,11.46,11.28,0.08,11.28,0.19,0.11,0.0,Shorten00
HBO,Pk,P,792,83.22,78.93,0.67,79.02,4.2,3.53,0.09,Shorten00
HBO,Pk,A,792,56.06,52.14,0.49,52.14,3.93,3.44,0.0,Shorten00
NHB,Pk,P,792,12.5,12.25,0.05,12.26,0.24,0.19,0.01,Shorten00
NHB,Pk,A,792,12.26,12.0,0.05,12.0,0.26,0.21,0.0,Shorten00
HBC,Pk,P,792,6.0,5.27,0.0,6.0,0.0,0.0,0.73,Shorten00
HBC,Pk,A,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,792,5.66,2.28,0.0,2.28,3.37,0.03,0.0,Shorten00
HBSch,Pk,A,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,793,2371.16,2196.57,13.87,2241.64,129.52,69.0,45.07,Shorten00
All,Pk,A,793,827.62,761.43,6.04,763.28,64.34,58.3,1.85,Shorten00
HBW,Pk,P,793,617.51,591.92,2.21,614.55,2.97,0.76,22.63,Shorten00
HBW,Pk,A,793,15.91,15.48,0.08,15.54,0.37,0.29,0.06,Shorten00
HBO,Pk,P,793,1416.31,1332.15,11.03,1340.22,76.09,65.06,8.07,Shorten00
HBO,Pk,A,793,663.85,601.6,5.4,603.22,60.63,55.23,1.62,Shorten00
NHB,Pk,P,793,150.87,147.32,0.56,147.58,3.29,2.72,0.26,Shorten00
NHB,Pk,A,793,147.86,144.35,0.57,144.52,3.34,2.78,0.17,Shorten00
HBC,Pk,P,793,61.0,46.9,0.0,61.0,0.0,0.0,14.1,Shorten00
HBC,Pk,A,793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,793,125.47,78.29,0.07,78.29,47.18,0.47,0.0,Shorten00
HBSch,Pk,A,793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,794,25.76,25.42,0.08,25.43,0.33,0.25,0.01,Shorten00
All,Pk,A,794,209.9,206.56,1.47,206.56,3.33,1.87,0.0,Shorten00
HBW,Pk,P,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBW,Pk,A,794,104.7,103.57,0.78,103.57,1.13,0.35,0.0,Shorten00
HBO,Pk,P,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBO,Pk,A,794,80.08,78.22,0.61,78.22,1.86,1.25,0.0,Shorten00
NHB,Pk,P,794,25.76,25.42,0.08,25.43,0.33,0.25,0.01,Shorten00
NHB,Pk,A,794,25.12,24.78,0.08,24.78,0.34,0.26,0.0,Shorten00
HBC,Pk,P,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBC,Pk,A,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,A,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,795,1700.97,1570.99,9.67,1598.76,102.22,48.5,27.77,Shorten00
All,Pk,A,795,669.7,542.99,4.26,543.82,125.88,38.66,0.83,Shorten00
HBW,Pk,P,795,427.06,415.14,1.72,424.23,2.83,1.11,9.09,Shorten00
HBW,Pk,A,795,41.59,40.13,0.28,40.26,1.33,1.05,0.13,Shorten00
HBO,Pk,P,795,968.12,912.85,7.47,915.72,52.41,44.94,2.87,Shorten00
HBO,Pk,A,795,414.91,376.1,3.45,376.74,38.17,34.72,0.64,Shorten00
NHB,Pk,P,795,108.52,105.98,0.43,106.09,2.43,2.0,0.11,Shorten00
NHB,Pk,A,795,106.8,104.26,0.43,104.32,2.48,2.05,0.06,Shorten00
HBC,Pk,P,795,86.0,70.3,0.0,86.0,0.0,0.0,15.7,Shorten00
HBC,Pk,A,795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,795,111.27,66.72,0.05,66.72,44.55,0.45,0.0,Shorten00
HBSch,Pk,A,795,106.4,22.5,0.09,22.5,83.89,0.84,0.0,Shorten00
All,Pk,P,796,1209.67,1133.16,6.94,1148.02,61.66,30.19,14.86,Shorten00
All,Pk,A,796,400.32,370.83,2.94,371.5,28.82,25.88,0.67,Shorten00
HBW,Pk,P,796,324.33,314.97,1.19,322.96,1.37,0.19,7.99,Shorten00
HBW,Pk,A,796,3.73,3.72,0.0,3.73,0.0,0.0,0.01,Shorten00
HBO,Pk,P,796,721.53,684.92,5.44,687.5,34.03,28.59,2.59,Shorten00
HBO,Pk,A,796,322.96,295.01,2.65,295.61,27.35,24.7,0.61,Shorten00
NHB,Pk,P,796,74.99,73.45,0.29,73.54,1.45,1.16,0.09,Shorten00
NHB,Pk,A,796,73.63,72.11,0.29,72.16,1.48,1.19,0.05,Shorten00
HBC,Pk,P,796,20.0,15.8,0.0,20.0,0.0,0.0,4.2,Shorten00
HBC,Pk,A,796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,796,68.82,44.01,0.03,44.01,24.81,0.25,0.0,Shorten00
HBSch,Pk,A,796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,797,1539.0,1433.78,9.69,1445.37,93.63,60.05,11.59,Shorten00
All,Pk,A,797,573.84,524.95,4.33,525.1,48.75,44.42,0.14,Shorten00
HBW,Pk,P,797,433.46,423.83,2.39,429.09,4.37,1.98,5.26,Shorten00
HBW,Pk,A,797,5.53,5.53,0.0,5.53,0.0,0.0,0.0,Shorten00
HBO,Pk,P,797,888.71,826.0,6.81,827.08,61.62,54.81,1.09,Shorten00
HBO,Pk,A,797,462.25,417.02,3.87,417.16,45.1,41.23,0.13,Shorten00
NHB,Pk,P,797,108.09,104.57,0.46,104.62,3.47,3.01,0.04,Shorten00
NHB,Pk,A,797,106.06,102.4,0.46,102.41,3.65,3.19,0.01,Shorten00
HBC,Pk,P,797,45.0,39.81,0.0,45.0,0.0,0.0,5.19,Shorten00
HBC,Pk,A,797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,797,63.75,39.58,0.03,39.58,24.17,0.24,0.0,Shorten00
HBSch,Pk,A,797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,798,1434.33,1315.92,9.1,1341.48,92.85,60.14,25.55,Shorten00
All,Pk,A,798,751.5,605.99,4.73,607.24,144.26,47.13,1.25,Shorten00
HBW,Pk,P,798,398.91,383.54,2.08,394.3,4.61,2.53,10.76,Shorten00
HBW,Pk,A,798,49.63,47.62,0.36,47.86,1.76,1.41,0.25,Shorten00
HBO,Pk,P,798,825.83,762.55,6.47,765.61,60.22,53.75,3.05,Shorten00
HBO,Pk,A,798,450.38,404.68,3.75,405.59,44.8,41.05,0.91,Shorten00
NHB,Pk,P,798,120.68,116.39,0.52,116.54,4.14,3.62,0.15,Shorten00
NHB,Pk,A,798,118.47,114.12,0.51,114.21,4.25,3.74,0.09,Shorten00
HBC,Pk,P,798,29.0,17.41,0.0,29.0,0.0,0.0,11.59,Shorten00
HBC,Pk,A,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,798,59.91,36.03,0.03,36.03,23.88,0.24,0.0,Shorten00
HBSch,Pk,A,798,133.02,39.57,0.11,39.57,93.44,0.93,0.0,Shorten00
All,Pk,P,799,1847.25,1702.91,11.88,1736.66,110.6,72.77,33.75,Shorten00
All,Pk,A,799,722.85,661.41,5.42,662.41,60.44,55.02,1.0,Shorten00
HBW,Pk,P,799,494.96,478.62,2.61,490.52,4.44,1.83,11.9,Shorten00
HBW,Pk,A,799,25.3,24.35,0.17,24.41,0.88,0.71,0.06,Shorten00
HBO,Pk,P,799,1090.29,1011.62,8.63,1015.07,75.22,66.59,3.44,Shorten00
HBO,Pk,A,799,558.3,502.7,4.65,503.55,54.74,50.1,0.85,Shorten00
NHB,Pk,P,799,142.02,137.17,0.61,137.31,4.71,4.09,0.14,Shorten00
NHB,Pk,A,799,139.25,134.36,0.6,134.44,4.81,4.21,0.08,Shorten00
HBC,Pk,P,799,46.0,27.73,0.0,46.0,0.0,0.0,18.27,Shorten00
HBC,Pk,A,799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,799,74.0,47.76,0.03,47.76,26.23,0.26,0.0,Shorten00
HBSch,Pk,A,799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,800,0.5,0.48,0.0,0.48,0.02,0.01,0.0,Shorten00
All,Pk,A,800,5.99,5.77,0.05,5.77,0.22,0.18,0.0,Shorten00
HBW,Pk,P,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBW,Pk,A,800,2.18,2.15,0.02,2.15,0.03,0.01,0.0,Shorten00
HBO,Pk,P,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBO,Pk,A,800,3.3,3.13,0.03,3.13,0.18,0.15,0.0,Shorten00
NHB,Pk,P,800,0.5,0.48,0.0,0.48,0.02,0.01,0.0,Shorten00
NHB,Pk,A,800,0.51,0.49,0.0,0.49,0.02,0.02,0.0,Shorten00
HBC,Pk,P,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBC,Pk,A,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,A,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,801,116.3,110.44,0.51,110.49,5.81,5.3,0.04,Shorten00
All,Pk,A,801,717.12,686.58,5.06,687.3,29.83,24.76,0.71,Shorten00
HBW,Pk,P,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBW,Pk,A,801,404.01,396.65,2.89,397.25,6.76,3.87,0.59,Shorten00
HBO,Pk,P,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBO,Pk,A,801,198.3,181.27,1.67,181.37,16.94,15.27,0.09,Shorten00
NHB,Pk,P,801,116.3,110.44,0.51,110.49,5.81,5.3,0.04,Shorten00
NHB,Pk,A,801,114.81,108.66,0.5,108.68,6.13,5.62,0.03,Shorten00
HBC,Pk,P,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBC,Pk,A,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,A,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,802,1491.89,1342.7,9.45,1348.34,143.55,122.96,5.63,Shorten00
All,Pk,A,802,2191.78,2015.09,16.64,2019.76,172.02,155.38,4.66,Shorten00
HBW,Pk,P,802,241.38,224.29,2.12,227.08,14.31,12.18,2.79,Shorten00
HBW,Pk,A,802,621.35,594.54,5.56,598.08,23.27,17.71,3.54,Shorten00
HBO,Pk,P,802,520.11,455.53,3.97,456.47,63.63,59.66,0.95,Shorten00
HBO,Pk,A,802,890.08,795.24,7.77,796.18,93.91,86.13,0.94,Shorten00
NHB,Pk,P,802,692.19,637.5,3.34,637.84,54.35,51.01,0.34,Shorten00
NHB,Pk,A,802,680.34,625.32,3.31,625.5,54.84,51.54,0.18,Shorten00
HBC,Pk,P,802,9.0,7.44,0.0,9.0,0.0,0.0,1.56,Shorten00
HBC,Pk,A,802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,802,29.21,17.95,0.01,17.95,11.26,0.11,0.0,Shorten00
HBSch,Pk,A,802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,803,2366.42,2114.74,16.11,2142.93,223.49,179.03,28.19,Shorten00
All,Pk,A,803,1561.18,1398.2,11.85,1402.53,158.65,146.8,4.33,Shorten00
HBW,Pk,P,803,558.36,527.73,4.01,542.03,16.33,12.32,14.3,Shorten00
HBW,Pk,A,803,146.86,136.83,1.42,138.8,8.06,6.64,1.96,Shorten00
HBO,Pk,P,803,1170.6,1027.08,9.51,1031.15,139.45,129.94,4.08,Shorten00
HBO,Pk,A,803,899.94,786.22,7.89,788.23,111.7,103.81,2.01,Shorten00
NHB,Pk,P,803,523.81,484.24,2.56,484.77,39.04,36.48,0.52,Shorten00
NHB,Pk,A,803,514.39,475.14,2.54,475.5,38.89,36.35,0.35,Shorten00
HBC,Pk,P,803,44.0,34.71,0.0,44.0,0.0,0.0,9.29,Shorten00
HBC,Pk,A,803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,803,69.65,40.98,0.04,40.98,28.67,0.29,0.0,Shorten00
HBSch,Pk,A,803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,804,855.23,774.76,6.2,784.95,70.28,51.64,10.19,Shorten00
All,Pk,A,804,338.59,303.9,2.71,304.47,34.12,31.41,0.58,Shorten00
HBW,Pk,P,804,246.84,235.96,1.64,242.85,3.99,2.35,6.88,Shorten00
HBW,Pk,A,804,3.29,3.29,0.0,3.29,0.0,0.0,0.0,Shorten00
HBO,Pk,P,804,505.41,453.42,4.24,455.21,50.2,45.96,1.79,Shorten00
HBO,Pk,A,804,272.17,241.03,2.4,241.56,30.61,28.21,0.53,Shorten00
NHB,Pk,P,804,64.01,60.42,0.31,60.49,3.51,3.2,0.07,Shorten00
NHB,Pk,A,804,63.13,59.58,0.31,59.62,3.51,3.21,0.04,Shorten00
HBC,Pk,P,804,9.0,7.56,0.0,9.0,0.0,0.0,1.44,Shorten00
HBC,Pk,A,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,804,29.98,17.4,0.02,17.4,12.58,0.13,0.0,Shorten00
HBSch,Pk,A,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,805,2900.06,2661.49,20.5,2694.83,205.23,124.11,33.34,Shorten00
All,Pk,A,805,951.64,866.21,7.51,867.11,84.53,77.02,0.9,Shorten00
HBW,Pk,P,805,772.17,748.72,5.05,763.47,8.71,3.65,14.75,Shorten00
HBW,Pk,A,805,9.11,9.11,0.0,9.11,0.0,0.0,0.0,Shorten00
HBO,Pk,P,805,1729.67,1597.64,14.49,1601.33,128.34,113.85,3.7,Shorten00
HBO,Pk,A,805,765.31,686.86,6.65,687.7,77.62,70.97,0.83,Shorten00
NHB,Pk,P,805,180.17,173.17,0.87,173.3,6.87,5.99,0.13,Shorten00
NHB,Pk,A,805,177.21,170.23,0.86,170.3,6.91,6.06,0.07,Shorten00
HBC,Pk,P,805,75.0,60.24,0.0,75.0,0.0,0.0,14.76,Shorten00
HBC,Pk,A,805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,805,143.05,81.73,0.09,81.73,61.32,0.61,0.0,Shorten00
HBSch,Pk,A,805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,806,1735.91,1564.26,12.37,1569.1,166.81,144.03,4.84,Shorten00
All,Pk,A,806,2279.62,2112.13,18.2,2114.11,165.5,147.3,1.98,Shorten00
HBW,Pk,P,806,405.12,378.13,3.72,380.99,24.13,20.4,2.86,Shorten00
HBW,Pk,A,806,742.62,712.68,6.61,713.84,28.78,22.17,1.15,Shorten00
HBO,Pk,P,806,878.33,768.54,6.83,769.74,108.59,101.76,1.2,Shorten00
HBO,Pk,A,806,1163.73,1050.99,9.82,1051.7,112.03,102.21,0.72,Shorten00
NHB,Pk,P,806,378.4,354.66,1.8,354.84,23.56,21.76,0.18,Shorten00
NHB,Pk,A,806,373.26,348.46,1.77,348.57,24.69,22.92,0.11,Shorten00
HBC,Pk,P,806,6.0,5.4,0.0,6.0,0.0,0.0,0.6,Shorten00
HBC,Pk,A,806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,806,68.06,57.53,0.02,57.53,10.53,0.11,0.0,Shorten00
HBSch,Pk,A,806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,807,1997.05,1784.23,10.9,1786.02,211.03,196.36,1.79,Shorten00
All,Pk,A,807,4884.94,4453.09,36.61,4463.01,421.94,385.33,9.92,Shorten00
HBW,Pk,P,807,63.84,58.58,0.63,59.2,4.64,4.01,0.62,Shorten00
HBW,Pk,A,807,951.41,917.35,8.11,923.56,27.86,19.75,6.21,Shorten00
HBO,Pk,P,807,145.1,125.01,1.08,125.28,19.83,18.75,0.27,Shorten00
HBO,Pk,A,807,2185.66,1970.77,19.41,1973.87,211.79,192.38,3.1,Shorten00
NHB,Pk,P,807,1779.01,1595.36,9.19,1596.26,182.75,173.56,0.9,Shorten00
NHB,Pk,A,807,1747.87,1564.98,9.09,1565.58,182.29,173.2,0.61,Shorten00
HBC,Pk,P,807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBC,Pk,A,807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,807,9.09,5.28,0.01,5.28,3.82,0.04,0.0,Shorten00
HBSch,Pk,A,807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,808,3333.64,2921.04,23.34,2945.23,388.4,325.91,24.19,Shorten00
All,Pk,A,808,3624.15,3238.56,28.11,3248.55,375.6,347.49,9.98,Shorten00
HBW,Pk,P,808,562.8,518.03,5.44,531.09,31.7,26.26,13.06,Shorten00
HBW,Pk,A,808,537.6,501.28,5.51,506.91,30.69,25.17,5.63,Shorten00
HBO,Pk,P,808,1281.33,1096.75,10.72,1101.43,179.9,169.18,4.68,Shorten00
HBO,Pk,A,808,1733.03,1519.53,15.52,1523.07,209.96,194.44,3.54,Shorten00
NHB,Pk,P,808,1378.34,1239.95,7.12,1241.15,137.19,130.07,1.21,Shorten00
NHB,Pk,A,808,1353.52,1217.76,7.08,1218.57,134.95,127.88,0.81,Shorten00
HBC,Pk,P,808,25.0,19.76,0.0,25.0,0.0,0.0,5.24,Shorten00
HBC,Pk,A,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,808,86.17,46.56,0.06,46.56,39.61,0.4,0.0,Shorten00
HBSch,Pk,A,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,809,1213.77,1080.23,9.2,1097.33,116.44,83.02,17.11,Shorten00
All,Pk,A,809,1097.11,946.05,8.17,949.78,147.33,73.57,3.74,Shorten00
HBW,Pk,P,809,277.41,259.49,2.47,267.46,9.96,7.48,7.97,Shorten00
HBW,Pk,A,809,243.26,230.04,2.31,232.53,10.73,8.42,2.48,Shorten00
HBO,Pk,P,809,622.89,554.14,5.44,556.61,66.28,60.84,2.47,Shorten00
HBO,Pk,A,809,506.23,450.38,4.53,451.46,54.77,50.24,1.08,Shorten00
NHB,Pk,P,809,253.42,237.4,1.26,237.7,15.71,14.45,0.3,Shorten00
NHB,Pk,A,809,249.61,233.94,1.25,234.12,15.5,14.24,0.17,Shorten00
HBC,Pk,P,809,17.0,10.63,0.0,17.0,0.0,0.0,6.37,Shorten00
HBC,Pk,A,809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,809,43.05,18.56,0.03,18.56,24.49,0.24,0.0,Shorten00
HBSch,Pk,A,809,98.01,31.68,0.08,31.68,66.33,0.66,0.0,Shorten00
All,Pk,P,810,1285.71,1129.36,10.13,1152.05,133.66,101.01,22.69,Shorten00
All,Pk,A,810,1178.2,1065.14,9.9,1067.18,111.01,101.12,2.04,Shorten00
HBW,Pk,P,810,290.08,273.94,2.86,278.94,11.14,8.28,5.0,Shorten00
HBW,Pk,A,810,192.32,182.69,1.89,183.86,8.45,6.57,1.18,Shorten00
HBO,Pk,P,810,625.97,546.06,5.56,547.46,78.52,72.95,1.39,Shorten00
HBO,Pk,A,810,686.08,604.12,6.35,604.86,81.22,74.87,0.74,Shorten00
NHB,Pk,P,810,304.23,282.82,1.68,283.0,21.22,19.55,0.19,Shorten00
NHB,Pk,A,810,299.8,278.34,1.66,278.46,21.33,19.68,0.12,Shorten00
HBC,Pk,P,810,25.0,8.89,0.0,25.0,0.0,0.0,16.11,Shorten00
HBC,Pk,A,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,810,40.43,17.66,0.03,17.66,22.78,0.23,0.0,Shorten00
HBSch,Pk,A,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,811,1506.53,1300.73,12.16,1353.25,153.27,111.04,52.53,Shorten00
All,Pk,A,811,570.63,506.29,4.77,507.37,63.26,58.49,1.08,Shorten00
HBW,Pk,P,811,405.71,381.32,3.73,394.59,11.12,7.39,13.26,Shorten00
HBW,Pk,A,811,5.61,5.61,0.0,5.61,0.0,0.0,0.0,Shorten00
HBO,Pk,P,811,869.11,760.77,7.8,764.68,104.43,96.63,3.92,Shorten00
HBO,Pk,A,811,457.95,400.84,4.18,401.82,56.14,51.95,0.98,Shorten00
NHB,Pk,P,811,108.71,101.26,0.59,101.4,7.31,6.71,0.15,Shorten00
NHB,Pk,A,811,107.07,99.84,0.59,99.95,7.12,6.53,0.1,Shorten00
HBC,Pk,P,811,69.0,33.8,0.0,69.0,0.0,0.0,35.2,Shorten00
HBC,Pk,A,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,811,54.0,23.58,0.04,23.58,30.42,0.3,0.0,Shorten00
HBSch,Pk,A,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,812,1013.16,900.36,8.53,914.09,99.07,68.44,13.73,Shorten00
All,Pk,A,812,1009.64,791.65,4.9,793.1,216.54,47.53,1.45,Shorten00
HBW,Pk,P,812,272.68,255.31,2.52,265.16,7.52,5.0,9.85,Shorten00
HBW,Pk,A,812,88.18,84.05,0.8,84.59,3.59,2.79,0.54,Shorten00
HBO,Pk,P,812,582.91,517.42,5.36,520.37,62.54,57.18,2.95,Shorten00
HBO,Pk,A,812,351.92,310.71,3.25,311.51,40.41,37.16,0.8,Shorten00
NHB,Pk,P,812,117.36,110.52,0.62,110.7,6.66,6.03,0.18,Shorten00
NHB,Pk,A,812,115.56,108.91,0.62,109.03,6.54,5.92,0.11,Shorten00
HBC,Pk,P,812,4.0,3.25,0.0,4.0,0.0,0.0,0.75,Shorten00
HBC,Pk,A,812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,812,36.21,13.86,0.03,13.86,22.35,0.22,0.0,Shorten00
HBSch,Pk,A,812,453.98,287.98,0.23,287.98,166.0,1.66,0.0,Shorten00
All,Pk,P,813,111.5,107.98,0.71,108.28,3.23,1.5,0.29,Shorten00
All,Pk,A,813,51.86,50.37,0.39,50.37,1.48,1.1,0.0,Shorten00
HBW,Pk,P,813,31.18,30.74,0.16,30.98,0.21,0.04,0.24,Shorten00
HBW,Pk,A,813,5.94,5.88,0.04,5.88,0.06,0.02,0.0,Shorten00
HBO,Pk,P,813,66.63,64.66,0.51,64.71,1.91,1.41,0.05,Shorten00
HBO,Pk,A,813,39.3,37.96,0.32,37.96,1.34,1.02,0.0,Shorten00
NHB,Pk,P,813,6.82,6.74,0.03,6.75,0.07,0.04,0.0,Shorten00
NHB,Pk,A,813,6.61,6.53,0.03,6.53,0.08,0.05,0.0,Shorten00
HBC,Pk,P,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBC,Pk,A,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,813,6.87,5.84,0.0,5.84,1.03,0.01,0.0,Shorten00
HBSch,Pk,A,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,814,821.63,772.79,6.06,776.16,45.47,27.64,3.37,Shorten00
All,Pk,A,814,316.54,295.35,2.46,295.35,21.19,18.73,0.0,Shorten00
HBW,Pk,P,814,229.93,224.48,1.7,227.25,2.69,0.98,2.77,Shorten00
HBW,Pk,A,814,18.55,18.17,0.11,18.17,0.38,0.27,0.0,Shorten00
HBO,Pk,P,814,492.89,462.83,4.06,463.32,29.57,25.51,0.49,Shorten00
HBO,Pk,A,814,239.94,220.57,2.06,220.57,19.37,17.31,0.0,Shorten00
NHB,Pk,P,814,58.65,57.32,0.28,57.34,1.3,1.02,0.03,Shorten00
NHB,Pk,A,814,58.05,56.62,0.28,56.62,1.43,1.15,0.0,Shorten00
HBC,Pk,P,814,2.0,1.91,0.0,2.0,0.0,0.0,0.09,Shorten00
HBC,Pk,A,814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,814,38.16,26.25,0.02,26.25,11.91,0.12,0.0,Shorten00
HBSch,Pk,A,814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,815,1572.07,1434.19,11.98,1440.79,131.28,88.55,6.6,Shorten00
All,Pk,A,815,568.89,519.64,4.52,519.64,49.25,44.73,0.01,Shorten00
HBW,Pk,P,815,433.41,420.15,3.56,424.96,8.45,4.89,4.81,Shorten00
HBW,Pk,A,815,9.39,9.2,0.04,9.2,0.19,0.15,0.0,Shorten00
HBO,Pk,P,815,936.96,849.0,7.82,849.81,87.15,79.33,0.82,Shorten00
HBO,Pk,A,815,453.76,409.5,3.94,409.51,44.25,40.31,0.01,Shorten00
NHB,Pk,P,815,107.26,102.65,0.55,102.69,4.57,4.02,0.04,Shorten00
NHB,Pk,A,815,105.74,100.93,0.54,100.93,4.81,4.27,0.0,Shorten00
HBC,Pk,P,815,28.0,27.07,0.0,28.0,0.0,0.0,0.93,Shorten00
HBC,Pk,A,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
HBSch,Pk,P,815,66.44,35.32,0.04,35.32,31.11,0.31,0.0,Shorten00
HBSch,Pk,A,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten00
All,Pk,P,816,8.96,8.81,0.05,8.83,0.12,0.07,0.02,Shorten00
All,Pk,A,816,107.28,106.21,0.63,106.21,1.08,0.45,0.0,Shorten00
HBW,Pk,P,816,1.78,1.75,0.01,1.77,0.01,0.0,0.02,Shorten00
HBW,Pk,A,816,53.15,52.89,0.23,52.89,0.26,0.03,0.0,Shorten00
HBO,Pk,P,816,3.44,3.36,0.02,3.37,0.08,0.05,0.0,Shorten00
HBO,Pk,A,816,50.54,49.75,0.38,49.75,0.79,0.41,0.0,Shorten00
