SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0006_141.0,     5.843,Both,Total,       1.0,      49.0,       2.0,      11.7,Principal Arterial,      1065,     243.2,     542.4,     346.2,     435.8,    1567.6,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     6.152,     6.152,     6.152,     6.152,     6.152,      6390,     12780,      6390,     25560,     51120,      0.06,      0.05,      0.07,      0.02,      0.07,    1421.1,    3169.4,    2022.9,    2546.5,    9159.9,    1158.1,    2468.2,    1538.0,    1962.2,    7126.5,         0,         0,         0,         0,         0,     169.5,     414.9,     327.2,     309.7,    1221.3,      93.5,     286.3,     157.8,     274.6,     812.2,    160.72,     24.93,     55.61,     35.50,     44.69,    160.73,         0,     0.003,         0,     0.001,     0.004
0006_146.9,     3.039,Both,Total,       1.0,      49.0,       2.0,       6.1,Principal Arterial,      1065,     245.0,     544.2,     348.7,     437.3,    1575.2,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     3.199,     3.199,     3.199,     3.199,     3.199,      6390,     12780,      6390,     25560,     51120,      0.06,      0.05,      0.07,      0.02,      0.07,     744.6,    1653.9,    1059.7,    1329.0,    4787.2,     607.8,    1289.1,     807.5,    1025.1,    3729.5,         0,         0,         0,         0,         0,      88.2,     215.8,     170.2,     161.0,     635.2,      48.6,     148.9,      82.1,     142.8,     422.4,     83.98,     13.06,     29.02,     18.59,     23.31,     83.98,         0,         0,         0,         0,         0
0006_149.9,     0.678,Both,Total,       1.0,      49.0,       2.0,       1.4,Principal Arterial,      1065,     464.8,     712.1,     645.3,     611.3,    2433.5,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     0.714,     0.714,     0.714,     0.714,     0.714,      6390,     12780,      6390,     25560,     51120,      0.13,      0.07,      0.14,      0.03,      0.14,     315.1,     482.8,     437.5,     414.4,    1649.8,     264.1,     374.3,     364.9,     346.7,    1350.0,       4.1,      21.7,       6.1,       3.4,      35.3,      32.7,      53.6,      45.5,      35.3,     167.1,      14.3,      33.2,      21.0,      29.1,      97.6,     28.94,      5.53,      8.47,      7.67,      7.27,     28.94,         0,     0.007,         0,         0,     0.007
0006_150.6,     1.973,Both,Total,       1.0,      49.0,       2.0,       3.9,Principal Arterial,      1065,     572.1,     865.1,     768.9,     753.1,    2959.2,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     2.077,     2.078,     2.077,     2.077,     2.077,      6390,     12780,      6390,     25560,     51120,      0.14,      0.09,      0.16,      0.03,      0.16,    1128.8,    1706.9,    1517.1,    1485.9,    5838.7,     942.7,    1312.7,    1268.1,    1251.4,    4774.9,      14.2,      86.7,      27.0,      14.0,     141.9,     127.8,     189.6,     155.9,     122.1,     595.4,      44.0,     118.0,      66.1,      98.4,     326.5,    102.44,     19.81,     29.95,     26.63,     26.07,    102.46,     0.012,         0,     0.002,         0,     0.014
0006_152.6,     0.316,Both,Total,       1.0,      49.0,       2.0,       0.6,Minor Arterial,       983,     859.8,    1329.2,    1129.2,    1110.5,    4428.7,      46.0,      45.9,      46.0,      46.0,      46.0,      46.0,     0.412,     0.412,     0.412,     0.413,     0.413,      5898,     11796,      5898,     23592,     47184,      0.22,      0.14,      0.24,      0.05,      0.24,     271.9,     420.4,     357.2,     351.2,    1400.7,     231.9,     327.4,     302.4,     300.3,    1162.0,       3.1,      21.9,       7.3,       4.5,      36.8,      27.0,      42.5,      33.2,      26.9,     129.6,       9.8,      28.8,      14.2,      19.7,      72.5,     30.43,      5.92,      9.14,      7.77,      7.63,     30.46,     0.002,         0,     0.013,     0.007,     0.022
0006_152.9,     2.923,Both,Total,       1.0,      49.0,       2.0,       5.8,Principal Arterial,      1052,    1154.0,    1928.4,    1486.8,    1583.7,    6152.9,      55.0,      54.9,      55.0,      54.8,      55.0,      54.9,     3.188,     3.195,     3.190,     3.198,     3.188,      6311,     12622,      6311,     25243,     50487,      0.26,      0.18,      0.29,      0.07,      0.29,    3373.4,    5637.1,    4346.2,    4629.5,   17986.2,    2934.1,    4570.5,    3762.5,    4063.9,   15331.0,      38.0,     247.9,      91.8,      50.3,     428.0,     302.0,     504.0,     355.4,     303.1,    1464.5,      99.4,     314.8,     136.5,     212.2,     762.9,    326.90,     61.44,    102.53,     79.25,     84.14,    327.36,     0.131,     0.076,     0.262,         0,     0.469
0006_155.8,     0.202,Both,Total,       1.0,      49.0,       2.0,       0.4,Principal Arterial,      1065,    1166.9,    1949.1,    1503.1,    1608.4,    6227.5,      57.0,      56.8,      57.0,      56.9,      57.0,      56.9,     0.212,     0.213,     0.212,     0.213,     0.212,      6390,     12780,      6390,     25560,     51120,      0.26,      0.18,      0.29,      0.07,      0.29,     235.3,     393.0,     303.1,     324.3,    1255.7,     204.9,     319.1,     262.7,     285.0,    1071.7,       2.6,      17.2,       6.2,       3.4,      29.4,      20.9,      35.0,      24.7,      21.2,     101.8,       6.8,      21.8,       9.4,      14.8,      52.8,     22.03,      4.14,      6.90,      5.33,      5.69,     22.06,     0.005,         0,     0.012,         0,     0.017
0006_155.9,     1.316,Both,Total,       1.0,      49.0,       2.0,       2.6,Principal Arterial,      1016,    1671.1,    2939.3,    2170.3,    2474.6,    9255.3,      48.0,      45.5,      47.4,      43.8,      48.0,      46.3,     1.645,     1.740,     1.667,     1.805,     1.646,      6096,     12192,      6096,     24384,     48768,      0.40,      0.27,      0.45,      0.12,      0.45,    2199.2,    3868.1,    2856.2,    3256.7,   12180.2,    1944.4,    3190.1,    2524.0,    2906.5,   10565.0,      25.8,     170.0,      53.4,      40.8,     290.0,     168.8,     303.0,     208.3,     183.2,     863.3,      60.1,     205.2,      70.4,     126.0,     461.7,    253.80,     48.38,     81.66,     65.19,     67.89,    263.12,     2.629,     1.066,     5.791,     0.029,     9.515
0006_157.3,     0.250,Both,Total,       1.0,      49.0,       2.0,       0.5,Principal Arterial,      1016,    2940.2,    5125.2,    3798.7,    4436.0,   16300.1,      48.0,      43.3,      46.8,      40.9,      48.0,      44.9,     0.312,     0.347,     0.320,     0.368,     0.312,      6096,     12192,      6096,     24384,     48768,      0.71,      0.47,      0.81,      0.22,      0.81,     734.1,    1279.6,     948.5,    1107.6,    4069.8,     656.4,    1072.9,     851.0,    1002.1,    3582.4,       9.2,      51.0,      15.9,      14.4,      90.5,      49.4,      92.4,      60.5,      55.3,     257.6,      18.9,      63.5,      20.9,      35.7,     139.0,     84.71,     16.94,     27.34,     23.21,     23.07,     90.56,     1.719,     0.701,     3.530,     0.024,     5.974
0006_157.6,     0.918,Both,Total,       1.0,      49.0,       2.0,       1.8,Principal Arterial,      1060,    2854.3,    4989.1,    3579.4,    4322.5,   15745.3,      55.9,      52.3,      54.8,      50.7,      55.8,      53.6,     0.986,     1.055,     1.006,     1.089,     0.987,      6358,     12717,      6358,     25434,     50867,      0.63,      0.44,      0.71,      0.21,      0.71,    2621.3,    4581.7,    3287.2,    3969.6,   14459.8,    2335.8,    3824.2,    2945.0,    3581.5,   12686.5,      32.9,     182.6,      54.2,      50.6,     320.3,     180.8,     340.0,     212.3,     206.0,     939.1,      71.7,     234.9,      75.7,     131.4,     513.7,    258.88,     50.10,     83.68,     64.90,     71.13,    269.81,     3.266,     1.658,     6.133,     0.064,    11.121
0006_158.5,     0.472,Both,Total,       1.0,      49.0,       2.0,       0.9,Principal Arterial,       998,    2982.9,    5057.4,    3648.8,    4356.5,   16045.6,      44.5,      39.8,      43.4,      38.7,      44.5,      41.8,     0.636,     0.713,     0.652,     0.734,     0.636,      5987,     11974,      5987,     23947,     47895,      0.72,      0.46,      0.78,      0.22,      0.78,    1407.6,    2386.6,    1721.9,    2055.9,    7572.0,    1259.1,    2013.6,    1558.8,    1876.8,    6708.3,      18.5,     100.1,      31.7,      26.5,     176.8,      95.2,     165.8,     100.4,      97.9,     459.3,      34.9,     107.1,      31.1,      54.7,     227.8,    169.98,     35.33,     54.99,     44.54,     46.19,    181.05,     3.864,     1.410,     6.007,     0.044,    11.325
0006_158.9,     0.381,Both,Total,       1.0,      49.0,       2.0,       0.8,Principal Arterial,       997,    3061.5,    5205.3,    3747.7,    4481.7,   16496.2,      46.0,      42.2,      45.0,      41.1,      45.9,      43.8,     0.497,     0.544,     0.508,     0.557,     0.498,      5984,     11969,      5984,     23937,     47874,      0.74,      0.47,      0.80,      0.23,      0.80,    1166.2,    1982.8,    1427.6,    1707.2,    6283.8,    1041.0,    1667.4,    1291.5,    1553.9,    5553.8,      16.7,      84.8,      26.4,      23.4,     151.3,      79.3,     139.2,      83.6,      82.8,     384.9,      29.1,      91.4,      26.1,      47.0,     193.6,    136.70,     27.66,     44.04,     34.74,     37.17,    143.61,     2.366,     0.899,     3.749,     0.026,     7.040
0006_159.3,     0.278,Both,Total,       1.0,      49.0,       4.0,       1.1,Principal Arterial,       929,    3365.6,    5779.9,    4162.9,    4960.4,   18268.8,      40.0,      39.4,      39.8,      39.2,      40.0,      39.6,     0.418,     0.424,     0.419,     0.426,     0.418,     11148,     22296,     11148,     44592,     89184,      0.43,      0.28,      0.47,      0.13,      0.47,     936.5,    1608.3,    1158.4,    1380.3,    5083.5,     831.2,    1338.8,    1041.6,    1252.3,    4463.9,      15.2,      74.2,      23.0,      19.0,     131.4,      66.3,     118.4,      71.6,      69.0,     325.3,      23.8,      76.9,      22.3,      39.9,     162.9,    127.17,     23.78,     40.38,     29.57,     34.53,    128.26,     0.370,     0.145,     0.596,     0.013,     1.124
0006_159.6,     0.226,Both,Total,       1.0,      49.0,       4.0,       0.9,Principal Arterial,       929,    3843.6,    6838.7,    4830.1,    5828.7,   21341.1,      40.0,      39.3,      39.7,      38.8,      40.0,      39.5,     0.339,     0.345,     0.342,     0.350,     0.339,     11148,     22296,     11148,     44592,     89184,      0.45,      0.34,      0.51,      0.15,      0.51,     869.2,    1546.5,    1092.3,    1318.0,    4826.0,     760.0,    1262.1,     964.5,    1180.1,    4166.7,      13.8,      73.6,      25.1,      21.1,     133.6,      68.7,     127.7,      76.8,      74.9,     348.1,      26.7,      83.1,      25.8,      42.0,     177.6,    120.65,     22.10,     38.96,     28.14,     32.96,    122.16,     0.378,     0.293,     0.845,         0,     1.516
0006_159.8,     0.445,Both,Total,       1.0,      49.0,       4.0,       1.8,Principal Arterial,       929,    4106.3,    7368.4,    5120.5,    6372.1,   22967.3,      40.0,      38.7,      39.5,      38.3,      39.9,      39.2,     0.669,     0.691,     0.676,     0.698,     0.669,     11148,     22296,     11148,     44592,     89184,      0.52,      0.37,      0.57,      0.17,      0.57,    1828.6,    3281.2,    2280.2,    2837.6,   10227.6,    1596.4,    2685.3,    2008.6,    2544.2,    8834.5,      28.6,     145.2,      46.1,      42.8,     262.7,     146.1,     269.1,     165.3,     152.6,     733.1,      57.6,     181.7,      60.4,      97.9,     397.6,    255.91,     47.21,     82.97,     59.56,     71.03,    260.77,     1.509,     0.869,     2.548,     0.022,     4.948
0006_160.3,     0.249,Both,Total,       1.0,      49.0,       4.0,       1.0,Principal Arterial,       929,    4911.2,    8988.7,    6260.5,    7643.7,   27804.1,      40.0,      37.7,      39.1,      36.6,      40.0,      38.5,     0.373,     0.397,     0.382,     0.409,     0.373,     11148,     22296,     11148,     44592,     89184,      0.62,      0.46,      0.69,      0.20,      0.69,    1223.3,    2239.0,    1559.4,    1903.9,    6925.6,    1064.0,    1822.7,    1363.4,    1694.3,    5944.4,      18.2,      97.6,      30.4,      28.6,     174.8,      97.7,     185.8,     117.8,     105.7,     507.0,      43.3,     132.9,      47.8,      75.3,     299.3,    172.93,     32.41,     57.22,     42.61,     47.58,    179.82,     1.933,     1.322,     3.724,     0.037,     7.016
0006_173.4,     0.446,Both,Total,       1.0,      49.0,       6.0,       2.7,Expressway,       919,    9479.6,   17743.8,   12120.5,   13967.2,   53311.1,      44.9,      40.9,      43.3,      36.6,      44.9,      41.5,     0.596,     0.656,     0.619,     0.734,     0.596,     16542,     33084,     16542,     66168,    132336,      0.79,      0.63,      0.90,      0.25,      0.90,    4229.8,    7917.2,    5408.1,    6232.1,   23787.2,    3303.4,    5656.0,    4226.1,    4913.5,   18099.0,      77.3,     360.9,     122.8,     107.5,     668.5,     504.0,     939.8,     642.4,     572.9,    2659.1,     345.0,     960.6,     416.8,     638.0,    2360.4,    529.47,    103.32,    183.05,    147.74,    138.72,    572.83,     9.514,     6.824,    27.860,         0,    44.198
0006_173.7,     0.270,Both,Total,       1.0,      49.0,       6.0,       1.6,Expressway,       919,    8230.7,   15404.2,   10731.2,   12957.6,   47323.7,      45.0,      41.9,      44.4,      39.4,      45.0,      42.9,     0.360,     0.388,     0.366,     0.414,     0.360,     16542,     33084,     16542,     66168,    132336,      0.75,      0.55,      0.85,      0.24,      0.85,    2226.1,    4166.2,    2902.4,    3504.5,   12799.2,    1815.9,    3099.5,    2348.8,    2866.5,   10130.7,      36.2,     167.1,      55.8,      53.3,     312.4,     219.8,     433.1,     292.2,     261.0,    1206.1,     154.2,     466.5,     205.6,     323.8,    1150.1,    284.16,     53.08,     93.89,     73.65,     77.80,    298.42,     3.855,     1.391,     9.569,         0,    14.815
0006_174.0,     0.438,Both,Total,       1.0,      49.0,       4.0,       1.8,Expressway,       948,    6513.0,   12874.7,    8502.4,   11030.1,   38920.2,      45.0,      39.1,      42.8,      34.8,      45.0,      40.7,     0.584,     0.676,     0.613,     0.760,     0.585,     11376,     22752,     11376,     45504,     91008,      0.85,      0.67,      0.95,      0.29,      0.95,    2852.6,    5639.0,    3723.9,    4831.0,   17046.5,    2322.0,    4259.2,    3004.9,    3959.1,   13545.2,      39.0,     187.7,      57.5,      52.6,     336.8,     276.2,     527.0,     364.2,     336.4,    1503.8,     215.5,     665.2,     297.4,     483.1,    1661.2,    379.06,     72.88,    131.60,    106.92,    107.46,    418.86,     9.924,     6.221,    24.910,     0.029,    41.084
0006_174.4,     0.435,Both,Total,       1.0,      49.0,       4.0,       1.7,Expressway,       948,    6513.0,   12874.7,    8502.4,   11030.1,   38920.2,      45.0,      39.1,      42.8,      34.8,      44.9,      40.7,     0.580,     0.671,     0.609,     0.754,     0.580,     11376,     22752,     11376,     45504,     91008,      0.85,      0.67,      0.95,      0.29,      0.95,    2829.9,    5594.1,    3694.3,    4792.6,   16910.9,    2303.5,    4225.3,    2981.0,    3927.5,   13437.3,      38.7,     186.2,      57.0,      52.1,     334.0,     274.0,     522.8,     361.3,     333.7,    1491.8,     213.8,     659.9,     295.0,     479.2,    1647.9,    376.17,     72.31,    130.59,    106.11,    106.63,    415.64,     9.856,     6.160,    24.725,     0.032,    40.773
0006_174.9,     0.700,Both,Total,       1.0,      49.0,       4.0,       2.8,Expressway,      1021,    4687.2,    9734.3,    6396.4,    8016.9,   28834.8,      55.0,      54.5,      54.7,      53.2,      55.0,      54.4,     0.763,     0.771,     0.768,     0.790,     0.763,     12252,     24504,     12252,     49008,     98016,      0.54,      0.48,      0.66,      0.19,      0.66,    3280.3,    6812.4,    4476.4,    5610.6,   20179.7,    2651.3,    5133.1,    3552.2,    4476.7,   15813.3,      42.0,     183.3,      53.3,      49.7,     328.3,     295.1,     608.0,     448.1,     398.2,    1749.4,     291.9,     888.0,     422.8,     685.8,    2288.5,    366.75,     60.21,    124.60,     84.15,    101.97,    370.93,     0.612,     0.796,     2.875,         0,     4.283
0006_175.6,     0.551,Both,Total,       1.0,      49.0,       4.0,       2.2,Expressway,      1021,    4077.7,    8681.5,    5590.9,    6987.7,   25337.8,      55.0,      54.8,      54.8,      54.2,      55.0,      54.7,     0.601,     0.603,     0.603,     0.610,     0.601,     12252,     24504,     12252,     49008,     98016,      0.46,      0.44,      0.57,      0.17,      0.57,    2247.6,    4785.2,    3081.7,    3851.5,   13966.0,    1785.3,    3554.0,    2391.8,    3013.7,   10744.8,      27.6,     124.1,      36.4,      25.9,     214.0,     213.2,     435.3,     327.6,     286.1,    1262.2,     221.6,     671.8,     325.8,     525.9,    1745.1,    253.87,     41.00,     87.28,     56.86,     70.02,    255.16,     0.148,     0.306,     0.866,         0,     1.320
0006_176.1,     0.900,Both,Total,       1.0,      49.0,       4.0,       3.6,Expressway,      1021,    2998.0,    6660.0,    4189.7,    5185.1,   19032.8,      55.0,      55.0,      54.9,      54.8,      55.0,      54.9,     0.983,     0.983,     0.983,     0.986,     0.983,     12252,     24504,     12252,     49008,     98016,      0.32,      0.35,      0.43,      0.14,      0.43,    2699.3,    5996.5,    3772.2,    4668.5,   17136.5,    2088.6,    4338.3,    2814.1,    3476.3,   12717.3,      18.0,      97.1,      24.3,      19.8,     159.2,     263.1,     546.4,     431.5,     370.1,    1611.1,     329.6,    1014.6,     502.4,     802.2,    2648.8,    311.70,     49.12,    109.16,     68.81,     84.91,    312.00,     0.026,     0.094,     0.205,         0,     0.325
0006_177.0,     0.194,Both,Total,       1.0,      49.0,       4.0,       0.8,Expressway,      1021,    3031.9,    6772.7,    4350.4,    5250.9,   19405.9,      55.0,      55.0,      54.9,      54.8,      55.0,      54.9,     0.212,     0.212,     0.212,     0.212,     0.212,     12252,     24504,     12252,     49008,     98016,      0.32,      0.36,      0.44,      0.14,      0.44,     588.1,    1313.7,     843.8,    1018.5,    3764.1,     452.2,     949.1,     632.9,     759.9,    2794.1,       4.1,      23.3,       5.4,       6.6,      39.4,      59.3,     122.7,      97.6,      80.3,     359.9,      72.5,     218.5,     107.9,     171.7,     570.6,     68.45,     10.69,     23.91,     15.40,     18.52,     68.52,     0.009,     0.015,     0.054,         0,     0.078
0006_177.2,     0.317,Both,Total,       1.0,      49.0,       4.0,       1.3,Expressway,      1021,    2835.0,    6406.2,    4083.6,    4925.0,   18249.8,      55.0,      55.0,      54.9,      54.9,      55.0,      54.9,     0.345,     0.346,     0.346,     0.346,     0.345,     12252,     24504,     12252,     49008,     98016,      0.29,      0.34,      0.41,      0.13,      0.41,     897.7,    2028.4,    1293.0,    1559.4,    5778.5,     685.2,    1451.4,     952.2,    1142.7,    4231.5,       4.8,      28.8,       9.8,       6.6,      50.0,      91.0,     190.4,     154.9,     128.0,     564.3,     116.9,     357.7,     176.1,     282.1,     932.8,    105.09,     16.33,     36.92,     23.57,     28.36,    105.18,     0.014,     0.020,     0.057,         0,     0.091
0006_177.5,     0.433,Both,Total,       1.0,      49.0,       2.0,       0.9,Expressway,      1064,    2511.7,    5742.3,    3590.9,    4376.7,   16221.6,      55.0,      54.6,      54.0,      51.7,      55.0,      53.8,     0.472,     0.476,     0.481,     0.502,     0.472,      6384,     12768,      6384,     25536,     51072,      0.52,      0.59,      0.69,      0.24,      0.69,    1087.0,    2485.3,    1554.1,    1894.3,    7020.7,     810.9,    1753.3,    1100.6,    1340.2,    5005.0,       3.1,      23.3,       8.7,       6.5,      41.6,     114.4,     238.6,     199.5,     168.8,     721.3,     158.9,     469.9,     245.4,     378.7,    1252.9,    127.65,     19.92,     46.06,     30.05,     34.44,    130.47,     0.156,     0.893,     1.793,     0.002,     2.844
0006_177.9,     0.901,Both,Total,       1.0,      49.0,       2.0,       1.8,Expressway,      1064,    2529.4,    5742.6,    3615.7,    4333.3,   16221.0,      55.0,      54.5,      53.9,      51.4,      55.0,      53.7,     0.984,     0.992,     1.004,     1.052,     0.984,      6384,     12768,      6384,     25536,     51072,      0.53,      0.59,      0.71,      0.23,      0.71,    2279.5,    5175.2,    3258.5,    3905.2,   14618.4,    1686.4,    3620.8,    2275.2,    2738.2,   10320.6,       4.6,      32.1,       6.7,       6.5,      49.9,     247.2,     522.7,     448.2,     364.2,    1582.3,     341.4,     999.6,     528.5,     796.3,    2665.8,    265.92,     41.83,     96.06,     63.45,     71.04,    272.38,     0.341,     1.965,     4.142,     0.013,     6.461
0006_178.8,     2.759,Both,Total,       1.0,      49.0,       2.0,       5.5,Expressway,      1064,    2481.4,    5637.3,    3542.7,    4243.4,   15904.8,      56.0,      55.6,      55.0,      52.7,      56.0,      54.8,     2.956,     2.977,     3.011,     3.138,     2.956,      6384,     12768,      6384,     25536,     51072,      0.51,      0.58,      0.70,      0.23,      0.70,    6846.0,   15552.9,    9774.1,   11707.2,   43880.2,    5052.2,   10848.4,    6791.4,    8162.0,   30854.0,      11.0,      74.5,      13.8,      13.8,     113.1,     742.7,    1578.7,    1354.9,    1098.0,    4774.3,    1040.1,    3051.4,    1614.0,    2433.4,    8138.9,    783.52,    123.17,    282.77,    185.38,    209.06,    800.38,     0.881,     5.223,    10.743,     0.015,    16.862
0006_181.6,     2.513,Both,Total,       1.0,      49.0,       2.0,       5.0,Expressway,      1064,    2374.6,    5418.6,    3388.4,    4074.7,   15256.3,      56.0,      55.7,      55.2,      53.3,      56.0,      55.0,     2.692,     2.707,     2.734,     2.825,     2.692,      6384,     12768,      6384,     25536,     51072,      0.49,      0.56,      0.68,      0.23,      0.68,    5966.6,   13615.2,    8514.0,   10238.4,   38334.2,    4360.7,    9423.8,    5840.2,    7049.8,   26674.5,       5.0,      30.2,       2.5,       7.5,      45.2,     656.0,    1407.4,    1208.8,     974.9,    4247.1,     944.8,    2753.8,    1462.4,    2206.2,    7367.2,    684.57,    107.17,    246.76,    159.66,    182.84,    696.43,     0.596,     3.755,     7.486,     0.005,    11.842
0006_184.1,     3.358,Both,Total,       1.0,      49.0,       2.0,       6.7,Expressway,      1064,    2298.6,    5268.6,    3288.9,    3950.2,   14806.3,      56.0,      55.7,      55.3,      53.6,      56.0,      55.2,     3.599,     3.616,     3.647,     3.753,     3.599,      6384,     12768,      6384,     25536,     51072,      0.48,      0.55,      0.67,      0.22,      0.67,    7719.5,   17693.7,   11045.2,   13266.1,   49724.5,    5576.5,   12105.1,    7475.4,    9004.4,   34161.4,       6.7,      37.0,       3.4,      10.1,      57.2,     873.5,    1874.3,    1612.1,    1303.1,    5663.0,    1262.8,    3677.4,    1954.6,    2948.6,    9843.4,    888.07,    138.55,    320.08,    205.89,    236.94,    901.46,     0.670,     4.216,     8.440,     0.005,    13.331
0006_187.5,     7.315,Both,Total,       1.0,      49.0,       2.0,      14.6,Expressway,      1064,    1658.6,    3928.2,    2380.5,    2915.2,   10882.5,      56.0,      55.9,      55.8,      55.5,      56.0,      55.8,     7.838,     7.844,     7.862,     7.912,     7.838,      6384,     12768,      6384,     25536,     51072,      0.34,      0.43,      0.54,      0.18,      0.54,   12132.7,   28735.1,   17413.5,   21324.9,   79606.2,    7926.6,   17923.4,   10522.7,   12890.6,   49263.3,         0,         0,         0,         0,         0,    1602.0,    3269.8,    2867.5,    2355.5,   10094.8,    2604.2,    7541.8,    4023.3,    6078.8,   20248.1,   1421.61,    216.85,    514.66,    314.02,    380.83,   1426.36,     0.178,     1.577,     2.921,         0,     4.676
0006_194.8,     8.833,Both,Total,       1.0,      49.0,       2.0,      17.7,Expressway,      1064,    1635.4,    3872.9,    2347.9,    2875.6,   10731.8,      56.0,      56.0,      55.8,      55.5,      56.0,      55.8,     9.464,     9.471,     9.491,     9.547,     9.464,      6384,     12768,      6384,     25536,     51072,      0.34,      0.42,      0.53,      0.17,      0.53,   14445.0,   34208.0,   20738.1,   25399.2,   94790.3,    9428.0,   21269.9,   12490.3,   15303.5,   58491.7,         0,         0,         0,         0,         0,    1890.2,    3893.4,    3407.6,    2800.0,   11991.2,    3126.8,    9044.6,    4840.2,    7295.8,   24307.4,   1692.76,    258.15,    612.55,    373.74,    453.58,   1698.02,     0.193,     1.743,     3.255,     0.004,     5.195
0006_203.6,     7.548,Both,Total,       1.0,      49.0,       2.0,      15.1,Expressway,      1064,    1612.0,    3811.1,    2308.9,    2824.4,   10556.4,      56.0,      56.0,      55.9,      55.5,      56.0,      55.8,     8.087,     8.092,     8.109,     8.152,     8.087,      6384,     12768,      6384,     25536,     51072,      0.33,      0.42,      0.52,      0.17,      0.52,   12167.3,   28766.1,   17427.6,   21318.5,   79679.5,    7917.8,   17829.1,   10453.2,   12766.6,   48966.7,         0,         0,         0,         0,         0,    1592.6,    3253.2,    2853.1,    2362.5,   10061.4,    2656.9,    7683.8,    4121.2,    6189.3,   20651.2,   1422.85,    217.42,    514.97,    313.84,    380.69,   1426.92,     0.139,     1.361,     2.511,     0.007,     4.018
0006_211.2,     5.022,Both,Total,       1.0,      49.0,       2.0,      10.0,Expressway,      1064,    1612.0,    3811.1,    2308.9,    2824.4,   10556.4,      56.0,      56.0,      55.9,      55.5,      56.0,      55.8,     5.381,     5.385,     5.395,     5.424,     5.381,      6384,     12768,      6384,     25536,     51072,      0.33,      0.42,      0.52,      0.17,      0.52,    8095.1,   19138.5,   11594.8,   14183.6,   53012.0,    5267.8,   11862.0,    6954.6,    8493.9,   32578.3,         0,         0,         0,         0,         0,    1059.6,    2164.4,    1898.2,    1571.8,    6694.0,    1767.6,    5112.1,    2741.9,    4117.8,   13739.4,    946.69,    144.67,    342.63,    208.81,    253.29,    949.40,     0.102,     0.900,     1.672,     0.010,     2.684
0006_216.2,     4.891,Both,Total,       1.0,      49.0,       2.0,       9.8,Expressway,      1064,    1530.5,    3578.7,    2182.0,    2676.8,    9968.0,      56.0,      56.0,      55.9,      55.7,      56.0,      55.9,     5.241,     5.244,     5.250,     5.269,     5.241,      6384,     12768,      6384,     25536,     51072,      0.31,      0.39,      0.48,      0.16,      0.48,    7485.9,   17503.9,   10672.4,   13092.6,   48754.8,    4854.4,   11086.7,    6519.9,    7986.2,   30447.2,         0,         0,         0,         0,         0,     997.8,    1834.2,    1618.9,    1413.5,    5864.4,    1633.6,    4583.0,    2533.6,    3692.8,   12443.0,    870.64,    133.75,    313.11,    191.63,    233.80,    872.29,     0.079,     0.550,     1.017,         0,     1.646
0013_000.0,     0.652,Both,Total,       1.0,       3.0,       4.0,       2.6,Principal Arterial,       929,    2418.5,    5382.2,    3594.9,    3876.0,   15271.6,      40.0,      39.9,      39.9,      39.6,      40.0,      39.8,     0.978,     0.980,     0.981,     0.987,     0.978,     11148,     22296,     11148,     44592,     89184,      0.26,      0.27,      0.38,      0.10,      0.38,    1575.9,    3507.1,    2342.5,    2525.6,    9951.1,    1225.3,    2485.4,    1869.1,    2098.1,    7677.9,     121.7,     585.5,     203.2,     179.5,    1089.9,     171.2,     308.0,     216.0,     179.0,     874.2,      57.7,     128.2,      54.0,      69.0,     308.9,    248.88,     39.50,     87.96,     59.14,     63.17,    249.77,     0.082,     0.252,     0.554,         0,     0.888
