Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings
      4.00,O612,pk,     26.20,     78.37,     20.06,     15.00,      4.00,    628.80,    451.43,    451.37,     18.61,    432.82,     18.59,    432.78
      4.00,O614,pk,     17.94,     52.50,     20.50,     30.00,      2.00,    215.28,     47.77,     47.79,      0.53,     47.24,      0.53,     47.26
      4.00,O615,pk,     15.08,     43.70,     20.70,     30.00,      2.00,    180.96,    256.34,    256.34,     23.01,    233.33,     23.02,    233.32
      4.00,O626,pk,     28.38,     76.72,     22.19,     30.00,      2.00,    340.56,    135.18,    135.18,     11.69,    123.49,     11.69,    123.49
      4.00,O627,pk,     18.58,     54.97,     20.28,     30.00,      2.00,    222.96,     84.79,     84.78,      8.64,     76.15,      8.62,     76.16
      4.00,O628,pk,     12.92,     44.00,     17.62,     30.00,      2.00,    155.04,     87.37,     87.33,     13.58,     73.79,     13.57,     73.76
      4.00,O630,pk,     48.72,     97.88,     29.87,     60.00,      1.00,    292.32,    194.43,    194.26,     17.16,    177.27,     17.10,    177.16
      4.00,O640,pk,     35.10,    110.69,     19.03,     30.00,      2.00,    421.20,    548.69,    548.63,    136.24,    412.45,    136.18,    412.45
      4.00,O667,pk,      2.75,      9.46,     17.44,     30.00,      2.00,     33.00,      0.79,      0.79,         0,      0.79,         0,      0.79
      4.00,OF605,pk,     14.18,     48.56,     17.52,     60.00,      1.00,     85.08,    128.88,    128.91,      5.33,    123.55,      5.34,    123.57
      4.00,OF618,pk,     14.04,     42.00,     20.06,     30.00,      2.00,    168.48,     74.76,     74.70,      6.63,     68.13,      6.61,     68.09
      4.00,OF620,pk,     16.66,     44.97,     22.23,     30.00,      2.00,    199.92,     83.34,     83.31,      6.40,     76.94,      6.37,     76.94
      4.00,OF638,pk,     13.40,     34.23,     23.49,     60.00,      1.00,     80.40,     13.86,     13.88,      0.10,     13.76,      0.10,     13.78
      4.00,S002,pk,      8.42,     39.15,     12.90,     15.00,      4.00,    202.08,    971.71,    971.70,    113.63,    858.08,    113.62,    858.08
      4.00,S004,pk,     23.85,     79.47,     18.01,     30.00,      2.00,    286.20,    770.66,    770.53,     34.23,    736.43,     34.23,    736.30
      4.00,S009,pk,     19.62,     72.49,     16.24,     15.00,      4.00,    470.88,   1146.67,   1146.63,     30.80,   1115.87,     30.78,   1115.85
      4.00,S017,pk,     15.42,     61.53,     15.04,     30.00,      2.00,    185.04,    539.87,    539.86,     71.06,    468.81,     71.05,    468.81
      4.00,S021,pk,     15.70,     58.29,     16.16,     15.00,      4.00,    376.80,   1287.04,   1287.03,    187.03,   1100.01,    187.01,   1100.02
      4.00,S033,pk,     12.54,     36.51,     20.61,     15.00,      4.00,    300.96,    300.05,    300.08,     13.94,    286.11,     13.94,    286.14
      4.00,S035,pk,     28.18,     87.08,     19.42,     15.00,      4.00,    676.32,    507.59,    507.55,     34.75,    472.84,     34.73,    472.82
      4.00,S039,pk,     22.92,     73.59,     18.69,     15.00,      4.00,    550.08,    712.30,    712.25,     42.37,    669.93,     42.37,    669.88
      4.00,S045,pk,     16.22,     49.81,     19.54,     15.00,      4.00,    389.28,    321.15,    321.16,     20.93,    300.22,     20.91,    300.25
      4.00,S047,pk,     25.68,     79.32,     19.43,     30.00,      2.00,    308.16,    236.71,    236.66,     10.18,    226.53,     10.13,    226.53
      4.00,S054,pk,     17.78,     54.00,     19.76,     15.00,      4.00,    426.72,    299.79,    299.85,     24.21,    275.58,     24.24,    275.61
      4.00,S062,pk,     20.26,     61.47,     19.78,     60.00,      1.00,    121.56,     44.60,     44.56,      1.07,     43.53,      1.03,     43.53
      4.00,S072,pk,     11.06,     38.76,     17.12,     30.00,      2.00,    132.72,    138.03,    138.01,      8.92,    129.11,      8.90,    129.11
      4.00,S1,pk,     21.44,     85.28,     15.08,     15.00,      4.00,    514.56,   1263.97,   1264.01,      4.44,   1259.53,      4.39,   1259.62
      4.00,S200,pk,     22.56,     85.60,     15.81,     15.00,      4.00,    541.44,   1352.41,   1352.33,     37.01,   1315.40,     36.98,   1315.35
      4.00,S201,pk,     19.42,     66.63,     17.49,     30.00,      2.00,    233.04,    112.78,    112.74,     13.04,     99.74,     13.04,     99.70
      4.00,S205,pk,     28.62,    102.19,     16.80,     15.00,      4.00,    686.88,   1629.29,   1629.31,     23.79,   1605.50,     23.79,   1605.52
      4.00,S209,pk,     28.98,     99.67,     17.45,     15.00,      4.00,    695.52,   1560.89,   1560.75,     55.53,   1505.36,     55.51,   1505.24
      4.00,S213,pk,     31.02,    111.56,     16.68,     30.00,      2.00,    372.24,    959.25,    959.19,     28.60,    930.65,     28.61,    930.58
      4.00,S217,pk,     24.42,     76.68,     19.11,     15.00,      4.00,    586.08,    612.84,    612.88,     58.86,    553.98,     58.87,    554.01
      4.00,S218,pk,     13.84,     49.15,     16.90,     30.00,      2.00,    166.08,    157.20,    157.21,      5.68,    151.52,      5.67,    151.54
      4.00,S220,pk,     33.42,    110.92,     18.08,     30.00,      2.00,    401.04,    969.36,    969.24,    133.62,    835.74,    133.61,    835.63
      4.00,S223,pk,     33.17,    119.27,     16.69,     30.00,      2.00,    398.04,    935.99,    935.97,     58.90,    877.09,     58.84,    877.13
      4.00,S227,pk,     33.90,    112.41,     18.09,     30.00,      2.00,    406.80,    311.53,    311.58,     28.86,    282.67,     28.89,    282.69
      4.00,S236,pk,     15.93,     46.30,     20.64,     30.00,      2.00,    191.16,     58.99,     59.01,      4.28,     54.71,      4.27,     54.74
      4.00,S240,pk,     24.30,     82.38,     17.70,     15.00,      4.00,    583.20,    255.96,    255.95,     10.56,    245.40,     10.54,    245.41
      4.00,S248,pk,     45.08,    153.14,     17.66,     30.00,      2.00,    540.96,    263.71,    263.70,     14.10,    249.61,     14.07,    249.63
      4.00,S31,pk,     26.50,     94.99,     16.74,     30.00,      2.00,    318.00,    215.83,    215.79,     11.31,    204.52,     11.28,    204.51
      4.00,S455,pk,     46.84,    152.49,     18.43,     30.00,      2.00,    562.08,   1277.94,   1277.78,    194.86,   1083.08,    194.83,   1082.95
      4.00,S470,pk,     39.74,    125.08,     19.06,     30.00,      2.00,    476.88,    678.09,    678.11,     69.16,    608.93,     69.10,    609.01
      4.00,S509,pk,     10.34,     36.91,     16.81,     30.00,      2.00,    124.08,     89.18,     89.19,      9.71,     79.47,      9.70,     79.49
      4.00,SF11,pk,      7.80,     30.12,     15.54,     60.00,      1.00,     46.80,     50.21,     50.21,         0,     50.21,         0,     50.21
      4.00,SF202,pk,     10.44,     37.38,     16.76,     30.00,      2.00,    125.28,     40.43,     40.38,      0.82,     39.61,      0.81,     39.57
      4.00,SF232,pk,     15.34,     50.74,     18.14,     30.00,      2.00,    184.08,     47.15,     47.06,      0.79,     46.36,      0.76,     46.30
      4.00,SF453,pk,     39.47,     75.68,     31.29,     30.00,      2.00,    473.64,     20.34,     20.33,      4.66,     15.68,      4.65,     15.68
      4.00,SF514,pk,     12.18,     44.22,     16.53,     30.00,      2.00,    146.16,     78.89,     78.89,     14.93,     63.96,     14.94,     63.95
      4.00,SF525,pk,      8.90,     31.30,     17.06,     30.00,      2.00,    106.80,     37.52,     37.52,      8.34,     29.18,      8.34,     29.18
      4.00,SF570,pk,     14.72,     43.52,     20.29,     30.00,      2.00,    176.64,     77.74,     77.77,      0.32,     77.42,      0.35,     77.42
      4.00,SF578,pk,     13.44,     40.42,     19.95,     30.00,      2.00,    161.28,     34.70,     34.65,      0.14,     34.56,      0.13,     34.52
      4.00,SF590,pk,     11.44,     39.39,     17.43,     30.00,      2.00,    137.28,     61.55,     61.52,      4.66,     56.89,      4.68,     56.84
      4.00,SF94,pk,      7.22,     21.94,     19.74,     30.00,      2.00,     86.64,     51.90,     51.89,      4.55,     47.35,      4.54,     47.35
      4.00,M805_Santaquin,pk,     61.64,    110.05,     33.61,     40.00,      1.50,    554.76,    453.46,    453.50,    234.64,    218.82,    234.64,    218.86
      4.00,M806_EglMtn,pk,     27.94,     67.73,     24.75,     45.00,      1.33,    223.52,    307.84,    307.86,    105.93,    201.91,    105.93,    201.93
      4.00,M807_NoCnty,pk,     22.21,     65.02,     20.50,     40.00,      1.50,    199.89,    576.78,    576.81,    212.46,    364.32,    212.49,    364.32
      4.00,M822_Psn,pk,     54.34,    148.09,     22.02,     60.00,      1.00,    326.04,    449.95,    449.87,    112.07,    337.88,    112.05,    337.82
      4.00,MF809,pk,     21.39,     64.92,     19.77,     30.00,      2.00,    256.68,     54.52,     54.48,      7.07,     47.45,      7.05,     47.43
      4.00,O606,pk,      4.96,     13.82,     21.53,    360.00,      0.17,      4.96,      0.01,      0.01,         0,      0.01,         0,      0.01
      4.00,S513,pk,     32.36,    110.76,     17.53,     30.00,      2.00,    388.32,    195.51,    195.52,     26.86,    168.65,     26.86,    168.66
      4.00,S551,pk,     15.23,     44.32,     20.62,     30.00,      2.00,    182.76,     26.42,     26.41,      6.15,     20.27,      6.14,     20.27
      4.00,M821_5YR2023,ok,     37.33,     95.77,     23.39,     30.00,      2.00,    746.60,    173.63,    173.62,     19.49,    154.14,     19.46,    154.16
      4.00,M823_5RY2023,ok,     19.12,     60.44,     18.98,     30.00,      2.00,    382.40,    181.65,    181.68,     10.76,    170.89,     10.79,    170.89
      4.00,M831_WPr,ok,     23.68,     84.57,     16.80,     30.00,      2.00,    473.60,    311.33,    311.29,     10.48,    300.85,     10.43,    300.86
      4.00,M833_CntPr,ok,      9.75,     30.24,     19.35,     60.00,      1.00,     97.50,     38.78,     38.78,      1.35,     37.43,      1.37,     37.41
      4.00,M834_EstPr,ok,     25.64,     84.76,     18.15,     30.00,      2.00,    512.80,    223.31,    223.30,      7.78,    215.53,      7.77,    215.53
      4.00,M841_UVU,ok,      5.32,     20.63,     15.47,     30.00,      2.00,    106.40,     31.30,     31.28,      0.92,     30.38,      0.92,     30.36
      4.00,M850_StateStree,ok,     45.58,    161.87,     16.90,     15.00,      4.00,   1823.20,   1239.72,   1239.57,     90.38,   1149.34,     90.34,   1149.23
      4.00,M862_Orem,ok,     28.28,    100.60,     16.87,     30.00,      2.00,    565.60,    176.53,    176.48,      9.09,    167.44,      9.12,    167.36
      4.00,M864_Thanksgivi,ok,      7.25,     26.25,     16.57,     30.00,      2.00,    145.00,     50.32,     50.31,      3.83,     46.49,      3.82,     46.49
      4.00,M871_SLtoUtahCn,ok,     26.46,     80.12,     19.82,     60.00,      1.00,    264.60,     27.13,     27.08,      1.91,     25.22,      1.88,     25.20
      4.00,O600,ok,     46.04,    159.75,     17.29,     15.00,      4.00,   1841.60,    673.29,    673.29,     41.09,    632.20,     41.08,    632.21
      4.00,O601,ok,      3.70,     17.95,     12.37,     20.00,      3.00,    111.00,     12.83,     12.82,      0.28,     12.55,      0.28,     12.54
      4.00,O604,ok,     14.00,     47.43,     17.71,     30.00,      2.00,    280.00,     52.47,     52.46,      8.04,     44.43,      8.01,     44.45
      4.00,O607,ok,     20.92,     67.09,     18.71,     30.00,      2.00,    418.40,    166.41,    166.34,     13.37,    153.04,     13.38,    152.96
      4.00,O609,ok,     42.50,    135.11,     18.87,     30.00,      2.00,    850.00,    151.79,    151.73,     18.94,    132.85,     18.92,    132.81
      4.00,O612,ok,     26.20,     84.23,     18.66,     15.00,      4.00,   1048.00,    592.48,    592.47,     19.37,    573.11,     19.37,    573.10
      4.00,O614,ok,     17.94,     56.13,     19.18,     30.00,      2.00,    358.80,     76.81,     76.85,      0.96,     75.85,      0.95,     75.90
      4.00,O615,ok,     15.08,     45.88,     19.72,     30.00,      2.00,    301.60,     79.21,     79.24,      5.38,     73.83,      5.39,     73.85
      4.00,O626,ok,     28.38,     82.98,     20.52,     30.00,      2.00,    567.60,    109.84,    109.83,      8.15,    101.69,      8.13,    101.70
      4.00,O627,ok,     18.58,     60.02,     18.57,     30.00,      2.00,    371.60,     81.76,     81.76,      4.99,     76.77,      5.00,     76.76
      4.00,O628,ok,     12.92,     47.58,     16.29,     30.00,      2.00,    258.40,     81.90,     81.94,      9.35,     72.55,      9.36,     72.58
      4.00,O630,ok,     48.72,    108.36,     26.98,     60.00,      1.00,    487.20,    182.33,    182.26,     10.04,    172.29,     10.06,    172.20
      4.00,O640,ok,     35.10,    118.95,     17.70,     30.00,      2.00,    702.00,    168.80,    168.88,     11.68,    157.12,     11.75,    157.13
      4.00,O667,ok,      2.75,      9.93,     16.62,     30.00,      2.00,     55.00,      1.51,      1.50,      0.01,      1.50,      0.01,      1.49
      4.00,OF605,ok,     14.18,     52.37,     16.25,     60.00,      1.00,    141.80,     61.42,     61.42,      3.47,     57.95,      3.48,     57.94
      4.00,OF618,ok,     14.04,     45.02,     18.71,     30.00,      2.00,    280.80,     86.89,     86.85,      5.57,     81.32,      5.55,     81.30
      4.00,OF620,ok,     16.66,     48.56,     20.58,     30.00,      2.00,    333.20,     77.64,     77.69,      6.73,     70.91,      6.73,     70.96
      4.00,OF638,ok,     13.40,     37.45,     21.47,     60.00,      1.00,    134.00,     24.84,     24.81,      0.17,     24.67,      0.16,     24.65
      4.00,S002,ok,      8.42,     39.19,     12.89,     15.00,      4.00,    336.80,   1043.16,   1043.19,     52.60,    990.56,     52.59,    990.60
      4.00,S004,ok,     23.85,     85.20,     16.80,     30.00,      2.00,    477.00,    683.27,    683.26,     11.94,    671.33,     11.94,    671.32
      4.00,S009,ok,     19.62,     73.38,     16.04,     15.00,      4.00,    784.80,    836.97,    836.95,      6.05,    830.92,      6.07,    830.88
      4.00,S017,ok,     15.42,     61.75,     14.98,     30.00,      2.00,    308.40,    291.60,    291.63,     20.46,    271.14,     20.45,    271.18
      4.00,S021,ok,     15.70,     57.33,     16.43,     15.00,      4.00,    628.00,   1038.54,   1038.56,     73.83,    964.71,     73.79,    964.77
      4.00,S033,ok,     12.54,     39.88,     18.87,     15.00,      4.00,    501.60,    420.62,    420.60,     18.47,    402.15,     18.44,    402.16
      4.00,S035,ok,     28.18,     93.59,     18.07,     15.00,      4.00,   1127.20,    533.45,    533.36,     27.16,    506.29,     27.11,    506.25
      4.00,S039,ok,     22.92,     79.53,     17.29,     15.00,      4.00,    916.80,    678.82,    678.80,     20.06,    658.76,     20.05,    658.75
      4.00,S045,ok,     16.22,     53.68,     18.13,     15.00,      4.00,    648.80,    322.68,    322.69,     19.15,    303.53,     19.18,    303.51
      4.00,S047,ok,     25.68,     85.13,     18.10,     30.00,      2.00,    513.60,    183.67,    183.60,      1.97,    181.70,      1.93,    181.67
      4.00,S054,ok,     17.78,     57.20,     18.65,     15.00,      4.00,    711.20,    290.27,    290.32,     16.71,    273.56,     16.71,    273.61
      4.00,S062,ok,     20.26,     64.19,     18.94,     60.00,      1.00,    202.60,     55.28,     55.32,      1.65,     53.63,      1.66,     53.66
      4.00,S072,ok,     11.06,     42.16,     15.74,     30.00,      2.00,    221.20,    165.97,    165.95,      8.60,    157.37,      8.59,    157.36
      4.00,S1,ok,     21.44,     89.10,     14.44,     15.00,      4.00,    857.60,   1461.73,   1461.67,      3.98,   1457.75,      3.91,   1457.76
      4.00,S200,ok,     22.56,     93.54,     14.47,     15.00,      4.00,    902.40,   1742.86,   1742.88,     20.74,   1722.12,     20.75,   1722.13
      4.00,S201,ok,     19.42,     70.92,     16.43,     60.00,      1.00,    194.20,     55.94,     55.91,      5.30,     50.64,      5.29,     50.62
      4.00,S205,ok,     28.62,    108.68,     15.80,     15.00,      4.00,   1144.80,   2161.49,   2161.42,     17.08,   2144.41,     17.07,   2144.35
      4.00,S209,ok,     28.98,    105.13,     16.54,     15.00,      4.00,   1159.20,   2013.16,   2013.07,     39.04,   1974.12,     39.03,   1974.04
      4.00,S213,ok,     31.02,    114.95,     16.19,     30.00,      2.00,    620.40,    565.62,    565.63,      6.52,    559.10,      6.53,    559.10
      4.00,S217,ok,     24.42,     81.41,     18.00,     15.00,      4.00,    976.80,    511.51,    511.54,     22.72,    488.79,     22.73,    488.81
      4.00,S218,ok,     13.84,     51.58,     16.10,     30.00,      2.00,    276.80,     88.78,     88.78,      6.07,     82.71,      6.07,     82.71
      4.00,S220,ok,     33.42,    118.02,     16.99,     30.00,      2.00,    668.40,    856.10,    856.08,     61.11,    794.99,     61.09,    794.99
      4.00,S223,ok,     33.17,    117.68,     16.91,     30.00,      2.00,    663.40,    674.17,    674.22,     26.92,    647.25,     26.91,    647.31
      4.00,S227,ok,     33.90,    119.34,     17.04,     30.00,      2.00,    678.00,    212.40,    212.43,      9.00,    203.40,      8.97,    203.46
      4.00,S236,ok,     15.93,     45.15,     21.17,     30.00,      2.00,    318.60,     71.84,     71.85,      6.04,     65.80,      6.03,     65.82
      4.00,S240,ok,     24.30,     85.81,     16.99,     15.00,      4.00,    972.00,    243.41,    243.35,      9.06,    234.35,      9.07,    234.28
      4.00,S248,ok,     45.08,    154.94,     17.46,     30.00,      2.00,    901.60,    250.82,    250.77,     12.12,    238.70,     12.09,    238.68
      4.00,S31,ok,     26.50,     98.53,     16.14,     30.00,      2.00,    530.00,    248.50,    248.50,      7.70,    240.80,      7.68,    240.82
      4.00,S455,ok,     46.84,    158.47,     17.73,     30.00,      2.00,    936.80,    917.79,    917.76,     77.48,    840.31,     77.49,    840.27
      4.00,S470,ok,     39.74,    134.55,     17.72,     30.00,      2.00,    794.80,    765.80,    765.85,     35.20,    730.60,     35.25,    730.60
      4.00,S509,ok,     10.34,     39.31,     15.78,     30.00,      2.00,    206.80,    150.65,    150.62,      9.40,    141.25,      9.38,    141.24
      4.00,SF11,ok,      7.80,     28.63,     16.35,     60.00,      1.00,     78.00,     41.27,     41.29,         0,     41.27,         0,     41.29
      4.00,SF202,ok,     10.44,     39.22,     15.97,     30.00,      2.00,    208.80,     58.44,     58.42,      1.64,     56.80,      1.62,     56.80
      4.00,SF232,ok,     15.34,     50.79,     18.12,     30.00,      2.00,    306.80,     68.61,     68.59,      1.66,     66.95,      1.66,     66.93
      4.00,SF453,ok,     39.47,     91.29,     25.94,     60.00,      1.00,    394.70,      5.71,      5.73,      2.94,      2.77,      2.94,      2.79
      4.00,SF514,ok,     12.18,     48.13,     15.18,     30.00,      2.00,    243.60,     95.44,     95.44,     15.60,     79.84,     15.58,     79.86
      4.00,SF525,ok,      8.90,     32.80,     16.28,     30.00,      2.00,    178.00,     56.50,     56.54,      8.66,     47.84,      8.66,     47.88
      4.00,SF570,ok,     14.72,     46.97,     18.80,     30.00,      2.00,    294.40,     78.81,     78.78,      0.52,     78.29,      0.49,     78.29
      4.00,SF578,ok,     13.44,     43.76,     18.43,     30.00,      2.00,    268.80,     32.28,     32.27,      0.26,     32.02,      0.26,     32.01
      4.00,SF590,ok,     11.44,     42.49,     16.15,     30.00,      2.00,    228.80,     63.56,     63.60,      4.25,     59.31,      4.26,     59.34
      4.00,SF94,ok,      7.22,     24.12,     17.96,     30.00,      2.00,    144.40,     50.06,     50.08,      2.89,     47.17,      2.90,     47.18
      5.00,BRT56_R,pk,     52.52,    155.10,     20.32,     15.00,      4.00,   1260.48,   2822.16,   2822.15,    778.14,   2044.02,    778.10,   2044.05
      5.00,MidValCon,pk,     13.36,     38.41,     20.87,     15.00,      4.00,    320.64,    978.13,    978.11,    191.14,    786.99,    191.15,    786.96
      5.00,BRT56_R,ok,     52.52,    163.52,     19.27,     15.00,      4.00,   2100.80,   2907.80,   2907.80,    502.13,   2405.67,    502.11,   2405.69
      5.00,MidValCon,ok,     13.36,     40.65,     19.72,     15.00,      4.00,    534.40,    538.74,    538.78,     25.90,    512.84,     25.89,    512.89
      6.00,S451X,pk,     21.64,     38.20,     33.99,     30.00,      2.00,    259.68,      0.80,      0.80,         0,      0.80,         0,      0.80
      6.00,S472X,pk,     34.39,     66.87,     30.86,     30.00,      2.00,    412.68,     60.95,     60.94,         0,     60.95,         0,     60.94
      6.00,S473X,pk,     42.74,    109.25,     23.47,     30.00,      2.00,    512.88,    544.22,    544.19,    323.86,    220.36,    323.85,    220.34
      7.00,Blue,pk,     38.08,    103.36,     22.11,     15.00,      4.00,    913.92,   5125.59,   5125.58,   1051.72,   4073.87,   1051.72,   4073.86
      7.00,Green,pk,     28.64,     93.54,     18.37,     15.00,      4.00,    687.36,   4594.14,   4594.20,    402.20,   4191.94,    402.24,   4191.96
      7.00,Red,pk,     47.22,    120.72,     23.47,     15.00,      4.00,   1133.28,  12874.43,  12874.39,   3310.25,   9564.18,   3310.22,   9564.17
      7.00,Sline,pk,      4.02,     20.58,     11.72,     15.00,      4.00,     96.48,    297.85,    297.83,      7.50,    290.35,      7.50,    290.33
      7.00,Blue,ok,     38.08,    103.36,     22.11,     15.00,      4.00,   1523.20,   6181.56,   6181.50,    938.45,   5243.11,    938.42,   5243.08
      7.00,Green,ok,     28.64,     93.54,     18.37,     15.00,      4.00,   1145.60,   6782.73,   6782.72,    489.69,   6293.04,    489.71,   6293.01
      7.00,Red,ok,     47.22,    120.72,     23.47,     15.00,      4.00,   1888.80,   9195.68,   9195.65,   1187.13,   8008.55,   1187.14,   8008.51
      7.00,Sline,ok,      4.02,     20.58,     11.72,     15.00,      4.00,    160.80,    446.82,    446.83,      6.79,    440.03,      6.80,    440.03
      8.00,RCRT_OGPN,pk,    162.16,    245.34,     39.66,     30.00,      2.00,   1945.92,   9457.20,   9457.18,   5735.21,   3721.99,   5735.21,   3721.97
      8.00,RCRT_OGPN,ok,    162.16,    245.34,     39.66,     60.00,      1.00,   1621.60,   4924.77,   4924.79,   2330.92,   2593.85,   2330.92,   2593.87
      9.00,630X,pk,      9.86,     40.51,     14.60,     10.00,      6.00,    354.96,   1334.10,   1334.08,    519.58,    814.52,    519.57,    814.51
      9.00,M830X_ARPT,pk,     11.28,     27.28,     24.81,     30.00,      2.00,    135.36,     15.29,     15.31,      2.45,     12.84,      2.46,     12.85
      9.00,UVX,pk,     22.92,     79.21,     17.36,      6.00,     10.00,   1375.20,   7211.92,   7211.94,   1116.16,   6095.76,   1116.21,   6095.73
      9.00,630X,ok,      9.86,     43.11,     13.72,     10.00,      6.00,    591.60,    668.07,    668.08,     30.09,    637.98,     30.11,    637.97
      9.00,M830X_ARPT,ok,     11.28,     29.37,     23.04,     30.00,      2.00,    225.60,     31.24,     31.22,      1.69,     29.55,      1.69,     29.53
      9.00,UVX,ok,     22.92,     83.73,     16.42,     10.00,      6.00,   1375.20,   3395.94,   3395.90,     96.90,   3299.04,     96.90,   3299.00
