Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings
      4.00,SF590,pk,     11.44,     39.39,     17.43,     30.00,      2.00,    137.28,     62.49,     62.47,      4.74,     57.75,      4.72,     57.75
      4.00,SF94,pk,      7.22,     21.94,     19.74,     30.00,      2.00,     86.64,     53.92,     53.91,      4.64,     49.28,      4.63,     49.28
      4.00,M805_Santaquin,pk,     61.64,    110.05,     33.61,     40.00,      1.50,    554.76,    453.37,    453.39,    234.28,    219.09,    234.28,    219.11
      4.00,M806_EglMtn,pk,     27.94,     67.73,     24.75,     45.00,      1.33,    223.52,    309.86,    309.86,    106.42,    203.44,    106.41,    203.45
      4.00,M807_NoCnty,pk,     22.21,     65.02,     20.50,     40.00,      1.50,    199.89,    577.58,    577.57,    212.61,    364.97,    212.62,    364.95
      4.00,M822_Psn,pk,     54.34,    148.09,     22.02,     60.00,      1.00,    326.04,    453.10,    453.09,    112.73,    340.37,    112.73,    340.36
      4.00,MF809,pk,     21.39,     64.92,     19.77,     30.00,      2.00,    256.68,     55.67,     55.60,      7.25,     48.42,      7.21,     48.39
      4.00,O606,pk,      4.96,     13.82,     21.53,    360.00,      0.17,      4.96,      0.01,      0.01,         0,      0.01,         0,      0.01
      4.00,S513,pk,     32.36,    110.76,     17.53,     30.00,      2.00,    388.32,    206.74,    206.63,     26.65,    180.09,     26.61,    180.02
      4.00,S551,pk,     15.23,     44.32,     20.62,     30.00,      2.00,    182.76,     27.36,     27.35,      6.40,     20.96,      6.38,     20.97
      4.00,M821_5YR2023,ok,     37.33,     95.77,     23.39,     30.00,      2.00,    746.60,    173.62,    173.57,     19.42,    154.20,     19.40,    154.17
      4.00,M823_5RY2023,ok,     19.12,     60.44,     18.98,     30.00,      2.00,    382.40,    180.56,    180.57,     10.58,    169.98,     10.58,    169.99
      4.00,M831_WPr,ok,     23.68,     84.57,     16.80,     30.00,      2.00,    473.60,    311.25,    311.19,     10.49,    300.76,     10.46,    300.73
      4.00,M833_CntPr,ok,      9.75,     30.24,     19.35,     60.00,      1.00,     97.50,     38.84,     38.87,      1.34,     37.50,      1.35,     37.52
      4.00,M834_EstPr,ok,     25.64,     84.76,     18.15,     30.00,      2.00,    512.80,    224.78,    224.75,      7.73,    217.05,      7.71,    217.04
      4.00,M841_UVU,ok,      5.32,     20.63,     15.47,     30.00,      2.00,    106.40,     31.34,     31.33,      0.91,     30.43,      0.91,     30.42
      4.00,M850_StateStree,ok,     45.58,    161.87,     16.90,     15.00,      4.00,   1823.20,   1247.07,   1247.07,     91.48,   1155.59,     91.54,   1155.53
      4.00,M862_Orem,ok,     28.28,    100.60,     16.87,     30.00,      2.00,    565.60,    176.39,    176.44,      9.03,    167.36,      9.07,    167.37
      4.00,M864_Thanksgivi,ok,      7.25,     26.25,     16.57,     30.00,      2.00,    145.00,     50.55,     50.52,      3.78,     46.77,      3.76,     46.76
      4.00,M871_SLtoUtahCn,ok,     26.46,     80.12,     19.82,     60.00,      1.00,    264.60,     27.18,     27.16,      1.87,     25.31,      1.84,     25.32
      4.00,O600,ok,     46.04,    159.75,     17.29,     15.00,      4.00,   1841.60,    673.55,    673.50,     40.86,    632.69,     40.88,    632.62
      4.00,O601,ok,      3.70,     17.95,     12.37,     20.00,      3.00,    111.00,     12.76,     12.76,      0.29,     12.47,      0.29,     12.47
      4.00,O604,ok,     14.00,     47.43,     17.71,     30.00,      2.00,    280.00,     53.78,     53.77,      8.55,     45.23,      8.56,     45.21
      4.00,O607,ok,     20.92,     67.09,     18.71,     30.00,      2.00,    418.40,    167.04,    166.95,     13.55,    153.49,     13.53,    153.42
      4.00,O609,ok,     42.50,    135.11,     18.87,     30.00,      2.00,    850.00,    152.01,    152.03,     19.01,    133.00,     18.99,    133.04
      4.00,O612,ok,     26.20,     84.23,     18.66,     15.00,      4.00,   1048.00,    596.26,    596.24,     20.17,    576.09,     20.12,    576.12
      4.00,O614,ok,     17.94,     56.13,     19.18,     30.00,      2.00,    358.80,     77.10,     77.09,      0.97,     76.13,      0.97,     76.12
      4.00,O615,ok,     15.08,     45.88,     19.72,     30.00,      2.00,    301.60,     80.27,     80.28,      5.48,     74.79,      5.51,     74.77
      4.00,O626,ok,     28.38,     82.98,     20.52,     30.00,      2.00,    567.60,    109.62,    109.61,      8.07,    101.55,      8.07,    101.54
      4.00,O627,ok,     18.58,     60.02,     18.57,     30.00,      2.00,    371.60,     81.12,     81.08,      5.02,     76.10,      5.00,     76.08
      4.00,O628,ok,     12.92,     47.58,     16.29,     30.00,      2.00,    258.40,     82.25,     82.21,      9.35,     72.90,      9.34,     72.87
      4.00,O630,ok,     48.72,    108.36,     26.98,     60.00,      1.00,    487.20,    181.56,    181.57,      9.97,    171.59,      9.95,    171.62
      4.00,O640,ok,     35.10,    118.95,     17.70,     30.00,      2.00,    702.00,    169.06,    169.16,     11.76,    157.30,     11.83,    157.33
      4.00,O667,ok,      2.75,      9.93,     16.62,     30.00,      2.00,     55.00,      1.51,      1.50,      0.01,      1.50,      0.01,      1.49
      4.00,OF605,ok,     14.18,     52.37,     16.25,     60.00,      1.00,    141.80,     61.80,     61.80,      3.45,     58.35,      3.47,     58.33
      4.00,OF618,ok,     14.04,     45.02,     18.71,     30.00,      2.00,    280.80,     86.87,     86.84,      5.58,     81.29,      5.57,     81.27
      4.00,OF620,ok,     16.66,     48.56,     20.58,     30.00,      2.00,    333.20,     77.75,     77.71,      6.79,     70.96,      6.76,     70.95
      4.00,OF638,ok,     13.40,     37.45,     21.47,     60.00,      1.00,    134.00,     24.92,     24.87,      0.18,     24.74,      0.16,     24.71
      4.00,S002,ok,      8.42,     39.19,     12.89,     15.00,      4.00,    336.80,   1050.78,   1050.79,     52.99,    997.79,     52.98,    997.81
      4.00,S004,ok,     23.85,     85.20,     16.80,     30.00,      2.00,    477.00,    693.32,    693.28,     12.37,    680.95,     12.36,    680.92
      4.00,S009,ok,     19.62,     73.38,     16.04,     15.00,      4.00,    784.80,    838.90,    838.84,      6.11,    832.79,      6.12,    832.72
      4.00,S017,ok,     15.42,     61.75,     14.98,     30.00,      2.00,    308.40,    287.24,    287.24,     20.24,    267.00,     20.23,    267.01
      4.00,S021,ok,     15.70,     57.33,     16.43,     15.00,      4.00,    628.00,   1028.09,   1028.14,     74.01,    954.08,     74.01,    954.13
      4.00,S033,ok,     12.54,     39.88,     18.87,     15.00,      4.00,    501.60,    423.66,    423.66,     18.47,    405.19,     18.47,    405.19
      4.00,S035,ok,     28.18,     93.59,     18.07,     15.00,      4.00,   1127.20,    537.47,    537.42,     27.20,    510.27,     27.19,    510.23
      4.00,S039,ok,     22.92,     79.53,     17.29,     15.00,      4.00,    916.80,    684.20,    684.12,     19.89,    664.31,     19.82,    664.30
      4.00,S045,ok,     16.22,     53.68,     18.13,     15.00,      4.00,    648.80,    324.73,    324.64,     19.26,    305.47,     19.28,    305.36
      4.00,S047,ok,     25.68,     85.13,     18.10,     30.00,      2.00,    513.60,    184.42,    184.37,      1.96,    182.46,      1.94,    182.43
      4.00,S054,ok,     17.78,     57.20,     18.65,     15.00,      4.00,    711.20,    288.52,    288.52,     16.66,    271.86,     16.67,    271.85
      4.00,S062,ok,     20.26,     64.19,     18.94,     60.00,      1.00,    202.60,     54.99,     55.00,      1.63,     53.36,      1.65,     53.35
      4.00,S072,ok,     11.06,     42.16,     15.74,     30.00,      2.00,    221.20,    165.49,    165.47,      8.65,    156.84,      8.67,    156.80
      4.00,S1,ok,     21.44,     89.10,     14.44,     15.00,      4.00,    857.60,   1476.17,   1476.05,      3.95,   1472.22,      3.90,   1472.15
      4.00,S200,ok,     22.56,     93.54,     14.47,     15.00,      4.00,    902.40,   1755.08,   1755.10,     20.50,   1734.58,     20.52,   1734.58
      4.00,S201,ok,     19.42,     70.92,     16.43,     60.00,      1.00,    194.20,     56.47,     56.49,      5.28,     51.19,      5.27,     51.22
      4.00,S205,ok,     28.62,    108.68,     15.80,     15.00,      4.00,   1144.80,   2193.58,   2193.58,     17.25,   2176.33,     17.22,   2176.36
      4.00,S209,ok,     28.98,    105.13,     16.54,     15.00,      4.00,   1159.20,   2036.75,   2036.75,     38.83,   1997.92,     38.84,   1997.91
      4.00,S213,ok,     31.02,    114.95,     16.19,     30.00,      2.00,    620.40,    567.82,    567.78,      6.47,    561.35,      6.44,    561.34
      4.00,S217,ok,     24.42,     81.41,     18.00,     15.00,      4.00,    976.80,    514.94,    514.93,     23.08,    491.86,     23.04,    491.89
      4.00,S218,ok,     13.84,     51.58,     16.10,     30.00,      2.00,    276.80,     88.94,     88.93,      6.14,     82.80,      6.16,     82.77
      4.00,S220,ok,     33.42,    118.02,     16.99,     30.00,      2.00,    668.40,    860.85,    860.78,     62.33,    798.52,     62.29,    798.49
      4.00,S223,ok,     33.17,    117.68,     16.91,     30.00,      2.00,    663.40,    673.66,    673.61,     26.88,    646.78,     26.86,    646.75
      4.00,S227,ok,     33.90,    119.34,     17.04,     30.00,      2.00,    678.00,    213.69,    213.75,      9.06,    204.63,      9.08,    204.67
      4.00,S236,ok,     15.93,     45.15,     21.17,     30.00,      2.00,    318.60,     71.99,     72.00,      6.11,     65.88,      6.10,     65.90
      4.00,S240,ok,     24.30,     85.81,     16.99,     15.00,      4.00,    972.00,    244.70,    244.69,      9.22,    235.48,      9.18,    235.51
      4.00,S248,ok,     45.08,    154.94,     17.46,     30.00,      2.00,    901.60,    250.36,    250.36,     12.19,    238.17,     12.15,    238.21
      4.00,S31,ok,     26.50,     98.53,     16.14,     30.00,      2.00,    530.00,    251.52,    251.54,      7.82,    243.70,      7.81,    243.73
      4.00,S455,ok,     46.84,    158.47,     17.73,     30.00,      2.00,    936.80,    910.43,    910.41,     75.43,    835.00,     75.39,    835.02
      4.00,S470,ok,     39.74,    134.55,     17.72,     30.00,      2.00,    794.80,    761.03,    761.04,     34.67,    726.36,     34.70,    726.34
      4.00,S509,ok,     10.34,     39.31,     15.78,     30.00,      2.00,    206.80,    151.63,    151.60,      9.35,    142.28,      9.31,    142.29
      4.00,SF11,ok,      7.80,     28.63,     16.35,     60.00,      1.00,     78.00,     40.56,     40.54,         0,     40.56,         0,     40.54
      4.00,SF202,ok,     10.44,     39.22,     15.97,     30.00,      2.00,    208.80,     58.91,     58.88,      1.68,     57.23,      1.67,     57.21
      4.00,SF232,ok,     15.34,     50.79,     18.12,     30.00,      2.00,    306.80,     68.30,     68.33,      1.66,     66.64,      1.68,     66.65
      4.00,SF453,ok,     39.47,     91.29,     25.94,     60.00,      1.00,    394.70,      5.76,      5.76,      2.99,      2.77,      2.99,      2.77
      4.00,SF514,ok,     12.18,     48.13,     15.18,     30.00,      2.00,    243.60,     95.19,     95.19,     15.53,     79.66,     15.52,     79.67
      4.00,SF525,ok,      8.90,     32.80,     16.28,     30.00,      2.00,    178.00,     56.87,     56.85,      8.64,     48.23,      8.62,     48.23
      4.00,SF570,ok,     14.72,     46.97,     18.80,     30.00,      2.00,    294.40,     77.27,     77.20,      0.52,     76.75,      0.48,     76.72
      4.00,SF578,ok,     13.44,     43.76,     18.43,     30.00,      2.00,    268.80,     31.75,     31.77,      0.25,     31.50,      0.25,     31.52
      4.00,SF590,ok,     11.44,     42.49,     16.15,     30.00,      2.00,    228.80,     63.61,     63.67,      4.27,     59.34,      4.30,     59.37
      4.00,SF94,ok,      7.22,     24.12,     17.96,     30.00,      2.00,    144.40,     50.30,     50.27,      2.93,     47.37,      2.93,     47.34
      5.00,BRT56_R,pk,     52.52,    155.10,     20.32,     15.00,      4.00,   1260.48,   2822.89,   2822.79,    756.85,   2066.04,    756.76,   2066.03
      5.00,MidValCon,pk,     13.36,     38.41,     20.87,     15.00,      4.00,    320.64,    977.74,    977.72,    191.18,    786.56,    191.21,    786.51
      5.00,BRT56_R,ok,     52.52,    163.52,     19.27,     15.00,      4.00,   2100.80,   2892.49,   2892.49,    491.06,   2401.43,    491.01,   2401.48
      5.00,MidValCon,ok,     13.36,     40.65,     19.72,     15.00,      4.00,    534.40,    535.05,    535.04,     25.72,    509.33,     25.72,    509.32
      6.00,S451X,pk,     21.64,     38.20,     33.99,     30.00,      2.00,    259.68,      0.75,      0.75,         0,      0.75,         0,      0.75
      6.00,S472X,pk,     34.39,     66.87,     30.86,     30.00,      2.00,    412.68,     59.13,     59.15,         0,     59.13,         0,     59.15
      6.00,S473X,pk,     42.74,    109.25,     23.47,     30.00,      2.00,    512.88,    527.69,    527.69,    312.53,    215.16,    312.52,    215.17
      7.00,Blue,pk,     38.08,    103.36,     22.11,     15.00,      4.00,    913.92,   5172.44,   5172.39,   1046.92,   4125.52,   1046.88,   4125.51
      7.00,Green,pk,     28.64,     93.54,     18.37,     15.00,      4.00,    687.36,   4719.02,   4719.06,    409.92,   4309.10,    409.95,   4309.11
      7.00,Red,pk,     47.22,    120.72,     23.47,     15.00,      4.00,   1133.28,  12871.18,  12871.24,   3282.19,   9588.99,   3282.23,   9589.01
      7.00,Sline,pk,      4.02,     20.58,     11.72,     15.00,      4.00,     96.48,    308.55,    308.56,      7.52,    301.03,      7.52,    301.04
      7.00,Blue,ok,     38.08,    103.36,     22.11,     15.00,      4.00,   1523.20,   6175.83,   6175.80,    932.27,   5243.56,    932.25,   5243.55
      7.00,Green,ok,     28.64,     93.54,     18.37,     15.00,      4.00,   1145.60,   6837.79,   6837.75,    495.26,   6342.53,    495.25,   6342.50
      7.00,Red,ok,     47.22,    120.72,     23.47,     15.00,      4.00,   1888.80,   9157.97,   9157.91,   1169.66,   7988.31,   1169.61,   7988.30
      7.00,Sline,ok,      4.02,     20.58,     11.72,     15.00,      4.00,    160.80,    448.52,    448.53,      6.76,    441.76,      6.75,    441.78
      8.00,RCRT_OGPN,pk,    162.16,    245.34,     39.66,     30.00,      2.00,   1945.92,   9339.58,   9339.63,   5655.30,   3684.28,   5655.32,   3684.31
      8.00,RCRT_OGPN,ok,    162.16,    245.34,     39.66,     60.00,      1.00,   1621.60,   4846.30,   4846.32,   2287.15,   2559.15,   2287.18,   2559.14
      9.00,630X,pk,      9.86,     40.51,     14.60,     10.00,      6.00,    354.96,   1337.20,   1337.23,    520.82,    816.38,    520.80,    816.43
      9.00,M830X_ARPT,pk,     11.28,     27.28,     24.81,     30.00,      2.00,    135.36,     15.33,     15.34,      2.43,     12.90,      2.43,     12.91
      9.00,UVX,pk,     22.92,     79.21,     17.36,      6.00,     10.00,   1375.20,   7232.84,   7232.89,   1118.64,   6114.20,   1118.65,   6114.24
      9.00,630X,ok,      9.86,     43.11,     13.72,     10.00,      6.00,    591.60,    666.24,    666.26,     30.32,    635.92,     30.34,    635.92
      9.00,M830X_ARPT,ok,     11.28,     29.37,     23.04,     30.00,      2.00,    225.60,     31.14,     31.15,      1.67,     29.47,      1.66,     29.49
      9.00,UVX,ok,     22.92,     83.73,     16.42,     10.00,      6.00,   1375.20,   3400.05,   3400.09,     97.09,   3302.96,     97.11,   3302.98
