Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBW,Pk,P,1308,620.05,604.28,4.67,610.54,9.51,4.84,6.26,Closer01
HBW,Pk,A,1308,9.96,9.96,0.0,9.96,0.0,0.0,0.0,Closer01
HBO,Pk,P,1308,1317.29,1242.66,8.92,1245.64,71.65,62.73,2.98,Closer01
HBO,Pk,A,1308,687.5,618.41,5.93,619.38,68.12,62.19,0.97,Closer01
NHB,Pk,P,1308,157.78,152.64,0.61,152.74,5.05,4.44,0.1,Closer01
NHB,Pk,A,1308,154.92,149.81,0.61,149.87,5.05,4.45,0.06,Closer01
HBC,Pk,P,1308,18.0,12.88,0.0,18.0,0.0,0.0,5.12,Closer01
HBC,Pk,A,1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1308,96.09,63.5,0.04,63.5,32.59,0.33,0.0,Closer01
HBSch,Pk,A,1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1309,3913.32,3655.07,24.96,3662.59,250.73,132.24,7.52,Closer01
All,Pk,A,1309,1523.2,1318.01,11.04,1318.08,205.12,105.89,0.07,Closer01
HBW,Pk,P,1309,1027.29,1000.54,8.01,1005.0,22.29,14.28,4.46,Closer01
HBW,Pk,A,1309,72.57,66.66,0.88,66.66,5.91,5.02,0.0,Closer01
HBO,Pk,P,1309,2365.28,2237.59,15.87,2239.07,126.22,110.35,1.48,Closer01
HBO,Pk,A,1309,1059.47,957.15,9.08,957.22,102.25,93.18,0.06,Closer01
NHB,Pk,P,1309,256.34,248.65,0.97,248.7,7.64,6.68,0.05,Closer01
NHB,Pk,A,1309,252.51,244.74,0.97,244.74,7.77,6.81,0.0,Closer01
HBC,Pk,P,1309,14.0,12.47,0.0,14.0,0.0,0.0,1.53,Closer01
HBC,Pk,A,1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1309,250.4,155.82,0.12,155.82,94.59,0.94,0.0,Closer01
HBSch,Pk,A,1309,138.65,49.46,0.1,49.46,89.18,0.89,0.0,Closer01
All,Pk,P,1310,4285.03,3872.16,23.03,3899.02,386.02,209.92,26.86,Closer01
All,Pk,A,1310,1384.01,1225.32,10.1,1226.38,157.63,147.53,1.06,Closer01
HBW,Pk,P,1310,1084.27,1057.73,5.92,1067.95,16.32,10.4,10.22,Closer01
HBW,Pk,A,1310,36.64,33.96,0.38,33.99,2.64,2.27,0.04,Closer01
HBO,Pk,P,1310,2635.74,2428.6,15.99,2433.79,201.95,185.96,5.19,Closer01
HBO,Pk,A,1310,1096.16,952.89,8.79,953.83,142.33,133.54,0.94,Closer01
NHB,Pk,P,1310,257.59,244.53,0.92,244.65,12.94,12.02,0.12,Closer01
NHB,Pk,A,1310,251.22,238.48,0.93,238.56,12.66,11.73,0.08,Closer01
HBC,Pk,P,1310,40.0,28.67,0.0,40.0,0.0,0.0,11.33,Closer01
HBC,Pk,A,1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1310,267.44,112.63,0.2,112.63,154.81,1.55,0.0,Closer01
HBSch,Pk,A,1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1311,2950.72,2646.85,17.85,2666.68,284.04,172.9,19.83,Closer01
All,Pk,A,1311,1245.93,1105.56,9.88,1107.34,138.58,128.7,1.79,Closer01
HBW,Pk,P,1311,766.53,739.02,4.9,749.3,17.22,12.32,10.28,Closer01
HBW,Pk,A,1311,103.85,94.08,1.35,94.38,9.47,8.13,0.3,Closer01
HBO,Pk,P,1311,1757.5,1596.41,11.81,1601.38,156.12,144.31,4.97,Closer01
HBO,Pk,A,1311,888.99,774.64,7.51,776.0,112.99,105.48,1.36,Closer01
NHB,Pk,P,1311,259.56,243.03,1.03,243.2,16.35,15.32,0.17,Closer01
NHB,Pk,A,1311,253.09,236.84,1.02,236.97,16.12,15.1,0.12,Closer01
HBC,Pk,P,1311,19.0,14.59,0.0,19.0,0.0,0.0,4.41,Closer01
HBC,Pk,A,1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1311,148.14,53.8,0.11,53.8,94.34,0.94,0.0,Closer01
HBSch,Pk,A,1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1312,3802.81,3495.67,23.29,3550.06,252.74,148.1,54.4,Closer01
All,Pk,A,1312,1829.38,1599.87,14.15,1602.6,226.78,143.13,2.73,Closer01
HBW,Pk,P,1312,1007.33,973.62,7.31,986.44,20.89,13.58,12.82,Closer01
HBW,Pk,A,1312,155.11,141.76,2.09,142.15,12.96,10.88,0.39,Closer01
HBO,Pk,P,1312,2132.16,1990.24,14.54,1996.47,135.7,121.16,6.23,Closer01
HBO,Pk,A,1312,1229.62,1097.89,10.62,1100.02,129.6,118.97,2.14,Closer01
NHB,Pk,P,1312,340.24,326.1,1.35,326.36,13.89,12.54,0.26,Closer01
NHB,Pk,A,1312,334.06,319.94,1.35,320.15,13.92,12.57,0.2,Closer01
HBC,Pk,P,1312,177.0,141.91,0.0,177.0,0.0,0.0,35.09,Closer01
HBC,Pk,A,1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1312,146.07,63.8,0.1,63.8,82.27,0.82,0.0,Closer01
HBSch,Pk,A,1312,110.58,40.28,0.09,40.28,70.3,0.7,0.0,Closer01
All,Pk,P,1313,3901.3,3649.15,19.48,3654.76,246.55,164.52,5.61,Closer01
All,Pk,A,1313,1506.55,1354.08,11.3,1354.08,152.47,141.17,0.0,Closer01
HBW,Pk,P,1313,1069.29,1047.92,5.34,1051.53,17.76,12.42,3.61,Closer01
HBW,Pk,A,1313,134.65,123.23,1.72,123.23,11.42,9.7,0.0,Closer01
HBO,Pk,P,1313,2319.87,2164.11,13.17,2165.29,154.58,141.41,1.18,Closer01
HBO,Pk,A,1313,1111.57,981.47,8.71,981.47,130.1,121.39,0.0,Closer01
NHB,Pk,P,1313,265.3,254.33,0.87,254.37,10.93,10.06,0.04,Closer01
NHB,Pk,A,1313,260.32,249.37,0.87,249.37,10.95,10.08,0.0,Closer01
HBC,Pk,P,1313,6.0,5.22,0.0,6.0,0.0,0.0,0.78,Closer01
HBC,Pk,A,1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1313,240.84,177.57,0.1,177.57,63.28,0.63,0.0,Closer01
HBSch,Pk,A,1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1314,2467.99,2232.23,13.54,2265.31,202.68,138.99,33.07,Closer01
All,Pk,A,1314,1588.43,1270.22,11.12,1270.97,317.46,140.18,0.75,Closer01
HBW,Pk,P,1314,598.67,577.43,3.71,582.1,16.57,12.86,4.67,Closer01
HBW,Pk,A,1314,207.82,190.39,2.63,190.63,17.2,14.57,0.24,Closer01
HBO,Pk,P,1314,1296.75,1181.42,8.41,1183.46,113.29,104.88,2.03,Closer01
HBO,Pk,A,1314,839.68,728.92,6.97,729.36,110.32,103.36,0.44,Closer01
NHB,Pk,P,1314,354.2,331.98,1.35,332.1,22.1,20.75,0.12,Closer01
NHB,Pk,A,1314,346.23,324.25,1.34,324.32,21.92,20.57,0.07,Closer01
HBC,Pk,P,1314,132.0,105.76,0.0,132.0,0.0,0.0,26.24,Closer01
HBC,Pk,A,1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1314,86.38,35.65,0.06,35.65,50.72,0.51,0.0,Closer01
HBSch,Pk,A,1314,194.7,26.67,0.18,26.67,168.03,1.68,0.0,Closer01
All,Pk,P,1315,2717.58,2457.79,14.9,2467.67,249.91,180.06,9.88,Closer01
All,Pk,A,1315,3098.51,2763.67,24.18,2768.46,330.05,305.87,4.79,Closer01
HBW,Pk,P,1315,478.68,453.42,3.19,458.75,19.93,16.74,5.33,Closer01
HBW,Pk,A,1315,472.17,435.11,5.89,437.33,34.83,28.94,2.22,Closer01
HBO,Pk,P,1315,1097.95,998.96,7.42,1001.8,96.15,88.73,2.84,Closer01
HBO,Pk,A,1315,1608.33,1388.21,14.1,1390.28,218.05,203.95,2.07,Closer01
NHB,Pk,P,1315,1043.41,964.51,4.22,965.15,78.26,74.04,0.64,Closer01
NHB,Pk,A,1315,1018.01,940.35,4.19,940.85,77.16,72.97,0.5,Closer01
HBC,Pk,P,1315,5.0,3.93,0.0,5.0,0.0,0.0,1.07,Closer01
HBC,Pk,A,1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1315,92.54,36.98,0.07,36.98,55.57,0.56,0.0,Closer01
HBSch,Pk,A,1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1316,4331.41,3982.86,27.13,4001.57,329.84,181.7,18.71,Closer01
All,Pk,A,1316,2690.39,2261.67,18.53,2264.43,425.96,170.57,2.76,Closer01
HBW,Pk,P,1316,1073.57,1035.23,7.64,1045.76,27.81,20.17,10.53,Closer01
HBW,Pk,A,1316,334.87,308.57,4.45,309.38,25.49,21.04,0.81,Closer01
HBO,Pk,P,1316,2548.27,2380.54,17.55,2386.35,161.91,144.36,5.82,Closer01
HBO,Pk,A,1316,1368.58,1223.96,11.99,1225.72,142.86,130.87,1.76,Closer01
NHB,Pk,P,1316,436.11,418.11,1.78,418.38,17.73,15.95,0.27,Closer01
NHB,Pk,A,1316,428.61,410.37,1.76,410.58,18.03,16.27,0.2,Closer01
HBC,Pk,P,1316,9.0,6.9,0.0,9.0,0.0,0.0,2.1,Closer01
HBC,Pk,A,1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1316,264.47,142.08,0.16,142.08,122.39,1.22,0.0,Closer01
HBSch,Pk,A,1316,558.33,318.76,0.32,318.76,239.57,2.39,0.0,Closer01
All,Pk,P,1317,321.97,301.32,1.78,301.64,20.32,13.07,0.32,Closer01
All,Pk,A,1317,294.7,273.73,2.51,273.73,20.98,18.46,0.0,Closer01
HBW,Pk,P,1317,77.58,75.54,0.44,75.79,1.79,1.35,0.24,Closer01
HBW,Pk,A,1317,83.33,79.62,0.94,79.62,3.72,2.78,0.0,Closer01
HBO,Pk,P,1317,182.34,170.83,1.18,170.89,11.45,10.27,0.07,Closer01
HBO,Pk,A,1317,167.69,152.05,1.41,152.05,15.64,14.23,0.0,Closer01
NHB,Pk,P,1317,44.7,43.14,0.16,43.15,1.55,1.4,0.0,Closer01
NHB,Pk,A,1317,43.68,42.06,0.16,42.06,1.61,1.46,0.0,Closer01
HBC,Pk,P,1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1317,17.34,11.81,0.01,11.81,5.53,0.06,0.0,Closer01
HBSch,Pk,A,1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1318,1239.53,1122.42,7.35,1127.39,112.14,68.82,4.97,Closer01
All,Pk,A,1318,434.27,388.37,3.27,388.49,45.79,42.52,0.11,Closer01
HBW,Pk,P,1318,325.28,317.02,2.01,318.96,6.32,4.31,1.94,Closer01
HBW,Pk,A,1318,4.8,4.8,0.0,4.8,0.0,0.0,0.0,Closer01
HBO,Pk,P,1318,747.58,682.29,4.99,683.04,64.54,59.56,0.75,Closer01
HBO,Pk,A,1318,351.16,310.21,2.96,310.31,40.85,37.89,0.11,Closer01
NHB,Pk,P,1318,80.08,75.16,0.31,75.17,4.9,4.59,0.02,Closer01
NHB,Pk,A,1318,78.31,73.37,0.31,73.37,4.94,4.63,0.01,Closer01
HBC,Pk,P,1318,22.0,19.74,0.0,22.0,0.0,0.0,2.26,Closer01
HBC,Pk,A,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1318,64.59,28.21,0.05,28.21,36.38,0.36,0.0,Closer01
HBSch,Pk,A,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1319,79.82,77.9,0.28,77.91,1.91,1.63,0.01,Closer01
All,Pk,A,1319,734.03,703.25,6.94,703.25,30.79,23.85,0.0,Closer01
HBW,Pk,P,1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBW,Pk,A,1319,443.07,430.14,4.77,430.14,12.93,8.15,0.0,Closer01
HBO,Pk,P,1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBO,Pk,A,1319,211.92,196.1,1.88,196.1,15.83,13.94,0.0,Closer01
NHB,Pk,P,1319,79.82,77.9,0.28,77.91,1.91,1.63,0.01,Closer01
NHB,Pk,A,1319,79.05,77.02,0.28,77.02,2.03,1.76,0.0,Closer01
HBC,Pk,P,1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,A,1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1320,1890.83,1782.44,11.29,1786.44,104.39,66.93,4.0,Closer01
All,Pk,A,1320,645.86,595.55,5.02,595.56,50.3,45.28,0.02,Closer01
HBW,Pk,P,1320,503.73,492.75,3.27,494.55,9.19,5.91,1.8,Closer01
HBW,Pk,A,1320,6.78,6.78,0.0,6.78,0.0,0.0,0.0,Closer01
HBO,Pk,P,1320,1123.98,1058.74,7.51,1059.32,64.66,57.15,0.57,Closer01
HBO,Pk,A,1320,522.45,476.37,4.56,476.39,46.06,41.5,0.02,Closer01
NHB,Pk,P,1320,118.69,114.61,0.47,114.62,4.07,3.6,0.01,Closer01
NHB,Pk,A,1320,116.63,112.39,0.46,112.39,4.24,3.78,0.0,Closer01
HBC,Pk,P,1320,39.0,37.39,0.0,39.0,0.0,0.0,1.61,Closer01
HBC,Pk,A,1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1320,105.43,78.95,0.05,78.95,26.48,0.26,0.0,Closer01
HBSch,Pk,A,1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1321,64.54,63.64,0.22,63.65,0.89,0.67,0.01,Closer01
All,Pk,A,1321,730.22,717.1,5.44,717.1,13.12,7.68,0.0,Closer01
HBW,Pk,P,1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBW,Pk,A,1321,410.36,406.46,2.99,406.46,3.9,0.91,0.0,Closer01
HBO,Pk,P,1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBO,Pk,A,1321,255.46,247.17,2.23,247.17,8.29,6.06,0.0,Closer01
NHB,Pk,P,1321,64.54,63.64,0.22,63.65,0.89,0.67,0.01,Closer01
NHB,Pk,A,1321,64.4,63.46,0.23,63.46,0.94,0.71,0.0,Closer01
HBC,Pk,P,1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,A,1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1322,60.27,59.26,0.25,59.27,1.0,0.75,0.01,Closer01
All,Pk,A,1322,510.27,500.97,3.97,500.99,9.28,5.31,0.02,Closer01
HBW,Pk,P,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBW,Pk,A,1322,225.56,223.26,1.8,223.27,2.28,0.48,0.01,Closer01
HBO,Pk,P,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBO,Pk,A,1322,224.45,218.53,1.91,218.53,5.91,4.0,0.01,Closer01
NHB,Pk,P,1322,60.27,59.26,0.25,59.27,1.0,0.75,0.01,Closer01
NHB,Pk,A,1322,60.26,59.18,0.25,59.18,1.08,0.83,0.0,Closer01
HBC,Pk,P,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,A,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1323,59.33,57.5,0.28,57.57,1.76,1.48,0.07,Closer01
All,Pk,A,1323,187.41,181.87,1.41,182.36,5.04,3.63,0.49,Closer01
HBW,Pk,P,1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBW,Pk,A,1323,35.54,34.93,0.29,35.13,0.4,0.11,0.21,Closer01
HBO,Pk,P,1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBO,Pk,A,1323,92.93,89.93,0.84,90.17,2.76,1.92,0.23,Closer01
NHB,Pk,P,1323,59.33,57.5,0.28,57.57,1.76,1.48,0.07,Closer01
NHB,Pk,A,1323,58.94,57.01,0.28,57.06,1.88,1.6,0.05,Closer01
HBC,Pk,P,1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,A,1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1324,570.75,550.41,2.62,550.76,19.99,17.37,0.35,Closer01
All,Pk,A,1324,3495.1,3412.41,26.08,3422.39,72.71,46.63,9.98,Closer01
HBW,Pk,P,1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBW,Pk,A,1324,1246.89,1227.83,9.73,1234.78,12.11,2.38,6.95,Closer01
HBO,Pk,P,1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBO,Pk,A,1324,1676.47,1633.98,13.65,1636.79,39.68,26.03,2.81,Closer01
NHB,Pk,P,1324,570.75,550.41,2.62,550.76,19.99,17.37,0.35,Closer01
NHB,Pk,A,1324,571.74,550.59,2.7,550.82,20.92,18.22,0.23,Closer01
HBC,Pk,P,1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,A,1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1325,291.83,285.43,1.33,285.51,6.31,4.98,0.08,Closer01
All,Pk,A,1325,3204.16,3155.39,26.97,3162.06,42.1,15.13,6.67,Closer01
HBW,Pk,P,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBW,Pk,A,1325,1968.98,1943.27,17.93,1949.13,19.85,1.92,5.86,Closer01
HBO,Pk,P,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBO,Pk,A,1325,940.24,923.71,7.63,924.49,15.75,8.12,0.78,Closer01
NHB,Pk,P,1325,291.83,285.43,1.33,285.51,6.31,4.98,0.08,Closer01
NHB,Pk,A,1325,294.94,288.41,1.41,288.44,6.5,5.09,0.03,Closer01
HBC,Pk,P,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,A,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1326,770.46,744.91,3.9,745.42,25.05,21.15,0.51,Closer01
All,Pk,A,1326,4667.99,4547.07,43.02,4569.16,98.83,55.81,22.08,Closer01
HBW,Pk,P,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBW,Pk,A,1326,2863.26,2804.65,29.63,2824.57,38.69,9.06,19.91,Closer01
HBO,Pk,P,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBO,Pk,A,1326,1026.68,989.91,9.29,991.78,34.9,25.61,1.87,Closer01
NHB,Pk,P,1326,770.46,744.91,3.9,745.42,25.05,21.15,0.51,Closer01
NHB,Pk,A,1326,778.05,752.52,4.1,752.81,25.24,21.14,0.3,Closer01
HBC,Pk,P,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,A,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1327,2045.55,1867.18,20.54,1875.4,170.15,91.87,8.22,Closer01
All,Pk,A,1327,4189.34,3990.29,38.67,4003.83,185.51,78.97,13.53,Closer01
HBW,Pk,P,1327,369.46,338.29,6.75,340.98,28.47,21.72,2.7,Closer01
HBW,Pk,A,1327,2236.24,2176.79,25.55,2188.19,48.05,22.5,11.4,Closer01
HBO,Pk,P,1327,1035.86,963.28,10.76,965.79,70.08,59.31,2.51,Closer01
HBO,Pk,A,1327,1197.0,1139.4,10.31,1141.37,55.63,45.32,1.97,Closer01
NHB,Pk,P,1327,502.0,488.84,2.61,489.14,12.86,10.25,0.3,Closer01
NHB,Pk,A,1327,508.56,495.2,2.72,495.37,13.19,10.48,0.17,Closer01
HBC,Pk,P,1327,15.0,11.94,0.34,14.66,0.34,0.0,2.72,Closer01
HBC,Pk,A,1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1327,123.23,64.83,0.07,64.83,58.4,0.58,0.0,Closer01
HBSch,Pk,A,1327,247.54,178.9,0.09,178.9,68.64,0.69,0.0,Closer01
All,Pk,P,1328,540.87,526.94,3.06,527.16,13.72,10.66,0.22,Closer01
All,Pk,A,1328,4155.97,4039.8,42.0,4048.5,107.47,65.47,8.7,Closer01
HBW,Pk,P,1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBW,Pk,A,1328,2169.07,2125.92,26.08,2132.94,36.13,10.06,7.01,Closer01
HBO,Pk,P,1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBO,Pk,A,1328,1437.73,1379.15,12.81,1380.74,56.99,44.18,1.59,Closer01
NHB,Pk,P,1328,540.87,526.94,3.06,527.16,13.72,10.66,0.22,Closer01
NHB,Pk,A,1328,549.17,534.72,3.12,534.82,14.35,11.23,0.1,Closer01
HBC,Pk,P,1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,A,1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1329,100.55,98.2,0.6,98.23,2.31,1.72,0.03,Closer01
All,Pk,A,1329,985.71,962.72,11.18,963.53,22.18,11.0,0.81,Closer01
HBW,Pk,P,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBW,Pk,A,1329,663.06,650.98,8.62,651.71,11.35,2.73,0.73,Closer01
HBO,Pk,P,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBO,Pk,A,1329,220.56,212.06,1.97,212.14,8.42,6.45,0.08,Closer01
NHB,Pk,P,1329,100.55,98.2,0.6,98.23,2.31,1.72,0.03,Closer01
NHB,Pk,A,1329,102.09,99.68,0.59,99.69,2.41,1.82,0.0,Closer01
HBC,Pk,P,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,A,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1330,1232.58,1187.84,7.6,1189.56,43.02,35.42,1.72,Closer01
All,Pk,A,1330,6548.85,6331.91,68.73,6375.29,173.56,104.83,43.38,Closer01
HBW,Pk,P,1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBW,Pk,A,1330,3269.31,3179.86,42.25,3214.02,55.29,13.04,34.16,Closer01
HBO,Pk,P,1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBO,Pk,A,1330,2022.6,1939.35,18.83,1947.81,74.79,55.96,8.46,Closer01
NHB,Pk,P,1330,1232.58,1187.84,7.6,1189.56,43.02,35.42,1.72,Closer01
NHB,Pk,A,1330,1256.94,1212.7,7.65,1213.46,43.48,35.83,0.76,Closer01
HBC,Pk,P,1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,A,1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1331,3023.31,2743.22,41.48,2798.2,225.1,133.06,54.98,Closer01
All,Pk,A,1331,4345.73,4066.71,42.61,4102.86,242.87,109.02,36.15,Closer01
HBW,Pk,P,1331,732.62,662.12,17.56,689.21,43.41,25.85,27.09,Closer01
HBW,Pk,A,1331,1351.1,1291.26,19.09,1310.54,40.57,21.47,19.28,Closer01
HBO,Pk,P,1331,1579.67,1446.2,19.3,1464.41,115.26,95.96,18.21,Closer01
HBO,Pk,A,1331,2131.5,2020.05,19.49,2036.18,95.32,75.82,16.13,Closer01
NHB,Pk,P,1331,580.42,563.82,4.07,565.66,14.76,10.68,1.84,Closer01
NHB,Pk,A,1331,591.22,575.8,3.87,576.54,14.68,10.8,0.74,Closer01
HBC,Pk,P,1331,24.0,15.6,0.49,23.45,0.55,0.06,7.85,Closer01
HBC,Pk,A,1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1331,106.6,55.47,0.06,55.47,51.13,0.51,0.0,Closer01
HBSch,Pk,A,1331,271.91,179.61,0.15,179.61,92.31,0.92,0.0,Closer01
All,Pk,P,1332,411.03,392.65,2.38,392.87,18.16,10.21,0.22,Closer01
All,Pk,A,1332,1730.04,1684.11,13.77,1684.11,45.92,32.15,0.0,Closer01
HBW,Pk,P,1332,49.15,46.42,0.53,46.56,2.58,2.06,0.14,Closer01
HBW,Pk,A,1332,877.23,864.44,7.23,864.44,12.78,5.55,0.0,Closer01
HBO,Pk,P,1332,126.34,120.61,0.99,120.65,5.69,4.7,0.04,Closer01
HBO,Pk,A,1332,632.55,603.81,5.68,603.81,28.74,23.07,0.0,Closer01
NHB,Pk,P,1332,220.56,216.27,0.85,216.31,4.25,3.39,0.04,Closer01
NHB,Pk,A,1332,220.25,215.86,0.87,215.86,4.4,3.53,0.0,Closer01
HBC,Pk,P,1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBC,Pk,A,1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
HBSch,Pk,P,1332,14.99,9.35,0.01,9.35,5.64,0.06,0.0,Closer01
HBSch,Pk,A,1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer01
All,Pk,P,1333,61.92,58.52,0.43,58.58,3.34,1.92,0.05,Closer01
All,Pk,A,1333,304.54,217.47,0.94,217.49,87.05,3.77,0.01,Closer01
