Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings,scenario_id
4.0,S200,pk,22.56,85.6,15.81,15.0,4.0,541.44,1352.41,1352.33,37.01,1315.4,36.98,1315.35,Closer05
4.0,S201,pk,19.42,66.63,17.49,30.0,2.0,233.04,112.78,112.74,13.04,99.74,13.04,99.7,Closer05
4.0,S205,pk,28.62,102.19,16.8,15.0,4.0,686.88,1629.29,1629.31,23.79,1605.5,23.79,1605.52,Closer05
4.0,S209,pk,28.98,99.67,17.45,15.0,4.0,695.52,1560.89,1560.75,55.53,1505.36,55.51,1505.24,Closer05
4.0,S213,pk,31.02,111.56,16.68,30.0,2.0,372.24,959.25,959.19,28.6,930.65,28.61,930.58,Closer05
4.0,S217,pk,24.42,76.68,19.11,15.0,4.0,586.08,612.84,612.88,58.86,553.98,58.87,554.01,Closer05
4.0,S218,pk,13.84,49.15,16.9,30.0,2.0,166.08,157.2,157.21,5.68,151.52,5.67,151.54,Closer05
4.0,S220,pk,33.42,110.92,18.08,30.0,2.0,401.04,969.36,969.24,133.62,835.74,133.61,835.63,Closer05
4.0,S223,pk,33.17,119.27,16.69,30.0,2.0,398.04,935.99,935.97,58.9,877.09,58.84,877.13,Closer05
4.0,S227,pk,33.9,112.41,18.09,30.0,2.0,406.8,311.53,311.58,28.86,282.67,28.89,282.69,Closer05
4.0,S236,pk,15.93,46.3,20.64,30.0,2.0,191.16,58.99,59.01,4.28,54.71,4.27,54.74,Closer05
4.0,S240,pk,24.3,82.38,17.7,15.0,4.0,583.2,255.96,255.95,10.56,245.4,10.54,245.41,Closer05
4.0,S248,pk,45.08,153.14,17.66,30.0,2.0,540.96,263.71,263.7,14.1,249.61,14.07,249.63,Closer05
4.0,S31,pk,26.5,94.99,16.74,30.0,2.0,318.0,215.83,215.79,11.31,204.52,11.28,204.51,Closer05
4.0,S455,pk,46.84,152.49,18.43,30.0,2.0,562.08,1277.94,1277.78,194.86,1083.08,194.83,1082.95,Closer05
4.0,S470,pk,39.74,125.08,19.06,30.0,2.0,476.88,678.09,678.11,69.16,608.93,69.1,609.01,Closer05
4.0,S509,pk,10.34,36.91,16.81,30.0,2.0,124.08,89.18,89.19,9.71,79.47,9.7,79.49,Closer05
4.0,SF11,pk,7.8,30.12,15.54,60.0,1.0,46.8,50.21,50.21,0.0,50.21,0.0,50.21,Closer05
4.0,SF202,pk,10.44,37.38,16.76,30.0,2.0,125.28,40.43,40.38,0.82,39.61,0.81,39.57,Closer05
4.0,SF232,pk,15.34,50.74,18.14,30.0,2.0,184.08,47.15,47.06,0.79,46.36,0.76,46.3,Closer05
4.0,SF453,pk,39.47,75.68,31.29,30.0,2.0,473.64,20.34,20.33,4.66,15.68,4.65,15.68,Closer05
4.0,SF514,pk,12.18,44.22,16.53,30.0,2.0,146.16,78.89,78.89,14.93,63.96,14.94,63.95,Closer05
4.0,SF525,pk,8.9,31.3,17.06,30.0,2.0,106.8,37.52,37.52,8.34,29.18,8.34,29.18,Closer05
4.0,SF570,pk,14.72,43.52,20.29,30.0,2.0,176.64,77.74,77.77,0.32,77.42,0.35,77.42,Closer05
4.0,SF578,pk,13.44,40.42,19.95,30.0,2.0,161.28,34.7,34.65,0.14,34.56,0.13,34.52,Closer05
4.0,SF590,pk,11.44,39.39,17.43,30.0,2.0,137.28,61.55,61.52,4.66,56.89,4.68,56.84,Closer05
4.0,SF94,pk,7.22,21.94,19.74,30.0,2.0,86.64,51.9,51.89,4.55,47.35,4.54,47.35,Closer05
4.0,M805_Santaquin,pk,61.64,110.05,33.61,40.0,1.5,554.76,453.46,453.5,234.64,218.82,234.64,218.86,Closer05
4.0,M806_EglMtn,pk,27.94,67.73,24.75,45.0,1.33,223.52,307.84,307.86,105.93,201.91,105.93,201.93,Closer05
4.0,M807_NoCnty,pk,22.21,65.02,20.5,40.0,1.5,199.89,576.78,576.81,212.46,364.32,212.49,364.32,Closer05
4.0,M822_Psn,pk,54.34,148.09,22.02,60.0,1.0,326.04,449.95,449.87,112.07,337.88,112.05,337.82,Closer05
4.0,MF809,pk,21.39,64.92,19.77,30.0,2.0,256.68,54.52,54.48,7.07,47.45,7.05,47.43,Closer05
4.0,O606,pk,4.96,13.82,21.53,360.0,0.17,4.96,0.01,0.01,0.0,0.01,0.0,0.01,Closer05
4.0,S513,pk,32.36,110.76,17.53,30.0,2.0,388.32,195.51,195.52,26.86,168.65,26.86,168.66,Closer05
4.0,S551,pk,15.23,44.32,20.62,30.0,2.0,182.76,26.42,26.41,6.15,20.27,6.14,20.27,Closer05
4.0,M821_5YR2023,ok,37.33,95.77,23.39,30.0,2.0,746.6,173.63,173.62,19.49,154.14,19.46,154.16,Closer05
4.0,M823_5RY2023,ok,19.12,60.44,18.98,30.0,2.0,382.4,181.65,181.68,10.76,170.89,10.79,170.89,Closer05
4.0,M831_WPr,ok,23.68,84.57,16.8,30.0,2.0,473.6,311.33,311.29,10.48,300.85,10.43,300.86,Closer05
4.0,M833_CntPr,ok,9.75,30.24,19.35,60.0,1.0,97.5,38.78,38.78,1.35,37.43,1.37,37.41,Closer05
4.0,M834_EstPr,ok,25.64,84.76,18.15,30.0,2.0,512.8,223.31,223.3,7.78,215.53,7.77,215.53,Closer05
4.0,M841_UVU,ok,5.32,20.63,15.47,30.0,2.0,106.4,31.3,31.28,0.92,30.38,0.92,30.36,Closer05
4.0,M850_StateStree,ok,45.58,161.87,16.9,15.0,4.0,1823.2,1239.72,1239.57,90.38,1149.34,90.34,1149.23,Closer05
4.0,M862_Orem,ok,28.28,100.6,16.87,30.0,2.0,565.6,176.53,176.48,9.09,167.44,9.12,167.36,Closer05
4.0,M864_Thanksgivi,ok,7.25,26.25,16.57,30.0,2.0,145.0,50.32,50.31,3.83,46.49,3.82,46.49,Closer05
4.0,M871_SLtoUtahCn,ok,26.46,80.12,19.82,60.0,1.0,264.6,27.13,27.08,1.91,25.22,1.88,25.2,Closer05
4.0,O600,ok,46.04,159.75,17.29,15.0,4.0,1841.6,673.29,673.29,41.09,632.2,41.08,632.21,Closer05
4.0,O601,ok,3.7,17.95,12.37,20.0,3.0,111.0,12.83,12.82,0.28,12.55,0.28,12.54,Closer05
4.0,O604,ok,14.0,47.43,17.71,30.0,2.0,280.0,52.47,52.46,8.04,44.43,8.01,44.45,Closer05
4.0,O607,ok,20.92,67.09,18.71,30.0,2.0,418.4,166.41,166.34,13.37,153.04,13.38,152.96,Closer05
4.0,O609,ok,42.5,135.11,18.87,30.0,2.0,850.0,151.79,151.73,18.94,132.85,18.92,132.81,Closer05
4.0,O612,ok,26.2,84.23,18.66,15.0,4.0,1048.0,592.48,592.47,19.37,573.11,19.37,573.1,Closer05
4.0,O614,ok,17.94,56.13,19.18,30.0,2.0,358.8,76.81,76.85,0.96,75.85,0.95,75.9,Closer05
4.0,O615,ok,15.08,45.88,19.72,30.0,2.0,301.6,79.21,79.24,5.38,73.83,5.39,73.85,Closer05
4.0,O626,ok,28.38,82.98,20.52,30.0,2.0,567.6,109.84,109.83,8.15,101.69,8.13,101.7,Closer05
4.0,O627,ok,18.58,60.02,18.57,30.0,2.0,371.6,81.76,81.76,4.99,76.77,5.0,76.76,Closer05
4.0,O628,ok,12.92,47.58,16.29,30.0,2.0,258.4,81.9,81.94,9.35,72.55,9.36,72.58,Closer05
4.0,O630,ok,48.72,108.36,26.98,60.0,1.0,487.2,182.33,182.26,10.04,172.29,10.06,172.2,Closer05
4.0,O640,ok,35.1,118.95,17.7,30.0,2.0,702.0,168.8,168.88,11.68,157.12,11.75,157.13,Closer05
4.0,O667,ok,2.75,9.93,16.62,30.0,2.0,55.0,1.51,1.5,0.01,1.5,0.01,1.49,Closer05
4.0,OF605,ok,14.18,52.37,16.25,60.0,1.0,141.8,61.42,61.42,3.47,57.95,3.48,57.94,Closer05
4.0,OF618,ok,14.04,45.02,18.71,30.0,2.0,280.8,86.89,86.85,5.57,81.32,5.55,81.3,Closer05
4.0,OF620,ok,16.66,48.56,20.58,30.0,2.0,333.2,77.64,77.69,6.73,70.91,6.73,70.96,Closer05
4.0,OF638,ok,13.4,37.45,21.47,60.0,1.0,134.0,24.84,24.81,0.17,24.67,0.16,24.65,Closer05
4.0,S002,ok,8.42,39.19,12.89,15.0,4.0,336.8,1043.16,1043.19,52.6,990.56,52.59,990.6,Closer05
4.0,S004,ok,23.85,85.2,16.8,30.0,2.0,477.0,683.27,683.26,11.94,671.33,11.94,671.32,Closer05
4.0,S009,ok,19.62,73.38,16.04,15.0,4.0,784.8,836.97,836.95,6.05,830.92,6.07,830.88,Closer05
4.0,S017,ok,15.42,61.75,14.98,30.0,2.0,308.4,291.6,291.63,20.46,271.14,20.45,271.18,Closer05
4.0,S021,ok,15.7,57.33,16.43,15.0,4.0,628.0,1038.54,1038.56,73.83,964.71,73.79,964.77,Closer05
4.0,S033,ok,12.54,39.88,18.87,15.0,4.0,501.6,420.62,420.6,18.47,402.15,18.44,402.16,Closer05
4.0,S035,ok,28.18,93.59,18.07,15.0,4.0,1127.2,533.45,533.36,27.16,506.29,27.11,506.25,Closer05
4.0,S039,ok,22.92,79.53,17.29,15.0,4.0,916.8,678.82,678.8,20.06,658.76,20.05,658.75,Closer05
4.0,S045,ok,16.22,53.68,18.13,15.0,4.0,648.8,322.68,322.69,19.15,303.53,19.18,303.51,Closer05
4.0,S047,ok,25.68,85.13,18.1,30.0,2.0,513.6,183.67,183.6,1.97,181.7,1.93,181.67,Closer05
4.0,S054,ok,17.78,57.2,18.65,15.0,4.0,711.2,290.27,290.32,16.71,273.56,16.71,273.61,Closer05
4.0,S062,ok,20.26,64.19,18.94,60.0,1.0,202.6,55.28,55.32,1.65,53.63,1.66,53.66,Closer05
4.0,S072,ok,11.06,42.16,15.74,30.0,2.0,221.2,165.97,165.95,8.6,157.37,8.59,157.36,Closer05
4.0,S1,ok,21.44,89.1,14.44,15.0,4.0,857.6,1461.73,1461.67,3.98,1457.75,3.91,1457.76,Closer05
4.0,S200,ok,22.56,93.54,14.47,15.0,4.0,902.4,1742.86,1742.88,20.74,1722.12,20.75,1722.13,Closer05
4.0,S201,ok,19.42,70.92,16.43,60.0,1.0,194.2,55.94,55.91,5.3,50.64,5.29,50.62,Closer05
4.0,S205,ok,28.62,108.68,15.8,15.0,4.0,1144.8,2161.49,2161.42,17.08,2144.41,17.07,2144.35,Closer05
4.0,S209,ok,28.98,105.13,16.54,15.0,4.0,1159.2,2013.16,2013.07,39.04,1974.12,39.03,1974.04,Closer05
4.0,S213,ok,31.02,114.95,16.19,30.0,2.0,620.4,565.62,565.63,6.52,559.1,6.53,559.1,Closer05
4.0,S217,ok,24.42,81.41,18.0,15.0,4.0,976.8,511.51,511.54,22.72,488.79,22.73,488.81,Closer05
4.0,S218,ok,13.84,51.58,16.1,30.0,2.0,276.8,88.78,88.78,6.07,82.71,6.07,82.71,Closer05
4.0,S220,ok,33.42,118.02,16.99,30.0,2.0,668.4,856.1,856.08,61.11,794.99,61.09,794.99,Closer05
4.0,S223,ok,33.17,117.68,16.91,30.0,2.0,663.4,674.17,674.22,26.92,647.25,26.91,647.31,Closer05
4.0,S227,ok,33.9,119.34,17.04,30.0,2.0,678.0,212.4,212.43,9.0,203.4,8.97,203.46,Closer05
4.0,S236,ok,15.93,45.15,21.17,30.0,2.0,318.6,71.84,71.85,6.04,65.8,6.03,65.82,Closer05
4.0,S240,ok,24.3,85.81,16.99,15.0,4.0,972.0,243.41,243.35,9.06,234.35,9.07,234.28,Closer05
4.0,S248,ok,45.08,154.94,17.46,30.0,2.0,901.6,250.82,250.77,12.12,238.7,12.09,238.68,Closer05
4.0,S31,ok,26.5,98.53,16.14,30.0,2.0,530.0,248.5,248.5,7.7,240.8,7.68,240.82,Closer05
4.0,S455,ok,46.84,158.47,17.73,30.0,2.0,936.8,917.79,917.76,77.48,840.31,77.49,840.27,Closer05
4.0,S470,ok,39.74,134.55,17.72,30.0,2.0,794.8,765.8,765.85,35.2,730.6,35.25,730.6,Closer05
4.0,S509,ok,10.34,39.31,15.78,30.0,2.0,206.8,150.65,150.62,9.4,141.25,9.38,141.24,Closer05
4.0,SF11,ok,7.8,28.63,16.35,60.0,1.0,78.0,41.27,41.29,0.0,41.27,0.0,41.29,Closer05
4.0,SF202,ok,10.44,39.22,15.97,30.0,2.0,208.8,58.44,58.42,1.64,56.8,1.62,56.8,Closer05
4.0,SF232,ok,15.34,50.79,18.12,30.0,2.0,306.8,68.61,68.59,1.66,66.95,1.66,66.93,Closer05
4.0,SF453,ok,39.47,91.29,25.94,60.0,1.0,394.7,5.71,5.73,2.94,2.77,2.94,2.79,Closer05
4.0,SF514,ok,12.18,48.13,15.18,30.0,2.0,243.6,95.44,95.44,15.6,79.84,15.58,79.86,Closer05
4.0,SF525,ok,8.9,32.8,16.28,30.0,2.0,178.0,56.5,56.54,8.66,47.84,8.66,47.88,Closer05
4.0,SF570,ok,14.72,46.97,18.8,30.0,2.0,294.4,78.81,78.78,0.52,78.29,0.49,78.29,Closer05
4.0,SF578,ok,13.44,43.76,18.43,30.0,2.0,268.8,32.28,32.27,0.26,32.02,0.26,32.01,Closer05
4.0,SF590,ok,11.44,42.49,16.15,30.0,2.0,228.8,63.56,63.6,4.25,59.31,4.26,59.34,Closer05
4.0,SF94,ok,7.22,24.12,17.96,30.0,2.0,144.4,50.06,50.08,2.89,47.17,2.9,47.18,Closer05
5.0,BRT56_R,pk,52.52,155.1,20.32,15.0,4.0,1260.48,2822.16,2822.15,778.14,2044.02,778.1,2044.05,Closer05
5.0,MidValCon,pk,13.36,38.41,20.87,15.0,4.0,320.64,978.13,978.11,191.14,786.99,191.15,786.96,Closer05
5.0,BRT56_R,ok,52.52,163.52,19.27,15.0,4.0,2100.8,2907.8,2907.8,502.13,2405.67,502.11,2405.69,Closer05
5.0,MidValCon,ok,13.36,40.65,19.72,15.0,4.0,534.4,538.74,538.78,25.9,512.84,25.89,512.89,Closer05
6.0,S451X,pk,21.64,38.2,33.99,30.0,2.0,259.68,0.8,0.8,0.0,0.8,0.0,0.8,Closer05
6.0,S472X,pk,34.39,66.87,30.86,30.0,2.0,412.68,60.95,60.94,0.0,60.95,0.0,60.94,Closer05
6.0,S473X,pk,42.74,109.25,23.47,30.0,2.0,512.88,544.22,544.19,323.86,220.36,323.85,220.34,Closer05
7.0,Blue,pk,38.08,103.36,22.11,15.0,4.0,913.92,5125.59,5125.58,1051.72,4073.87,1051.72,4073.86,Closer05
7.0,Green,pk,28.64,93.54,18.37,15.0,4.0,687.36,4594.14,4594.2,402.2,4191.94,402.24,4191.96,Closer05
7.0,Red,pk,47.22,120.72,23.47,15.0,4.0,1133.28,12874.43,12874.39,3310.25,9564.18,3310.22,9564.17,Closer05
7.0,Sline,pk,4.02,20.58,11.72,15.0,4.0,96.48,297.85,297.83,7.5,290.35,7.5,290.33,Closer05
7.0,Blue,ok,38.08,103.36,22.11,15.0,4.0,1523.2,6181.56,6181.5,938.45,5243.11,938.42,5243.08,Closer05
7.0,Green,ok,28.64,93.54,18.37,15.0,4.0,1145.6,6782.73,6782.72,489.69,6293.04,489.71,6293.01,Closer05
7.0,Red,ok,47.22,120.72,23.47,15.0,4.0,1888.8,9195.68,9195.65,1187.13,8008.55,1187.14,8008.51,Closer05
7.0,Sline,ok,4.02,20.58,11.72,15.0,4.0,160.8,446.82,446.83,6.79,440.03,6.8,440.03,Closer05
8.0,RCRT_OGPN,pk,162.16,245.34,39.66,30.0,2.0,1945.92,9457.2,9457.18,5735.21,3721.99,5735.21,3721.97,Closer05
8.0,RCRT_OGPN,ok,162.16,245.34,39.66,60.0,1.0,1621.6,4924.77,4924.79,2330.92,2593.85,2330.92,2593.87,Closer05
9.0,630X,pk,9.86,40.51,14.6,10.0,6.0,354.96,1334.1,1334.08,519.58,814.52,519.57,814.51,Closer05
9.0,M830X_ARPT,pk,11.28,27.28,24.81,30.0,2.0,135.36,15.29,15.31,2.45,12.84,2.46,12.85,Closer05
9.0,UVX,pk,22.92,79.21,17.36,6.0,10.0,1375.2,7211.92,7211.94,1116.16,6095.76,1116.21,6095.73,Closer05
9.0,630X,ok,9.86,43.11,13.72,10.0,6.0,591.6,668.07,668.08,30.09,637.98,30.11,637.97,Closer05
9.0,M830X_ARPT,ok,11.28,29.37,23.04,30.0,2.0,225.6,31.24,31.22,1.69,29.55,1.69,29.53,Closer05
9.0,UVX,ok,22.92,83.73,16.42,10.0,6.0,1375.2,3395.94,3395.9,96.9,3299.04,96.9,3299.0,Closer05
