Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings,scenario_id
4.0,OF638,pk,13.4,34.23,23.49,60.0,1.0,80.4,14.06,14.06,0.1,13.96,0.1,13.96,Closer08
4.0,S002,pk,8.42,39.15,12.9,15.0,4.0,202.08,941.68,941.67,109.43,832.25,109.43,832.24,Closer08
4.0,S004,pk,23.85,79.47,18.01,30.0,2.0,286.2,741.61,741.55,31.81,709.8,31.79,709.76,Closer08
4.0,S009,pk,19.62,72.49,16.24,15.0,4.0,470.88,1142.92,1142.95,29.56,1113.36,29.55,1113.4,Closer08
4.0,S017,pk,15.42,61.53,15.04,30.0,2.0,185.04,567.67,567.68,74.32,493.35,74.33,493.35,Closer08
4.0,S021,pk,15.7,58.29,16.16,15.0,4.0,376.8,1337.16,1337.13,189.3,1147.86,189.26,1147.87,Closer08
4.0,S033,pk,12.54,36.51,20.61,15.0,4.0,300.96,293.73,293.69,13.24,280.49,13.24,280.45,Closer08
4.0,S035,pk,28.18,87.08,19.42,15.0,4.0,676.32,496.98,496.98,34.14,462.84,34.1,462.88,Closer08
4.0,S039,pk,22.92,73.59,18.69,15.0,4.0,550.08,687.93,687.93,41.14,646.79,41.11,646.82,Closer08
4.0,S045,pk,16.22,49.81,19.54,15.0,4.0,389.28,316.81,316.88,19.08,297.73,19.1,297.78,Closer08
4.0,S047,pk,25.68,79.32,19.43,30.0,2.0,308.16,236.69,236.74,10.17,226.52,10.12,226.62,Closer08
4.0,S054,pk,17.78,54.0,19.76,15.0,4.0,426.72,290.44,290.41,23.09,267.35,23.08,267.33,Closer08
4.0,S062,pk,20.26,61.47,19.78,60.0,1.0,121.56,44.56,44.54,1.1,43.46,1.08,43.46,Closer08
4.0,S072,pk,11.06,38.76,17.12,30.0,2.0,132.72,148.21,148.22,9.54,138.67,9.54,138.68,Closer08
4.0,S1,pk,21.44,85.28,15.08,15.0,4.0,514.56,1231.25,1231.18,4.18,1227.07,4.16,1227.02,Closer08
4.0,S200,pk,22.56,85.6,15.81,15.0,4.0,541.44,1313.74,1313.69,32.6,1281.14,32.55,1281.14,Closer08
4.0,S201,pk,19.42,66.63,17.49,30.0,2.0,233.04,109.63,109.66,11.61,98.02,11.59,98.07,Closer08
4.0,S205,pk,28.62,102.19,16.8,15.0,4.0,686.88,1534.77,1534.7,21.05,1513.72,20.99,1513.71,Closer08
4.0,S209,pk,28.98,99.67,17.45,15.0,4.0,695.52,1482.66,1482.62,49.69,1432.97,49.67,1432.95,Closer08
4.0,S213,pk,31.02,111.56,16.68,30.0,2.0,372.24,939.67,939.68,27.4,912.27,27.38,912.3,Closer08
4.0,S217,pk,24.42,76.68,19.11,15.0,4.0,586.08,599.14,599.06,57.16,541.98,57.1,541.96,Closer08
4.0,S218,pk,13.84,49.15,16.9,30.0,2.0,166.08,154.61,154.56,5.01,149.6,4.99,149.57,Closer08
4.0,S220,pk,33.42,110.92,18.08,30.0,2.0,401.04,922.0,921.91,121.98,800.02,121.98,799.93,Closer08
4.0,S223,pk,33.17,119.27,16.69,30.0,2.0,398.04,928.91,928.89,54.91,874.0,54.87,874.02,Closer08
4.0,S227,pk,33.9,112.41,18.09,30.0,2.0,406.8,306.45,306.39,28.29,278.16,28.25,278.14,Closer08
4.0,S236,pk,15.93,46.3,20.64,30.0,2.0,191.16,56.97,56.94,4.0,52.97,3.99,52.95,Closer08
4.0,S240,pk,24.3,82.38,17.7,15.0,4.0,583.2,257.25,257.22,10.56,246.69,10.57,246.65,Closer08
4.0,S248,pk,45.08,153.14,17.66,30.0,2.0,540.96,256.63,256.64,12.9,243.73,12.87,243.77,Closer08
4.0,S31,pk,26.5,94.99,16.74,30.0,2.0,318.0,205.85,205.83,10.49,195.36,10.45,195.38,Closer08
4.0,S455,pk,46.84,152.49,18.43,30.0,2.0,562.08,1229.76,1229.65,181.75,1048.01,181.7,1047.95,Closer08
4.0,S470,pk,39.74,125.08,19.06,30.0,2.0,476.88,634.03,634.07,63.74,570.29,63.68,570.39,Closer08
4.0,S509,pk,10.34,36.91,16.81,30.0,2.0,124.08,81.81,81.78,8.33,73.48,8.31,73.47,Closer08
4.0,SF11,pk,7.8,30.12,15.54,60.0,1.0,46.8,53.58,53.57,0.0,53.58,0.0,53.57,Closer08
4.0,SF202,pk,10.44,37.38,16.76,30.0,2.0,125.28,42.21,42.17,0.74,41.47,0.73,41.44,Closer08
4.0,SF232,pk,15.34,50.74,18.14,30.0,2.0,184.08,46.65,46.61,0.75,45.9,0.73,45.88,Closer08
4.0,SF453,pk,39.47,75.68,31.29,30.0,2.0,473.64,18.5,18.49,4.07,14.43,4.07,14.42,Closer08
4.0,SF514,pk,12.18,44.22,16.53,30.0,2.0,146.16,73.72,73.73,13.19,60.53,13.19,60.54,Closer08
4.0,SF525,pk,8.9,31.3,17.06,30.0,2.0,106.8,34.72,34.74,7.24,27.48,7.26,27.48,Closer08
4.0,SF570,pk,14.72,43.52,20.29,30.0,2.0,176.64,86.19,86.24,0.37,85.82,0.37,85.87,Closer08
4.0,SF578,pk,13.44,40.42,19.95,30.0,2.0,161.28,38.22,38.16,0.18,38.04,0.16,38.0,Closer08
4.0,SF590,pk,11.44,39.39,17.43,30.0,2.0,137.28,60.12,60.11,4.47,55.65,4.47,55.64,Closer08
4.0,SF94,pk,7.22,21.94,19.74,30.0,2.0,86.64,51.55,51.55,4.66,46.89,4.67,46.88,Closer08
4.0,M805_Santaquin,pk,61.64,110.05,33.61,40.0,1.5,554.76,449.02,449.01,232.04,216.98,232.05,216.96,Closer08
4.0,M806_EglMtn,pk,27.94,67.73,24.75,45.0,1.33,223.52,304.77,304.75,106.13,198.64,106.12,198.63,Closer08
4.0,M807_NoCnty,pk,22.21,65.02,20.5,40.0,1.5,199.89,576.59,576.56,211.74,364.85,211.7,364.86,Closer08
4.0,M822_Psn,pk,54.34,148.09,22.02,60.0,1.0,326.04,446.99,446.91,109.97,337.02,109.95,336.96,Closer08
4.0,MF809,pk,21.39,64.92,19.77,30.0,2.0,256.68,54.36,54.38,6.59,47.77,6.6,47.78,Closer08
4.0,O606,pk,4.96,13.82,21.53,360.0,0.17,4.96,0.01,0.01,0.0,0.01,0.0,0.01,Closer08
4.0,S513,pk,32.36,110.76,17.53,30.0,2.0,388.32,185.73,185.71,23.8,161.93,23.75,161.96,Closer08
4.0,S551,pk,15.23,44.32,20.62,30.0,2.0,182.76,24.15,24.16,5.4,18.75,5.39,18.77,Closer08
4.0,M821_5YR2023,ok,37.33,95.77,23.39,30.0,2.0,746.6,165.99,165.99,17.43,148.56,17.43,148.56,Closer08
4.0,M823_5RY2023,ok,19.12,60.44,18.98,30.0,2.0,382.4,176.4,176.39,9.88,166.52,9.87,166.52,Closer08
4.0,M831_WPr,ok,23.68,84.57,16.8,30.0,2.0,473.6,315.33,315.29,10.0,305.33,9.97,305.32,Closer08
4.0,M833_CntPr,ok,9.75,30.24,19.35,60.0,1.0,97.5,37.64,37.65,1.32,36.32,1.31,36.34,Closer08
4.0,M834_EstPr,ok,25.64,84.76,18.15,30.0,2.0,512.8,220.03,220.0,7.2,212.83,7.21,212.79,Closer08
4.0,M841_UVU,ok,5.32,20.63,15.47,30.0,2.0,106.4,32.3,32.26,0.9,31.4,0.9,31.36,Closer08
4.0,M850_StateStree,ok,45.58,161.87,16.9,15.0,4.0,1823.2,1220.95,1220.89,84.33,1136.62,84.33,1136.56,Closer08
4.0,M862_Orem,ok,28.28,100.6,16.87,30.0,2.0,565.6,182.3,182.3,9.31,172.99,9.34,172.96,Closer08
4.0,M864_Thanksgivi,ok,7.25,26.25,16.57,30.0,2.0,145.0,50.95,50.93,3.49,47.46,3.49,47.44,Closer08
4.0,M871_SLtoUtahCn,ok,26.46,80.12,19.82,60.0,1.0,264.6,27.23,27.26,1.72,25.51,1.73,25.53,Closer08
4.0,O600,ok,46.04,159.75,17.29,15.0,4.0,1841.6,661.37,661.38,38.77,622.6,38.83,622.55,Closer08
4.0,O601,ok,3.7,17.95,12.37,20.0,3.0,111.0,13.31,13.31,0.25,13.06,0.25,13.06,Closer08
4.0,O604,ok,14.0,47.43,17.71,30.0,2.0,280.0,51.61,51.63,7.39,44.22,7.37,44.26,Closer08
4.0,O607,ok,20.92,67.09,18.71,30.0,2.0,418.4,164.42,164.38,12.81,151.61,12.8,151.58,Closer08
4.0,O609,ok,42.5,135.11,18.87,30.0,2.0,850.0,149.65,149.62,17.64,132.01,17.63,131.99,Closer08
4.0,O612,ok,26.2,84.23,18.66,15.0,4.0,1048.0,583.65,583.7,17.42,566.23,17.43,566.27,Closer08
4.0,O614,ok,17.94,56.13,19.18,30.0,2.0,358.8,77.23,77.23,0.93,76.3,0.92,76.31,Closer08
4.0,O615,ok,15.08,45.88,19.72,30.0,2.0,301.6,77.3,77.33,5.12,72.18,5.11,72.22,Closer08
4.0,O626,ok,28.38,82.98,20.52,30.0,2.0,567.6,110.44,110.48,8.32,102.12,8.32,102.16,Closer08
4.0,O627,ok,18.58,60.02,18.57,30.0,2.0,371.6,83.7,83.73,4.77,78.93,4.78,78.95,Closer08
4.0,O628,ok,12.92,47.58,16.29,30.0,2.0,258.4,80.39,80.34,9.18,71.21,9.19,71.15,Closer08
4.0,O630,ok,48.72,108.36,26.98,60.0,1.0,487.2,175.04,174.94,9.07,165.97,9.02,165.92,Closer08
4.0,O640,ok,35.1,118.95,17.7,30.0,2.0,702.0,167.53,167.65,11.08,156.45,11.2,156.45,Closer08
4.0,O667,ok,2.75,9.93,16.62,30.0,2.0,55.0,1.59,1.59,0.01,1.58,0.01,1.58,Closer08
4.0,OF605,ok,14.18,52.37,16.25,60.0,1.0,141.8,61.33,61.27,3.12,58.21,3.1,58.17,Closer08
4.0,OF618,ok,14.04,45.02,18.71,30.0,2.0,280.8,84.01,84.0,4.98,79.03,4.96,79.04,Closer08
4.0,OF620,ok,16.66,48.56,20.58,30.0,2.0,333.2,77.18,77.15,6.65,70.53,6.62,70.53,Closer08
4.0,OF638,ok,13.4,37.45,21.47,60.0,1.0,134.0,25.09,25.11,0.18,24.91,0.17,24.94,Closer08
4.0,S002,ok,8.42,39.19,12.89,15.0,4.0,336.8,1019.0,1018.98,50.4,968.6,50.38,968.6,Closer08
4.0,S004,ok,23.85,85.2,16.8,30.0,2.0,477.0,653.12,653.15,10.53,642.59,10.52,642.63,Closer08
4.0,S009,ok,19.62,73.38,16.04,15.0,4.0,784.8,835.51,835.51,5.43,830.08,5.43,830.08,Closer08
4.0,S017,ok,15.42,61.75,14.98,30.0,2.0,308.4,313.71,313.67,22.1,291.61,22.09,291.58,Closer08
4.0,S021,ok,15.7,57.33,16.43,15.0,4.0,628.0,1097.66,1097.68,75.92,1021.74,75.92,1021.76,Closer08
4.0,S033,ok,12.54,39.88,18.87,15.0,4.0,501.6,411.94,411.89,17.94,394.0,17.88,394.01,Closer08
4.0,S035,ok,28.18,93.59,18.07,15.0,4.0,1127.2,523.19,523.21,26.75,496.44,26.76,496.45,Closer08
4.0,S039,ok,22.92,79.53,17.29,15.0,4.0,916.8,654.51,654.53,19.04,635.47,19.07,635.46,Closer08
4.0,S045,ok,16.22,53.68,18.13,15.0,4.0,648.8,319.06,319.06,18.29,300.77,18.3,300.76,Closer08
4.0,S047,ok,25.68,85.13,18.1,30.0,2.0,513.6,183.72,183.71,1.96,181.76,1.93,181.78,Closer08
4.0,S054,ok,17.78,57.2,18.65,15.0,4.0,711.2,282.16,282.17,16.1,266.06,16.08,266.09,Closer08
4.0,S062,ok,20.26,64.19,18.94,60.0,1.0,202.6,54.2,54.21,1.66,52.54,1.68,52.53,Closer08
4.0,S072,ok,11.06,42.16,15.74,30.0,2.0,221.2,173.8,173.77,8.96,164.84,8.99,164.78,Closer08
4.0,S1,ok,21.44,89.1,14.44,15.0,4.0,857.6,1429.67,1429.66,3.74,1425.93,3.7,1425.96,Closer08
4.0,S200,ok,22.56,93.54,14.47,15.0,4.0,902.4,1697.13,1697.1,18.86,1678.27,18.83,1678.27,Closer08
4.0,S201,ok,19.42,70.92,16.43,60.0,1.0,194.2,54.88,54.9,4.88,50.0,4.9,50.0,Closer08
4.0,S205,ok,28.62,108.68,15.8,15.0,4.0,1144.8,2064.56,2064.54,15.75,2048.81,15.71,2048.83,Closer08
4.0,S209,ok,28.98,105.13,16.54,15.0,4.0,1159.2,1924.64,1924.57,35.76,1888.88,35.72,1888.85,Closer08
4.0,S213,ok,31.02,114.95,16.19,30.0,2.0,620.4,544.94,544.9,6.02,538.92,6.01,538.89,Closer08
4.0,S217,ok,24.42,81.41,18.0,15.0,4.0,976.8,501.0,500.95,21.71,479.29,21.69,479.26,Closer08
4.0,S218,ok,13.84,51.58,16.1,30.0,2.0,276.8,86.57,86.57,5.62,80.95,5.62,80.95,Closer08
4.0,S220,ok,33.42,118.02,16.99,30.0,2.0,668.4,811.48,811.52,55.41,756.07,55.44,756.08,Closer08
4.0,S223,ok,33.17,117.68,16.91,30.0,2.0,663.4,664.21,664.21,23.97,640.24,23.95,640.26,Closer08
4.0,S227,ok,33.9,119.34,17.04,30.0,2.0,678.0,207.89,207.87,8.59,199.3,8.54,199.33,Closer08
4.0,S236,ok,15.93,45.15,21.17,30.0,2.0,318.6,71.65,71.64,5.87,65.78,5.85,65.79,Closer08
4.0,S240,ok,24.3,85.81,16.99,15.0,4.0,972.0,243.46,243.37,9.05,234.41,8.98,234.39,Closer08
4.0,S248,ok,45.08,154.94,17.46,30.0,2.0,901.6,246.94,247.05,11.3,235.64,11.31,235.74,Closer08
4.0,S31,ok,26.5,98.53,16.14,30.0,2.0,530.0,240.71,240.65,7.21,233.5,7.17,233.48,Closer08
4.0,S455,ok,46.84,158.47,17.73,30.0,2.0,936.8,866.73,866.7,68.34,798.39,68.3,798.4,Closer08
4.0,S470,ok,39.74,134.55,17.72,30.0,2.0,794.8,722.22,722.26,31.45,690.77,31.53,690.73,Closer08
4.0,S509,ok,10.34,39.31,15.78,30.0,2.0,206.8,143.79,143.83,8.56,135.23,8.57,135.26,Closer08
4.0,SF11,ok,7.8,28.63,16.35,60.0,1.0,78.0,44.94,44.94,0.0,44.94,0.0,44.94,Closer08
4.0,SF202,ok,10.44,39.22,15.97,30.0,2.0,208.8,59.75,59.75,1.54,58.21,1.53,58.22,Closer08
4.0,SF232,ok,15.34,50.79,18.12,30.0,2.0,306.8,67.17,67.22,1.62,65.55,1.64,65.58,Closer08
4.0,SF453,ok,39.47,91.29,25.94,60.0,1.0,394.7,5.61,5.6,2.78,2.83,2.77,2.83,Closer08
4.0,SF514,ok,12.18,48.13,15.18,30.0,2.0,243.6,91.69,91.7,14.41,77.28,14.4,77.3,Closer08
4.0,SF525,ok,8.9,32.8,16.28,30.0,2.0,178.0,54.18,54.22,7.93,46.25,7.94,46.28,Closer08
4.0,SF570,ok,14.72,46.97,18.8,30.0,2.0,294.4,85.84,85.77,0.54,85.3,0.49,85.28,Closer08
4.0,SF578,ok,13.44,43.76,18.43,30.0,2.0,268.8,35.05,35.04,0.28,34.77,0.28,34.76,Closer08
4.0,SF590,ok,11.44,42.49,16.15,30.0,2.0,228.8,62.76,62.76,4.12,58.64,4.15,58.61,Closer08
4.0,SF94,ok,7.22,24.12,17.96,30.0,2.0,144.4,49.38,49.4,2.96,46.42,2.97,46.43,Closer08
5.0,BRT56_R,pk,52.52,155.1,20.32,15.0,4.0,1260.48,2588.44,2588.59,655.31,1933.13,655.37,1933.22,Closer08
5.0,MidValCon,pk,13.36,38.41,20.87,15.0,4.0,320.64,957.59,957.63,187.83,769.76,187.85,769.78,Closer08
5.0,BRT56_R,ok,52.52,163.52,19.27,15.0,4.0,2100.8,2766.75,2766.85,437.19,2329.56,437.22,2329.63,Closer08
5.0,MidValCon,ok,13.36,40.65,19.72,15.0,4.0,534.4,522.3,522.31,24.12,498.18,24.1,498.21,Closer08
6.0,S451X,pk,21.64,38.2,33.99,30.0,2.0,259.68,1.01,1.01,0.0,1.01,0.0,1.01,Closer08
6.0,S472X,pk,34.39,66.87,30.86,30.0,2.0,412.68,52.75,52.75,0.0,52.75,0.0,52.75,Closer08
6.0,S473X,pk,42.74,109.25,23.47,30.0,2.0,512.88,477.38,477.36,275.45,201.93,275.46,201.9,Closer08
7.0,Blue,pk,38.08,103.36,22.11,15.0,4.0,913.92,4852.5,4852.43,910.54,3941.96,910.54,3941.89,Closer08
7.0,Green,pk,28.64,93.54,18.37,15.0,4.0,687.36,4420.69,4420.73,363.92,4056.77,363.93,4056.8,Closer08
7.0,Red,pk,47.22,120.72,23.47,15.0,4.0,1133.28,12511.14,12511.16,3112.27,9398.87,3112.28,9398.88,Closer08
7.0,Sline,pk,4.02,20.58,11.72,15.0,4.0,96.48,292.78,292.79,7.13,285.65,7.13,285.66,Closer08
7.0,Blue,ok,38.08,103.36,22.11,15.0,4.0,1523.2,5905.94,5905.95,816.93,5089.01,816.91,5089.04,Closer08
7.0,Green,ok,28.64,93.54,18.37,15.0,4.0,1145.6,6609.55,6609.59,457.71,6151.84,457.74,6151.85,Closer08
7.0,Red,ok,47.22,120.72,23.47,15.0,4.0,1888.8,8887.23,8887.26,1058.34,7828.89,1058.34,7828.92,Closer08
7.0,Sline,ok,4.02,20.58,11.72,15.0,4.0,160.8,438.51,438.5,6.41,432.1,6.42,432.08,Closer08
8.0,RCRT_OGPN,pk,162.16,245.34,39.66,30.0,2.0,1945.92,8741.34,8741.35,5296.38,3444.96,5296.39,3444.96,Closer08
8.0,RCRT_OGPN,ok,162.16,245.34,39.66,60.0,1.0,1621.6,4473.82,4473.88,2094.4,2379.42,2094.46,2379.42,Closer08
9.0,630X,pk,9.86,40.51,14.6,10.0,6.0,354.96,1348.71,1348.69,516.27,832.44,516.26,832.43,Closer08
9.0,M830X_ARPT,pk,11.28,27.28,24.81,30.0,2.0,135.36,15.57,15.58,2.23,13.34,2.22,13.36,Closer08
9.0,UVX,pk,22.92,79.21,17.36,6.0,10.0,1375.2,7210.08,7210.08,1102.96,6107.12,1102.95,6107.13,Closer08
9.0,630X,ok,9.86,43.11,13.72,10.0,6.0,591.6,670.83,670.88,28.32,642.51,28.31,642.57,Closer08
9.0,M830X_ARPT,ok,11.28,29.37,23.04,30.0,2.0,225.6,31.28,31.29,1.58,29.7,1.58,29.71,Closer08
9.0,UVX,ok,22.92,83.73,16.42,10.0,6.0,1375.2,3381.9,3381.9,91.83,3290.07,91.84,3290.06,Closer08
