Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBSch,Pk,A,1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1126,611.75,476.86,9.69,500.73,111.02,99.42,23.87,Closer05
All,Pk,A,1126,1057.93,895.91,12.64,934.06,123.87,111.24,38.15,Closer05
HBW,Pk,P,1126,76.66,48.52,3.23,59.43,17.22,14.0,10.91,Closer05
HBW,Pk,A,1126,254.64,215.24,4.46,234.97,19.67,15.21,19.73,Closer05
HBO,Pk,P,1126,177.85,129.12,2.85,138.52,39.34,36.49,9.4,Closer05
HBO,Pk,A,1126,443.2,373.94,5.1,389.94,53.25,48.15,16.0,Closer05
NHB,Pk,P,1126,348.44,293.67,3.54,296.06,52.38,48.84,2.38,Closer05
NHB,Pk,A,1126,360.1,306.73,3.08,309.14,50.95,47.87,2.42,Closer05
HBC,Pk,P,1126,2.0,0.67,0.07,1.85,0.15,0.08,1.18,Closer05
HBC,Pk,A,1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1126,6.8,4.87,0.0,4.87,1.93,0.02,0.0,Closer05
HBSch,Pk,A,1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1127,1181.06,885.43,18.09,938.63,242.43,220.63,53.2,Closer05
All,Pk,A,1127,1630.41,1355.61,18.24,1416.3,214.11,195.87,60.68,Closer05
HBW,Pk,P,1127,157.26,95.01,5.98,117.57,39.7,33.72,22.55,Closer05
HBW,Pk,A,1127,280.18,229.18,4.87,256.03,24.16,19.29,26.85,Closer05
HBO,Pk,P,1127,351.95,248.2,5.42,267.56,84.39,78.97,19.36,Closer05
HBO,Pk,A,1127,681.86,568.45,7.75,596.64,85.22,77.47,28.19,Closer05
NHB,Pk,P,1127,647.03,528.85,6.33,533.72,113.31,106.98,4.88,Closer05
NHB,Pk,A,1127,668.37,557.98,5.63,563.63,104.74,99.11,5.65,Closer05
HBC,Pk,P,1127,12.0,4.31,0.35,10.72,1.28,0.93,6.41,Closer05
HBC,Pk,A,1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1127,12.81,9.05,0.01,9.05,3.76,0.04,0.0,Closer05
HBSch,Pk,A,1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1128,1516.72,1085.22,28.59,1293.56,223.16,186.45,208.34,Closer05
All,Pk,A,1128,1396.84,1194.55,15.4,1230.74,166.1,150.71,36.19,Closer05
HBW,Pk,P,1128,325.5,190.1,12.49,290.1,35.41,22.92,100.0,Closer05
HBW,Pk,A,1128,112.33,96.95,2.0,103.58,8.75,6.75,6.63,Closer05
HBO,Pk,P,1128,639.62,445.78,10.01,517.5,122.12,112.11,71.72,Closer05
HBO,Pk,A,1128,794.78,668.25,9.23,694.69,100.1,90.87,26.43,Closer05
NHB,Pk,P,1128,473.07,411.91,4.77,420.09,52.98,48.21,8.17,Closer05
NHB,Pk,A,1128,489.73,429.35,4.17,432.47,57.26,53.09,3.12,Closer05
HBC,Pk,P,1128,49.0,16.12,1.31,44.57,4.43,3.13,28.44,Closer05
HBC,Pk,A,1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1128,29.53,21.3,0.01,21.3,8.22,0.08,0.0,Closer05
HBSch,Pk,A,1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1129,206.34,158.67,3.21,172.87,33.47,29.66,14.2,Closer05
All,Pk,A,1129,350.32,295.89,4.24,306.11,44.21,39.98,10.22,Closer05
HBW,Pk,P,1129,25.83,15.21,1.03,20.91,4.92,3.89,5.71,Closer05
HBW,Pk,A,1129,56.5,49.0,1.03,52.14,4.35,3.32,3.14,Closer05
HBO,Pk,P,1129,75.5,55.29,1.14,62.13,13.37,12.23,6.83,Closer05
HBO,Pk,A,1129,188.66,157.2,2.29,163.7,24.96,22.67,6.5,Closer05
NHB,Pk,P,1129,101.72,86.17,1.0,87.22,14.5,13.5,1.05,Closer05
NHB,Pk,A,1129,105.17,89.68,0.92,90.27,14.9,13.98,0.58,Closer05
HBC,Pk,P,1129,1.0,0.32,0.03,0.92,0.08,0.04,0.61,Closer05
HBC,Pk,A,1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1129,2.3,1.69,0.0,1.69,0.61,0.01,0.0,Closer05
HBSch,Pk,A,1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1130,1245.69,915.15,20.17,992.16,253.53,228.94,77.01,Closer05
All,Pk,A,1130,1999.78,1662.61,23.75,1742.78,257.0,233.24,80.17,Closer05
HBW,Pk,P,1130,179.81,100.26,7.23,135.84,43.96,36.74,35.58,Closer05
HBW,Pk,A,1130,357.15,294.14,6.42,326.11,31.05,24.63,31.97,Closer05
HBO,Pk,P,1130,372.35,249.76,6.02,280.49,91.86,85.84,30.73,Closer05
HBO,Pk,A,1130,949.8,790.9,11.19,833.14,116.66,105.47,42.24,Closer05
NHB,Pk,P,1130,670.33,551.76,6.68,557.94,112.39,105.71,6.19,Closer05
NHB,Pk,A,1130,692.82,577.57,6.14,583.53,109.29,103.15,5.97,Closer05
HBC,Pk,P,1130,8.0,2.63,0.24,7.14,0.86,0.61,4.51,Closer05
HBC,Pk,A,1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1130,15.21,10.74,0.01,10.74,4.47,0.04,0.0,Closer05
HBSch,Pk,A,1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1131,1216.87,942.56,13.21,972.35,244.52,230.2,29.79,Closer05
All,Pk,A,1131,3196.47,2389.81,51.34,2665.09,531.38,480.03,275.28,Closer05
HBW,Pk,P,1131,37.88,18.98,1.31,25.85,12.04,10.73,6.86,Closer05
HBW,Pk,A,1131,863.84,650.96,16.09,791.89,71.94,55.85,140.94,Closer05
HBO,Pk,P,1131,112.42,76.16,1.76,87.69,24.72,22.97,11.53,Closer05
HBO,Pk,A,1131,1234.03,920.71,21.27,1028.25,205.79,184.51,107.54,Closer05
NHB,Pk,P,1131,1062.08,844.75,10.12,855.52,206.56,196.44,10.77,Closer05
NHB,Pk,A,1131,1098.6,818.15,13.98,844.95,253.65,239.67,26.8,Closer05
HBC,Pk,P,1131,1.0,0.3,0.03,0.92,0.08,0.05,0.62,Closer05
HBC,Pk,A,1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1131,3.49,2.37,0.0,2.37,1.12,0.01,0.0,Closer05
HBSch,Pk,A,1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1132,1209.16,850.51,26.23,998.03,211.13,177.2,147.51,Closer05
All,Pk,A,1132,1087.22,928.84,12.36,956.52,130.7,118.34,27.69,Closer05
HBW,Pk,P,1132,288.62,167.16,13.0,247.93,40.69,27.69,80.77,Closer05
HBW,Pk,A,1132,122.82,106.12,2.22,112.91,9.92,7.7,6.78,Closer05
HBO,Pk,P,1132,573.63,393.64,9.68,449.24,124.39,114.72,55.59,Closer05
HBO,Pk,A,1132,643.17,542.28,7.41,561.6,81.58,74.17,19.31,Closer05
NHB,Pk,P,1132,310.52,270.03,3.13,273.34,37.18,34.05,3.31,Closer05
NHB,Pk,A,1132,321.23,280.43,2.74,282.02,39.21,36.47,1.59,Closer05
HBC,Pk,P,1132,13.0,4.08,0.41,11.92,1.08,0.66,7.84,Closer05
HBC,Pk,A,1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1132,23.39,15.6,0.01,15.6,7.79,0.08,0.0,Closer05
HBSch,Pk,A,1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1133,172.36,144.2,1.66,146.62,25.74,24.08,2.42,Closer05
All,Pk,A,1133,875.64,738.55,11.26,781.87,93.77,82.51,43.32,Closer05
HBW,Pk,P,1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBW,Pk,A,1133,326.79,279.43,5.48,305.45,21.34,15.87,26.02,Closer05
HBO,Pk,P,1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBO,Pk,A,1133,370.04,307.56,4.25,323.46,46.58,42.33,15.89,Closer05
NHB,Pk,P,1133,172.36,144.2,1.66,146.62,25.74,24.08,2.42,Closer05
NHB,Pk,A,1133,178.81,151.56,1.54,152.96,25.85,24.31,1.4,Closer05
HBC,Pk,P,1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBC,Pk,A,1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,A,1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1134,473.5,383.48,4.63,388.97,84.53,79.9,5.49,Closer05
All,Pk,A,1134,732.17,588.94,8.5,624.8,107.37,98.87,35.86,Closer05
HBW,Pk,P,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBW,Pk,A,1134,141.81,106.19,2.82,129.0,12.82,10.0,22.8,Closer05
HBO,Pk,P,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBO,Pk,A,1134,101.01,79.96,1.36,86.35,14.66,13.3,6.39,Closer05
NHB,Pk,P,1134,473.5,383.48,4.63,388.97,84.53,79.9,5.49,Closer05
NHB,Pk,A,1134,489.35,402.79,4.32,409.46,79.9,75.58,6.67,Closer05
HBC,Pk,P,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBC,Pk,A,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,A,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,A,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBW,Pk,P,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBW,Pk,A,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBO,Pk,P,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBO,Pk,A,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
NHB,Pk,P,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
NHB,Pk,A,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBC,Pk,P,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBC,Pk,A,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,A,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1136,1507.72,1096.16,29.79,1253.28,254.44,215.17,157.11,Closer05
All,Pk,A,1136,1438.95,1231.78,16.56,1268.99,169.96,153.4,37.22,Closer05
HBW,Pk,P,1136,313.8,182.57,13.66,268.83,44.97,31.31,86.26,Closer05
HBW,Pk,A,1136,216.31,183.85,4.14,197.65,18.66,14.52,13.8,Closer05
HBO,Pk,P,1136,619.3,425.57,10.37,485.67,133.63,123.26,60.1,Closer05
HBO,Pk,A,1136,660.24,557.3,7.63,577.69,82.55,74.92,20.4,Closer05
NHB,Pk,P,1136,542.9,471.37,5.49,477.42,65.47,59.98,6.05,Closer05
NHB,Pk,A,1136,562.41,490.64,4.79,493.66,68.75,63.96,3.02,Closer05
HBC,Pk,P,1136,8.0,2.52,0.25,7.23,0.77,0.52,4.7,Closer05
HBC,Pk,A,1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1136,23.73,14.14,0.01,14.14,9.59,0.1,0.0,Closer05
HBSch,Pk,A,1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1137,1252.88,809.11,24.47,991.34,261.54,227.59,182.24,Closer05
All,Pk,A,1137,1036.11,864.58,11.63,899.39,136.72,125.09,34.81,Closer05
HBW,Pk,P,1137,302.06,157.31,11.49,247.02,55.04,43.55,89.72,Closer05
HBW,Pk,A,1137,81.77,68.39,1.42,74.23,7.54,6.12,5.84,Closer05
HBO,Pk,P,1137,583.06,369.97,9.09,437.91,145.16,136.07,67.94,Closer05
HBO,Pk,A,1137,636.26,528.03,7.43,554.62,81.64,74.21,26.59,Closer05
NHB,Pk,P,1137,307.65,255.46,2.98,259.58,48.07,45.09,4.12,Closer05
NHB,Pk,A,1137,318.09,268.17,2.78,270.55,47.54,44.76,2.38,Closer05
HBC,Pk,P,1137,35.0,10.85,0.9,31.31,3.69,2.78,20.46,Closer05
HBC,Pk,A,1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1137,25.11,15.53,0.01,15.53,9.58,0.1,0.0,Closer05
HBSch,Pk,A,1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1138,1363.55,1100.39,13.38,1115.18,248.37,234.99,14.79,Closer05
All,Pk,A,1138,2097.76,1700.27,25.16,1785.1,312.66,287.5,84.83,Closer05
HBW,Pk,P,1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBW,Pk,A,1138,421.42,324.16,8.83,381.83,39.6,30.76,57.66,Closer05
HBO,Pk,P,1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBO,Pk,A,1138,267.54,213.86,3.75,227.39,40.15,36.41,13.52,Closer05
NHB,Pk,P,1138,1363.55,1100.39,13.38,1115.18,248.37,234.99,14.79,Closer05
NHB,Pk,A,1138,1408.8,1162.24,12.58,1175.89,232.91,220.33,13.64,Closer05
HBC,Pk,P,1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBC,Pk,A,1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,A,1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1139,630.88,493.13,5.94,501.24,129.64,123.7,8.11,Closer05
All,Pk,A,1139,2921.03,2087.88,45.57,2512.64,408.39,362.82,424.76,Closer05
HBW,Pk,P,1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBW,Pk,A,1139,1205.35,837.11,20.22,1115.5,89.86,69.63,278.39,Closer05
HBO,Pk,P,1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBO,Pk,A,1139,1061.32,775.81,17.1,896.63,164.69,147.59,120.83,Closer05
NHB,Pk,P,1139,630.88,493.13,5.94,501.24,129.64,123.7,8.11,Closer05
NHB,Pk,A,1139,654.35,474.97,8.25,500.5,153.85,145.6,25.54,Closer05
HBC,Pk,P,1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBC,Pk,A,1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,A,1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1140,981.99,758.81,17.42,829.7,152.29,129.87,70.9,Closer05
All,Pk,A,1140,1887.87,1599.97,21.54,1641.28,246.6,168.93,41.31,Closer05
HBW,Pk,P,1140,144.53,87.75,6.61,122.29,22.23,15.62,34.54,Closer05
HBW,Pk,A,1140,428.86,377.58,7.91,398.38,30.48,22.57,20.8,Closer05
HBO,Pk,P,1140,295.68,209.06,5.05,232.89,62.79,57.74,23.82,Closer05
HBO,Pk,A,1140,746.96,632.8,8.93,651.11,95.85,86.92,18.31,Closer05
NHB,Pk,P,1140,515.27,450.2,5.31,455.11,60.15,54.84,4.91,Closer05
NHB,Pk,A,1140,534.72,469.03,4.62,471.23,63.5,58.88,2.19,Closer05
HBC,Pk,P,1140,15.0,5.32,0.44,12.95,2.05,1.62,7.62,Closer05
HBC,Pk,A,1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1140,11.52,6.46,0.01,6.46,5.06,0.05,0.0,Closer05
HBSch,Pk,A,1140,177.32,120.55,0.08,120.55,56.77,0.57,0.0,Closer05
All,Pk,P,1141,329.87,276.79,3.26,279.92,49.95,46.69,3.13,Closer05
All,Pk,A,1141,1162.67,988.59,15.25,1028.08,134.59,119.33,39.49,Closer05
HBW,Pk,P,1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBW,Pk,A,1141,369.19,319.89,6.66,342.83,26.36,19.7,22.94,Closer05
HBO,Pk,P,1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBO,Pk,A,1141,451.36,377.94,5.57,392.62,58.75,53.18,14.67,Closer05
NHB,Pk,P,1141,329.87,276.79,3.26,279.92,49.95,46.69,3.13,Closer05
NHB,Pk,A,1141,342.12,290.75,3.03,292.63,49.48,46.46,1.88,Closer05
HBC,Pk,P,1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBC,Pk,A,1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,A,1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1142,320.42,259.77,3.26,262.58,57.84,54.58,2.81,Closer05
All,Pk,A,1142,787.5,645.83,9.73,672.38,115.11,105.38,26.56,Closer05
HBW,Pk,P,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBW,Pk,A,1142,97.57,80.23,1.89,88.95,8.62,6.73,8.72,Closer05
HBO,Pk,P,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBO,Pk,A,1142,358.42,291.12,4.79,306.17,52.25,47.46,15.05,Closer05
NHB,Pk,P,1142,320.42,259.77,3.26,262.58,57.84,54.58,2.81,Closer05
NHB,Pk,A,1142,331.51,274.48,3.06,277.26,54.25,51.19,2.78,Closer05
HBC,Pk,P,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBC,Pk,A,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,A,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1143,213.32,168.85,2.07,171.08,42.23,40.17,2.23,Closer05
All,Pk,A,1143,771.97,568.06,12.43,659.36,112.62,100.19,91.3,Closer05
HBW,Pk,P,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBW,Pk,A,1143,335.83,244.63,6.04,308.63,27.19,21.16,64.01,Closer05
HBO,Pk,P,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBO,Pk,A,1143,214.44,159.53,3.52,179.67,34.77,31.25,20.15,Closer05
NHB,Pk,P,1143,213.32,168.85,2.07,171.08,42.23,40.17,2.23,Closer05
NHB,Pk,A,1143,221.7,163.91,2.87,171.05,50.65,47.78,7.14,Closer05
HBC,Pk,P,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBC,Pk,A,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,A,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1144,526.28,376.52,12.8,434.91,91.37,73.9,58.39,Closer05
All,Pk,A,1144,426.04,369.3,5.22,376.37,49.67,44.45,7.06,Closer05
HBW,Pk,P,1144,126.15,81.7,6.29,108.69,17.46,11.17,26.99,Closer05
HBW,Pk,A,1144,63.71,56.69,1.23,58.79,4.92,3.69,2.1,Closer05
HBO,Pk,P,1144,256.4,186.24,4.52,202.62,53.78,49.25,16.38,Closer05
HBO,Pk,A,1144,256.34,218.78,3.05,223.44,32.9,29.85,4.66,Closer05
NHB,Pk,P,1144,102.45,90.6,1.09,91.34,11.11,10.02,0.74,Closer05
NHB,Pk,A,1144,105.99,93.83,0.94,94.14,11.85,10.91,0.3,Closer05
HBC,Pk,P,1144,31.0,12.43,0.89,26.7,4.3,3.4,14.27,Closer05
HBC,Pk,A,1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1144,10.28,5.56,0.01,5.56,4.73,0.05,0.0,Closer05
HBSch,Pk,A,1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1145,651.42,466.24,13.68,514.55,136.87,118.4,48.32,Closer05
All,Pk,A,1145,961.43,829.31,12.65,851.81,109.62,96.98,22.5,Closer05
HBW,Pk,P,1145,147.23,89.88,6.66,117.07,30.16,23.5,27.19,Closer05
HBW,Pk,A,1145,302.93,266.34,5.57,278.51,24.43,18.85,12.17,Closer05
HBO,Pk,P,1145,288.94,198.62,4.78,215.58,73.36,68.59,16.96,Closer05
HBO,Pk,A,1145,452.98,385.03,5.28,394.65,58.33,53.05,9.62,Closer05
NHB,Pk,P,1145,198.46,169.41,2.05,170.86,27.61,25.56,1.44,Closer05
NHB,Pk,A,1145,205.51,177.95,1.8,178.65,26.87,25.07,0.7,Closer05
HBC,Pk,P,1145,6.0,2.38,0.19,5.1,0.9,0.71,2.72,Closer05
HBC,Pk,A,1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1145,10.78,5.93,0.01,5.93,4.85,0.05,0.0,Closer05
HBSch,Pk,A,1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1146,944.87,634.32,19.45,713.15,231.72,206.44,78.83,Closer05
All,Pk,A,1146,1162.9,976.29,15.37,1010.57,152.34,136.97,34.28,Closer05
HBW,Pk,P,1146,218.0,119.81,9.56,161.62,56.38,46.82,41.81,Closer05
HBW,Pk,A,1146,316.57,270.34,5.94,287.36,29.21,23.27,17.02,Closer05
HBO,Pk,P,1146,416.34,271.94,6.58,295.49,120.85,114.27,23.55,Closer05
HBO,Pk,A,1146,560.52,466.57,6.8,482.39,78.13,71.33,15.82,Closer05
NHB,Pk,P,1146,275.37,227.75,2.73,229.69,45.68,42.95,1.95,Closer05
NHB,Pk,A,1146,285.82,239.38,2.63,240.82,45.0,42.37,1.44,Closer05
HBC,Pk,P,1146,21.0,6.57,0.57,18.1,2.9,2.34,11.52,Closer05
HBC,Pk,A,1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1146,14.16,8.25,0.01,8.25,5.91,0.06,0.0,Closer05
HBSch,Pk,A,1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1147,463.49,373.28,4.67,377.57,85.92,81.26,4.29,Closer05
All,Pk,A,1147,4215.24,3453.53,48.24,3665.45,549.79,501.55,211.92,Closer05
HBW,Pk,P,1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBW,Pk,A,1147,131.44,105.17,2.42,120.12,11.33,8.91,14.95,Closer05
HBO,Pk,P,1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBO,Pk,A,1147,3600.5,2952.26,41.29,3142.8,457.69,416.41,190.55,Closer05
NHB,Pk,P,1147,463.49,373.28,4.67,377.57,85.92,81.26,4.29,Closer05
NHB,Pk,A,1147,483.3,396.11,4.53,402.54,80.77,76.23,6.43,Closer05
HBC,Pk,P,1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBC,Pk,A,1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,A,1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1148,1288.06,937.89,34.03,1063.81,224.25,174.63,125.93,Closer05
All,Pk,A,1148,619.63,539.22,7.01,546.31,73.32,66.31,7.09,Closer05
HBW,Pk,P,1148,352.62,240.26,18.22,308.32,44.3,26.08,68.05,Closer05
HBW,Pk,A,1148,19.63,17.65,0.33,17.98,1.65,1.32,0.33,Closer05
HBO,Pk,P,1148,723.04,539.81,13.14,578.8,144.24,131.1,38.99,Closer05
HBO,Pk,A,1148,459.5,395.94,5.41,402.37,57.12,51.71,6.43,Closer05
NHB,Pk,P,1148,136.38,122.02,1.48,122.88,13.5,12.02,0.86,Closer05
NHB,Pk,A,1148,140.5,125.63,1.26,125.95,14.55,13.29,0.32,Closer05
HBC,Pk,P,1148,43.0,18.53,1.17,36.56,6.44,5.27,18.02,Closer05
HBC,Pk,A,1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1148,33.02,17.26,0.02,17.26,15.76,0.16,0.0,Closer05
HBSch,Pk,A,1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1149,251.47,173.5,6.11,198.84,52.63,43.72,25.35,Closer05
All,Pk,A,1149,105.17,90.27,1.19,91.41,13.76,12.58,1.14,Closer05
HBW,Pk,P,1149,63.96,43.36,2.99,52.9,11.06,8.07,9.54,Closer05
HBW,Pk,A,1149,1.11,1.09,0.0,1.09,0.02,0.02,0.0,Closer05
HBO,Pk,P,1149,138.81,101.22,2.27,106.91,31.9,29.64,5.68,Closer05
HBO,Pk,A,1149,81.94,69.99,0.98,71.08,10.86,9.88,1.1,Closer05
NHB,Pk,P,1149,21.64,18.64,0.24,18.77,2.87,2.63,0.14,Closer05
NHB,Pk,A,1149,22.12,19.19,0.21,19.24,2.88,2.68,0.04,Closer05
HBC,Pk,P,1149,21.0,7.04,0.61,17.03,3.97,3.36,9.99,Closer05
HBC,Pk,A,1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1149,6.06,3.23,0.0,3.23,2.83,0.03,0.0,Closer05
HBSch,Pk,A,1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1150,534.19,359.97,11.82,410.05,124.13,106.67,50.08,Closer05
All,Pk,A,1150,584.76,498.83,7.07,510.03,74.73,67.66,11.2,Closer05
HBW,Pk,P,1150,118.18,71.53,5.51,92.04,26.14,20.63,20.51,Closer05
HBW,Pk,A,1150,95.77,84.23,1.73,87.63,8.14,6.41,3.4,Closer05
HBO,Pk,P,1150,262.28,180.04,4.22,192.56,69.72,65.5,12.51,Closer05
HBO,Pk,A,1150,378.99,320.39,4.37,327.8,51.19,46.83,7.41,Closer05
NHB,Pk,P,1150,106.52,89.57,1.1,90.28,16.24,15.14,0.71,Closer05
NHB,Pk,A,1150,109.99,94.22,0.97,94.59,15.4,14.43,0.38,Closer05
HBC,Pk,P,1150,34.0,11.33,0.98,27.68,6.32,5.34,16.35,Closer05
HBC,Pk,A,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
HBSch,Pk,P,1150,13.2,7.49,0.01,7.49,5.71,0.06,0.0,Closer05
HBSch,Pk,A,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer05
All,Pk,P,1151,931.34,648.36,17.44,707.75,223.59,198.21,59.39,Closer05
