Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings,scenario_id
4.0,S1,pk,21.44,85.28,15.08,15.0,4.0,514.56,1293.81,1293.78,4.44,1289.37,4.38,1289.4,Closer01
4.0,S200,pk,22.56,85.6,15.81,15.0,4.0,541.44,1354.22,1354.1,36.29,1317.93,36.21,1317.89,Closer01
4.0,S201,pk,19.42,66.63,17.49,30.0,2.0,233.04,112.97,112.95,12.86,100.11,12.83,100.12,Closer01
4.0,S205,pk,28.62,102.19,16.8,15.0,4.0,686.88,1662.83,1662.83,23.51,1639.32,23.54,1639.29,Closer01
4.0,S209,pk,28.98,99.67,17.45,15.0,4.0,695.52,1587.2,1587.1,53.97,1533.23,53.92,1533.18,Closer01
4.0,S213,pk,31.02,111.56,16.68,30.0,2.0,372.24,953.91,953.95,28.24,925.67,28.23,925.72,Closer01
4.0,S217,pk,24.42,76.68,19.11,15.0,4.0,586.08,610.4,610.43,58.51,551.89,58.54,551.89,Closer01
4.0,S218,pk,13.84,49.15,16.9,30.0,2.0,166.08,156.24,156.2,5.55,150.69,5.53,150.67,Closer01
4.0,S220,pk,33.42,110.92,18.08,30.0,2.0,401.04,980.16,980.15,134.34,845.82,134.35,845.8,Closer01
4.0,S223,pk,33.17,119.27,16.69,30.0,2.0,398.04,933.73,933.69,58.19,875.54,58.14,875.55,Closer01
4.0,S227,pk,33.9,112.41,18.09,30.0,2.0,406.8,310.75,310.74,28.79,281.96,28.76,281.98,Closer01
4.0,S236,pk,15.93,46.3,20.64,30.0,2.0,191.16,58.3,58.27,4.29,54.01,4.28,53.99,Closer01
4.0,S240,pk,24.3,82.38,17.7,15.0,4.0,583.2,253.31,253.37,10.36,242.95,10.39,242.98,Closer01
4.0,S248,pk,45.08,153.14,17.66,30.0,2.0,540.96,264.5,264.47,14.04,250.46,13.98,250.49,Closer01
4.0,S31,pk,26.5,94.99,16.74,30.0,2.0,318.0,216.89,216.88,11.18,205.71,11.13,205.75,Closer01
4.0,S455,pk,46.84,152.49,18.43,30.0,2.0,562.08,1273.28,1273.19,191.59,1081.69,191.54,1081.65,Closer01
4.0,S470,pk,39.74,125.08,19.06,30.0,2.0,476.88,671.34,671.31,67.63,603.71,67.59,603.72,Closer01
4.0,S509,pk,10.34,36.91,16.81,30.0,2.0,124.08,95.6,95.61,9.68,85.92,9.67,85.94,Closer01
4.0,SF11,pk,7.8,30.12,15.54,60.0,1.0,46.8,49.68,49.71,0.0,49.68,0.0,49.71,Closer01
4.0,SF202,pk,10.44,37.38,16.76,30.0,2.0,125.28,40.49,40.48,0.82,39.67,0.8,39.68,Closer01
4.0,SF232,pk,15.34,50.74,18.14,30.0,2.0,184.08,46.11,46.04,0.77,45.34,0.75,45.29,Closer01
4.0,SF453,pk,39.47,75.68,31.29,30.0,2.0,473.64,20.81,20.78,4.79,16.02,4.78,16.0,Closer01
4.0,SF514,pk,12.18,44.22,16.53,30.0,2.0,146.16,78.0,78.04,14.67,63.33,14.67,63.37,Closer01
4.0,SF525,pk,8.9,31.3,17.06,30.0,2.0,106.8,37.73,37.77,8.24,29.49,8.25,29.52,Closer01
4.0,SF570,pk,14.72,43.52,20.29,30.0,2.0,176.64,76.74,76.72,0.31,76.43,0.31,76.41,Closer01
4.0,SF578,pk,13.44,40.42,19.95,30.0,2.0,161.28,34.18,34.12,0.13,34.05,0.12,34.0,Closer01
4.0,SF590,pk,11.44,39.39,17.43,30.0,2.0,137.28,61.88,61.86,4.66,57.22,4.64,57.22,Closer01
4.0,SF94,pk,7.22,21.94,19.74,30.0,2.0,86.64,52.75,52.76,4.74,48.01,4.75,48.01,Closer01
4.0,M805_Santaquin,pk,61.64,110.05,33.61,40.0,1.5,554.76,452.05,452.07,233.91,218.14,233.91,218.16,Closer01
4.0,M806_EglMtn,pk,27.94,67.73,24.75,45.0,1.33,223.52,307.04,307.0,105.8,201.24,105.78,201.22,Closer01
4.0,M807_NoCnty,pk,22.21,65.02,20.5,40.0,1.5,199.89,575.28,575.3,212.26,363.02,212.28,363.02,Closer01
4.0,M822_Psn,pk,54.34,148.09,22.02,60.0,1.0,326.04,446.31,446.35,110.9,335.41,110.89,335.46,Closer01
4.0,MF809,pk,21.39,64.92,19.77,30.0,2.0,256.68,54.5,54.5,7.01,47.49,7.02,47.48,Closer01
4.0,O606,pk,4.96,13.82,21.53,360.0,0.17,4.96,0.01,0.01,0.0,0.01,0.0,0.01,Closer01
4.0,S513,pk,32.36,110.76,17.53,30.0,2.0,388.32,202.77,202.74,26.76,176.01,26.73,176.01,Closer01
4.0,S551,pk,15.23,44.32,20.62,30.0,2.0,182.76,27.16,27.14,6.45,20.71,6.42,20.72,Closer01
4.0,M821_5YR2023,ok,37.33,95.77,23.39,30.0,2.0,746.6,172.47,172.41,18.99,153.48,18.96,153.45,Closer01
4.0,M823_5RY2023,ok,19.12,60.44,18.98,30.0,2.0,382.4,181.13,181.1,10.57,170.56,10.56,170.54,Closer01
4.0,M831_WPr,ok,23.68,84.57,16.8,30.0,2.0,473.6,312.74,312.58,10.35,302.39,10.31,302.27,Closer01
4.0,M833_CntPr,ok,9.75,30.24,19.35,60.0,1.0,97.5,39.19,39.18,1.34,37.85,1.34,37.84,Closer01
4.0,M834_EstPr,ok,25.64,84.76,18.15,30.0,2.0,512.8,224.94,224.92,7.75,217.19,7.73,217.19,Closer01
4.0,M841_UVU,ok,5.32,20.63,15.47,30.0,2.0,106.4,31.19,31.18,0.91,30.28,0.9,30.28,Closer01
4.0,M850_StateStree,ok,45.58,161.87,16.9,15.0,4.0,1823.2,1237.43,1237.35,88.99,1148.44,89.01,1148.34,Closer01
4.0,M862_Orem,ok,28.28,100.6,16.87,30.0,2.0,565.6,178.96,178.99,9.08,169.88,9.09,169.9,Closer01
4.0,M864_Thanksgivi,ok,7.25,26.25,16.57,30.0,2.0,145.0,50.56,50.52,3.78,46.78,3.76,46.76,Closer01
4.0,M871_SLtoUtahCn,ok,26.46,80.12,19.82,60.0,1.0,264.6,27.21,27.22,1.86,25.35,1.85,25.37,Closer01
4.0,O600,ok,46.04,159.75,17.29,15.0,4.0,1841.6,667.46,667.43,40.29,627.17,40.32,627.11,Closer01
4.0,O601,ok,3.7,17.95,12.37,20.0,3.0,111.0,12.86,12.83,0.29,12.57,0.28,12.55,Closer01
4.0,O604,ok,14.0,47.43,17.71,30.0,2.0,280.0,51.42,51.43,7.77,43.65,7.75,43.68,Closer01
4.0,O607,ok,20.92,67.09,18.71,30.0,2.0,418.4,165.94,165.96,13.21,152.73,13.23,152.73,Closer01
4.0,O609,ok,42.5,135.11,18.87,30.0,2.0,850.0,151.64,151.67,18.72,132.92,18.74,132.93,Closer01
4.0,O612,ok,26.2,84.23,18.66,15.0,4.0,1048.0,596.78,596.8,20.25,576.53,20.26,576.54,Closer01
4.0,O614,ok,17.94,56.13,19.18,30.0,2.0,358.8,77.32,77.31,0.97,76.35,0.96,76.35,Closer01
4.0,O615,ok,15.08,45.88,19.72,30.0,2.0,301.6,80.79,80.82,5.53,75.26,5.54,75.28,Closer01
4.0,O626,ok,28.38,82.98,20.52,30.0,2.0,567.6,110.11,110.14,7.91,102.2,7.9,102.24,Closer01
4.0,O627,ok,18.58,60.02,18.57,30.0,2.0,371.6,81.1,81.08,4.98,76.12,4.99,76.09,Closer01
4.0,O628,ok,12.92,47.58,16.29,30.0,2.0,258.4,82.35,82.32,9.31,73.04,9.29,73.03,Closer01
4.0,O630,ok,48.72,108.36,26.98,60.0,1.0,487.2,180.75,180.69,9.84,170.91,9.82,170.87,Closer01
4.0,O640,ok,35.1,118.95,17.7,30.0,2.0,702.0,168.11,168.04,11.51,156.6,11.5,156.54,Closer01
4.0,O667,ok,2.75,9.93,16.62,30.0,2.0,55.0,1.54,1.53,0.01,1.53,0.01,1.52,Closer01
4.0,OF605,ok,14.18,52.37,16.25,60.0,1.0,141.8,61.21,61.2,3.4,57.81,3.4,57.8,Closer01
4.0,OF618,ok,14.04,45.02,18.71,30.0,2.0,280.8,86.77,86.71,5.5,81.27,5.5,81.21,Closer01
4.0,OF620,ok,16.66,48.56,20.58,30.0,2.0,333.2,76.68,76.66,6.64,70.04,6.64,70.02,Closer01
4.0,OF638,ok,13.4,37.45,21.47,60.0,1.0,134.0,24.9,24.88,0.17,24.73,0.16,24.72,Closer01
4.0,S002,ok,8.42,39.19,12.89,15.0,4.0,336.8,1054.3,1054.26,53.32,1000.98,53.29,1000.97,Closer01
4.0,S004,ok,23.85,85.2,16.8,30.0,2.0,477.0,694.39,694.48,11.6,682.79,11.65,682.83,Closer01
4.0,S009,ok,19.62,73.38,16.04,15.0,4.0,784.8,837.88,837.87,5.95,831.93,5.97,831.9,Closer01
4.0,S017,ok,15.42,61.75,14.98,30.0,2.0,308.4,288.57,288.58,20.22,268.35,20.2,268.38,Closer01
4.0,S021,ok,15.7,57.33,16.43,15.0,4.0,628.0,1032.12,1032.09,73.4,958.72,73.39,958.7,Closer01
4.0,S033,ok,12.54,39.88,18.87,15.0,4.0,501.6,419.65,419.61,18.34,401.31,18.31,401.3,Closer01
4.0,S035,ok,28.18,93.59,18.07,15.0,4.0,1127.2,530.58,530.62,26.94,503.64,26.97,503.65,Closer01
4.0,S039,ok,22.92,79.53,17.29,15.0,4.0,916.8,675.03,674.92,19.86,655.17,19.77,655.15,Closer01
4.0,S045,ok,16.22,53.68,18.13,15.0,4.0,648.8,320.55,320.49,18.94,301.61,18.91,301.58,Closer01
4.0,S047,ok,25.68,85.13,18.1,30.0,2.0,513.6,182.48,182.41,1.95,180.53,1.94,180.47,Closer01
4.0,S054,ok,17.78,57.2,18.65,15.0,4.0,711.2,288.19,288.17,16.37,271.82,16.36,271.81,Closer01
4.0,S062,ok,20.26,64.19,18.94,60.0,1.0,202.6,55.04,55.06,1.62,53.42,1.63,53.43,Closer01
4.0,S072,ok,11.06,42.16,15.74,30.0,2.0,221.2,164.42,164.4,8.32,156.1,8.33,156.07,Closer01
4.0,S1,ok,21.44,89.1,14.44,15.0,4.0,857.6,1483.3,1483.26,3.95,1479.35,3.89,1479.37,Closer01
4.0,S200,ok,22.56,93.54,14.47,15.0,4.0,902.4,1742.7,1742.7,20.35,1722.35,20.39,1722.31,Closer01
4.0,S201,ok,19.42,70.92,16.43,60.0,1.0,194.2,55.88,55.89,5.2,50.68,5.2,50.69,Closer01
4.0,S205,ok,28.62,108.68,15.8,15.0,4.0,1144.8,2178.65,2178.6,16.89,2161.76,16.84,2161.76,Closer01
4.0,S209,ok,28.98,105.13,16.54,15.0,4.0,1159.2,2031.6,2031.5,38.16,1993.44,38.09,1993.41,Closer01
4.0,S213,ok,31.02,114.95,16.19,30.0,2.0,620.4,561.13,561.06,6.37,554.76,6.34,554.72,Closer01
4.0,S217,ok,24.42,81.41,18.0,15.0,4.0,976.8,510.27,510.27,22.52,487.75,22.53,487.74,Closer01
4.0,S218,ok,13.84,51.58,16.1,30.0,2.0,276.8,88.05,88.1,5.97,82.08,5.97,82.13,Closer01
4.0,S220,ok,33.42,118.02,16.99,30.0,2.0,668.4,859.48,859.46,61.57,797.91,61.58,797.88,Closer01
4.0,S223,ok,33.17,117.68,16.91,30.0,2.0,663.4,670.2,670.2,26.35,643.85,26.32,643.88,Closer01
4.0,S227,ok,33.9,119.34,17.04,30.0,2.0,678.0,211.82,211.7,8.95,202.87,8.91,202.79,Closer01
4.0,S236,ok,15.93,45.15,21.17,30.0,2.0,318.6,71.85,71.87,6.04,65.81,6.03,65.84,Closer01
4.0,S240,ok,24.3,85.81,16.99,15.0,4.0,972.0,242.55,242.58,8.95,233.6,8.97,233.61,Closer01
4.0,S248,ok,45.08,154.94,17.46,30.0,2.0,901.6,251.11,251.08,12.05,239.06,12.06,239.02,Closer01
4.0,S31,ok,26.5,98.53,16.14,30.0,2.0,530.0,248.92,248.9,7.6,241.32,7.57,241.33,Closer01
4.0,S455,ok,46.84,158.47,17.73,30.0,2.0,936.8,911.95,911.93,75.21,836.74,75.19,836.74,Closer01
4.0,S470,ok,39.74,134.55,17.72,30.0,2.0,794.8,758.7,758.68,34.14,724.56,34.2,724.48,Closer01
4.0,S509,ok,10.34,39.31,15.78,30.0,2.0,206.8,152.61,152.58,9.33,143.28,9.29,143.29,Closer01
4.0,SF11,ok,7.8,28.63,16.35,60.0,1.0,78.0,40.72,40.74,0.0,40.72,0.0,40.74,Closer01
4.0,SF202,ok,10.44,39.22,15.97,30.0,2.0,208.8,58.53,58.51,1.66,56.87,1.63,56.88,Closer01
4.0,SF232,ok,15.34,50.79,18.12,30.0,2.0,306.8,67.91,67.89,1.64,66.27,1.64,66.25,Closer01
4.0,SF453,ok,39.47,91.29,25.94,60.0,1.0,394.7,5.77,5.79,3.0,2.77,3.01,2.78,Closer01
4.0,SF514,ok,12.18,48.13,15.18,30.0,2.0,243.6,94.61,94.67,15.33,79.28,15.36,79.31,Closer01
4.0,SF525,ok,8.9,32.8,16.28,30.0,2.0,178.0,56.82,56.84,8.56,48.26,8.55,48.29,Closer01
4.0,SF570,ok,14.72,46.97,18.8,30.0,2.0,294.4,78.19,78.21,0.52,77.67,0.48,77.73,Closer01
4.0,SF578,ok,13.44,43.76,18.43,30.0,2.0,268.8,32.1,32.12,0.26,31.84,0.25,31.87,Closer01
4.0,SF590,ok,11.44,42.49,16.15,30.0,2.0,228.8,63.84,63.85,4.25,59.59,4.26,59.59,Closer01
4.0,SF94,ok,7.22,24.12,17.96,30.0,2.0,144.4,50.6,50.59,3.01,47.59,2.99,47.6,Closer01
5.0,BRT56_R,pk,52.52,155.1,20.32,15.0,4.0,1260.48,2801.5,2801.41,758.32,2043.18,758.27,2043.14,Closer01
5.0,MidValCon,pk,13.36,38.41,20.87,15.0,4.0,320.64,971.6,971.64,190.33,781.27,190.36,781.28,Closer01
5.0,BRT56_R,ok,52.52,163.52,19.27,15.0,4.0,2100.8,2885.65,2885.65,489.42,2396.23,489.44,2396.21,Closer01
5.0,MidValCon,ok,13.36,40.65,19.72,15.0,4.0,534.4,534.85,534.83,25.26,509.59,25.27,509.56,Closer01
6.0,S451X,pk,21.64,38.2,33.99,30.0,2.0,259.68,0.76,0.75,0.0,0.76,0.0,0.75,Closer01
6.0,S472X,pk,34.39,66.87,30.86,30.0,2.0,412.68,59.11,59.12,0.0,59.11,0.0,59.12,Closer01
6.0,S473X,pk,42.74,109.25,23.47,30.0,2.0,512.88,527.45,527.45,312.49,214.96,312.48,214.97,Closer01
7.0,Blue,pk,38.08,103.36,22.11,15.0,4.0,913.92,5063.87,5063.79,1022.95,4040.92,1022.93,4040.86,Closer01
7.0,Green,pk,28.64,93.54,18.37,15.0,4.0,687.36,4617.58,4617.6,397.37,4220.21,397.37,4220.23,Closer01
7.0,Red,pk,47.22,120.72,23.47,15.0,4.0,1133.28,12789.12,12789.1,3266.35,9522.77,3266.33,9522.77,Closer01
7.0,Sline,pk,4.02,20.58,11.72,15.0,4.0,96.48,303.61,303.6,7.46,296.15,7.46,296.14,Closer01
7.0,Blue,ok,38.08,103.36,22.11,15.0,4.0,1523.2,6117.65,6117.59,913.39,5204.26,913.35,5204.24,Closer01
7.0,Green,ok,28.64,93.54,18.37,15.0,4.0,1145.6,6796.11,6796.09,485.76,6310.35,485.76,6310.33,Closer01
7.0,Red,ok,47.22,120.72,23.47,15.0,4.0,1888.8,9122.45,9122.45,1157.18,7965.27,1157.14,7965.31,Closer01
7.0,Sline,ok,4.02,20.58,11.72,15.0,4.0,160.8,450.33,450.33,6.72,443.61,6.72,443.61,Closer01
8.0,RCRT_OGPN,pk,162.16,245.34,39.66,30.0,2.0,1945.92,9323.54,9323.5,5657.47,3666.07,5657.46,3666.04,Closer01
8.0,RCRT_OGPN,ok,162.16,245.34,39.66,60.0,1.0,1621.6,4833.47,4833.42,2282.62,2550.85,2282.59,2550.83,Closer01
9.0,630X,pk,9.86,40.51,14.6,10.0,6.0,354.96,1340.45,1340.47,520.46,819.99,520.44,820.03,Closer01
9.0,M830X_ARPT,pk,11.28,27.28,24.81,30.0,2.0,135.36,15.44,15.44,2.42,13.02,2.41,13.03,Closer01
9.0,UVX,pk,22.92,79.21,17.36,6.0,10.0,1375.2,7213.32,7213.39,1112.75,6100.57,1112.76,6100.63,Closer01
9.0,630X,ok,9.86,43.11,13.72,10.0,6.0,591.6,669.53,669.59,30.18,639.35,30.2,639.39,Closer01
9.0,M830X_ARPT,ok,11.28,29.37,23.04,30.0,2.0,225.6,31.23,31.23,1.67,29.56,1.66,29.57,Closer01
9.0,UVX,ok,22.92,83.73,16.42,10.0,6.0,1375.2,3395.14,3395.16,95.73,3299.41,95.75,3299.41,Closer01
