Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings,scenario_id
4.0,O626,pk,28.38,76.72,22.19,30.0,2.0,340.56,132.63,132.59,10.85,121.78,10.86,121.73,Closer07
4.0,O627,pk,18.58,54.97,20.28,30.0,2.0,222.96,82.17,82.17,8.41,73.76,8.4,73.77,Closer07
4.0,O628,pk,12.92,44.0,17.62,30.0,2.0,155.04,86.1,86.04,13.31,72.79,13.28,72.76,Closer07
4.0,O630,pk,48.72,97.88,29.87,60.0,1.0,292.32,187.52,187.5,15.75,171.77,15.77,171.73,Closer07
4.0,O640,pk,35.1,110.69,19.03,30.0,2.0,421.2,542.11,542.06,134.93,407.18,134.92,407.14,Closer07
4.0,O667,pk,2.75,9.46,17.44,30.0,2.0,33.0,0.85,0.85,0.0,0.85,0.0,0.85,Closer07
4.0,OF605,pk,14.18,48.56,17.52,60.0,1.0,85.08,126.49,126.46,4.57,121.92,4.57,121.89,Closer07
4.0,OF618,pk,14.04,42.0,20.06,30.0,2.0,168.48,73.31,73.27,6.01,67.3,6.0,67.27,Closer07
4.0,OF620,pk,16.66,44.97,22.23,30.0,2.0,199.92,80.2,80.2,5.96,74.24,5.96,74.24,Closer07
4.0,OF638,pk,13.4,34.23,23.49,60.0,1.0,80.4,13.96,13.96,0.1,13.86,0.09,13.87,Closer07
4.0,S002,pk,8.42,39.15,12.9,15.0,4.0,202.08,997.27,997.22,114.02,883.25,114.01,883.21,Closer07
4.0,S004,pk,23.85,79.47,18.01,30.0,2.0,286.2,796.95,796.89,31.83,765.12,31.81,765.08,Closer07
4.0,S009,pk,19.62,72.49,16.24,15.0,4.0,470.88,1156.95,1156.99,29.92,1127.03,29.91,1127.08,Closer07
4.0,S017,pk,15.42,61.53,15.04,30.0,2.0,185.04,541.07,541.05,71.35,469.72,71.32,469.73,Closer07
4.0,S021,pk,15.7,58.29,16.16,15.0,4.0,376.8,1294.98,1295.05,186.81,1108.17,186.8,1108.25,Closer07
4.0,S033,pk,12.54,36.51,20.61,15.0,4.0,300.96,296.14,296.1,13.16,282.98,13.12,282.98,Closer07
4.0,S035,pk,28.18,87.08,19.42,15.0,4.0,676.32,494.57,494.52,33.65,460.92,33.57,460.95,Closer07
4.0,S039,pk,22.92,73.59,18.69,15.0,4.0,550.08,694.35,694.38,41.19,653.16,41.16,653.22,Closer07
4.0,S045,pk,16.22,49.81,19.54,15.0,4.0,389.28,311.49,311.5,19.0,292.49,19.01,292.49,Closer07
4.0,S047,pk,25.68,79.32,19.43,30.0,2.0,308.16,231.75,231.56,10.15,221.6,10.03,221.53,Closer07
4.0,S054,pk,17.78,54.0,19.76,15.0,4.0,426.72,285.98,285.91,22.21,263.77,22.13,263.78,Closer07
4.0,S062,pk,20.26,61.47,19.78,60.0,1.0,121.56,44.35,44.29,0.97,43.38,0.94,43.35,Closer07
4.0,S072,pk,11.06,38.76,17.12,30.0,2.0,132.72,134.26,134.26,8.03,126.23,8.04,126.22,Closer07
4.0,S1,pk,21.44,85.28,15.08,15.0,4.0,514.56,1314.66,1314.59,4.33,1310.33,4.3,1310.29,Closer07
4.0,S200,pk,22.56,85.6,15.81,15.0,4.0,541.44,1334.42,1334.36,33.16,1301.26,33.12,1301.24,Closer07
4.0,S201,pk,19.42,66.63,17.49,30.0,2.0,233.04,111.16,111.15,11.73,99.43,11.71,99.44,Closer07
4.0,S205,pk,28.62,102.19,16.8,15.0,4.0,686.88,1650.77,1650.76,21.8,1628.97,21.78,1628.98,Closer07
4.0,S209,pk,28.98,99.67,17.45,15.0,4.0,695.52,1579.49,1579.46,49.23,1530.26,49.23,1530.23,Closer07
4.0,S213,pk,31.02,111.56,16.68,30.0,2.0,372.24,937.69,937.67,27.22,910.47,27.2,910.47,Closer07
4.0,S217,pk,24.42,76.68,19.11,15.0,4.0,586.08,601.37,601.39,57.34,544.03,57.33,544.06,Closer07
4.0,S218,pk,13.84,49.15,16.9,30.0,2.0,166.08,153.36,153.33,4.99,148.37,4.97,148.36,Closer07
4.0,S220,pk,33.42,110.92,18.08,30.0,2.0,401.04,964.56,964.47,130.04,834.52,130.02,834.45,Closer07
4.0,S223,pk,33.17,119.27,16.69,30.0,2.0,398.04,923.62,923.52,55.6,868.02,55.58,867.94,Closer07
4.0,S227,pk,33.9,112.41,18.09,30.0,2.0,406.8,307.14,307.08,28.37,278.77,28.33,278.75,Closer07
4.0,S236,pk,15.93,46.3,20.64,30.0,2.0,191.16,56.54,56.49,4.17,52.37,4.17,52.32,Closer07
4.0,S240,pk,24.3,82.38,17.7,15.0,4.0,583.2,252.38,252.38,10.06,242.32,10.05,242.33,Closer07
4.0,S248,pk,45.08,153.14,17.66,30.0,2.0,540.96,261.99,261.92,13.4,248.59,13.38,248.54,Closer07
4.0,S31,pk,26.5,94.99,16.74,30.0,2.0,318.0,213.38,213.35,10.61,202.77,10.56,202.79,Closer07
4.0,S455,pk,46.84,152.49,18.43,30.0,2.0,562.08,1244.52,1244.52,181.55,1062.97,181.5,1063.02,Closer07
4.0,S470,pk,39.74,125.08,19.06,30.0,2.0,476.88,640.85,640.78,63.1,577.75,63.03,577.75,Closer07
4.0,S509,pk,10.34,36.91,16.81,30.0,2.0,124.08,94.56,94.56,8.66,85.9,8.64,85.92,Closer07
4.0,SF11,pk,7.8,30.12,15.54,60.0,1.0,46.8,50.2,50.19,0.0,50.2,0.0,50.19,Closer07
4.0,SF202,pk,10.44,37.38,16.76,30.0,2.0,125.28,41.18,41.17,0.8,40.38,0.79,40.38,Closer07
4.0,SF232,pk,15.34,50.74,18.14,30.0,2.0,184.08,44.96,44.93,0.71,44.25,0.73,44.2,Closer07
4.0,SF453,pk,39.47,75.68,31.29,30.0,2.0,473.64,20.54,20.54,4.74,15.8,4.74,15.8,Closer07
4.0,SF514,pk,12.18,44.22,16.53,30.0,2.0,146.16,73.65,73.65,13.31,60.34,13.3,60.35,Closer07
4.0,SF525,pk,8.9,31.3,17.06,30.0,2.0,106.8,36.5,36.52,7.49,29.01,7.51,29.01,Closer07
4.0,SF570,pk,14.72,43.52,20.29,30.0,2.0,176.64,78.76,78.74,0.32,78.44,0.32,78.42,Closer07
4.0,SF578,pk,13.44,40.42,19.95,30.0,2.0,161.28,35.23,35.22,0.14,35.09,0.14,35.08,Closer07
4.0,SF590,pk,11.44,39.39,17.43,30.0,2.0,137.28,61.42,61.44,4.56,56.86,4.58,56.86,Closer07
4.0,SF94,pk,7.22,21.94,19.74,30.0,2.0,86.64,53.69,53.69,5.05,48.64,5.07,48.62,Closer07
4.0,M805_Santaquin,pk,61.64,110.05,33.61,40.0,1.5,554.76,448.33,448.32,231.82,216.51,231.83,216.49,Closer07
4.0,M806_EglMtn,pk,27.94,67.73,24.75,45.0,1.33,223.52,304.21,304.19,105.67,198.54,105.66,198.53,Closer07
4.0,M807_NoCnty,pk,22.21,65.02,20.5,40.0,1.5,199.89,573.02,573.0,211.62,361.4,211.57,361.43,Closer07
4.0,M822_Psn,pk,54.34,148.09,22.02,60.0,1.0,326.04,442.44,442.42,108.58,333.86,108.53,333.89,Closer07
4.0,MF809,pk,21.39,64.92,19.77,30.0,2.0,256.68,54.15,54.13,6.74,47.41,6.74,47.39,Closer07
4.0,O606,pk,4.96,13.82,21.53,360.0,0.17,4.96,0.01,0.01,0.0,0.01,0.0,0.01,Closer07
4.0,S513,pk,32.36,110.76,17.53,30.0,2.0,388.32,201.72,201.78,24.72,177.0,24.74,177.04,Closer07
4.0,S551,pk,15.23,44.32,20.62,30.0,2.0,182.76,27.18,27.2,6.6,20.58,6.6,20.6,Closer07
4.0,M821_5YR2023,ok,37.33,95.77,23.39,30.0,2.0,746.6,166.76,166.74,17.39,149.37,17.39,149.35,Closer07
4.0,M823_5RY2023,ok,19.12,60.44,18.98,30.0,2.0,382.4,177.08,177.09,9.91,167.17,9.9,167.19,Closer07
4.0,M831_WPr,ok,23.68,84.57,16.8,30.0,2.0,473.6,315.4,315.41,9.94,305.46,9.91,305.5,Closer07
4.0,M833_CntPr,ok,9.75,30.24,19.35,60.0,1.0,97.5,39.04,39.06,1.32,37.72,1.34,37.72,Closer07
4.0,M834_EstPr,ok,25.64,84.76,18.15,30.0,2.0,512.8,224.98,224.96,7.4,217.58,7.37,217.59,Closer07
4.0,M841_UVU,ok,5.32,20.63,15.47,30.0,2.0,106.4,31.38,31.38,0.87,30.51,0.87,30.51,Closer07
4.0,M850_StateStree,ok,45.58,161.87,16.9,15.0,4.0,1823.2,1223.99,1224.07,84.37,1139.62,84.39,1139.68,Closer07
4.0,M862_Orem,ok,28.28,100.6,16.87,30.0,2.0,565.6,184.71,184.75,9.14,175.57,9.2,175.55,Closer07
4.0,M864_Thanksgivi,ok,7.25,26.25,16.57,30.0,2.0,145.0,50.82,50.78,3.56,47.26,3.55,47.23,Closer07
4.0,M871_SLtoUtahCn,ok,26.46,80.12,19.82,60.0,1.0,264.6,27.34,27.37,1.75,25.59,1.75,25.62,Closer07
4.0,O600,ok,46.04,159.75,17.29,15.0,4.0,1841.6,651.87,651.87,38.03,613.84,38.07,613.8,Closer07
4.0,O601,ok,3.7,17.95,12.37,20.0,3.0,111.0,13.02,13.02,0.29,12.73,0.28,12.74,Closer07
4.0,O604,ok,14.0,47.43,17.71,30.0,2.0,280.0,49.41,49.41,7.11,42.3,7.12,42.29,Closer07
4.0,O607,ok,20.92,67.09,18.71,30.0,2.0,418.4,163.86,163.88,12.67,151.19,12.68,151.2,Closer07
4.0,O609,ok,42.5,135.11,18.87,30.0,2.0,850.0,150.11,150.11,17.82,132.29,17.8,132.31,Closer07
4.0,O612,ok,26.2,84.23,18.66,15.0,4.0,1048.0,599.25,599.31,20.81,578.44,20.82,578.49,Closer07
4.0,O614,ok,17.94,56.13,19.18,30.0,2.0,358.8,77.96,77.96,0.98,76.98,0.97,76.99,Closer07
4.0,O615,ok,15.08,45.88,19.72,30.0,2.0,301.6,82.15,82.16,5.64,76.51,5.64,76.52,Closer07
4.0,O626,ok,28.38,82.98,20.52,30.0,2.0,567.6,110.42,110.43,7.62,102.8,7.65,102.78,Closer07
4.0,O627,ok,18.58,60.02,18.57,30.0,2.0,371.6,80.7,80.7,4.83,75.87,4.82,75.88,Closer07
4.0,O628,ok,12.92,47.58,16.29,30.0,2.0,258.4,82.19,82.12,9.14,73.05,9.11,73.01,Closer07
4.0,O630,ok,48.72,108.36,26.98,60.0,1.0,487.2,174.58,174.52,9.06,165.52,9.01,165.51,Closer07
4.0,O640,ok,35.1,118.95,17.7,30.0,2.0,702.0,166.3,166.33,10.92,155.38,10.99,155.34,Closer07
4.0,O667,ok,2.75,9.93,16.62,30.0,2.0,55.0,1.6,1.61,0.01,1.59,0.01,1.6,Closer07
4.0,OF605,ok,14.18,52.37,16.25,60.0,1.0,141.8,60.53,60.5,3.09,57.44,3.08,57.42,Closer07
4.0,OF618,ok,14.04,45.02,18.71,30.0,2.0,280.8,84.78,84.77,5.06,79.72,5.06,79.71,Closer07
4.0,OF620,ok,16.66,48.56,20.58,30.0,2.0,333.2,74.86,74.8,6.45,68.41,6.41,68.39,Closer07
4.0,OF638,ok,13.4,37.45,21.47,60.0,1.0,134.0,25.08,25.09,0.17,24.91,0.16,24.93,Closer07
4.0,S002,ok,8.42,39.19,12.89,15.0,4.0,336.8,1063.33,1063.33,53.33,1010.0,53.32,1010.01,Closer07
4.0,S004,ok,23.85,85.2,16.8,30.0,2.0,477.0,704.12,704.19,10.57,693.55,10.57,693.62,Closer07
4.0,S009,ok,19.62,73.38,16.04,15.0,4.0,784.8,839.3,839.32,5.58,833.72,5.6,833.72,Closer07
4.0,S017,ok,15.42,61.75,14.98,30.0,2.0,308.4,292.71,292.7,20.48,272.23,20.47,272.23,Closer07
4.0,S021,ok,15.7,57.33,16.43,15.0,4.0,628.0,1045.14,1045.13,73.61,971.53,73.63,971.5,Closer07
4.0,S033,ok,12.54,39.88,18.87,15.0,4.0,501.6,413.75,413.76,17.9,395.85,17.92,395.84,Closer07
4.0,S035,ok,28.18,93.59,18.07,15.0,4.0,1127.2,522.16,522.2,26.48,495.68,26.49,495.71,Closer07
4.0,S039,ok,22.92,79.53,17.29,15.0,4.0,916.8,658.43,658.37,19.07,639.36,19.06,639.31,Closer07
4.0,S045,ok,16.22,53.68,18.13,15.0,4.0,648.8,315.08,315.05,18.13,296.95,18.13,296.92,Closer07
4.0,S047,ok,25.68,85.13,18.1,30.0,2.0,513.6,180.94,180.93,1.94,179.0,1.9,179.03,Closer07
4.0,S054,ok,17.78,57.2,18.65,15.0,4.0,711.2,281.85,281.76,15.56,266.29,15.5,266.26,Closer07
4.0,S062,ok,20.26,64.19,18.94,60.0,1.0,202.6,54.11,54.16,1.59,52.52,1.61,52.55,Closer07
4.0,S072,ok,11.06,42.16,15.74,30.0,2.0,221.2,164.86,164.89,8.04,156.82,8.07,156.82,Closer07
4.0,S1,ok,21.44,89.1,14.44,15.0,4.0,857.6,1506.39,1506.31,3.84,1502.55,3.78,1502.53,Closer07
4.0,S200,ok,22.56,93.54,14.47,15.0,4.0,902.4,1724.66,1724.67,19.03,1705.63,19.06,1705.61,Closer07
4.0,S201,ok,19.42,70.92,16.43,60.0,1.0,194.2,55.26,55.3,4.89,50.37,4.92,50.38,Closer07
4.0,S205,ok,28.62,108.68,15.8,15.0,4.0,1144.8,2169.63,2169.52,16.01,2153.62,15.93,2153.59,Closer07
4.0,S209,ok,28.98,105.13,16.54,15.0,4.0,1159.2,2025.37,2025.25,35.46,1989.91,35.39,1989.86,Closer07
4.0,S213,ok,31.02,114.95,16.19,30.0,2.0,620.4,546.26,546.2,5.91,540.35,5.89,540.31,Closer07
4.0,S217,ok,24.42,81.41,18.0,15.0,4.0,976.8,504.35,504.29,21.83,482.52,21.79,482.5,Closer07
4.0,S218,ok,13.84,51.58,16.1,30.0,2.0,276.8,85.86,85.89,5.59,80.27,5.6,80.29,Closer07
4.0,S220,ok,33.42,118.02,16.99,30.0,2.0,668.4,847.5,847.54,59.77,787.73,59.84,787.7,Closer07
4.0,S223,ok,33.17,117.68,16.91,30.0,2.0,663.4,660.69,660.63,24.36,636.33,24.33,636.3,Closer07
4.0,S227,ok,33.9,119.34,17.04,30.0,2.0,678.0,208.66,208.59,8.65,200.01,8.61,199.98,Closer07
4.0,S236,ok,15.93,45.15,21.17,30.0,2.0,318.6,71.76,71.76,6.0,65.76,5.98,65.78,Closer07
4.0,S240,ok,24.3,85.81,16.99,15.0,4.0,972.0,241.28,241.28,8.73,232.55,8.72,232.56,Closer07
4.0,S248,ok,45.08,154.94,17.46,30.0,2.0,901.6,250.07,250.03,11.64,238.43,11.62,238.41,Closer07
4.0,S31,ok,26.5,98.53,16.14,30.0,2.0,530.0,246.15,246.11,7.29,238.86,7.24,238.87,Closer07
4.0,S455,ok,46.84,158.47,17.73,30.0,2.0,936.8,883.8,883.81,68.2,815.6,68.17,815.64,Closer07
4.0,S470,ok,39.74,134.55,17.72,30.0,2.0,794.8,730.25,730.15,31.03,699.22,31.06,699.09,Closer07
4.0,S509,ok,10.34,39.31,15.78,30.0,2.0,206.8,152.88,152.93,8.73,144.15,8.71,144.22,Closer07
4.0,SF11,ok,7.8,28.63,16.35,60.0,1.0,78.0,41.31,41.31,0.0,41.31,0.0,41.31,Closer07
4.0,SF202,ok,10.44,39.22,15.97,30.0,2.0,208.8,59.07,59.12,1.63,57.44,1.63,57.49,Closer07
4.0,SF232,ok,15.34,50.79,18.12,30.0,2.0,306.8,66.2,66.24,1.6,64.6,1.61,64.63,Closer07
4.0,SF453,ok,39.47,91.29,25.94,60.0,1.0,394.7,5.82,5.84,3.05,2.77,3.04,2.8,Closer07
4.0,SF514,ok,12.18,48.13,15.18,30.0,2.0,243.6,91.53,91.54,14.43,77.1,14.41,77.13,Closer07
4.0,SF525,ok,8.9,32.8,16.28,30.0,2.0,178.0,56.23,56.26,8.07,48.16,8.09,48.17,Closer07
4.0,SF570,ok,14.72,46.97,18.8,30.0,2.0,294.4,79.93,79.94,0.52,79.41,0.49,79.45,Closer07
4.0,SF578,ok,13.44,43.76,18.43,30.0,2.0,268.8,32.93,32.96,0.26,32.67,0.27,32.69,Closer07
4.0,SF590,ok,11.44,42.49,16.15,30.0,2.0,228.8,63.73,63.72,4.18,59.55,4.21,59.51,Closer07
4.0,SF94,ok,7.22,24.12,17.96,30.0,2.0,144.4,50.94,51.0,3.21,47.73,3.22,47.78,Closer07
5.0,BRT56_R,pk,52.52,155.1,20.32,15.0,4.0,1260.48,2644.37,2644.36,662.1,1982.27,662.12,1982.24,Closer07
5.0,MidValCon,pk,13.36,38.41,20.87,15.0,4.0,320.64,953.76,953.76,187.1,766.66,187.08,766.68,Closer07
5.0,BRT56_R,ok,52.52,163.52,19.27,15.0,4.0,2100.8,2786.66,2786.77,438.53,2348.13,438.55,2348.22,Closer07
5.0,MidValCon,ok,13.36,40.65,19.72,15.0,4.0,534.4,521.57,521.6,23.43,498.14,23.44,498.16,Closer07
6.0,S451X,pk,21.64,38.2,33.99,30.0,2.0,259.68,0.78,0.79,0.0,0.78,0.0,0.79,Closer07
6.0,S472X,pk,34.39,66.87,30.86,30.0,2.0,412.68,52.76,52.77,0.0,52.76,0.0,52.77,Closer07
6.0,S473X,pk,42.74,109.25,23.47,30.0,2.0,512.88,472.78,472.8,275.47,197.31,275.49,197.31,Closer07
7.0,Blue,pk,38.08,103.36,22.11,15.0,4.0,913.92,4841.06,4840.97,920.21,3920.85,920.18,3920.79,Closer07
7.0,Green,pk,28.64,93.54,18.37,15.0,4.0,687.36,4561.52,4561.54,373.53,4187.99,373.53,4188.01,Closer07
7.0,Red,pk,47.22,120.72,23.47,15.0,4.0,1133.28,12486.93,12486.89,3116.43,9370.5,3116.42,9370.47,Closer07
7.0,Sline,pk,4.02,20.58,11.72,15.0,4.0,96.48,304.46,304.46,7.18,297.28,7.17,297.29,Closer07
7.0,Blue,ok,38.08,103.36,22.11,15.0,4.0,1523.2,5902.15,5902.13,825.26,5076.89,825.25,5076.88,Closer07
7.0,Green,ok,28.64,93.54,18.37,15.0,4.0,1145.6,6749.32,6749.36,466.46,6282.86,466.45,6282.91,Closer07
7.0,Red,ok,47.22,120.72,23.47,15.0,4.0,1888.8,8887.53,8887.61,1059.32,7828.21,1059.35,7828.26,Closer07
7.0,Sline,ok,4.02,20.58,11.72,15.0,4.0,160.8,451.57,451.58,6.45,445.12,6.45,445.13,Closer07
8.0,RCRT_OGPN,pk,162.16,245.34,39.66,30.0,2.0,1945.92,8757.81,8757.82,5313.77,3444.04,5313.77,3444.05,Closer07
8.0,RCRT_OGPN,ok,162.16,245.34,39.66,60.0,1.0,1621.6,4474.44,4474.46,2095.96,2378.48,2095.99,2378.47,Closer07
9.0,630X,pk,9.86,40.51,14.6,10.0,6.0,354.96,1351.71,1351.7,519.96,831.75,519.98,831.72,Closer07
9.0,M830X_ARPT,pk,11.28,27.28,24.81,30.0,2.0,135.36,15.59,15.57,2.25,13.34,2.24,13.33,Closer07
9.0,UVX,pk,22.92,79.21,17.36,6.0,10.0,1375.2,7205.68,7205.68,1101.89,6103.79,1101.87,6103.81,Closer07
9.0,630X,ok,9.86,43.11,13.72,10.0,6.0,591.6,669.3,669.34,29.34,639.96,29.35,639.99,Closer07
9.0,M830X_ARPT,ok,11.28,29.37,23.04,30.0,2.0,225.6,31.19,31.2,1.58,29.61,1.59,29.61,Closer07
9.0,UVX,ok,22.92,83.73,16.42,10.0,6.0,1375.2,3380.59,3380.53,91.6,3288.99,91.58,3288.95,Closer07
