Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings,scenario_id
4.0,MF809,pk,21.39,64.92,19.77,30.0,2.0,256.68,54.57,54.59,6.95,47.62,6.97,47.62,Closer02
4.0,O606,pk,4.96,13.82,21.53,360.0,0.17,4.96,0.01,0.01,0.0,0.01,0.0,0.01,Closer02
4.0,S513,pk,32.36,110.76,17.53,30.0,2.0,388.32,194.13,194.06,26.29,167.84,26.27,167.79,Closer02
4.0,S551,pk,15.23,44.32,20.62,30.0,2.0,182.76,25.89,25.89,5.96,19.93,5.96,19.93,Closer02
4.0,M821_5YR2023,ok,37.33,95.77,23.39,30.0,2.0,746.6,172.18,172.15,19.01,153.17,18.99,153.16,Closer02
4.0,M823_5RY2023,ok,19.12,60.44,18.98,30.0,2.0,382.4,180.8,180.78,10.56,170.24,10.55,170.23,Closer02
4.0,M831_WPr,ok,23.68,84.57,16.8,30.0,2.0,473.6,312.6,312.58,10.37,302.23,10.33,302.25,Closer02
4.0,M833_CntPr,ok,9.75,30.24,19.35,60.0,1.0,97.5,38.58,38.56,1.34,37.24,1.34,37.22,Closer02
4.0,M834_EstPr,ok,25.64,84.76,18.15,30.0,2.0,512.8,222.84,222.79,7.66,215.18,7.66,215.13,Closer02
4.0,M841_UVU,ok,5.32,20.63,15.47,30.0,2.0,106.4,31.55,31.54,0.92,30.63,0.91,30.63,Closer02
4.0,M850_StateStree,ok,45.58,161.87,16.9,15.0,4.0,1823.2,1236.33,1236.35,88.97,1147.36,89.0,1147.35,Closer02
4.0,M862_Orem,ok,28.28,100.6,16.87,30.0,2.0,565.6,178.06,178.07,9.15,168.91,9.2,168.87,Closer02
4.0,M864_Thanksgivi,ok,7.25,26.25,16.57,30.0,2.0,145.0,50.61,50.58,3.76,46.85,3.74,46.84,Closer02
4.0,M871_SLtoUtahCn,ok,26.46,80.12,19.82,60.0,1.0,264.6,27.18,27.18,1.85,25.33,1.83,25.35,Closer02
4.0,O600,ok,46.04,159.75,17.29,15.0,4.0,1841.6,671.26,671.3,40.59,630.67,40.63,630.67,Closer02
4.0,O601,ok,3.7,17.95,12.37,20.0,3.0,111.0,12.95,12.94,0.27,12.68,0.26,12.68,Closer02
4.0,O604,ok,14.0,47.43,17.71,30.0,2.0,280.0,52.27,52.3,7.88,44.39,7.87,44.43,Closer02
4.0,O607,ok,20.92,67.09,18.71,30.0,2.0,418.4,166.22,166.19,13.27,152.95,13.29,152.9,Closer02
4.0,O609,ok,42.5,135.11,18.87,30.0,2.0,850.0,151.43,151.44,18.64,132.79,18.67,132.77,Closer02
4.0,O612,ok,26.2,84.23,18.66,15.0,4.0,1048.0,590.59,590.57,18.9,571.69,18.93,571.64,Closer02
4.0,O614,ok,17.94,56.13,19.18,30.0,2.0,358.8,76.91,76.95,0.95,75.96,0.95,76.0,Closer02
4.0,O615,ok,15.08,45.88,19.72,30.0,2.0,301.6,78.76,78.79,5.32,73.44,5.34,73.45,Closer02
4.0,O626,ok,28.38,82.98,20.52,30.0,2.0,567.6,110.1,110.14,8.19,101.91,8.21,101.93,Closer02
4.0,O627,ok,18.58,60.02,18.57,30.0,2.0,371.6,82.32,82.3,4.96,77.36,4.97,77.33,Closer02
4.0,O628,ok,12.92,47.58,16.29,30.0,2.0,258.4,81.65,81.63,9.35,72.3,9.34,72.29,Closer02
4.0,O630,ok,48.72,108.36,26.98,60.0,1.0,487.2,181.0,180.93,9.85,171.15,9.84,171.09,Closer02
4.0,O640,ok,35.1,118.95,17.7,30.0,2.0,702.0,168.57,168.66,11.56,157.01,11.59,157.07,Closer02
4.0,O667,ok,2.75,9.93,16.62,30.0,2.0,55.0,1.54,1.53,0.01,1.53,0.01,1.52,Closer02
4.0,OF605,ok,14.18,52.37,16.25,60.0,1.0,141.8,61.55,61.54,3.42,58.13,3.42,58.12,Closer02
4.0,OF618,ok,14.04,45.02,18.71,30.0,2.0,280.8,86.44,86.41,5.46,80.98,5.46,80.95,Closer02
4.0,OF620,ok,16.66,48.56,20.58,30.0,2.0,333.2,77.63,77.64,6.73,70.9,6.71,70.93,Closer02
4.0,OF638,ok,13.4,37.45,21.47,60.0,1.0,134.0,24.93,24.89,0.18,24.75,0.16,24.73,Closer02
4.0,S002,ok,8.42,39.19,12.89,15.0,4.0,336.8,1037.7,1037.68,52.15,985.55,52.15,985.53,Closer02
4.0,S004,ok,23.85,85.2,16.8,30.0,2.0,477.0,676.16,676.18,11.59,664.57,11.63,664.55,Closer02
4.0,S009,ok,19.62,73.38,16.04,15.0,4.0,784.8,836.88,836.86,5.89,830.99,5.9,830.96,Closer02
4.0,S017,ok,15.42,61.75,14.98,30.0,2.0,308.4,297.16,297.14,20.88,276.28,20.87,276.27,Closer02
4.0,S021,ok,15.7,57.33,16.43,15.0,4.0,628.0,1053.58,1053.54,74.36,979.22,74.34,979.2,Closer02
4.0,S033,ok,12.54,39.88,18.87,15.0,4.0,501.6,418.97,418.91,18.37,400.6,18.33,400.58,Closer02
4.0,S035,ok,28.18,93.59,18.07,15.0,4.0,1127.2,531.18,531.19,27.04,504.14,27.03,504.16,Closer02
4.0,S039,ok,22.92,79.53,17.29,15.0,4.0,916.8,673.46,673.38,19.85,653.61,19.8,653.58,Closer02
4.0,S045,ok,16.22,53.68,18.13,15.0,4.0,648.8,322.21,322.12,19.01,303.2,18.98,303.14,Closer02
4.0,S047,ok,25.68,85.13,18.1,30.0,2.0,513.6,183.75,183.72,1.96,181.79,1.94,181.78,Closer02
4.0,S054,ok,17.78,57.2,18.65,15.0,4.0,711.2,288.6,288.56,16.6,272.0,16.55,272.01,Closer02
4.0,S062,ok,20.26,64.19,18.94,60.0,1.0,202.6,55.06,55.05,1.64,53.42,1.65,53.4,Closer02
4.0,S072,ok,11.06,42.16,15.74,30.0,2.0,221.2,168.1,168.02,8.7,159.4,8.67,159.35,Closer02
4.0,S1,ok,21.44,89.1,14.44,15.0,4.0,857.6,1454.05,1454.02,3.91,1450.14,3.85,1450.17,Closer02
4.0,S200,ok,22.56,93.54,14.47,15.0,4.0,902.4,1732.32,1732.43,20.28,1712.04,20.32,1712.11,Closer02
4.0,S201,ok,19.42,70.92,16.43,60.0,1.0,194.2,55.74,55.72,5.2,50.54,5.21,50.51,Closer02
4.0,S205,ok,28.62,108.68,15.8,15.0,4.0,1144.8,2138.55,2138.58,16.79,2121.76,16.75,2121.83,Closer02
4.0,S209,ok,28.98,105.13,16.54,15.0,4.0,1159.2,1992.34,1992.24,38.27,1954.07,38.22,1954.02,Closer02
4.0,S213,ok,31.02,114.95,16.19,30.0,2.0,620.4,560.68,560.67,6.4,554.28,6.39,554.28,Closer02
4.0,S217,ok,24.42,81.41,18.0,15.0,4.0,976.8,509.27,509.22,22.49,486.78,22.5,486.72,Closer02
4.0,S218,ok,13.84,51.58,16.1,30.0,2.0,276.8,88.35,88.38,5.98,82.37,5.99,82.39,Closer02
4.0,S220,ok,33.42,118.02,16.99,30.0,2.0,668.4,846.13,846.08,59.81,786.32,59.83,786.25,Closer02
4.0,S223,ok,33.17,117.68,16.91,30.0,2.0,663.4,671.9,671.92,26.18,645.72,26.15,645.77,Closer02
4.0,S227,ok,33.9,119.34,17.04,30.0,2.0,678.0,211.45,211.43,8.91,202.54,8.89,202.54,Closer02
4.0,S236,ok,15.93,45.15,21.17,30.0,2.0,318.6,71.84,71.83,6.0,65.84,5.97,65.86,Closer02
4.0,S240,ok,24.3,85.81,16.99,15.0,4.0,972.0,243.61,243.56,9.07,234.54,9.08,234.48,Closer02
4.0,S248,ok,45.08,154.94,17.46,30.0,2.0,901.6,250.05,250.07,11.93,238.12,11.92,238.15,Closer02
4.0,S31,ok,26.5,98.53,16.14,30.0,2.0,530.0,246.71,246.75,7.57,239.14,7.56,239.19,Closer02
4.0,S455,ok,46.84,158.47,17.73,30.0,2.0,936.8,905.65,905.61,75.27,830.38,75.23,830.38,Closer02
4.0,S470,ok,39.74,134.55,17.72,30.0,2.0,794.8,755.69,755.8,34.31,721.38,34.37,721.43,Closer02
4.0,S509,ok,10.34,39.31,15.78,30.0,2.0,206.8,149.31,149.29,9.25,140.06,9.24,140.05,Closer02
4.0,SF11,ok,7.8,28.63,16.35,60.0,1.0,78.0,42.19,42.19,0.0,42.19,0.0,42.19,Closer02
4.0,SF202,ok,10.44,39.22,15.97,30.0,2.0,208.8,58.82,58.83,1.62,57.2,1.61,57.22,Closer02
4.0,SF232,ok,15.34,50.79,18.12,30.0,2.0,306.8,68.29,68.3,1.65,66.64,1.66,66.64,Closer02
4.0,SF453,ok,39.47,91.29,25.94,60.0,1.0,394.7,5.67,5.69,2.9,2.77,2.89,2.8,Closer02
4.0,SF514,ok,12.18,48.13,15.18,30.0,2.0,243.6,94.7,94.77,15.33,79.37,15.37,79.4,Closer02
4.0,SF525,ok,8.9,32.8,16.28,30.0,2.0,178.0,56.02,56.03,8.5,47.52,8.5,47.53,Closer02
4.0,SF570,ok,14.72,46.97,18.8,30.0,2.0,294.4,80.57,80.53,0.53,80.04,0.49,80.04,Closer02
4.0,SF578,ok,13.44,43.76,18.43,30.0,2.0,268.8,32.99,32.99,0.26,32.73,0.26,32.73,Closer02
4.0,SF590,ok,11.44,42.49,16.15,30.0,2.0,228.8,63.49,63.45,4.22,59.27,4.23,59.22,Closer02
4.0,SF94,ok,7.22,24.12,17.96,30.0,2.0,144.4,49.97,49.97,2.92,47.05,2.91,47.06,Closer02
5.0,BRT56_R,pk,52.52,155.1,20.32,15.0,4.0,1260.48,2774.1,2774.03,752.81,2021.29,752.82,2021.21,Closer02
5.0,MidValCon,pk,13.36,38.41,20.87,15.0,4.0,320.64,974.4,974.43,190.51,783.89,190.54,783.89,Closer02
5.0,BRT56_R,ok,52.52,163.52,19.27,15.0,4.0,2100.8,2879.09,2879.11,488.99,2390.1,488.98,2390.13,Closer02
5.0,MidValCon,ok,13.36,40.65,19.72,15.0,4.0,534.4,535.44,535.36,25.56,509.88,25.56,509.8,Closer02
6.0,S451X,pk,21.64,38.2,33.99,30.0,2.0,259.68,0.85,0.84,0.0,0.85,0.0,0.84,Closer02
6.0,S472X,pk,34.39,66.87,30.86,30.0,2.0,412.68,59.11,59.1,0.0,59.11,0.0,59.1,Closer02
6.0,S473X,pk,42.74,109.25,23.47,30.0,2.0,512.88,529.19,529.21,312.48,216.71,312.47,216.74,Closer02
7.0,Blue,pk,38.08,103.36,22.11,15.0,4.0,913.92,5066.32,5066.26,1018.61,4047.71,1018.58,4047.68,Closer02
7.0,Green,pk,28.64,93.54,18.37,15.0,4.0,687.36,4555.31,4555.31,393.18,4162.13,393.18,4162.13,Closer02
7.0,Red,pk,47.22,120.72,23.47,15.0,4.0,1133.28,12793.63,12793.63,3263.41,9530.22,3263.41,9530.22,Closer02
7.0,Sline,pk,4.02,20.58,11.72,15.0,4.0,96.48,296.96,296.95,7.43,289.53,7.42,289.53,Closer02
7.0,Blue,ok,38.08,103.36,22.11,15.0,4.0,1523.2,6120.54,6120.47,910.07,5210.47,910.05,5210.42,Closer02
7.0,Green,ok,28.64,93.54,18.37,15.0,4.0,1145.6,6742.64,6742.64,482.23,6260.41,482.24,6260.4,Closer02
7.0,Red,ok,47.22,120.72,23.47,15.0,4.0,1888.8,9125.84,9125.83,1156.89,7968.95,1156.89,7968.94,Closer02
7.0,Sline,ok,4.02,20.58,11.72,15.0,4.0,160.8,444.99,445.0,6.71,438.28,6.71,438.29,Closer02
8.0,RCRT_OGPN,pk,162.16,245.34,39.66,30.0,2.0,1945.92,9308.25,9308.23,5642.04,3666.21,5642.06,3666.17,Closer02
8.0,RCRT_OGPN,ok,162.16,245.34,39.66,60.0,1.0,1621.6,4833.6,4833.61,2282.37,2551.23,2282.39,2551.22,Closer02
9.0,630X,pk,9.86,40.51,14.6,10.0,6.0,354.96,1338.49,1338.52,518.89,819.6,518.89,819.63,Closer02
9.0,M830X_ARPT,pk,11.28,27.28,24.81,30.0,2.0,135.36,15.4,15.42,2.41,12.99,2.41,13.01,Closer02
9.0,UVX,pk,22.92,79.21,17.36,6.0,10.0,1375.2,7215.34,7215.36,1113.18,6102.16,1113.18,6102.18,Closer02
9.0,630X,ok,9.86,43.11,13.72,10.0,6.0,591.6,670.09,670.13,29.77,640.32,29.82,640.31,Closer02
9.0,M830X_ARPT,ok,11.28,29.37,23.04,30.0,2.0,225.6,31.27,31.26,1.67,29.6,1.66,29.6,Closer02
9.0,UVX,ok,22.92,83.73,16.42,10.0,6.0,1375.2,3395.55,3395.61,95.83,3299.72,95.86,3299.75,Closer02
