Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings,scenario_id
4.0,O628,pk,12.92,44.0,17.62,30.0,2.0,155.04,86.44,86.44,13.43,73.01,13.45,72.99,Closer09
4.0,O630,pk,48.72,97.88,29.87,60.0,1.0,292.32,190.41,190.45,16.29,174.12,16.3,174.15,Closer09
4.0,O640,pk,35.1,110.69,19.03,30.0,2.0,421.2,549.08,548.98,135.99,413.09,135.97,413.01,Closer09
4.0,O667,pk,2.75,9.46,17.44,30.0,2.0,33.0,0.81,0.82,0.0,0.81,0.0,0.82,Closer09
4.0,OF605,pk,14.18,48.56,17.52,60.0,1.0,85.08,128.62,128.63,4.74,123.88,4.73,123.9,Closer09
4.0,OF618,pk,14.04,42.0,20.06,30.0,2.0,168.48,75.51,75.5,6.39,69.12,6.36,69.14,Closer09
4.0,OF620,pk,16.66,44.97,22.23,30.0,2.0,199.92,86.34,86.31,6.67,79.67,6.65,79.66,Closer09
4.0,OF638,pk,13.4,34.23,23.49,60.0,1.0,80.4,14.07,14.09,0.1,13.97,0.1,13.99,Closer09
4.0,S002,pk,8.42,39.15,12.9,15.0,4.0,202.08,989.56,989.54,112.7,876.86,112.67,876.87,Closer09
4.0,S004,pk,23.85,79.47,18.01,30.0,2.0,286.2,801.92,801.88,35.28,766.64,35.25,766.63,Closer09
4.0,S009,pk,19.62,72.49,16.24,15.0,4.0,470.88,1174.16,1174.18,30.8,1143.36,30.8,1143.38,Closer09
4.0,S017,pk,15.42,61.53,15.04,30.0,2.0,185.04,539.49,539.44,71.15,468.34,71.14,468.3,Closer09
4.0,S021,pk,15.7,58.29,16.16,15.0,4.0,376.8,1305.08,1305.11,189.4,1115.68,189.41,1115.7,Closer09
4.0,S033,pk,12.54,36.51,20.61,15.0,4.0,300.96,335.36,335.33,14.05,321.31,14.06,321.27,Closer09
4.0,S035,pk,28.18,87.08,19.42,15.0,4.0,676.32,546.04,546.13,35.6,510.44,35.62,510.51,Closer09
4.0,S039,pk,22.92,73.59,18.69,15.0,4.0,550.08,743.88,743.92,41.55,702.33,41.54,702.38,Closer09
4.0,S045,pk,16.22,49.81,19.54,15.0,4.0,389.28,333.06,333.06,20.39,312.67,20.4,312.66,Closer09
4.0,S047,pk,25.68,79.32,19.43,30.0,2.0,308.16,244.1,244.02,10.18,233.92,10.13,233.89,Closer09
4.0,S054,pk,17.78,54.0,19.76,15.0,4.0,426.72,291.93,291.93,23.5,268.43,23.5,268.43,Closer09
4.0,S062,pk,20.26,61.47,19.78,60.0,1.0,121.56,44.76,44.75,1.03,43.73,1.02,43.73,Closer09
4.0,S072,pk,11.06,38.76,17.12,30.0,2.0,132.72,144.48,144.48,9.43,135.05,9.45,135.03,Closer09
4.0,S1,pk,21.44,85.28,15.08,15.0,4.0,514.56,1299.98,1299.91,4.37,1295.61,4.35,1295.56,Closer09
4.0,S200,pk,22.56,85.6,15.81,15.0,4.0,541.44,1391.84,1391.94,33.99,1357.85,34.0,1357.94,Closer09
4.0,S201,pk,19.42,66.63,17.49,30.0,2.0,233.04,117.77,117.67,12.43,105.34,12.39,105.28,Closer09
4.0,S205,pk,28.62,102.19,16.8,15.0,4.0,686.88,1725.31,1725.31,23.71,1701.6,23.74,1701.57,Closer09
4.0,S209,pk,28.98,99.67,17.45,15.0,4.0,695.52,1623.27,1623.18,52.12,1571.15,52.07,1571.11,Closer09
4.0,S213,pk,31.02,111.56,16.68,30.0,2.0,372.24,962.07,962.14,27.66,934.41,27.66,934.48,Closer09
4.0,S217,pk,24.42,76.68,19.11,15.0,4.0,586.08,631.38,631.46,59.83,571.55,59.88,571.58,Closer09
4.0,S218,pk,13.84,49.15,16.9,30.0,2.0,166.08,158.46,158.47,5.62,152.84,5.62,152.85,Closer09
4.0,S220,pk,33.42,110.92,18.08,30.0,2.0,401.04,984.76,984.68,134.98,849.78,134.94,849.74,Closer09
4.0,S223,pk,33.17,119.27,16.69,30.0,2.0,398.04,936.65,936.69,57.29,879.36,57.26,879.43,Closer09
4.0,S227,pk,33.9,112.41,18.09,30.0,2.0,406.8,316.59,316.58,29.02,287.57,28.98,287.6,Closer09
4.0,S236,pk,15.93,46.3,20.64,30.0,2.0,191.16,60.73,60.72,4.51,56.22,4.5,56.22,Closer09
4.0,S240,pk,24.3,82.38,17.7,15.0,4.0,583.2,265.53,265.53,11.15,254.38,11.15,254.38,Closer09
4.0,S248,pk,45.08,153.14,17.66,30.0,2.0,540.96,267.24,267.24,14.1,253.14,14.13,253.11,Closer09
4.0,S31,pk,26.5,94.99,16.74,30.0,2.0,318.0,236.8,236.78,11.96,224.84,11.96,224.82,Closer09
4.0,S455,pk,46.84,152.49,18.43,30.0,2.0,562.08,1243.05,1242.91,182.41,1060.64,182.34,1060.57,Closer09
4.0,S470,pk,39.74,125.08,19.06,30.0,2.0,476.88,652.11,652.08,65.27,586.84,65.25,586.83,Closer09
4.0,S509,pk,10.34,36.91,16.81,30.0,2.0,124.08,96.12,96.09,8.81,87.31,8.78,87.31,Closer09
4.0,SF11,pk,7.8,30.12,15.54,60.0,1.0,46.8,49.79,49.8,0.0,49.79,0.0,49.8,Closer09
4.0,SF202,pk,10.44,37.38,16.76,30.0,2.0,125.28,42.86,42.85,0.9,41.96,0.88,41.97,Closer09
4.0,SF232,pk,15.34,50.74,18.14,30.0,2.0,184.08,46.21,46.18,0.83,45.38,0.81,45.37,Closer09
4.0,SF453,pk,39.47,75.68,31.29,30.0,2.0,473.64,20.78,20.76,4.67,16.11,4.67,16.09,Closer09
4.0,SF514,pk,12.18,44.22,16.53,30.0,2.0,146.16,77.63,77.65,13.92,63.71,13.92,63.73,Closer09
4.0,SF525,pk,8.9,31.3,17.06,30.0,2.0,106.8,37.27,37.28,7.81,29.46,7.81,29.47,Closer09
4.0,SF570,pk,14.72,43.52,20.29,30.0,2.0,176.64,76.75,76.72,0.35,76.4,0.35,76.37,Closer09
4.0,SF578,pk,13.44,40.42,19.95,30.0,2.0,161.28,34.7,34.65,0.15,34.55,0.13,34.52,Closer09
4.0,SF590,pk,11.44,39.39,17.43,30.0,2.0,137.28,61.88,61.87,4.7,57.18,4.71,57.16,Closer09
4.0,SF94,pk,7.22,21.94,19.74,30.0,2.0,86.64,53.88,53.91,4.73,49.15,4.75,49.16,Closer09
4.0,M805_Santaquin,pk,61.64,110.05,33.61,40.0,1.5,554.76,450.31,450.3,232.54,217.77,232.54,217.76,Closer09
4.0,M806_EglMtn,pk,27.94,67.73,24.75,45.0,1.33,223.52,310.09,310.07,107.07,203.02,107.07,203.0,Closer09
4.0,M807_NoCnty,pk,22.21,65.02,20.5,40.0,1.5,199.89,577.54,577.47,212.35,365.19,212.3,365.17,Closer09
4.0,M822_Psn,pk,54.34,148.09,22.02,60.0,1.0,326.04,451.33,451.29,111.9,339.43,111.89,339.4,Closer09
4.0,MF809,pk,21.39,64.92,19.77,30.0,2.0,256.68,55.89,55.9,7.2,48.69,7.22,48.68,Closer09
4.0,O606,pk,4.96,13.82,21.53,360.0,0.17,4.96,0.01,0.01,0.0,0.01,0.0,0.01,Closer09
4.0,S513,pk,32.36,110.76,17.53,30.0,2.0,388.32,203.07,203.08,24.43,178.64,24.42,178.66,Closer09
4.0,S551,pk,15.23,44.32,20.62,30.0,2.0,182.76,27.41,27.43,6.48,20.93,6.47,20.96,Closer09
4.0,M821_5YR2023,ok,37.33,95.77,23.39,30.0,2.0,746.6,169.35,169.44,18.4,150.95,18.45,150.99,Closer09
4.0,M823_5RY2023,ok,19.12,60.44,18.98,30.0,2.0,382.4,176.3,176.29,9.9,166.4,9.9,166.39,Closer09
4.0,M831_WPr,ok,23.68,84.57,16.8,30.0,2.0,473.6,313.44,313.34,10.31,303.13,10.28,303.06,Closer09
4.0,M833_CntPr,ok,9.75,30.24,19.35,60.0,1.0,97.5,38.68,38.67,1.33,37.35,1.34,37.33,Closer09
4.0,M834_EstPr,ok,25.64,84.76,18.15,30.0,2.0,512.8,226.24,226.32,7.35,218.89,7.37,218.95,Closer09
4.0,M841_UVU,ok,5.32,20.63,15.47,30.0,2.0,106.4,31.82,31.79,0.89,30.93,0.89,30.9,Closer09
4.0,M850_StateStree,ok,45.58,161.87,16.9,15.0,4.0,1823.2,1251.3,1251.22,90.65,1160.65,90.67,1160.55,Closer09
4.0,M862_Orem,ok,28.28,100.6,16.87,30.0,2.0,565.6,178.6,178.59,9.05,169.55,9.08,169.51,Closer09
4.0,M864_Thanksgivi,ok,7.25,26.25,16.57,30.0,2.0,145.0,50.83,50.81,3.55,47.28,3.55,47.26,Closer09
4.0,M871_SLtoUtahCn,ok,26.46,80.12,19.82,60.0,1.0,264.6,27.21,27.19,1.75,25.46,1.72,25.47,Closer09
4.0,O600,ok,46.04,159.75,17.29,15.0,4.0,1841.6,666.85,666.9,39.37,627.48,39.43,627.47,Closer09
4.0,O601,ok,3.7,17.95,12.37,20.0,3.0,111.0,12.9,12.86,0.3,12.6,0.29,12.57,Closer09
4.0,O604,ok,14.0,47.43,17.71,30.0,2.0,280.0,55.23,55.23,9.0,46.23,9.01,46.22,Closer09
4.0,O607,ok,20.92,67.09,18.71,30.0,2.0,418.4,166.38,166.37,13.48,152.9,13.47,152.9,Closer09
4.0,O609,ok,42.5,135.11,18.87,30.0,2.0,850.0,151.56,151.49,18.52,133.04,18.47,133.02,Closer09
4.0,O612,ok,26.2,84.23,18.66,15.0,4.0,1048.0,600.69,600.73,20.57,580.12,20.6,580.13,Closer09
4.0,O614,ok,17.94,56.13,19.18,30.0,2.0,358.8,77.95,77.97,0.98,76.97,0.98,76.99,Closer09
4.0,O615,ok,15.08,45.88,19.72,30.0,2.0,301.6,81.24,81.25,5.55,75.69,5.57,75.68,Closer09
4.0,O626,ok,28.38,82.98,20.52,30.0,2.0,567.6,109.0,108.94,8.02,100.98,8.01,100.93,Closer09
4.0,O627,ok,18.58,60.02,18.57,30.0,2.0,371.6,80.7,80.64,4.89,75.81,4.88,75.76,Closer09
4.0,O628,ok,12.92,47.58,16.29,30.0,2.0,258.4,81.83,81.83,9.21,72.62,9.21,72.62,Closer09
4.0,O630,ok,48.72,108.36,26.98,60.0,1.0,487.2,176.35,176.33,9.36,166.99,9.32,167.01,Closer09
4.0,O640,ok,35.1,118.95,17.7,30.0,2.0,702.0,168.65,168.7,11.58,157.07,11.65,157.05,Closer09
4.0,O667,ok,2.75,9.93,16.62,30.0,2.0,55.0,1.55,1.53,0.01,1.54,0.01,1.52,Closer09
4.0,OF605,ok,14.18,52.37,16.25,60.0,1.0,141.8,61.91,61.95,3.2,58.71,3.2,58.75,Closer09
4.0,OF618,ok,14.04,45.02,18.71,30.0,2.0,280.8,85.32,85.24,5.24,80.08,5.22,80.02,Closer09
4.0,OF620,ok,16.66,48.56,20.58,30.0,2.0,333.2,77.77,77.76,6.77,71.0,6.75,71.01,Closer09
4.0,OF638,ok,13.4,37.45,21.47,60.0,1.0,134.0,25.09,25.06,0.18,24.91,0.17,24.89,Closer09
4.0,S002,ok,8.42,39.19,12.89,15.0,4.0,336.8,1053.36,1053.34,52.49,1000.87,52.46,1000.88,Closer09
4.0,S004,ok,23.85,85.2,16.8,30.0,2.0,477.0,699.99,699.96,12.52,687.47,12.52,687.44,Closer09
4.0,S009,ok,19.62,73.38,16.04,15.0,4.0,784.8,844.15,844.17,5.98,838.17,5.99,838.18,Closer09
4.0,S017,ok,15.42,61.75,14.98,30.0,2.0,308.4,289.86,289.83,20.55,269.31,20.53,269.3,Closer09
4.0,S021,ok,15.7,57.33,16.43,15.0,4.0,628.0,1039.62,1039.62,75.25,964.37,75.23,964.39,Closer09
4.0,S033,ok,12.54,39.88,18.87,15.0,4.0,501.6,429.97,429.95,18.32,411.65,18.31,411.64,Closer09
4.0,S035,ok,28.18,93.59,18.07,15.0,4.0,1127.2,543.69,543.68,27.24,516.45,27.24,516.44,Closer09
4.0,S039,ok,22.92,79.53,17.29,15.0,4.0,916.8,683.14,683.13,19.22,663.92,19.21,663.92,Closer09
4.0,S045,ok,16.22,53.68,18.13,15.0,4.0,648.8,323.6,323.74,18.88,304.72,18.95,304.79,Closer09
4.0,S047,ok,25.68,85.13,18.1,30.0,2.0,513.6,185.68,185.59,1.97,183.71,1.94,183.65,Closer09
4.0,S054,ok,17.78,57.2,18.65,15.0,4.0,711.2,282.05,282.01,16.29,265.76,16.26,265.75,Closer09
4.0,S062,ok,20.26,64.19,18.94,60.0,1.0,202.6,53.86,53.88,1.63,52.23,1.65,52.23,Closer09
4.0,S072,ok,11.06,42.16,15.74,30.0,2.0,221.2,166.75,166.77,8.85,157.9,8.85,157.92,Closer09
4.0,S1,ok,21.44,89.1,14.44,15.0,4.0,857.6,1487.48,1487.37,3.85,1483.63,3.8,1483.57,Closer09
4.0,S200,ok,22.56,93.54,14.47,15.0,4.0,902.4,1760.77,1760.65,19.36,1741.41,19.34,1741.31,Closer09
4.0,S201,ok,19.42,70.92,16.43,60.0,1.0,194.2,56.53,56.57,5.05,51.48,5.06,51.51,Closer09
4.0,S205,ok,28.62,108.68,15.8,15.0,4.0,1144.8,2213.78,2213.75,16.94,2196.84,16.88,2196.87,Closer09
4.0,S209,ok,28.98,105.13,16.54,15.0,4.0,1159.2,2043.52,2043.45,37.08,2006.44,37.03,2006.42,Closer09
4.0,S213,ok,31.02,114.95,16.19,30.0,2.0,620.4,562.78,562.74,6.17,556.61,6.13,556.61,Closer09
4.0,S217,ok,24.42,81.41,18.0,15.0,4.0,976.8,516.2,516.23,23.22,492.98,23.17,493.06,Closer09
4.0,S218,ok,13.84,51.58,16.1,30.0,2.0,276.8,87.82,87.76,6.01,81.81,5.97,81.79,Closer09
4.0,S220,ok,33.42,118.02,16.99,30.0,2.0,668.4,853.26,853.16,62.09,791.17,62.07,791.09,Closer09
4.0,S223,ok,33.17,117.68,16.91,30.0,2.0,663.4,670.83,670.79,25.7,645.13,25.64,645.15,Closer09
4.0,S227,ok,33.9,119.34,17.04,30.0,2.0,678.0,213.24,213.17,9.05,204.19,8.98,204.19,Closer09
4.0,S236,ok,15.93,45.15,21.17,30.0,2.0,318.6,72.23,72.28,6.16,66.07,6.14,66.14,Closer09
4.0,S240,ok,24.3,85.81,16.99,15.0,4.0,972.0,246.98,247.02,9.4,237.58,9.39,237.63,Closer09
4.0,S248,ok,45.08,154.94,17.46,30.0,2.0,901.6,248.59,248.63,11.98,236.61,11.99,236.64,Closer09
4.0,S31,ok,26.5,98.53,16.14,30.0,2.0,530.0,255.0,255.1,7.86,247.14,7.89,247.21,Closer09
4.0,S455,ok,46.84,158.47,17.73,30.0,2.0,936.8,879.69,879.59,68.7,810.99,68.65,810.94,Closer09
4.0,S470,ok,39.74,134.55,17.72,30.0,2.0,794.8,735.68,735.58,32.33,703.35,32.38,703.2,Closer09
4.0,S509,ok,10.34,39.31,15.78,30.0,2.0,206.8,151.43,151.39,8.83,142.6,8.81,142.58,Closer09
4.0,SF11,ok,7.8,28.63,16.35,60.0,1.0,78.0,40.84,40.85,0.0,40.84,0.0,40.85,Closer09
4.0,SF202,ok,10.44,39.22,15.97,30.0,2.0,208.8,59.86,59.88,1.7,58.16,1.71,58.17,Closer09
4.0,SF232,ok,15.34,50.79,18.12,30.0,2.0,306.8,67.05,67.06,1.68,65.37,1.67,65.39,Closer09
4.0,SF453,ok,39.47,91.29,25.94,60.0,1.0,394.7,5.77,5.78,3.01,2.76,3.01,2.77,Closer09
4.0,SF514,ok,12.18,48.13,15.18,30.0,2.0,243.6,92.75,92.72,14.88,77.87,14.86,77.86,Closer09
4.0,SF525,ok,8.9,32.8,16.28,30.0,2.0,178.0,56.22,56.22,8.28,47.94,8.27,47.95,Closer09
4.0,SF570,ok,14.72,46.97,18.8,30.0,2.0,294.4,77.46,77.5,0.52,76.94,0.5,77.0,Closer09
4.0,SF578,ok,13.44,43.76,18.43,30.0,2.0,268.8,31.95,31.99,0.26,31.69,0.25,31.74,Closer09
4.0,SF590,ok,11.44,42.49,16.15,30.0,2.0,228.8,63.11,63.14,4.27,58.84,4.27,58.87,Closer09
4.0,SF94,ok,7.22,24.12,17.96,30.0,2.0,144.4,49.91,49.88,2.99,46.92,2.98,46.9,Closer09
5.0,BRT56_R,pk,52.52,155.1,20.32,15.0,4.0,1260.48,2677.33,2677.3,663.82,2013.51,663.75,2013.55,Closer09
5.0,MidValCon,pk,13.36,38.41,20.87,15.0,4.0,320.64,959.91,959.85,188.87,771.04,188.84,771.01,Closer09
5.0,BRT56_R,ok,52.52,163.52,19.27,15.0,4.0,2100.8,2804.04,2804.07,442.52,2361.52,442.51,2361.56,Closer09
5.0,MidValCon,ok,13.36,40.65,19.72,15.0,4.0,534.4,520.92,521.0,24.49,496.43,24.51,496.49,Closer09
6.0,S451X,pk,21.64,38.2,33.99,30.0,2.0,259.68,0.76,0.75,0.0,0.76,0.0,0.75,Closer09
6.0,S472X,pk,34.39,66.87,30.86,30.0,2.0,412.68,52.79,52.8,0.0,52.79,0.0,52.8,Closer09
6.0,S473X,pk,42.74,109.25,23.47,30.0,2.0,512.88,472.93,472.93,275.55,197.38,275.57,197.36,Closer09
7.0,Blue,pk,38.08,103.36,22.11,15.0,4.0,913.92,5034.48,5034.46,974.56,4059.92,974.55,4059.91,Closer09
7.0,Green,pk,28.64,93.54,18.37,15.0,4.0,687.36,4733.12,4733.07,403.06,4330.06,403.02,4330.05,Closer09
7.0,Red,pk,47.22,120.72,23.47,15.0,4.0,1133.28,12629.18,12629.14,3154.3,9474.88,3154.29,9474.85,Closer09
7.0,Sline,pk,4.02,20.58,11.72,15.0,4.0,96.48,309.38,309.38,7.31,302.07,7.31,302.07,Closer09
7.0,Blue,ok,38.08,103.36,22.11,15.0,4.0,1523.2,6050.01,6050.06,872.16,5177.85,872.16,5177.9,Closer09
7.0,Green,ok,28.64,93.54,18.37,15.0,4.0,1145.6,6867.61,6867.58,491.11,6376.5,491.09,6376.49,Closer09
7.0,Red,ok,47.22,120.72,23.47,15.0,4.0,1888.8,8981.34,8981.38,1090.28,7891.06,1090.29,7891.09,Closer09
7.0,Sline,ok,4.02,20.58,11.72,15.0,4.0,160.8,451.63,451.64,6.56,445.07,6.56,445.08,Closer09
8.0,RCRT_OGPN,pk,162.16,245.34,39.66,30.0,2.0,1945.92,8802.01,8801.97,5322.85,3479.16,5322.81,3479.16,Closer09
8.0,RCRT_OGPN,ok,162.16,245.34,39.66,60.0,1.0,1621.6,4504.79,4504.81,2105.78,2399.01,2105.82,2398.99,Closer09
9.0,630X,pk,9.86,40.51,14.6,10.0,6.0,354.96,1341.96,1341.91,520.7,821.26,520.69,821.22,Closer09
9.0,M830X_ARPT,pk,11.28,27.28,24.81,30.0,2.0,135.36,15.23,15.25,2.28,12.95,2.27,12.98,Closer09
9.0,UVX,pk,22.92,79.21,17.36,6.0,10.0,1375.2,7241.6,7241.59,1115.84,6125.76,1115.82,6125.77,Closer09
9.0,630X,ok,9.86,43.11,13.72,10.0,6.0,591.6,662.08,662.1,29.65,632.43,29.68,632.42,Closer09
9.0,M830X_ARPT,ok,11.28,29.37,23.04,30.0,2.0,225.6,30.97,30.98,1.58,29.39,1.59,29.39,Closer09
9.0,UVX,ok,22.92,83.73,16.42,10.0,6.0,1375.2,3398.75,3398.69,95.06,3303.69,95.05,3303.64,Closer09
