SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0077_004.2,     0.203,Both,Total,       1.0,      49.0,       2.0,       0.4,Minor Arterial,       983,     246.1,     525.0,     394.0,     467.6,    1632.7,      46.0,      46.0,      46.0,      46.0,      46.0,      46.0,     0.264,     0.264,     0.265,     0.264,     0.265,     0.264,      5898,     11796,      5898,     23592,     47184,      0.06,      0.05,      0.09,      0.03,      0.09,      49.9,     106.3,      79.8,      94.8,     330.8,      42.5,      85.9,      68.6,      85.4,     282.4,       0.2,       4.4,       0.4,       0.8,       5.8,       6.2,      10.6,      10.0,       5.6,      32.4,       0.8,       5.4,       0.8,       2.8,       9.8,      7.18,      1.08,      2.31,      1.73,      2.06,      7.18,         0,     0.005,         0,     0.005,     0.010
0077_004.4,     0.493,Both,Total,       1.0,      49.0,       2.0,       1.0,Minor Arterial,       983,     339.5,     739.5,     537.0,     643.9,    2259.9,      46.0,      46.0,      46.0,      46.0,      46.0,      46.0,     0.643,     0.643,     0.644,     0.643,     0.643,     0.643,      5898,     11796,      5898,     23592,     47184,      0.09,      0.07,      0.13,      0.03,      0.13,     167.4,     364.6,     264.8,     317.4,    1114.2,     140.1,     290.0,     222.6,     284.1,     936.8,       0.5,      15.0,       2.9,       2.7,      21.1,      24.0,      42.1,      35.7,      21.8,     123.6,       2.7,      17.5,       3.5,       8.8,      32.5,     24.22,      3.63,      7.92,      5.75,      6.90,     24.20,         0,     0.006,         0,         0,     0.006
0077_004.9,     0.307,Both,Total,       1.0,      49.0,       2.0,       0.6,Minor Arterial,       983,     366.7,     802.1,     578.8,     695.4,    2443.0,      46.0,      46.0,      46.0,      46.0,      46.0,      46.0,     0.401,     0.402,     0.401,     0.401,     0.401,     0.401,      5898,     11796,      5898,     23592,     47184,      0.09,      0.08,      0.14,      0.04,      0.14,     112.6,     246.3,     177.7,     213.5,     750.1,      93.9,     195.4,     148.8,     190.7,     628.8,       0.3,      10.1,       2.1,       1.8,      14.3,      16.6,      29.2,      24.3,      15.0,      85.1,       1.8,      11.7,       2.5,       5.8,      21.8,     16.31,      2.45,      5.35,      3.86,      4.64,     16.30,     0.011,     0.004,     0.005,     0.002,     0.022
0077_005.2,     0.193,Both,Total,       1.0,      49.0,       2.0,       0.4,Minor Arterial,       983,     366.7,     802.1,     578.8,     695.4,    2443.0,      46.1,      46.1,      46.1,      46.1,      46.0,      46.1,     0.251,     0.251,     0.251,     0.251,     0.251,     0.251,      5898,     11796,      5898,     23592,     47184,      0.09,      0.08,      0.14,      0.04,      0.14,      70.7,     154.5,     111.5,     133.9,     470.6,      58.9,     122.6,      93.4,     119.7,     394.6,       0.2,       6.3,       1.3,       1.2,       9.0,      10.4,      18.3,      15.2,       9.5,      53.4,       1.2,       7.3,       1.5,       3.7,      13.7,     10.21,      1.53,      3.35,      2.42,      2.91,     10.21,     0.003,     0.001,     0.005,     0.003,     0.012
0077_005.4,     0.473,Both,Total,       1.0,      49.0,       2.0,       0.9,Minor Arterial,       983,     366.7,     802.1,     578.8,     695.4,    2443.0,      46.0,      46.0,      46.0,      46.0,      46.0,      46.0,     0.618,     0.618,     0.618,     0.618,     0.618,     0.618,      5898,     11796,      5898,     23592,     47184,      0.09,      0.08,      0.14,      0.04,      0.14,     173.6,     379.8,     274.1,     329.2,    1156.7,     144.7,     301.2,     229.5,     294.2,     969.6,       0.5,      15.5,       3.3,       2.8,      22.1,      25.5,      45.0,      37.5,      23.2,     131.2,       2.8,      18.0,       3.8,       9.0,      33.6,     25.15,      3.77,      8.26,      5.96,      7.16,     25.15,         0,         0,         0,     0.003,     0.003
0077_005.8,     0.795,Both,Total,       1.0,      49.0,       2.0,       1.6,Minor Arterial,       924,     378.7,     831.5,     593.5,     715.5,    2519.2,      38.8,      38.7,      38.8,      38.8,      38.8,      38.8,     1.229,     1.232,     1.230,     1.230,     1.230,     1.230,      5545,     11090,      5545,     22179,     44358,      0.10,      0.09,      0.15,      0.04,      0.15,     300.9,     660.6,     471.6,     568.4,    2001.5,     250.8,     523.9,     394.1,     508.7,    1677.5,       0.8,      27.3,       5.6,       4.8,      38.5,      44.0,      77.7,      63.9,      40.0,     225.6,       5.3,      31.8,       7.9,      15.1,      60.1,     51.62,      7.77,     17.04,     12.17,     14.66,     51.64,     0.013,     0.010,     0.005,     0.002,     0.030
0077_006.6,     0.551,Both,Total,       1.0,      49.0,       4.0,       2.2,Principal Arterial,       929,    2013.9,    4829.1,    3070.5,    3621.4,   13534.9,      39.9,      39.8,      39.7,      39.3,      39.9,      39.7,     0.828,     0.832,     0.833,     0.842,     0.828,     0.834,     11148,     22296,     11148,     44592,     89184,      0.24,      0.25,      0.32,      0.09,      0.32,    1110.4,    2662.5,    1692.9,    1996.7,    7462.5,     878.6,    2081.3,    1416.9,    1719.6,    6096.4,      23.7,     140.6,      47.8,      43.4,     255.5,     149.3,     277.1,     176.0,     157.3,     759.7,      58.7,     163.4,      52.2,      76.3,     350.6,    186.80,     27.91,     67.06,     43.10,     49.99,    188.06,     0.124,     0.410,     0.720,     0.006,     1.260
0077_007.1,     0.223,Both,Total,       1.0,      49.0,       6.0,       1.3,Principal Arterial,       890,    6556.4,   13547.3,    8898.0,   11225.6,   40227.3,      39.9,      38.8,      38.7,      36.9,      39.9,      38.6,     0.335,     0.345,     0.346,     0.362,     0.335,     0.346,     16020,     32040,     16020,     64080,    128160,      0.51,      0.50,      0.62,      0.20,      0.62,    1459.9,    3016.4,    1981.3,    2499.6,    8957.2,    1179.1,    2254.7,    1645.1,    2095.9,    7174.8,      33.0,     175.3,      55.8,      56.4,     320.5,     170.9,     347.4,     199.0,     212.2,     929.5,      77.0,     239.0,      81.4,     135.1,     532.5,    224.38,     37.66,     78.02,     53.66,     62.67,    232.01,     1.120,     2.449,     4.022,     0.046,     7.637
0077_007.4,     0.528,Both,Total,       1.0,      49.0,       4.0,       2.1,Principal Arterial,       929,    5818.1,   11768.0,    7819.3,   10063.9,   35469.3,      40.0,      36.5,      37.1,      33.1,      39.9,      36.7,     0.792,     0.870,     0.853,     0.958,     0.794,     0.862,     11148,     22296,     11148,     44592,     89184,      0.69,      0.63,      0.80,      0.26,      0.80,    3069.6,    6208.7,    4125.4,    5309.6,   18713.3,    2518.0,    4715.0,    3439.1,    4503.1,   15175.2,      69.5,     354.2,     121.3,     114.2,     659.2,     341.9,     680.1,     406.4,     431.9,    1860.3,     140.1,     459.3,     158.6,     260.4,    1018.4,    468.08,     84.11,    167.34,    124.71,    133.12,    509.28,     7.614,    12.089,    21.650,     0.297,    41.650
0077_007.9,     0.612,Both,Total,       1.0,      49.0,       4.0,       2.4,Principal Arterial,       929,    5312.2,   10450.6,    7121.4,    9006.5,   31890.7,      40.0,      37.8,      38.2,      35.1,      40.0,      37.9,     0.918,     0.973,     0.961,     1.045,     0.919,     0.970,     11148,     22296,     11148,     44592,     89184,      0.61,      0.55,      0.70,      0.23,      0.70,    3250.9,    6395.4,    4358.1,    5511.7,   19516.1,    2686.5,    4920.6,    3673.5,    4705.5,   15986.1,      76.7,     364.3,     133.4,     115.2,     689.6,     346.5,     655.6,     396.0,     427.0,    1825.1,     141.3,     455.1,     155.2,     263.8,    1015.4,    487.73,     86.01,    167.42,    124.01,    137.95,    515.39,     4.916,     7.616,    15.144,     0.217,    27.893
0077_008.5,     0.538,Both,Total,       1.0,      49.0,       4.0,       2.2,Principal Arterial,       915,    4796.0,    9606.4,    6490.1,    8328.2,   29220.7,      38.1,      36.5,      36.8,      34.6,      38.0,      36.6,     0.848,     0.886,     0.877,     0.934,     0.849,     0.883,     10984,     21968,     10984,     43937,     87873,      0.57,      0.51,      0.67,      0.22,      0.67,    2579.3,    5166.4,    3490.4,    4479.0,   15715.1,    2153.9,    4029.0,    2966.2,    3855.7,   13004.8,      55.6,     295.6,     109.1,      91.1,     551.4,     264.0,     495.6,     300.8,     335.1,    1395.5,     105.7,     346.3,     114.2,     197.0,     763.2,    412.92,     70.74,    140.45,    100.91,    117.84,    429.94,     3.083,     4.715,     9.276,     0.149,    17.223
0079_000.0,     0.754,Both,Total,       1.0,      57.0,       4.0,       3.0,Minor Arterial,       858,    2382.2,    3768.5,    3686.4,    2140.6,   11977.7,      36.0,      35.3,      35.9,      34.6,      36.0,      35.4,     1.257,     1.282,     1.259,     1.307,     1.257,     1.278,     10296,     20592,     10296,     41184,     82368,      0.44,      0.24,      0.56,      0.06,      0.56,    1796.1,    2841.4,    2779.5,    1614.0,    9031.0,    1502.7,    2081.6,    2125.4,    1398.2,    7107.9,      21.8,     160.4,      73.9,      28.7,     284.8,     154.1,     327.1,     392.9,     109.4,     983.5,     117.5,     272.3,     187.4,      77.9,     655.1,    250.93,     50.85,     79.06,     80.30,     44.85,    255.06,     0.979,     0.112,     3.043,     0.004,     4.138
0079_000.7,     1.110,Both,Total,       1.0,      57.0,       4.0,       4.4,Minor Arterial,       858,    3071.3,    5215.6,    4129.9,    4352.6,   16769.4,      36.0,      34.7,      35.8,      34.3,      36.0,      35.3,     1.850,     1.923,     1.863,     1.943,     1.850,     1.891,     10296,     20592,     10296,     41184,     82368,      0.44,      0.31,      0.50,      0.12,      0.50,    3409.9,    5790.6,    4585.3,    4832.5,   18618.3,    2715.3,    4098.1,    3717.9,    3973.0,   14504.3,      68.9,     368.9,     156.2,     102.8,     696.8,     392.8,     735.4,     488.3,     455.5,    2072.0,     232.9,     588.2,     222.8,     301.1,    1345.0,    516.96,     98.29,    161.91,    133.61,    134.21,    528.02,     3.774,     1.135,     6.423,     0.030,    11.362
0079_001.9,     0.645,Both,Total,       1.0,      57.0,       4.0,       2.6,Minor Arterial,       834,    2710.2,    4883.2,    3821.5,    4041.3,   15456.2,      36.0,      35.9,      35.9,      35.7,      36.0,      35.9,     1.075,     1.078,     1.077,     1.084,     1.075,     1.079,     10003,     20007,     10003,     40013,     80027,      0.35,      0.30,      0.44,      0.11,      0.44,    1747.3,    3148.2,    2463.7,    2605.5,    9964.7,    1381.5,    2250.2,    2018.6,    2135.9,    7786.2,      37.2,     188.3,      75.4,      57.4,     358.3,     211.8,     400.3,     256.0,     248.9,    1117.0,     116.9,     309.4,     113.7,     163.3,     703.3,    277.01,     48.70,     87.66,     69.04,     72.43,    277.83,     0.133,     0.149,     0.554,     0.005,     0.841
0079_002.5,     0.480,Both,Total,       1.0,      57.0,       4.0,       1.9,Principal Arterial,       929,   10685.2,   19904.0,   12351.5,   18447.8,   61388.5,      36.0,      18.7,      20.8,      15.1,      34.9,      21.3,     0.800,     1.544,     1.387,     1.914,     0.825,     1.356,     11148,     22296,     11148,     44592,     89184,      1.19,      1.09,      1.23,      0.49,      1.23,    5131.8,    9559.3,    5932.0,    8859.9,   29483.0,    3964.2,    6648.7,    4741.3,    6786.9,   22141.1,     110.0,     579.0,     187.9,     204.6,    1081.5,     670.8,    1307.5,     652.4,    1005.3,    3636.0,     386.9,    1024.0,     350.4,     863.1,    2624.4,    818.33,    274.21,    460.52,    393.97,    253.65,   1382.35,   132.447,   194.917,   229.322,     7.720,   564.406
0079_002.9,     0.422,Both,Total,       1.0,      57.0,       2.0,       0.8,Principal Arterial,      1060,    4858.2,    9850.1,    6465.4,    9170.0,   30343.7,      33.0,      25.6,      24.9,      18.5,      32.6,      25.0,     0.766,     0.987,     1.016,     1.365,     0.777,     1.017,      6359,     12718,      6359,     25437,     50873,      0.88,      0.90,      1.13,      0.41,      1.13,    2049.9,    4156.3,    2728.1,    3869.3,   12803.6,    1556.9,    2937.0,    2214.9,    3007.2,    9716.0,      49.5,     243.8,      76.5,      89.0,     458.8,     280.9,     555.8,     290.2,     424.5,    1551.4,     162.7,     419.7,     146.5,     348.5,    1077.4,    387.47,     79.92,    166.80,    147.09,    118.74,    512.55,    17.873,    41.022,    64.532,     1.651,   125.078
0079_003.0,     0.332,Both,Total,       1.0,      57.0,       2.0,       0.7,Principal Arterial,      1058,    6062.5,   10541.4,    6328.0,    9663.9,   32595.8,      37.0,      23.6,      26.8,      22.5,      36.4,      27.2,     0.539,     0.845,     0.743,     0.885,     0.547,     0.733,      6346,     12693,      6346,     25385,     50771,      1.08,      0.98,      1.11,      0.44,      1.11,    2013.2,    3500.6,    2101.4,    3209.2,   10824.4,    1589.3,    2436.8,    1666.1,    2445.6,    8137.8,      38.1,     214.4,      71.4,      73.4,     397.3,     248.0,     474.2,     237.0,     372.3,    1331.5,     137.9,     375.2,     127.0,     317.9,     958.0,    292.74,     85.34,    130.54,     93.33,     88.17,    397.38,    30.894,    35.866,    36.504,     1.377,   104.641
0079_003.3,     0.149,Both,Total,       1.0,      57.0,       2.0,       0.3,Principal Arterial,      1036,    2539.2,    4981.8,    3308.8,    3768.3,   14598.1,      35.8,      35.2,      35.2,      34.4,      35.7,      35.1,     0.249,     0.254,     0.254,     0.260,     0.250,     0.254,      6218,     12436,      6218,     24872,     49744,      0.48,      0.48,      0.59,      0.17,      0.59,     377.3,     740.3,     491.7,     559.9,    2169.2,     273.0,     492.3,     391.9,     436.7,    1593.9,       7.6,      55.5,      18.3,      11.1,      92.5,      63.1,     107.7,      53.5,      57.9,     282.2,      33.6,      84.8,      27.9,      54.3,     200.6,     60.67,     10.73,     21.05,     14.31,     15.67,     61.76,     0.188,     0.349,     0.562,     0.010,     1.109
0079_003.4,     0.147,Both,Total,       1.0,      57.0,       2.0,       0.3,Principal Arterial,      1059,    2250.9,    4445.0,    3073.7,    3444.7,   13214.3,      35.7,      35.1,      35.1,      34.1,      35.7,      35.0,     0.247,     0.251,     0.251,     0.258,     0.247,     0.252,      6354,     12708,      6354,     25416,     50832,      0.41,      0.41,      0.53,      0.16,      0.53,     330.2,     652.1,     450.9,     505.3,    1938.5,     242.4,     437.5,     365.8,     391.2,    1436.9,       7.2,      49.9,      16.6,      10.7,      84.4,      52.5,      91.4,      45.6,      53.5,     243.0,      28.1,      73.3,      22.9,      49.9,     174.2,     54.32,      9.41,     18.59,     13.24,     14.17,     55.41,     0.161,     0.317,     0.604,     0.009,     1.091
0079_003.6,     0.147,Both,Total,       1.0,      57.0,       2.0,       0.3,Principal Arterial,      1059,    2091.5,    4335.2,    2857.5,    3400.5,   12684.7,      35.7,      35.2,      35.1,      34.5,      35.7,      35.1,     0.248,     0.251,     0.251,     0.256,     0.248,     0.251,      6354,     12708,      6354,     25416,     50832,      0.38,      0.40,      0.49,      0.15,      0.49,     307.6,     637.7,     420.3,     500.2,    1865.8,     226.6,     431.2,     351.7,     392.4,    1401.9,       7.2,      49.2,      16.0,      10.3,      82.7,      49.3,      88.9,      37.9,      52.0,     228.1,      24.5,      68.4,      14.8,      45.5,     153.2,     52.33,      8.74,     18.16,     12.18,     14.03,     53.11,     0.113,     0.275,     0.391,     0.005,     0.784
0079_003.8,     0.147,Both,Total,       1.0,      57.0,       2.0,       0.3,Principal Arterial,       920,    3153.3,    6355.1,    3706.8,    6619.2,   19834.4,      34.1,      29.4,      29.5,      28.5,      33.8,      30.6,     0.259,     0.301,     0.299,     0.308,     0.261,     0.287,      5520,     11040,      5520,     22080,     44160,      0.79,      0.78,      0.81,      0.35,      0.81,     463.3,     933.7,     544.6,     972.6,    2914.2,     341.3,     648.0,     443.7,     787.1,    2220.1,      11.4,      62.9,      15.5,      21.3,     111.1,      74.8,     132.0,      61.1,      97.1,     365.0,      35.9,      91.0,      24.4,      67.0,     218.3,     85.48,     15.75,     31.63,     19.08,     28.74,     95.20,     2.253,     4.270,     3.051,     0.212,     9.786
0079_003.9,     0.435,Both,Total,       1.0,      57.0,       2.0,       0.9,Principal Arterial,       920,    3388.2,    7072.2,    4705.6,    6601.6,   21767.6,      34.0,      27.9,      28.3,      23.3,      33.7,      28.3,     0.767,     0.942,     0.921,     1.118,     0.773,     0.923,      5520,     11040,      5520,     22080,     44160,      0.84,      0.80,      0.95,      0.34,      0.95,    1472.7,    3073.9,    2045.2,    2869.3,    9461.1,    1111.5,    2167.8,    1705.5,    2326.4,    7311.2,      36.2,     207.7,      55.6,      62.2,     361.7,     218.2,     420.1,     201.2,     284.4,    1123.9,     106.8,     278.3,      82.9,     196.4,     664.4,    278.20,     52.75,    108.43,     87.71,     85.02,    333.91,     9.866,    18.156,    27.520,     0.646,    56.188
0079_004.3,     0.577,Both,Total,       1.0,      57.0,       2.0,       1.2,Principal Arterial,       968,    2743.2,    5750.8,    3798.3,    4867.4,   17159.7,      40.0,      37.8,      37.4,      34.4,      39.9,      37.4,     0.866,     0.916,     0.925,     1.005,     0.868,     0.926,      5808,     11616,      5808,     23232,     46464,      0.59,      0.60,      0.74,      0.24,      0.74,    1582.9,    3318.3,    2191.7,    2808.6,    9901.5,    1213.6,    2388.4,    1847.1,    2268.5,    7717.6,      38.1,     209.7,      66.9,      65.5,     380.2,     221.6,     438.6,     200.6,     280.5,    1141.3,     109.7,     281.7,      77.2,     194.1,     662.7,    247.71,     41.85,     88.68,     63.64,     70.39,    264.56,     2.284,     5.681,     8.796,     0.135,    16.896
0079_004.9,     0.148,Both,Total,       1.0,      57.0,       2.0,       0.3,Principal Arterial,      1059,    2228.5,    4275.9,    2793.2,    3469.7,   12767.3,      32.1,      31.7,      31.7,      31.1,      32.1,      31.7,     0.276,     0.280,     0.280,     0.285,     0.276,     0.280,      6354,     12708,      6354,     25416,     50832,      0.40,      0.40,      0.49,      0.15,      0.49,     328.9,     631.1,     412.3,     512.1,    1884.4,     250.6,     431.6,     327.3,     407.0,    1416.5,       8.4,      42.6,      12.5,      13.1,      76.6,      45.6,      92.2,      50.9,      52.4,     241.1,      24.4,      64.7,      21.6,      39.6,     150.3,     58.65,     10.39,     19.93,     13.27,     15.94,     59.53,     0.157,     0.289,     0.434,     0.003,     0.883
0079_005.0,     0.145,Both,Total,       1.0,      57.0,       2.0,       0.3,Principal Arterial,      1059,    2156.3,    4253.5,    2818.5,    3459.2,   12687.5,      32.1,      31.7,      31.7,      31.0,      32.1,      31.6,     0.271,     0.275,     0.275,     0.281,     0.271,     0.275,      6354,     12708,      6354,     25416,     50832,      0.39,      0.40,      0.50,      0.15,      0.50,     313.0,     617.4,     409.1,     502.1,    1841.6,     234.1,     415.8,     321.2,     395.1,    1366.2,       8.2,      42.5,      12.2,      12.5,      75.4,      45.2,      92.2,      51.7,      53.1,     242.2,      25.4,      66.9,      24.0,      41.4,     157.7,     57.30,      9.88,     19.50,     13.20,     15.63,     58.21,     0.141,     0.287,     0.466,     0.007,     0.901
0079_005.1,     0.150,Both,Total,       1.0,      57.0,       2.0,       0.3,Principal Arterial,      1037,    2281.9,    4556.1,    3131.4,    3801.1,   13770.5,      32.1,      31.8,      31.8,      31.1,      32.1,      31.7,     0.279,     0.282,     0.283,     0.288,     0.279,     0.283,      6220,     12441,      6220,     24881,     49762,      0.43,      0.44,      0.57,      0.17,      0.57,     341.7,     682.2,     468.8,     569.1,    2061.8,     251.7,     454.7,     367.8,     449.7,    1523.9,       9.7,      46.8,      13.7,      13.5,      83.7,      50.1,     102.6,      58.3,      59.7,     270.7,      30.2,      78.1,      28.9,      46.2,     183.4,     64.13,     10.74,     21.46,     15.06,     17.71,     64.97,     0.111,     0.235,     0.470,     0.003,     0.819
0080_101.5,     2.759,Both,Total,       1.0,      35.0,       4.0,      11.0,Freeway,      1767,    5404.8,    6913.9,    7082.1,    5802.0,   25202.8,      75.5,      74.6,      75.5,      75.5,      75.5,      75.5,     2.190,     2.218,     2.190,     2.190,     2.191,     2.192,     21204,     42408,     21204,     84816,    169632,      0.44,      0.19,      0.52,      0.08,      0.52,   14913.5,   19077.5,   19541.6,   16009.4,   69542.0,   12783.8,   16271.9,   16980.4,   13655.7,   59691.8,         0,         0,         0,         0,         0,     916.9,    1259.7,    1280.6,     998.9,    4456.1,    1212.7,    1546.1,    1280.5,    1354.8,    5394.1,    920.84,    199.83,    252.39,    257.33,    212.06,    921.61,     2.488,         0,         0,     0.068,     2.556
0080_104.3,     7.029,Both,Total,       1.0,      35.0,       4.0,      28.1,Freeway,      1767,    5324.6,    6931.8,    7114.4,    5816.0,   25186.8,      75.2,      74.9,      75.2,      75.2,      75.2,      75.2,     5.604,     5.628,     5.604,     5.605,     5.605,     5.609,     21204,     42408,     21204,     84816,    169632,      0.43,      0.19,      0.52,      0.08,      0.52,   37427.6,   48724.9,   50008.4,   40881.7,  177042.6,   32408.7,   41560.8,   43427.8,   34878.9,  152276.2,         0,       7.0,         0,         0,       7.0,    2335.8,    3211.7,    3318.5,    2544.6,   11410.6,    2683.0,    3945.4,    3262.2,    3458.3,   13348.9,   2353.19,    499.48,    647.48,    664.78,    543.46,   2355.20,     2.115,         0,     0.097,     0.058,     2.270
0080_111.3,     1.173,Both,Total,       1.0,      35.0,       4.0,       4.7,Freeway,      1767,    6505.4,    8706.1,    8571.3,    7315.8,   31098.6,      74.0,      74.0,      74.0,      73.6,      74.0,      73.9,     0.951,     0.952,     0.951,     0.956,     0.951,     0.953,     21204,     42408,     21204,     84816,    169632,      0.44,      0.24,      0.56,      0.10,      0.56,    7632.4,   10214.3,   10056.2,    8583.2,   36486.1,    6607.8,    8597.4,    8743.1,    7382.9,   31331.2,      10.5,      78.6,      18.8,      15.3,     123.2,     523.6,     781.3,     715.8,     564.3,    2585.0,     490.4,     757.1,     578.5,     620.6,    2446.6,    493.08,    103.20,    138.04,    136.56,    115.99,    493.79,     0.045,     0.012,     0.668,     0.003,     0.728
0080_112.5,     0.820,Both,Total,       1.0,      35.0,       6.0,       4.9,Freeway,      1767,    6505.4,    8706.1,    8571.3,    7315.8,   31098.6,      73.9,      73.9,      73.9,      73.9,      73.9,      73.9,     0.666,     0.666,     0.666,     0.666,     0.666,     0.666,     31806,     63612,     31806,    127224,    254448,      0.30,      0.16,      0.38,      0.07,      0.38,    5334.4,    7139.0,    7028.5,    5998.9,   25500.8,    4618.3,    6008.9,    6110.7,    5160.0,   21897.9,       7.3,      54.9,      13.1,      10.7,      86.0,     365.9,     546.0,     500.3,     394.4,    1806.6,     342.7,     529.2,     404.3,     433.8,    1710.0,    345.11,     72.20,     96.61,     95.14,     81.18,    345.13,         0,     0.002,     0.015,     0.010,     0.027
0080_113.3,     1.009,Both,Total,       1.0,      35.0,       6.0,       6.1,Freeway,      1964,   10788.4,   16235.9,   13694.3,   14706.0,   55424.6,      67.0,      67.0,      67.0,      66.9,      67.0,      67.0,     0.904,     0.904,     0.904,     0.904,     0.904,     0.904,     35352,     70704,     35352,    141408,    282816,      0.34,      0.28,      0.44,      0.13,      0.44,   10883.4,   16378.8,   13814.8,   14835.4,   55912.4,    9529.3,   13087.7,   12014.0,   12937.2,   47568.2,      49.6,     387.9,     100.9,      91.8,     630.2,     785.1,    1752.5,    1092.8,    1063.9,    4694.3,     519.3,    1150.6,     607.1,     742.5,    3019.5,    834.68,    162.48,    244.52,    206.37,    221.45,    834.82,     0.012,     0.013,     0.136,         0,     0.161
0080_114.3,     1.096,Both,Total,       1.0,      35.0,       6.0,       6.6,Freeway,      1964,   15877.7,   25298.1,   21371.1,   21699.8,   84246.7,      67.0,      66.5,      67.0,      64.7,      67.0,      66.3,     0.981,     0.990,     0.982,     1.016,     0.981,     0.992,     35352,     70704,     35352,    141408,    282816,      0.60,      0.41,      0.73,      0.19,      0.73,   17403.3,   27728.8,   23424.6,   23784.8,   92341.5,   14900.4,   22539.4,   20367.0,   20931.1,   78737.9,     107.4,     673.6,     216.0,     178.7,    1175.7,    1581.6,    2835.9,    1953.5,    1638.2,    8009.2,     813.9,    1680.0,     888.0,    1036.9,    4418.8,   1378.00,    261.81,    414.00,    361.88,    354.91,   1392.60,     2.244,     0.216,    12.437,         0,    14.897
0080_115.3,     1.898,Both,Total,       1.0,      35.0,      10.0,      19.0,Freeway,      1768,   20224.2,   35202.3,   29199.6,   31079.0,  115705.1,      63.6,      62.8,      63.5,      56.1,      63.6,      61.5,     1.792,     1.817,     1.795,     2.031,     1.792,     1.854,     53028,    106056,     53028,    212112,    424224,      0.64,      0.50,      0.88,      0.26,      0.88,   38377.6,   66800.4,   55409.6,   58975.8,  219563.4,   32663.4,   54416.2,   47905.6,   52319.4,  187304.6,     293.6,    1844.6,     663.6,     506.3,    3308.1,    3671.1,    6745.8,    4856.8,    3920.7,   19194.4,    1749.6,    3793.7,    1983.3,    2229.5,    9756.1,   3452.38,    611.21,   1051.61,    987.06,    918.89,   3568.77,     8.487,     1.684,   116.486,         0,   126.657
0080_117.7,     1.943,Both,Total,       1.0,      35.0,       6.0,      11.7,Freeway,      1964,   14109.7,   23781.0,   20331.4,   21853.8,   80075.9,      60.9,      60.7,      58.8,      59.6,      60.3,      59.7,     1.913,     1.918,     1.983,     1.955,     1.934,     1.950,     35352,     70704,     35352,    141408,    282816,      0.51,      0.43,      0.64,      0.18,      0.64,   27416.8,   46209.3,   39506.4,   42464.6,  155597.1,   21911.7,   35465.8,   32495.5,   36502.8,  126375.8,     309.1,    1581.2,     611.5,     496.8,    2998.6,    3687.4,    6252.8,    4599.9,    3745.4,   18285.5,    1508.4,    2909.6,    1799.4,    1719.5,    7936.9,   2554.87,    451.72,    786.51,    662.49,    704.52,   2605.24,     1.105,    27.358,    14.099,     7.593,    50.155
0080_122.4,     0.849,Both,Total,       1.0,      35.0,      10.0,       8.5,Freeway,      1649,   21692.1,   38290.8,   27969.3,   30066.6,  118018.8,      63.3,      62.2,      62.7,      54.9,      63.3,      60.9,     0.808,     0.822,     0.814,     0.931,     0.808,     0.840,     49179,     98358,     49179,    196716,    393432,      0.57,      0.62,      0.89,      0.27,      0.89,   18408.9,   32495.3,   23736.0,   25516.0,  100156.2,   14856.6,   24184.8,   18984.7,   20546.9,   78573.0,     170.1,     954.8,     301.9,     264.8,    1691.6,    2310.3,    4270.0,    2999.7,    2407.1,   11987.1,    1071.9,    3085.7,    1449.7,    2297.0,    7904.3,   1583.25,    295.85,    517.98,    432.29,    399.40,   1645.52,     5.198,     4.201,    57.304,         0,    66.703
0080_123.2,     0.894,Both,Total,       1.0,      35.0,       8.0,       7.2,Freeway,      1696,   25106.5,   44484.6,   32179.1,   35118.3,  136888.5,      62.0,      58.5,      59.5,      46.5,      62.0,      56.2,     0.866,     0.918,     0.901,     1.156,     0.866,     0.956,     40704,     81408,     40704,    162816,    325632,      0.76,      0.68,      1.02,      0.29,      1.02,   22452.2,   39781.7,   28777.1,   31405.5,  122416.5,   18034.3,   29606.2,   23069.2,   25309.7,   96019.4,     188.1,    1145.2,     350.4,     301.3,    1985.0,    2918.3,    5327.1,    3580.6,    3059.0,   14885.0,    1311.5,    3703.0,    1777.0,    2735.4,    9526.9,   1975.75,    383.64,    668.13,    619.44,    506.33,   2177.54,    21.589,    26.130,   155.676,         0,   203.395
