HomeCityIdx,WorkCityIdx,Job_Auto,Job_TranWalk,Job_TranDrive,Job_Bike,Job_Walk,HH_Auto,HH_TranWalk,HH_TranDrive,HH_Bike,HH_Walk,JobTimeWt_Auto,JobTimeWt_TranWalk,JobTimeWt_TranDrive,JobTimeWt_Bike,JobTimeWt_Walk,HHTimeWt_Auto,HHTimeWt_TranWalk,HHTimeWt_TranDrive,HHTimeWt_Bike,HHTimeWt_Walk,JobAutoFF,JobAutoSL,HHAutoFF,HHAutoSL,Retail_Auto,Retail_TranWalk,Retail_TranDrive,Retail_Bike,Retail_Walk,Industrial_Auto,Industrial_TranWalk,Industrial_TranDrive,Industrial_Bike,Industrial_Walk,Other_Auto,Other_TranWalk,Other_TranDrive,Other_Bike,Other_Walk,RetailTimeWt_Auto,RetailTimeWt_TranWalk,RetailTimeWt_TranDrive,RetailTimeWt_Bike,RetailTimeWt_Walk,IndustrialTimeWt_Auto,IndustrialTimeWt_TranWalk,IndustrialTimeWt_TranDrive,IndustrialTimeWt_Bike,IndustrialTimeWt_Walk,OtherTimeWt_Auto,OtherTimeWt_TranWalk,OtherTimeWt_TranDrive,OtherTimeWt_Bike,OtherTimeWt_Walk,RetailAutoFF,RetailAutoSL,IndustrialAutoFF,IndustrialAutoSL,OtherAutoFF,OtherAutoSL
     10.00,     28.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 370324.00,         0,1718936.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  82270.00,         0,  38449.00,         0, 249597.00
     10.00,     29.00,10357024.0,         0,  89439.00,         0,         0,19204930.0,         0, 243304.00,         0,         0, 369578231,         0,5156131.00,         0,         0, 658180035,         0,13906542.0,         0,         0,24545046.0,45915032.0,36739596.0,62680441.0,1441588.00,         0,  10115.00,         0,         0, 737809.00,         0,  15979.00,         0,         0,8177626.00,         0,  63344.00,         0,         0,51352045.0,         0, 582924.00,         0,         0,25502213.0,         0, 929708.00,         0,         0, 292723973,         0,3643498.00,         0,         0,3313295.00,6178707.00,1540962.00,2779103.00,19690789.0,36957222.0
     10.00,     30.00, 329911.00,         0,         0,         0,         0,3516480.00,         0,         0,         0,         0,11766892.0,         0,         0,         0,         0, 121773540,         0,         0,         0,         0, 634530.00,1219838.00,6164948.00,11015379.0,  31659.00,         0,         0,         0,         0,  40799.00,         0,         0,         0,         0, 257452.00,         0,         0,         0,         0,1155278.00,         0,         0,         0,         0,1498655.00,         0,         0,         0,         0,9112960.00,         0,         0,         0,         0,  66063.00, 132155.00,  87100.00, 178984.00, 481367.00, 908698.00
     10.00,     31.00,59615405.0,7200241.00,2598298.00,   8814.00,         0,70553834.0,2206419.00, 425463.00,   6302.00,         0,1044242644, 358877049, 120347669, 249036.00,         0,1186913102, 115770550,21640393.0, 175714.00,         0,61387855.0,70174744.0,72012463.0,81171814.0,8664857.00,1049487.00, 487294.00,     35.00,         0,6400465.00, 436864.00, 326009.00,   3881.00,         0,44550084.0,5713890.00,1784996.00,   4898.00,         0, 154250066,52313361.0,23293077.0,   1010.00,         0, 110965021,21544849.0,16470726.0, 108307.00,         0, 779027557, 285018838,80583866.0, 139719.00,         0,8954149.00,10253374.0,6602859.00,7473764.00,45830847.0,52447606.0
     10.00,     32.00,4405004.00,         0,         0,         0,         0,17746954.0,         0,         0,         0,         0, 153437142,         0,         0,         0,         0, 598962608,         0,         0,         0,         0,6836820.00,12721849.0,24965010.0,44164149.0, 810498.00,         0,         0,         0,         0, 488598.00,         0,         0,         0,         0,3105907.00,         0,         0,         0,         0,28237715.0,         0,         0,         0,         0,16805128.0,         0,         0,         0,         0, 108394298,         0,         0,         0,         0,1247389.00,2275243.00, 735887.00,1326631.00,4853544.00,9119975.00
     10.00,     33.00, 134678875,1114869.00,9553768.00,         0,         0, 171140144, 324797.00,6770957.00,         0,         0,3015933385,60356276.0, 401704360,         0,         0,3607887907,18325518.0, 292632274,         0,         0, 144995761, 171996820, 180385421, 207287956,33735477.0, 318378.00,3763612.00,         0,         0,16922310.0,  94150.00, 902909.00,         0,         0,84021088.0, 702342.00,4887246.00,         0,         0, 751136733,17058893.0, 157283325,         0,         0, 376603652,5139477.00,41803826.0,         0,         0,1888192999,38157905.0, 202617209,         0,         0,36552062.0,42898307.0,18108874.0,21558068.0,90334824.0, 107540445
     10.00,     34.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,8904836.00,         0,5676875.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,1520950.00,         0, 850695.00,         0,6533118.00
     10.00,     35.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     36.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     37.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     38.00,30939460.0,         0,4882992.00,         0,         0,29332111.0,         0,3599917.00,         0,         0,1059926699,         0, 261414055,         0,         0, 988613868,         0, 191487740,         0,         0,57566240.0,76984156.0,50876708.0,67891917.0,7028523.00,         0,1033123.00,         0,         0,3689812.00,         0, 706941.00,         0,         0,20221125.0,         0,3142927.00,         0,         0, 240348932,         0,54194205.0,         0,         0, 125647343,         0,38140574.0,         0,         0, 693930424,         0, 169079276,         0,         0,12847708.0,17479533.0,6783479.00,8780885.00,37935053.0,50723738.0
     10.00,     39.00,52217468.0,         0,13013717.0,         0,         0,65454265.0,         0,12755996.0,         0,         0,1696650052,         0, 637217331,         0,         0,2052108346,         0, 622716172,         0,         0,88938159.0, 130574091, 104212092, 150875076,8945029.00,         0,1701819.00,         0,         0,3056283.00,         0,1268516.00,         0,         0,40216156.0,         0,10043382.0,         0,         0, 290302561,         0,83876926.0,         0,         0,97440241.0,         0,55569315.0,         0,         0,1308907250,         0, 497771090,         0,         0,15257622.0,22852805.0,5074197.00,6912552.00,68606340.0, 100808734
     10.00,     40.00,7800149.00,         0,         0,         0,         0,27471899.0,         0,         0,         0,         0, 251873398,         0,         0,         0,         0, 862349536,         0,         0,         0,         0,10326113.0,18448826.0,34799151.0,59830409.0,1412466.00,         0,         0,         0,         0,2185189.00,         0,         0,         0,         0,4202494.00,         0,         0,         0,         0,46596493.0,         0,         0,         0,         0,67930693.0,         0,         0,         0,         0, 137346213,         0,         0,         0,         0,1928515.00,3540068.00,2781539.00,4704721.00,5616059.00,10204037.0
     10.00,     41.00,3472908.00,         0,         0,         0,         0,1231585.00,         0,         0,         0,         0, 119700891,         0,         0,         0,         0,42038972.0,         0,         0,         0,         0,5220800.00,8297364.00,1808919.00,2684309.00, 941104.00,         0,         0,         0,         0, 476153.00,         0,         0,         0,         0,2055650.00,         0,         0,         0,         0,32398879.0,         0,         0,         0,         0,16424121.0,         0,         0,         0,         0,70877891.0,         0,         0,         0,         0,1411941.00,2252187.00, 718686.00,1142067.00,3090173.00,4903110.00
     10.00,     42.00,81651805.0,         0,25142723.0,         0,         0,51108818.0,         0,10245446.0,         0,         0,2677455646,         0,1134778551,         0,         0,1642515503,         0, 438152330,         0,         0, 144575353, 189463080,84789411.0, 112590876,14423298.0,         0,3547014.00,         0,         0,6479325.00,         0,1735225.00,         0,         0,60749182.0,         0,19860484.0,         0,         0, 476225470,         0, 168647473,         0,         0, 207136131,         0,80836976.0,         0,         0,1994094045,         0, 885294103,         0,         0,25523939.0,34021516.0,11008305.0,13816585.0, 108043109, 141624979
     10.00,     43.00,    601.00,         0,         0,         0,         0,   2042.00,         0,         0,         0,         0,  23989.00,         0,         0,         0,         0,  80115.00,         0,         0,         0,         0, 210547.00,5550128.00, 865329.00,19326734.0,    445.00,         0,         0,         0,         0,     20.00,         0,         0,         0,         0,    136.00,         0,         0,         0,         0,  17746.00,         0,         0,         0,         0,    801.00,         0,         0,         0,         0,   5442.00,         0,         0,         0,         0, 113082.00,1951765.00,   7393.00, 210303.00,  90073.00,3388060.00
     10.00,     44.00,78199924.0,4420033.00, 333930.00,3452014.00,         0,64966641.0,6958378.00, 145075.00,2188974.00,         0,1264331778, 191554509,13196008.0,88025950.0,         0, 974706975, 320242423,5520504.00,57898304.0,         0,82778609.0,93979367.0,67887813.0,76626601.0,10051538.0,1102709.00,  80635.00, 549515.00,         0,33013965.0, 309676.00,  23347.00,1662166.00,         0,35134421.0,3007649.00, 229948.00,1240333.00,         0, 158451261,47701694.0,3121716.00,13881630.0,         0, 536275821,13407932.0, 918839.00,42492996.0,         0, 569604696, 130444883,9155452.00,31651323.0,         0,10600627.0,11942666.0,35002624.0,39724532.0,37175358.0,42312170.0
     10.00,     45.00,68187031.0,         0, 405594.00,         0,         0,39773816.0,         0,  28606.00,         0,         0,2346335260,         0,23078815.0,         0,         0,1352743883,         0,1620651.00,         0,         0, 115494021, 204290700,66757360.0, 120946474,8979193.00,         0,  61722.00,         0,         0,17572419.0,         0,  49788.00,         0,         0,41635420.0,         0, 294085.00,         0,         0, 309081099,         0,3530421.00,         0,         0, 599127391,         0,2831836.00,         0,         0,1438126770,         0,16716558.0,         0,         0,15263446.0,27833914.0,28193374.0,48281499.0,72037201.0, 128175288
     10.00,     46.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     47.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     48.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   4463.00,         0,  19322.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1916.00,         0,     51.00,         0,   2496.00
     10.00,     49.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     50.00,   3109.00,         0,         0,         0,         0, 476920.00,         0,         0,         0,         0, 123282.00,         0,         0,         0,         0,18278968.0,         0,         0,         0,         0, 198362.00,1222434.00,2181022.00,6879933.00,   1331.00,         0,         0,         0,         0,    250.00,         0,         0,         0,         0,   1528.00,         0,         0,         0,         0,  52756.00,         0,         0,         0,         0,   9930.00,         0,         0,         0,         0,  60596.00,         0,         0,         0,         0,  65683.00, 363570.00,  14360.00,  95529.00, 118319.00, 763334.00
     10.00,     51.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     52.00, 474655.00,         0,         0,         0,         0, 593021.00,         0,         0,         0,         0,18147334.0,         0,         0,         0,         0,22743588.0,         0,         0,         0,         0,2172597.00,6499210.00,2513173.00,8472254.00, 135122.00,         0,         0,         0,         0, 187949.00,         0,         0,         0,         0, 151584.00,         0,         0,         0,         0,5147989.00,         0,         0,         0,         0,7177545.00,         0,         0,         0,         0,5821800.00,         0,         0,         0,         0, 479093.00,1156369.00, 800568.00,2080730.00, 892936.00,3262110.00
     10.00,     53.00,15924936.0,         0, 445831.00,         0,         0,40418757.0,         0,1415510.00,         0,         0, 478712007,         0,23644836.0,         0,         0,1217722191,         0,75134808.0,         0,         0,20640185.0,26501666.0,52651464.0,66310409.0,3716050.00,         0,  94745.00,         0,         0,1045665.00,         0,  66952.00,         0,         0,11163221.0,         0, 284134.00,         0,         0, 111778430,         0,5059675.00,         0,         0,31309691.0,         0,3528074.00,         0,         0, 335623886,         0,15057088.0,         0,         0,4827239.00,6239185.00,1346202.00,1705792.00,14466743.0,18556688.0
     10.00,     54.00,28227714.0,         0,         0,         0,         0,9900668.00,         0,         0,         0,         0, 845451588,         0,         0,         0,         0, 296681263,         0,         0,         0,         0,35314600.0,48308522.0,12147247.0,16228464.0,7790826.00,         0,         0,         0,         0,3694933.00,         0,         0,         0,         0,16741954.0,         0,         0,         0,         0, 241603586,         0,         0,         0,         0, 105990769,         0,         0,         0,         0, 497857232,         0,         0,         0,         0,9876573.00,14492045.0,4568067.00,5880605.00,20869960.0,27935872.0
     10.00,     55.00,         0,         0,         0,         0,         0,     18.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    717.00,         0,         0,         0,         0,1410463.00,19322997.0,4993658.00,28175521.0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 372772.00,5841456.00,  83084.00,2253336.00, 954607.00,11228206.0
     10.00,     56.00,18228818.0,         0, 635477.00,         0,         0,17138142.0,         0, 879072.00,         0,         0, 679286354,         0,36099257.0,         0,         0, 629517753,         0,48885495.0,         0,         0,86318675.0, 139587361,62706335.0, 119673943,2710222.00,         0,  75160.00,         0,         0,2339060.00,         0,  55928.00,         0,         0,13179536.0,         0, 504390.00,         0,         0, 101599126,         0,4206275.00,         0,         0,86718157.0,         0,3107824.00,         0,         0, 490969071,         0,28785158.0,         0,         0,15713581.0,25421756.0,8974898.00,13484622.0,61630195.0, 100680984
     10.00,     57.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     58.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   5239.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     59.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     60.00,2282521.00,         0, 386009.00,         0,         0,3530488.00,         0,   9543.00,         0,         0,87936183.0,         0,21880390.0,         0,         0, 133783110,         0, 569016.00,         0,         0,32074193.0,74253701.0,21960396.0,69441285.0, 299132.00,         0,  71363.00,         0,         0, 520955.00,         0,  25520.00,         0,         0,1462434.00,         0, 289126.00,         0,         0,11536558.0,         0,4043419.00,         0,         0,20052471.0,         0,1452736.00,         0,         0,56347154.0,         0,16384235.0,         0,         0,4497686.00,12200082.0,4988284.00,10558478.0,22588223.0,51495141.0
     10.00,     61.00, 816522132,3909195.00, 253946295,         0,         0, 400481169, 700150.00, 101007563,         0,         0,2.2121e+10, 213868119,1.0029e+10,         0,         0,1.0307e+10,38460263.0,4183599679,         0,         0,1160168030,1603226496, 536884520, 700378915, 108517655, 391464.00,38277926.0,         0,         0, 195646867, 632390.00,24187500.0,         0,         0, 512357609,2885341.00, 191480869,         0,         0,2958263133,21142800.0,1496869598,         0,         0,5244424077,34075446.0, 877705746,         0,         0,1.3918e+10, 158649872,7654796512,         0,         0, 149071626, 194202048, 251700250, 349307616, 759396154,1059716832
     10.00,     62.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     63.00,16360756.0,         0,         0,         0,         0,28052606.0,         0,         0,         0,         0, 485080337,         0,         0,         0,         0, 792124403,         0,         0,         0,         0,19300824.0,26768543.0,31822880.0,38894573.0,3144566.00,         0,         0,         0,         0,1006431.00,         0,         0,         0,         0,12209759.0,         0,         0,         0,         0,96073720.0,         0,         0,         0,         0,29827970.0,         0,         0,         0,         0, 359178646,         0,         0,         0,         0,3816451.00,5622216.00,1186836.00,1626010.00,14297536.0,19520317.0
     10.00,     64.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     65.00, 103087714,         0,44180803.0,         0,         0,41959788.0,         0,16486495.0,         0,         0,2958554992,         0,1775296016,         0,         0,1189657578,         0, 693472141,         0,         0, 147124390, 177198194,59417872.0,72526918.0,15168830.0,         0,7510651.00,         0,         0,24953127.0,         0,9659801.00,         0,         0,62965758.0,         0,27010351.0,         0,         0, 434214190,         0, 291830026,         0,         0, 709066642,         0, 391716538,         0,         0,1815274160,         0,1091749453,         0,         0,21754016.0,26135678.0,35135819.0,41826481.0,90234556.0, 109236035
     10.00,     66.00,15839643.0,         0,         0,         0,         0,8328055.00,         0,         0,         0,         0, 453486284,         0,         0,         0,         0, 221976184,         0,         0,         0,         0,19860560.0,24595361.0,9614125.00,10897239.0, 580425.00,         0,         0,         0,         0, 401785.00,         0,         0,         0,         0,14857433.0,         0,         0,         0,         0,16361530.0,         0,         0,         0,         0,11367135.0,         0,         0,         0,         0, 425757619,         0,         0,         0,         0, 687765.00, 829997.00, 486375.00, 594122.00,18686419.0,23171242.0
     10.00,     67.00,3958519.00,         0,         0,         0,         0,12438677.0,         0,         0,         0,         0, 104280501,         0,         0,         0,         0, 301546382,         0,         0,         0,         0,4070491.00,5417201.00,12631804.0,15080765.0, 295942.00,         0,         0,         0,         0, 162568.00,         0,         0,         0,         0,3500009.00,         0,         0,         0,         0,7325357.00,         0,         0,         0,         0,4336616.00,         0,         0,         0,         0,92618529.0,         0,         0,         0,         0, 303115.00, 375224.00, 167318.00, 225896.00,3600059.00,4816081.00
     10.00,     68.00,13927668.0,         0,         0,         0,         0,40732002.0,         0,         0,         0,         0, 396787164,         0,         0,         0,         0,1124645910,         0,         0,         0,         0,16270846.0,23035116.0,46277235.0,63507655.0,3268162.00,         0,         0,         0,         0,1369621.00,         0,         0,         0,         0,9289886.00,         0,         0,         0,         0,92129682.0,         0,         0,         0,         0,38636585.0,         0,         0,         0,         0, 266020896,         0,         0,         0,         0,3801036.00,5287866.00,1582321.00,2200389.00,10887489.0,15546861.0
     10.00,     69.00,45449865.0,         0, 733254.00,         0,         0,65436294.0,         0,1120624.00,         0,         0,1395298618,         0,41119006.0,         0,         0,1933654826,         0,61191137.0,         0,         0,57849743.0,78529041.0,81371321.0, 106407712,9774211.00,         0, 150676.00,         0,         0,2829974.00,         0,  20196.00,         0,         0,32845680.0,         0, 562381.00,         0,         0, 300464163,         0,8357786.00,         0,         0,87107442.0,         0,1131653.00,         0,         0,1007727013,         0,31629567.0,         0,         0,12298798.0,16944531.0,3973815.00,5111557.00,41577130.0,56472953.0
     10.00,     70.00,2216235.00,         0,         0,         0,         0,1930876.00,         0,         0,         0,         0,56455812.0,         0,         0,         0,         0,48697746.0,         0,         0,         0,         0,2402983.00,2886478.00,2055057.00,2398707.00, 299518.00,         0,         0,         0,         0, 567960.00,         0,         0,         0,         0,1348757.00,         0,         0,         0,         0,7670688.00,         0,         0,         0,         0,14447488.0,         0,         0,         0,         0,34337636.0,         0,         0,         0,         0, 323566.00, 391441.00, 616418.00, 739049.00,1462999.00,1755988.00
     10.00,     71.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     72.00,20271063.0,4160450.00,         0,14954441.0,   3732.00,17612112.0,         0,   5775.00,16981294.0,1080968.00, 224511363, 185746084,         0, 214221807,  63269.00, 163284960,         0, 269214.00, 149148525,15728297.0,20626458.0,21163371.0,17697735.0,17931375.0,9006751.00,2153456.00,         0,6602312.00,     43.00,1629445.00, 217277.00,         0,1141862.00,   1611.00,9634867.00,1789718.00,         0,7210267.00,   2077.00,99097321.0,96142460.0,         0,95182158.0,    845.00,19191224.0,9700472.00,         0,17371172.0,  21853.00, 106222818,79903151.0,         0, 101668477,  40571.00,9163263.00,9362364.00,1664218.00,1745007.00,9798977.00,10056000.0
     10.00,     73.00,52334735.0,7894169.00, 437600.00,21073199.0,         0,32158244.0,1599125.00,  58671.00,15179649.0,         0, 684939414, 329084155,17359352.0, 407809316,         0, 400987842,63170169.0,2213461.00, 301767383,         0,53985304.0,58160179.0,33065850.0,35199735.0,13953983.0,3040163.00, 213380.00,5599356.00,         0,12057599.0, 359750.00,  30533.00,4140170.00,         0,26323153.0,4494256.00, 193687.00,11333672.0,         0, 182416423, 122004374,7999367.00, 110708357,         0, 161555230,15278340.0,1378194.00,82453601.0,         0, 340967760, 191801441,7981790.00, 214647359,         0,14377709.0,15431201.0,12448344.0,13586850.0,27159251.0,29142128.0
     10.00,     74.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     10.00,     75.00,6694876.00,         0,    133.00,         0,         0,16524688.0,         0,  22870.00,         0,         0, 223897928,         0,   7806.00,         0,         0, 549765468,         0,1340454.00,         0,         0,9773281.00,14973844.0,24107680.0,34906414.0,1394761.00,         0,         0,         0,         0,1625536.00,         0,     27.00,         0,         0,3674580.00,         0,    106.00,         0,         0,46617234.0,         0,         0,         0,         0,54275040.0,         0,   1561.00,         0,         0, 123005655,         0,   6245.00,         0,         0,2014609.00,3070916.00,2314139.00,3452689.00,5444533.00,8450239.00
     10.00,     76.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    440.00, 127044.00,   6650.00, 635828.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    422.00,  41980.00,         0,  30704.00,     18.00,  54360.00
     10.00,     77.00,22700314.0,         0, 371666.00,         0,         0,38396844.0,         0, 220060.00,         0,         0, 798208676,         0,20804978.0,         0,         0,1323668982,         0,12836810.0,         0,         0,46602663.0,96610968.0,68435235.0, 135279697,5182200.00,         0,  60724.00,         0,         0,2026229.00,         0,  65121.00,         0,         0,15491884.0,         0, 245821.00,         0,         0, 182992800,         0,3378923.00,         0,         0,72783493.0,         0,3642944.00,         0,         0, 542432383,         0,13783110.0,         0,         0,10751407.0,20833302.0,5341394.00,17464110.0,30509861.0,58313555.0
     10.00,     78.00,   7984.00,         0,         0,         0,         0, 197360.00,         0,         0,         0,         0, 310023.00,         0,         0,         0,         0,7628233.00,         0,         0,         0,         0, 614963.00,1392707.00,2979643.00,5632979.00,   2442.00,         0,         0,         0,         0,    169.00,         0,         0,         0,         0,   5373.00,         0,         0,         0,         0,  94939.00,         0,         0,         0,         0,   6580.00,         0,         0,         0,         0, 208503.00,         0,         0,         0,         0, 148126.00, 303029.00,  15395.00,  35821.00, 451441.00,1053858.00
     10.00,     79.00,3080878.00,         0,         0,         0,         0,12494726.0,         0,         0,         0,         0,94296812.0,         0,         0,         0,         0, 376875664,         0,         0,         0,         0,3726966.00,5522925.00,15124895.0,21846967.0, 844582.00,         0,         0,         0,         0, 189762.00,         0,         0,         0,         0,2046534.00,         0,         0,         0,         0,25085760.0,         0,         0,         0,         0,5900214.00,         0,         0,         0,         0,63310838.0,         0,         0,         0,         0, 984041.00,1428596.00, 234238.00, 356093.00,2508687.00,3738237.00
     10.00,     80.00,8925765.00,         0,         0,         0,         0,11959733.0,         0,         0,         0,         0, 262835597,         0,         0,         0,         0, 357896159,         0,         0,         0,         0,9526337.00,13445792.0,13132930.0,17537839.0, 175796.00,         0,         0,         0,         0, 251356.00,         0,         0,         0,         0,8498613.00,         0,         0,         0,         0,5400813.00,         0,         0,         0,         0,7419752.00,         0,         0,         0,         0, 250015032,         0,         0,         0,         0, 199566.00, 296507.00, 270835.00, 384295.00,9055935.00,12764990.0
     10.00,     81.00, 174812319,         0,13227442.0,         0,         0, 140324625,         0,6461215.00,         0,         0,5052815513,         0, 640864494,         0,         0,4065269768,         0, 316849819,         0,         0, 212587491, 305017722, 169707485, 245512433,27173106.0,         0,2391307.00,         0,         0,45602221.0,         0,1542670.00,         0,         0, 102036992,         0,9293464.00,         0,         0, 794922437,         0, 117892856,         0,         0,1311542213,         0,77375317.0,         0,         0,2946350863,         0, 445596321,         0,         0,33166499.0,47848935.0,55943541.0,81263816.0, 123477451, 175904971
