Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings
      4.00,M805_Santaquin,pk,     61.64,    110.05,     33.61,     40.00,      1.50,    554.76,    450.31,    450.30,    232.54,    217.77,    232.54,    217.76
      4.00,M806_EglMtn,pk,     27.94,     67.73,     24.75,     45.00,      1.33,    223.52,    310.09,    310.07,    107.07,    203.02,    107.07,    203.00
      4.00,M807_NoCnty,pk,     22.21,     65.02,     20.50,     40.00,      1.50,    199.89,    577.54,    577.47,    212.35,    365.19,    212.30,    365.17
      4.00,M822_Psn,pk,     54.34,    148.09,     22.02,     60.00,      1.00,    326.04,    451.33,    451.29,    111.90,    339.43,    111.89,    339.40
      4.00,MF809,pk,     21.39,     64.92,     19.77,     30.00,      2.00,    256.68,     55.89,     55.90,      7.20,     48.69,      7.22,     48.68
      4.00,O606,pk,      4.96,     13.82,     21.53,    360.00,      0.17,      4.96,      0.01,      0.01,         0,      0.01,         0,      0.01
      4.00,S513,pk,     32.36,    110.76,     17.53,     30.00,      2.00,    388.32,    203.07,    203.08,     24.43,    178.64,     24.42,    178.66
      4.00,S551,pk,     15.23,     44.32,     20.62,     30.00,      2.00,    182.76,     27.41,     27.43,      6.48,     20.93,      6.47,     20.96
      4.00,M821_5YR2023,ok,     37.33,     95.77,     23.39,     30.00,      2.00,    746.60,    169.35,    169.44,     18.40,    150.95,     18.45,    150.99
      4.00,M823_5RY2023,ok,     19.12,     60.44,     18.98,     30.00,      2.00,    382.40,    176.30,    176.29,      9.90,    166.40,      9.90,    166.39
      4.00,M831_WPr,ok,     23.68,     84.57,     16.80,     30.00,      2.00,    473.60,    313.44,    313.34,     10.31,    303.13,     10.28,    303.06
      4.00,M833_CntPr,ok,      9.75,     30.24,     19.35,     60.00,      1.00,     97.50,     38.68,     38.67,      1.33,     37.35,      1.34,     37.33
      4.00,M834_EstPr,ok,     25.64,     84.76,     18.15,     30.00,      2.00,    512.80,    226.24,    226.32,      7.35,    218.89,      7.37,    218.95
      4.00,M841_UVU,ok,      5.32,     20.63,     15.47,     30.00,      2.00,    106.40,     31.82,     31.79,      0.89,     30.93,      0.89,     30.90
      4.00,M850_StateStree,ok,     45.58,    161.87,     16.90,     15.00,      4.00,   1823.20,   1251.30,   1251.22,     90.65,   1160.65,     90.67,   1160.55
      4.00,M862_Orem,ok,     28.28,    100.60,     16.87,     30.00,      2.00,    565.60,    178.60,    178.59,      9.05,    169.55,      9.08,    169.51
      4.00,M864_Thanksgivi,ok,      7.25,     26.25,     16.57,     30.00,      2.00,    145.00,     50.83,     50.81,      3.55,     47.28,      3.55,     47.26
      4.00,M871_SLtoUtahCn,ok,     26.46,     80.12,     19.82,     60.00,      1.00,    264.60,     27.21,     27.19,      1.75,     25.46,      1.72,     25.47
      4.00,O600,ok,     46.04,    159.75,     17.29,     15.00,      4.00,   1841.60,    666.85,    666.90,     39.37,    627.48,     39.43,    627.47
      4.00,O601,ok,      3.70,     17.95,     12.37,     20.00,      3.00,    111.00,     12.90,     12.86,      0.30,     12.60,      0.29,     12.57
      4.00,O604,ok,     14.00,     47.43,     17.71,     30.00,      2.00,    280.00,     55.23,     55.23,      9.00,     46.23,      9.01,     46.22
      4.00,O607,ok,     20.92,     67.09,     18.71,     30.00,      2.00,    418.40,    166.38,    166.37,     13.48,    152.90,     13.47,    152.90
      4.00,O609,ok,     42.50,    135.11,     18.87,     30.00,      2.00,    850.00,    151.56,    151.49,     18.52,    133.04,     18.47,    133.02
      4.00,O612,ok,     26.20,     84.23,     18.66,     15.00,      4.00,   1048.00,    600.69,    600.73,     20.57,    580.12,     20.60,    580.13
      4.00,O614,ok,     17.94,     56.13,     19.18,     30.00,      2.00,    358.80,     77.95,     77.97,      0.98,     76.97,      0.98,     76.99
      4.00,O615,ok,     15.08,     45.88,     19.72,     30.00,      2.00,    301.60,     81.24,     81.25,      5.55,     75.69,      5.57,     75.68
      4.00,O626,ok,     28.38,     82.98,     20.52,     30.00,      2.00,    567.60,    109.00,    108.94,      8.02,    100.98,      8.01,    100.93
      4.00,O627,ok,     18.58,     60.02,     18.57,     30.00,      2.00,    371.60,     80.70,     80.64,      4.89,     75.81,      4.88,     75.76
      4.00,O628,ok,     12.92,     47.58,     16.29,     30.00,      2.00,    258.40,     81.83,     81.83,      9.21,     72.62,      9.21,     72.62
      4.00,O630,ok,     48.72,    108.36,     26.98,     60.00,      1.00,    487.20,    176.35,    176.33,      9.36,    166.99,      9.32,    167.01
      4.00,O640,ok,     35.10,    118.95,     17.70,     30.00,      2.00,    702.00,    168.65,    168.70,     11.58,    157.07,     11.65,    157.05
      4.00,O667,ok,      2.75,      9.93,     16.62,     30.00,      2.00,     55.00,      1.55,      1.53,      0.01,      1.54,      0.01,      1.52
      4.00,OF605,ok,     14.18,     52.37,     16.25,     60.00,      1.00,    141.80,     61.91,     61.95,      3.20,     58.71,      3.20,     58.75
      4.00,OF618,ok,     14.04,     45.02,     18.71,     30.00,      2.00,    280.80,     85.32,     85.24,      5.24,     80.08,      5.22,     80.02
      4.00,OF620,ok,     16.66,     48.56,     20.58,     30.00,      2.00,    333.20,     77.77,     77.76,      6.77,     71.00,      6.75,     71.01
      4.00,OF638,ok,     13.40,     37.45,     21.47,     60.00,      1.00,    134.00,     25.09,     25.06,      0.18,     24.91,      0.17,     24.89
      4.00,S002,ok,      8.42,     39.19,     12.89,     15.00,      4.00,    336.80,   1053.36,   1053.34,     52.49,   1000.87,     52.46,   1000.88
      4.00,S004,ok,     23.85,     85.20,     16.80,     30.00,      2.00,    477.00,    699.99,    699.96,     12.52,    687.47,     12.52,    687.44
      4.00,S009,ok,     19.62,     73.38,     16.04,     15.00,      4.00,    784.80,    844.15,    844.17,      5.98,    838.17,      5.99,    838.18
      4.00,S017,ok,     15.42,     61.75,     14.98,     30.00,      2.00,    308.40,    289.86,    289.83,     20.55,    269.31,     20.53,    269.30
      4.00,S021,ok,     15.70,     57.33,     16.43,     15.00,      4.00,    628.00,   1039.62,   1039.62,     75.25,    964.37,     75.23,    964.39
      4.00,S033,ok,     12.54,     39.88,     18.87,     15.00,      4.00,    501.60,    429.97,    429.95,     18.32,    411.65,     18.31,    411.64
      4.00,S035,ok,     28.18,     93.59,     18.07,     15.00,      4.00,   1127.20,    543.69,    543.68,     27.24,    516.45,     27.24,    516.44
      4.00,S039,ok,     22.92,     79.53,     17.29,     15.00,      4.00,    916.80,    683.14,    683.13,     19.22,    663.92,     19.21,    663.92
      4.00,S045,ok,     16.22,     53.68,     18.13,     15.00,      4.00,    648.80,    323.60,    323.74,     18.88,    304.72,     18.95,    304.79
      4.00,S047,ok,     25.68,     85.13,     18.10,     30.00,      2.00,    513.60,    185.68,    185.59,      1.97,    183.71,      1.94,    183.65
      4.00,S054,ok,     17.78,     57.20,     18.65,     15.00,      4.00,    711.20,    282.05,    282.01,     16.29,    265.76,     16.26,    265.75
      4.00,S062,ok,     20.26,     64.19,     18.94,     60.00,      1.00,    202.60,     53.86,     53.88,      1.63,     52.23,      1.65,     52.23
      4.00,S072,ok,     11.06,     42.16,     15.74,     30.00,      2.00,    221.20,    166.75,    166.77,      8.85,    157.90,      8.85,    157.92
      4.00,S1,ok,     21.44,     89.10,     14.44,     15.00,      4.00,    857.60,   1487.48,   1487.37,      3.85,   1483.63,      3.80,   1483.57
      4.00,S200,ok,     22.56,     93.54,     14.47,     15.00,      4.00,    902.40,   1760.77,   1760.65,     19.36,   1741.41,     19.34,   1741.31
      4.00,S201,ok,     19.42,     70.92,     16.43,     60.00,      1.00,    194.20,     56.53,     56.57,      5.05,     51.48,      5.06,     51.51
      4.00,S205,ok,     28.62,    108.68,     15.80,     15.00,      4.00,   1144.80,   2213.78,   2213.75,     16.94,   2196.84,     16.88,   2196.87
      4.00,S209,ok,     28.98,    105.13,     16.54,     15.00,      4.00,   1159.20,   2043.52,   2043.45,     37.08,   2006.44,     37.03,   2006.42
      4.00,S213,ok,     31.02,    114.95,     16.19,     30.00,      2.00,    620.40,    562.78,    562.74,      6.17,    556.61,      6.13,    556.61
      4.00,S217,ok,     24.42,     81.41,     18.00,     15.00,      4.00,    976.80,    516.20,    516.23,     23.22,    492.98,     23.17,    493.06
      4.00,S218,ok,     13.84,     51.58,     16.10,     30.00,      2.00,    276.80,     87.82,     87.76,      6.01,     81.81,      5.97,     81.79
      4.00,S220,ok,     33.42,    118.02,     16.99,     30.00,      2.00,    668.40,    853.26,    853.16,     62.09,    791.17,     62.07,    791.09
      4.00,S223,ok,     33.17,    117.68,     16.91,     30.00,      2.00,    663.40,    670.83,    670.79,     25.70,    645.13,     25.64,    645.15
      4.00,S227,ok,     33.90,    119.34,     17.04,     30.00,      2.00,    678.00,    213.24,    213.17,      9.05,    204.19,      8.98,    204.19
      4.00,S236,ok,     15.93,     45.15,     21.17,     30.00,      2.00,    318.60,     72.23,     72.28,      6.16,     66.07,      6.14,     66.14
      4.00,S240,ok,     24.30,     85.81,     16.99,     15.00,      4.00,    972.00,    246.98,    247.02,      9.40,    237.58,      9.39,    237.63
      4.00,S248,ok,     45.08,    154.94,     17.46,     30.00,      2.00,    901.60,    248.59,    248.63,     11.98,    236.61,     11.99,    236.64
      4.00,S31,ok,     26.50,     98.53,     16.14,     30.00,      2.00,    530.00,    255.00,    255.10,      7.86,    247.14,      7.89,    247.21
      4.00,S455,ok,     46.84,    158.47,     17.73,     30.00,      2.00,    936.80,    879.69,    879.59,     68.70,    810.99,     68.65,    810.94
      4.00,S470,ok,     39.74,    134.55,     17.72,     30.00,      2.00,    794.80,    735.68,    735.58,     32.33,    703.35,     32.38,    703.20
      4.00,S509,ok,     10.34,     39.31,     15.78,     30.00,      2.00,    206.80,    151.43,    151.39,      8.83,    142.60,      8.81,    142.58
      4.00,SF11,ok,      7.80,     28.63,     16.35,     60.00,      1.00,     78.00,     40.84,     40.85,         0,     40.84,         0,     40.85
      4.00,SF202,ok,     10.44,     39.22,     15.97,     30.00,      2.00,    208.80,     59.86,     59.88,      1.70,     58.16,      1.71,     58.17
      4.00,SF232,ok,     15.34,     50.79,     18.12,     30.00,      2.00,    306.80,     67.05,     67.06,      1.68,     65.37,      1.67,     65.39
      4.00,SF453,ok,     39.47,     91.29,     25.94,     60.00,      1.00,    394.70,      5.77,      5.78,      3.01,      2.76,      3.01,      2.77
      4.00,SF514,ok,     12.18,     48.13,     15.18,     30.00,      2.00,    243.60,     92.75,     92.72,     14.88,     77.87,     14.86,     77.86
      4.00,SF525,ok,      8.90,     32.80,     16.28,     30.00,      2.00,    178.00,     56.22,     56.22,      8.28,     47.94,      8.27,     47.95
      4.00,SF570,ok,     14.72,     46.97,     18.80,     30.00,      2.00,    294.40,     77.46,     77.50,      0.52,     76.94,      0.50,     77.00
      4.00,SF578,ok,     13.44,     43.76,     18.43,     30.00,      2.00,    268.80,     31.95,     31.99,      0.26,     31.69,      0.25,     31.74
      4.00,SF590,ok,     11.44,     42.49,     16.15,     30.00,      2.00,    228.80,     63.11,     63.14,      4.27,     58.84,      4.27,     58.87
      4.00,SF94,ok,      7.22,     24.12,     17.96,     30.00,      2.00,    144.40,     49.91,     49.88,      2.99,     46.92,      2.98,     46.90
      5.00,BRT56_R,pk,     52.52,    155.10,     20.32,     15.00,      4.00,   1260.48,   2677.33,   2677.30,    663.82,   2013.51,    663.75,   2013.55
      5.00,MidValCon,pk,     13.36,     38.41,     20.87,     15.00,      4.00,    320.64,    959.91,    959.85,    188.87,    771.04,    188.84,    771.01
      5.00,BRT56_R,ok,     52.52,    163.52,     19.27,     15.00,      4.00,   2100.80,   2804.04,   2804.07,    442.52,   2361.52,    442.51,   2361.56
      5.00,MidValCon,ok,     13.36,     40.65,     19.72,     15.00,      4.00,    534.40,    520.92,    521.00,     24.49,    496.43,     24.51,    496.49
      6.00,S451X,pk,     21.64,     38.20,     33.99,     30.00,      2.00,    259.68,      0.76,      0.75,         0,      0.76,         0,      0.75
      6.00,S472X,pk,     34.39,     66.87,     30.86,     30.00,      2.00,    412.68,     52.79,     52.80,         0,     52.79,         0,     52.80
      6.00,S473X,pk,     42.74,    109.25,     23.47,     30.00,      2.00,    512.88,    472.93,    472.93,    275.55,    197.38,    275.57,    197.36
      7.00,Blue,pk,     38.08,    103.36,     22.11,     15.00,      4.00,    913.92,   5034.48,   5034.46,    974.56,   4059.92,    974.55,   4059.91
      7.00,Green,pk,     28.64,     93.54,     18.37,     15.00,      4.00,    687.36,   4733.12,   4733.07,    403.06,   4330.06,    403.02,   4330.05
      7.00,Red,pk,     47.22,    120.72,     23.47,     15.00,      4.00,   1133.28,  12629.18,  12629.14,   3154.30,   9474.88,   3154.29,   9474.85
      7.00,Sline,pk,      4.02,     20.58,     11.72,     15.00,      4.00,     96.48,    309.38,    309.38,      7.31,    302.07,      7.31,    302.07
      7.00,Blue,ok,     38.08,    103.36,     22.11,     15.00,      4.00,   1523.20,   6050.01,   6050.06,    872.16,   5177.85,    872.16,   5177.90
      7.00,Green,ok,     28.64,     93.54,     18.37,     15.00,      4.00,   1145.60,   6867.61,   6867.58,    491.11,   6376.50,    491.09,   6376.49
      7.00,Red,ok,     47.22,    120.72,     23.47,     15.00,      4.00,   1888.80,   8981.34,   8981.38,   1090.28,   7891.06,   1090.29,   7891.09
      7.00,Sline,ok,      4.02,     20.58,     11.72,     15.00,      4.00,    160.80,    451.63,    451.64,      6.56,    445.07,      6.56,    445.08
      8.00,RCRT_OGPN,pk,    162.16,    245.34,     39.66,     30.00,      2.00,   1945.92,   8802.01,   8801.97,   5322.85,   3479.16,   5322.81,   3479.16
      8.00,RCRT_OGPN,ok,    162.16,    245.34,     39.66,     60.00,      1.00,   1621.60,   4504.79,   4504.81,   2105.78,   2399.01,   2105.82,   2398.99
      9.00,630X,pk,      9.86,     40.51,     14.60,     10.00,      6.00,    354.96,   1341.96,   1341.91,    520.70,    821.26,    520.69,    821.22
      9.00,M830X_ARPT,pk,     11.28,     27.28,     24.81,     30.00,      2.00,    135.36,     15.23,     15.25,      2.28,     12.95,      2.27,     12.98
      9.00,UVX,pk,     22.92,     79.21,     17.36,      6.00,     10.00,   1375.20,   7241.60,   7241.59,   1115.84,   6125.76,   1115.82,   6125.77
      9.00,630X,ok,      9.86,     43.11,     13.72,     10.00,      6.00,    591.60,    662.08,    662.10,     29.65,    632.43,     29.68,    632.42
      9.00,M830X_ARPT,ok,     11.28,     29.37,     23.04,     30.00,      2.00,    225.60,     30.97,     30.98,      1.58,     29.39,      1.59,     29.39
      9.00,UVX,ok,     22.92,     83.73,     16.42,     10.00,      6.00,   1375.20,   3398.75,   3398.69,     95.06,   3303.69,     95.05,   3303.64
