STOPID,SegID,Direction
424240_4537660,0015_322.0,EB
430340_4510120,2274_000.9,EB
420580_4469900,2883_008.5,EB
374300_4196520,0089_137.0,EB
585740_4457360,1548_004.3,EB
434880_4430980,2821_000.8,EB
445000_4453900,3032_000.0,EB
380040_4469300,0036_040.8,EB
413360_4498340,2043_000.0,EB
443060_4460940,2960_003.4,EB
431880_4472400,2918_001.0,EB
469440_4407000,2495_013.0,EB
375460_4297620,0133_001.7,EB
417240_4483360,WFRC_8001,EB
453040_4495260,3128_000.0,EB
627860_4524800,0191_387.3,EB
424440_4503260,UTA_2010,EB
421400_4495820,2105_000.5,EB
649860_4297100,1700_001.3,EB
647160_4297160,1700_001.3,EB
314120_4396280,1958_032.6,EB
434220_4425340,MAG_6462,EB
449420_4356080,0089_262.2,EB
316720_4174140,1773_000.0,EB
383480_4312080,0099_000.4,EB
418300_4576460,WFRC_8073,EB
441740_4458520,0089_337.9,EB
364020_4353040,1922_003.6,EB
266340_4123740,0018_011.2,EB
514580_4385260,1330_000.3,EB
421040_4526300,0067_004.1,EB
418560_4619280,0023_008.0,EB
420640_4549060,1462_002.3,EB
431240_4423680,MAG_6421,EB
360440_4511840,0080_076.4,EB
406300_4573260,WFRC_8203,EB
417300_4574900,3462_000.2,EB
419020_4502300,2040_013.6,EB
416620_4502320,2240_002.0,EB
431120_4620280,1240_000.0,EB
334620_4271060,1034_010.9,EB
418000_4565520,WFRC_8206,EB
426740_4340340,0028_000.0,EB
439960_4431800,MAG_6111,EB
622220_4483320,2787_001.0,EB
430320_4619700,1220_000.0,EB
410880_4468460,MAG_6718,EB
361060_4238320,0153_003.1,EB
378540_4310540,1904_045.5,EB
410100_4183840,1660_010.7,EB
275080_4111760,3190_009.4,EB
600380_4473240,0121_022.7,EB
411460_4488900,WFRC_8372,EB
605220_4267820,0313_002.3,EB
508800_4504600,0150_030.0,EB
414780_4507320,2242_000.0,EB
415380_4483780,WFRC_8126,EB
415520_4488920,2060_004.0,EB
440900_4457720,2976_000.0,EB
336620_4163620,1800_000.0,EB
512340_4390680,0157_001.4,EB
437620_4461000,2960_000.0,EB
431480_4263020,0025_003.9,EB
642580_4223300,0191_086.1,EB
440360_4438900,MAG_6396,EB
457620_4501960,2613_003.0,EB
423380_4310780,0024_000.0,EB
413420_4507200,2233_002.0,EB
389120_4485660,0036_053.0,EB
511480_4383020,1310_006.9,EB
422760_4503000,0266_002.2,EB
270260_4107620,0018_000.0,EB
621060_4476840,0040_141.4,EB
352880_4362180,1952_000.5,EB
425340_4612620,Cache_4022,EB
420380_4472320,MAG_6139,EB
412900_4464600,MAG_6783,EB
427220_4486460,UTA_2001,EB
430300_4476000,0092_003.9,EB
587020_4458560,1545_005.8,EB
433620_4431560,MAG_6417,EB
421720_4471180,MAG_6691,EB
427440_4511340,2266_007.8,EB
433400_4424620,MAG_6459,EB
426160_4490660,2177_000.0,EB
516700_4384120,1344_000.0,EB
410940_4462180,MAG_6328,EB
414280_4488380,WFRC_8407,EB
652700_4437840,2778_000.0,EB
404980_4163840,0012_021.7,EB
403380_4615220,1122_005.0,EB
406560_4550860,1485_000.0,EB
419000_4497460,2040_010.6,EB
428500_4513240,0282_002.4,EB
427920_4468620,MAG_6078,EB
415380_4545920,1472_000.7,EB
358180_4374540,1958_000.0,EB
430240_4497340,2116_003.6,EB
410920_4470100,MAG_6787,EB
405940_4568280,WFRC_8437,EB
414640_4553000,WFRC_8423,EB
421360_4466380,MAG_6654,EB
412900_4464600,MAG_6349,EB
418680_4564860,0089_414.5,EB
423260_4521600,0089_385.2,EB
416240_4502300,2240_001.8,EB
405760_4291600,2551_000.4,EB
429840_4508620,2270_003.0,EB
587320_4455820,2730_001.0,EB
429520_4504360,2228_000.5,EB
520620_4211380,1676_034.4,EB
424760_4502160,2142_002.6,EB
418420_4563480,3400_000.3,EB
444200_4442860,2846_000.3,EB
400740_4650600,0015_398.8,EB
360880_4354720,0006_085.9,EB
586400_4458580,1545_005.4,EB
442880_4445580,MAG_6481,EB
429240_4332840,0137_000.0,EB
419740_4491820,2080_001.5,EB
634800_4478320,2764_003.8,EB
483900_4551980,0080_184.1,EB
422520_4606580,1170_000.5,EB
277880_4100760,Dixie_5057,EB
424920_4501880,0089_372.0,EB
460620_4454060,MAG_6500,EB
412400_4493520,WFRC_8327,EB
316840_4178100,1778_003.0,EB
514740_4383460,0055_000.0,EB
346240_4235780,1004_000.0,EB
268800_4111880,0008_001.2,EB
393600_4616660,0102_009.4,EB
429480_4567260,0039_013.8,EB
412100_4590360,UTA_9504,EB
449340_4375200,2488_001.8,EB
422800_4477860,0015_285.1,EB
406320_4618480,0102_018.3,EB
424760_4574720,3462_005.4,EB
423880_4497040,2140_000.0,EB
424020_4508660,2128_005.9,EB
418380_4562320,0079_003.6,EB
426000_4512560,2178_006.0,EB
430340_4504340,2186_003.7,EB
315480_4168140,0015_056.0,EB
445000_4454920,3032_000.9,EB
316040_4172500,0056_060.2,EB
279000_4114200,3153_001.1,EB
432180_4617880,1190_003.7,EB
443680_4455080,3042_001.6,EB
263680_4114440,3189_000.7,EB
311140_4285320,1024_013.3,EB
607440_4538240,1374_000.0,EB
425780_4396940,1814_004.3,EB
427420_4496700,2230_000.4,EB
431380_4427760,MAG_6452,EB
330860_4232160,1001_016.0,EB
425580_4472360,2937_004.1,EB
339200_4190860,0271_000.0,EB
441480_4458520,2980_001.3,EB
275660_4115480,Dixie_5031,EB
276120_4115500,Dixie_5031,EB
419840_4502300,0266_000.3,EB
621500_4480100,0121_038.3,EB
425280_4513040,2322_003.5,EB
441740_4437460,0164_001.1,EB
416060_4464460,MAG_6615,EB
271140_4107920,Dixie_5037,EB
318960_4181700,1784_008.5,EB
423160_4523800,1384_001.6,EB
435500_4468880,2902_001.1,EB
436220_4476000,0092_007.6,EB
412480_4485340,2030_008.2,EB
318140_4174000,0130_003.6,EB
391640_4628360,0084_032.4,EB
454000_4508020,2627_000.1,EB
557640_4467460,0087_019.2,EB
420220_4471580,MAG_6797,EB
427740_4499200,2102_003.0,EB
287760_4113620,3188_000.0,EB
404360_4286740,0118_012.8,EB
393220_4505480,0036_066.1,EB
387680_4487960,2665_001.3,EB
393220_4505460,0080_098.6,EB
460620_4454060,2824_005.9,EB
423540_4537680,UTA_1004,EB
604640_4222360,2444_000.1,EB
417280_4488620,0175_000.4,EB
410100_4491940,WFRC_8310,EB
463080_4503400,0248_004.5,EB
419520_4545440,1452_000.9,EB
468100_4482520,3113_001.0,EB
305280_4232680,1001_000.0,EB
476260_4498820,0032_012.4,EB
410620_4551580,0193_001.0,EB
423380_4310780,2565_000.0,EB
395240_4621560,1119_000.8,EB
420700_4508540,0201_015.3,EB
425500_4511360,2306_000.6,EB
441600_4454640,3008_000.0,EB
425560_4513920,2344_000.2,EB
374980_4494540,2655_000.2,EB
409660_4459760,MAG_6344,EB
272700_4110100,0015_008.7,EB
376740_4495360,0138_010.6,EB
427260_4497440,2084_000.0,EB
415240_4596200,0013_001.8,EB
426200_4486400,2072_000.1,EB
411680_4499160,2150_000.8,EB
318500_4172320,1767_000.2,EB
429880_4511420,2292_006.8,EB
419020_4500680,0173_006.3,EB
586480_4461500,1596_001.6,EB
427020_4495780,2092_001.5,EB
427420_4509520,2254_005.2,EB
443660_4453460,3042_000.5,EB
418980_4641080,0142_008.5,EB
444500_4460520,3040_002.5,EB
428580_4491720,2081_000.0,EB
449500_4258060,3271_000.0,EB
427720_4486400,2072_001.1,EB
425040_4513300,0186_002.1,EB
432480_4641520,0091_040.0,EB
415000_4471040,MAG_6649,EB
629280_4109100,2406_000.0,EB
427800_4495880,2092_002.0,EB
437560_4435860,MAG_6115,EB
414100_4602860,0038_000.5,EB
426880_4505800,2180_002.4,EB
421020_4378960,1834_000.0,EB
458660_4508300,2638_002.9,EB
384340_4478320,0036_047.5,EB
424580_4502160,2142_002.5,EB
463500_4503840,2586_000.5,EB
330900_4231320,1002_000.5,EB
426860_4504380,2180_001.5,EB
432600_4504320,0215_001.8,EB
429360_4509520,2284_000.5,EB
435440_4465040,MAG_6079,EB
652700_4193120,0491_004.3,EB
427740_4488520,2068_002.9,EB
410440_4460560,MAG_6044,EB
419000_4497460,2104_002.2,EB
395240_4621560,1080_000.0,EB
424800_4513780,2148_006.8,EB
382260_4270060,2524_000.0,EB
660420_4120700,0162_021.9,EB
426000_4513520,2328_001.3,EB
432140_4617040,Cache_4045,EB
440880_4453040,3000_000.0,EB
430680_4624840,0091_029.5,EB
419860_4506320,2168_002.6,EB
368080_4351400,1926_001.0,EB
429080_4421600,MAG_6000,EB
425960_4509540,2178_004.1,EB
373660_4349840,0050_097.8,EB
411720_4495920,2036_000.6,EB
423400_4640700,0142_011.3,EB
261520_4109180,Dixie_5021,EB
416660_4506360,2246_002.0,EB
414400_4482560,2153_001.4,EB
328300_4232220,1001_014.4,EB
395400_4378960,0132_008.6,EB
419560_4468380,2881_011.2,EB
266860_4109640,3166_003.9,EB
620680_4480080,0121_037.8,EB
442000_4457720,0089_337.2,EB
268260_4104780,3145_000.0,EB
406560_4565420,WFRC_8460,EB
441080_4609060,1168_000.0,EB
430420_4621760,1220_001.4,EB
440880_4453040,3054_000.0,EB
426200_4483700,2044_001.1,EB
424300_4512820,2350_000.4,EB
437780_4443980,0077_002.0,EB
445240_4453040,0089_333.1,EB
439240_4463420,2968_000.5,EB
600020_4471620,2748_000.0,EB
422580_4509580,2254_002.2,EB
418840_4483720,0154_003.2,EB
277100_4114280,Dixie_5143,EB
424180_4508660,0201_017.6,EB
430860_4632200,0091_034.0,EB
408480_4567840,WFRC_8438,EB
420720_4557860,3345_000.0,EB
417080_4468420,2889_000.0,EB
424920_4502980,0266_003.5,EB
477880_4495560,0035_001.0,EB
441280_4436440,2862_002.9,EB
418040_4545900,1458_003.4,EB
445580_4447320,2987_001.7,EB
521860_4450940,0040_067.6,EB
442180_4392720,0132_043.1,EB
431000_4426160,2871_000.3,EB
419740_4633200,1186_004.3,EB
416940_4573000,3455_000.6,EB
422320_4482940,UTA_9556,EB
432220_4620240,1196_000.0,EB
437360_4464240,0241_000.0,EB
459700_4395380,2470_000.0,EB
426360_4502980,0071_015.7,EB
409680_4495880,WFRC_8293,EB
424300_4489340,2073_000.0,EB
428480_4511320,2306_002.5,EB
590860_4476360,0121_015.4,EB
536700_4375200,0123_000.0,EB
579300_4456880,1545_000.0,EB
424700_4504400,2148_001.1,EB
412040_4586140,0015_351.9,EB
430580_4615820,1191_000.0,EB
426200_4493400,0209_013.1,EB
424780_4511360,2148_005.5,EB
427940_4513500,2076_007.5,EB
431640_4429380,2850_000.0,EB
417040_4500700,0173_005.0,EB
415060_4508840,WFRC_8258,EB
441920_4454200,3038_000.0,EB
414200_4558040,0026_000.2,EB
427920_4468620,2880_002.0,EB
426360_4502980,0071_016.5,EB
331420_4121400,3224_009.6,EB
441660_4464240,2966_003.1,EB
384040_4494180,UDOT_7080,EB
430580_4620720,1228_000.0,EB
430360_4508580,2270_003.3,EB
436380_4431500,2873_000.0,EB
424080_4514980,0089_380.7,EB
448000_4445540,0089_327.9,EB
586380_4460180,1594_000.0,EB
377560_4305880,0015_158.3,EB
289900_4115980,Dixie_5075,EB
426200_4486620,2072_000.0,EB
423800_4413620,1828_000.0,EB
410160_4500800,WFRC_8139,EB
411540_4595900,0015_362.0,EB
342160_4168520,0143_021.4,EB
375320_4495400,0138_009.7,EB
444120_4438420,0198_011.5,EB
425040_4513540,2328_000.7,EB
435560_4470560,2902_002.1,EB
464960_4483740,3101_000.5,EB
450320_4584220,0039_036.1,EB
449140_4376160,0132_054.5,EB
440920_4456920,2982_001.1,EB
425680_4523080,1389_000.8,EB
409540_4514660,WFRC_8183,EB
423680_4514260,2364_000.6,EB
631640_4127340,0162_001.8,EB
434040_4333040,0137_003.3,EB
439340_4453960,2998_000.8,EB
493900_4485000,0035_015.1,EB
412960_4507180,WFRC_8157,EB
446140_4447320,MAG_6083,EB
267840_4109780,3164_002.61,EB
576240_4446440,1300_068.1,EB
424320_4513540,2328_000.3,EB
417000_4574720,3466_000.1,EB
429060_4615220,1181_001.1,EB
451300_4372600,0132_057.5,EB
594640_4124720,0261_000.9,EB
266440_4108300,3235_000.0,EB
415360_4544720,1435_001.5,EB
422760_4495920,2114_000.0,EB
642440_4312280,1714_000.0,EB
277660_4110780,3158_005.3,EB
443220_4454660,3008_001.0,EB
478720_4377120,1614_017.4,EB
440920_4456120,3012_000.0,EB
466440_4485360,3118_004.8,EB
442080_4440420,MAG_6497,EB
413280_4489780,2071_002.1,EB
272480_4110220,Dixie_5038,EB
399340_4282220,0258_000.0,EB
516440_4393200,0157_004.8,EB
405920_4293980,0070_040.3,EB
429540_4475360,2940_000.4,EB
441020_4378720,2481_000.0,EB
502280_4354320,0031_047.2,EB
409860_4459760,MAG_6545,EB
433760_4622260,1244_000.4,EB
419080_4562540,3408_000.9,EB
415000_4470800,MAG_6645,EB
580780_4468160,1584_004.1,EB
418260_4506340,2246_003.0,EB
419120_4563920,3408_001.7,EB
444220_4431020,3041_000.0,EB
431860_4495180,2220_000.0,EB
444680_4442160,0015_257.6,EB
274980_4104080,3152_001.6,EB
418900_4559020,3346_000.0,EB
414740_4455640,MAG_6570,EB
287260_4629740,1056_013.2,EB
626940_4270420,1705_000.0,EB
422580_4478380,2046_002.3,EB
421160_4465000,2909_000.0,EB
317740_4172420,1772_000.2,EB
330820_4185860,1792_000.0,EB
416800_4518380,2374_000.6,EB
423480_4504400,2118_004.8,EB
437760_4459360,0114_005.3,EB
390920_4488320,2681_000.5,EB
427740_4489320,2068_003.4,EB
421360_4466380,MAG_6711,EB
415360_4544720,1472_000.0,EB
406100_4607820,0013_013.4,EB
476060_4305520,0010_010.2,EB
619020_4481660,2728_026.9,EB
429400_4622420,1214_001.8,EB
419280_4545420,0015_328.7,EB
646100_4184240,0191_066.3,EB
409320_4487900,2030_002.7,EB
382820_4330900,1912_005.4,EB
423720_4504380,2172_009.9,EB
316920_4169840,1760_000.0,EB
439360_4456060,2998_002.3,EB
444960_4451100,2999_000.6,EB
425380_4493420,2088_000.0,EB
422100_4474840,MAG_6678,EB
551900_4472620,1572_000.0,EB
428060_4512540,0282_000.1,EB
339720_4191220,0271_000.4,EB
437540_4434380,0115_000.9,EB
440840_4455900,0015_266.5,EB
420540_4564360,3412_001.6,EB
466500_4480100,3118_002.3,EB
431200_4614360,1190_000.0,EB
410200_4506980,2238_001.8,EB
587240_4465020,2732_000.0,EB
553220_4445980,0040_088.0,EB
446280_4448780,2848_001.6,EB
427260_4497440,2116_001.7,EB
446600_4437200,3059_000.0,EB
435860_4551900,0084_096.5,EB
391480_4502740,0036_064.0,EB
409680_4495880,WFRC_8298,EB
459020_4507760,2636_002.4,EB
429120_4491720,2089_001.2,EB
424240_4628100,1186_000.0,EB
419760_4494120,2085_003.4,EB
317260_4179320,1787_000.0,EB
428140_4399600,0028_042.2,EB
410540_4626920,0030_095.7,EB
424400_4522420,1380_001.2,EB
426200_4486620,2062_000.0,EB
413140_4545540,1465_000.0,EB
274500_4108980,3159_001.5,EB
427980_4394940,1823_000.4,EB
418860_4562300,WFRC_8030,EB
427280_4472920,0089_351.8,EB
418400_4306340,0024_003.6,EB
420400_4569960,3438_001.7,EB
416400_4567980,WFRC_8267,EB
427900_4509520,2254_005.5,EB
309480_4174740,UDOT_7045,EB
628940_4497280,0191_365.2,EB
408240_4459820,MAG_6218,EB
441820_4442460,MAG_6277,EB
473140_4505600,2592_002.4,EB
422420_4470280,MAG_6674,EB
630880_4265840,1692_000.9,EB
420640_4502280,0266_000.8,EB
417440_4503920,2164_002.0,EB
436000_4473980,2961_001.0,EB
455240_4646580,0243_000.0,EB
415760_4500700,2141_000.0,EB
432040_4439120,MAG_6415,EB
412420_4563680,3320_001.8,EB
418040_4566340,0039_006.0,EB
439620_4567980,0039_021.4,EB
278740_4112300,3228_000.0,EB
430580_4469900,0145_006.6,EB
311140_4177040,UDOT_7008,EB
461120_4503780,0248_003.3,EB
423380_4482660,WFRC_8425,EB
413340_4494300,2123_000.0,EB
370880_4164460,0089_113.3,EB
409400_4487980,2060_000.0,EB
405920_4290980,2552_000.2,EB
439380_4442340,MAG_6367,EB
441720_4456460,2993_000.7,EB
417020_4547520,WFRC_8241,EB
585680_4461480,1596_001.1,EB
622260_4481740,2787_000.0,EB
431320_4628800,Cache_4009,EB
440120_4456920,2982_000.6,EB
418860_4571300,0235_002.0,EB
605220_4267820,0313_008.0,EB
466820_4643940,UDOT_7034,EB
424540_4512340,0270_000.6,EB
425360_4525220,1410_002.3,EB
368600_4156100,0089_107.8,EB
425020_4632980,0218_004.5,EB
418220_4548160,0232_000.9,EB
417240_4483780,2039_001.7,EB
420640_4501900,0068_052.1,EB
478420_4381460,1614_019.8,EB
406600_4555880,1506_000.5,EB
447140_4442680,MAG_6490,EB
420580_4469160,2885_000.0,EB
439780_4458960,MAG_6308,EB
512400_4389200,1307_000.0,EB
274580_4102080,Dixie_5182,EB
432160_4597840,1162_000.0,EB
454620_4545440,0084_111.3,EB
408240_4491180,2034_000.0,EB
419120_4511400,2292_000.0,EB
413380_4584460,0089_427.7,EB
382080_4375880,0132_000.0,EB
416020_4573020,0089_419.3,EB
418460_4307080,0260_000.5,EB
439340_4458520,2975_002.4,EB
416140_4461320,MAG_6603,EB
463420_4517380,2604_000.0,EB
432700_4614340,1190_001.2,EB
447840_4439120,MAG_6195,EB
429400_4622420,1212_000.5,EB
424740_4501880,2140_003.2,EB
410160_4499540,WFRC_8284,EB
473340_4482700,3100_029.5,EB
628940_4127680,0191_026.0,EB
421020_4545000,1456_000.2,EB
407240_4463060,MAG_6512,EB
441280_4455200,2975_000.7,EB
409560_4464780,MAG_6324,EB
425000_4509560,2254_003.7,EB
423280_4512780,UTA_9544,EB
417940_4512400,2250_002.9,EB
277480_4112260,3154_001.3,EB
429320_4620340,1214_000.5,EB
628800_4535680,0191_400.7,EB
423180_4263940,0062_038.6,EB
465680_4482540,3117_000.4,EB
408440_4469340,MAG_6806,EB
430600_4621760,0091_027.5,EB
440660_4461780,2954_001.9,EB
263320_4132080,0018_012.6,EB
381420_4610400,0083_013.1,EB
420680_4505500,0068_054.3,EB
272420_4639860,1050_047.3,EB
427840_4504380,2172_012.5,EB
422640_4467540,2933_000.0,EB
354580_4367780,1956_000.0,EB
432680_4494980,0210_001.2,EB
428240_4614060,1176_001.1,EB
407760_4506440,2232_001.0,EB
443980_4455500,3040_000.0,EB
639580_4241320,0046_000.0,EB
440460_4440740,0147_009.8,EB
515640_4383480,1342_000.2,EB
429660_4503580,2202_000.6,EB
413940_4571420,3442_003.4,EB
441360_4435360,MAG_6095,EB
415360_4490640,2071_003.6,EB
449340_4375200,0132_055.1,EB
353320_4116860,0089_076.9,EB
389680_4489620,2682_001.9,EB
392500_4251080,1998_000.0,EB
513340_4384500,1341_001.0,EB
416520_4492780,2107_004.0,EB
262460_4114540,3184_003.4,EB
449420_4357480,2499_000.3,EB
412920_4586180,0315_001.4,EB
452760_4260260,0072_009.6,EB
418580_4561160,3356_000.4,EB
425800_4379160,0028_030.0,EB
430160_4618180,1202_000.2,EB
432840_4430280,MAG_6287,EB
438580_4268500,2554_000.0,EB
281100_4097700,Dixie_5134,EB
432580_4618080,1192_000.6,EB
357680_4114580,0089_073.9,EB
426480_4512560,2356_000.0,EB
423460_4484460,UTA_7593,EB
270620_4111060,3190_006.2,EB
620700_4479280,2790_000.0,EB
450160_4241940,3260_002.0,EB
443040_4460140,2969_000.0,EB
424760_4509560,2254_003.5,EB
424280_4461480,2903_000.5,EB
274040_4103960,Dixie_5048,EB
437760_4442340,MAG_6405,EB
415080_4510420,WFRC_8158,EB
417280_4490580,0154_009.6,EB
419780_4494920,2207_000.5,EB
415380_4545920,1458_001.8,EB
438900_4458560,0015_267.9,EB
406480_4629780,1133_001.0,EB
587100_4476320,1550_017.8,EB
407220_4504040,WFRC_8145,EB
365660_4210440,0020_010.0,EB
410000_4491120,2030_000.2,EB
628960_4508920,0191_376.4,EB
414160_4487740,0085_008.9,EB
416580_4635160,0142_000.0,EB
424480_4505820,0171_010.4,EB
454020_4504760,0224_008.8,EB
276580_4105260,Dixie_5154,EB
428080_4513760,2340_002.0,EB
432200_4428360,MAG_6454,EB
237240_4327400,0006_000.7,EB
441720_4460140,2964_002.5,EB
414140_4593060,WFRC_8053,EB
297420_4125160,0017_001.2,EB
420560_4564820,WFRC_8209,EB
427200_4424880,2851_000.0,EB
420420_4482160,2038_000.9,EB
253780_4117940,3140_015.6,EB
408020_4487100,WFRC_8381,EB
457340_4370420,0117_008.5,EB
429420_4500460,2184_000.0,EB
420580_4495400,UTA_3003,EB
414220_4505560,0171_004.0,EB
270540_4098200,0007_002.4,EB
432840_4432600,2869_000.0,EB
425060_4514260,2336_000.0,EB
420060_4573140,3437_000.6,EB
433140_4626500,1268_002.5,EB
392640_4256400,0089_178.9,EB
410940_4489900,WFRC_8368,EB
416480_4488640,2060_004.6,EB
421920_4515020,2365_000.9,EB
627180_4478320,0040_146.1,EB
576240_4446440,1534_032.9,EB
411580_4561260,3355_000.5,EB
438300_4433860,2862_000.5,EB
420860_4469900,MAG_6804,EB
439640_4443600,2831_001.0,EB
416440_4483780,2169_000.0,EB
444960_4447300,MAG_6082,EB
429940_4512220,2300_000.3,EB
355640_4234760,0015_108.7,EB
442620_4456720,3010_001.5,EB
424900_4312400,2563_000.0,EB
592180_4308380,1706_000.0,EB
438280_4432420,2825_001.0,EB
422140_4538900,1427_001.4,EB
427400_4508640,2266_005.9,EB
438860_4458560,0265_000.4,EB
550980_4446060,0087_000.0,EB
339060_4194360,1749_000.0,EB
425020_4512080,2316_000.0,EB
412060_4458100,MAG_6771,EB
391420_4497800,2692_007.0,EB
413760_4545940,1458_000.8,EB
410900_4469280,MAG_6717,EB
443960_4453900,3004_002.5,EB
503040_4353880,0010_046.6,EB
424720_4505820,2148_002.0,EB
431640_4429380,0141_004.1,EB
318460_4651700,0042_000.0,EB
431400_4620260,1192_002.3,EB
430780_4614260,1197_000.1,EB
354540_4364580,1953_000.0,EB
410200_4508020,WFRC_8161,EB
293880_4114260,Dixie_5084,EB
388880_4496580,2704_000.0,EB
421080_4501900,WFRC_8480,EB
348640_4104700,1850_003.8,EB
431700_4426060,MAG_6432,EB
438440_4461800,2954_000.5,EB
424820_4508300,UTA_7246,EB
423000_4504420,2172_009.5,EB
634460_4165340,2424_000.0,EB
365040_4291740,1894_000.0,EB
414980_4470200,MAG_6647,EB
405140_4292380,2549_000.5,EB
413800_4574940,0126_018.7,EB
550300_4465640,0087_005.9,EB
448020_4445180,2860_000.0,EB
409740_4482740,2031_002.2,EB
424600_4491380,0089_365.5,EB
424880_4474780,MAG_6255,EB
274220_4101180,Dixie_5140,EB
430100_4468280,MAG_6870,EB
414080_4492220,2034_003.8,EB
423220_4483560,2211_000.0,EB
579740_4449780,1551_000.0,EB
421460_4521620,1392_001.2,EB
407300_4629780,1118_000.0,EB
429540_4472360,2932_000.0,EB
439240_4462640,2986_001.5,EB
518040_4382480,0055_002.5,EB
421080_4556460,0089_408.1,EB
576240_4448420,0040_103.0,EB
443740_4441600,2844_000.0,EB
579000_4449780,0040_104.9,EB
440900_4453940,0114_001.2,EB
410000_4491120,2030_000.7,EB
318780_4253780,1026_000.0,EB
277440_4111680,3158_006.6,EB
517140_4384460,1340_000.0,EB
422140_4538900,1427_000.9,EB
440060_4460980,2960_001.5,EB
430740_4627380,Cache_4054,EB
626920_4270600,1705_000.3,EB
277060_4112680,3213_000.3,EB
421640_4606660,1170_000.0,EB
432740_4504320,2190_004.2,EB
522620_4229720,1676_056.9,EB
416620_4502320,2160_002.0,EB
410220_4510460,2289_000.0,EB
458200_4508680,0040_000.5,EB
421380_4468360,2881_012.4,EB
419980_4505520,0171_007.6,EB
445760_4442320,3035_003.2,EB
411720_4494340,WFRC_8330,EB
423480_4511100,0015_305.9,EB
418140_4547560,0232_000.3,EB
422480_4535320,1459_001.5,EB
390920_4488320,2690_001.4,EB
392100_4487560,2692_000.6,EB
400040_4276240,2530_007.0,EB
480780_4492300,0035_004.1,EB
415620_4463340,MAG_6811,EB
424920_4522400,1389_000.1,EB
387900_4499340,0138_018.2,EB
415600_4503940,2172_004.9,EB
420740_4512620,2250_004.6,EB
318340_4177160,1783_001.0,EB
421400_4500660,0173_007.7,EB
408580_4572420,0134_007.4,EB
418240_4503920,2094_010.0,EB
438420_4330220,0137_007.1,EB
406000_4610060,1116_000.0,EB
442180_4440520,MAG_6250,EB
414880_4549780,WFRC_8481,EB
427760_4501240,0152_000.7,EB
409160_4562120,3362_000.5,EB
579740_4449780,1552_000.5,EB
425280_4483700,2044_000.6,EB
409120_4468500,MAG_6808,EB
409080_4557500,0097_002.0,EB
419760_4494120,WFRC_8487,EB
408740_4485240,2030_005.8,EB
431900_4622340,1212_002.0,EB
447840_4440760,0147_014.4,EB
426240_4497020,2091_000.4,EB
424060_4511620,2128_007.8,EB
586660_4157740,0095_083.5,EB
424280_4539240,0106_008.3,EB
432340_4623560,1267_001.1,EB
445100_4440140,3062_000.6,EB
252120_4183500,0056_015.6,EB
400160_4602640,1106_000.0,EB
591280_4162820,0275_000.7,EB
420120_4464860,MAG_6755,EB
423200_4527400,1430_000.0,EB
425040_4513780,2330_003.7,EB
414740_4456420,MAG_6572,EB
414400_4482560,2189_000.5,EB
418520_4558760,0089_410.7,EB
516380_4301720,0070_122.8,EB
526360_4377040,0006_249.1,EB
426900_4502000,0152_000.0,EB
592180_4455800,2760_000.0,EB
432860_4554920,1978_009.6,EB
429620_4427720,0141_002.2,EB
420600_4497440,0068_049.3,EB
428580_4622440,1212_000.0,EB
391300_4488540,2671_001.3,EB
513340_4384500,1341_001.2,EB
423980_4523780,0093_000.1,EB
415340_4458880,MAG_6814,EB
443980_4455500,0189_002.9,EB
428320_4394940,0028_040.2,EB
423660_4475920,MAG_6073,EB
401780_4616760,1110_008.0,EB
443760_4442420,3070_000.0,EB
424300_4489340,2061_000.0,EB
269880_4106560,3174_000.1,EB
416520_4491880,2205_001.2,EB
423680_4482020,0140_000.8,EB
434920_4428560,0015_246.9,EB
430600_4621780,1234_000.0,EB
517180_4209080,1676_005.3,EB
268980_4111860,0018_003.1,EB
309320_4173120,1740_000.0,EB
358260_4647360,1064_002.6,EB
422180_4467540,2878_000.0,EB
408400_4563760,0134_002.0,EB
423980_4463180,0068_026.9,EB
488600_4327860,0010_027.5,EB
411580_4514640,WFRC_8186,EB
426000_4512080,2316_000.6,EB
421400_4495820,2066_008.6,EB
518840_4383280,1324_000.7,EB
424540_4512580,0089_378.8,EB
458460_4475020,0189_022.0,EB
426140_4485040,2045_000.0,EB
413200_4484640,2153_004.0,EB
412060_4493380,0209_004.4,EB
239380_4417680,2640_000.0,EB
424000_4525240,1418_000.9,EB
331580_4231320,0130_042.5,EB
420900_4503620,2047_000.7,EB
412780_4586880,1085_000.0,EB
412820_4594280,1085_005.4,EB
415380_4484600,2035_004.3,EB
451580_4510900,2605_000.7,EB
434460_4430980,MAG_6295,EB
299400_4114580,3197_000.0,EB
403920_4289600,0070_037.1,EB
413360_4470540,MAG_6627,EB
427420_4510440,2266_007.2,EB
437100_4468120,2996_000.1,EB
430760_4619680,1197_004.4,EB
429380_4510420,2284_001.1,EB
584200_4461460,1596_000.2,EB
382900_4312000,0099_000.0,EB
527940_4464580,0035_044.9,EB
460720_4484700,3134_000.0,EB
437580_4462640,0114_007.1,EB
640100_4451560,0045_019.7,EB
405920_4291600,2551_000.5,EB
497900_4242880,0024_097.8,EB
420880_4518840,0068_062.6,EB
439340_4458520,0265_000.7,EB
418880_4572120,0235_002.6,EB
418700_4555820,1508_000.7,EB
418100_4560860,3361_000.0,EB
