Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings,scenario_id
4.0,O614,pk,17.94,52.5,20.5,30.0,2.0,215.28,51.19,51.22,0.56,50.63,0.56,50.66,ShiftP05
4.0,O615,pk,15.08,43.7,20.7,30.0,2.0,180.96,261.34,261.32,23.17,238.17,23.16,238.16,ShiftP05
4.0,O626,pk,28.38,76.72,22.19,30.0,2.0,340.56,152.08,152.08,12.6,139.48,12.61,139.47,ShiftP05
4.0,O627,pk,18.58,54.97,20.28,30.0,2.0,222.96,91.81,91.77,10.06,81.75,10.04,81.73,ShiftP05
4.0,O628,pk,12.92,44.0,17.62,30.0,2.0,155.04,99.71,99.71,15.88,83.83,15.9,83.81,ShiftP05
4.0,O630,pk,48.72,97.88,29.87,60.0,1.0,292.32,232.99,232.94,23.06,209.93,23.01,209.93,ShiftP05
4.0,O640,pk,35.1,110.69,19.03,30.0,2.0,421.2,565.71,565.65,137.99,427.72,137.9,427.75,ShiftP05
4.0,O667,pk,2.75,9.46,17.44,30.0,2.0,33.0,0.78,0.78,0.0,0.78,0.0,0.78,ShiftP05
4.0,OF605,pk,14.18,48.56,17.52,60.0,1.0,85.08,141.36,141.35,8.21,133.15,8.21,133.14,ShiftP05
4.0,OF618,pk,14.04,42.0,20.06,30.0,2.0,168.48,90.91,90.91,10.08,80.83,10.09,80.82,ShiftP05
4.0,OF620,pk,16.66,44.97,22.23,30.0,2.0,199.92,95.49,95.44,8.77,86.72,8.76,86.68,ShiftP05
4.0,OF638,pk,13.4,34.23,23.49,60.0,1.0,80.4,13.82,13.82,0.1,13.72,0.1,13.72,ShiftP05
4.0,S002,pk,8.42,39.15,12.9,15.0,4.0,202.08,1008.07,1008.06,121.73,886.34,121.72,886.34,ShiftP05
4.0,S004,pk,23.85,79.47,18.01,30.0,2.0,286.2,790.67,790.63,35.15,755.52,35.14,755.49,ShiftP05
4.0,S009,pk,19.62,72.49,16.24,15.0,4.0,470.88,1173.17,1173.15,31.34,1141.83,31.35,1141.8,ShiftP05
4.0,S017,pk,15.42,61.53,15.04,30.0,2.0,185.04,534.06,534.05,70.03,464.03,70.02,464.03,ShiftP05
4.0,S021,pk,15.7,58.29,16.16,15.0,4.0,376.8,1292.55,1292.55,185.78,1106.77,185.75,1106.8,ShiftP05
4.0,S033,pk,12.54,36.51,20.61,15.0,4.0,300.96,339.28,339.33,14.83,324.45,14.85,324.48,ShiftP05
4.0,S035,pk,28.18,87.08,19.42,15.0,4.0,676.32,550.72,550.74,36.05,514.67,36.03,514.71,ShiftP05
4.0,S039,pk,22.92,73.59,18.69,15.0,4.0,550.08,782.34,782.33,44.28,738.06,44.28,738.05,ShiftP05
4.0,S045,pk,16.22,49.81,19.54,15.0,4.0,389.28,366.38,366.27,26.81,339.57,26.77,339.5,ShiftP05
4.0,S047,pk,25.68,79.32,19.43,30.0,2.0,308.16,249.93,249.89,10.24,239.69,10.23,239.66,ShiftP05
4.0,S054,pk,17.78,54.0,19.76,15.0,4.0,426.72,335.48,335.46,26.37,309.11,26.34,309.12,ShiftP05
4.0,S062,pk,20.26,61.47,19.78,60.0,1.0,121.56,50.3,50.27,1.08,49.22,1.05,49.22,ShiftP05
4.0,S072,pk,11.06,38.76,17.12,30.0,2.0,132.72,151.08,151.13,9.13,141.95,9.17,141.96,ShiftP05
4.0,S1,pk,21.44,85.28,15.08,15.0,4.0,514.56,1274.36,1274.35,4.73,1269.63,4.68,1269.67,ShiftP05
4.0,S200,pk,22.56,85.6,15.81,15.0,4.0,541.44,1410.0,1410.1,41.54,1368.46,41.53,1368.57,ShiftP05
4.0,S201,pk,19.42,66.63,17.49,30.0,2.0,233.04,130.18,130.21,15.99,114.19,16.0,114.21,ShiftP05
4.0,S205,pk,28.62,102.19,16.8,15.0,4.0,686.88,1708.0,1708.0,25.74,1682.26,25.74,1682.26,ShiftP05
4.0,S209,pk,28.98,99.67,17.45,15.0,4.0,695.52,1648.96,1648.89,59.35,1589.61,59.31,1589.58,ShiftP05
4.0,S213,pk,31.02,111.56,16.68,30.0,2.0,372.24,991.15,991.15,29.44,961.71,29.44,961.71,ShiftP05
4.0,S217,pk,24.42,76.68,19.11,15.0,4.0,586.08,659.18,659.16,59.97,599.21,60.0,599.16,ShiftP05
4.0,S218,pk,13.84,49.15,16.9,30.0,2.0,166.08,175.05,175.06,7.29,167.76,7.27,167.79,ShiftP05
4.0,S220,pk,33.42,110.92,18.08,30.0,2.0,401.04,1052.25,1052.17,145.37,906.88,145.31,906.86,ShiftP05
4.0,S223,pk,33.17,119.27,16.69,30.0,2.0,398.04,947.79,947.66,60.11,887.68,60.08,887.58,ShiftP05
4.0,S227,pk,33.9,112.41,18.09,30.0,2.0,406.8,332.53,332.55,29.54,302.99,29.51,303.04,ShiftP05
4.0,S236,pk,15.93,46.3,20.64,30.0,2.0,191.16,61.92,61.92,4.39,57.53,4.38,57.54,ShiftP05
4.0,S240,pk,24.3,82.38,17.7,15.0,4.0,583.2,275.81,275.83,10.82,264.99,10.84,264.99,ShiftP05
4.0,S248,pk,45.08,153.14,17.66,30.0,2.0,540.96,283.72,283.75,15.37,268.35,15.33,268.42,ShiftP05
4.0,S31,pk,26.5,94.99,16.74,30.0,2.0,318.0,237.08,237.14,12.11,224.97,12.11,225.03,ShiftP05
4.0,S455,pk,46.84,152.49,18.43,30.0,2.0,562.08,1325.08,1324.95,200.04,1125.04,200.0,1124.95,ShiftP05
4.0,S470,pk,39.74,125.08,19.06,30.0,2.0,476.88,737.6,737.55,72.99,664.61,72.93,664.62,ShiftP05
4.0,S509,pk,10.34,36.91,16.81,30.0,2.0,124.08,106.47,106.52,13.89,92.58,13.89,92.63,ShiftP05
4.0,SF11,pk,7.8,30.12,15.54,60.0,1.0,46.8,49.02,49.03,0.0,49.02,0.0,49.03,ShiftP05
4.0,SF202,pk,10.44,37.38,16.76,30.0,2.0,125.28,42.21,42.19,0.87,41.34,0.86,41.33,ShiftP05
4.0,SF232,pk,15.34,50.74,18.14,30.0,2.0,184.08,51.66,51.57,0.85,50.81,0.8,50.77,ShiftP05
4.0,SF453,pk,39.47,75.68,31.29,30.0,2.0,473.64,22.27,22.27,5.13,17.14,5.14,17.13,ShiftP05
4.0,SF514,pk,12.18,44.22,16.53,30.0,2.0,146.16,96.75,96.79,18.21,78.54,18.24,78.55,ShiftP05
4.0,SF525,pk,8.9,31.3,17.06,30.0,2.0,106.8,43.24,43.24,10.05,33.19,10.07,33.17,ShiftP05
4.0,SF570,pk,14.72,43.52,20.29,30.0,2.0,176.64,79.14,79.11,0.32,78.82,0.31,78.8,ShiftP05
4.0,SF578,pk,13.44,40.42,19.95,30.0,2.0,161.28,35.85,35.81,0.13,35.72,0.12,35.69,ShiftP05
4.0,SF590,pk,11.44,39.39,17.43,30.0,2.0,137.28,69.21,69.23,4.87,64.34,4.88,64.35,ShiftP05
4.0,SF94,pk,7.22,21.94,19.74,30.0,2.0,86.64,60.19,60.2,4.59,55.6,4.6,55.6,ShiftP05
4.0,M805_Santaquin,pk,61.64,110.05,33.61,40.0,1.5,554.76,463.17,463.13,237.33,225.84,237.32,225.81,ShiftP05
4.0,M806_EglMtn,pk,27.94,67.73,24.75,45.0,1.33,223.52,315.64,315.62,105.9,209.74,105.89,209.73,ShiftP05
4.0,M807_NoCnty,pk,22.21,65.02,20.5,40.0,1.5,199.89,583.64,583.66,213.67,369.97,213.69,369.97,ShiftP05
4.0,M822_Psn,pk,54.34,148.09,22.02,60.0,1.0,326.04,459.96,459.87,113.9,346.06,113.83,346.04,ShiftP05
4.0,MF809,pk,21.39,64.92,19.77,30.0,2.0,256.68,63.91,63.93,8.18,55.73,8.19,55.74,ShiftP05
4.0,O606,pk,4.96,13.82,21.53,360.0,0.17,4.96,0.01,0.01,0.0,0.01,0.0,0.01,ShiftP05
4.0,S513,pk,32.36,110.76,17.53,30.0,2.0,388.32,228.51,228.5,36.07,192.44,36.08,192.42,ShiftP05
4.0,S551,pk,15.23,44.32,20.62,30.0,2.0,182.76,28.08,28.08,6.29,21.79,6.29,21.79,ShiftP05
4.0,M821_5YR2023,ok,37.33,95.77,23.39,30.0,2.0,746.6,183.97,183.92,20.6,163.37,20.59,163.33,ShiftP05
4.0,M823_5RY2023,ok,19.12,60.44,18.98,30.0,2.0,382.4,192.28,192.22,11.42,180.86,11.41,180.81,ShiftP05
4.0,M831_WPr,ok,23.68,84.57,16.8,30.0,2.0,473.6,311.87,311.77,10.88,300.99,10.85,300.92,ShiftP05
4.0,M833_CntPr,ok,9.75,30.24,19.35,60.0,1.0,97.5,41.04,41.02,1.41,39.63,1.42,39.6,ShiftP05
4.0,M834_EstPr,ok,25.64,84.76,18.15,30.0,2.0,512.8,228.14,228.1,8.95,219.19,8.96,219.14,ShiftP05
4.0,M841_UVU,ok,5.32,20.63,15.47,30.0,2.0,106.4,31.39,31.33,1.02,30.37,1.01,30.32,ShiftP05
4.0,M850_StateStree,ok,45.58,161.87,16.9,15.0,4.0,1823.2,1253.66,1253.66,93.53,1160.13,93.51,1160.15,ShiftP05
4.0,M862_Orem,ok,28.28,100.6,16.87,30.0,2.0,565.6,174.22,174.29,9.01,165.21,9.05,165.24,ShiftP05
4.0,M864_Thanksgivi,ok,7.25,26.25,16.57,30.0,2.0,145.0,54.74,54.74,4.87,49.87,4.88,49.86,ShiftP05
4.0,M871_SLtoUtahCn,ok,26.46,80.12,19.82,60.0,1.0,264.6,28.78,28.78,2.3,26.48,2.3,26.48,ShiftP05
4.0,O600,ok,46.04,159.75,17.29,15.0,4.0,1841.6,699.91,699.99,45.91,654.0,45.92,654.07,ShiftP05
4.0,O601,ok,3.7,17.95,12.37,20.0,3.0,111.0,13.06,13.04,0.29,12.77,0.28,12.76,ShiftP05
4.0,O604,ok,14.0,47.43,17.71,30.0,2.0,280.0,54.2,54.16,8.93,45.27,8.92,45.24,ShiftP05
4.0,O607,ok,20.92,67.09,18.71,30.0,2.0,418.4,176.32,176.41,15.54,160.78,15.59,160.82,ShiftP05
4.0,O609,ok,42.5,135.11,18.87,30.0,2.0,850.0,156.94,156.91,19.69,137.25,19.65,137.26,ShiftP05
4.0,O612,ok,26.2,84.23,18.66,15.0,4.0,1048.0,590.11,590.12,19.65,570.46,19.68,570.44,ShiftP05
4.0,O614,ok,17.94,56.13,19.18,30.0,2.0,358.8,76.4,76.43,0.96,75.44,0.96,75.47,ShiftP05
4.0,O615,ok,15.08,45.88,19.72,30.0,2.0,301.6,79.41,79.47,5.43,73.98,5.46,74.01,ShiftP05
4.0,O626,ok,28.38,82.98,20.52,30.0,2.0,567.6,112.35,112.31,8.55,103.8,8.52,103.79,ShiftP05
4.0,O627,ok,18.58,60.02,18.57,30.0,2.0,371.6,83.15,83.12,5.64,77.51,5.63,77.49,ShiftP05
4.0,O628,ok,12.92,47.58,16.29,30.0,2.0,258.4,86.03,86.05,10.4,75.63,10.39,75.66,ShiftP05
4.0,O630,ok,48.72,108.36,26.98,60.0,1.0,487.2,202.34,202.28,13.16,189.18,13.13,189.15,ShiftP05
4.0,O640,ok,35.1,118.95,17.7,30.0,2.0,702.0,170.8,170.77,12.17,158.63,12.19,158.58,ShiftP05
4.0,O667,ok,2.75,9.93,16.62,30.0,2.0,55.0,1.48,1.48,0.01,1.47,0.01,1.47,ShiftP05
4.0,OF605,ok,14.18,52.37,16.25,60.0,1.0,141.8,64.83,64.83,4.48,60.35,4.47,60.36,ShiftP05
4.0,OF618,ok,14.04,45.02,18.71,30.0,2.0,280.8,96.68,96.62,7.34,89.34,7.34,89.28,ShiftP05
4.0,OF620,ok,16.66,48.56,20.58,30.0,2.0,333.2,82.19,82.19,8.24,73.95,8.24,73.95,ShiftP05
4.0,OF638,ok,13.4,37.45,21.47,60.0,1.0,134.0,24.72,24.71,0.16,24.56,0.16,24.55,ShiftP05
4.0,S002,ok,8.42,39.19,12.89,15.0,4.0,336.8,1057.44,1057.49,55.12,1002.32,55.13,1002.36,ShiftP05
4.0,S004,ok,23.85,85.2,16.8,30.0,2.0,477.0,686.95,686.93,12.29,674.66,12.32,674.61,ShiftP05
4.0,S009,ok,19.62,73.38,16.04,15.0,4.0,784.8,837.95,837.89,6.28,831.67,6.28,831.61,ShiftP05
4.0,S017,ok,15.42,61.75,14.98,30.0,2.0,308.4,284.23,284.23,19.95,264.28,19.95,264.28,ShiftP05
4.0,S021,ok,15.7,57.33,16.43,15.0,4.0,628.0,1017.43,1017.36,72.32,945.11,72.28,945.08,ShiftP05
4.0,S033,ok,12.54,39.88,18.87,15.0,4.0,501.6,425.9,425.89,18.71,407.19,18.69,407.2,ShiftP05
4.0,S035,ok,28.18,93.59,18.07,15.0,4.0,1127.2,541.3,541.19,27.25,514.05,27.22,513.97,ShiftP05
4.0,S039,ok,22.92,79.53,17.29,15.0,4.0,916.8,691.68,691.68,20.59,671.09,20.56,671.12,ShiftP05
4.0,S045,ok,16.22,53.68,18.13,15.0,4.0,648.8,330.13,330.1,20.87,309.26,20.9,309.2,ShiftP05
4.0,S047,ok,25.68,85.13,18.1,30.0,2.0,513.6,184.93,184.92,1.97,182.96,1.92,183.0,ShiftP05
4.0,S054,ok,17.78,57.2,18.65,15.0,4.0,711.2,297.99,297.96,17.31,280.68,17.27,280.69,ShiftP05
4.0,S062,ok,20.26,64.19,18.94,60.0,1.0,202.6,56.75,56.77,1.63,55.12,1.66,55.11,ShiftP05
4.0,S072,ok,11.06,42.16,15.74,30.0,2.0,221.2,165.8,165.82,8.51,157.29,8.53,157.29,ShiftP05
4.0,S1,ok,21.44,89.1,14.44,15.0,4.0,857.6,1459.38,1459.25,4.12,1455.26,4.03,1455.22,ShiftP05
4.0,S200,ok,22.56,93.54,14.47,15.0,4.0,902.4,1750.14,1750.09,21.97,1728.17,21.97,1728.12,ShiftP05
4.0,S201,ok,19.42,70.92,16.43,60.0,1.0,194.2,57.72,57.71,5.93,51.79,5.9,51.81,ShiftP05
4.0,S205,ok,28.62,108.68,15.8,15.0,4.0,1144.8,2178.48,2178.49,17.67,2160.81,17.66,2160.83,ShiftP05
4.0,S209,ok,28.98,105.13,16.54,15.0,4.0,1159.2,2034.76,2034.71,40.45,1994.31,40.41,1994.3,ShiftP05
4.0,S213,ok,31.02,114.95,16.19,30.0,2.0,620.4,573.94,573.94,6.81,567.13,6.81,567.13,ShiftP05
4.0,S217,ok,24.42,81.41,18.0,15.0,4.0,976.8,518.16,518.13,22.97,495.19,22.97,495.16,ShiftP05
4.0,S218,ok,13.84,51.58,16.1,30.0,2.0,276.8,94.12,94.1,7.0,87.12,6.99,87.11,ShiftP05
4.0,S220,ok,33.42,118.02,16.99,30.0,2.0,668.4,884.17,884.22,64.74,819.43,64.71,819.51,ShiftP05
4.0,S223,ok,33.17,117.68,16.91,30.0,2.0,663.4,674.22,674.23,27.73,646.49,27.72,646.51,ShiftP05
4.0,S227,ok,33.9,119.34,17.04,30.0,2.0,678.0,215.61,215.61,9.11,206.5,9.09,206.52,ShiftP05
4.0,S236,ok,15.93,45.15,21.17,30.0,2.0,318.6,72.11,72.1,6.09,66.02,6.07,66.03,ShiftP05
4.0,S240,ok,24.3,85.81,16.99,15.0,4.0,972.0,246.82,246.74,9.05,237.77,9.05,237.69,ShiftP05
4.0,S248,ok,45.08,154.94,17.46,30.0,2.0,901.6,254.14,254.15,12.5,241.64,12.47,241.68,ShiftP05
4.0,S31,ok,26.5,98.53,16.14,30.0,2.0,530.0,254.19,254.24,7.91,246.28,7.9,246.34,ShiftP05
4.0,S455,ok,46.84,158.47,17.73,30.0,2.0,936.8,935.71,935.76,80.14,855.57,80.14,855.62,ShiftP05
4.0,S470,ok,39.74,134.55,17.72,30.0,2.0,794.8,783.88,783.86,37.05,746.83,37.05,746.81,ShiftP05
4.0,S509,ok,10.34,39.31,15.78,30.0,2.0,206.8,156.71,156.71,10.89,145.82,10.87,145.84,ShiftP05
4.0,SF11,ok,7.8,28.63,16.35,60.0,1.0,78.0,39.99,39.99,0.0,39.99,0.0,39.99,ShiftP05
4.0,SF202,ok,10.44,39.22,15.97,30.0,2.0,208.8,58.1,58.08,1.65,56.45,1.64,56.44,ShiftP05
4.0,SF232,ok,15.34,50.79,18.12,30.0,2.0,306.8,70.23,70.24,1.66,68.57,1.67,68.57,ShiftP05
4.0,SF453,ok,39.47,91.29,25.94,60.0,1.0,394.7,5.73,5.74,2.96,2.77,2.96,2.78,ShiftP05
4.0,SF514,ok,12.18,48.13,15.18,30.0,2.0,243.6,102.1,102.08,17.48,84.62,17.45,84.63,ShiftP05
4.0,SF525,ok,8.9,32.8,16.28,30.0,2.0,178.0,59.41,59.43,9.71,49.7,9.69,49.74,ShiftP05
4.0,SF570,ok,14.72,46.97,18.8,30.0,2.0,294.4,77.24,77.24,0.5,76.74,0.47,76.77,ShiftP05
4.0,SF578,ok,13.44,43.76,18.43,30.0,2.0,268.8,31.57,31.61,0.22,31.35,0.23,31.38,ShiftP05
4.0,SF590,ok,11.44,42.49,16.15,30.0,2.0,228.8,64.4,64.41,4.26,60.14,4.26,60.15,ShiftP05
4.0,SF94,ok,7.22,24.12,17.96,30.0,2.0,144.4,51.52,51.51,2.86,48.66,2.86,48.65,ShiftP05
5.0,BRT56_R,pk,52.52,155.1,20.32,15.0,4.0,1260.48,3185.29,3185.42,963.84,2221.45,963.91,2221.51,ShiftP05
5.0,MidValCon,pk,13.36,38.41,20.87,15.0,4.0,320.64,1036.22,1036.24,199.64,836.58,199.63,836.61,ShiftP05
5.0,BRT56_R,ok,52.52,163.52,19.27,15.0,4.0,2100.8,3086.93,3086.95,588.84,2498.09,588.88,2498.07,ShiftP05
5.0,MidValCon,ok,13.36,40.65,19.72,15.0,4.0,534.4,553.96,553.95,28.42,525.54,28.41,525.54,ShiftP05
6.0,S451X,pk,21.64,38.2,33.99,30.0,2.0,259.68,0.72,0.72,0.0,0.72,0.0,0.72,ShiftP05
6.0,S472X,pk,34.39,66.87,30.86,30.0,2.0,412.68,71.56,71.56,0.0,71.56,0.0,71.56,ShiftP05
6.0,S473X,pk,42.74,109.25,23.47,30.0,2.0,512.88,627.27,627.27,367.72,259.55,367.72,259.55,ShiftP05
7.0,Blue,pk,38.08,103.36,22.11,15.0,4.0,913.92,5535.91,5535.92,1169.95,4365.96,1169.95,4365.97,ShiftP05
7.0,Green,pk,28.64,93.54,18.37,15.0,4.0,687.36,4755.57,4755.58,435.65,4319.92,435.65,4319.93,ShiftP05
7.0,Red,pk,47.22,120.72,23.47,15.0,4.0,1133.28,13427.9,13427.96,3525.15,9902.75,3525.17,9902.79,ShiftP05
7.0,Sline,pk,4.02,20.58,11.72,15.0,4.0,96.48,312.02,312.0,8.12,303.9,8.12,303.88,ShiftP05
7.0,Blue,ok,38.08,103.36,22.11,15.0,4.0,1523.2,6381.84,6381.85,1019.18,5362.66,1019.18,5362.67,ShiftP05
7.0,Green,ok,28.64,93.54,18.37,15.0,4.0,1145.6,6855.42,6855.38,512.33,6343.09,512.29,6343.09,ShiftP05
7.0,Red,ok,47.22,120.72,23.47,15.0,4.0,1888.8,9468.38,9468.5,1301.74,8166.64,1301.78,8166.72,ShiftP05
7.0,Sline,ok,4.02,20.58,11.72,15.0,4.0,160.8,448.83,448.84,7.06,441.77,7.06,441.78,ShiftP05
8.0,RCRT_OGPN,pk,162.16,245.34,39.66,30.0,2.0,1945.92,10891.51,10891.51,6515.13,4376.38,6515.15,4376.36,ShiftP05
8.0,RCRT_OGPN,ok,162.16,245.34,39.66,60.0,1.0,1621.6,5686.94,5686.97,2712.46,2974.48,2712.49,2974.48,ShiftP05
9.0,630X,pk,9.86,40.51,14.6,10.0,6.0,354.96,1363.78,1363.81,526.59,837.19,526.61,837.2,ShiftP05
9.0,M830X_ARPT,pk,11.28,27.28,24.81,30.0,2.0,135.36,16.75,16.76,3.18,13.57,3.17,13.59,ShiftP05
9.0,UVX,pk,22.92,79.21,17.36,6.0,10.0,1375.2,7347.04,7347.08,1139.29,6207.75,1139.27,6207.81,ShiftP05
9.0,630X,ok,9.86,43.11,13.72,10.0,6.0,591.6,699.73,699.78,34.21,665.52,34.23,665.55,ShiftP05
9.0,M830X_ARPT,ok,11.28,29.37,23.04,30.0,2.0,225.6,32.69,32.68,2.05,30.64,2.05,30.63,ShiftP05
9.0,UVX,ok,22.92,83.73,16.42,10.0,6.0,1375.2,3472.18,3472.23,106.96,3365.22,106.95,3365.28,ShiftP05
