Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBW,Pk,P,1956,465.36,454.11,3.98,457.38,7.98,4.0,3.27,ShiftM10
HBW,Pk,A,1956,268.71,260.77,3.34,260.77,7.94,4.6,0.0,ShiftM10
HBO,Pk,P,1956,999.43,946.77,8.02,947.32,52.11,44.09,0.55,ShiftM10
HBO,Pk,A,1956,1466.56,1376.33,13.24,1376.33,90.22,76.98,0.0,ShiftM10
NHB,Pk,P,1956,958.84,924.11,5.05,924.35,34.48,29.44,0.24,ShiftM10
NHB,Pk,A,1956,957.51,921.85,4.92,921.85,35.66,30.74,0.0,ShiftM10
HBC,Pk,P,1956,64.0,55.54,0.15,60.07,3.93,3.78,4.53,ShiftM10
HBC,Pk,A,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1956,86.0,55.01,0.05,55.01,30.99,0.31,0.0,ShiftM10
HBSch,Pk,A,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1957,1313.84,1232.92,10.17,1252.29,61.54,31.22,19.37,ShiftM10
All,Pk,A,1957,520.33,496.36,4.09,496.36,23.97,19.88,0.0,ShiftM10
HBW,Pk,P,1957,343.0,335.83,3.4,338.61,4.38,0.99,2.79,ShiftM10
HBW,Pk,A,1957,2.95,2.95,0.0,2.95,0.0,0.0,0.0,ShiftM10
HBO,Pk,P,1957,710.3,678.77,6.09,679.28,31.03,24.93,0.5,ShiftM10
HBO,Pk,A,1957,427.52,405.5,3.64,405.5,22.02,18.39,0.0,ShiftM10
NHB,Pk,P,1957,90.02,88.15,0.47,88.17,1.85,1.38,0.02,ShiftM10
NHB,Pk,A,1957,89.86,87.91,0.46,87.91,1.95,1.49,0.0,ShiftM10
HBC,Pk,P,1957,129.0,109.03,0.19,125.09,3.91,3.72,16.07,ShiftM10
HBC,Pk,A,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1957,41.52,21.14,0.03,21.14,20.38,0.2,0.0,ShiftM10
HBSch,Pk,A,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1958,1516.23,1421.21,12.42,1426.52,89.71,40.16,5.31,ShiftM10
All,Pk,A,1958,1197.02,1073.13,5.77,1073.13,123.89,25.87,0.0,ShiftM10
HBW,Pk,P,1958,401.63,392.15,4.01,395.02,6.61,2.6,2.86,ShiftM10
HBW,Pk,A,1958,80.9,78.98,0.76,78.98,1.92,1.16,0.0,ShiftM10
HBO,Pk,P,1958,866.31,824.89,7.5,825.35,40.96,33.46,0.46,ShiftM10
HBO,Pk,A,1958,495.22,469.55,4.15,469.55,25.67,21.53,0.0,ShiftM10
NHB,Pk,P,1958,140.15,137.21,0.73,137.25,2.91,2.17,0.04,ShiftM10
NHB,Pk,A,1958,140.41,137.44,0.72,137.44,2.97,2.25,0.0,ShiftM10
HBC,Pk,P,1958,33.0,29.38,0.13,31.33,1.67,1.54,1.95,ShiftM10
HBC,Pk,A,1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1958,75.14,37.58,0.05,37.58,37.56,0.38,0.0,ShiftM10
HBSch,Pk,A,1958,480.49,387.17,0.15,387.17,93.33,0.93,0.0,ShiftM10
All,Pk,P,1959,1011.05,940.99,8.51,949.93,61.13,32.18,8.93,ShiftM10
All,Pk,A,1959,474.18,451.82,3.67,451.95,22.23,18.56,0.13,ShiftM10
HBW,Pk,P,1959,283.0,274.69,3.0,276.91,6.09,3.09,2.23,ShiftM10
HBW,Pk,A,1959,19.0,18.6,0.16,18.61,0.39,0.23,0.0,ShiftM10
HBO,Pk,P,1959,565.58,533.41,4.96,534.01,31.57,26.61,0.6,ShiftM10
HBO,Pk,A,1959,368.05,348.4,3.05,348.51,19.53,16.48,0.12,ShiftM10
NHB,Pk,P,1959,87.04,84.71,0.47,84.74,2.3,1.84,0.02,ShiftM10
NHB,Pk,A,1959,87.14,84.82,0.46,84.83,2.31,1.84,0.01,ShiftM10
HBC,Pk,P,1959,36.0,29.42,0.06,35.5,0.5,0.44,6.08,ShiftM10
HBC,Pk,A,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1959,39.43,18.77,0.03,18.77,20.67,0.21,0.0,ShiftM10
HBSch,Pk,A,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1960,2383.09,2231.37,20.17,2238.8,144.29,120.02,7.43,ShiftM10
All,Pk,A,1960,6812.42,6579.48,60.93,6590.6,221.82,160.89,11.13,ShiftM10
HBW,Pk,P,1960,352.6,317.15,5.8,320.48,32.12,26.32,3.33,ShiftM10
HBW,Pk,A,1960,3761.33,3670.66,38.85,3680.23,81.09,42.24,9.57,ShiftM10
HBO,Pk,P,1960,715.99,658.46,7.14,659.8,56.2,49.06,1.33,ShiftM10
HBO,Pk,A,1960,1749.63,1658.91,14.94,1660.15,89.48,74.54,1.24,ShiftM10
NHB,Pk,P,1960,1293.96,1241.66,7.19,1242.26,51.69,44.5,0.61,ShiftM10
NHB,Pk,A,1960,1301.47,1249.9,7.14,1250.22,51.25,44.12,0.32,ShiftM10
HBC,Pk,P,1960,10.0,7.7,0.03,9.86,0.14,0.1,2.16,ShiftM10
HBC,Pk,A,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1960,10.54,6.39,0.01,6.39,4.15,0.04,0.0,ShiftM10
HBSch,Pk,A,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1961,1299.56,1214.21,11.61,1217.85,81.71,57.85,3.64,ShiftM10
All,Pk,A,1961,2775.8,2682.43,23.94,2683.28,92.53,68.59,0.85,ShiftM10
HBW,Pk,P,1961,263.69,247.73,3.69,249.92,13.77,10.08,2.18,ShiftM10
HBW,Pk,A,1961,1003.71,982.29,10.38,982.8,20.91,10.53,0.51,ShiftM10
HBO,Pk,P,1961,531.39,490.46,5.16,490.87,40.52,35.35,0.42,ShiftM10
HBO,Pk,A,1961,1302.25,1245.37,10.89,1245.68,56.57,45.67,0.31,ShiftM10
NHB,Pk,P,1961,466.65,451.51,2.7,451.72,14.93,12.24,0.2,ShiftM10
NHB,Pk,A,1961,469.85,454.77,2.66,454.79,15.05,12.39,0.03,ShiftM10
HBC,Pk,P,1961,4.0,3.08,0.04,3.91,0.09,0.05,0.84,ShiftM10
HBC,Pk,A,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1961,33.83,21.43,0.02,21.43,12.4,0.12,0.0,ShiftM10
HBSch,Pk,A,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1962,1197.16,1111.65,11.75,1118.43,78.73,60.82,6.77,ShiftM10
All,Pk,A,1962,1650.6,1590.35,14.22,1591.98,58.62,44.4,1.64,ShiftM10
HBW,Pk,P,1962,282.47,263.93,4.27,268.65,13.82,9.55,4.71,ShiftM10
HBW,Pk,A,1962,499.42,486.92,5.41,487.95,11.47,6.06,1.04,ShiftM10
HBO,Pk,P,1962,568.58,519.03,5.66,520.05,48.53,42.87,1.03,ShiftM10
HBO,Pk,A,1962,845.21,807.85,7.03,808.38,36.83,29.8,0.53,ShiftM10
NHB,Pk,P,1962,304.08,293.69,1.81,293.94,10.14,8.33,0.26,ShiftM10
NHB,Pk,A,1962,305.96,295.58,1.78,295.65,10.31,8.54,0.07,ShiftM10
HBC,Pk,P,1962,5.0,4.22,0.0,5.0,0.0,0.0,0.78,ShiftM10
HBC,Pk,A,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1962,37.03,30.78,0.01,30.78,6.24,0.06,0.0,ShiftM10
HBSch,Pk,A,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1963,883.82,791.75,9.87,801.89,81.93,67.48,10.14,ShiftM10
All,Pk,A,1963,1958.44,1875.06,18.11,1883.09,75.35,57.25,8.03,ShiftM10
HBW,Pk,P,1963,242.0,216.2,4.24,223.37,18.64,14.4,7.17,ShiftM10
HBW,Pk,A,1963,893.19,864.75,9.54,870.8,22.39,12.85,6.05,ShiftM10
HBO,Pk,P,1963,441.1,388.01,4.58,389.69,51.41,46.83,1.69,ShiftM10
HBO,Pk,A,1963,885.81,838.28,7.53,840.15,45.66,38.13,1.87,ShiftM10
NHB,Pk,P,1963,177.57,170.12,1.04,170.32,7.25,6.21,0.2,ShiftM10
NHB,Pk,A,1963,179.44,172.02,1.04,172.14,7.3,6.26,0.12,ShiftM10
HBC,Pk,P,1963,3.0,1.91,0.0,3.0,0.0,0.0,1.09,ShiftM10
HBC,Pk,A,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1963,20.14,15.52,0.01,15.52,4.63,0.05,0.0,ShiftM10
HBSch,Pk,A,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1964,149.99,147.52,0.53,147.57,2.42,1.89,0.05,ShiftM10
All,Pk,A,1964,1114.65,1095.66,8.75,1095.66,18.99,10.24,0.0,ShiftM10
HBW,Pk,P,1964,0.24,0.23,0.0,0.23,0.01,0.01,0.0,ShiftM10
HBW,Pk,A,1964,500.12,494.6,4.42,494.6,5.52,1.1,0.0,ShiftM10
HBO,Pk,P,1964,1.88,1.82,0.01,1.82,0.06,0.05,0.0,ShiftM10
HBO,Pk,A,1964,467.28,456.27,3.81,456.27,11.02,7.2,0.0,ShiftM10
NHB,Pk,P,1964,147.83,145.44,0.52,145.49,2.35,1.83,0.05,ShiftM10
NHB,Pk,A,1964,147.25,144.8,0.52,144.8,2.46,1.93,0.0,ShiftM10
HBC,Pk,P,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBC,Pk,A,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1964,0.03,0.03,0.0,0.03,0.0,0.0,0.0,ShiftM10
HBSch,Pk,A,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1965,41.23,40.71,0.16,40.73,0.51,0.35,0.01,ShiftM10
All,Pk,A,1965,376.92,369.58,3.38,369.58,7.34,3.96,0.0,ShiftM10
HBW,Pk,P,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBW,Pk,A,1965,168.75,166.5,1.75,166.5,2.25,0.5,0.0,ShiftM10
HBO,Pk,P,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBO,Pk,A,1965,167.46,162.94,1.47,162.94,4.52,3.05,0.0,ShiftM10
NHB,Pk,P,1965,41.23,40.71,0.16,40.73,0.51,0.35,0.01,ShiftM10
NHB,Pk,A,1965,40.71,40.14,0.16,40.14,0.57,0.41,0.0,ShiftM10
HBC,Pk,P,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBC,Pk,A,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,A,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,A,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBW,Pk,P,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBW,Pk,A,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBO,Pk,P,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBO,Pk,A,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
NHB,Pk,P,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
NHB,Pk,A,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBC,Pk,P,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBC,Pk,A,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,A,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1967,4320.34,3995.85,28.54,4053.73,266.62,142.83,57.88,ShiftM10
All,Pk,A,1967,2928.59,2453.58,16.8,2455.24,473.35,133.91,1.66,ShiftM10
HBW,Pk,P,1967,1226.25,1182.23,7.82,1211.54,14.7,6.89,29.32,ShiftM10
HBW,Pk,A,1967,114.71,108.9,1.33,109.07,5.64,4.31,0.17,ShiftM10
HBO,Pk,P,1967,2515.51,2363.85,18.94,2371.93,143.58,124.64,8.08,ShiftM10
HBO,Pk,A,1967,1552.46,1422.81,13.43,1424.17,128.29,114.86,1.36,ShiftM10
NHB,Pk,P,1967,349.09,336.71,1.66,337.09,12.0,10.34,0.38,ShiftM10
NHB,Pk,A,1967,345.22,332.03,1.59,332.15,13.07,11.47,0.12,ShiftM10
HBC,Pk,P,1967,46.0,25.9,0.0,46.0,0.0,0.0,20.1,ShiftM10
HBC,Pk,A,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1967,183.5,87.17,0.12,87.17,96.33,0.96,0.0,ShiftM10
HBSch,Pk,A,1967,916.2,589.85,0.45,589.85,326.35,3.26,0.0,ShiftM10
All,Pk,P,1968,2649.36,2488.54,18.83,2497.44,151.91,83.89,8.91,ShiftM10
All,Pk,A,1968,982.36,904.31,7.95,904.5,77.86,69.91,0.19,ShiftM10
HBW,Pk,P,1968,730.1,716.6,5.25,723.49,6.61,1.36,6.89,ShiftM10
HBW,Pk,A,1968,5.28,5.28,0.0,5.28,0.0,0.0,0.0,ShiftM10
HBO,Pk,P,1968,1600.48,1509.31,12.56,1511.11,89.37,76.81,1.8,ShiftM10
HBO,Pk,A,1968,811.88,739.51,7.15,739.69,72.19,65.04,0.18,ShiftM10
NHB,Pk,P,1968,166.36,160.46,0.82,160.5,5.86,5.04,0.04,ShiftM10
NHB,Pk,A,1968,165.2,159.52,0.8,159.53,5.67,4.87,0.01,ShiftM10
HBC,Pk,P,1968,7.0,6.51,0.12,6.69,0.31,0.19,0.18,ShiftM10
HBC,Pk,A,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1968,145.42,95.65,0.08,95.65,49.77,0.5,0.0,ShiftM10
HBSch,Pk,A,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1969,773.43,713.08,4.7,722.59,50.84,26.25,9.51,ShiftM10
All,Pk,A,1969,213.06,194.25,1.74,194.25,18.81,17.08,0.0,ShiftM10
HBW,Pk,P,1969,178.82,175.86,1.2,177.14,1.68,0.48,1.28,ShiftM10
HBW,Pk,A,1969,1.16,1.16,0.0,1.16,0.0,0.0,0.0,ShiftM10
HBO,Pk,P,1969,396.08,370.11,3.11,370.3,25.77,22.67,0.2,ShiftM10
HBO,Pk,A,1969,176.34,158.93,1.55,158.93,17.4,15.85,0.0,ShiftM10
NHB,Pk,P,1969,35.8,34.38,0.19,34.39,1.41,1.22,0.01,ShiftM10
NHB,Pk,A,1969,35.56,34.16,0.18,34.16,1.41,1.23,0.0,ShiftM10
HBC,Pk,P,1969,118.0,108.11,0.18,116.14,1.86,1.69,8.03,ShiftM10
HBC,Pk,A,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1969,44.74,24.63,0.03,24.63,20.12,0.2,0.0,ShiftM10
HBSch,Pk,A,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1970,577.07,537.46,4.15,539.47,37.6,22.77,2.01,ShiftM10
All,Pk,A,1970,730.08,684.89,6.66,684.89,45.19,38.53,0.0,ShiftM10
HBW,Pk,P,1970,126.99,123.47,1.06,124.41,2.58,1.52,0.93,ShiftM10
HBW,Pk,A,1970,243.1,236.01,2.84,236.01,7.09,4.26,0.0,ShiftM10
HBO,Pk,P,1970,293.08,273.6,2.41,273.77,19.31,16.91,0.16,ShiftM10
HBO,Pk,A,1970,361.82,328.45,3.2,328.45,33.37,30.17,0.0,ShiftM10
NHB,Pk,P,1970,125.21,120.64,0.64,120.67,4.54,3.9,0.03,ShiftM10
NHB,Pk,A,1970,125.16,120.43,0.62,120.43,4.73,4.1,0.0,ShiftM10
HBC,Pk,P,1970,5.0,3.75,0.03,4.64,0.36,0.33,0.88,ShiftM10
HBC,Pk,A,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1970,26.79,15.99,0.01,15.99,10.8,0.11,0.0,ShiftM10
HBSch,Pk,A,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1971,928.25,865.63,7.8,871.52,56.73,36.47,5.89,ShiftM10
All,Pk,A,1971,2461.33,2206.32,12.84,2207.56,253.77,45.86,1.23,ShiftM10
HBW,Pk,P,1971,195.63,186.72,2.28,188.4,7.24,4.96,1.68,ShiftM10
HBW,Pk,A,1971,455.35,444.37,4.9,445.14,10.2,5.31,0.77,ShiftM10
HBO,Pk,P,1971,392.85,366.66,3.6,367.18,25.66,22.07,0.52,ShiftM10
HBO,Pk,A,1971,697.8,660.69,6.01,661.08,36.72,30.7,0.39,ShiftM10
NHB,Pk,P,1971,297.24,287.54,1.63,287.67,9.57,7.94,0.13,ShiftM10
NHB,Pk,A,1971,298.47,288.91,1.62,288.98,9.5,7.88,0.07,ShiftM10
HBC,Pk,P,1971,17.0,11.78,0.29,15.34,1.66,1.38,3.55,ShiftM10
HBC,Pk,A,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1971,25.53,12.93,0.02,12.93,12.6,0.13,0.0,ShiftM10
HBSch,Pk,A,1971,1009.71,812.35,0.32,812.35,197.36,1.97,0.0,ShiftM10
All,Pk,P,1972,1550.92,1370.19,16.49,1398.69,152.22,128.57,28.51,ShiftM10
All,Pk,A,1972,2981.81,2838.5,27.75,2871.13,110.69,82.94,32.63,ShiftM10
HBW,Pk,P,1972,403.36,348.17,6.78,368.75,34.61,27.82,20.58,ShiftM10
HBW,Pk,A,1972,1689.93,1616.2,17.89,1644.56,45.37,27.48,28.36,ShiftM10
HBO,Pk,P,1972,737.32,640.7,7.54,645.68,91.64,84.1,4.98,ShiftM10
HBO,Pk,A,1972,914.02,864.24,7.71,867.82,46.2,38.5,3.58,ShiftM10
NHB,Pk,P,1972,375.02,355.3,2.15,356.3,18.72,16.57,1.0,ShiftM10
NHB,Pk,A,1972,377.86,358.06,2.15,358.75,19.11,16.97,0.69,ShiftM10
HBC,Pk,P,1972,4.0,2.06,0.0,4.0,0.0,0.0,1.94,ShiftM10
HBC,Pk,A,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1972,31.22,23.96,0.01,23.96,7.25,0.07,0.0,ShiftM10
HBSch,Pk,A,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1973,880.65,821.52,5.18,825.18,55.47,50.21,3.66,ShiftM10
All,Pk,A,1973,3273.61,3094.06,26.97,3126.26,147.34,120.37,32.21,ShiftM10
HBW,Pk,P,1973,1.32,1.14,0.03,1.17,0.15,0.12,0.03,ShiftM10
HBW,Pk,A,1973,909.41,871.33,9.06,893.94,15.47,6.42,22.61,ShiftM10
HBO,Pk,P,1973,16.02,14.61,0.04,15.37,0.65,0.61,0.76,ShiftM10
HBO,Pk,A,1973,1492.77,1407.44,12.76,1414.88,77.88,65.12,7.44,ShiftM10
NHB,Pk,P,1973,862.92,805.47,5.11,808.33,54.59,49.48,2.86,ShiftM10
NHB,Pk,A,1973,871.43,815.28,5.15,817.44,53.99,48.83,2.16,ShiftM10
HBC,Pk,P,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBC,Pk,A,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1973,0.39,0.31,0.0,0.31,0.08,0.0,0.0,ShiftM10
HBSch,Pk,A,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1974,2124.73,1985.92,13.07,1994.92,129.81,65.49,8.99,ShiftM10
All,Pk,A,1974,1580.62,1394.35,11.6,1394.35,186.27,66.21,0.0,ShiftM10
HBW,Pk,P,1974,579.06,564.74,3.59,569.18,9.88,6.28,4.44,ShiftM10
HBW,Pk,A,1974,239.71,230.74,2.79,230.74,8.98,6.19,0.0,ShiftM10
HBO,Pk,P,1974,1202.31,1139.71,8.37,1140.9,61.41,53.04,1.19,ShiftM10
HBO,Pk,A,1974,889.14,828.68,7.64,828.68,60.46,52.82,0.0,ShiftM10
NHB,Pk,P,1974,240.46,233.69,1.05,233.76,6.7,5.64,0.07,ShiftM10
NHB,Pk,A,1974,237.34,230.21,1.02,230.21,7.13,6.11,0.0,ShiftM10
HBC,Pk,P,1974,10.0,6.7,0.0,10.0,0.0,0.0,3.3,ShiftM10
HBC,Pk,A,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1974,92.91,41.08,0.06,41.08,51.83,0.52,0.0,ShiftM10
HBSch,Pk,A,1974,214.43,104.72,0.16,104.72,109.71,1.1,0.0,ShiftM10
All,Pk,P,1975,2945.63,2682.82,19.46,2740.06,205.57,125.86,57.24,ShiftM10
All,Pk,A,1975,1225.9,1118.7,9.86,1119.54,106.36,96.5,0.85,ShiftM10
HBW,Pk,P,1975,832.8,801.9,5.32,822.74,10.06,4.74,20.84,ShiftM10
HBW,Pk,A,1975,6.36,6.34,0.0,6.36,0.0,0.0,0.02,ShiftM10
HBO,Pk,P,1975,1710.63,1581.85,13.08,1586.78,123.85,110.76,4.93,ShiftM10
HBO,Pk,A,1975,1018.12,921.27,8.9,922.03,96.09,87.2,0.77,ShiftM10
NHB,Pk,P,1975,204.1,193.19,0.98,193.38,10.72,9.74,0.19,ShiftM10
NHB,Pk,A,1975,201.42,191.09,0.97,191.15,10.27,9.3,0.06,ShiftM10
HBC,Pk,P,1975,74.0,42.71,0.0,74.0,0.0,0.0,31.29,ShiftM10
HBC,Pk,A,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1975,124.1,63.16,0.08,63.16,60.94,0.61,0.0,ShiftM10
HBSch,Pk,A,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1976,1707.86,1571.81,12.03,1583.5,124.36,74.13,11.69,ShiftM10
All,Pk,A,1976,724.75,657.63,5.86,657.96,66.79,60.93,0.33,ShiftM10
HBW,Pk,P,1976,493.68,479.8,3.41,488.44,5.24,1.83,8.64,ShiftM10
HBW,Pk,A,1976,3.8,3.79,0.0,3.8,0.0,0.0,0.01,ShiftM10
HBO,Pk,P,1976,1016.91,941.01,7.96,943.1,73.82,65.86,2.08,ShiftM10
HBO,Pk,A,1976,600.88,539.7,5.27,540.0,60.88,55.6,0.3,ShiftM10
NHB,Pk,P,1976,121.4,114.76,0.58,114.82,6.57,5.99,0.07,ShiftM10
NHB,Pk,A,1976,120.07,114.14,0.59,114.16,5.91,5.33,0.02,ShiftM10
HBC,Pk,P,1976,3.0,2.0,0.04,2.9,0.1,0.06,0.9,ShiftM10
HBC,Pk,A,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1976,72.87,34.24,0.05,34.24,38.63,0.39,0.0,ShiftM10
HBSch,Pk,A,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1977,3330.66,3067.07,25.33,3090.23,240.43,164.44,23.16,ShiftM10
All,Pk,A,1977,2060.45,1868.78,17.78,1869.33,191.12,173.34,0.55,ShiftM10
HBW,Pk,P,1977,887.14,860.12,7.62,872.18,14.96,7.34,12.05,ShiftM10
HBW,Pk,A,1977,103.75,97.79,1.42,97.89,5.86,4.44,0.1,ShiftM10
HBO,Pk,P,1977,1853.09,1702.78,15.46,1705.79,147.3,131.84,3.01,ShiftM10
HBO,Pk,A,1977,1526.64,1364.87,14.13,1365.29,161.35,147.22,0.42,ShiftM10
NHB,Pk,P,1977,434.09,406.99,2.18,407.16,26.93,24.75,0.16,ShiftM10
NHB,Pk,A,1977,430.07,406.12,2.22,406.16,23.91,21.69,0.04,ShiftM10
HBC,Pk,P,1977,21.0,13.07,0.0,21.0,0.0,0.0,7.93,ShiftM10
HBC,Pk,A,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1977,135.34,84.1,0.07,84.1,51.24,0.51,0.0,ShiftM10
HBSch,Pk,A,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1978,3133.89,2880.51,22.22,2908.45,225.44,116.94,27.94,ShiftM10
All,Pk,A,1978,1362.01,1105.75,9.63,1105.79,256.21,87.51,0.04,ShiftM10
HBW,Pk,P,1978,803.71,786.87,6.09,793.73,9.98,3.89,6.87,ShiftM10
HBW,Pk,A,1978,62.28,59.28,0.7,59.28,2.99,2.29,0.0,ShiftM10
HBO,Pk,P,1978,1861.84,1741.91,14.8,1743.46,118.38,103.59,1.55,ShiftM10
HBO,Pk,A,1978,888.95,804.91,7.77,804.95,84.0,76.23,0.04,ShiftM10
NHB,Pk,P,1978,201.87,192.89,0.99,192.94,8.93,7.94,0.05,ShiftM10
NHB,Pk,A,1978,200.33,191.97,0.98,191.97,8.36,7.38,0.0,ShiftM10
HBC,Pk,P,1978,68.0,47.64,0.24,67.12,0.88,0.64,19.47,ShiftM10
HBC,Pk,A,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1978,198.46,111.2,0.11,111.2,87.26,0.87,0.0,ShiftM10
HBSch,Pk,A,1978,210.45,49.59,0.18,49.59,160.86,1.61,0.0,ShiftM10
All,Pk,P,1979,1162.73,1058.71,7.75,1077.25,85.48,44.93,18.54,ShiftM10
All,Pk,A,1979,457.37,418.51,3.77,418.51,38.86,35.09,0.0,ShiftM10
HBW,Pk,P,1979,296.85,291.25,2.11,293.33,3.52,1.41,2.08,ShiftM10
HBW,Pk,A,1979,37.75,36.35,0.4,36.35,1.4,1.0,0.0,ShiftM10
HBO,Pk,P,1979,653.46,608.23,5.15,608.51,44.95,39.8,0.29,ShiftM10
HBO,Pk,A,1979,337.75,303.78,2.96,303.78,33.97,31.01,0.0,ShiftM10
NHB,Pk,P,1979,82.24,78.62,0.42,78.64,3.6,3.18,0.02,ShiftM10
NHB,Pk,A,1979,81.86,78.37,0.41,78.37,3.49,3.08,0.0,ShiftM10
HBC,Pk,P,1979,56.0,39.61,0.03,55.76,0.24,0.2,16.16,ShiftM10
HBC,Pk,A,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Pk,P,1979,74.18,41.01,0.04,41.01,33.17,0.33,0.0,ShiftM10
HBSch,Pk,A,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Pk,P,1980,3201.31,2975.26,24.81,2987.5,213.81,144.49,12.23,ShiftM10
All,Pk,A,1980,1810.05,1663.82,15.49,1663.82,146.23,130.73,0.0,ShiftM10
