Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBW,992.0,1236.18,325.34,100.46,425.8,7
HBO,992.0,2927.65,985.09,136.1,1121.19,7
NHB,992.0,1404.55,258.32,13.27,271.59,7
HBC,992.0,58.0,0.47,4.53,5.0,7
HBSch,992.0,172.78,1.27,0.38,127.03,7
All,993.0,295.34,34.72,2.87,37.59,7
HBW,993.0,0.0,0.0,0.0,0.0,7
HBO,993.0,0.0,0.0,0.0,0.0,7
NHB,993.0,295.34,34.72,2.87,37.59,7
HBC,993.0,0.0,0.0,0.0,0.0,7
HBSch,993.0,0.0,0.0,0.0,0.0,7
All,994.0,2317.5,442.62,113.63,610.8,7
HBW,994.0,495.22,81.45,46.42,127.87,7
HBO,994.0,1126.44,284.95,53.32,338.27,7
NHB,994.0,532.45,71.03,5.1,76.13,7
HBC,994.0,95.0,4.65,8.62,13.27,7
HBSch,994.0,68.39,0.55,0.17,55.27,7
All,995.0,5711.4,2479.81,208.24,2756.43,7
HBW,995.0,1353.85,730.26,69.77,800.03,7
HBO,995.0,3040.64,1474.31,120.26,1594.56,7
NHB,995.0,1063.18,253.77,9.73,263.5,7
HBC,995.0,150.01,20.78,8.28,29.06,7
HBSch,995.0,103.73,0.69,0.21,69.28,7
All,996.0,2379.94,539.46,166.89,755.59,7
HBW,996.0,552.0,89.4,72.43,161.82,7
HBO,996.0,1320.0,387.36,88.24,475.6,7
NHB,996.0,427.3,59.96,4.1,64.05,7
HBC,996.0,21.0,2.25,1.98,4.23,7
HBSch,996.0,59.65,0.5,0.15,49.88,7
All,997.0,2803.99,633.62,164.59,850.8,7
HBW,997.0,797.65,152.68,79.85,232.53,7
HBO,997.0,1548.59,429.02,75.27,504.28,7
NHB,997.0,315.74,50.22,3.05,53.27,7
HBC,997.0,62.0,1.18,6.26,7.44,7
HBSch,997.0,80.01,0.53,0.16,53.28,7
All,998.0,2347.59,1095.49,85.29,1201.27,7
HBW,998.0,588.14,346.97,29.8,376.77,7
HBO,998.0,1192.71,634.27,48.26,682.54,7
NHB,998.0,452.09,110.33,4.13,114.46,7
HBC,998.0,54.0,3.71,3.02,6.73,7
HBSch,998.0,60.65,0.21,0.07,20.77,7
All,999.0,1070.88,186.23,10.12,196.35,7
HBW,999.0,0.0,0.0,0.0,0.0,7
HBO,999.0,0.0,0.0,0.0,0.0,7
NHB,999.0,1070.88,186.23,10.12,196.35,7
HBC,999.0,0.0,0.0,0.0,0.0,7
HBSch,999.0,0.0,0.0,0.0,0.0,7
All,1000.0,3262.75,510.41,135.27,674.94,7
HBW,1000.0,557.4,71.01,60.39,131.4,7
HBO,1000.0,1126.14,245.4,58.04,303.44,7
NHB,1000.0,1509.16,193.21,15.8,209.01,7
HBC,1000.0,8.0,0.49,0.96,1.46,7
HBSch,1000.0,62.05,0.3,0.08,29.64,7
All,1001.0,3463.77,757.41,206.35,1004.9,7
HBW,1001.0,774.98,146.74,102.35,249.09,7
HBO,1001.0,1450.69,448.49,85.23,533.72,7
NHB,1001.0,1109.16,154.61,11.9,166.51,7
HBC,1001.0,55.0,7.15,6.75,13.9,7
HBSch,1001.0,73.95,0.42,0.12,41.68,7
All,1002.0,3117.54,392.56,202.1,643.92,7
HBW,1002.0,889.39,48.4,104.45,152.85,7
HBO,1002.0,1803.57,311.38,91.48,402.86,7
NHB,1002.0,303.72,30.24,3.41,33.64,7
HBC,1002.0,22.0,2.04,2.63,4.67,7
HBSch,1002.0,98.87,0.5,0.14,49.89,7
All,1003.0,3702.0,583.77,287.23,933.75,7
HBW,1003.0,962.43,71.1,139.82,210.92,7
HBO,1003.0,2088.29,451.18,130.0,581.18,7
NHB,1003.0,431.82,38.87,5.01,43.88,7
HBC,1003.0,112.0,21.98,12.22,34.2,7
HBSch,1003.0,107.46,0.63,0.18,63.56,7
All,1004.0,2959.54,301.5,185.67,544.83,7
HBW,1004.0,811.87,24.92,93.51,118.43,7
HBO,1004.0,1615.49,242.95,82.57,325.51,7
NHB,1004.0,393.39,26.11,4.39,30.5,7
HBC,1004.0,44.0,6.94,5.03,11.97,7
HBSch,1004.0,94.79,0.58,0.17,58.41,7
All,1005.0,282.94,30.25,18.17,52.34,7
HBW,1005.0,75.83,2.33,8.55,10.88,7
HBO,1005.0,132.88,16.17,5.84,22.01,7
NHB,1005.0,32.81,1.59,0.41,2.0,7
HBC,1005.0,35.0,10.12,3.36,13.48,7
HBSch,1005.0,6.42,0.04,0.01,3.97,7
All,1006.0,4367.72,653.68,213.33,988.36,7
HBW,1006.0,1045.46,79.09,88.12,167.22,7
HBO,1006.0,2259.54,383.81,88.17,471.98,7
NHB,1006.0,474.64,25.17,5.9,31.07,7
HBC,1006.0,414.0,164.38,30.78,195.15,7
HBSch,1006.0,174.08,1.23,0.36,122.94,7
All,1007.0,7677.25,841.45,147.62,989.07,7
HBW,1007.0,0.0,0.0,0.0,0.0,7
HBO,1007.0,0.0,0.0,0.0,0.0,7
NHB,1007.0,7677.25,841.45,147.62,989.07,7
HBC,1007.0,0.0,0.0,0.0,0.0,7
HBSch,1007.0,0.0,0.0,0.0,0.0,7
All,1008.0,0.0,0.0,0.0,0.0,7
HBW,1008.0,0.0,0.0,0.0,0.0,7
HBO,1008.0,0.0,0.0,0.0,0.0,7
NHB,1008.0,0.0,0.0,0.0,0.0,7
HBC,1008.0,0.0,0.0,0.0,0.0,7
HBSch,1008.0,0.0,0.0,0.0,0.0,7
All,1009.0,0.0,0.0,0.0,0.0,7
HBW,1009.0,0.0,0.0,0.0,0.0,7
HBO,1009.0,0.0,0.0,0.0,0.0,7
NHB,1009.0,0.0,0.0,0.0,0.0,7
HBC,1009.0,0.0,0.0,0.0,0.0,7
HBSch,1009.0,0.0,0.0,0.0,0.0,7
All,1010.0,0.09,0.0,0.0,0.0,7
HBW,1010.0,0.0,0.0,0.0,0.0,7
HBO,1010.0,0.0,0.0,0.0,0.0,7
NHB,1010.0,0.09,0.0,0.0,0.0,7
HBC,1010.0,0.0,0.0,0.0,0.0,7
HBSch,1010.0,0.0,0.0,0.0,0.0,7
All,1011.0,1474.48,29.47,7.8,37.27,7
HBW,1011.0,3.25,0.19,0.08,0.27,7
HBO,1011.0,34.37,1.2,1.53,2.73,7
NHB,1011.0,1436.57,28.08,6.19,34.28,7
HBC,1011.0,0.0,0.0,0.0,0.0,7
HBSch,1011.0,0.28,0.0,0.0,0.0,7
All,1012.0,278.96,2.66,1.35,4.01,7
HBW,1012.0,0.0,0.0,0.0,0.0,7
HBO,1012.0,0.0,0.0,0.0,0.0,7
NHB,1012.0,278.96,2.66,1.35,4.01,7
HBC,1012.0,0.0,0.0,0.0,0.0,7
HBSch,1012.0,0.0,0.0,0.0,0.0,7
All,1013.0,0.0,0.0,0.0,0.0,7
HBW,1013.0,0.0,0.0,0.0,0.0,7
HBO,1013.0,0.0,0.0,0.0,0.0,7
NHB,1013.0,0.0,0.0,0.0,0.0,7
HBC,1013.0,0.0,0.0,0.0,0.0,7
HBSch,1013.0,0.0,0.0,0.0,0.0,7
All,1014.0,0.0,0.0,0.0,0.0,7
HBW,1014.0,0.0,0.0,0.0,0.0,7
HBO,1014.0,0.0,0.0,0.0,0.0,7
NHB,1014.0,0.0,0.0,0.0,0.0,7
HBC,1014.0,0.0,0.0,0.0,0.0,7
HBSch,1014.0,0.0,0.0,0.0,0.0,7
All,1015.0,3.42,0.07,0.03,0.1,7
HBW,1015.0,0.0,0.0,0.0,0.0,7
HBO,1015.0,0.0,0.0,0.0,0.0,7
NHB,1015.0,3.42,0.07,0.03,0.1,7
HBC,1015.0,0.0,0.0,0.0,0.0,7
HBSch,1015.0,0.0,0.0,0.0,0.0,7
All,1016.0,4427.42,261.0,157.9,479.16,7
HBW,1016.0,791.75,21.79,46.79,68.58,7
HBO,1016.0,2422.38,213.67,101.04,314.71,7
NHB,1016.0,985.1,24.87,8.34,33.21,7
HBC,1016.0,28.0,0.06,1.57,1.63,7
HBSch,1016.0,200.2,0.61,0.16,61.03,7
All,1017.0,677.33,17.79,6.21,24.0,7
HBW,1017.0,0.0,0.0,0.0,0.0,7
HBO,1017.0,0.0,0.0,0.0,0.0,7
NHB,1017.0,677.33,17.79,6.21,24.0,7
HBC,1017.0,0.0,0.0,0.0,0.0,7
HBSch,1017.0,0.0,0.0,0.0,0.0,7
All,1018.0,32.32,1.25,0.91,2.25,7
HBW,1018.0,2.54,0.04,0.25,0.29,7
HBO,1018.0,8.33,0.55,0.43,0.98,7
NHB,1018.0,20.89,0.66,0.23,0.88,7
HBC,1018.0,0.0,0.0,0.0,0.0,7
HBSch,1018.0,0.56,0.0,0.0,0.09,7
All,1019.0,1938.47,144.67,55.28,238.85,7
HBW,1019.0,198.1,10.74,17.12,27.85,7
HBO,1019.0,608.94,69.46,27.17,96.63,7
NHB,1019.0,1072.22,64.08,10.69,74.77,7
HBC,1019.0,2.0,0.0,0.19,0.19,7
HBSch,1019.0,57.22,0.39,0.12,39.41,7
All,1020.0,661.54,46.36,20.3,78.77,7
HBW,1020.0,66.75,2.71,5.84,8.55,7
HBO,1020.0,209.63,23.53,10.69,34.22,7
NHB,1020.0,366.56,20.0,3.64,23.64,7
HBC,1020.0,1.0,0.0,0.09,0.09,7
HBSch,1020.0,17.6,0.12,0.04,12.28,7
All,1021.0,901.28,126.81,36.31,191.18,7
HBW,1021.0,141.08,14.15,12.53,26.68,7
HBO,1021.0,430.68,83.78,20.62,104.4,7
NHB,1021.0,284.45,28.59,2.78,31.38,7
HBC,1021.0,5.0,0.0,0.3,0.3,7
HBSch,1021.0,40.07,0.28,0.08,28.42,7
All,1022.0,1822.3,240.71,53.06,331.01,7
HBW,1022.0,180.76,17.79,14.84,32.63,7
HBO,1022.0,586.51,113.37,27.93,141.3,7
NHB,1022.0,997.68,108.89,9.68,118.57,7
HBC,1022.0,8.0,0.28,0.5,0.78,7
HBSch,1022.0,49.36,0.38,0.11,37.73,7
All,1023.0,633.09,84.57,5.81,90.39,7
HBW,1023.0,0.0,0.0,0.0,0.0,7
HBO,1023.0,0.0,0.0,0.0,0.0,7
NHB,1023.0,633.09,84.57,5.81,90.39,7
HBC,1023.0,0.0,0.0,0.0,0.0,7
HBSch,1023.0,0.0,0.0,0.0,0.0,7
All,1024.0,623.57,100.23,7.14,107.59,7
HBW,1024.0,2.82,1.01,0.26,1.28,7
HBO,1024.0,14.1,2.49,1.02,3.51,7
NHB,1024.0,606.37,96.73,5.85,102.58,7
HBC,1024.0,0.0,0.0,0.0,0.0,7
HBSch,1024.0,0.28,0.0,0.0,0.23,7
All,1025.0,4813.2,1347.92,253.29,1713.41,7
HBW,1025.0,1304.46,279.57,119.07,398.64,7
HBO,1025.0,2518.5,927.34,124.11,1051.45,7
NHB,1025.0,782.86,134.65,7.34,142.0,7
HBC,1025.0,65.0,5.21,2.43,7.64,7
HBSch,1025.0,142.39,1.13,0.34,113.68,7
All,1026.0,4659.2,1423.81,211.65,1685.14,7
HBW,1026.0,1044.83,312.12,83.97,396.09,7
HBO,1026.0,2298.29,891.3,112.1,1003.41,7
NHB,1026.0,1171.29,218.48,10.74,229.23,7
HBC,1026.0,61.0,1.4,4.68,6.08,7
HBSch,1026.0,83.79,0.5,0.15,50.34,7
All,1027.0,11888.3,3587.12,240.71,3879.42,7
HBW,1027.0,991.91,449.8,57.35,507.14,7
HBO,1027.0,2249.63,934.42,90.77,1025.2,7
NHB,1027.0,8552.0,2202.38,91.42,2293.8,7
HBC,1027.0,11.0,0.0,1.02,1.02,7
HBSch,1027.0,83.75,0.52,0.16,52.27,7
All,1028.0,2888.18,820.12,29.55,849.67,7
HBW,1028.0,0.0,0.0,0.0,0.0,7
HBO,1028.0,0.0,0.0,0.0,0.0,7
NHB,1028.0,2888.18,820.12,29.55,849.67,7
HBC,1028.0,0.0,0.0,0.0,0.0,7
HBSch,1028.0,0.0,0.0,0.0,0.0,7
All,1029.0,1799.19,461.02,18.18,479.2,7
HBW,1029.0,0.0,0.0,0.0,0.0,7
HBO,1029.0,0.0,0.0,0.0,0.0,7
NHB,1029.0,1799.19,461.02,18.18,479.2,7
HBC,1029.0,0.0,0.0,0.0,0.0,7
HBSch,1029.0,0.0,0.0,0.0,0.0,7
All,1030.0,2273.53,728.49,23.4,751.89,7
HBW,1030.0,0.0,0.0,0.0,0.0,7
HBO,1030.0,0.0,0.0,0.0,0.0,7
NHB,1030.0,2273.53,728.49,23.4,751.89,7
HBC,1030.0,0.0,0.0,0.0,0.0,7
HBSch,1030.0,0.0,0.0,0.0,0.0,7
All,1031.0,0.0,0.0,0.0,0.0,7
HBW,1031.0,0.0,0.0,0.0,0.0,7
HBO,1031.0,0.0,0.0,0.0,0.0,7
NHB,1031.0,0.0,0.0,0.0,0.0,7
HBC,1031.0,0.0,0.0,0.0,0.0,7
HBSch,1031.0,0.0,0.0,0.0,0.0,7
All,1032.0,2915.89,939.85,26.66,966.51,7
HBW,1032.0,0.0,0.0,0.0,0.0,7
HBO,1032.0,0.0,0.0,0.0,0.0,7
NHB,1032.0,2915.89,939.85,26.66,966.51,7
HBC,1032.0,0.0,0.0,0.0,0.0,7
HBSch,1032.0,0.0,0.0,0.0,0.0,7
All,1033.0,1192.47,349.91,12.21,362.12,7
HBW,1033.0,0.0,0.0,0.0,0.0,7
HBO,1033.0,0.0,0.0,0.0,0.0,7
NHB,1033.0,1179.47,349.68,11.0,360.68,7
HBC,1033.0,13.0,0.23,1.22,1.44,7
HBSch,1033.0,0.0,0.0,0.0,0.0,7
All,1034.0,16618.17,6235.27,214.72,6470.94,7
HBW,1034.0,730.6,563.9,17.51,581.41,7
HBO,1034.0,1640.45,899.72,56.65,956.38,7
NHB,1034.0,14147.43,4768.26,137.94,4906.21,7
HBC,1034.0,33.0,3.17,2.54,5.71,7
HBSch,1034.0,66.69,0.21,0.07,21.23,7
All,1035.0,15958.99,5149.93,159.37,5309.3,7
HBW,1035.0,0.0,0.0,0.0,0.0,7
HBO,1035.0,0.0,0.0,0.0,0.0,7
NHB,1035.0,15958.99,5149.93,159.37,5309.3,7
HBC,1035.0,0.0,0.0,0.0,0.0,7
HBSch,1035.0,0.0,0.0,0.0,0.0,7
All,1036.0,10252.38,3612.06,120.43,3738.72,7
HBW,1036.0,272.53,216.93,6.45,223.38,7
HBO,1036.0,635.45,330.61,21.96,352.57,7
NHB,1036.0,9316.78,3064.03,91.55,3155.58,7
HBC,1036.0,5.0,0.42,0.45,0.87,7
HBSch,1036.0,22.61,0.06,0.02,6.32,7
All,1037.0,3229.88,1273.47,46.82,1327.44,7
HBW,1037.0,243.62,181.76,7.3,189.06,7
HBO,1037.0,484.75,297.05,15.31,312.35,7
NHB,1037.0,2477.12,794.15,23.72,817.86,7
HBC,1037.0,5.0,0.45,0.47,0.92,7
HBSch,1037.0,19.4,0.07,0.02,7.24,7
All,1038.0,9609.08,5294.3,298.38,5688.16,7
HBW,1038.0,2350.76,1611.51,94.29,1705.81,7
HBO,1038.0,5195.18,3198.64,181.8,3380.44,7
NHB,1038.0,1760.41,478.87,15.68,494.55,7
HBC,1038.0,62.0,4.32,6.3,10.62,7
HBSch,1038.0,240.72,0.96,0.3,96.74,7
All,1039.0,6622.26,3124.05,270.2,3498.05,7
HBW,1039.0,1718.28,994.88,103.16,1098.04,7
HBO,1039.0,3450.43,1855.66,142.85,1998.51,7
NHB,1039.0,1210.02,262.84,11.63,274.47,7
HBC,1039.0,86.0,9.63,12.24,21.87,7
HBSch,1039.0,157.53,1.05,0.31,105.16,7
All,1040.0,668.21,190.24,6.34,196.58,7
HBW,1040.0,0.0,0.0,0.0,0.0,7
HBO,1040.0,0.0,0.0,0.0,0.0,7
NHB,1040.0,668.21,190.24,6.34,196.58,7
HBC,1040.0,0.0,0.0,0.0,0.0,7
HBSch,1040.0,0.0,0.0,0.0,0.0,7
All,1041.0,2066.6,844.13,53.76,931.1,7
HBW,1041.0,299.69,202.02,15.84,217.86,7
HBO,1041.0,632.35,368.8,25.46,394.26,7
NHB,1041.0,1051.74,271.34,10.69,282.03,7
HBC,1041.0,14.0,1.64,1.66,3.3,7
HBSch,1041.0,68.82,0.34,0.1,33.64,7
All,1042.0,1541.69,531.81,52.2,592.95,7
HBW,1042.0,187.11,103.81,13.75,117.56,7
HBO,1042.0,467.68,244.4,23.94,268.34,7
NHB,1042.0,819.67,177.68,8.27,185.95,7
HBC,1042.0,51.0,5.82,6.22,12.04,7
HBSch,1042.0,16.23,0.09,0.03,9.07,7
All,1043.0,3671.72,1106.39,201.04,1362.74,7
HBW,1043.0,819.28,256.23,91.88,348.11,7
HBO,1043.0,1595.48,652.41,90.76,743.18,7
NHB,1043.0,1107.34,189.21,11.4,200.61,7
HBC,1043.0,61.0,7.98,6.83,14.81,7
HBSch,1043.0,88.62,0.56,0.16,56.03,7
All,1044.0,1959.8,468.15,53.59,529.01,7
HBW,1044.0,143.32,57.31,15.71,73.02,7
HBO,1044.0,360.75,165.92,22.88,188.8,7
NHB,1044.0,1441.27,244.37,14.64,259.01,7
HBC,1044.0,3.0,0.47,0.34,0.81,7
HBSch,1044.0,11.45,0.07,0.02,7.36,7
All,1045.0,3980.12,860.03,299.84,1240.42,7
HBW,1045.0,995.5,130.2,139.46,269.66,7
HBO,1045.0,2155.19,642.21,145.37,787.59,7
NHB,1045.0,653.05,70.95,7.36,78.32,7
HBC,1045.0,74.0,15.85,7.4,23.25,7
HBSch,1045.0,102.38,0.81,0.24,81.61,7
All,1046.0,3143.55,665.9,203.0,923.63,7
HBW,1046.0,717.85,95.77,89.44,185.21,7
HBO,1046.0,1563.63,471.45,96.68,568.14,7
NHB,1046.0,683.84,74.44,7.75,82.2,7
HBC,1046.0,107.0,23.68,8.96,32.64,7
HBSch,1046.0,71.23,0.55,0.17,55.45,7
All,1047.0,2932.71,450.09,217.1,731.22,7
HBW,1047.0,796.11,60.39,109.43,169.82,7
HBO,1047.0,1492.05,340.65,97.31,437.95,7
NHB,1047.0,504.29,35.98,6.05,42.03,7
HBC,1047.0,53.0,12.43,4.13,16.56,7
HBSch,1047.0,87.26,0.65,0.19,64.87,7
All,1048.0,3348.25,577.19,198.48,824.35,7
HBW,1048.0,598.25,77.58,83.95,161.54,7
HBO,1048.0,1318.13,378.53,94.34,472.87,7
NHB,1048.0,1306.44,101.09,15.57,116.66,7
HBC,1048.0,59.0,19.5,4.47,23.97,7
HBSch,1048.0,66.43,0.49,0.15,49.32,7
All,1049.0,2474.17,372.34,169.9,587.97,7
HBW,1049.0,721.14,55.08,86.9,141.97,7
HBO,1049.0,1324.96,259.54,71.4,330.94,7
NHB,1049.0,262.63,15.68,3.28,18.95,7
HBC,1049.0,103.0,41.59,8.19,49.78,7
HBSch,1049.0,62.44,0.46,0.14,46.33,7
All,1050.0,2288.0,599.7,190.25,836.3,7
HBW,1050.0,483.08,59.98,67.43,127.41,7
HBO,1050.0,1175.29,397.71,97.09,494.8,7
NHB,1050.0,251.11,17.91,3.09,21.0,7
HBC,1050.0,316.0,123.63,22.49,146.12,7
HBSch,1050.0,62.52,0.47,0.14,46.96,7
All,1051.0,23427.57,3147.87,549.83,3697.7,7
HBW,1051.0,0.0,0.0,0.0,0.0,7
HBO,1051.0,0.0,0.0,0.0,0.0,7
NHB,1051.0,22798.57,2768.6,499.86,3268.47,7
HBC,1051.0,629.0,379.27,49.96,429.24,7
HBSch,1051.0,0.0,0.0,0.0,0.0,7
All,1052.0,4897.6,1297.3,213.77,1511.07,7
HBW,1052.0,0.0,0.0,0.0,0.0,7
HBO,1052.0,0.0,0.0,0.0,0.0,7
NHB,1052.0,2623.6,280.02,49.9,329.91,7
HBC,1052.0,2274.0,1017.28,163.88,1181.16,7
HBSch,1052.0,0.0,0.0,0.0,0.0,7
All,1053.0,0.0,0.0,0.0,0.0,7
HBW,1053.0,0.0,0.0,0.0,0.0,7
HBO,1053.0,0.0,0.0,0.0,0.0,7
NHB,1053.0,0.0,0.0,0.0,0.0,7
HBC,1053.0,0.0,0.0,0.0,0.0,7
HBSch,1053.0,0.0,0.0,0.0,0.0,7
All,1054.0,1164.02,21.28,3.71,24.99,7
HBW,1054.0,0.0,0.0,0.0,0.0,7
HBO,1054.0,0.0,0.0,0.0,0.0,7
NHB,1054.0,1164.02,21.28,3.71,24.99,7
HBC,1054.0,0.0,0.0,0.0,0.0,7
HBSch,1054.0,0.0,0.0,0.0,0.0,7
All,1055.0,1161.6,19.71,4.46,24.17,7
HBW,1055.0,0.0,0.0,0.0,0.0,7
HBO,1055.0,0.0,0.0,0.0,0.0,7
NHB,1055.0,1161.6,19.71,4.46,24.17,7
HBC,1055.0,0.0,0.0,0.0,0.0,7
HBSch,1055.0,0.0,0.0,0.0,0.0,7
All,1056.0,660.16,6.92,3.81,10.73,7
HBW,1056.0,0.0,0.0,0.0,0.0,7
HBO,1056.0,0.0,0.0,0.0,0.0,7
NHB,1056.0,660.16,6.92,3.81,10.73,7
HBC,1056.0,0.0,0.0,0.0,0.0,7
HBSch,1056.0,0.0,0.0,0.0,0.0,7
All,1057.0,299.25,2.48,2.1,4.58,7
HBW,1057.0,0.0,0.0,0.0,0.0,7
HBO,1057.0,0.0,0.0,0.0,0.0,7
NHB,1057.0,299.25,2.48,2.1,4.58,7
HBC,1057.0,0.0,0.0,0.0,0.0,7
HBSch,1057.0,0.0,0.0,0.0,0.0,7
All,1058.0,319.61,4.18,2.5,6.68,7
HBW,1058.0,0.0,0.0,0.0,0.0,7
HBO,1058.0,0.0,0.0,0.0,0.0,7
NHB,1058.0,319.61,4.18,2.5,6.68,7
HBC,1058.0,0.0,0.0,0.0,0.0,7
HBSch,1058.0,0.0,0.0,0.0,0.0,7
All,1059.0,632.26,8.21,9.59,18.04,7
HBW,1059.0,1.9,0.04,0.11,0.15,7
HBO,1059.0,111.43,0.92,5.34,6.25,7
NHB,1059.0,518.63,7.26,4.14,11.4,7
HBC,1059.0,0.0,0.0,0.0,0.0,7
HBSch,1059.0,0.3,0.0,0.0,0.24,7
All,1060.0,4106.77,201.66,204.09,495.38,7
HBW,1060.0,895.64,11.42,76.57,87.98,7
HBO,1060.0,2608.85,183.66,124.25,307.91,7
NHB,1060.0,283.7,5.42,2.63,8.06,7
HBC,1060.0,16.0,0.25,0.39,0.65,7
HBSch,1060.0,302.58,0.91,0.25,90.78,7
All,1061.0,4315.33,235.86,207.99,595.93,7
HBW,1061.0,874.78,13.3,73.69,86.99,7
HBO,1061.0,2609.94,211.76,124.2,335.96,7
NHB,1061.0,478.85,9.25,4.31,13.57,7
HBC,1061.0,59.0,0.0,5.36,5.36,7
HBSch,1061.0,292.75,1.54,0.43,154.05,7
All,1062.0,2521.01,149.09,142.69,362.79,7
HBW,1062.0,527.39,9.36,53.73,63.09,7
HBO,1062.0,1580.39,132.95,86.43,219.37,7
NHB,1062.0,226.37,6.06,2.24,8.3,7
HBC,1062.0,1.0,0.0,0.1,0.1,7
HBSch,1062.0,185.87,0.72,0.19,71.92,7
All,1063.0,2514.96,144.25,144.18,359.05,7
HBW,1063.0,541.23,8.61,55.38,63.99,7
HBO,1063.0,1584.4,129.64,84.52,214.16,7
NHB,1063.0,183.15,4.73,1.85,6.58,7
HBC,1063.0,24.0,0.56,2.24,2.8,7
HBSch,1063.0,182.18,0.71,0.19,71.52,7
All,1064.0,2753.86,278.54,169.99,519.17,7
HBW,1064.0,562.42,26.88,63.56,90.44,7
HBO,1064.0,1636.75,228.81,98.79,327.6,7
NHB,1064.0,339.62,21.56,3.4,24.97,7
HBC,1064.0,39.0,0.57,4.05,4.63,7
HBSch,1064.0,176.08,0.71,0.19,71.54,7
All,1065.0,1146.61,305.23,42.13,362.05,7
HBW,1065.0,226.36,62.2,16.89,79.1,7
HBO,1065.0,428.89,156.05,20.35,176.4,7
NHB,1065.0,456.86,85.85,4.14,90.0,7
HBC,1065.0,9.0,0.98,0.7,1.67,7
HBSch,1065.0,25.51,0.15,0.04,14.88,7
All,1066.0,4295.46,1282.99,107.7,1412.61,7
HBW,1066.0,467.48,215.9,32.71,248.61,7
HBO,1066.0,935.96,409.13,45.48,454.61,7
NHB,1066.0,2809.62,657.74,27.32,685.05,7
HBC,1066.0,30.0,0.0,2.12,2.12,7
HBSch,1066.0,52.39,0.22,0.07,22.22,7
All,1067.0,6882.94,2121.59,124.43,2262.96,7
HBW,1067.0,374.38,176.93,23.88,200.8,7
HBO,1067.0,849.23,391.55,38.48,430.04,7
NHB,1067.0,5614.51,1551.42,61.17,1612.59,7
HBC,1067.0,11.0,1.52,0.84,2.36,7
HBSch,1067.0,33.82,0.17,0.05,17.17,7
All,1068.0,0.0,0.0,0.0,0.0,7
HBW,1068.0,0.0,0.0,0.0,0.0,7
HBO,1068.0,0.0,0.0,0.0,0.0,7
NHB,1068.0,0.0,0.0,0.0,0.0,7
HBC,1068.0,0.0,0.0,0.0,0.0,7
HBSch,1068.0,0.0,0.0,0.0,0.0,7
All,1069.0,5298.33,2100.83,136.85,2275.27,7
HBW,1069.0,843.89,495.32,44.04,539.37,7
HBO,1069.0,1638.89,858.83,65.08,923.9,7
NHB,1069.0,2686.67,745.38,25.25,770.62,7
HBC,1069.0,32.0,0.93,2.36,3.29,7
HBSch,1069.0,96.88,0.38,0.12,38.08,7
All,1070.0,4504.7,1560.36,80.04,1650.8,7
HBW,1070.0,287.0,168.71,13.46,182.17,7
HBO,1070.0,714.9,335.27,29.7,364.97,7
NHB,1070.0,3476.75,1056.2,36.57,1092.77,7
HBC,1070.0,4.0,0.07,0.27,0.34,7
HBSch,1070.0,22.05,0.11,0.03,10.54,7
All,1071.0,4302.3,1738.15,95.45,1854.15,7
HBW,1071.0,580.02,370.11,25.89,396.01,7
HBO,1071.0,1177.89,648.8,45.58,694.38,7
NHB,1071.0,2463.65,718.24,22.64,740.89,7
HBC,1071.0,16.0,0.78,1.27,2.05,7
HBSch,1071.0,64.74,0.21,0.07,20.83,7
All,1072.0,5791.85,2266.2,105.2,2394.39,7
HBW,1072.0,575.43,390.59,23.37,413.96,7
HBO,1072.0,1189.74,670.04,44.59,714.63,7
NHB,1072.0,3950.95,1204.75,36.02,1240.77,7
HBC,1072.0,15.0,0.59,1.14,1.73,7
HBSch,1072.0,60.73,0.23,0.07,23.3,7
All,1073.0,2220.9,1202.68,67.14,1288.9,7
HBW,1073.0,529.28,353.24,20.83,374.07,7
HBO,1073.0,1154.7,684.41,40.4,724.81,7
NHB,1073.0,486.51,163.98,5.07,169.05,7
HBC,1073.0,9.0,0.85,0.78,1.63,7
HBSch,1073.0,41.41,0.19,0.06,19.33,7
All,1074.0,2866.06,1137.07,47.78,1189.32,7
HBW,1074.0,132.57,89.67,5.11,94.78,7
HBO,1074.0,326.09,157.87,13.68,171.54,7
NHB,1074.0,2377.56,889.25,27.72,916.97,7
HBC,1074.0,15.0,0.24,1.25,1.49,7
HBSch,1074.0,14.84,0.05,0.01,4.52,7
All,1075.0,7284.29,2536.79,78.74,2619.37,7
HBW,1075.0,93.81,69.14,3.05,72.18,7
HBO,1075.0,278.55,117.57,11.58,129.14,7
NHB,1075.0,6898.06,2350.01,63.93,2413.94,7
HBC,1075.0,2.0,0.04,0.18,0.22,7
HBSch,1075.0,11.86,0.04,0.01,3.88,7
All,1076.0,5408.59,1983.85,65.66,2049.5,7
HBW,1076.0,0.0,0.0,0.0,0.0,7
HBO,1076.0,0.0,0.0,0.0,0.0,7
NHB,1076.0,5408.59,1983.85,65.66,2049.5,7
HBC,1076.0,0.0,0.0,0.0,0.0,7
HBSch,1076.0,0.0,0.0,0.0,0.0,7
All,1077.0,12359.32,4801.97,171.08,4989.05,7
HBW,1077.0,711.84,540.7,18.54,559.24,7
HBO,1077.0,1552.25,869.33,53.64,922.96,7
NHB,1077.0,10014.01,3390.89,97.55,3488.44,7
