SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0015_301.7,     0.845,Both,Total,       1.0,      35.0,      12.0,      10.1,Freeway,      1966,   48442.7,   95110.6,   58911.4,   84586.2,  287050.9,      67.6,      55.8,      62.0,      51.8,      67.5,      59.9,     0.750,     0.912,     0.814,     0.973,     0.751,     0.844,     70782,    141564,     70782,    283128,    566256,      0.93,      0.82,      0.95,      0.34,      0.95,   40951.5,   80402.5,   49801.2,   71505.7,  242660.9,   33861.0,   62969.1,   41898.1,   61197.8,  199926.0,     539.4,    2947.2,     871.6,     982.4,    5340.6,    4618.7,    9169.9,    5089.9,    5958.5,   24837.0,    1932.4,    5316.3,    1941.5,    3366.9,   12557.1,   3592.05,    733.73,   1296.51,    960.79,   1059.63,   4050.66,   131.021,   101.532,   219.082,     1.710,   453.345
0015_302.5,     0.922,Both,Total,       1.0,      35.0,      12.0,      11.1,Freeway,      1966,   48442.7,   95110.6,   58911.4,   84586.2,  287050.9,      67.5,      55.8,      62.0,      51.8,      67.5,      59.9,     0.818,     0.995,     0.888,     1.061,     0.819,     0.921,     70782,    141564,     70782,    283128,    566256,      0.93,      0.82,      0.95,      0.34,      0.95,   44678.4,   87720.1,   54333.6,   78013.4,  264745.5,   36942.7,   68700.1,   45711.2,   66767.5,  218121.5,     588.4,    3215.4,     951.0,    1071.9,    5826.7,    5039.0,   10004.5,    5553.2,    6500.8,   27097.5,    2108.3,    5800.1,    2118.2,    3673.3,   13699.9,   3919.83,    800.93,   1414.93,   1048.21,   1156.14,   4420.21,   143.265,   110.929,   238.793,     1.651,   494.638
0015_303.4,     1.296,Both,Total,       1.0,      35.0,      12.0,      15.6,Freeway,      1966,   46727.7,   93375.1,   60946.2,   83440.3,  284489.3,      67.5,      56.1,      61.1,      48.0,      67.5,      58.5,     1.150,     1.390,     1.266,     1.606,     1.151,     1.326,     70782,    141564,     70782,    283128,    566256,      0.92,      0.85,      1.09,      0.36,      1.09,   60553.5,  121002.9,   78978.9,  108128.6,  368663.9,   50032.8,   94710.3,   66375.4,   92370.2,  303488.7,     797.9,    4463.5,    1395.3,    1471.0,    8127.7,    6802.5,   13757.6,    8130.2,    9107.0,   37797.3,    2920.4,    8071.6,    3078.1,    5180.5,   19250.6,   5458.75,   1078.60,   1978.80,   1644.80,   1602.56,   6304.76,   187.034,   180.908,   463.408,     2.254,   833.604
0015_304.7,     0.478,Both,Total,       1.0,      35.0,      16.0,       7.7,Freeway,      1848,   44877.3,   83372.7,   53860.3,   71016.9,  253127.2,      64.0,      61.4,      63.1,      58.3,      64.0,      62.1,     0.447,     0.466,     0.453,     0.491,     0.447,     0.460,     87615,    175230,     87615,    350460,    700920,      0.77,      0.75,      1.34,      0.30,      1.34,   21457.8,   39864.1,   25752.9,   33956.3,  121031.1,   17541.3,   30636.1,   21108.0,   28690.3,   97975.7,     286.5,    1529.3,     504.4,     482.5,    2802.7,    2499.1,    4732.4,    2857.5,    2920.5,   13009.5,    1130.7,    2966.2,    1283.2,    1862.8,    7242.9,   1890.17,    349.57,    631.84,    441.62,    524.67,   1947.70,    14.504,     8.454,    40.083,         0,    63.041
0015_305.2,     1.116,Both,Total,       1.0,      35.0,      17.0,      19.0,Freeway,      1807,   56225.1,  108445.8,   72455.6,   90841.0,  327967.5,      61.8,      52.3,      56.7,      42.8,      61.8,      53.4,     1.082,     1.281,     1.176,     1.556,     1.082,     1.251,     92034,    184068,     92034,    368136,    736272,      0.99,      0.86,      1.05,      0.39,      1.05,   62737.7,  121007.0,   80848.1,  101363.1,  365955.9,   50705.0,   92858.0,   67261.1,   85185.4,  296009.5,     833.6,    4450.7,    1408.1,    1412.5,    8104.9,    7774.8,   14790.6,    8534.5,    9123.7,   40223.6,    3424.4,    8907.7,    3644.4,    5641.3,   21617.8,   5920.50,   1199.74,   2133.98,   1888.89,   1624.48,   6847.09,   186.623,   170.208,   572.634,         0,   929.465
0015_305.9,     0.427,Both,Total,       1.0,      35.0,      15.0,       6.4,Freeway,      1858,   54681.5,  102831.4,   66498.3,   86643.6,  310654.8,      63.0,      52.3,      57.2,      42.3,      63.0,      53.8,     0.407,     0.491,     0.447,     0.604,     0.407,     0.477,     83556,    167112,     83556,    334224,    668448,      0.92,      0.84,      1.01,      0.40,      1.01,   23376.0,   43959.8,   28427.7,   37039.7,  132803.2,   19036.0,   33829.5,   23501.3,   31160.7,  107527.5,     310.6,    1638.7,     528.2,     512.7,    2990.2,    2765.8,    5231.3,    3046.0,    3275.2,   14318.3,    1263.7,    3260.6,    1352.2,    2091.0,    7967.5,   2107.77,    446.68,    768.62,    671.88,    583.33,   2470.51,    76.723,    68.717,   218.043,         0,   363.483
0015_306.3,     0.399,Both,Total,       1.0,      35.0,      11.0,       4.4,Freeway,      1999,   47638.2,   89540.0,   56377.1,   76959.1,  270514.4,      67.3,      50.8,      52.1,      31.7,      67.2,      48.5,     0.355,     0.468,     0.455,     0.746,     0.356,     0.489,     65880,    131760,     65880,    263520,    527040,      0.94,      0.97,      1.15,      0.45,      1.15,   18998.2,   35708.8,   22483.4,   30691.4,  107881.8,   15468.3,   27377.2,   18361.5,   25800.1,   87007.1,     260.8,    1375.4,     440.8,     436.6,    2513.6,    2215.7,    4193.2,    2481.9,    2668.6,   11559.4,    1053.6,    2763.0,    1199.2,    1786.3,    6802.1,   1603.47,    374.17,    684.75,    709.74,    456.71,   2225.37,    89.336,   148.260,   367.006,     0.692,   605.294
0015_307.2,     0.323,Both,Total,       1.0,      35.0,      15.0,       4.8,Freeway,      1857,   39785.8,   77329.9,   50656.9,   68134.3,  235906.9,      61.6,      59.3,      59.8,      55.3,      60.6,      58.9,     0.313,     0.326,     0.322,     0.348,     0.320,     0.328,     83535,    167071,     83535,    334141,    668282,      0.74,      0.76,      0.91,      0.44,      0.91,   12851.8,   24979.3,   16363.4,   22009.0,   76203.5,   10333.5,   19180.5,   13511.4,   18591.5,   61616.9,     187.0,     951.5,     308.6,     305.9,    1753.0,    1558.1,    2851.7,    1684.0,    1810.7,    7904.5,     773.2,    1995.6,     859.4,    1300.7,    4928.9,   1236.14,    216.70,    417.76,    295.86,    363.46,   1293.78,     8.287,    11.613,    29.123,     7.720,    56.743
0015_307.5,     0.307,Both,Total,       1.0,      35.0,      13.0,       4.0,Freeway,      1905,   34989.5,   66868.8,   50406.3,   53004.5,  205269.1,      60.0,      58.6,      58.9,      48.4,      60.0,      56.1,     0.306,     0.313,     0.311,     0.379,     0.306,     0.327,     73722,    147444,     73722,    294888,    589776,      0.83,      0.80,      1.30,      0.34,      1.30,   10740.6,   20526.4,   15473.0,   16270.6,   63010.6,    8682.9,   15811.7,   12881.8,   13582.5,   50958.9,     162.6,     785.4,     284.8,     243.7,    1476.5,    1235.4,    2228.5,    1537.8,    1355.3,    6357.0,     659.6,    1700.8,     768.7,    1089.0,    4218.1,   1049.94,    183.40,    348.45,    319.92,    270.83,   1122.60,     4.201,     5.944,    61.085,     0.129,    71.359
0015_307.6,     0.245,Both,Total,       1.0,      35.0,      16.0,       3.9,Freeway,      1814,   50522.3,   92239.6,   67801.6,   73961.7,  284525.2,      49.9,      42.1,      46.5,      36.3,      49.7,      43.5,     0.294,     0.349,     0.314,     0.403,     0.295,     0.337,     86979,    173958,     86979,    347916,    695832,      1.08,      0.93,      1.15,      0.34,      1.15,   12380.5,   22603.4,   16614.9,   18124.5,   69723.3,   10078.5,   17283.5,   13701.5,   15172.9,   56236.4,     184.6,     897.1,     331.2,     279.8,    1692.7,    1410.5,    2582.1,    1738.5,    1548.9,    7280.0,     706.9,    1840.5,     843.7,    1122.8,    4513.9,   1398.05,    294.02,    485.94,    458.04,    364.69,   1602.69,    46.354,    30.971,   123.512,     1.577,   202.414
0015_307.8,     0.354,Both,Total,       1.0,      35.0,      14.0,       5.0,Freeway,      1896,   37165.1,   67863.6,   49707.1,   52395.6,  207131.4,      66.0,      64.1,      65.7,      61.5,      66.0,      64.6,     0.321,     0.331,     0.322,     0.345,     0.321,     0.329,     79620,    159240,     79620,    318480,    636960,      0.70,      0.60,      0.75,      0.22,      0.75,   13157.8,   24026.0,   17597.8,   18549.7,   73331.3,   10696.4,   18209.4,   14579.4,   15391.7,   58876.9,     199.4,    1004.2,     364.2,     295.8,    1863.6,    1435.5,    2659.7,    1708.6,    1551.0,    7354.8,     826.5,    2152.6,     945.7,    1311.4,    5236.2,   1111.74,    205.31,    365.90,    285.98,    278.78,   1135.97,     6.135,     0.972,    19.152,         0,    26.259
0015_308.4,     0.932,Both,Total,       1.0,      35.0,      12.0,      11.2,Freeway,      1933,   37136.6,   67808.8,   49671.4,   52354.4,  206971.2,      64.6,      61.5,      63.7,      57.4,      64.5,      61.9,     0.863,     0.908,     0.875,     0.971,     0.866,     0.902,     69604,    139209,     69604,    278417,    556834,      0.78,      0.64,      0.87,      0.23,      0.87,   34611.6,   63198.1,   46293.9,   48794.5,  192898.1,   28138.4,   47899.6,   38355.1,   40487.7,  154880.8,     524.4,    2641.2,     957.9,     777.9,    4901.4,    3774.3,    6993.2,    4492.5,    4078.4,   19338.4,    2174.6,    5664.0,    2488.6,    3450.6,   13777.8,   2985.48,    562.80,    992.83,    806.19,    756.91,   3118.73,    27.525,    13.401,    88.795,     1.877,   131.598
0015_309.3,     0.914,Both,Total,       1.0,      35.0,      14.0,      12.8,Freeway,      1741,   35266.2,   64961.7,   47320.1,   52024.4,  199572.4,      67.8,      65.5,      67.1,      59.3,      67.8,      65.0,     0.809,     0.838,     0.817,     0.922,     0.809,     0.844,     72450,    144900,     72450,    289800,    579600,      0.71,      0.59,      0.87,      0.25,      0.87,   32216.8,   59344.3,   43228.2,   47525.7,  182315.0,   26253.2,   45247.7,   36002.9,   39715.1,  147218.9,     513.6,    2545.0,     896.1,     753.0,    4707.7,    3354.5,    6172.3,    3944.3,    3710.2,   17181.3,    2095.5,    5379.5,    2384.7,    3347.5,   13207.2,   2689.11,    491.90,    884.32,    729.08,    699.05,   2804.35,    17.488,     9.116,    89.445,         0,   116.049
0015_310.2,     1.109,Both,Total,       1.0,      35.0,      12.0,      13.3,Freeway,      1850,   39408.8,   72300.6,   50591.5,   59254.2,  221555.1,      69.2,      61.8,      67.5,      55.7,      69.2,      63.8,     0.961,     1.077,     0.984,     1.191,     0.962,     1.043,     66582,    133164,     66582,    266328,    532656,      0.86,      0.68,      0.93,      0.28,      0.93,   43718.3,   80206.9,   56123.8,   65733.9,  245782.9,   35764.4,   61437.1,   46569.1,   55141.7,  198912.3,     699.6,    3513.5,    1231.7,    1060.5,    6505.3,    4530.6,    8256.6,    5225.1,    5108.4,   23120.7,    2723.7,    6999.7,    3097.9,    4423.3,   17244.6,   3552.55,    706.93,   1187.58,   1007.96,    950.32,   3852.79,    75.989,    26.984,   193.390,     0.368,   296.731
0015_311.4,     0.484,Both,Total,       1.0,      35.0,      12.0,       5.8,Freeway,      1850,   38515.4,   70911.4,   49169.0,   58194.1,  216789.9,      69.2,      63.8,      68.0,      57.9,      69.2,      65.0,     0.419,     0.456,     0.427,     0.500,     0.420,     0.447,     66582,    133164,     66582,    266328,    532656,      0.83,      0.65,      0.92,      0.28,      0.92,   18654.9,   34345.8,   23814.9,   28186.3,  105001.9,   15273.1,   26241.0,   19729.6,   23661.0,   84904.7,     297.6,    1515.0,     530.0,     458.1,    2800.7,    1915.8,    3511.6,    2218.6,    2153.9,    9799.9,    1168.5,    3078.2,    1336.7,    1913.4,    7496.8,   1516.67,    292.46,    505.34,    411.03,    407.23,   1616.06,    23.297,     8.722,    66.259,     0.182,    98.460
0015_311.8,     1.322,Both,Total,       1.0,      11.0,      12.0,      15.9,Freeway,      1850,   38515.5,   70911.2,   49169.1,   58193.9,  216789.7,      69.2,      63.2,      67.8,      57.0,      69.2,      64.5,     1.145,     1.257,     1.168,     1.387,     1.145,     1.228,     66582,    133164,     66582,    266328,    532656,      0.84,      0.65,      0.92,      0.27,      0.92,   50910.6,   93731.9,   64992.8,   76921.9,  286557.2,   41681.5,   71613.4,   53843.8,   64571.9,  231710.6,     812.0,    4134.6,    1446.3,    1250.3,    7643.2,    5228.2,    9583.4,    6054.8,    5878.0,   26744.4,    3188.9,    8400.6,    3647.9,    5221.6,   20459.0,   4139.45,    806.08,   1382.16,   1139.96,   1111.26,   4439.46,    71.779,    26.793,   198.798,     0.265,   297.635
0015_313.7,     2.093,Both,Total,       1.0,      11.0,      12.0,      25.1,Freeway,      1850,   39519.7,   71540.1,   51672.2,   57764.7,  220496.7,      66.7,      57.1,      63.8,      51.1,      66.5,      59.7,     1.879,     2.202,     1.961,     2.446,     1.885,     2.102,     66582,    133164,     66582,    266328,    532656,      0.90,      0.70,      0.96,      0.26,      0.96,   82712.5,  149729.4,  108146.9,  120898.2,  461487.0,   68216.9,  115038.6,   90713.1,  101450.5,  375419.1,    1289.9,    6509.5,    2324.0,    2016.6,   12140.0,    8129.2,   14840.0,    9359.4,    9128.8,   41457.4,    5076.7,   13341.2,    5750.3,    8302.3,   32470.5,   6915.01,   1448.73,   2346.76,   2114.60,   1817.78,   7727.87,   213.140,    98.456,   488.517,     6.497,   806.610
0015_315.3,     1.623,Both,Total,       1.0,      11.0,      12.0,      19.5,Freeway,      1850,   37561.4,   67773.4,   48865.5,   54673.5,  208873.8,      65.4,      59.8,      63.8,      56.0,      65.3,      61.4,     1.486,     1.627,     1.521,     1.732,     1.488,     1.582,     66582,    133164,     66582,    266328,    532656,      0.85,      0.66,      0.91,      0.24,      0.91,   60969.6,  110009.7,   79318.5,   88745.9,  339043.7,   50452.0,   84571.7,   66501.4,   74594.4,  276119.5,     951.0,    4935.0,    1739.9,    1542.1,    9168.0,    5765.6,   10501.9,    6749.6,    6422.2,   29439.3,    3801.1,   10001.0,    4327.6,    6187.3,   24317.0,   5184.81,   1019.28,   1723.99,   1415.60,   1358.60,   5517.47,    88.333,    39.030,   200.170,     1.880,   329.413
0015_316.9,     0.670,Both,Total,       1.0,      11.0,      12.0,       8.0,Freeway,      1850,   35838.0,   64344.3,   46274.2,   53512.6,  199969.1,      60.8,      57.1,      59.0,      54.6,      60.4,      57.9,     0.658,     0.703,     0.677,     0.734,     0.664,     0.692,     66582,    133164,     66582,    266328,    532656,      0.83,      0.63,      0.89,      0.24,      0.89,   24001.9,   43093.6,   30991.5,   35839.3,  133926.3,   19900.7,   33132.4,   26008.7,   30235.2,  109277.0,     393.2,    2007.0,     682.7,     637.2,    3720.1,    2178.4,    3969.5,    2576.1,    2456.8,   11180.8,    1529.6,    3984.7,    1724.0,    2510.1,    9748.4,   2201.38,    420.71,    730.53,    567.84,    593.82,   2312.90,    26.961,    20.552,    58.466,     4.977,   110.956
0015_317.6,     0.724,Both,Total,       1.0,      11.0,      12.0,       8.7,Freeway,      1850,   31944.0,   57154.7,   41350.4,   47724.5,  178173.6,      69.2,      66.8,      69.0,      65.4,      69.2,      67.8,     0.627,     0.650,     0.629,     0.664,     0.627,     0.641,     66582,    133164,     66582,    266328,    532656,      0.73,      0.55,      0.79,      0.21,      0.79,   23132.1,   41388.2,   29943.5,   34559.4,  129023.2,   19361.3,   32191.0,   25300.1,   29313.8,  106166.2,     377.4,    1858.0,     645.3,     603.2,    3483.9,    1942.2,    3549.5,    2319.3,    2221.7,   10032.7,    1451.2,    3789.8,    1678.9,    2420.7,    9340.6,   1863.15,    346.15,    599.88,    457.89,    499.05,   1902.97,    12.463,     1.998,    25.614,     0.051,    40.126
0015_318.3,     1.231,Both,Total,       1.0,      11.0,      12.0,      14.8,Freeway,      1850,   35365.0,   63429.5,   45837.7,   51523.4,  196155.6,      67.6,      61.6,      66.7,      59.6,      67.6,      64.2,     1.091,     1.202,     1.105,     1.237,     1.091,     1.150,     66582,    133164,     66582,    266328,    532656,      0.84,      0.63,      0.87,      0.23,      0.87,   43521.7,   78059.1,   56409.8,   63406.9,  241397.5,   36258.4,   60430.9,   47573.2,   53536.8,  197799.3,     730.4,    3573.3,    1226.9,    1146.6,    6677.2,    3757.4,    6764.2,    4444.9,    4169.2,   19135.7,    2775.4,    7290.5,    3164.7,    4554.4,   17785.0,   3570.94,    706.66,   1169.83,    946.34,    936.94,   3759.77,    65.495,    14.429,   111.322,         0,   191.246
0015_319.5,     2.513,Both,Total,       1.0,      11.0,      12.0,      30.2,Freeway,      1850,   34772.9,   62147.2,   45128.8,   50541.8,  192590.7,      68.7,      62.9,      67.9,      60.6,      68.6,      65.3,     2.194,     2.403,     2.218,     2.484,     2.194,     2.310,     66582,    133164,     66582,    266328,    532656,      0.83,      0.62,      0.87,      0.23,      0.87,   87372.6,  156155.2,  113393.6,  126994.7,  483916.1,   72561.7,  120093.1,   95480.8,  106765.5,  394901.1,    1483.4,    7327.7,    2607.7,    2352.6,   13771.4,    7560.1,   13636.2,    8767.4,    8483.2,   38446.9,    5767.3,   15098.1,    6537.7,    9393.4,   36796.5,   7048.54,   1389.75,   2300.40,   1870.26,   1850.08,   7410.49,   121.122,    24.643,   218.172,     0.269,   364.206
0015_321.0,     0.590,Both,Total,       1.0,      11.0,      12.0,       7.1,Freeway,      1850,   29605.5,   54109.2,   38343.5,   43385.1,  165443.3,      69.2,      68.1,      69.0,      67.5,      69.2,      68.5,     0.511,     0.520,     0.512,     0.524,     0.511,     0.516,     66582,    133164,     66582,    266328,    532656,      0.67,      0.53,      0.71,      0.20,      0.71,   17478.8,   31945.3,   22637.5,   25614.0,   97675.6,   14328.0,   24326.4,   18889.5,   21276.4,   78820.3,     308.0,    1524.2,     534.9,     490.0,    2857.1,    1589.8,    2863.0,    1817.3,    1800.2,    8070.3,    1253.0,    3231.8,    1396.0,    2047.4,    7928.2,   1410.84,    256.73,    462.67,    335.50,    370.00,   1424.90,     4.392,     1.101,     8.416,     0.072,    13.981
0015_322.0,     1.493,Both,Total,       1.0,      11.0,      12.0,      17.9,Freeway,      1850,   27316.9,   49330.7,   35298.6,   39715.1,  151661.3,      69.1,      68.4,      69.0,      67.9,      69.1,      68.7,     1.295,     1.311,     1.297,     1.318,     1.295,     1.304,     66582,    133164,     66582,    266328,    532656,      0.64,      0.50,      0.67,      0.19,      0.67,   40796.4,   73672.7,   52716.5,   59312.2,  226497.8,   33612.0,   56280.2,   44112.2,   49285.4,  183289.8,     715.0,    3456.5,    1224.5,    1111.1,    6507.1,    3572.8,    6409.1,    4085.6,    4105.5,   18173.0,    2896.5,    7526.7,    3294.3,    4810.3,   18527.8,   3275.67,    596.83,   1067.26,    775.82,    857.85,   3297.76,     7.064,     1.552,    13.363,     0.142,    22.121
0015_323.8,     0.327,Both,Total,       1.0,      11.0,      12.0,       3.9,Freeway,      1850,   18159.1,   33439.9,   23153.1,   26723.0,  101475.1,      69.3,      69.2,      69.3,      69.3,      69.3,      69.3,     0.282,     0.283,     0.282,     0.282,     0.283,     0.282,     66582,    133164,     66582,    266328,    532656,      0.40,      0.33,      0.40,      0.12,      0.40,    5929.3,   10918.7,    7559.9,    8725.5,   33133.4,    4880.4,    8329.7,    6315.9,    7257.1,   26783.1,     103.9,     533.2,     187.9,     175.6,    1000.6,     526.2,     947.1,     587.6,     594.9,    2655.8,     418.7,    1108.8,     468.6,     697.8,    2693.9,    478.12,     85.66,    157.58,    109.03,    125.91,    478.18,     0.130,         0,         0,     0.024,     0.154
0015_324.4,     1.175,Both,Total,       1.0,      11.0,      12.0,      14.1,Freeway,      1850,   25789.1,   47985.2,   33274.7,   38726.3,  145775.3,      69.2,      68.8,      69.1,      68.5,      69.2,      68.9,     1.019,     1.024,     1.020,     1.029,     1.019,     1.023,     66582,    133164,     66582,    266328,    532656,      0.57,      0.47,      0.63,      0.18,      0.63,   30314.5,   56405.5,   39113.6,   45521.8,  171355.4,   25022.0,   43447.9,   32871.7,   38280.9,  139622.5,     542.9,    2697.5,     927.0,     886.4,    5053.8,    2731.7,    4891.0,    3131.8,    3042.1,   13796.6,    2017.9,    5369.1,    2183.1,    3312.5,   12882.6,   2477.38,    440.38,    816.50,    571.25,    658.17,   2486.30,     2.195,     0.850,     5.696,     0.103,     8.844
0015_325.6,     3.039,Both,Total,       1.0,      11.0,       9.0,      27.3,Freeway,      1904,   25891.5,   49299.7,   33479.7,   40016.3,  148687.2,      69.2,      63.1,      67.1,      60.9,      69.2,      65.4,     2.632,     2.886,     2.712,     2.979,     2.633,     2.783,     51366,    102732,     51366,    205464,    410928,      0.84,      0.74,      0.88,      0.29,      0.88,   78674.1,  149802.5,  101731.7,  121593.9,  451802.2,   64388.1,  114710.5,   85266.7,  101697.1,  366062.4,    1461.3,    7307.8,    2357.6,    2348.9,   13475.6,    7443.7,   13394.5,    8296.1,    8529.3,   37663.6,    5381.1,   14389.6,    5811.3,    9018.6,   34600.6,   6527.91,   1245.87,   2233.20,   1671.41,   1756.78,   6907.26,   109.473,    65.196,   193.560,     0.114,   368.343
0015_328.7,     1.431,Both,Total,       1.0,      11.0,      10.0,      14.3,Freeway,      1893,   27075.7,   51539.2,   34791.8,   41771.8,  155178.5,      65.3,      63.8,      64.5,      61.5,      65.2,      63.9,     1.313,     1.344,     1.327,     1.393,     1.314,     1.341,     56778,    113556,     56778,    227112,    454224,      0.67,      0.60,      0.78,      0.23,      0.78,   38740.3,   73743.3,   49780.8,   59767.9,  222032.3,   31502.1,   55883.8,   41338.6,   49831.4,  178555.9,     746.9,    3694.0,    1212.7,    1188.7,    6842.3,    3771.1,    6910.5,    4311.8,    4296.0,   19289.4,    2720.3,    7254.9,    2917.8,    4451.7,   17344.7,   3401.38,    607.33,   1143.44,    809.78,    916.05,   3476.60,    14.218,    12.431,    46.367,     0.714,    73.730
0015_330.1,     1.504,Both,Total,       1.0,      11.0,      10.0,      15.0,Freeway,      1893,   26417.5,   50177.2,   33753.3,   40715.7,  151063.7,      64.1,      61.4,      61.9,      58.4,      63.9,      61.5,     1.404,     1.466,     1.453,     1.539,     1.409,     1.463,     56778,    113556,     56778,    227112,    454224,      0.64,      0.60,      0.75,      0.23,      0.75,   39728.5,   75460.1,   50760.5,   61231.2,  227180.3,   31963.3,   56475.7,   41805.5,   50731.5,  180976.0,     758.9,    3814.6,    1251.7,    1243.7,    7068.9,    4089.1,    7486.8,    4691.3,    4619.8,   20887.0,    2917.3,    7683.0,    3012.1,    4636.3,   18248.7,   3542.10,    647.02,   1219.50,    869.05,    957.72,   3693.29,    27.561,    40.917,    76.012,     3.328,   147.818
0015_331.6,     1.283,Both,Total,       1.0,      11.0,      10.0,      12.8,Freeway,      1893,   25721.9,   48645.2,   32306.6,   39285.6,  145959.3,      63.4,      61.6,      61.9,      60.2,      63.2,      61.8,     1.210,     1.246,     1.238,     1.275,     1.216,     1.242,     56778,    113556,     56778,    227112,    454224,      0.62,      0.57,      0.73,      0.22,      0.73,   32988.8,   62388.1,   41433.6,   50384.4,  187194.9,   25988.3,   45566.9,   33421.2,   40999.7,  145976.1,     608.0,    3122.4,    1010.6,    1022.8,    5763.8,    3759.2,    6814.7,    4239.1,    4229.5,   19042.5,    2633.3,    6884.3,    2762.8,    4132.5,   16412.9,   2951.44,    535.55,   1007.44,    688.34,    797.38,   3028.71,    15.272,    22.039,    34.663,     3.541,    75.515
0015_332.9,     1.206,Both,Total,       1.0,      11.0,      10.0,      12.1,Freeway,      1893,   26831.6,   50963.8,   33990.4,   39500.8,  151286.6,      63.6,      61.5,      61.9,      58.0,      63.6,      61.4,     1.134,     1.174,     1.162,     1.240,     1.134,     1.175,     56778,    113556,     56778,    227112,    454224,      0.68,      0.63,      0.79,      0.23,      0.79,   32352.5,   61450.0,   40984.2,   47628.4,  182415.1,   25137.3,   44138.3,   32927.3,   38169.6,  140372.5,     613.0,    3182.2,     998.0,    1022.8,    5816.0,    3879.9,    7072.4,    4331.1,    4254.0,   19537.4,    2722.2,    7057.1,    2727.8,    4181.9,   16689.0,   2869.40,    526.07,    992.21,    706.04,    748.33,   2972.65,    17.801,    23.497,    60.089,         0,   101.387
0015_334.1,     1.725,Both,Total,       1.0,      11.0,       8.0,      13.8,Freeway,      1910,   28357.7,   54195.8,   34427.8,   44905.1,  161886.4,      64.3,      53.4,      56.8,      43.8,      63.5,      54.3,     1.605,     1.934,     1.809,     2.340,     1.628,     1.896,     45851,     91703,     45851,    183405,    366810,      0.92,      0.86,      1.02,      0.35,      1.02,   48919.4,   93492.4,   59391.0,   77465.1,  279267.9,   38199.1,   67302.5,   47670.3,   62518.6,  215690.5,     957.3,    4957.6,    1462.0,    1636.4,    9013.3,    5784.5,   10665.0,    6307.5,    6857.9,   29614.9,    3978.6,   10567.4,    3951.2,    6452.2,   24949.4,   4340.14,    916.39,   1645.46,   1356.96,   1220.55,   5139.36,   155.535,   184.007,   421.496,    16.977,   778.015
0015_335.8,     1.139,Both,Total,       1.0,      11.0,       8.0,       9.1,Freeway,      1915,   28885.7,   54677.1,   33776.7,   46573.3,  163912.8,      64.8,      52.6,      56.5,      44.8,      64.0,      54.7,     1.053,     1.295,     1.199,     1.512,     1.065,     1.244,     45954,     91908,     45954,    183816,    367632,      0.95,      0.89,      1.00,      0.36,      1.00,   32902.1,   62279.6,   38473.1,   53048.9,  186703.7,   25509.1,   43565.4,   30305.9,   41822.5,  141202.9,     650.5,    3452.9,     991.3,    1182.5,    6277.2,    3990.7,    7770.3,    4440.6,    5188.2,   21389.8,    2751.7,    7491.0,    2735.4,    4855.8,   17833.9,   2882.82,    625.36,   1101.63,    859.59,    828.51,   3415.09,   116.563,   133.529,   258.165,     9.585,   517.842
0015_337.0,     1.518,Both,Total,       1.0,      11.0,       8.0,      12.1,Freeway,      1915,   28223.8,   52392.2,   33381.6,   44349.8,  158347.4,      69.1,      54.1,      59.8,      43.3,      69.1,      56.3,     1.317,     1.679,     1.514,     2.088,     1.317,     1.613,     45954,     91908,     45954,    183816,    367632,      0.94,      0.85,      1.00,      0.35,      1.00,   42851.9,   79546.5,   50682.9,   67335.7,  240417.0,   32770.1,   54487.1,   39649.1,   52688.2,  179594.5,     878.5,    4538.0,    1350.4,    1538.9,    8305.8,    5332.4,   10179.3,    5884.8,    6703.2,   28099.7,    3870.9,   10342.0,    3798.8,    6405.4,   24417.1,   3477.77,    791.62,   1329.91,   1171.79,    974.16,   4267.48,   170.126,   172.323,   428.863,     0.232,   771.544
