Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
All,Pk,P,    285.00,    370.33,    351.46,      2.86,    354.43,     15.90,      9.22,      2.97
All,Pk,A,    285.00,    168.39,    158.26,      1.44,    158.26,     10.13,      8.69,         0
HBW,Pk,P,    285.00,    102.66,     99.30,      0.88,    101.62,      1.04,      0.16,      2.32
HBW,Pk,A,    285.00,      8.38,      8.20,      0.07,      8.20,      0.18,      0.11,         0
HBO,Pk,P,    285.00,    217.55,    206.67,      1.84,    207.18,     10.37,      8.53,      0.51
HBO,Pk,A,    285.00,    131.91,    122.62,      1.24,    122.62,      9.29,      8.06,         0
NHB,Pk,P,    285.00,     28.38,     27.73,      0.13,     27.75,      0.63,      0.49,      0.02
NHB,Pk,A,    285.00,     28.10,     27.44,      0.14,     27.44,      0.66,      0.52,         0
HBC,Pk,P,    285.00,      6.00,      5.89,         0,      6.00,         0,         0,      0.11
HBC,Pk,A,    285.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    285.00,     15.74,     11.87,      0.01,     11.87,      3.87,      0.04,         0
HBSch,Pk,A,    285.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    286.00,    756.53,    701.56,      6.40,    708.30,     48.23,     32.94,      6.74
All,Pk,A,    286.00,    494.15,    454.69,      5.04,    454.69,     39.46,     34.42,         0
HBW,Pk,P,    286.00,    195.76,    186.51,      2.17,    191.38,      4.38,      2.20,      4.87
HBW,Pk,A,    286.00,     98.83,     93.71,      1.73,     93.71,      5.12,      3.40,         0
HBO,Pk,P,    286.00,    429.37,    397.02,      3.78,    397.94,     31.43,     27.65,      0.92
HBO,Pk,A,    286.00,    309.77,    278.82,      2.87,    278.82,     30.95,     28.08,         0
NHB,Pk,P,    286.00,     86.80,     83.29,      0.44,     83.37,      3.43,      2.99,      0.08
NHB,Pk,A,    286.00,     85.55,     82.17,      0.44,     82.17,      3.39,      2.94,         0
HBC,Pk,P,    286.00,     14.00,     13.13,         0,     14.00,         0,         0,      0.87
HBC,Pk,A,    286.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    286.00,     30.60,     21.61,      0.01,     21.61,      8.99,      0.09,         0
HBSch,Pk,A,    286.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    287.00,    553.18,    515.52,      4.55,    519.65,     33.53,     20.26,      4.13
All,Pk,A,    287.00,    227.66,    209.39,      1.94,    209.39,     18.27,     16.33,         0
HBW,Pk,P,    287.00,    150.10,    145.17,      1.49,    148.23,      1.86,      0.37,      3.07
HBW,Pk,A,    287.00,      1.87,      1.87,         0,      1.87,         0,         0,         0
HBO,Pk,P,    287.00,    323.88,    301.67,      2.84,    302.46,     21.43,     18.59,      0.79
HBO,Pk,A,    287.00,    185.53,    168.69,      1.73,    168.69,     16.84,     15.11,         0
NHB,Pk,P,    287.00,     40.89,     39.43,      0.21,     39.47,      1.42,      1.21,      0.03
NHB,Pk,A,    287.00,     40.26,     38.83,      0.21,     38.83,      1.43,      1.22,         0
HBC,Pk,P,    287.00,     12.00,     11.76,         0,     12.00,         0,         0,      0.24
HBC,Pk,A,    287.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    287.00,     26.32,     17.49,      0.01,     17.49,      8.82,      0.09,         0
HBSch,Pk,A,    287.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    288.00,   3788.35,   3444.60,     31.11,   3468.18,    320.17,    223.54,     23.58
All,Pk,A,    288.00,   3877.20,   3333.59,     31.22,   3334.90,    542.31,    249.65,      1.31
HBW,Pk,P,    288.00,    845.36,    798.51,     10.16,    812.36,     33.01,     22.85,     13.85
HBW,Pk,A,    288.00,    433.29,    401.71,      8.19,    402.61,     30.67,     22.49,      0.90
HBO,Pk,P,    288.00,   1873.48,   1695.47,     16.40,   1699.69,    173.78,    157.39,      4.22
HBO,Pk,A,    288.00,   1956.96,   1755.83,     18.17,   1756.11,    200.85,    182.69,      0.28
NHB,Pk,P,    288.00,    881.25,    833.50,      4.47,    834.13,     47.12,     42.64,      0.62
NHB,Pk,A,    288.00,    860.40,    813.92,      4.52,    814.05,     46.36,     41.84,      0.13
HBC,Pk,P,    288.00,     66.00,     61.11,         0,     66.00,         0,         0,      4.89
HBC,Pk,A,    288.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    288.00,    122.26,     56.00,      0.08,     56.00,     66.26,      0.66,         0
HBSch,Pk,A,    288.00,    626.55,    362.13,      0.35,    362.13,    264.42,      2.64,         0
All,Pk,P,    289.00,    455.56,    427.71,      3.55,    430.50,     25.06,     15.96,      2.79
All,Pk,A,    289.00,    540.70,    503.91,      5.30,    504.71,     35.99,     30.69,      0.80
HBW,Pk,P,    289.00,     94.91,     91.36,      1.03,     92.89,      2.02,      0.99,      1.53
HBW,Pk,A,    289.00,     87.23,     83.05,      1.59,     83.61,      3.63,      2.03,      0.56
HBO,Pk,P,    289.00,    209.71,    195.70,      1.84,    196.14,     13.57,     11.72,      0.44
HBO,Pk,A,    289.00,    326.40,    297.87,      3.04,    298.06,     28.34,     25.30,      0.19
NHB,Pk,P,    289.00,    129.50,    125.55,      0.67,    125.65,      3.85,      3.19,      0.09
NHB,Pk,A,    289.00,    127.07,    122.98,      0.67,    123.04,      4.02,      3.35,      0.06
HBC,Pk,P,    289.00,      5.00,      4.27,         0,      5.00,         0,         0,      0.73
HBC,Pk,A,    289.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    289.00,     16.45,     10.83,      0.01,     10.83,      5.62,      0.06,         0
HBSch,Pk,A,    289.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    290.00,    457.91,    433.95,      3.72,    436.54,     21.38,     13.02,      2.58
All,Pk,A,    290.00,    167.42,    158.32,      1.42,    158.33,      9.10,      7.68,      0.00
HBW,Pk,P,    290.00,    126.90,    122.64,      1.27,    124.58,      2.32,      1.05,      1.94
HBW,Pk,A,    290.00,      1.26,      1.26,         0,      1.26,         0,         0,      0.00
HBO,Pk,P,    290.00,    271.26,    257.21,      2.29,    257.63,     13.62,     11.34,      0.42
HBO,Pk,A,    290.00,    136.28,    127.97,      1.26,    127.97,      8.31,      7.05,      0.00
NHB,Pk,P,    290.00,     30.50,     29.75,      0.15,     29.76,      0.74,      0.59,      0.01
NHB,Pk,A,    290.00,     29.88,     29.10,      0.15,     29.10,      0.78,      0.63,         0
HBC,Pk,P,    290.00,      6.00,      5.79,         0,      6.00,         0,         0,      0.21
HBC,Pk,A,    290.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    290.00,     23.25,     18.56,      0.01,     18.56,      4.69,      0.05,         0
HBSch,Pk,A,    290.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    291.00,   6787.38,   6175.74,     58.29,   6230.69,    556.69,    337.38,     54.95
All,Pk,A,    291.00,   2604.31,   2350.06,     21.69,   2351.42,    252.89,    231.20,      1.36
HBW,Pk,P,    291.00,   1765.63,   1701.78,     19.88,   1731.42,     34.21,     14.33,     29.64
HBW,Pk,A,    291.00,     32.23,     30.74,      0.23,     30.97,      1.26,      1.03,      0.23
HBO,Pk,P,    291.00,   4073.01,   3723.93,     35.75,   3733.46,    339.54,    303.79,      9.53
HBO,Pk,A,    291.00,   2115.61,   1883.22,     19.04,   1884.18,    231.43,    212.39,      0.96
NHB,Pk,P,    291.00,    468.16,    447.73,      2.44,    448.09,     20.07,     17.63,      0.35
NHB,Pk,A,    291.00,    456.47,    436.10,      2.42,    436.27,     20.20,     17.78,      0.17
HBC,Pk,P,    291.00,    124.00,    108.58,         0,    124.00,         0,         0,     15.42
HBC,Pk,A,    291.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    291.00,    356.58,    193.72,      0.21,    193.72,    162.86,      1.63,         0
HBSch,Pk,A,    291.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    292.00,    688.83,    645.80,      6.01,    650.19,     38.64,     25.84,      4.39
All,Pk,A,    292.00,    754.96,    714.91,      7.84,    716.18,     38.77,     30.94,      1.27
HBW,Pk,P,    292.00,    143.55,    137.21,      1.90,    139.60,      3.95,      2.05,      2.38
HBW,Pk,A,    292.00,    143.10,    137.34,      2.70,    138.25,      4.85,      2.16,      0.91
HBO,Pk,P,    292.00,    329.14,    306.71,      3.08,    307.55,     21.59,     18.51,      0.84
HBO,Pk,A,    292.00,    430.93,    403.16,      4.13,    403.45,     27.48,     23.35,      0.29
NHB,Pk,P,    292.00,    183.04,    176.65,      1.02,    176.80,      6.24,      5.22,      0.16
NHB,Pk,A,    292.00,    180.93,    174.42,      1.02,    174.49,      6.44,      5.42,      0.07
HBC,Pk,P,    292.00,      8.00,      6.99,         0,      8.00,         0,         0,      1.01
HBC,Pk,A,    292.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    292.00,     25.10,     18.24,      0.01,     18.24,      6.86,      0.07,         0
HBSch,Pk,A,    292.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    293.00,   2261.85,   2082.89,     20.12,   2101.21,    160.63,    103.29,     18.32
All,Pk,A,    293.00,   1178.68,   1087.05,     11.18,   1087.94,     90.74,     79.55,      0.89
HBW,Pk,P,    293.00,    567.92,    544.79,      6.85,    555.04,     12.87,      6.02,     10.25
HBW,Pk,A,    293.00,    121.96,    114.75,      2.17,    115.17,      6.79,      4.62,      0.42
HBO,Pk,P,    293.00,   1326.04,   1221.56,     12.07,   1224.51,    101.54,     89.47,      2.95
HBO,Pk,A,    293.00,    846.29,    770.60,      7.86,    771.02,     75.28,     67.42,      0.42
NHB,Pk,P,    293.00,    213.78,    205.04,      1.15,    205.21,      8.57,      7.42,      0.17
NHB,Pk,A,    293.00,    210.42,    201.70,      1.15,    201.75,      8.67,      7.52,      0.05
HBC,Pk,P,    293.00,     43.00,     38.05,         0,     43.00,         0,         0,      4.95
HBC,Pk,A,    293.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    293.00,    111.10,     73.45,      0.05,     73.45,     37.65,      0.38,         0
HBSch,Pk,A,    293.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    294.00,   2204.02,   2037.85,     17.12,   2057.15,    146.87,    111.19,     19.30
All,Pk,A,    294.00,   3547.20,   3219.27,     32.83,   3230.03,    317.18,    216.60,     10.76
HBW,Pk,P,    294.00,    297.80,    279.23,      3.88,    285.63,     12.17,      8.30,      6.40
HBW,Pk,A,    294.00,    544.96,    512.16,      9.60,    519.62,     25.34,     15.74,      7.46
HBO,Pk,P,    294.00,    706.09,    644.42,      6.52,    647.43,     58.66,     52.14,      3.01
HBO,Pk,A,    294.00,   1791.41,   1622.81,     16.93,   1625.20,    166.21,    149.28,      2.39
NHB,Pk,P,    294.00,   1117.69,   1059.55,      6.24,   1060.88,     56.81,     50.57,      1.33
NHB,Pk,A,    294.00,   1109.95,   1051.93,      6.22,   1052.84,     57.12,     50.89,      0.91
HBC,Pk,P,    294.00,     26.00,     16.99,      0.46,     25.54,      0.46,         0,      8.56
HBC,Pk,A,    294.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    294.00,     56.44,     37.67,      0.03,     37.67,     18.77,      0.19,         0
HBSch,Pk,A,    294.00,    100.88,     32.37,      0.08,     32.37,     68.51,      0.68,         0
All,Pk,P,    295.00,     21.21,     20.52,      0.12,     20.56,      0.65,      0.33,      0.04
All,Pk,A,    295.00,     10.61,     10.08,      0.09,     10.08,      0.53,      0.45,         0
HBW,Pk,P,    295.00,      7.46,      7.38,      0.04,      7.42,      0.04,      0.00,      0.04
HBW,Pk,A,    295.00,      0.06,      0.06,         0,      0.06,         0,         0,         0
HBO,Pk,P,    295.00,     11.71,     11.32,      0.08,     11.33,      0.38,      0.30,      0.00
HBO,Pk,A,    295.00,      9.04,      8.54,      0.08,      8.54,      0.50,      0.42,         0
NHB,Pk,P,    295.00,      1.51,      1.48,      0.01,      1.48,      0.03,      0.02,      0.00
NHB,Pk,A,    295.00,      1.51,      1.48,      0.01,      1.48,      0.03,      0.03,         0
HBC,Pk,P,    295.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    295.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    295.00,      0.53,      0.34,      0.00,      0.34,      0.19,      0.00,         0
HBSch,Pk,A,    295.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    296.00,     32.76,     31.76,      0.17,     31.82,      0.94,      0.43,      0.06
All,Pk,A,    296.00,     13.11,     12.53,      0.11,     12.53,      0.58,      0.47,         0
HBW,Pk,P,    296.00,     10.22,     10.12,      0.04,     10.18,      0.05,      0.00,      0.06
HBW,Pk,A,    296.00,      0.06,      0.06,         0,      0.06,         0,         0,         0
HBO,Pk,P,    296.00,     18.52,     17.99,      0.12,     18.00,      0.52,      0.40,      0.00
HBO,Pk,A,    296.00,     11.11,     10.57,      0.10,     10.57,      0.54,      0.45,         0
NHB,Pk,P,    296.00,      2.03,      2.00,      0.01,      2.00,      0.03,      0.02,      0.00
NHB,Pk,A,    296.00,      1.94,      1.91,      0.01,      1.91,      0.03,      0.03,         0
HBC,Pk,P,    296.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,    296.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    296.00,      0.99,      0.65,      0.00,      0.65,      0.34,      0.00,         0
HBSch,Pk,A,    296.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    297.00,    148.18,    144.10,      0.96,    144.67,      3.51,      1.80,      0.57
All,Pk,A,    297.00,     60.73,     58.93,      0.46,     58.93,      1.80,      1.34,         0
HBW,Pk,P,    297.00,     41.49,     40.73,      0.31,     41.16,      0.34,      0.03,      0.43
HBW,Pk,A,    297.00,      0.45,      0.45,         0,      0.45,         0,         0,         0
HBO,Pk,P,    297.00,     83.69,     81.28,      0.61,     81.39,      2.30,      1.69,      0.11
HBO,Pk,A,    297.00,     49.57,     47.89,      0.42,     47.89,      1.68,      1.26,         0
NHB,Pk,P,    297.00,     10.85,     10.74,      0.04,     10.74,      0.11,      0.07,      0.00
NHB,Pk,A,    297.00,     10.71,     10.59,      0.04,     10.59,      0.12,      0.08,         0
HBC,Pk,P,    297.00,      7.00,      6.98,         0,      7.00,         0,         0,      0.02
HBC,Pk,A,    297.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    297.00,      5.15,      4.38,      0.00,      4.38,      0.76,      0.01,         0
HBSch,Pk,A,    297.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    298.00,     97.38,     94.60,      0.64,     94.90,      2.48,      1.50,      0.31
All,Pk,A,    298.00,     48.09,     46.35,      0.37,     46.35,      1.74,      1.37,         0
HBW,Pk,P,    298.00,     29.57,     29.05,      0.21,     29.32,      0.25,      0.04,      0.27
HBW,Pk,A,    298.00,      0.38,      0.38,         0,      0.38,         0,         0,         0
HBO,Pk,P,    298.00,     55.83,     54.03,      0.39,     54.06,      1.77,      1.38,      0.03
HBO,Pk,A,    298.00,     39.41,     37.79,      0.33,     37.79,      1.62,      1.29,         0
NHB,Pk,P,    298.00,      8.47,      8.36,      0.03,      8.36,      0.11,      0.08,      0.00
NHB,Pk,A,    298.00,      8.30,      8.19,      0.03,      8.19,      0.11,      0.08,         0
HBC,Pk,P,    298.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,    298.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    298.00,      2.51,      2.16,      0.00,      2.16,      0.35,      0.00,         0
HBSch,Pk,A,    298.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    299.00,    205.47,    198.41,      1.02,    198.70,      6.77,      5.36,      0.28
All,Pk,A,    299.00,    538.01,    514.41,      5.54,    514.41,     23.60,     18.06,         0
HBW,Pk,P,    299.00,     19.51,     18.92,      0.19,     19.07,      0.44,      0.25,      0.15
HBW,Pk,A,    299.00,    147.55,    143.39,      2.77,    143.39,      4.16,      1.39,         0
HBO,Pk,P,    299.00,     35.93,     33.88,      0.27,     33.94,      1.99,      1.72,      0.06
HBO,Pk,A,    299.00,    245.40,    229.97,      2.18,    229.97,     15.43,     13.25,         0
NHB,Pk,P,    299.00,    148.26,    144.23,      0.56,    144.30,      3.95,      3.39,      0.07
NHB,Pk,A,    299.00,    145.06,    141.05,      0.59,    141.05,      4.00,      3.41,         0
HBC,Pk,P,    299.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    299.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    299.00,      1.77,      1.38,      0.00,      1.38,      0.39,      0.00,         0
HBSch,Pk,A,    299.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    300.00,    346.82,    336.20,      1.62,    336.39,     10.43,      8.28,      0.20
All,Pk,A,    300.00,   2042.93,   1919.84,     21.09,   1920.07,    122.86,     34.36,      0.23
HBW,Pk,P,    300.00,      4.86,      4.63,      0.05,      4.64,      0.22,      0.17,      0.02
HBW,Pk,A,    300.00,    760.72,    743.66,     13.51,    743.88,     16.85,      3.34,      0.21
HBO,Pk,P,    300.00,     11.19,     10.59,      0.08,     10.62,      0.57,      0.49,      0.03
HBO,Pk,A,    300.00,    664.35,    635.86,      5.92,    635.87,     28.48,     22.56,      0.01
NHB,Pk,P,    300.00,    329.85,    320.59,      1.49,    320.74,      9.11,      7.62,      0.15
NHB,Pk,A,    300.00,    323.74,    314.41,      1.54,    314.41,      9.32,      7.79,      0.00
HBC,Pk,P,    300.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    300.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    300.00,      0.93,      0.39,      0.00,      0.39,      0.53,      0.01,         0
HBSch,Pk,A,    300.00,    294.12,    225.91,      0.11,    225.91,     68.21,      0.68,         0
All,Pk,P,    301.00,     44.95,     41.96,      0.37,     42.22,      2.72,      1.40,      0.26
All,Pk,A,    301.00,     14.97,     14.47,      0.13,     14.47,      0.49,      0.37,      0.00
HBW,Pk,P,    301.00,     13.21,     12.82,      0.13,     12.93,      0.28,      0.14,      0.11
HBW,Pk,A,    301.00,      0.11,      0.11,         0,      0.11,         0,         0,      0.00
HBO,Pk,P,    301.00,     26.22,     24.78,      0.23,     24.80,      1.42,      1.20,      0.02
HBO,Pk,A,    301.00,     12.45,     12.03,      0.11,     12.03,      0.42,      0.31,      0.00
NHB,Pk,P,    301.00,      2.40,      2.34,      0.01,      2.34,      0.06,      0.05,      0.00
NHB,Pk,A,    301.00,      2.40,      2.33,      0.02,      2.33,      0.07,      0.05,      0.00
HBC,Pk,P,    301.00,      1.00,      0.87,         0,      1.00,         0,         0,      0.13
HBC,Pk,A,    301.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    301.00,      2.11,      1.15,      0.00,      1.15,      0.96,      0.01,         0
HBSch,Pk,A,    301.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    302.00,    288.91,    278.20,      2.23,    279.10,      9.81,      5.33,      0.90
All,Pk,A,    302.00,    137.29,    132.75,      1.08,    132.75,      4.54,      3.46,         0
HBW,Pk,P,    302.00,     78.98,     77.20,      0.81,     77.95,      1.03,      0.22,      0.74
HBW,Pk,A,    302.00,     10.25,     10.04,      0.12,     10.04,      0.21,      0.08,         0
HBO,Pk,P,    302.00,    165.75,    159.46,      1.32,    159.61,      6.14,      4.82,      0.14
HBO,Pk,A,    302.00,    103.33,     99.36,      0.86,     99.36,      3.97,      3.11,         0
NHB,Pk,P,    302.00,     24.17,     23.81,      0.10,     23.81,      0.36,      0.26,      0.01
NHB,Pk,A,    302.00,     23.71,     23.35,      0.10,     23.35,      0.37,      0.27,         0
HBC,Pk,P,    302.00,     10.00,      9.99,         0,     10.00,         0,         0,      0.01
HBC,Pk,A,    302.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    302.00,     10.02,      7.73,      0.00,      7.73,      2.28,      0.02,         0
HBSch,Pk,A,    302.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    303.00,    312.28,    299.10,      2.12,    299.73,     12.55,      6.83,      0.63
All,Pk,A,    303.00,    382.63,    371.11,      3.44,    371.11,     11.51,      8.07,         0
HBW,Pk,P,    303.00,     53.75,     52.25,      0.58,     52.74,      1.01,      0.43,      0.49
HBW,Pk,A,    303.00,     71.97,     70.14,      1.32,     70.14,      1.82,      0.51,         0
HBO,Pk,P,    303.00,    114.17,    108.97,      0.95,    109.05,      5.12,      4.17,      0.08
HBO,Pk,A,    303.00,    178.86,    171.97,      1.52,    171.97,      6.89,      5.37,         0
NHB,Pk,P,    303.00,    134.97,    132.14,      0.59,    132.20,      2.78,      2.19,      0.06
NHB,Pk,A,    303.00,    131.80,    129.00,      0.60,    129.00,      2.80,      2.19,         0
HBC,Pk,P,    303.00,      2.00,      2.00,         0,      2.00,         0,         0,         0
HBC,Pk,A,    303.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    303.00,      7.39,      3.74,      0.00,      3.74,      3.64,      0.04,         0
HBSch,Pk,A,    303.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    304.00,    276.09,    260.08,      2.50,    261.41,     14.68,      7.02,      1.32
All,Pk,A,    304.00,    305.41,    268.21,      2.07,    268.25,     37.16,      3.75,      0.03
HBW,Pk,P,    304.00,     70.17,     67.61,      0.97,     68.36,      1.82,      0.84,      0.75
HBW,Pk,A,    304.00,     46.11,     45.11,      0.74,     45.13,      0.98,      0.24,      0.02
HBO,Pk,P,    304.00,    145.95,    138.98,      1.31,    139.13,      6.82,      5.51,      0.15
HBO,Pk,A,    304.00,    120.86,    117.25,      1.05,    117.26,      3.61,      2.56,      0.01
NHB,Pk,P,    304.00,     44.02,     43.18,      0.21,     43.20,      0.83,      0.61,      0.01
NHB,Pk,A,    304.00,     43.50,     42.65,      0.22,     42.65,      0.85,      0.63,      0.00
HBC,Pk,P,    304.00,      6.00,      5.59,         0,      6.00,         0,         0,      0.41
HBC,Pk,A,    304.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    304.00,      9.94,      4.72,      0.01,      4.72,      5.22,      0.05,         0
HBSch,Pk,A,    304.00,     94.94,     63.20,      0.06,     63.20,     31.73,      0.32,         0
All,Pk,P,    305.00,      4.42,      4.34,      0.04,      4.35,      0.07,      0.03,      0.01
All,Pk,A,    305.00,      1.88,      1.82,      0.02,      1.82,      0.05,      0.04,         0
HBW,Pk,P,    305.00,      1.64,      1.62,      0.01,      1.63,      0.01,      0.00,      0.00
HBW,Pk,A,    305.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,    305.00,      2.52,      2.47,      0.02,      2.47,      0.06,      0.03,      0.00
HBO,Pk,A,    305.00,      1.72,      1.66,      0.02,      1.66,      0.05,      0.03,         0
NHB,Pk,P,    305.00,      0.16,      0.16,      0.00,      0.16,      0.00,      0.00,         0
NHB,Pk,A,    305.00,      0.16,      0.16,      0.00,      0.16,      0.00,      0.00,         0
HBC,Pk,P,    305.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    305.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    305.00,      0.09,      0.09,         0,      0.09,         0,         0,         0
HBSch,Pk,A,    305.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    306.00,     89.45,     86.82,      0.76,     87.14,      2.32,      1.11,      0.32
All,Pk,A,    306.00,     37.05,     36.06,      0.28,     36.06,      0.98,      0.71,         0
HBW,Pk,P,    306.00,     26.12,     25.52,      0.28,     25.82,      0.30,      0.02,      0.30
HBW,Pk,A,    306.00,      0.26,      0.26,         0,      0.26,         0,         0,         0
HBO,Pk,P,    306.00,     52.77,     51.27,      0.45,     51.29,      1.48,      1.03,      0.02
HBO,Pk,A,    306.00,     30.51,     29.60,      0.25,     29.60,      0.91,      0.66,         0
NHB,Pk,P,    306.00,      6.34,      6.27,      0.03,      6.27,      0.07,      0.04,      0.00
NHB,Pk,A,    306.00,      6.28,      6.21,      0.03,      6.21,      0.07,      0.04,         0
HBC,Pk,P,    306.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,    306.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    306.00,      3.22,      2.76,      0.00,      2.76,      0.46,      0.00,         0
HBSch,Pk,A,    306.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    307.00,    308.60,    296.91,      2.69,    298.20,     10.40,      5.31,      1.29
All,Pk,A,    307.00,    130.10,    126.41,      0.96,    126.41,      3.69,      2.73,         0
HBW,Pk,P,    307.00,     85.28,     82.99,      1.04,     83.99,      1.29,      0.25,      1.00
HBW,Pk,A,    307.00,      1.06,      1.06,         0,      1.06,         0,         0,         0
HBO,Pk,P,    307.00,    180.46,    173.97,      1.54,    174.12,      6.34,      4.80,      0.15
HBO,Pk,A,    307.00,    105.37,    102.02,      0.85,    102.02,      3.34,      2.49,         0
NHB,Pk,P,    307.00,     23.95,     23.61,      0.11,     23.61,      0.34,      0.23,      0.01
NHB,Pk,A,    307.00,     23.67,     23.32,      0.11,     23.32,      0.35,      0.24,         0
HBC,Pk,P,    307.00,      7.00,      6.87,         0,      7.00,         0,         0,      0.13
HBC,Pk,A,    307.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    307.00,     11.90,      9.48,      0.00,      9.48,      2.42,      0.02,         0
HBSch,Pk,A,    307.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    308.00,   1054.21,   1001.38,      9.34,   1005.87,     48.33,     29.05,      4.49
All,Pk,A,    308.00,   1114.09,   1079.76,     10.41,   1079.76,     34.33,     23.92,         0
HBW,Pk,P,    308.00,    229.88,    220.90,      3.13,    223.34,      6.54,      3.41,      2.44
HBW,Pk,A,    308.00,    225.50,    218.85,      3.98,    218.85,      6.64,      2.67,         0
HBO,Pk,P,    308.00,    520.82,    494.65,      4.59,    495.13,     25.70,     21.11,      0.47
HBO,Pk,A,    308.00,    640.39,    618.48,      5.18,    618.48,     21.92,     16.74,         0
NHB,Pk,P,    308.00,    251.38,    245.61,      1.24,    245.71,      5.67,      4.43,      0.10
NHB,Pk,A,    308.00,    248.20,    242.43,      1.26,    242.43,      5.77,      4.51,         0
HBC,Pk,P,    308.00,     14.00,     12.14,      0.37,     13.63,      0.37,         0,      1.49
HBC,Pk,A,    308.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    308.00,     38.13,     28.07,      0.02,     28.07,     10.06,      0.10,         0
HBSch,Pk,A,    308.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    309.00,    781.43,    735.95,      7.56,    741.08,     40.34,     23.49,      5.13
All,Pk,A,    309.00,    765.39,    741.27,      7.84,    742.43,     22.96,     15.12,      1.15
HBW,Pk,P,    309.00,    182.72,    174.16,      2.73,    176.80,      5.92,      3.19,      2.64
HBW,Pk,A,    309.00,    193.99,    187.77,      3.52,    188.63,      5.36,      1.84,      0.86
HBO,Pk,P,    309.00,    392.85,    370.66,      3.69,    371.72,     21.13,     17.44,      1.06
HBO,Pk,A,    309.00,    409.37,    395.22,      3.47,    395.45,     13.92,     10.45,      0.23
NHB,Pk,P,    309.00,    164.18,    160.44,      0.84,    160.57,      3.61,      2.77,      0.12
NHB,Pk,A,    309.00,    162.02,    158.28,      0.85,    158.34,      3.68,      2.83,      0.06
HBC,Pk,P,    309.00,     14.00,     12.40,      0.29,     13.71,      0.29,         0,      1.31
HBC,Pk,A,    309.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    309.00,     27.67,     18.28,      0.01,     18.28,      9.39,      0.09,         0
HBSch,Pk,A,    309.00,         0,         0,         0,         0,         0,         0,         0
