TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
       212,    570059,116.234662,     119.0,      41.0,    148683,      1072,      5369,       264,  17693278,    127580,    638953,     31429,    -16267,    -72008,    -88275,  -1935782,  -8568934, -10504717,     96921,       468,      5208,       380,   3973762,     19203,    213513,     15596,     -8357,    -41425,    -49782,   -342646,  -1698430,  -2041076,         0,      1072,         0,       468,    164950,    236958,    105278,    146703
       213,    570060,300.472917,     250.0,     471.0,    158041,       452,      8342,       520,  39510319,    112911,   2085587,    129923,    -17379,    -69686,    -87066,  -4344871, -17421521, -21766392,    101528,       364,      6610,       493,  47819890,    171572,   3113120,    232390,     -9117,    -41845,    -50962,  -4293985, -19709181, -24003167,         0,       452,         0,       364,    175421,    245107,    110645,    152491
       214,    570061,376.865812,     350.0,         0,    172982,       732,     15081,         6,  60543696,    256068,   5278511,      2056,    -19323,    -62924,    -82247,  -6763034, -22023248, -28786282,    109609,       566,      9449,       690,         0,         0,         0,         0,    -10333,    -39391,    -49725,         0,         0,         0,         0,       732,         0,       566,    192305,    255229,    119942,    159333
       215,    570062,280.435374,     133.0,      49.0,    149983,      1348,      3499,       225,  19947763,    179245,    465365,     29888,    -13449,    -59137,    -72586,  -1788754,  -7865227,  -9653981,     97710,       563,      4425,       316,   4787807,     27591,    216806,     15506,     -6940,    -34716,    -41657,   -340074,  -1701100,  -2041174,         0,      1348,         0,       563,    163432,    222570,    104651,    139367
       216,    570063, 51.921841,      78.0,       4.0,    149912,      1254,      5179,       294,  11693155,     97840,    403932,     22955,    -13464,    -57650,    -71114,  -1050183,  -4496730,  -5546914,     97956,       530,      5170,       553,    391824,      2122,     20679,      2210,     -6943,    -33991,    -40934,    -27770,   -135966,   -163736,         0,      1254,         0,       530,    163376,    221027,    104899,    138890
       217,    570064,172.854042,     125.0,      32.0,    157606,       449,      8389,       530,  19700797,     56089,   1048619,     66209,    -15988,    -59556,    -75544,  -1998468,  -7444520,  -9442988,    101351,       363,      6549,       607,   3243240,     11619,    209571,     19415,     -8362,    -36533,    -44895,   -267576,  -1169065,  -1436641,         0,       449,         0,       363,    173594,    233150,    109713,    146246
       218,    570065,228.499994,     253.0,         0,    174413,       737,     16113,         0,  44126436,    186381,   4076482,         0,    -18240,    -52706,    -70947,  -4614795, -13334671, -17949465,    109949,       476,      9805,       835,         0,         0,         0,         0,     -9749,    -34300,    -44048,         0,         0,         0,         0,       737,         0,       476,    192653,    245359,    119698,    153997
       219,    570066,146.764788,     123.0,     181.0,    155282,      1423,      5039,       234,  19099634,    175082,    619843,     28843,    -13941,    -59460,    -73400,  -1714694,  -7313520,  -9028214,    100669,       590,      5225,       540,  18221143,    106770,    945768,     97788,     -7163,    -35045,    -42209,  -1296586,  -6343159,  -7639745,         0,      1423,         0,       590,    169222,    228682,    107833,    142878
       220,    570067,303.443242,     155.0,       1.0,    154940,      1121,      7715,       217,  24015730,    173743,   1195792,     33583,    -13928,    -62260,    -76188,  -2158763,  -9650346, -11809109,    100129,       485,      6213,       498,    100129,       485,      6213,       498,     -7210,    -37568,    -44778,     -7210,    -37568,    -44778,         0,      1121,         0,       485,    168868,    231128,    107339,    144907
       221,    570068,485.982901,     250.0,         0,    169362,       654,     16559,         0,  42340518,    163450,   4139746,         0,    -17667,    -63677,    -81344,  -4416712, -15919280, -20335992,    106828,       445,      9741,       539,         0,         0,         0,         0,     -9442,    -40576,    -50018,         0,         0,         0,         0,       654,         0,       445,    187029,    250706,    116269,    156845
       222,    570069,331.343021,     100.0,         0,    149599,      1531,      2678,         1,  14959860,    153132,    267767,       136,    -13479,    -71857,    -85337,  -1347920,  -7185735,  -8533655,     97393,       629,      4327,       129,         0,         0,         0,         0,     -6924,    -42023,    -48948,         0,         0,         0,         0,      1531,         0,       629,    163078,    234935,    104317,    146341
       223,    570070,111.313269,      93.0,         0,    162511,      1512,      5680,       185,  15113479,    140612,    528259,     17192,    -14713,    -60657,    -75370,  -1368291,  -5641077,  -7009368,    104341,       622,      5526,       353,         0,         0,         0,         0,     -7560,    -36074,    -43634,         0,         0,         0,         0,      1512,         0,       622,    177223,    237880,    111901,    147975
       224,    570071,551.885154,     667.0,     215.0,    165673,       593,     11567,       958, 110504154,    395560,   7715167,    638967,    -14317,    -54280,    -68597,  -9549502, -36204564, -45754066,    104237,       506,      9295,       691,  22411001,    108778,   1998375,    148614,     -7920,    -36149,    -44068,  -1702716,  -7771933,  -9474649,         0,       593,         0,       506,    179990,    234270,    112157,    148305
       225,    570072,192.994775,      28.0,     857.0,    174672,       738,     13647,      1064,   4890818,     20652,    382129,     29803,    -19893,    -40967,    -60861,   -557017,  -1147088,  -1704106,    110077,       569,     10930,       610,  94335989,    487702,   9367355,    522786,    -11004,    -28358,    -39362,  -9430212, -24303104, -33733316,         0,       738,         0,       569,    194566,    235533,    121081,    149439
       226,    570073,323.889419,     325.0,      16.0,    182104,       917,     16320,       302,  59183803,    298096,   5304146,     98150,    -20848,    -44183,    -65031,  -6775688, -14359516, -21135204,    114639,       634,     11680,       440,   1834222,     10150,    186875,      7046,    -11458,    -29703,    -41161,   -183326,   -475255,   -658581,         0,       917,         0,       634,    202952,    247135,    126097,    155800
       227,    570074,307.645226,      80.0,     286.0,    186039,       987,     17488,       775,  14883129,     78940,   1399047,     62011,    -21217,    -41636,    -62853,  -1697381,  -3330886,  -5028267,    117148,       660,     12887,       436,  33504416,    188644,   3685719,    124688,    -11685,    -27951,    -39636,  -3341934,  -7993887, -11335821,         0,       987,         0,       660,    207256,    248892,    128833,    156784
       228,    570075,209.469754,     307.0,     124.0,    203217,      2572,     19705,       179,  62387539,    789494,   6049444,     54939,    -23013,    -51584,    -74597,  -7064906, -15836385, -22901291,    125684,      1509,     12744,       533,  15584833,    187120,   1580265,     66137,    -12648,    -32587,    -45235,  -1568353,  -4040737,  -5609090,         0,      2572,         0,      1509,    226229,    277814,    138332,    170919
       229,    570076,198.416557,     139.0,      34.0,    194476,      2797,     22146,      1603,  27032104,    388766,   3078260,    222835,    -22069,    -51209,    -73278,  -3067596,  -7118025, -10185621,    122538,      1523,     15117,       462,   4166286,     51786,    513963,     15706,    -12162,    -32162,    -44324,   -413506,  -1093523,  -1507030,         0,      2797,         0,      1523,    216545,    267753,    134700,    166862
       230,    570077,163.580036,         0,    1418.0,    188871,     12855,     24236,      3034,         0,         0,         0,         0,    -21843,    -53695,    -75537,         0,         0,         0,    119265,      3378,     17133,       203, 169117251,   4790069,  24295101,    287641,    -12046,    -33619,    -45664, -17080550, -47671522, -64752072,     12855,      2636,      3378,      1537,    210713,    264408,    131310,    164929
       231,    570078,449.362296,         0,    3476.0,    180058,     15481,     27051,      4481,         0,         0,         0,         0,    -20727,    -63232,    -83959,         0,         0,         0,    113941,      6362,     19781,       425, 396057698,  22114019,  68759215,   1476007,    -11522,    -39422,    -50943, -40049595,-137029345,-177078940,     15481,       836,      6362,       605,    200786,    264017,    125462,    164884
       232,    570079,130.019415,     101.0,         0,    190167,      2671,     21703,       346,  19206841,    269732,   2192053,     34976,    -19617,    -44079,    -63697,  -1981360,  -4452028,  -6433388,    119497,      1461,     13264,       515,         0,         0,         0,         0,    -10720,    -28949,    -39669,         0,         0,         0,         0,      2671,         0,      1461,    209784,    253864,    130217,    159166
       233,    570080,141.919394,      56.0,     186.0,    198332,      2959,     25291,       986,  11106604,    165727,   1416279,     55218,    -20262,    -42804,    -63066,  -1134654,  -2397021,  -3531675,    124882,      1607,     16002,       354,  23228078,    298838,   2976429,     65763,    -11116,    -27295,    -38411,  -2067615,  -5076815,  -7144430,         0,      2959,         0,      1607,    218594,    261398,    135998,    163293
       234,    570081,271.576862,     155.0,      24.0,    193094,     10492,     29558,      1677,  29929531,   1626219,   4581530,    259945,    -19083,    -49393,    -68476,  -2957853,  -7655883, -10613736,    121750,      2289,     19382,       303,   2922001,     54939,    465173,      7263,    -10420,    -31218,    -41638,   -250086,   -749230,   -999315,     10492,      2745,      2289,      1492,    212177,    261569,    132170,    163388
       235,    570082,435.652942,      81.0,     851.0,    201060,      3131,     26596,      1291,  16285862,    253617,   2154244,    104596,    -20527,    -44393,    -64919,  -1662680,  -3595798,  -5258478,    125489,      1695,     14870,       495, 106790952,   1442763,  12654563,    421650,    -11293,    -28791,    -40084,  -9610708, -24501097, -34111805,         0,      3131,         0,      1695,    221587,    265980,    136782,    165573
       236,    570083,382.837745,     255.0,      40.0,    188634,     13043,     35384,       331,  48101581,   3326004,   9022810,     84334,    -17083,    -60945,    -78028,  -4356110, -15541098, -19897208,    118575,      2603,     20693,       401,   4742984,    104110,    827737,     16020,     -9309,    -38386,    -47695,   -372375,  -1535427,  -1907802,     13043,      2759,      2603,      1597,    205716,    266662,    127884,    166270
       237,    570084,152.455041,      20.0,     208.0,    206038,      8712,     37266,       837,   4120767,    174246,    745322,     16750,    -19832,    -49679,    -69511,   -396636,   -993580,  -1390216,    128674,      1933,     19726,       463,  26764151,    401979,   4102978,     96282,    -10860,    -31152,    -42012,  -2258920,  -6479582,  -8738502,      8712,      3398,      1651,      1933,    225870,    275549,    139534,    170686
       238,    570085,247.847823,     414.0,     348.0,    209111,      3471,     30230,      1446,  86571930,   1436922,  12515286,    598601,    -21598,    -47340,    -68937,  -8941445, -19598611, -28540056,    130534,      1865,     15906,       513,  45425836,    649154,   5535437,    178642,    -11924,    -29421,    -41345,  -4149648, -10238487, -14388135,         0,      3471,         0,      1865,    230709,    278048,    142458,    171879
       239,    570086,307.099736,       9.0,       1.0,    127131,       304,      8642,         1,   1144183,      2737,     77782,        13,    -17432,    -51084,    -68516,   -156890,   -459754,   -616644,     81524,       391,      9559,        38,     81524,       391,      9559,        38,    -10050,    -34863,    -44912,    -10050,    -34863,    -44912,         0,       304,         0,       391,    144564,    195648,     91574,    126436
       240,    570087,156.384772,      21.0,         0,    111715,       245,      7968,         5,   2346019,      5142,    167328,       109,    -17280,    -60151,    -77432,   -362890,  -1263180,  -1626070,     72338,       323,      9640,       150,         0,         0,         0,         0,     -9851,    -40246,    -50097,         0,         0,         0,         0,       245,         0,       323,    128996,    189147,     82188,    122435
       241,    570088,412.349596,       1.0,         0,    160808,      4446,     11175,         0,    160808,      4446,     11175,         0,    -13278,    -61601,    -74879,    -13278,    -61601,    -74879,    102170,      2739,     10433,        20,         0,         0,         0,         0,     -7256,    -39213,    -46468,         0,         0,         0,      4446,       505,      2739,       468,    174085,    235686,    109425,    148638
       242,    570089,235.033037,       7.0,         0,    130496,       321,     10943,         1,    913471,      2246,     76600,         8,    -17531,    -51081,    -68612,   -122715,   -357569,   -480284,     83659,       410,     11296,       231,         0,         0,         0,         0,    -10112,    -34709,    -44821,         0,         0,         0,         0,       321,         0,       410,    148027,    199108,     93771,    128480
       243,    570090,279.426207,     133.0,       5.0,    119499,       286,      9818,         5,  15893425,     38020,   1305789,       677,    -17648,    -60609,    -78257,  -2347205,  -8060937, -10408142,     77234,       370,     11384,       342,    386168,      1850,     56919,      1709,    -10120,    -40180,    -50299,    -50598,   -200898,   -251496,         0,       286,         0,       370,    137148,    197756,     87353,    127533
       244,    570091,177.694523,         0,       4.0,    164281,      8658,     13359,       984,         0,         0,         0,         0,    -13415,    -67648,    -81063,         0,         0,         0,    104508,      4781,     11109,       295,    418031,     19125,     44435,      1181,     -7314,    -42621,    -49935,    -29255,   -170483,   -199738,      8658,       553,      4781,       488,    177696,    245344,    111821,    154442
       245,    570092,329.992704,     258.0,     354.0,    166544,     14497,     16385,       818,  42968456,   3740110,   4227308,    211001,    -19246,    -49604,    -68849,  -4965365, -12797802, -17763167,    106162,      7045,     13982,       489,  37581512,   2493783,   4949589,    173179,    -10848,    -32847,    -43695,  -3840205, -11627693, -15467898,     14497,       757,      7045,       688,    185790,    235394,    117010,    149857
       246,    570093,201.216291,      36.0,         0,    157463,      6959,     14199,       319,   5668685,    250508,    511181,     11499,    -12891,    -73696,    -86586,   -464066,  -2653039,  -3117104,    100472,      3748,     12713,       560,         0,         0,         0,         0,     -7088,    -46365,    -53453,         0,         0,         0,      6959,       441,      3748,       440,    170354,    244050,    107560,    153924
       247,    570094,409.565729,     470.0,         0,    145324,      1284,     14665,       167,  68302396,    603399,   6892516,     78436,    -18200,    -52105,    -70304,  -8553830, -24489119, -33042949,     93122,       805,     13750,       732,         0,         0,         0,         0,    -10461,    -34651,    -45112,         0,         0,         0,      1284,       426,       805,       517,    163524,    215628,    103583,    138234
       248,    570095, 86.306854,     108.0,         0,    130734,       347,     13160,       214,  14119319,     37472,   1421318,     23088,    -18042,    -61122,    -79164,  -1948587,  -6601166,  -8549753,     84249,       442,     13488,       891,         0,         0,         0,         0,    -10391,    -40121,    -50512,         0,         0,         0,         0,       347,         0,       442,    148777,    209899,     94641,    134762
       249,    570096,281.456137,     303.0,         0,    126237,       321,     13086,       214,  38249705,     97389,   3965026,     64694,    -17902,    -66340,    -84242,  -5424298, -20100898, -25525197,     81464,       411,     14062,       862,         0,         0,         0,         0,    -10300,    -43172,    -53472,         0,         0,         0,         0,       321,         0,       411,    144139,    210478,     91764,    134936
       250,    570097,197.498723,     276.0,     245.0,    145489,       478,     16495,       493,  40155036,    131839,   4552488,    136023,    -18027,    -57629,    -75656,  -4975462, -15905602, -20881064,     93386,       546,     15755,       892,  22879622,    133858,   3860045,    218495,    -10389,    -37497,    -47886,  -2545415,  -9186762, -11732177,         0,       478,         0,       546,    163516,    221145,    103776,    141273
       251,    570098,127.497278,      91.0,     202.0,    141769,       450,     16236,       462,  12900955,     40973,   1477503,     42082,    -18451,    -61023,    -79474,  -1679023,  -5553124,  -7232147,     91064,       532,     16281,       981,  18394962,    107558,   3288808,    198191,    -10584,    -39637,    -50221,  -2137911,  -8006651, -10144561,         0,       450,         0,       532,    160220,    221243,    101648,    141285
       252,    570099,389.704924,      67.0,     964.0,    185397,     12443,     19451,      1400,  12421603,    833650,   1303211,     93779,    -21505,    -43142,    -64647,  -1440843,  -2890494,  -4331337,    117113,      5110,     15352,       280, 112897114,   4926158,  14799609,    269607,    -11774,    -28297,    -40071, -11350253, -27278410, -38628663,     12443,       972,      5110,       654,    206902,    250044,    128887,    157184
       253,    570100,354.256441,     507.0,     955.0,    171432,     15581,     19914,      1465,  86915993,   7899625,  10096584,    742702,    -19951,    -52858,    -72809, -10115099, -26798822, -36913921,    109270,      7160,     16931,       889, 104353088,   6837698,  16168647,    848812,    -11169,    -34198,    -45366, -10666123, -32658672, -43324795,     15581,       871,      7160,       736,    191383,    244240,    120439,    154637
       254,    570101,346.770347,     330.0,     178.0,    166572,      6598,     20773,      1217,  54968771,   2177352,   6855078,    401699,    -19583,    -56106,    -75689,  -6462480, -18515009, -24977489,    106226,      3218,     18139,       971,  18908219,    572719,   3228792,    172878,    -11050,    -36353,    -47403,  -1966822,  -6470825,  -8437647,      6598,       802,      3218,       707,    186155,    242261,    117276,    153628
       255,    570102,242.977902,     239.0,     138.0,    162880,      8850,     22556,       938,  38928436,   2115208,   5390874,    224262,    -18997,    -65158,    -84155,  -4540297, -15572664, -20112961,    103939,      6314,     20011,      1007,  14343621,    871322,   2761557,    138968,    -10843,    -41179,    -52022,  -1496289,  -5682753,  -7179042,      8850,       810,      6314,       711,    181878,    247035,    114782,    155961
       256,    570103, 96.012780,      78.0,      24.0,    149143,      7466,     19211,       637,  11633126,    582353,   1498452,     49681,    -17653,    -61075,    -78729,  -1376971,  -4763874,  -6140845,     95470,      5734,     18122,       915,   2291276,    137618,    434936,     21967,    -10023,    -39409,    -49431,   -240546,   -945806,  -1186352,      7466,       707,      5734,       814,    166796,    227871,    105493,    144901
       257,    570104,161.337730,     375.0,     349.0,    179783,     22745,     27286,      3973,  67418474,   8529225,  10232167,   1489890,    -20403,    -59903,    -80306,  -7651301, -22463570, -30114871,    114009,     10029,     20580,       445,  39789060,   3500085,   7182375,    155312,    -11387,    -37889,    -49276,  -3973894, -13223357, -17197250,     22745,      3062,     10029,      2078,    200186,    260089,    125395,    163285
       258,    570105, 62.098992,       1.0,     131.0,    178835,     16346,     25002,      1896,    178835,     16346,     25002,      1896,    -21038,    -58035,    -79073,    -21038,    -58035,    -79073,    113678,      7464,     20268,      1196,  14891875,    977785,   2655108,    156692,    -11753,    -36716,    -48469,  -1539585,  -4809788,  -6349374,     16346,      2768,      7464,      1730,    199872,    257907,    125431,    162147
       259,    570106, 47.320589,     138.0,     223.0,    167314,      6299,     24936,      1042,  23089398,    869306,   3441206,    143772,    -19505,    -67599,    -87104,  -2691723,  -9328676, -12020399,    106659,      3063,     21079,      1442,  23784960,    683076,   4700536,    321485,    -11075,    -42304,    -53379,  -2469771,  -9433734, -11903505,      6299,       902,      3063,       749,    186820,    254419,    117734,    160038
       260,    570107,291.754152,         0,         0,    113832,       365,      8801,         2,         0,         0,         0,         0,    -20039,    -62122,    -82161,         0,         0,         0,     73312,       566,     11518,       132,         0,         0,         0,         0,    -11509,    -42014,    -53523,         0,         0,         0,         0,       365,         0,       566,    133870,    195993,     84821,    126835
       261,    570108,386.708928,      79.0,         0,    108813,       337,      6926,         0,   8596246,     26631,    547146,         0,    -17856,    -69992,    -87848,  -1410636,  -5529362,  -6939998,     70291,       526,     10561,        79,         0,         0,         0,         0,    -10032,    -46628,    -56660,         0,         0,         0,         0,       337,         0,       526,    126669,    196661,     80324,    126952
       262,    570109,375.105692,      50.0,         0,    109816,      8282,      6701,        44,   5490787,    414086,    335039,      2183,    -17872,    -78993,    -96865,   -893624,  -3949648,  -4843272,     71234,      6635,     11440,       363,         0,         0,         0,         0,    -10034,    -50993,    -61027,         0,         0,         0,      8282,       338,      6635,       527,    127688,    206681,     81268,    132261
       263,    570110,193.807631,     349.0,       8.0,    125004,      9550,     12867,        68,  43626509,   3332842,   4490521,     23787,    -20573,    -65363,    -85936,  -7179866, -22811644, -29991509,     80214,      6978,     14584,      1398,    641710,     55828,    116670,     11184,    -11885,    -43523,    -55407,    -95077,   -348180,   -443257,      9550,       465,      6978,       670,    145577,    210940,     92098,    135621
       264,    570111,395.765701,     745.0,         0,    126503,     13568,     11721,        90,  94244547,  10108301,   8731944,     67175,    -20628,    -66029,    -86658, -15368024, -49191841, -64559865,     81139,      9255,     14417,      1371,         0,         0,         0,         0,    -11921,    -43707,    -55627,         0,         0,         0,     13568,       489,      9255,       685,    147131,    213160,     93060,    136766
       265,    570112,195.556495,     346.0,      87.0,    125155,     16198,     10130,       112,  43303487,   5604356,   3505093,     38679,    -18488,    -71973,    -90461,  -6396983, -24902693, -31299676,     80405,     11401,     13880,      1198,   6995208,    991923,   1207591,    104263,    -10546,    -46926,    -57472,   -917506,  -4082546,  -5000052,     16198,       471,     11401,       674,    143643,    215616,     90951,    137877
       266,    570113,115.908202,     213.0,         0,    145895,     20766,     17082,       478,  31075650,   4423144,   3638519,    101869,    -17366,    -63526,    -80892,  -3698921, -13531030, -17229951,     93007,     14278,     17843,      1023,         0,         0,         0,         0,     -9900,    -42015,    -51915,         0,         0,         0,     20766,       810,     14278,       872,    163261,    226787,    102907,    144921
       267,    570114,131.723371,     289.0,         0,    137192,     17128,     15702,       275,  39648569,   4949955,   4538015,     79528,    -18288,    -66670,    -84958,  -5285194, -19267720, -24552914,     87801,     11751,     16831,      1258,         0,         0,         0,         0,    -10479,    -43876,    -54355,         0,         0,         0,     17128,       654,     11751,       783,    155480,    222150,     98280,    142156
       268,    570115, 64.504218,     149.0,         0,    121859,     18913,      9164,        88,  18156941,   2818006,   1365487,     13062,    -18456,    -76189,    -94645,  -2749950, -11352197, -14102147,     78602,     13394,     13559,      1200,         0,         0,         0,         0,    -10537,    -48902,    -59439,         0,         0,         0,     18913,       428,     13394,       636,    140315,    216504,     89140,    138041
       269,    570116,167.291984,     108.0,     168.0,    147307,     21208,     19434,       734,  15909128,   2290457,   2098883,     79263,    -17181,    -67601,    -84782,  -1855566,  -7300881,  -9156447,     93878,     14672,     19205,       944,  15771476,   2464924,   3226505,    158645,     -9784,    -44223,    -54007,  -1643712,  -7429447,  -9073159,     21208,       837,     14672,       886,    164488,    232089,    103662,    147885
       270,    570117, 79.846127,      66.0,     341.0,    161605,     21412,     21866,      1139,  10665951,   1413204,   1443143,     75157,    -18443,    -64109,    -82552,  -1217267,  -4231191,  -5448459,    103018,     14586,     20543,      1187,  35129094,   4973769,   7005256,    404915,    -10409,    -40549,    -50958,  -3549622, -13827197, -17376819,     21412,       947,     14586,       939,    180049,    244158,    113427,    153976
       271,    570118,181.773235,     366.0,     139.0,    151247,     20786,     17813,      1079,  55356265,   7607857,   6519420,    394767,    -17598,    -66184,    -83782,  -6440737, -24223363, -30664100,     96155,     14238,     19112,      1294,  13365600,   1979111,   2656508,    179857,    -10012,    -43192,    -53205,  -1391705,  -6003746,  -7395451,     20786,       935,     14238,       934,    168844,    235028,    106168,    149360
       272,    570119,139.311761,     208.0,     112.0,    143626,     20121,     15216,       323,  29874141,   4185182,   3164853,     67136,    -18062,    -66076,    -84137,  -3756810, -13743761, -17500571,     91562,     13933,     17352,      1389,  10254952,   1560530,   1943388,    155554,    -10311,    -43347,    -53658,  -1154847,  -4854819,  -6009666,     20121,       778,     13933,       856,    161687,    227763,    101873,    145220
       273,    570120,138.649716,     307.0,         0,    126677,     19439,     12870,       214,  38889846,   5967709,   3951106,     65600,    -18601,    -78738,    -97339,  -5710407, -24172631, -29883038,     81546,     13590,     16358,      1503,         0,         0,         0,         0,    -10621,    -50276,    -60897,         0,         0,         0,     19439,       486,     13590,       683,    145278,    224016,     92167,    142443
       274,    570121,307.530567,     605.0,         0,    129584,     15766,     10295,         9,  78398455,   9538540,   6228660,      5192,    -17106,    -76543,    -93648, -10348867, -46308337, -56657204,     83490,     10971,     14967,      1058,         0,         0,         0,         0,     -9773,    -48629,    -58402,         0,         0,         0,     15766,       525,     10971,       706,    146690,    223232,     93263,    141892
       275,    570122,106.385744,      15.0,       9.0,    108536,      6023,      7953,         9,   1628045,     90347,    119292,       135,    -17811,    -92765,   -110575,   -267159,  -1391474,  -1658632,     70464,      5213,     13352,       579,    634172,     46915,    120171,      5214,     -9966,    -58711,    -68677,    -89692,   -528398,   -618091,      6023,       330,      5213,       517,    126347,    219112,     80429,    139140
       276,    570123,225.374525,     767.0,     276.0,    154641,     26427,     25826,      1434, 118610015,  20269790,  19808853,   1099719,    -17377,    -73997,    -91374, -13328411, -56755611, -70084023,     97817,     16676,     22696,      1625,  26997398,   4602562,   6264104,    448443,     -9870,    -47591,    -57461,  -2724080, -13135038, -15859118,     26427,      2782,     16676,      1982,    172019,    246016,    107687,    155277
       277,    570124, 46.954073,      12.0,      80.0,    161545,     24165,     22935,      1479,   1938539,    289984,    275217,     17747,    -18493,    -68210,    -86703,   -221914,   -818524,  -1040438,    102958,     16254,     21273,      1480,   8236676,   1300296,   1701843,    118381,    -10436,    -42566,    -53002,   -834848,  -3405276,  -4240124,     24165,       932,     16254,       932,    180038,    248248,    113394,    155960
       278,    570125,243.582774,     487.0,     890.0,    152676,     25997,     22027,      1521,  74353002,  12660678,  10727375,    740703,    -17370,    -72878,    -90248,  -8459329, -35491496, -43950825,     96476,     17081,     21551,      1684,  85863356,  15202393,  19179948,   1498974,     -9869,    -47342,    -57211,  -8783684, -42134478, -50918162,     25997,      2806,     17081,      1996,    170046,    242924,    106345,    153687
       279,    570126,121.560343,     103.0,      81.0,    144530,      8167,     19403,      1014,  14886543,    841171,   1998543,    104470,    -17056,    -76187,    -93243,  -1756767,  -7847309,  -9604076,     91572,      4758,     20678,      1340,   7417327,    385384,   1674906,    108500,     -9758,    -48915,    -58673,   -790364,  -3962111,  -4752474,      8167,      1007,      4758,      1028,    161586,    237773,    101330,    150244
       280,    570127, 81.607494,     147.0,         0,    141492,     14093,     15029,       319,  20799285,   2071674,   2209319,     46937,    -17400,    -73208,    -90608,  -2557757, -10761579, -13319336,     90382,      8725,     18055,      1433,         0,         0,         0,         0,     -9962,    -46757,    -56720,         0,         0,         0,     14093,       733,      8725,       829,    158891,    232099,    100344,    147102
       281,    570128,369.651462,     303.0,       2.0,    134504,     12381,     15133,        64,  40754605,   3751462,   4585174,     19388,    -17043,    -79895,    -96938,  -5163958, -24208204, -29372162,     86581,      8036,     18605,       601,    173162,     16072,     37210,      1202,     -9949,    -48390,    -58339,    -19898,    -96780,   -116678,     12381,       666,      8036,       836,    151546,    231441,     96530,    144920
       282,    570129,284.671126,     486.0,     379.0,    159450,     30885,     33753,       839,  77492919,  15010248,  16404176,    407547,    -16452,    -82916,    -99367,  -7995445, -40297095, -48292541,    100259,     18788,     25545,      1491,  37997987,   7120767,   9681637,    565020,     -9191,    -52200,    -61390,  -3483231, -19783731, -23266963,     30885,      3275,     18788,      2299,    175902,    258818,    109449,    161649
       283,    570130,171.325809,     462.0,     295.0,    153667,     26898,     26991,      1288,  70993925,  12426742,  12470023,    595102,    -16895,    -77442,    -94337,  -7805300, -35778226, -43583526,     96799,     16884,     23819,      1904,  28555656,   4980871,   7026645,    561823,     -9444,    -48359,    -57802,  -2785856, -14265770, -17051626,     26898,      3080,     16884,      2181,    170561,    248003,    106242,    154601
       284,    570131,166.082198,     373.0,       8.0,    146550,     13547,     23378,       444,  54663252,   5053116,   8719887,    165730,    -16736,    -63078,    -79814,  -6242682, -23527926, -29770608,     92702,      8933,     22779,      1215,    741618,     71466,    182236,      9723,     -9854,    -38918,    -48772,    -78836,   -311343,   -390179,     13547,      2821,      8933,      2027,    163287,    226364,    102557,    141475
       285,    570132,160.239284,      46.0,       8.0,    143200,      1717,     20173,        16,   6587219,     79004,    927938,       742,    -16715,    -65790,    -82505,   -768901,  -3026347,  -3795248,     91334,      1597,     21663,       499,    730673,     12778,    173303,      3990,     -9821,    -39139,    -48960,    -78570,   -313109,   -391679,         0,      1717,         0,      1597,    159916,    225706,    101155,    140294
       286,    570133, 85.800938,     205.0,     133.0,    163363,     29272,     31534,       808,  33489361,   6000844,   6464528,    165572,    -16569,    -56278,    -72848,  -3396733, -11537079, -14933812,    102542,     18058,     25298,      2253,  13638029,   2401652,   3364626,    299706,     -9415,    -36064,    -45478,  -1252139,  -4796474,  -6048613,     29272,     22765,     18058,      9186,    179932,    236211,    111956,    148020
       287,    570134, 95.733588,     126.0,         0,    148767,     13239,     26836,       230,  18744681,   1668104,   3381384,     29012,    -16816,    -66898,    -83715,  -2118872,  -8429189, -10548061,     94212,      9494,     23974,      1587,         0,         0,         0,         0,     -9903,    -40562,    -50464,         0,         0,         0,     13239,      1867,      9494,      1686,    165584,    232482,    104115,    144676
       288,    570135,420.473786,     983.0,     408.0,    167945,     14356,     27856,       869, 165089770,  14111907,  27382517,    854445,    -18072,    -66835,    -84906, -17764399, -65698639, -83463039,    106343,      7979,     22410,      1682,  43388124,   3255303,   9143314,    686121,    -10275,    -42485,    -52760,  -4192401, -17333801, -21526202,     14356,      2980,      7979,      2031,    186016,    252851,    116619,    159104
