Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBC,Pk,A,    522.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    522.00,     89.70,     59.02,      0.04,     59.02,     30.68,      0.31,         0
HBSch,Pk,A,    522.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    523.00,   2049.85,   1908.31,     20.99,   1916.95,    132.90,     83.48,      8.64
All,Pk,A,    523.00,    982.46,    910.88,      8.39,    911.16,     71.30,     62.91,      0.28
HBW,Pk,P,    523.00,    540.64,    524.42,      7.45,    529.01,     11.62,      4.18,      4.60
HBW,Pk,A,    523.00,     25.66,     24.31,      0.29,     24.32,      1.33,      1.05,      0.01
HBO,Pk,P,    523.00,   1210.70,   1123.93,     11.20,   1125.37,     85.33,     74.13,      1.44
HBO,Pk,A,    523.00,    799.06,    734.49,      7.27,    734.73,     64.32,     57.06,      0.25
NHB,Pk,P,    523.00,    160.35,    154.58,      0.85,    154.62,      5.73,      4.88,      0.04
NHB,Pk,A,    523.00,    157.74,    152.08,      0.84,    152.10,      5.64,      4.80,      0.02
HBC,Pk,P,    523.00,     49.00,     44.98,      1.45,     47.55,      1.45,         0,      2.56
HBC,Pk,A,    523.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    523.00,     89.17,     60.41,      0.04,     60.41,     28.76,      0.29,         0
HBSch,Pk,A,    523.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    524.00,   1841.12,   1697.38,     18.94,   1704.58,    136.54,     76.95,      7.19
All,Pk,A,    524.00,    720.91,    666.27,      6.02,    666.56,     54.35,     48.32,      0.30
HBW,Pk,P,    524.00,    461.84,    448.28,      6.50,    451.45,     10.39,      3.89,      3.17
HBW,Pk,A,    524.00,      8.79,      8.52,      0.05,      8.52,      0.27,      0.22,      0.00
HBO,Pk,P,    524.00,   1113.12,   1032.53,     10.26,   1033.79,     79.34,     69.07,      1.25
HBO,Pk,A,    524.00,    596.27,    546.00,      5.36,    546.28,     49.99,     44.63,      0.27
NHB,Pk,P,    524.00,    117.51,    113.29,      0.62,    113.32,      4.19,      3.57,      0.03
NHB,Pk,A,    524.00,    115.85,    111.75,      0.61,    111.77,      4.09,      3.47,      0.02
HBC,Pk,P,    524.00,     47.00,     42.76,      1.50,     45.50,      1.50,         0,      2.74
HBC,Pk,A,    524.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    524.00,    101.64,     60.52,      0.05,     60.52,     41.12,      0.41,         0
HBSch,Pk,A,    524.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    525.00,   1231.89,   1124.03,     12.44,   1129.62,    102.27,     62.82,      5.59
All,Pk,A,    525.00,    678.02,    561.46,      5.12,    561.94,    116.08,     42.43,      0.48
HBW,Pk,P,    525.00,    310.92,    299.43,      4.41,    301.91,      9.01,      4.60,      2.48
HBW,Pk,A,    525.00,     43.62,     41.49,      0.53,     41.57,      2.05,      1.52,      0.08
HBO,Pk,P,    525.00,    742.10,    680.06,      6.84,    681.10,     61.00,     54.16,      1.04
HBO,Pk,A,    525.00,    446.15,    405.29,      3.97,    405.66,     40.49,     36.52,      0.36
NHB,Pk,P,    525.00,    102.76,     98.38,      0.55,     98.42,      4.34,      3.79,      0.04
NHB,Pk,A,    525.00,    101.30,     97.03,      0.54,     97.07,      4.24,      3.69,      0.03
HBC,Pk,P,    525.00,     19.00,     16.36,      0.61,     18.39,      0.61,         0,      2.03
HBC,Pk,A,    525.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    525.00,     57.11,     29.80,      0.04,     29.80,     27.32,      0.27,         0
HBSch,Pk,A,    525.00,     86.94,     17.65,      0.08,     17.65,     69.30,      0.69,         0
All,Pk,P,    526.00,   1832.25,   1676.37,     17.23,   1687.55,    144.70,    104.53,     11.18
All,Pk,A,    526.00,   2678.92,   2500.51,     25.92,   2509.89,    169.03,    143.11,      9.38
HBW,Pk,P,    526.00,    327.30,    301.96,      5.42,    306.40,     20.90,     15.48,      4.44
HBW,Pk,A,    526.00,    624.86,    590.69,      9.06,    596.30,     28.55,     19.49,      5.62
HBO,Pk,P,    526.00,    777.37,    706.71,      7.59,    709.50,     67.87,     60.28,      2.79
HBO,Pk,A,    526.00,   1403.67,   1292.01,     13.21,   1295.16,    108.51,     95.30,      3.15
NHB,Pk,P,    526.00,    657.25,    624.43,      3.66,    625.05,     32.19,     28.54,      0.63
NHB,Pk,A,    526.00,    650.39,    617.81,      3.65,    618.42,     31.97,     28.32,      0.61
HBC,Pk,P,    526.00,     17.00,     13.15,      0.52,     16.48,      0.52,         0,      3.33
HBC,Pk,A,    526.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    526.00,     53.32,     30.12,      0.03,     30.12,     23.20,      0.23,         0
HBSch,Pk,A,    526.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    527.00,     44.94,     43.09,      0.26,     43.11,      1.83,      1.57,      0.02
All,Pk,A,    527.00,    347.16,    338.07,      4.35,    338.07,      9.08,      4.73,      0.00
HBW,Pk,P,    527.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,    527.00,    268.85,    263.18,      3.77,    263.18,      5.67,      1.89,      0.00
HBO,Pk,P,    527.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,    527.00,     33.70,     32.12,      0.32,     32.12,      1.58,      1.27,      0.00
NHB,Pk,P,    527.00,     44.94,     43.09,      0.26,     43.11,      1.83,      1.57,      0.02
NHB,Pk,A,    527.00,     44.61,     42.78,      0.26,     42.78,      1.83,      1.57,         0
HBC,Pk,P,    527.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    527.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    527.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,    527.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    528.00,   1170.71,   1081.49,     15.06,   1084.75,     85.96,     55.07,      3.26
All,Pk,A,    528.00,    501.29,    469.01,      4.25,    469.01,     32.28,     28.02,      0.00
HBW,Pk,P,    528.00,    294.23,    281.93,      5.90,    283.72,     10.51,      4.61,      1.79
HBW,Pk,A,    528.00,      4.06,      4.06,         0,      4.06,         0,         0,         0
HBO,Pk,P,    528.00,    717.09,    661.99,      7.65,    662.65,     54.45,     46.79,      0.65
HBO,Pk,A,    528.00,    413.80,    384.68,      3.71,    384.68,     29.11,     25.40,      0.00
NHB,Pk,P,    528.00,     83.93,     80.80,      0.55,     80.81,      3.12,      2.56,      0.02
NHB,Pk,A,    528.00,     83.43,     80.27,      0.54,     80.27,      3.16,      2.62,         0
HBC,Pk,P,    528.00,     21.00,     18.32,      0.93,     19.13,      1.87,      0.94,      0.80
HBC,Pk,A,    528.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    528.00,     54.46,     38.45,      0.02,     38.45,     16.01,      0.16,         0
HBSch,Pk,A,    528.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    529.00,    981.59,    913.19,     13.21,    914.96,     66.63,     41.79,      1.77
All,Pk,A,    529.00,    549.77,    519.45,      4.92,    519.45,     30.32,     25.40,         0
HBW,Pk,P,    529.00,    251.82,    240.89,      5.25,    242.23,      9.58,      4.33,      1.34
HBW,Pk,A,    529.00,     53.43,     51.35,      0.68,     51.35,      2.07,      1.40,         0
HBO,Pk,P,    529.00,    581.04,    540.97,      6.39,    541.37,     39.67,     33.28,      0.40
HBO,Pk,A,    529.00,    409.00,    383.88,      3.67,    383.88,     25.12,     21.45,         0
NHB,Pk,P,    529.00,     88.03,     85.01,      0.59,     85.03,      3.01,      2.42,      0.02
NHB,Pk,A,    529.00,     87.34,     84.22,      0.57,     84.22,      3.13,      2.56,         0
HBC,Pk,P,    529.00,     22.00,     19.38,      0.97,     19.39,      2.61,      1.65,      0.01
HBC,Pk,A,    529.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    529.00,     38.70,     26.95,      0.02,     26.95,     11.76,      0.12,         0
HBSch,Pk,A,    529.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    530.00,   2303.27,   2077.01,     28.68,   2099.46,    203.81,    129.51,     22.46
All,Pk,A,    530.00,   1280.40,   1129.47,     10.57,   1131.00,    149.40,     67.85,      1.53
HBW,Pk,P,    530.00,    571.95,    540.82,     10.68,    547.91,     24.04,     13.36,      7.09
HBW,Pk,A,    530.00,    103.08,     97.39,      1.33,     97.65,      5.43,      4.10,      0.26
HBO,Pk,P,    530.00,   1362.64,   1236.90,     14.22,   1240.44,    122.19,    107.97,      3.55
HBO,Pk,A,    530.00,    876.69,    812.38,      7.85,    813.55,     63.14,     55.29,      1.17
NHB,Pk,P,    530.00,    209.69,    200.48,      1.34,    200.63,      9.06,      7.72,      0.16
NHB,Pk,A,    530.00,    208.16,    199.00,      1.31,    199.10,      9.05,      7.74,      0.10
HBC,Pk,P,    530.00,     60.00,     45.95,      2.38,     57.62,      2.38,         0,     11.66
HBC,Pk,A,    530.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    530.00,     98.99,     52.86,      0.06,     52.86,     46.14,      0.46,         0
HBSch,Pk,A,    530.00,     92.48,     20.70,      0.08,     20.70,     71.78,      0.72,         0
All,Pk,P,    531.00,    990.95,    892.69,     13.71,    901.30,     89.65,     65.01,      8.61
All,Pk,A,    531.00,    558.75,    516.01,      4.98,    516.68,     42.06,     37.08,      0.68
HBW,Pk,P,    531.00,    249.67,    234.66,      5.68,    238.60,     11.06,      5.38,      3.95
HBW,Pk,A,    531.00,     24.23,     23.00,      0.30,     23.06,      1.17,      0.87,      0.06
HBO,Pk,P,    531.00,    575.88,    514.87,      6.53,    516.58,     59.30,     52.77,      1.71
HBO,Pk,A,    531.00,    424.77,    389.59,      3.93,    390.15,     34.62,     30.69,      0.56
NHB,Pk,P,    531.00,    110.29,    103.94,      0.77,    104.04,      6.25,      5.48,      0.10
NHB,Pk,A,    531.00,    109.74,    103.41,      0.75,    103.47,      6.27,      5.53,      0.06
HBC,Pk,P,    531.00,     18.00,     13.17,      0.71,     16.03,      1.97,      1.26,      2.86
HBC,Pk,A,    531.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    531.00,     37.11,     26.04,      0.02,     26.04,     11.07,      0.11,         0
HBSch,Pk,A,    531.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    532.00,   2091.83,   1940.92,     15.66,   1944.11,    147.72,    132.06,      3.19
All,Pk,A,    532.00,   4951.57,   4646.97,     50.73,   4669.01,    282.56,    231.84,     22.05
HBW,Pk,P,    532.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,    532.00,    953.86,    914.31,     15.28,    927.86,     26.00,     10.72,     13.54
HBO,Pk,P,    532.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,    532.00,   1913.67,   1802.76,     20.28,   1809.06,    104.61,     84.33,      6.30
NHB,Pk,P,    532.00,   2091.83,   1940.92,     15.66,   1944.11,    147.72,    132.06,      3.19
NHB,Pk,A,    532.00,   2084.04,   1929.89,     15.17,   1932.09,    151.95,    136.78,      2.20
HBC,Pk,P,    532.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    532.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    532.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,    532.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    533.00,   1346.24,   1222.30,     12.43,   1227.98,    118.26,     98.74,      5.68
All,Pk,A,    533.00,   2250.82,   2091.64,     21.79,   2102.31,    148.51,    126.72,     10.67
HBW,Pk,P,    533.00,     98.98,     89.07,      2.24,     91.30,      7.68,      5.44,      2.23
HBW,Pk,A,    533.00,    468.99,    444.06,      7.18,    450.87,     18.12,     10.94,      6.81
HBO,Pk,P,    533.00,    243.41,    215.89,      2.81,    217.76,     25.65,     22.84,      1.87
HBO,Pk,A,    533.00,    816.19,    756.58,      8.02,    759.31,     56.88,     48.86,      2.72
NHB,Pk,P,    533.00,    969.05,    893.23,      6.77,    894.81,     74.23,     67.46,      1.58
NHB,Pk,A,    533.00,    965.64,    891.00,      6.59,    892.13,     73.51,     66.92,      1.13
HBC,Pk,P,    533.00,     17.00,     13.46,      0.60,     13.47,      3.53,      2.93,      0.01
HBC,Pk,A,    533.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    533.00,     17.80,     10.63,      0.01,     10.63,      7.17,      0.07,         0
HBSch,Pk,A,    533.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    534.00,    238.65,    228.69,      1.46,    228.81,      9.84,      8.27,      0.12
All,Pk,A,    534.00,   2810.93,   2678.15,     28.64,   2678.15,    132.78,    104.14,         0
HBW,Pk,P,    534.00,      1.43,      1.28,      0.03,      1.28,      0.15,      0.12,      0.00
HBW,Pk,A,    534.00,    773.29,    753.19,     10.52,    753.19,     20.10,      9.58,         0
HBO,Pk,P,    534.00,      6.65,      6.05,      0.04,      6.12,      0.54,      0.50,      0.07
HBO,Pk,A,    534.00,   1808.99,   1705.44,     16.73,   1705.44,    103.55,     86.83,         0
NHB,Pk,P,    534.00,    230.36,    221.27,      1.39,    221.32,      9.04,      7.65,      0.05
NHB,Pk,A,    534.00,    228.65,    219.53,      1.39,    219.53,      9.13,      7.74,         0
HBC,Pk,P,    534.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    534.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    534.00,      0.20,      0.09,         0,      0.09,      0.11,      0.00,         0
HBSch,Pk,A,    534.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    535.00,   2111.72,   1917.06,     20.14,   1930.59,    181.13,    142.92,     13.53
All,Pk,A,    535.00,   3878.24,   3645.49,     36.94,   3658.20,    220.04,    183.09,     12.71
HBW,Pk,P,    535.00,    265.43,    240.85,      5.17,    245.05,     20.38,     15.21,      4.20
HBW,Pk,A,    535.00,    764.69,    725.17,     11.08,    732.53,     32.16,     21.08,      7.36
HBO,Pk,P,    535.00,    619.36,    547.37,      6.47,    550.03,     69.33,     62.86,      2.66
HBO,Pk,A,    535.00,   1957.33,   1837.13,     18.37,   1841.46,    115.87,     97.50,      4.33
NHB,Pk,P,    535.00,   1159.69,   1086.06,      7.54,   1087.49,     72.20,     64.66,      1.43
NHB,Pk,A,    535.00,   1156.22,   1083.19,      7.49,   1084.22,     72.01,     64.52,      1.03
HBC,Pk,P,    535.00,     23.00,     16.81,      0.94,     22.06,      0.94,         0,      5.24
HBC,Pk,A,    535.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    535.00,     44.25,     25.97,      0.02,     25.97,     18.27,      0.18,         0
HBSch,Pk,A,    535.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    536.00,   2067.20,   1901.42,     16.62,   1908.32,    158.87,    135.58,      6.91
All,Pk,A,    536.00,   3767.64,   3534.66,     32.90,   3543.08,    224.55,    191.65,      8.42
HBW,Pk,P,    536.00,    146.13,    134.14,      2.94,    136.25,      9.88,      6.94,      2.11
HBW,Pk,A,    536.00,    498.47,    475.28,      7.24,    479.49,     18.98,     11.74,      4.22
HBO,Pk,P,    536.00,    345.72,    310.00,      3.64,    311.54,     34.19,     30.54,      1.54
HBO,Pk,A,    536.00,   1731.13,   1628.78,     16.13,   1631.96,     99.17,     83.04,      3.18
NHB,Pk,P,    536.00,   1540.56,   1431.85,      9.62,   1433.34,    107.23,     97.61,      1.48
NHB,Pk,A,    536.00,   1538.03,   1430.61,      9.53,   1431.63,    106.40,     96.87,      1.02
HBC,Pk,P,    536.00,     11.00,      8.39,      0.42,     10.17,      0.83,      0.42,      1.77
HBC,Pk,A,    536.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    536.00,     23.78,     17.03,      0.01,     17.03,      6.75,      0.07,         0
HBSch,Pk,A,    536.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    537.00,   2227.42,   2018.88,     25.96,   2023.68,    203.75,    143.65,      4.80
All,Pk,A,    537.00,   2635.03,   2388.27,     21.55,   2388.27,    246.76,    113.12,      0.00
HBW,Pk,P,    537.00,    502.45,    469.95,      9.52,    473.56,     28.89,     19.37,      3.61
HBW,Pk,A,    537.00,    327.12,    310.49,      4.99,    310.49,     16.63,     11.64,         0
HBO,Pk,P,    537.00,   1124.36,   1009.30,     11.38,   1010.32,    114.04,    102.66,      1.03
HBO,Pk,A,    537.00,   1430.72,   1337.98,     13.40,   1337.98,     92.74,     79.34,         0
NHB,Pk,P,    537.00,    490.59,    466.20,      2.98,    466.33,     24.26,     21.28,      0.13
NHB,Pk,A,    537.00,    487.54,    463.54,      3.00,    463.54,     23.99,     21.00,      0.00
HBC,Pk,P,    537.00,     45.00,     42.93,      2.04,     42.96,      2.04,         0,      0.03
HBC,Pk,A,    537.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    537.00,     65.02,     30.50,      0.04,     30.50,     34.52,      0.34,         0
HBSch,Pk,A,    537.00,    389.65,    276.26,      0.16,    276.26,    113.39,      1.13,         0
All,Pk,P,    538.00,   3601.05,   3284.02,     32.67,   3290.43,    310.61,    252.94,      6.41
All,Pk,A,    538.00,   5829.33,   5468.33,     52.94,   5471.56,    357.76,    304.82,      3.23
HBW,Pk,P,    538.00,    423.76,    391.09,      8.30,    393.65,     30.12,     21.82,      2.56
HBW,Pk,A,    538.00,    855.55,    815.61,     13.10,    817.26,     38.28,     25.18,      1.65
HBO,Pk,P,    538.00,    987.78,    879.78,      9.95,    881.21,    106.57,     96.62,      1.43
HBO,Pk,A,    538.00,   2888.55,   2716.62,     27.02,   2717.91,    170.64,    143.62,      1.29
NHB,Pk,P,    538.00,   2087.82,   1940.09,     12.86,   1940.71,    147.11,    134.25,      0.62
NHB,Pk,A,    538.00,   2085.23,   1936.10,     12.82,   1936.39,    148.84,    136.02,      0.29
HBC,Pk,P,    538.00,     33.00,     29.68,      1.52,     31.48,      1.52,         0,      1.80
HBC,Pk,A,    538.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    538.00,     68.68,     43.38,      0.03,     43.38,     25.29,      0.25,         0
HBSch,Pk,A,    538.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    539.00,    673.18,    619.54,      8.78,    620.62,     52.56,     32.52,      1.08
All,Pk,A,    539.00,    361.18,    341.18,      3.15,    341.18,     20.00,     16.85,         0
HBW,Pk,P,    539.00,    178.07,    170.61,      3.63,    171.44,      6.63,      3.00,      0.83
HBW,Pk,A,    539.00,      8.84,      8.63,      0.08,      8.63,      0.21,      0.13,         0
HBO,Pk,P,    539.00,    404.02,    371.76,      4.20,    371.99,     32.03,     27.83,      0.24
HBO,Pk,A,    539.00,    297.81,    280.10,      2.73,    280.10,     17.71,     14.99,         0
NHB,Pk,P,    539.00,     54.86,     52.94,      0.34,     52.95,      1.92,      1.57,      0.01
NHB,Pk,A,    539.00,     54.52,     52.45,      0.34,     52.45,      2.08,      1.74,         0
HBC,Pk,P,    539.00,     12.00,     11.41,      0.59,     11.41,      0.59,         0,      0.00
HBC,Pk,A,    539.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    539.00,     24.22,     12.83,      0.01,     12.83,     11.39,      0.11,         0
HBSch,Pk,A,    539.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    540.00,     30.81,     29.95,      0.18,     29.95,      0.85,      0.67,      0.01
All,Pk,A,    540.00,    119.88,    117.22,      1.12,    117.22,      2.66,      1.54,         0
HBW,Pk,P,    540.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,    540.00,     50.32,     49.57,      0.59,     49.57,      0.75,      0.16,         0
HBO,Pk,P,    540.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,    540.00,     39.02,     38.00,      0.35,     38.00,      1.02,      0.67,         0
NHB,Pk,P,    540.00,     30.81,     29.95,      0.18,     29.95,      0.85,      0.67,      0.01
NHB,Pk,A,    540.00,     30.54,     29.66,      0.18,     29.66,      0.89,      0.71,         0
HBC,Pk,P,    540.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    540.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    540.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,    540.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    541.00,    810.70,    775.61,      4.37,    775.93,     34.77,     30.40,      0.32
All,Pk,A,    541.00,   4309.49,   4191.26,     44.99,   4191.27,    118.21,     73.23,      0.02
HBW,Pk,P,    541.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,    541.00,   2650.48,   2601.76,     33.15,   2601.77,     48.71,     15.56,      0.01
HBO,Pk,P,    541.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,    541.00,    856.75,    822.55,      7.52,    822.55,     34.20,     26.68,      0.00
NHB,Pk,P,    541.00,    810.70,    775.61,      4.37,    775.93,     34.77,     30.40,      0.32
NHB,Pk,A,    541.00,    802.26,    766.95,      4.32,    766.95,     35.30,     30.98,      0.00
HBC,Pk,P,    541.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    541.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    541.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,    541.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    542.00,   1174.53,   1044.91,     16.47,   1054.17,    120.36,     81.90,      9.26
All,Pk,A,    542.00,    645.58,    587.30,      6.07,    588.53,     57.05,     50.98,      1.23
HBW,Pk,P,    542.00,    276.67,    258.11,      6.43,    264.40,     12.27,      5.84,      6.29
HBW,Pk,A,    542.00,     48.82,     45.72,      0.73,     45.99,      2.83,      2.09,      0.28
HBO,Pk,P,    542.00,    668.86,    593.46,      7.88,    596.19,     72.67,     64.79,      2.73
HBO,Pk,A,    542.00,    437.82,    392.03,      4.23,    392.84,     44.97,     40.74,      0.82
NHB,Pk,P,    542.00,    160.10,    150.46,      1.14,    150.67,      9.43,      8.29,      0.20
NHB,Pk,A,    542.00,    158.95,    149.55,      1.11,    149.69,      9.25,      8.14,      0.14
HBC,Pk,P,    542.00,     23.00,     19.21,      1.00,     19.25,      3.75,      2.75,      0.04
HBC,Pk,A,    542.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    542.00,     45.90,     23.66,      0.03,     23.66,     22.24,      0.22,         0
HBSch,Pk,A,    542.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    543.00,   3326.55,   2955.35,     43.89,   2971.30,    355.25,    227.83,     15.95
All,Pk,A,    543.00,   1628.25,   1404.16,     14.04,   1406.02,    222.22,    116.03,      1.87
HBW,Pk,P,    543.00,    804.84,    762.95,     15.44,    773.77,     31.07,     15.63,     10.82
HBW,Pk,A,    543.00,    138.52,    129.41,      1.94,    129.78,      8.74,      6.80,      0.36
HBO,Pk,P,    543.00,   1937.48,   1749.27,     20.85,   1753.61,    183.87,    163.01,      4.34
HBO,Pk,A,    543.00,   1115.28,   1006.55,     10.26,   1007.92,    107.36,     97.10,      1.37
NHB,Pk,P,    543.00,    266.49,    252.91,      1.79,    253.12,     13.38,     11.59,      0.20
NHB,Pk,A,    543.00,    264.02,    250.94,      1.74,    251.08,     12.94,     11.20,      0.14
HBC,Pk,P,    543.00,    160.00,    116.96,      5.70,    117.55,     42.45,     36.75,      0.59
HBC,Pk,A,    543.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    543.00,    157.73,     73.26,      0.11,     73.26,     84.48,      0.84,         0
HBSch,Pk,A,    543.00,    110.43,     17.25,      0.10,     17.25,     93.18,      0.93,         0
All,Pk,P,    544.00,   1765.35,   1571.01,     25.52,   1581.82,    183.53,    113.62,     10.81
All,Pk,A,    544.00,    738.93,    666.42,      6.39,    667.22,     71.71,     65.32,      0.79
HBW,Pk,P,    544.00,    440.60,    417.07,      9.75,    424.78,     15.82,      6.08,      7.71
HBW,Pk,A,    544.00,      6.29,      6.27,         0,      6.29,         0,         0,      0.02
HBO,Pk,P,    544.00,   1047.36,    937.92,     11.52,    940.78,    106.58,     95.05,      2.86
HBO,Pk,A,    544.00,    605.78,    539.83,      5.56,    540.54,     65.23,     59.67,      0.71
NHB,Pk,P,    544.00,    128.01,    121.31,      0.84,    121.41,      6.60,      5.75,      0.10
NHB,Pk,A,    544.00,    126.86,    120.32,      0.83,    120.38,      6.48,      5.65,      0.07
HBC,Pk,P,    544.00,     76.00,     66.22,      3.35,     66.36,      9.64,      6.29,      0.14
HBC,Pk,A,    544.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    544.00,     73.38,     28.49,      0.06,     28.49,     44.90,      0.45,         0
HBSch,Pk,A,    544.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    545.00,   1223.95,   1087.27,     17.03,   1098.37,    125.58,     85.56,     11.10
All,Pk,A,    545.00,   1420.85,   1185.36,      7.72,   1186.51,    234.34,     66.94,      1.15
HBW,Pk,P,    545.00,    300.11,    280.25,      6.46,    286.26,     13.84,      7.38,      6.01
HBW,Pk,A,    545.00,    115.92,    109.39,      1.55,    109.79,      6.13,      4.58,      0.40
HBO,Pk,P,    545.00,    673.68,    601.76,      7.41,    603.85,     69.83,     62.42,      2.09
HBO,Pk,A,    545.00,    541.07,    481.13,      4.92,    481.77,     59.30,     54.38,      0.64
NHB,Pk,P,    545.00,    156.57,    148.71,      1.02,    148.87,      7.71,      6.69,      0.16
NHB,Pk,A,    545.00,    154.94,    147.46,      1.00,    147.57,      7.37,      6.37,      0.11
HBC,Pk,P,    545.00,     55.00,     41.21,      2.11,     44.05,     10.95,      8.84,      2.84
HBC,Pk,A,    545.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    545.00,     38.60,     15.35,      0.03,     15.35,     23.25,      0.23,         0
HBSch,Pk,A,    545.00,    608.91,    447.37,      0.25,    447.37,    161.54,      1.61,         0
All,Pk,P,    546.00,   1572.92,   1411.40,     20.81,   1418.53,    154.39,     90.60,      7.14
All,Pk,A,    546.00,    628.05,    568.96,      5.48,    569.20,     58.86,     53.38,      0.24
HBW,Pk,P,    546.00,    390.92,    373.77,      8.28,    377.31,     13.61,      5.33,      3.54
HBW,Pk,A,    546.00,     12.36,     11.87,      0.11,     11.88,      0.48,      0.38,      0.01
HBO,Pk,P,    546.00,    967.97,    877.03,     10.32,    878.33,     89.64,     79.31,      1.30
HBO,Pk,A,    546.00,    508.74,    454.73,      4.68,    454.94,     53.80,     49.12,      0.21
NHB,Pk,P,    546.00,    108.18,    103.58,      0.70,    103.63,      4.56,      3.85,      0.05
NHB,Pk,A,    546.00,    106.95,    102.36,      0.69,    102.38,      4.57,      3.88,      0.02
HBC,Pk,P,    546.00,     33.00,     27.64,      1.44,     29.89,      3.11,      1.67,      2.25
HBC,Pk,A,    546.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    546.00,     72.85,     29.38,      0.05,     29.38,     43.47,      0.43,         0
HBSch,Pk,A,    546.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    547.00,   1596.92,   1424.47,     20.44,   1431.01,    165.91,    106.54,      6.54
All,Pk,A,    547.00,   1140.12,    917.99,      7.21,    918.71,    221.41,     66.72,      0.72
HBW,Pk,P,    547.00,    400.73,    379.07,      7.73,    383.67,     17.06,      9.33,      4.60
HBW,Pk,A,    547.00,     84.56,     79.65,      1.11,     79.82,      4.74,      3.62,      0.18
HBO,Pk,P,    547.00,    936.50,    838.75,      9.73,    840.54,     95.96,     86.23,      1.78
