Mode,Name,Period,Distance,Time,Speed,Headway,Frequency,TrainBusMiles,Boardings,Alightings,DriveBoardings,WalkBoardings,DriveAlightings,WalkAlightings
      4.00,S248,pk,     45.08,    153.14,     17.66,     30.00,      2.00,    540.96,    264.73,    264.74,     14.22,    250.51,     14.20,    250.54
      4.00,S31,pk,     26.50,     94.99,     16.74,     30.00,      2.00,    318.00,    217.80,    217.75,     11.34,    206.46,     11.29,    206.46
      4.00,S455,pk,     46.84,    152.49,     18.43,     30.00,      2.00,    562.08,   1281.63,   1281.54,    194.82,   1086.81,    194.77,   1086.77
      4.00,S470,pk,     39.74,    125.08,     19.06,     30.00,      2.00,    476.88,    679.61,    679.62,     69.01,    610.60,     68.95,    610.67
      4.00,S509,pk,     10.34,     36.91,     16.81,     30.00,      2.00,    124.08,     95.66,     95.61,      9.86,     85.80,      9.84,     85.77
      4.00,SF11,pk,      7.80,     30.12,     15.54,     60.00,      1.00,     46.80,     49.53,     49.55,         0,     49.53,         0,     49.55
      4.00,SF202,pk,     10.44,     37.38,     16.76,     30.00,      2.00,    125.28,     40.14,     40.09,      0.83,     39.31,      0.81,     39.28
      4.00,SF232,pk,     15.34,     50.74,     18.14,     30.00,      2.00,    184.08,     46.37,     46.28,      0.78,     45.59,      0.76,     45.52
      4.00,SF453,pk,     39.47,     75.68,     31.29,     30.00,      2.00,    473.64,     20.85,     20.83,      4.79,     16.06,      4.79,     16.04
      4.00,SF514,pk,     12.18,     44.22,     16.53,     30.00,      2.00,    146.16,     78.93,     78.92,     15.02,     63.91,     15.03,     63.89
      4.00,SF525,pk,      8.90,     31.30,     17.06,     30.00,      2.00,    106.80,     37.87,     37.89,      8.42,     29.45,      8.43,     29.46
      4.00,SF570,pk,     14.72,     43.52,     20.29,     30.00,      2.00,    176.64,     75.88,     75.87,      0.31,     75.57,      0.31,     75.56
      4.00,SF578,pk,     13.44,     40.42,     19.95,     30.00,      2.00,    161.28,     33.85,     33.77,      0.13,     33.72,      0.12,     33.65
      4.00,SF590,pk,     11.44,     39.39,     17.43,     30.00,      2.00,    137.28,     61.83,     61.85,      4.68,     57.15,      4.71,     57.14
      4.00,SF94,pk,      7.22,     21.94,     19.74,     30.00,      2.00,     86.64,     52.43,     52.45,      4.65,     47.78,      4.65,     47.80
      4.00,M805_Santaquin,pk,     61.64,    110.05,     33.61,     40.00,      1.50,    554.76,    453.16,    453.19,    234.57,    218.59,    234.58,    218.61
      4.00,M806_EglMtn,pk,     27.94,     67.73,     24.75,     45.00,      1.33,    223.52,    307.71,    307.67,    105.84,    201.87,    105.82,    201.85
      4.00,M807_NoCnty,pk,     22.21,     65.02,     20.50,     40.00,      1.50,    199.89,    575.89,    575.92,    212.44,    363.45,    212.47,    363.45
      4.00,M822_Psn,pk,     54.34,    148.09,     22.02,     60.00,      1.00,    326.04,    447.47,    447.39,    111.61,    335.86,    111.59,    335.80
      4.00,MF809,pk,     21.39,     64.92,     19.77,     30.00,      2.00,    256.68,     54.48,     54.46,      7.10,     47.38,      7.09,     47.37
      4.00,O606,pk,      4.96,     13.82,     21.53,    360.00,      0.17,      4.96,      0.01,      0.01,         0,      0.01,         0,      0.01
      4.00,S513,pk,     32.36,    110.76,     17.53,     30.00,      2.00,    388.32,    202.36,    202.37,     27.18,    175.18,     27.15,    175.22
      4.00,S551,pk,     15.23,     44.32,     20.62,     30.00,      2.00,    182.76,     27.08,     27.10,      6.39,     20.69,      6.38,     20.72
      4.00,M821_5YR2023,ok,     37.33,     95.77,     23.39,     30.00,      2.00,    746.60,    173.73,    173.80,     19.49,    154.24,     19.46,    154.34
      4.00,M823_5RY2023,ok,     19.12,     60.44,     18.98,     30.00,      2.00,    382.40,    181.76,    181.79,     10.77,    170.99,     10.79,    171.00
      4.00,M831_WPr,ok,     23.68,     84.57,     16.80,     30.00,      2.00,    473.60,    311.22,    311.18,     10.47,    300.75,     10.43,    300.75
      4.00,M833_CntPr,ok,      9.75,     30.24,     19.35,     60.00,      1.00,     97.50,     39.04,     39.08,      1.36,     37.68,      1.38,     37.70
      4.00,M834_EstPr,ok,     25.64,     84.76,     18.15,     30.00,      2.00,    512.80,    224.15,    224.10,      7.82,    216.33,      7.82,    216.28
      4.00,M841_UVU,ok,      5.32,     20.63,     15.47,     30.00,      2.00,    106.40,     31.12,     31.10,      0.92,     30.20,      0.91,     30.19
      4.00,M850_StateStree,ok,     45.58,    161.87,     16.90,     15.00,      4.00,   1823.20,   1240.01,   1240.01,     90.40,   1149.61,     90.34,   1149.67
      4.00,M862_Orem,ok,     28.28,    100.60,     16.87,     30.00,      2.00,    565.60,    177.04,    177.06,      9.06,    167.98,      9.07,    167.99
      4.00,M864_Thanksgivi,ok,      7.25,     26.25,     16.57,     30.00,      2.00,    145.00,     50.31,     50.31,      3.84,     46.47,      3.83,     46.48
      4.00,M871_SLtoUtahCn,ok,     26.46,     80.12,     19.82,     60.00,      1.00,    264.60,     27.14,     27.13,      1.91,     25.23,      1.89,     25.24
      4.00,O600,ok,     46.04,    159.75,     17.29,     15.00,      4.00,   1841.60,    671.24,    671.23,     40.95,    630.29,     40.92,    630.31
      4.00,O601,ok,      3.70,     17.95,     12.37,     20.00,      3.00,    111.00,     12.76,     12.75,      0.29,     12.47,      0.28,     12.47
      4.00,O604,ok,     14.00,     47.43,     17.71,     30.00,      2.00,    280.00,     52.00,     52.01,      7.98,     44.02,      7.95,     44.06
      4.00,O607,ok,     20.92,     67.09,     18.71,     30.00,      2.00,    418.40,    166.25,    166.18,     13.35,    152.90,     13.37,    152.81
      4.00,O609,ok,     42.50,    135.11,     18.87,     30.00,      2.00,    850.00,    151.77,    151.68,     18.98,    132.79,     18.96,    132.72
      4.00,O612,ok,     26.20,     84.23,     18.66,     15.00,      4.00,   1048.00,    594.72,    594.73,     20.05,    574.67,     20.03,    574.70
      4.00,O614,ok,     17.94,     56.13,     19.18,     30.00,      2.00,    358.80,     76.90,     76.85,      0.97,     75.93,      0.97,     75.88
      4.00,O615,ok,     15.08,     45.88,     19.72,     30.00,      2.00,    301.60,     80.13,     80.14,      5.49,     74.64,      5.49,     74.65
      4.00,O626,ok,     28.38,     82.98,     20.52,     30.00,      2.00,    567.60,    109.84,    109.84,      8.00,    101.84,      7.99,    101.85
      4.00,O627,ok,     18.58,     60.02,     18.57,     30.00,      2.00,    371.60,     81.15,     81.10,      5.02,     76.13,      5.01,     76.09
      4.00,O628,ok,     12.92,     47.58,     16.29,     30.00,      2.00,    258.40,     82.26,     82.30,      9.33,     72.93,      9.33,     72.97
      4.00,O630,ok,     48.72,    108.36,     26.98,     60.00,      1.00,    487.20,    182.09,    182.15,     10.04,    172.05,     10.06,    172.09
      4.00,O640,ok,     35.10,    118.95,     17.70,     30.00,      2.00,    702.00,    168.47,    168.51,     11.64,    156.83,     11.68,    156.83
      4.00,O667,ok,      2.75,      9.93,     16.62,     30.00,      2.00,     55.00,      1.52,      1.51,      0.01,      1.51,      0.01,      1.50
      4.00,OF605,ok,     14.18,     52.37,     16.25,     60.00,      1.00,    141.80,     61.27,     61.27,      3.47,     57.80,      3.46,     57.81
      4.00,OF618,ok,     14.04,     45.02,     18.71,     30.00,      2.00,    280.80,     86.97,     86.92,      5.58,     81.39,      5.57,     81.35
      4.00,OF620,ok,     16.66,     48.56,     20.58,     30.00,      2.00,    333.20,     77.11,     77.11,      6.69,     70.42,      6.66,     70.45
      4.00,OF638,ok,     13.40,     37.45,     21.47,     60.00,      1.00,    134.00,     24.83,     24.80,      0.17,     24.66,      0.16,     24.64
      4.00,S002,ok,      8.42,     39.19,     12.89,     15.00,      4.00,    336.80,   1051.25,   1051.24,     53.18,    998.07,     53.18,    998.06
      4.00,S004,ok,     23.85,     85.20,     16.80,     30.00,      2.00,    477.00,    691.46,    691.42,     11.94,    679.52,     11.96,    679.46
      4.00,S009,ok,     19.62,     73.38,     16.04,     15.00,      4.00,    784.80,    836.11,    836.16,      6.08,    830.03,      6.09,    830.07
      4.00,S017,ok,     15.42,     61.75,     14.98,     30.00,      2.00,    308.40,    286.97,    286.95,     20.13,    266.84,     20.12,    266.83
      4.00,S021,ok,     15.70,     57.33,     16.43,     15.00,      4.00,    628.00,   1025.85,   1025.81,     73.30,    952.55,     73.26,    952.55
      4.00,S033,ok,     12.54,     39.88,     18.87,     15.00,      4.00,    501.60,    420.90,    420.89,     18.45,    402.45,     18.43,    402.46
      4.00,S035,ok,     28.18,     93.59,     18.07,     15.00,      4.00,   1127.20,    532.94,    532.91,     27.08,    505.86,     27.08,    505.83
      4.00,S039,ok,     22.92,     79.53,     17.29,     15.00,      4.00,    916.80,    679.57,    679.53,     20.05,    659.52,     20.05,    659.48
      4.00,S045,ok,     16.22,     53.68,     18.13,     15.00,      4.00,    648.80,    321.81,    321.77,     19.13,    302.68,     19.16,    302.61
      4.00,S047,ok,     25.68,     85.13,     18.10,     30.00,      2.00,    513.60,    182.76,    182.69,      1.94,    180.82,      1.93,    180.76
      4.00,S054,ok,     17.78,     57.20,     18.65,     15.00,      4.00,    711.20,    289.82,    289.80,     16.61,    273.21,     16.60,    273.20
      4.00,S062,ok,     20.26,     64.19,     18.94,     60.00,      1.00,    202.60,     55.27,     55.22,      1.63,     53.64,      1.65,     53.57
      4.00,S072,ok,     11.06,     42.16,     15.74,     30.00,      2.00,    221.20,    164.07,    164.10,      8.41,    155.66,      8.42,    155.68
      4.00,S1,ok,     21.44,     89.10,     14.44,     15.00,      4.00,    857.60,   1476.11,   1476.07,      3.99,   1472.12,      3.94,   1472.13
      4.00,S200,ok,     22.56,     93.54,     14.47,     15.00,      4.00,    902.40,   1747.14,   1747.19,     20.77,   1726.37,     20.80,   1726.39
      4.00,S201,ok,     19.42,     70.92,     16.43,     60.00,      1.00,    194.20,     55.95,     56.01,      5.29,     50.66,      5.29,     50.72
      4.00,S205,ok,     28.62,    108.68,     15.80,     15.00,      4.00,   1144.80,   2179.42,   2179.25,     17.12,   2162.30,     17.08,   2162.17
      4.00,S209,ok,     28.98,    105.13,     16.54,     15.00,      4.00,   1159.20,   2030.91,   2030.76,     38.98,   1991.93,     38.92,   1991.84
      4.00,S213,ok,     31.02,    114.95,     16.19,     30.00,      2.00,    620.40,    565.63,    565.67,      6.50,    559.13,      6.50,    559.17
      4.00,S217,ok,     24.42,     81.41,     18.00,     15.00,      4.00,    976.80,    511.64,    511.61,     22.72,    488.92,     22.74,    488.87
      4.00,S218,ok,     13.84,     51.58,     16.10,     30.00,      2.00,    276.80,     88.61,     88.60,      6.06,     82.55,      6.06,     82.54
      4.00,S220,ok,     33.42,    118.02,     16.99,     30.00,      2.00,    668.40,    861.74,    861.61,     61.90,    799.84,     61.86,    799.75
      4.00,S223,ok,     33.17,    117.68,     16.91,     30.00,      2.00,    663.40,    672.58,    672.70,     26.98,    645.60,     27.00,    645.70
      4.00,S227,ok,     33.90,    119.34,     17.04,     30.00,      2.00,    678.00,    212.52,    212.47,      9.01,    203.51,      8.97,    203.50
      4.00,S236,ok,     15.93,     45.15,     21.17,     30.00,      2.00,    318.60,     71.85,     71.86,      6.07,     65.78,      6.05,     65.81
      4.00,S240,ok,     24.30,     85.81,     16.99,     15.00,      4.00,    972.00,    242.63,    242.64,      8.99,    233.64,      9.00,    233.64
      4.00,S248,ok,     45.08,    154.94,     17.46,     30.00,      2.00,    901.60,    251.06,    251.06,     12.20,    238.86,     12.13,    238.93
      4.00,S31,ok,     26.50,     98.53,     16.14,     30.00,      2.00,    530.00,    249.53,    249.57,      7.71,    241.82,      7.69,    241.88
      4.00,S455,ok,     46.84,    158.47,     17.73,     30.00,      2.00,    936.80,    920.54,    920.51,     77.45,    843.09,     77.45,    843.06
      4.00,S470,ok,     39.74,    134.55,     17.72,     30.00,      2.00,    794.80,    767.16,    767.19,     35.12,    732.04,     35.17,    732.02
      4.00,S509,ok,     10.34,     39.31,     15.78,     30.00,      2.00,    206.80,    151.94,    151.87,      9.44,    142.50,      9.41,    142.46
      4.00,SF11,ok,      7.80,     28.63,     16.35,     60.00,      1.00,     78.00,     40.55,     40.53,         0,     40.55,         0,     40.53
      4.00,SF202,ok,     10.44,     39.22,     15.97,     30.00,      2.00,    208.80,     58.31,     58.28,      1.66,     56.65,      1.63,     56.65
      4.00,SF232,ok,     15.34,     50.79,     18.12,     30.00,      2.00,    306.80,     68.37,     68.36,      1.65,     66.72,      1.66,     66.70
      4.00,SF453,ok,     39.47,     91.29,     25.94,     60.00,      1.00,    394.70,      5.75,      5.76,      2.99,      2.76,      2.99,      2.77
      4.00,SF514,ok,     12.18,     48.13,     15.18,     30.00,      2.00,    243.60,     95.41,     95.40,     15.59,     79.82,     15.58,     79.82
      4.00,SF525,ok,      8.90,     32.80,     16.28,     30.00,      2.00,    178.00,     56.93,     56.94,      8.69,     48.24,      8.68,     48.26
      4.00,SF570,ok,     14.72,     46.97,     18.80,     30.00,      2.00,    294.40,     77.57,     77.60,      0.50,     77.07,      0.48,     77.12
      4.00,SF578,ok,     13.44,     43.76,     18.43,     30.00,      2.00,    268.80,     31.85,     31.84,      0.24,     31.61,      0.25,     31.59
      4.00,SF590,ok,     11.44,     42.49,     16.15,     30.00,      2.00,    228.80,     63.80,     63.82,      4.27,     59.53,      4.28,     59.54
      4.00,SF94,ok,      7.22,     24.12,     17.96,     30.00,      2.00,    144.40,     50.44,     50.42,      2.95,     47.49,      2.95,     47.47
      5.00,BRT56_R,pk,     52.52,    155.10,     20.32,     15.00,      4.00,   1260.48,   2841.36,   2841.37,    783.33,   2058.03,    783.30,   2058.07
      5.00,MidValCon,pk,     13.36,     38.41,     20.87,     15.00,      4.00,    320.64,    975.35,    975.40,    191.14,    784.21,    191.16,    784.24
      5.00,BRT56_R,ok,     52.52,    163.52,     19.27,     15.00,      4.00,   2100.80,   2910.53,   2910.55,    502.31,   2408.22,    502.31,   2408.24
      5.00,MidValCon,ok,     13.36,     40.65,     19.72,     15.00,      4.00,    534.40,    538.21,    538.25,     25.75,    512.46,     25.74,    512.51
      6.00,S451X,pk,     21.64,     38.20,     33.99,     30.00,      2.00,    259.68,      0.75,      0.75,         0,      0.75,         0,      0.75
      6.00,S472X,pk,     34.39,     66.87,     30.86,     30.00,      2.00,    412.68,     60.95,     60.95,         0,     60.95,         0,     60.95
      6.00,S473X,pk,     42.74,    109.25,     23.47,     30.00,      2.00,    512.88,    543.41,    543.40,    323.87,    219.54,    323.86,    219.54
      7.00,Blue,pk,     38.08,    103.36,     22.11,     15.00,      4.00,    913.92,   5126.70,   5126.63,   1054.30,   4072.40,   1054.27,   4072.36
      7.00,Green,pk,     28.64,     93.54,     18.37,     15.00,      4.00,    687.36,   4632.34,   4632.33,    404.66,   4227.68,    404.64,   4227.69
      7.00,Red,pk,     47.22,    120.72,     23.47,     15.00,      4.00,   1133.28,  12877.65,  12877.53,   3312.92,   9564.73,   3312.91,   9564.62
      7.00,Sline,pk,      4.02,     20.58,     11.72,     15.00,      4.00,     96.48,    302.85,    302.84,      7.53,    295.32,      7.54,    295.30
      7.00,Blue,ok,     38.08,    103.36,     22.11,     15.00,      4.00,   1523.20,   6178.39,   6178.39,    940.03,   5238.36,    940.04,   5238.35
      7.00,Green,ok,     28.64,     93.54,     18.37,     15.00,      4.00,   1145.60,   6807.34,   6807.35,    491.38,   6315.96,    491.37,   6315.98
      7.00,Red,ok,     47.22,    120.72,     23.47,     15.00,      4.00,   1888.80,   9191.58,   9191.58,   1187.23,   8004.35,   1187.24,   8004.34
      7.00,Sline,ok,      4.02,     20.58,     11.72,     15.00,      4.00,    160.80,    448.42,    448.44,      6.79,    441.63,      6.79,    441.65
      8.00,RCRT_OGPN,pk,    162.16,    245.34,     39.66,     30.00,      2.00,   1945.92,   9472.51,   9472.46,   5750.41,   3722.10,   5750.39,   3722.07
      8.00,RCRT_OGPN,ok,    162.16,    245.34,     39.66,     60.00,      1.00,   1621.60,   4924.65,   4924.64,   2331.01,   2593.64,   2330.98,   2593.66
      9.00,630X,pk,      9.86,     40.51,     14.60,     10.00,      6.00,    354.96,   1335.97,   1335.94,    520.41,    815.56,    520.40,    815.54
      9.00,M830X_ARPT,pk,     11.28,     27.28,     24.81,     30.00,      2.00,    135.36,     15.37,     15.38,      2.46,     12.91,      2.46,     12.92
      9.00,UVX,pk,     22.92,     79.21,     17.36,      6.00,     10.00,   1375.20,   7211.01,   7211.05,   1115.94,   6095.07,   1115.94,   6095.11
      9.00,630X,ok,      9.86,     43.11,     13.72,     10.00,      6.00,    591.60,    667.53,    667.50,     30.31,    637.22,     30.31,    637.19
      9.00,M830X_ARPT,ok,     11.28,     29.37,     23.04,     30.00,      2.00,    225.60,     31.22,     31.22,      1.69,     29.53,      1.69,     29.53
      9.00,UVX,ok,     22.92,     83.73,     16.42,     10.00,      6.00,   1375.20,   3395.16,   3395.16,     96.84,   3298.32,     96.85,   3298.31
